,Concept_ID,ady,ady
1162,baden::V,зыгъэпскӏын,зыгъэпскӏын
1163,sich waschen::V,зытхьакӏы́н,зытхьакӏы́н
1164,ausziehen::V,къытехы́н,къытехы́н
1165,anziehen::V,щылъэ́н,щылъэ́н
1166,sich anziehen::V,зыфэпэн,зыфэпэн
1167,kämmen::V,жьын,жьын
1168,schmücken::V,гъэдэхэ́н,гъэдэхэ́н
1169,sagen::V,къэӏон,къэӏон
1170,sprechen::V,псэлъэ́н,псэлъэ́н
1171,reden::V,гущыӏэ́н,гущыӏэ́н
1172,sich unterhalten::V,зэдэгущыӏэн,зэдэгущыӏэн
1173,fragen::V,упчӏэ́н,упчӏэ́н
1174,bitten::V,лъэӏо́н,лъэӏо́н
1175,erzählen::V,къэпӏотэ́н,къэпӏотэ́н
1176,mitteilen::V,макъэ егъэӏун,макъэ егъэӏун
1177,nennen::V,цӏэ фэусы́н,цӏэ фэусы́н
1178,rufen::V,джэн,джэн
1179,prahlen::V,узыщытхъужьы́н,узыщытхъужьы́н
1180,übersetzen::V,бгъэкӏотэн,бгъэкӏотэн
1181,denken::V,егупшысэ́н,егупшысэ́н
1182,glauben::V,уивыхъэ́ телъы́н,уивыхъэ́ телъы́н
1183,bemerken::V,гу лъыптэ́н,гу лъыптэ́н
1184,erkennen::V,зэхэпхын,зэхэпхын
1185,erkennen::V,зэхэпхын,зэбгъэшӏэн
1186,erkennen::V,зэбгъэшӏэн,зэхэпхын
1187,erkennen::V,зэбгъэшӏэн,зэбгъэшӏэн
1188,begreifen::V,гурыӏо́н,гурыӏо́н
1189,verstehen::V,зэхэхын,зэхэхын
1190,lernen::V,еджэ́н,еджэ́н
1191,wissen::V,шӏэн,шӏэн
1192,sich erinnern an::V,къэшӏэжьын,къэшӏэжьын
1193,vergessen::V,пщыгъупшэжьы́н,пщыгъупшэжьы́н
1194,messen::V,шын,шын
1195,zählen::V,плъытэ́н,плъытэ́н
1196,rechnen::V,плъытэ́н,плъытэ́н
1197,rechnen::V,плъытэ́н,угугъэ́н
1198,rechnen::V,угугъэ́н,плъытэ́н
1199,rechnen::V,угугъэ́н,угугъэ́н
1200,lesen::V,еджэ́н,еджэ́н
1201,malen::V,шӏын,шӏын
1202,zeichnen::V,шӏын,шӏын
1203,schreiben::V,тхын,тхын
1204,besitzen::V,иӏэн,иӏэн
1205,kaufen::V,щэфы́н,щэфы́н
1206,verkaufen::V,щэн,щэн
1207,bezahlen::V,птын,птын
1208,bezahlen::V,птын,лъыптын
1209,bezahlen::V,птын,птыжьы́н
1210,bezahlen::V,лъыптын,птын
1211,bezahlen::V,лъыптын,лъыптын
1212,bezahlen::V,лъыптын,птыжьы́н
1213,bezahlen::V,птыжьы́н,птын
1214,bezahlen::V,птыжьы́н,лъыптын
1215,bezahlen::V,птыжьы́н,птыжьы́н
1216,zahlen::V,птын,птын
1217,zahlen::V,птын,лъыптын
1218,zahlen::V,лъыптын,птын
1219,zahlen::V,лъыптын,лъыптын
1220,beherrschen::V,иунаеу иӏэн,иунаеу иӏэн
1221,ertragen::V,щэчы́н,щэчы́н
