,Concept_ID,kl,hi
1345,wollen::V,piumavaa,चाहना
1346,anfangen::V,pilerpoq,शुरू करना
1347,beenden::V,naggaserpaa,ख़त्म करना
1348,beenden::V,naggaserpaa,समाप्त करना
1349,aufhören::V,naammatsippaa,बंद जाना
1350,aufhören::V,naammatsippaa,समाप्त जाना
1351,öffnen::V,ammarpaa,खोलना
1352,schließen::V,matuaa,बंद करना
1353,stellen::V,ilivaa,रखना
1354,stellen::V,iliorarpai,रखना
1355,stellen::V,ilioqqarpai,रखना
1356,setzen::V,iliorarpai,रखना
1357,setzen::V,iliorarpai,बिठाना
1358,setzen::V,ilioqqarpai,रखना
1359,setzen::V,ilioqqarpai,बिठाना
1360,legen::V,ilivaa,रखना
1361,legen::V,ilivaa,लिटाना
1362,berühren::V,attorpaa,छूना
1363,berühren::V,attorpaa,स्पर्श करना
1364,verbinden::V,taperserpaa,बाँधना
1365,bedecken::V,iikkerpaa,ढकना
1366,bedecken::V,iikkersorpaa,ढकना
1367,aufhängen::V,inivaa,लटकाना
1368,aufhängen::V,iniorarpai,लटकाना
1369,anzünden::V,saggaavoq,जलाना
1370,aufheben::V,allisippaa,उठाना
1371,zurücklassen::V,aallarpoq,पीछे छोड़ना
1372,verlieren::V,annaavaa,खोना
1373,verlieren::V,annaavaa,गँवाना
1374,fallen lassen::V,nakkaavaa,गिराना
1375,machen::V,iliorpoq,करना
1376,machen::V,iliorpoq,बनाना
1377,herstellen::V,anillatsippaa,बनाना
1378,herstellen::V,anillatsippaa,तैयार करना
1379,bauen::V,marrarterpaa,बनाना
1380,bauen::V,marrarterpaa,निर्माण करना
1381,reparieren::V,iluarsaappaa,मरम्मत करना
1382,verbessern::V,naqqippaa,सुधारना
1383,graben::V,assappaa,खोदना
1384,beugen::V,qappappoq,झुकाना
1385,biegen::V,qappappoq,झुकाना
1386,wenden::V,assappaa,पलटना
1387,wenden::V,assappaa,मोड़ना
1388,wenden::V,assakarpoq,पलटना
1389,wenden::V,assakarpoq,मोड़ना
1390,umdrehen::V,assakartippaa,घुमाना
1391,heben::V,kivippaa,उठाना
1392,heben::V,kivippaa,ऊँचा करना
1393,hochheben::V,kissumiarpaa,उठाना
1394,hochheben::V,kissumiarpaa,ऊपर को उठाना
1395,ergreifen::V,isaappaa,पकड़ना
1396,ergreifen::V,isaappaa,हाथ में लेना
1397,ergreifen::V,isaguppaa,पकड़ना
1398,ergreifen::V,isaguppaa,हाथ में लेना
1399,halten::V,minarpaa,धरना
1400,halten::V,minarpaa,पकड़ना
1401,drücken::V,naqittaat,दबाना
1402,kratzen::V,qitsuppaa,खुरचना
1403,kratzen::V,qitsuppaa,खुजलाना
1404,lecken::V,aluppaa,चाटना
1405,beißen::V,kiivaa,काटना
1406,abreißen::V,aqqarpaa,तोड़ना
1407,abreißen::V,isaterpaa,तोड़ना
1408,abschneiden::V,kipivaa,काट करना
1409,binden::V,kakkersarpaa,बाँधना
1410,stecken::V,kussunneq,खोंसना
1411,brechen::V,nallorpaa,तोड़ना
1412,klopfen::V,pattappaa,खटखटाना
1413,hauen::V,aqivaa,ठोकना
1414,kleben::V,qaappoq,चिपकाना
1415,reiben::V,tagiarpaa,घिसना
1416,reiben::V,tagiarpaa,रगड़ना
1417,reiben::V,tangiarpaa,घिसना
1418,reiben::V,tangiarpaa,रगड़ना
1419,streichen::V,erlerpoq,लगाना
1420,schleifen::V,sequppaa,तेज़ करना
1421,schneiden::V,uullivoq,कतरना
1422,schütteln::V,aalavoq,हिलाना
1423,schwenken::V,issarpoq,घुमाना
1424,füllen::V,immerpaa,भरना
1425,füllen::V,immerpaa,ठूसना
1426,einwickeln::V,immoqquserpaa,लपेटना
1427,tragen::V,maqippaa,ढोना
1428,tragen::V,assartorpoq,ढोना
1429,schleppen::V,assartorpoq,घसीटना
1430,ziehen::V,kalippaa,खींचना
1431,ziehen::V,kalissarpoq,खींचना
1432,aufbewahren::V,toqqorpaa,रखना
1433,werfen::V,kuivaa,फेंकना
1434,fangen::V,anguaa,पकड़ना
1435,verstecken::V,anngigaa,छिपाना
1436,teilen::V,agguut,बाँटना
1437,teilen::V,agguusersorpaa,बाँटना
1438,schicken::V,nassiuppaa,भेजना
1439,bringen::V,aggiuppaa,लाना
1440,bringen::V,nassataraa,लाना
1441,bekommen::V,tiguaa,पाना
1442,erhalten::V,tiguaa,पाना
1443,erhalten::V,tiguaa,मिलना
1444,nehmen::V,pivoq,लेना
1445,nehmen::V,tiguaa,लेना
1446,bewahren::V,sukkunik simerserpaa,बनाए रखना
1447,verderben::V,asiutippaa,ख़राब करना
1448,verderben::V,piuneerunnerit,ख़राब करना
1449,zerbrechen::V,ukuvoq,तोड़ना
1450,zerreißen::V,tisavaa,तोड़ना
1451,zerreißen::V,alittorpaa,तोड़ना
1452,zerstören::V,aserorpaa,नष्ट करना
1453,zerstören::V,aserorpaa,बरबाद करना
1454,verbrennen::V,seerpoq,जलाना
1455,geben::V,pivoq,देना
1456,versprechen::V,neriorsorpaa,वादा करना
1457,wünschen::V,kissaat,कामना करना
1458,loben::V,nersorpaa,तारीफ़ करना
1459,loben::V,nersornaat,तारीफ़ करना
1460,küssen::V,kunippaa,चूमना
1461,küssen::V,kunissorpaa,चूमना
1462,zudecken::V,majorpaa,ढकना
1463,wecken::V,itersarpaa,जगाना
1464,zeigen::V,tikkuuppaa,दिखाना
1465,führen::V,tasissiuppaa,रास्ता दिखाना
1466,führen::V,ilitsersorpaa,रास्ता दिखाना
1467,führen::V,tasissersuuppaa,रास्ता दिखाना
1468,lehren::V,ilinniartippaa,पढ़ाना
1469,unterrichten::V,ajoqerpaa,सिखाना
1470,unterrichten::V,ajoqersorpaa,सिखाना
1471,unterrichten::V,ilinniartitsivoq,सिखाना
1472,aufziehen::V,inororsarpaa,पालना
1473,leiten::V,iluatsippaa,संचालन करना
1474,antreiben::V,ikusimmippaa,हड़बड़ाना
1475,einladen::V,qaaqquaa,बुलाना
1476,einladen::V,qaasarpaa,बुलाना
1477,vereinigen::V,taperserpaa,मिलाना
1478,vereinigen::V,taperserpaa,संयुक्त करना
1479,besuchen::V,tikeraarpaa,मिलना से
1480,besuchen::V,tikeraarpaa,मिलने जाना से
1481,treffen::V,aporappaa,मिलना
1482,sich versammeln::V,majorpoq,इकट्ठा होना
1483,spielen::V,pinnguarpoq,खेलना
1484,singen::V,erinarsorpoq,गाना
1485,tanzen::V,qitippoq,नाचना
1486,sich trennen::V,immikkoortippaa,अलग होना
1487,retten::V,annaappaa,बचाना
1488,schützen::V,eriagaa,रक्षा करना
1489,schützen::V,pineqartaalivaa,रक्षा करना
1490,schießen::V,aallaavaa,गोली मारना
1491,schießen::V,piseriuppaa,गोली मारना
1492,ärgern::V,ninngassarpaa,चिढ़ाना
1493,ärgern::V,ninngassaarpaa,चिढ़ाना
1494,schlagen::V,unatarpaa,मारना
1495,treten::V,tukerpoq,ठोकर मारना
1496,stechen::V,iguppaa,भेदना
1497,stechen::V,iguppaa,भोंकना
1498,stechen::V,qasilippoq,भेदना
1499,stechen::V,qasilippoq,भोंकना
1500,stoßen::V,ikuserpaa,धक्का देना
1501,stoßen::V,ikuserpaa,झटका देना
1502,stoßen::V,ikusimmippaa,धक्का देना
1503,stoßen::V,ikusimmippaa,झटका देना
1504,stehlen::V,tillippaa,चोरी करना
1505,stören::V,akornuserpaa,बुरा लगना
1506,verbergen::V,anngigaa,लुकाना
1507,betrügen::V,peqquserluttuliorfigaa,धोखा देना
1508,töten::V,maappaa,मारना
1509,töten::V,maappaa,मार डालना
1510,töten::V,toquppaa,मारना
1511,töten::V,toquppaa,मार डालना
1512,wohnen::V,najugaqarpoq,रहना
1513,arbeiten::V,sulivoq,काम करना
1514,sammeln::V,katersorpai,जमा करना
1515,jagen::V,piniarpoq,आखेट करना
1516,jagen::V,piniarpoq,शिकार करना
1517,fischen::V,aalisarpoq,मछली पकड़ना
1518,anbinden::V,qilerut,बाँधना
1519,anbinden::V,qilersorpaa,बाँधना
1520,anbinden::V,ungerlatserpaa,बाँधना
1521,füttern::V,nerlerpaa,खिलाना
1522,gießen::V,imerterpaa,सींचना
1523,kochen::V,igavoq,पकाना
1524,kochen::V,igavoq,राँधना
1525,braten::V,siappaa,तलना
1526,braten::V,siappaa,भूनना
1527,umrühren::V,qeerlerpaa,फेंटना
1528,färben::V,misuppaa,रँगना
1529,reinigen::V,sanniarpaa,साफ़ करना
1530,reinigen::V,sanniarpaa,शुद्ध करना
1531,waschen::V,asappaa,धोना
1532,abwischen::V,saligarpaa,पोंछ्ना
1533,abwischen::V,saligartorpaa,पोंछ्ना
1534,fegen::V,sanngiarpaa,बुहारना
1535,baden::V,uffarpoq,स्नान करना
1536,sich waschen::V,uffarpoq,नहाना
1537,sich waschen::V,uffarpoq,हाथ-मुँह धोना
1538,ausziehen::V,annoraajarpaa,उतारना
1539,anziehen::V,ativaa,पहनना
1540,anziehen::V,atitippaa,पहनना
1541,sich anziehen::V,atisalersorpoq,कपड़े पहनना
1542,sagen::V,oqarpoq,कहना
1543,sagen::V,oqarpoq,बताना
1544,sprechen::V,oqaluttarpoq,बोलना
1545,reden::V,oqaluppoq,बोलना
1546,reden::V,oqaluppoq,बात करना
1547,fragen::V,aperaa,पूछ्ना
1548,fragen::V,aperaa,प्रश्न करना
1549,bitten::V,aperaa,माँगना से
1550,bitten::V,qinnuigaa,माँगना से
1551,erzählen::V,oqaluttuaraa,बताना
1552,mitteilen::V,oqalualaarpoq,ख़बर देना
1553,mitteilen::V,oqalualaarpoq,सूचना देना
1554,rufen::V,qaaqquaa,बुलाना
1555,prahlen::V,oqqartuvoq,शेख़ी बघारना
1556,prahlen::V,oqallortuvoq,शेख़ी बघारना
1557,übersetzen::V,ikaarpoq,अनुवाद करना
1558,übersetzen::V,nutserpaa,अनुवाद करना
1559,denken::V,isumaqarpoq,सोचना
1560,glauben::V,upperaa,विश्वास करना
1561,glauben::V,isumaqarpoq,विश्वास करना
1562,erkennen::V,ilisaraa,पहचानना
1563,verstehen::V,paasivaa,सुनना
1564,lernen::V,ilinniarpoq,पढ़ना
1565,wissen::V,nalunngilaa,जानना
1566,wissen::V,nalunngilaa,मालूम होना
1567,sich erinnern an::V,eqqaavaa,याद करना
1568,vergessen::V,puiorpaa,भूलना
1569,vergessen::V,puiorpaa,बिसारना
1570,messen::V,ussersarpaa,नापना
1571,zählen::V,kisitsivoq,गिनना
1572,rechnen::V,kisitsivoq,गणना करना
1573,rechnen::V,kisitsivoq,हिसाब करना
1574,lesen::V,atuarpoq,पढ़ना
1575,malen::V,qalipappaa,कींचना
1576,schreiben::V,allappoq,लिखना
1577,kaufen::V,pisiaraa,ख़रीदना
1578,verkaufen::V,akigaa,बेचना
1579,bezahlen::V,akilerpaa,चुकाना
1580,bezahlen::V,akilerpaa,अदा करना
1581,beherrschen::V,inappaa,शासन करना पर
1582,ertragen::V,ernertaaraa,सहना
1583,Nase::N,,नाक
1584,Nase::N,,नासा
1585,Schnurrbart::N,,मूँछें
1586,Fuß::N,,चरण
1587,Fuß::N,,पाँव
1588,Schlaf::N,,नींद
1589,Schlaf::N,,निद्रा
1590,Strömung::N,,बहाव
1591,Strömung::N,,प्रवाह
1592,Moor::N,,झाबर
1593,Moor::N,,धँसान
1594,Wald::N,,जंगल
1595,Anhöhe::N,,टीला
1596,Anhöhe::N,,पहाड़ी
1597,Gipfel::N,,शिखर
1598,Quelle::N,,चश्मा
1599,Festland::N,,महाद्वीप
1600,Kiefer[Baum]::N,,पाइन-वृक्ष
1601,Pferd::N,,अश्व
1602,Pferd::N,,घोड़ा
1603,Elch::N,,एल्क
1604,Schwarm::N,,झुंड
1605,Ente::N,,बतख़
1606,Ente::N,,बत्तक
1607,Barsch::N,,पर्च
1608,Hecht::N,,पाइक
1609,Wurm::N,,कृमि
1610,Wurm::N,,कीड़ा
1611,Heu::N,,मूखी घास
1612,Kummer::N,,शोक
1613,Kummer::N,,दुःख
1614,Gespräch::N,,चर्चा
1615,Gespräch::N,,वार्ता
1616,Gespräch::N,,बात-चीत
1617,Spiel::N,,खेल
1618,Spiel::N,,क्रीड़ा
1619,Gesellschaft::N,,साथ
1620,Angelegenheit::N,,बात
1621,Angelegenheit::N,,मामला
1622,Anzahl::N,,तादाद
1623,Anzahl::N,,संख्या
1624,Strich::N,,लकीर
1625,Gegenstand::N,,चीज़
1626,Gegenstand::N,,पदार्थ
1627,Höhe::N,,ऊँचाई
1628,Höhe::N,,उच्चता
1629,Lagerfeuer::N,,अलाव
1630,Lagerfeuer::N,,कैंप-फ़ायर
1631,Gang::N,,चाल
1632,Heim::N,,घर
1633,Heim::N,,गृह
1634,Beutel::N,,झोला
1635,Eimer::N,,बाल्टी
1636,Sack::N,,बोरा
1637,Brei::N,,भरता
1638,Brei::N,,दलिया
1639,Leder::N,,चमड़ा
1640,Gott::N,,देव
1641,Gott::N,,ईश्वर
1642,Reichtum::N,,धन
1643,Reichtum::N,,दौलत
1644,Staat::N,,राज्य
1645,Staat::N,,राष्ट्र
1646,Gewalt::N,,हिंसा
1647,Bogen[Waffe]::N,,कमान
1648,Lüge::N,,झूठ
1649,Lüge::N,,असत्य
1650,Schaden::N,,हानि
1651,Schaden::N,,नुक़सान
1652,April::N,,अप्रैल
1653,frisch::A,,तर
1654,frisch::A,,ताज़ा
1655,lecker::A,,मज़ेदार
1656,lecker::A,,स्वादिष्ट
1657,sauer::A,,खट्टा
1658,bunt::A,,रंगीन
1659,bunt::A,,बहुरंगा
1660,teuer::A,,महँगा
1661,geschickt::A,,किशल
1662,nackt::A,,नग्न
1663,ehemalig::A,,भूतपूर्व
1664,bekannt::A,,मालूम
1665,anderer::A,,अन्य
1666,anderer::A,,दूसरा
1667,zuerst::ADV,,पहले
1668,niemals::ADV,,कभी नहीं
1669,niemals::ADV,,कदापि नहीं
1670,von hier::ADV,,यहाँ से
1671,dort::ADV,,उधर
1672,dort::ADV,,वहाँ
1673,oben::ADV,,ऊपर
1674,hinauf::ADV,,ऊपर को
1675,nicht::ADV,,न
1676,nicht::ADV,,नहीं
1677,ein wenig::ADV,,कुछ
1678,ein wenig::ADV,,ज़रा
1679,ein wenig::ADV,,थोड़ा
1680,so::ADV,,ऐसा
1681,nur::ADV,,केवल
1682,nur::ADV,,सिर्फ़
1683,vor::PRP,,के आगे
1684,vor::PRP,,के सामने
1685,hinter::PRP,,के पीछे
1686,unter::PRP,,के तले
1687,unter::PRP,,के नीचे
1688,durch::PRP,,के पार
1689,neben::PRP,,के पास
1690,neben::PRP,,की बग़ल में
1691,zwischen::PRP,,के बीच
1692,wegen::PRP,,के कारण
1693,wegen::PRP,,की वजह से
1694,alles::PRN,,सब
1695,alles::PRN,,सब कुछ
1696,aufgehen[Sonne]::V,,चढ़ना
1697,aufgehen[Sonne]::V,,उदित होना
1698,strömen::V,,बहना
1699,strömen::V,,प्रवाहित होना
1700,fließen::V,,बहना
1701,fließen::V,,प्रवाहित होना
1702,faulen::V,,गलना
1703,faulen::V,,सड़ना
1704,verfaulen::V,,गलना
1705,verfaulen::V,,सड़ना
1706,verschwinden::V,,ग़ायब होना
1707,lärmen::V,,शोर मचाना
1708,klirren::V,,झनझनाना
1709,rauschen::V,,सरसराना
1710,klingen::V,,बजना
1711,müde werden::V,,थकना
1712,müde werden::V,,उकताना
1713,krank werden::V,,बीमार पड़ना
1714,krank sein::V,,बीमार होना
1715,umkommen::V,,मरना
1716,sich rühren::V,,हिलना
1717,sich erheben::V,,उठना
1718,hinfallen::V,,गिरना
1719,kriechen::V,,रेंगना
1720,gehen::V,,जाना
1721,abfahren::V,,छूटना
1722,abfahren::V,,रवाना होना
1723,erwarten::V,,प्रतीक्षा करना
1724,lachen::V,,हँसना
1725,anschauen::V,,देखना
1726,probieren::V,,चखना
1727,zu sehen sein::V,,दिखाई देना
1728,vernehmen::V,,सुनना
1729,können::V,,सकना
1730,können::V,,जानना
1731,gelingen::V,,बनना
1732,gelingen::V,,अच्छा होना
1733,geraten::V,,बन पड़ना
1734,ändern::V,,बदलना
1735,ändern::V,,परीवर्तन करना
1736,drehen::V,,फेरना
1737,drehen::V,,घुमाना
1738,schieben::V,,सरकाना
1739,schieben::V,,खिसकाना
1740,rütteln::V,,झकझोरना
1741,schütten::V,,उँडेलना
1742,packen::V,,पकड़ना
1743,hinzufügen::V,,जोड़ना
1744,wählen::V,,चुनना
1745,auswählen::V,,चुनना
1746,behindern::V,,रोकना
1747,beschädigen::V,,नुक़सान पहुँचाना
1748,reichen::V,,थमाना
1749,schenken::V,,भेंट देना
1750,wiegen::V,,झुलाना
1751,lassen::V,,-आना
1752,lassen::V,,कराना
1753,verlassen::V,,छोड़ना
1754,bewachen::V,,आँख रखना पर
1755,verteidigen::V,,रक्षा करना
1756,sich schlagen::V,,हाथापाई करना
1757,siegen::V,,जीतना
1758,siegen::V,,विजय पाना
1759,belästigen::V,,तंग करना
1760,täuschen::V,,धोखा देना
1761,pflücken::V,,चुनना
1762,pflücken::V,,तोड़ना
1763,fassen::V,,पकड़ना
1764,hüten::V,,चराना
1765,treiben::V,,हाँकना
1766,melken::V,,दुहना
1767,hacken::V,,काटना
1768,reifen::V,,पकना
1769,zubereiten::V,,पकाना
1770,backen::V,,पकाना
1771,stricken::V,,बुनना
1772,nähen::V,,सीना
1773,spülen::V,,माँजना
1774,spülen::V,,खँगालना
1775,kehren::V,,झाड़ना
1776,kämmen::V,,कंघी करना
1777,schmücken::V,,सजाना
1778,schmücken::V,,सँवारना
1779,sich unterhalten::V,,बात करना
1780,sich unterhalten::V,,बातचीत करना
1781,nennen::V,,नाम देना
1782,bemerken::V,,ध्यान देना पर
1783,begreifen::V,,समझना
1784,zeichnen::V,,चित्र कींचना
1785,besitzen::V,,मालिक होना
1786,besitzen::V,,स्वामी होना
1787,zahlen::V,,अदा करना
