,Concept_ID,ab,se
1780,Laut::N,ашьҭыбжь,jiõnn
1781,Laut::N,ашьҭыбжь,ӣнн
1782,Ton::N,атон,tjoeje
1783,Ton::N,атон,tåvnnå
1784,Ton::N,атон,tjuodja
1785,Ton::N,атон,šuokŋa
1786,Ton::N,атон,nuot'tâ
1787,Ton::N,атон,suõmm
1788,Ton::N,атон,ӣнн
1789,Lied::N,ашəа,laavloe
1790,Lied::N,ашəа,lávla
1791,Lied::N,ашəа,lávlla
1792,Lied::N,ашəа,laavlâ
1793,Lied::N,ашəа,laaul
1794,Lied::N,ашəа,ла̄ввл
1795,Ruhe::N,аҭынчра,frïere
1796,Ruhe::N,аҭынчра,raeffie
1797,Ruhe::N,аҭынчра,vuojŋadibme
1798,Ruhe::N,аҭынчра,vuojŋadallam
1799,Ruhe::N,аҭынчра,ráfi
1800,Ruhe::N,аҭынчра,máššu
1801,Ruhe::N,аҭынчра,vuo'iŋâstus
1802,Ruhe::N,аҭынчра,ráávhu
1803,Ruhe::N,аҭынчра,rääuh
1804,Ruhe::N,аҭынчра,vuâŋŋmõš
1805,Ruhe::N,аҭынчра,юэв
1806,Ruhe::N,аҭынчра,вуэӈӈмушш
1807,Leute::N,ауаа,aalmoge
1808,Leute::N,ауаа,ulmutja
1809,Leute::N,ауаа,álbmot
1810,Leute::N,ауаа,viehâ
1811,Leute::N,ауаа,aalmi
1812,Leute::N,ауаа,о̄ллмэ
1813,Volk::N,ажəлар,aalmoge
1814,Volk::N,ажəлар,álmmuk
1815,Volk::N,ажəлар,fuolkke
1816,Volk::N,ажəлар,álbmot
1817,Volk::N,ажəлар,aalmug
1818,Volk::N,ажəлар,aalmi
1819,Volk::N,ажəлар,нарэдт
1820,Arbeit::N,аусура,barkoe
1821,Arbeit::N,аусура,barggo
1822,Arbeit::N,аусура,rahtjam
1823,Arbeit::N,аусура,bargu
1824,Arbeit::N,аусура,pargo
1825,Arbeit::N,аусура,tyej̣i
1826,Arbeit::N,аусура,likk
1827,Arbeit::N,аусура,tue´jj
1828,Arbeit::N,аусура,лыххк
1829,Gast::N,асас,guessie
1830,Gast::N,асас,guosse
1831,Gast::N,асас,guossi
1832,Gast::N,асас,kyes'si
1833,Gast::N,асас,kue´s's
1834,Gast::N,асас,кӯссь
1835,Geschenk::N,аҳамҭа,daevere
1836,Geschenk::N,аҳамҭа,sjielege
1837,Geschenk::N,аҳамҭа,vadda
1838,Geschenk::N,аҳамҭа,vattáldahka
1839,Geschenk::N,аҳамҭа,skeaŋka
1840,Geschenk::N,аҳамҭа,adaldâh
1841,Geschenk::N,аҳамҭа,sǩiâŋkk
1842,Geschenk::N,аҳамҭа,тӯмаш
1843,Geschenk::N,аҿанҵа,daevere
1844,Geschenk::N,аҿанҵа,sjielege
1845,Geschenk::N,аҿанҵа,vadda
1846,Geschenk::N,аҿанҵа,vattáldahka
1847,Geschenk::N,аҿанҵа,skeaŋka
1848,Geschenk::N,аҿанҵа,adaldâh
1849,Geschenk::N,аҿанҵа,sǩiâŋkk
1850,Geschenk::N,аҿанҵа,тӯмаш
1851,Spiel::N,ахəмарра,spïele
1852,Spiel::N,ахəмарра,stååkedimmie
1853,Spiel::N,ахəмарра,spella
1854,Spiel::N,ахəмарра,stoagos
1855,Spiel::N,ахəмарра,speallu
1856,Spiel::N,ахəмарра,leikkâ
1857,Spiel::N,ахəмарра,siõrr
1858,Spiel::N,ахəмарра,сӣрр
1859,Gesellschaft::N,агəыҧ,sïelte
1860,Gesellschaft::N,агəыҧ,rádnastallam
1861,Gesellschaft::N,агəыҧ,searvi
1862,Gesellschaft::N,агəыҧ,servi
1863,Gesellschaft::N,агəыҧ,seä´brr
1864,Gesellschaft::N,агəыҧ,се̄ббр
1865,Hilfe::N,ацхыраара,viehkie
1866,Hilfe::N,ацхыраара,viehkke
1867,Hilfe::N,ацхыраара,veahkki
1868,Hilfe::N,ацхыраара,iše
1869,Hilfe::N,ацхыраара,veä´ǩ'ǩ
1870,Hilfe::N,ацхыраара,ве̄ххьк
1871,Freund::N,аҩыза,voelpe
1872,Freund::N,аҩыза,ráddna
1873,Freund::N,аҩыза,venak
1874,Freund::N,аҩыза,ustit
1875,Freund::N,аҩыза,verdde
1876,Freund::N,аҩыза,veerdi
1877,Freund::N,аҩыза,na´zvan
1878,Freund::N,аҩыза,ка̄ннҌц
1879,Kamerad::N,Аҧхнагьла,guejmie
1880,Kamerad::N,Аҧхнагьла,ráddna
1881,Kamerad::N,Аҧхнагьла,guojmme
1882,Kamerad::N,Аҧхнагьла,guoibmi
1883,Kamerad::N,Аҧхнагьла,kyei'mi
1884,Kamerad::N,Аҧхнагьла,taaurõš
1885,Kamerad::N,Аҧхнагьла,то̄а̄врэшш
1886,Angelegenheit::N,аус,aate
1887,Angelegenheit::N,аус,saake
1888,Angelegenheit::N,аус,ássje
1889,Angelegenheit::N,аус,ášši
1890,Angelegenheit::N,аус,äšši
1891,Angelegenheit::N,аус,ä´šš
1892,Angelegenheit::N,аус,тӯйй
1893,Anzahl::N,ахыҧхьаӡара,taale
1894,Anzahl::N,ахыҧхьаӡара,låhkoe
1895,Anzahl::N,ахыҧхьаӡара,låhko
1896,Anzahl::N,ахыҧхьаӡара,mierre
1897,Anzahl::N,ахыҧхьаӡара,mearri
1898,Anzahl::N,ахыҧхьаӡара,lohkomearra
1899,Anzahl::N,ахыҧхьаӡара,meeṛi
1900,Anzahl::N,ахыҧхьаӡара,mie´rr
1901,Anzahl::N,ахыҧхьаӡара,чӣссел
1902,Art::N,ахкы,aarhte
1903,Art::N,ахкы,sládja
1904,Art::N,ахкы,tjærdda
1905,Art::N,ахкы,čearda
1906,Art::N,ахкы,šlaaj̣â
1907,Art::N,ахкы,nää´ll
1908,Art::N,ахкы,на̄лль
1909,Stück::N,аҽыҭ,bæhta
1910,Stück::N,аҽыҭ,biehkie
1911,Stück::N,аҽыҭ,biehkke
1912,Stück::N,аҽыҭ,bihttá
1913,Stück::N,аҽыҭ,pittá
1914,Stück::N,аҽыҭ,káppálâh
1915,Stück::N,аҽыҭ,ku´sǩǩ
1916,Stück::N,аҽыҭ,кусськ
1917,Teil::N,ахəҭа,stuhtje
1918,Teil::N,ахəҭа,oasse
1919,Teil::N,ахəҭа,bielle
1920,Teil::N,ахəҭа,guovllo
1921,Teil::N,ахəҭа,oassi
1922,Teil::N,ахəҭа,bihttá
1923,Teil::N,ахəҭа,uási
1924,Teil::N,ахəҭа,vuâ´ss
1925,Teil::N,ахəҭа,pie´ǩ'ǩ
1926,Teil::N,ахəҭа,кусськ
1927,Hälfte::N,абжа,lehkie
1928,Hälfte::N,абжа,lahkke
1929,Hälfte::N,абжа,bealli
1930,Hälfte::N,абжа,peeḷi
1931,Hälfte::N,абжа,lâ´ǩǩ
1932,Hälfte::N,абжа,pie´ll
1933,Hälfte::N,абжа,пе̄лль
1934,Kreis::N,агьагьа,rïngke
1935,Kreis::N,агьагьа,gievlle
1936,Kreis::N,агьагьа,gierdu
1937,Kreis::N,агьагьа,riggee
1938,Kreis::N,агьагьа,kruugg
1939,Kreis::N,агьагьа,круг
1940,Kreuz::N,аџьар,kroesse
1941,Kreuz::N,аџьар,ruossa
1942,Kreuz::N,аџьар,rista
1943,Kreuz::N,аџьар,ristâ
1944,Kreuz::N,аџьар,ristt
1945,Kreuz::N,аџьар,рысст
1946,Linie::N,аицтәар,sïeve
1947,Linie::N,аицтәар,linnja
1948,Linie::N,аицтәар,linjá
1949,Linie::N,аицтәар,linnjá
1950,Linie::N,аицтәар,njuálgus
1951,Linie::N,аицтәар,certldõk
1952,Linie::N,аицтәар,це̄кесь
1953,Strich::N,ацəаҳəа,sïeve
1954,Strich::N,ацəаҳəа,sáhtso
1955,Strich::N,ацəаҳəа,sárggis
1956,Strich::N,ацəаҳəа,čálástâh
1957,Strich::N,ацəаҳəа,certldõk
1958,Strich::N,ацəаҳəа,ця̄кас
1959,Strich::N,ацəаҳəа,це̄кесь
1960,Abstand::N,абжьара,gåhkoe
1961,Abstand::N,абжьара,gåhkaldahke
1962,Abstand::N,абжьара,lahka
1963,Abstand::N,абжьара,gasska
1964,Abstand::N,абжьара,gaska
1965,Abstand::N,абжьара,koskâ
1966,Abstand::N,абжьара,kõskk
1967,Abstand::N,абжьара,кэ̄сск
1968,Entfernung::N,абжьара,gåhkoe
1969,Entfernung::N,абжьара,gåhkaldahke
1970,Entfernung::N,абжьара,gasska
1971,Entfernung::N,абжьара,mælggat
1972,Entfernung::N,абжьара,gaska
1973,Entfernung::N,абжьара,mátkegaska
1974,Entfernung::N,абжьара,koskâ
1975,Entfernung::N,абжьара,kõskk
1976,Entfernung::N,абжьара,jäämkõskk
1977,Entfernung::N,абжьара,кэ̄сск
1978,Gegend::N,аҭыҧ,haerie
1979,Gegend::N,аҭыҧ,guovvlo
1980,Gegend::N,аҭыҧ,bájkke
1981,Gegend::N,аҭыҧ,guovlu
1982,Gegend::N,аҭыҧ,duovdda
1983,Gegend::N,аҭыҧ,kuáv'lu
1984,Gegend::N,аҭыҧ,vu´vdd
1985,Gegend::N,аҭыҧ,па̄йхьк
1986,Platz::N,аҭыҧ,sijjie
1987,Platz::N,аҭыҧ,sadje
1988,Platz::N,аҭыҧ,sadji
1989,Platz::N,аҭыҧ,tááḷu
1990,Platz::N,аҭыҧ,tääll
1991,Platz::N,аҭыҧ,сайй
1992,Ort::N,аҭыҧ,sijjie
1993,Ort::N,аҭыҧ,bájkke
1994,Ort::N,аҭыҧ,sadje
1995,Ort::N,аҭыҧ,báiki
1996,Ort::N,аҭыҧ,päikki
1997,Ort::N,аҭыҧ,pâi´ǩǩ
1998,Ort::N,аҭыҧ,сайй
1999,Ort::N,аҭыҧ,па̄йхьк
2000,Seite::N,аган,bielie
2001,Seite::N,аган,sijddo
2002,Seite::N,аган,bealli
2003,Seite::N,аган,ertti
2004,Seite::N,аган,jeä´rtt
2005,Seite::N,аган,пе̄лль
2006,Seite::N,аган,е̄ммьне
2007,Mitte::N,агəҭа,gaske
2008,Mitte::N,агəҭа,jarnge
2009,Mitte::N,агəҭа,gasska
2010,Mitte::N,агəҭа,guovddaš
2011,Mitte::N,агəҭа,gaskamuddu
2012,Mitte::N,агəҭа,koskâ
2013,Mitte::N,агəҭа,kõskk
2014,Mitte::N,агəҭа,кэ̄сск
2015,Gegenstand::N,амаҭəар,daevere
2016,Gegenstand::N,амаҭəар,oabme
2017,Gegenstand::N,амаҭəар,gávnne
2018,Gegenstand::N,амаҭəар,bierggas
2019,Gegenstand::N,амаҭəар,ettâ
2020,Gegenstand::N,амаҭəар,kápulâh
2021,Gegenstand::N,амаҭəар,käu´nn
2022,Gegenstand::N,амаҭəар,ка̄ввьн
2023,Rand::N,аҵкар,raedtie
2024,Rand::N,аҵкар,rabdda
2025,Rand::N,аҵкар,ravda
2026,Rand::N,аҵкар,robdâ
2027,Rand::N,аҵкар,čårr
2028,Rand::N,аҵкар,ruõbdd
2029,Rand::N,аҵкар,рӯммт
2030,Rand::N,аҵкар,ре̄ввьн
2031,Kante::N,авардым,raedtie
2032,Kante::N,авардым,rabdda
2033,Kante::N,авардым,ravda
2034,Kante::N,авардым,robdâ
2035,Kante::N,авардым,å´rdd
2036,Kante::N,авардым,ruõbdd
2037,Kante::N,авардым,рӯммт
2038,Kante::N,авардым,ре̄ввьн
2039,Ecke::N,акəакь,roene
2040,Ecke::N,акəакь,kråane
2041,Ecke::N,акəакь,náhpo
2042,Ecke::N,акəакь,nusske
2043,Ecke::N,акəакь,nurki
2044,Ecke::N,акəакь,čiehka
2045,Ecke::N,акəакь,čiehâ
2046,Ecke::N,акəакь,čiõkk
2047,Ecke::N,акəакь,suåp'p
2048,Ecke::N,акəакь,уггл
2049,Spitze::N,аҧынҵа,gietjie
2050,Spitze::N,аҧынҵа,snjuhtje
2051,Spitze::N,аҧынҵа,gihttje
2052,Spitze::N,аҧынҵа,geahči
2053,Spitze::N,аҧынҵа,picci
2054,Spitze::N,аҧынҵа,keeči
2055,Spitze::N,аҧынҵа,ǩie´čč
2056,Spitze::N,аҧынҵа,кя̄женч
2057,Ende::N,анаӡара,gietjie
2058,Ende::N,анаӡара,giehtje
2059,Ende::N,анаӡара,geahči
2060,Ende::N,анаӡара,keeči
2061,Ende::N,анаӡара,puäš'š
2062,Ende::N,анаӡара,ке̄джь
2063,Loch::N,акылҵəара,raejkie
2064,Loch::N,акылҵəара,rájgge
2065,Loch::N,акылҵəара,ráigi
2066,Loch::N,акылҵəара,räigi
2067,Loch::N,акылҵəара,loikk
2068,Loch::N,акылҵəара,râi´ǧǧ
2069,Loch::N,акылҵəара,ра̄ййк
2070,Winkel::N,агҿаҩра,skaavhte
2071,Winkel::N,агҿаҩра,tjiehka
2072,Winkel::N,агҿаҩра,soahppa
2073,Winkel::N,агҿаҩра,čiehka
2074,Winkel::N,агҿаҩра,sogge
2075,Winkel::N,агҿаҩра,suåp'p
2076,Winkel::N,агҿаҩра,уггл
2077,Winkel::N,акəындхə,skaavhte
2078,Winkel::N,акəындхə,tjiehka
2079,Winkel::N,акəындхə,soahppa
2080,Winkel::N,акəындхə,čiehka
2081,Winkel::N,акəындхə,sogge
2082,Winkel::N,акəындхə,suåp'p
2083,Winkel::N,акəындхə,уггл
2084,Winkel::N,акəакь,skaavhte
2085,Winkel::N,акəакь,tjiehka
2086,Winkel::N,акəакь,soahppa
2087,Winkel::N,акəакь,čiehka
2088,Winkel::N,акəакь,sogge
2089,Winkel::N,акəакь,suåp'p
2090,Winkel::N,акəакь,уггл
2091,Muster::N,аҟҟа,goere
2092,Muster::N,аҟҟа,girjja
2093,Muster::N,аҟҟа,girjjit
2094,Muster::N,аҟҟа,kovos
2095,Muster::N,аҟҟа,кыррьй
2096,Muster::N,аҟҟа,кырьйнесс
2097,Größe::N,изаҟароу,ståaroe
2098,Größe::N,изаҟароу,stuorrudahka
2099,Größe::N,изаҟароу,stūrrodat
2100,Größe::N,изаҟароу,mahtodat
2101,Größe::N,изаҟароу,allodat
2102,Größe::N,изаҟароу,stuá'ṛudâh
2103,Größe::N,изаҟароу,роаӈӈьк
2104,Länge::N,аура,gåhkoe
2105,Länge::N,аура,guhkkudahka
2106,Länge::N,аура,guhkkodat
2107,Länge::N,аура,kukkodâh
2108,Länge::N,аура,õllâdvuõtt
2109,Länge::N,аура,куххьквӯдт
2110,Höhe::N,агылара,jalloe
2111,Höhe::N,агылара,jalladahke
2112,Höhe::N,агылара,alludahka
2113,Höhe::N,агылара,allatvuohta
2114,Höhe::N,агылара,allodat
2115,Höhe::N,агылара,aḷodâh
2116,Höhe::N,агылара,âlladvuõtt
2117,Höhe::N,агылара,э̄ллвӯдт
2118,Gewicht::N,акапан,leavloe
2119,Gewicht::N,акапан,dædda
2120,Gewicht::N,акапан,låssudahka
2121,Gewicht::N,акапан,deaddu
2122,Gewicht::N,акапан,tiäd'du
2123,Gewicht::N,акапан,teäd'd
2124,Gewicht::N,акапан,тя̄ннт
2125,Gewicht::N,акапан,вӣссь
2126,Haufen::N,ачаҟəа,deava
2127,Haufen::N,ачаҟəа,håevkie
2128,Haufen::N,ачаҟəа,hårre
2129,Haufen::N,ачаҟəа,látna
2130,Haufen::N,ачаҟəа,laaṇâ
2131,Haufen::N,ачаҟəа,laađđ
2132,Haufen::N,ачаҟəа,поанн
2133,Reihe::N,ацəаҳəа,raajroe
2134,Reihe::N,ацəаҳəа,rájddo
2135,Reihe::N,ацəаҳəа,gurgadas
2136,Reihe::N,ацəаҳəа,kuáḷus
2137,Reihe::N,ацəаҳəа,riâd'd
2138,Reihe::N,ацəаҳəа,по̄ллт
2139,Boot::N,анышь,vïnhtse
2140,Boot::N,анышь,vanás
2141,Boot::N,анышь,vanntsa
2142,Boot::N,анышь,fanas
2143,Boot::N,анышь,voonâs
2144,Boot::N,анышь,käärbis
2145,Boot::N,анышь,võõnâs
2146,Boot::N,анышь,вэнс
2147,Ruder::N,ажəҩа,aajroe
2148,Ruder::N,ажəҩа,ájrro
2149,Ruder::N,ажəҩа,áiru
2150,Ruder::N,ажəҩа,áiru
2151,Ruder::N,ажəҩа,äirr
2152,Ruder::N,ажəҩа,а̄ррьй
2153,Schlitten::N,ашəаҩауардын,slærra
2154,Schlitten::N,ашəаҩауардын,tjïelhke
2155,Schlitten::N,ашəаҩауардын,gieris
2156,Schlitten::N,ашəаҩауардын,tjielkká
2157,Schlitten::N,ашəаҩауардын,gielká
2158,Schlitten::N,ашəаҩауардын,kiäl'kká
2159,Schlitten::N,ашəаҩауардын,saan
2160,Schlitten::N,ашəаҩауардын,ǩeâlkk
2161,Schlitten::N,ашəаҩауардын,со̄а̄н
2162,Ski::N,ашəаҩа,treavka
2163,Ski::N,ашəаҩа,sabek
2164,Ski::N,ашəаҩа,sabet
2165,Ski::N,ашəаҩа,saaveeh
2166,Ski::N,ашəаҩа,koolâs
2167,Ski::N,ашəаҩа,коаллас
2168,Ski::N,ашəаҩа,са̄вехь
2169,Ski::N,ашьахаха,treavka
2170,Ski::N,ашьахаха,sabek
2171,Ski::N,ашьахаха,sabet
2172,Ski::N,ашьахаха,saaveeh
2173,Ski::N,ашьахаха,koolâs
2174,Ski::N,ашьахаха,коаллас
2175,Ski::N,ашьахаха,са̄вехь
2176,Lagerfeuer::N,еиқуу амца,dålle
2177,Lagerfeuer::N,еиқуу амца,sajijdållå
2178,Lagerfeuer::N,еиқуу амца,dolla
2179,Lagerfeuer::N,еиқуу амца,tullâ
2180,Lagerfeuer::N,еиқуу амца,toll
2181,Lagerfeuer::N,еиқуу амца,то̄лл
2182,Last::N,ахьанҭара,maajsoe
2183,Last::N,ахьанҭара,noade
2184,Last::N,ахьанҭара,guorbmi
2185,Last::N,ахьанҭара,kye'rmi
2186,Last::N,ахьанҭара,nue´đđ
2187,Last::N,ахьанҭара,kue´rmm
2188,Last::N,ахьанҭара,нуэдът
2189,Gang::N,аныҟəара,vaedtseme
2190,Gang::N,аныҟəара,mannulahka
2191,Gang::N,аныҟəара,johtu
2192,Gang::N,аныҟəара,jotteem
2193,Gang::N,аныҟəара,joto
2194,Gang::N,аныҟəара,jäl'lmõš
2195,Gang::N,аныҟəара,ёадтмушш
2196,Gang::N,аныҟəара,ёадтҌмушш
2197,Schritt::N,ашьаҿа,sïlle
2198,Schritt::N,ашьаҿа,lávkke
2199,Schritt::N,ашьаҿа,lávki
2200,Schritt::N,ашьаҿа,lävkki
2201,Schritt::N,ашьаҿа,läu´ǩǩ
2202,Schritt::N,ашьаҿа,ла̄ффьк
2203,Norden::N,аҩада,noerhte
2204,Norden::N,аҩада,nuortta
2205,Norden::N,аҩада,davvi
2206,Norden::N,аҩада,taṿe
2207,Norden::N,аҩада,tâ´vv
2208,Norden::N,аҩада,таввял
2209,Süden::N,алада,åarjel
2210,Süden::N,алада,oarjje
2211,Süden::N,алада,lulli
2212,Süden::N,алада,mäddi
2213,Süden::N,алада,kesipieg'gâ
2214,Süden::N,алада,saujj
2215,Süden::N,алада,со̄а̄ййв
2216,Westen::N,амраҭашəара,jillie
2217,Westen::N,амраҭашəара,alle
2218,Westen::N,амраҭашəара,oarji
2219,Westen::N,амраҭашəара,uár'ji
2220,Westen::N,амраҭашəара,viõstâr
2221,Westen::N,амраҭашəара,вуэрьял
2222,Osten::N,амрагылара,luvlie
2223,Osten::N,амрагылара,lulle
2224,Osten::N,амрагылара,nuorta
2225,Osten::N,амрагылара,nuor'ttâ
2226,Osten::N,амрагылара,nuõrti
2227,Osten::N,амрагылара,нуҏҏьт
2228,Holz::N,амҿымаҭəахə,moere
2229,Holz::N,амҿымаҭəахə,muorra
2230,Holz::N,амҿымаҭəахə,muorra
2231,Holz::N,амҿымаҭəахə,muoṛâ
2232,Holz::N,амҿымаҭəахə,muõrr
2233,Holz::N,амҿымаҭəахə,мӯрр
2234,Brett::N,аӷəы,fealloe
2235,Brett::N,аӷəы,fiello
2236,Brett::N,аӷəы,lávdi
2237,Brett::N,аӷəы,lyev'di
2238,Brett::N,аӷəы,lu´vdd
2239,Brett::N,аӷəы,лаййт
2240,Platte::N,ахаҳәцәы,spaagkoe
2241,Platte::N,ахаҳәцәы,skierro
2242,Platte::N,ахаҳәцәы,skearru
2243,Platte::N,ахаҳәцәы,ráptu
2244,Platte::N,ахаҳәцәы,ка̄ррьт
2245,Stütze::N,аҵаргəа,dovtege
2246,Stütze::N,аҵаргəа,dåarjege
2247,Stütze::N,аҵаргəа,tsagge
2248,Stütze::N,аҵаргəа,nihta
2249,Stütze::N,аҵаргəа,duvdda
2250,Stütze::N,аҵаргəа,caggi
2251,Stütze::N,аҵаргəа,cagge
2252,Stütze::N,аҵаргəа,cõgldõk
2253,Stütze::N,аҵаргəа,стуэлльп
2254,Stütze::N,агəышьаҟа,dovtege
2255,Stütze::N,агəышьаҟа,dåarjege
2256,Stütze::N,агəышьаҟа,tsagge
2257,Stütze::N,агəышьаҟа,nihta
2258,Stütze::N,агəышьаҟа,duvdda
2259,Stütze::N,агəышьаҟа,caggi
2260,Stütze::N,агəышьаҟа,cagge
2261,Stütze::N,агəышьаҟа,cõgldõk
2262,Stütze::N,агəышьаҟа,стуэлльп
2263,Stange::N,акьат,staavra
2264,Stange::N,акьат,stággo
2265,Stange::N,акьат,hålggå
2266,Stange::N,акьат,stávrá
2267,Stange::N,акьат,stággu
2268,Stange::N,акьат,čuálgui
2269,Stange::N,акьат,kaŋgg
2270,Stange::N,акьат,кэ̄ллт
2271,Stange::N,акьат,пе̄лльк
2272,Stock::N,алаба,galte
2273,Stock::N,алаба,klåbpoe
2274,Stock::N,алаба,soabbe
2275,Stock::N,алаба,soabbi
2276,Stock::N,алаба,suáb'bi
2277,Stock::N,алаба,suä´b'b
2278,Stock::N,алаба,суэммьп
2279,Stab::N,акьат,klaahka
2280,Stab::N,акьат,soabbe
2281,Stab::N,акьат,soabbi
2282,Stab::N,акьат,suáb'bi
2283,Stab::N,акьат,suä´b'b
2284,Stab::N,акьат,суэммьп
2285,Rohr::N,абыкь,gïrse
2286,Rohr::N,абыкь,båhttså
2287,Rohr::N,абыкь,bohcci
2288,Rohr::N,абыкь,poccee
2289,Rohr::N,абыкь,puu´lčiǩ
2290,Rohr::N,абыкь,туррьп
2291,Haus::N,аҩны,ståapoe
2292,Haus::N,аҩны,goahte
2293,Haus::N,аҩны,stohpu
2294,Haus::N,аҩны,tááḷu
2295,Haus::N,аҩны,tääll
2296,Haus::N,аҩны,пэ̄ҏҏт
2297,Heim::N,аҭаацəа,hïejme
2298,Heim::N,аҭаацəа,viesso
2299,Heim::N,аҭаацəа,ruoktu
2300,Heim::N,аҭаацəа,päikki
2301,Heim::N,аҭаацəа,päi´ǩǩ
2302,Heim::N,аҭаацəа,пэ̄ҏҏт
2303,Ofen::N,аҳақə,vuebnie
2304,Ofen::N,аҳақə,vuodná
2305,Ofen::N,аҳақə,vuobnne
2306,Ofen::N,аҳақə,uvdna
2307,Ofen::N,аҳақə,uvnâ
2308,Ofen::N,аҳақə,ǩiiuǥân
2309,Ofen::N,аҳақə,пе̄ххц
2310,Ofen::N,аҳақə,кыввкан
2311,Ofen::N,ауаџьаҟ,vuebnie
2312,Ofen::N,ауаџьаҟ,vuodná
2313,Ofen::N,ауаџьаҟ,vuobnne
2314,Ofen::N,ауаџьаҟ,uvdna
2315,Ofen::N,ауаџьаҟ,uvnâ
2316,Ofen::N,ауаџьаҟ,ǩiiuǥân
2317,Ofen::N,ауаџьаҟ,пе̄ххц
2318,Ofen::N,ауаџьаҟ,кыввкан
2319,Ofen::N,афрына,vuebnie
2320,Ofen::N,афрына,vuodná
2321,Ofen::N,афрына,vuobnne
2322,Ofen::N,афрына,uvdna
2323,Ofen::N,афрына,uvnâ
2324,Ofen::N,афрына,ǩiiuǥân
2325,Ofen::N,афрына,пе̄ххц
2326,Ofen::N,афрына,кыввкан
2327,Fußboden::N,адашьма,guelpie
2328,Fußboden::N,адашьма,guolbbe
2329,Fußboden::N,адашьма,láhtti
2330,Fußboden::N,адашьма,šalde
2331,Fußboden::N,адашьма,šâ´ldd
2332,Fußboden::N,адашьма,шалльт
2333,Tisch::N,аишәа,buertie
2334,Tisch::N,аишәа,bievdde
2335,Tisch::N,аишәа,beavdi
2336,Tisch::N,аишәа,pevdi
2337,Tisch::N,аишәа,på´rdd
2338,Tisch::N,аишәа,stue´ll
2339,Tisch::N,аишәа,туэлль
2340,Stuhl::N,аҟəардə,stovle
2341,Stuhl::N,аҟəардə,ståvllå
2342,Stuhl::N,аҟəардə,stuollu
2343,Stuhl::N,аҟəардə,stovli
2344,Stuhl::N,аҟəардə,stuu´l
2345,Stuhl::N,аҟəардə,стула
2346,Wiege::N,агара,gïerhkeme
2347,Wiege::N,агара,vuoggo
2348,Wiege::N,агара,geaŧŧu
2349,Wiege::N,агара,geaktu
2350,Wiege::N,агара,gietkka
2351,Wiege::N,агара,kiäh'tu
2352,Wiege::N,агара,vogga
2353,Wiege::N,агара,кӣткэм
2354,Bett::N,акаруаҭ,seangkoe
2355,Bett::N,акаруаҭ,sæŋŋga
2356,Bett::N,акаруаҭ,seaŋga
2357,Bett::N,акаруаҭ,seŋgâ
2358,Bett::N,акаруаҭ,sââ´jj
2359,Bett::N,акаруаҭ,вуэдтӭмсайй
2360,Regal::N,акыӷəра,hælla
2361,Regal::N,акыӷəра,hilldo
2362,Regal::N,акыӷəра,hildu
2363,Regal::N,акыӷəра,ildee
2364,Regal::N,акыӷəра,i´lddi
2365,Regal::N,акыӷəра,ылльтэ
2366,Kiste::N,аидчаҧала,aeskie
2367,Kiste::N,аидчаҧала,kássa
2368,Kiste::N,аидчаҧала,kássa
2369,Kiste::N,аидчаҧала,árkku
2370,Kiste::N,аидчаҧала,ču´ǩǩ
2371,Kiste::N,аидчаҧала,чуххьк
2372,Fenster::N,аҧенџьыр,klaase
2373,Fenster::N,аҧенџьыр,vinndek
2374,Fenster::N,аҧенџьыр,láse
2375,Fenster::N,аҧенџьыр,laasâ
2376,Fenster::N,аҧенџьыр,ikkân
2377,Fenster::N,аҧенџьыр,эххкан
2378,Tür::N,ашə,okse
2379,Tür::N,ашə,uksa
2380,Tür::N,ашə,uksa
2381,Tür::N,ашə,uksâ
2382,Tür::N,ашə,uhss
2383,Tür::N,ашə,уккс
2384,Tor::N,агəашə,okse
2385,Tor::N,агəашə,pårttå
2386,Tor::N,агəашə,uksa
2387,Tor::N,агəашə,poarta
2388,Tor::N,агəашə,porttâ
2389,Tor::N,агəашə,uustõk
2390,Tor::N,агəашə,čuâlluhss
2391,Tor::N,агəашə,уккс
2392,Zaun::N,аанда,haakene
2393,Zaun::N,аанда,jerra
2394,Zaun::N,аанда,gárdde
2395,Zaun::N,аанда,áidi
2396,Zaun::N,аанда,äiđi
2397,Zaun::N,аанда,äidd
2398,Zaun::N,аанда,čuâll
2399,Zaun::N,аанда,а̄ййт
2400,Dach::N,ахыб,rehpie
2401,Dach::N,ахыб,dæhkko
2402,Dach::N,ахыб,gáhttu
2403,Dach::N,ахыб,káttu
2404,Dach::N,ахыб,laakk
2405,Dach::N,ахыб,пэ̄ҏҏтэ̄ля
2406,Dach::N,ахыб,кры̄ша
2407,Leiter::N,амардуан,raajtere
2408,Leiter::N,амардуан,tjajmos
2409,Leiter::N,амардуан,boagos
2410,Leiter::N,амардуан,ráidalas
2411,Leiter::N,амардуан,raidlâs
2412,Leiter::N,амардуан,лествец
2413,Besen::N,аҧссага,saehpie
2414,Besen::N,аҧссага,gaerpene
2415,Besen::N,аҧссага,njáman
2416,Besen::N,аҧссага,luvdá
2417,Besen::N,аҧссага,luvdá
2418,Besen::N,аҧссага,västt
2419,Besen::N,аҧссага,ва̄сст
2420,Spaten::N,ажыга,gåajvoe
2421,Spaten::N,ажыга,spádá
