,Concept_ID,kk,mrj
1398,treffen::V,кездесу,вӓшлиӓлтӓш
1399,sich versammeln::V,топталу,цымыргаш
1400,spielen::V,ойнау,мадаш
1401,singen::V,сайрау,мыраш
1402,tanzen::V,билеу,кушташ
1403,sich trennen::V,айрылысу,айырлаш
1404,verlassen::V,тастау,шуаш
1405,retten::V,құтқару,ытараш
1406,bewachen::V,күзету,оролаш
1407,schützen::V,жақтау,перегӓш
1408,schützen::V,жақтасу,перегӓш
1409,verteidigen::V,қорғау,перегӓш
1410,sich schlagen::V,алысу,шидӓлӓш
1411,sich schlagen::V,алысу,шиэдӓлӓш
1412,schießen::V,ату,лӱӓш
1413,siegen::V,жеңу,сӹнгӓш
1414,ärgern::V,ашуландыру,шӹдештӓрӓш
1415,schlagen::V,ұру,пӓрен колташ
1416,schlagen::V,ұру,хӹрӹктен колташ
1417,treten::V,тебу,чымаш
1418,stechen::V,шаншу,пышкылаш
1419,stoßen::V,түрту,шыркедӓш
1420,stehlen::V,ұрлау,шолышт толаш
1421,stören::V,кесірлен,ӓрештӹлӓш
1422,belästigen::V,мазасын алу,кӓньӹсӹрлӓндӓрӓш
1423,belästigen::V,мазасын алу,шытырланыкташ
1424,verbergen::V,сездірмеу,шӹлтӓш
1425,täuschen::V,жалған айту,алталаш
1426,täuschen::V,жалған айту,аталаш
1427,betrügen::V,алдау,мошеньӹчӓйӓш
1428,betrügen::V,алдап кету,мошеньӹчӓйӓш
1429,betrügen::V,ақымақ қылу,мошеньӹчӓйӓш
1430,töten::V,құрту,пуштын шуаш
1431,töten::V,өлтіру,пуштын шуаш
1432,wohnen::V,мекендеу,ӹлӓш
1433,wohnen::V,өмір сүру,ӹлӓш
1434,arbeiten::V,істеу,пӓшӓлӓш
1435,arbeiten::V,істеу,ровотаяш
1436,arbeiten::V,еңбектену,пӓшӓлӓш
1437,arbeiten::V,еңбектену,ровотаяш
1438,sammeln::V,жыю,погаш
1439,pflücken::V,жұлу,кӹрӓш
1440,jagen::V,аулау,охотничӓйӓш
1441,fischen::V,балык_аулау,кол кычаш
1442,fassen::V,ұстау,кычаш
1443,hüten::V,жаю,кӹтӓш
1444,hüten::V,бағу,кӹтӓш
1445,treiben::V,айдау,шуруяш
1446,anbinden::V,байлау,ялшташ
1447,anbinden::V,байлау,ялышташ
1448,füttern::V,ас ішкізу,пукшаш
1449,füttern::V,азықтандыру,пукшаш
1450,füttern::V,қоректендіру,пукшаш
1451,melken::V,сауу,шыпшылаш
1452,hacken::V,турау,роаш
1453,gießen::V,суару,шӓвӓш
1454,reifen::V,жетілу,кӱӓш
1455,reifen::V,жетілу,поспейӓш
1456,zubereiten::V,даяр ету,йӓмдӹлӓш
1457,kochen::V,асу,шолташ
1458,backen::V,пісіру,кӱктӓш
1459,braten::V,қуыру,жӓрӓш
1460,umrühren::V,былғалау,намалаш
1461,umrühren::V,сапырылыстыру,намалаш
1462,stricken::V,торлау,пидӓш
1463,stricken::V,тоқу,пидӓш
1464,nähen::V,тігу,ыргаш
1465,färben::V,бояу,пидӓш
1466,färben::V,сырлау,пидӓш
1467,reinigen::V,аршу,чиӓлтӓш
1468,reinigen::V,тазалау,чиӓлтӓш
1469,waschen::V,жуу,мышкаш
1470,abwischen::V,сүрту,ӹштӓш
1471,spülen::V,шаю,шӱӓлтӓш
1472,fegen::V,сыпыру,ӹштӓш
1473,kehren::V,сыпыру,ӹштӓш
1474,baden::V,шомылу,нӱштӹлӓш
1475,sich waschen::V,жуыну,мышкылташ
1476,ausziehen::V,шешу,кыдашаш
1477,anziehen::V,кигізу,чиӓш
1478,sich anziehen::V,киіну,чиӓш
1479,kämmen::V,тарау,шерӓш
1480,schmücken::V,әсемдеу,цеверемдӓш
1481,schmücken::V,мәнерлеу,цеверемдӓш
1482,schmücken::V,көріктендіру,цеверемдӓш
1483,sagen::V,деу,манаш
1484,sagen::V,деу,келесӓш
1485,sagen::V,айту,манаш
1486,sagen::V,айту,келесӓш
1487,sprechen::V,деу,манаш
1488,sprechen::V,айту,манаш
1489,reden::V,сөйлеу,шайышташ
1490,reden::V,сөйлесу,шайышташ
1491,reden::V,тіл қатысу,шайышташ
1492,sich unterhalten::V,сұхбаттасу,хытыраш
1493,sich unterhalten::V,сұхбаттасу,хытыргаш
1494,fragen::V,сұрау,ядаш
1495,bitten::V,өтіну,ядаш
1496,bitten::V,жалыну,ядаш
1497,erzählen::V,айту,келесӓш
1498,mitteilen::V,білдіру,попаш
1499,mitteilen::V,білдіру,увертӓш
1500,mitteilen::V,білдіру,увертӓрӓш
1501,nennen::V,атау,лӹмдӓш
1502,rufen::V,шақыру,ӱжӓш
1503,prahlen::V,бөсу,хайзаш
1504,prahlen::V,бөсу,шаргаланаш
1505,übersetzen::V,аудару,вашташ
1506,denken::V,ойлау,машанаш
1507,glauben::V,нану,ӹнянӓш
1508,glauben::V,илану,ӹнянӓш
1509,bemerken::V,аңғару,цаклаш
1510,erkennen::V,тану,пӓлӓш
1511,begreifen::V,ұғу,ынгылаш
1512,begreifen::V,аңғарып алу,ынгылаш
1513,verstehen::V,пайым,ынгылаш
1514,verstehen::V,түсіну,ынгылаш
1515,lernen::V,оқу,тыменяш
1516,wissen::V,хабардар болу,пӓлӓш
1517,sich erinnern an::V,еске түсіру,ышештӓрӓш
1518,vergessen::V,ұмыту,монден кодаш
1519,messen::V,өлшеу,висӓш
1520,zählen::V,санау,шотаяш
1521,rechnen::V,санап шығару,шотаяш
1522,rechnen::V,санап шығу,шотаяш
1523,rechnen::V,санау,шотаяш
1524,lesen::V,оқу,лыдаш
1525,malen::V,сурет салу,рисуяш
1526,zeichnen::V,сурет салу,ыдырка́лаш
1527,schreiben::V,жазу,вазаш
1528,besitzen::V,болу,кы́чаш
1529,kaufen::V,алу,нӓлӓш
1530,kaufen::V,әперу,нӓлӓш
1531,verkaufen::V,сату,выжалаш
1532,bezahlen::V,төлеу,тӱлӓш
1533,bezahlen::V,ақы беру,тӱлӓш
1534,bezahlen::V,ақы төлеу,тӱлӓш
1535,zahlen::V,төлеу,тӱлӓш
1536,beherrschen::V,билеу,кы́чаш
1537,ertragen::V,төзу,цӹтӓш
1538,ertragen::V,шыдау,цӹтӓш
