,Concept_ID,hy,uk
766,zwischen::PRP,միջեւ,між
767,wegen::PRP,պատճառով,з-за
768,wegen::PRP,պատճառով,через
769,wegen::PRP,շնորհից,з-за
770,wegen::PRP,շնորհից,через
771,dies::PRN,սա,це
772,dies::PRN,այս,це
773,das::PRN,դա,то
774,das::PRN,այդ,то
775,alles::PRN,ամեն ինչ,все
776,ich::PRN,ես,я
777,du::PRN,դու,ти
778,er::PRN,նա,він
779,wir::PRN,մենք,ми
780,ihr::PRN,դուք,ви
781,sie::PRN,նրանք,вони
782,was::FPRN,ինչ,що
783,wer::FPRN,ով,хто
784,wo::FADV,ուր,де
785,wo::FADV,որտեղ,де
786,wohin::FADV,դեպի ուր,куди
787,wie::FADV,ինչպես,як
788,warum::FADV,ինչու,чому
789,wieviel::FNUM,որչափ,скільки
790,eins::NUM,մեկ,один
791,zwei::NUM,երկու,два
792,drei::NUM,երեք,три
793,vier::NUM,չորս,чотири
794,fünf::NUM,հինգ,п’ять
795,sechs::NUM,վեց,шість
796,sieben::NUM,յոթ,сім
797,acht::NUM,ութ,вісім
798,neun::NUM,ինը,дев’ять
799,zehn::NUM,տասը,десять
800,elf::NUM,տասնմեկ,одинадцять
801,zwölf::NUM,տասներկու,дванадцять
802,zwanzig::NUM,քսան,двадцять
803,dreißig::NUM,երեսուն,тридцять
804,vierzig::NUM,քառասուն,сорок
805,fünfzig::NUM,հիսուն,п’ятдесят
806,sechzig::NUM,վաթսուն,шістдесят
807,siebzig::NUM,յոթանասուն,сімдесят
808,achtzig::NUM,ութսուն,вісімдесят
809,neunzig::NUM,իննսուն,дев’яносто
810,hundert::NUM,հարյուր,сто
811,tausend::NUM,հազար,тисяча
812,und::CNJ,ու,і
813,oder::CNJ,կամ,або
814,stehen::V,կանգնել,стояти
815,sitzen::V,նստել,сидіти
816,liegen::V,ստել,лежати
817,hängen::V,կախվել,висіти
818,werden::V,դառնալ,стати
819,werden::V,դառնալ,робитися
820,passieren::V,պատահել,трапитися
821,beginnen::V,սկսվել,початися
822,enden::V,վերջանալ,кінчитися
823,wechseln::V,փոխվել,мінятися
824,aufgehen[Sonne]::V,բարձրանալ,зійти
825,aufgehen[Sonne]::V,ելնել ,зійти
826,untergehen[Sonne]::V,մտնել,зайти
827,scheinen[Sonne]::V,շողալ,світити
828,scheinen[Sonne]::V,փայլել,світити
829,donnern::V,որոտալ,гриміти
830,wehen::V,փչել,віяти
831,strömen::V,հոսել,литися
832,fließen::V,հոսել,текти
833,sich drehen::V,պտտվել,обертатися
834,schwanken::V,տատանվել,коливатися
835,schwingen::V,ճոճվել,хитатися
836,schwingen::V,ճոճվել,гойдатися
837,fallen::V,ընկնել,падати
838,brennen::V,այրվել,горіти
839,rauchen::V,ծխել,диміти
840,regnen::V,անձրեւ գալ,дощити
841,gefrieren::V,սառչել,змерзнути
842,tauen::V,լկիլ,танути
843,schmelzen::V,հալիլ,плавитися
844,trocknen::V,չորանալ,сохнути
845,sieden::V,եռալ,кипіти
846,faulen::V,փտել,гнити
847,verfaulen::V,նեխել,згнити
848,reißen::V,պատռվել,рватися
849,reißen::V,ճղվել,рватися
850,versinken::V,սուզվել,тонути
851,vergehen::V,անցնել ,проходити
852,erscheinen::V,հայտնվել,з’явитися
853,erscheinen::V,երեւալ,з’явитися
854,verschwinden::V,անհետանալ,щезнути
855,verschwinden::V,անհետանալ,зникнути
856,sinken::V,ընկնել,спадати
857,abnehmen::V,փոքրանալ,поменшитися
858,zunehmen::V,մեծանալ,збільшуватися
859,steigen::V,բարձրանալ,підніматися
860,wachsen::V,աճել,рости
861,glänzen::V,նշուլել,блищати
862,glänzen::V,փայլիլ,блищати
863,funkeln::V,փայլատակել,блискати
864,lärmen::V,աղմուկ հանել,шуміти
865,läuten::V,զնգալ,дзвонити
866,klingeln::V,զնգալ,дзвонити
867,klirren::V,զնգզնգալ,дзвякати
868,brausen::V,մոլեգնել,бушувати
869,rauschen::V,սոսափել,шелестіти
870,klingen::V,հնչել,лунати
871,klingen::V,հնչել,звучати
872,bellen::V,հաչել,гавкати
873,heulen::V,ոռնալ ,вити
874,blasen::V,փչել ,дунути
875,pfeifen::V,սուլել,свистіти
876,schreien::V,գոռալ ,кричати
877,stöhnen::V,տնքալ,стогнати
878,zittern::V,դողալ,тремтіти
879,leben::V,ապրել,жити
880,geboren werden::V,ծնվել,народитися
881,atmen::V,շնչել,дихати
882,trinken::V,խմել,пити
883,essen::V,ուտել,їсти
884,schlucken::V,կլանել,ковтати
885,schlucken::V,կուլ տալ,ковтати
886,müde werden::V,հոգնել,втомитися
887,einschlafen::V,քուն մտնել,заснути
888,schlafen::V,քնել,спати
889,aufwachen::V,արթննալ,прокинутися
890,aufstehen::V,ելլել,встати
891,sich erholen::V,հանգստանալ,відпочивати
892,krank werden::V,հիւանդանալ,захворіти
893,krank sein::V,հիվանդ լինել,хворіти
894,schmerzen::V,ցավել,боліти
895,husten::V,հազալ,кашляти
896,genesen::V,ապաքինվել,одужати
897,genesen::V,ապաքինվել,видужати
898,sterben::V,մեռնել,померти
899,sterben::V,վախճանվել,померти
900,umkommen::V,կործանվել,згинути
901,sich bewegen::V,ընթանալ,рухатися
902,sich rühren::V,շարժվել,ворушитися
903,sich erheben::V,կանգնել,встати
904,sich erheben::V,վեր կենալ,встати
905,sich setzen::V,նստել,сісти
906,hinfallen::V,ընկնել,упасти
907,laufen::V,քայլել,ходити
908,schreiten::V,ճեմել,крокувати
909,spazierengehen::V,շրջագայել,гуляти
910,eilen::V,շտապել,спішити
911,sich beeilen::V,շտապել ,поспішати
912,sausen::V,սլանալ,мчатися
913,rennen::V,վազել,бігати
914,springen::V,ցատկել,скакати
915,springen::V,ցատկել,стрибати
916,klettern::V,մագլցել,лазити
917,schaukeln::V,ճոճվել,гойдатися
918,schaukeln::V,օրորվել,гойдатися
919,kriechen::V,սողալ,повзати
920,schwimmen::V,լողալ,пливти
921,schwimmen::V,լողալ,плавати
922,tauchen::V,սուզվել,пірнати
923,rudern::V,թիավարել,гребти
924,rudern::V,թիավարել,веслувати
925,fahren::V,ընթանալ,їхати
926,fliegen::V,թռչել,літати
927,gehen::V,գնալ,іти
928,weggehen::V,հեռանալ,піти
929,abfahren::V,ճանապարհվել,від’їхати
930,abfahren::V,ճանապարհվել,відправитися
931,anhalten::V,կանգնել,зупинитися
932,hineingehen::V,մտնել,входити
933,eintreten::V,մտնել,увійти
934,kommen::V,գալ,прийти
935,ankommen::V,ժամանել,прибути
936,zurückkommen::V,վերադառնալ,повернутися
937,bleiben::V,մնալ,залишитися
938,warten::V,սպասել,чекати
939,erwarten::V,սպասել,чекати
940,suchen::V,որոնել,шукати
941,finden::V,գտնել,знайти
942,versuchen::V,փորձել,випробовувати
943,vorbereiten::V,պատրաստել,підготувати
944,lieben::V,սիրել,любити
945,mögen::V,հավանել,любити
946,mögen::V,հավանել,подобатися
947,mögen::V,սիրել,любити
948,mögen::V,սիրել,подобатися
949,lachen::V,ծիծաղել,сміятися
950,rühren::V,հուզել,розчулити
951,weinen::V,լալ,плакати
952,schimpfen::V,տրտնջալ,лаятися
953,schimpfen::V,քրթմնջել,лаятися
954,sich ärgern::V,զայրանալ,сердитися
955,sich fürchten::V,վախնալ,боятися
956,fürchten::V,վախենալ,боятися
957,fliehen::V,փախչել,тікати
958,flüchten::V,փախչել,утекти
959,sehen::V,տեսնել,бачити
960,anschauen::V,դիտել,поглянути
961,ansehen::V,նայել,дивитися на
962,hören::V,լսել,чути
963,zuhören::V,ունկնդրել,слухати
964,probieren::V,համը տեսել,покуштувати
965,riechen::V,հոտ առնել,нюхати
966,fühlen::V,զգալ,відчувати
967,scheinen::V,երեւալ,здаватися
968,zu sehen sein::V,երեւալ,виднітися
969,vernehmen::V,իմանալ ,почути
970,frieren::V,մրսել,мерзнути
971,tun::V,անել,робити
972,können::V,կարողանալ,могти
973,wollen::V,ուզել,хотіти
974,wollen::V,ցանկանալ,хотіти
975,anfangen::V,սկսել,почати
976,beenden::V,վերջացնել,закінчити
977,aufhören::V,դադարել,перестати
978,gelingen::V,հաջողվել,вдатися
979,gelingen::V,գլուխ գալ,вдатися
980,geraten::V,ստացվել,опинитися
981,öffnen::V,բաց անել,відкрити
982,schließen::V,փակել ,закрити
983,stellen::V,դնել,поставити
984,setzen::V,նստեցնել,посадити
985,legen::V,դնել,класти
986,berühren::V,դիպչել,чіпати
987,berühren::V,շոշափել,чіпати
988,verbinden::V,շաղկապել,зв’язати
989,bedecken::V,ծածկել,покрити
990,aufhängen::V,կախել,повісити
991,anzünden::V,վառել,запалити
992,aufheben::V,վերցնել,підняти
993,zurücklassen::V,թողնել,залишити
994,verlieren::V,կորցնել,загубити
995,fallen lassen::V,գցել,упустити
996,machen::V,անել,зробити
997,herstellen::V,արտադրել,виготовити
998,bauen::V,կառուցել,будувати
999,reparieren::V,նորոգել,лагодити
1000,verbessern::V,բարելավել,поліпшити
1001,ändern::V,փոխել,змінити
1002,graben::V,փորել,копати
1003,beugen::V,ծռել,зігнути
1004,biegen::V,թեքել,погнути
1005,drehen::V,ոլորել,вертіти
1006,wenden::V,պտտել,повернути
1007,umdrehen::V,շրջել,перевернути
1008,heben::V,բարձրացնել,піднімати
1009,hochheben::V,բարձրացնել,підняти
1010,ergreifen::V,վարակվել,схопити
1011,halten::V,բռնել,тримати
1012,drücken::V,ճնշել,натискати
1013,schieben::V,հրել,пхати
1014,schieben::V,հրել,штовхати
1015,kratzen::V,քերել,шкребти
1016,lecken::V,լիզել,лизати
1017,beißen::V,կծել,кусати
1018,abreißen::V,պոկել,відірвати
1019,abschneiden::V,կտրել ,відрізати
1020,binden::V,կապել,в’язати
1021,stecken::V,խրել,увіткнути
1022,brechen::V,կոտրել ,зламати
1023,klopfen::V,թակել,стукати
1024,hauen::V,ծեծել,бити
1025,kleben::V,կպցնել,клеїти
1026,reiben::V,շփել,терти
1027,streichen::V,վրան քսել,намазати
1028,schleifen::V,սրել ,точити
1029,schneiden::V,կտրել,різати
1030,rütteln::V,ցնցել,хитати
1031,schütteln::V,թափահարել,трясти
1032,schwenken::V,ճոճել,махати
1033,schütten::V,լցնել,налити
1034,füllen::V,լիքը լցնել,наповнити
1035,einwickeln::V,փաթաթել,загорнути
1036,tragen::V,կրել,нести
1037,tragen::V,տանել,нести
1038,schleppen::V,քաշել,тягти
1039,ziehen::V,ձգել,тягнути
1040,ziehen::V,քաշել,тягнути
1041,aufbewahren::V,պահել ,зберігати
1042,werfen::V,նետել,кидати
1043,packen::V,հափշտակել,схопити
1044,verstecken::V,ծածկել,сховати
1045,teilen::V,բաժանել,розділити
1046,schicken::V,ուղարկել,посилати
1047,bringen::V,բերել,принести
1048,hinzufügen::V,ավելացնել,додати
1049,bekommen::V,հայթայթել,дістати
1050,erhalten::V,ստանալ,одержати
1051,nehmen::V,վերցնել,взяти
1052,wählen::V,ընտրել,вибрати
1053,auswählen::V,գերադասել,відібрати
1054,bewahren::V,պահպանել,зберегти
1055,behindern::V,խոչընդոտել,перешкоджати
1056,verderben::V,փչացնել,зіпсувати
1057,beschädigen::V,վնասել,зашкодити
1058,zerbrechen::V,ջարդել,розбити
1059,zerbrechen::V,կոտրել,розбити
1060,zerreißen::V,պատռել,розірвати
1061,zerstören::V,քանդել,зруйнувати
1062,verbrennen::V,այրել,спалити
1063,geben::V,տալ,дати
1064,reichen::V,հանձնել,передати
1065,schenken::V,նվիրել,дарувати
1066,versprechen::V,խոստանալ,обіцяти
1067,wünschen::V,մաղթել,бажати
1068,loben::V,գովել,хвалити
1069,küssen::V,համբուրել,цілувати
1070,wiegen::V,օրորել,качати
1071,zudecken::V,վրան գցել,накрити
1072,wecken::V,զարթնեցնել,розбудити
1073,zeigen::V,ցույց տալ,показати
1074,führen::V,ուղեկցել,вести
1075,lehren::V,սովորեցնել,вчити
1076,unterrichten::V,ավանդել,викладати
1077,aufziehen::V,դաստիարակել,виховати
1078,leiten::V,ղեկավարել,керувати
1079,leiten::V,կառավարել,керувати
1080,antreiben::V,շտապեցնել,підганяти
1081,lassen::V,ստիպել,змусити
1082,einladen::V,հրավիրել,запросити
1083,vereinigen::V,միացնել,об’єднати
1084,besuchen::V,այցելել,завітати
1085,besuchen::V,այցելել,відвідати
1086,treffen::V,հանդիպել,зустріти
1087,sich versammeln::V,հավաքվել,зібратися
1088,spielen::V,խաղալ,грати
1089,singen::V,երգել,співати
1090,tanzen::V,պարել,танцювати
1091,sich trennen::V,ցրվել,розлучитися
1092,verlassen::V,լքել,покинути
1093,retten::V,փրկել,врятувати
1094,bewachen::V,պահել,охороняти
1095,schützen::V,պաշտպանել,уберігати
1096,verteidigen::V,պաշտպանել,захистити
1097,sich schlagen::V,կռվել,битися
1098,sich schlagen::V,կռվել,дратися
1099,schießen::V,կրակել,стріляти
1100,siegen::V,հաղթել,перемогти
1101,ärgern::V,ձանձրացնել,сердити
1102,schlagen::V,խփել,ударити
1103,treten::V,քացի տալ,штовхати
1104,stechen::V,խայթել,вколоти
1105,stoßen::V,մղել,штовхнути
1106,stehlen::V,գողանալ,украсти
1107,stören::V,խանգարել,перешкодити
1108,belästigen::V,անհանգստացնել,докучати
1109,verbergen::V,թաքցնել,сховати
1110,täuschen::V,խաբել,обдурити
1111,betrügen::V,խաբել,зшахраювати
1112,töten::V,սպանել ,убити
1113,wohnen::V,բնակվել,жити
1114,wohnen::V,բնակվել,мешкати
1115,arbeiten::V,աշխատել,працювати
1116,sammeln::V,հավաքել,зібрати
1117,pflücken::V,քաղել,зривати
1118,jagen::V,որս անել,полювати
1119,fischen::V,ձուկ բռնել,рибалити
1120,fassen::V,բռնել,піймати
1121,hüten::V,արածեցնել,пасти
1122,treiben::V,հովուել,гнати
1123,anbinden::V,չուանել,прив’язати
1124,füttern::V,կերակրել,годувати
1125,füttern::V,կերակրել,харчувати
1126,melken::V,կթել,доїти
1127,hacken::V,կոտորել,рубати
1128,gießen::V,ջրել,полити
1129,reifen::V,հասունանալ ,дозріти
1130,zubereiten::V,պատրաստել,зготовити
1131,zubereiten::V,պատրաստել,приготувати
1132,kochen::V,եփել,варити
1133,kochen::V,եփել,готувати
1134,backen::V,թխել,пекти
1135,braten::V,տապակել,смажити
1136,umrühren::V,խառնել,переміщати
1137,stricken::V,գործել,в’язати
1138,nähen::V,կարել,шити
1139,färben::V,ներկել,пофарбувати
1140,reinigen::V,մաքրել,очистити
1141,waschen::V,լվանալ,мити
1142,abwischen::V,սրբել,витерти
1143,spülen::V,ողողել,полоскати
1144,spülen::V,պարզաջրել,полоскати
1145,fegen::V,ավլել,підмітати
1146,kehren::V,ավլել,мести
1147,baden::V,լողանալ,купатися
1148,sich waschen::V,լվացվել,митися
1149,ausziehen::V,հանել,зняти
1150,anziehen::V,հագնել,надіти
1151,sich anziehen::V,հագնվել,одягтися
1152,sich anziehen::V,հագնվել,одягнутися
1153,kämmen::V,սանրել,зачесати
1154,schmücken::V,զարդարել,оздобити
1155,sagen::V,ասել,сказати
1156,sprechen::V,խոսել,говорити
1157,reden::V,զրուցել,розмовляти
1158,sich unterhalten::V,խոսակցել,бесідувати
1159,fragen::V,հարցնել,запитати
1160,bitten::V,խնդրել,просити
1161,erzählen::V,պատմել,розповісти
1162,mitteilen::V,հաղորդել,повідомити
1163,nennen::V,անվանել,назвати
1164,rufen::V,կանչել,кликати
1165,prahlen::V,պարծենալ,хвалитися
1166,übersetzen::V,թարգմանել,перекласти
1167,denken::V,մտածել,думати
1168,denken::V,մտածել,мислити
1169,glauben::V,հավատալ,вірити
1170,bemerken::V,նկատել,помітити
1171,erkennen::V,ճանաչել,пізнати
1172,begreifen::V,հասկանալ,осягнути
1173,verstehen::V,ըմբռնել,почути
1174,lernen::V,սովորել,навчатися
1175,wissen::V,իմանալ,знати
1176,sich erinnern an::V,հիշել,пам’ятати
1177,sich erinnern an::V,մտաբերել,пам’ятати
1178,vergessen::V,մոռանալ,забути
1179,messen::V,չափել,міряти
1180,zählen::V,թվել,лічити
1181,zählen::V,հաշվել,лічити
1182,rechnen::V,հաշվել,рахувати
1183,rechnen::V,հաշվարկել,рахувати
1184,lesen::V,կարդալ,читати
1185,malen::V,նկարել,малювати
1186,zeichnen::V,գծել,рисувати
1187,schreiben::V,գրել,писати
1188,besitzen::V,ունենալ,мати
1189,besitzen::V,տեր լինել,мати
1190,kaufen::V,գնել,купити
1191,verkaufen::V,վաճառել,продати
1192,bezahlen::V,վճարել,заплатити
1193,zahlen::V,վճարել,платити
1194,beherrschen::V,ղեկավարել,володіти
1195,ertragen::V,դիմանալ,витерпіти
1196,Horn::N,,ріг
1197,fangen::V,,ловити
