,Concept_ID,lv,ja
839,Figur::N,figūra,像
840,Puppe::N,акань,人形
841,Puppe::N,lelle,人形
842,Beutel::N,мешӧк,袋
843,Beutel::N,kule,袋
844,Beutel::N,maisiņš,袋
845,Bündel::N,кӧртӧд,束
846,Bündel::N,кӧртӧд,包み
847,Bündel::N,sainis,束
848,Bündel::N,sainis,包み
849,Tasche::N,сумка,かばん
850,Tasche::N,soma,かばん
851,Eimer::N,ведра,バケツ
852,Eimer::N,spainis,バケツ
853,Deckel::N,пӧдан,蓋
854,Deckel::N,тупкӧд,蓋
855,Deckel::N,vāks,蓋
856,Geschirr::N,дозмук,食器
857,Geschirr::N,тасьті-пань,食器
858,Geschirr::N,trauki,食器
859,Sack::N,мешӧк,袋
860,Sack::N,maiss,袋
861,Tasse::N,бекар,カップ
862,Tasse::N,тасьті,カップ
863,Tasse::N,tase,カップ
864,Topf::N,гырнич,鍋
865,Topf::N,pods,鍋
866,Kessel::N,пӧрт,釜
867,Kessel::N,katls,釜
868,Essen::N,сёйӧм,食事
869,Essen::N,ēdiens,食事
870,Nahrung::N,сёян,食物
871,Nahrung::N,barība,食物
872,Speise::N,сёян,料理
873,Speise::N,сёянтор,料理
874,Speise::N,ēdiens,料理
875,Fleisch::N,яй,肉
876,Fleisch::N,gaļa,肉
877,Getreide::N,нянь,麦
878,Getreide::N,нянь,穀物
879,Getreide::N,labība,麦
880,Getreide::N,labība,穀物
881,Brei::N,рок,粥
882,Brei::N,putra,粥
883,Brei::N,biezenis,粥
884,Brot::N,нянь,パン
885,Brot::N,maize,パン
886,Scheibe::N,шӧрӧм,枚
887,Scheibe::N,шӧрӧм,切れ
888,Scheibe::N,чӧлан,枚
889,Scheibe::N,чӧлан,切れ
890,Scheibe::N,šķēle,枚
891,Scheibe::N,šķēle,切れ
892,Scheibe::N,rieciens,枚
893,Scheibe::N,rieciens,切れ
894,Fett::N,гос,脂肪
895,Fett::N,тшог,脂肪
896,Fett::N,tauki,脂肪
897,Butter::N,вый,バター
898,Butter::N,sviests,バター
899,Öl::N,вый,油
900,Öl::N,eļļa,油
901,Salz::N,сов,塩
902,Salz::N,sāls,塩
903,Suppe::N,шыд,スープ
904,Suppe::N,zupa,スープ
905,Honig::N,ма,蜂蜜
906,Honig::N,medus,蜂蜜
907,Milch::N,йӧв,牛乳
908,Milch::N,piens,牛乳
909,Tee::N,чай,茶
910,Tee::N,чай,お茶
911,Tee::N,tēja,茶
912,Tee::N,tēja,お茶
913,Leder::N,ку,革
914,Leder::N,āda,革
915,Wolle::N,вурун,毛糸
916,Wolle::N,vilna,毛糸
917,Stoff::N,дӧра,布
918,Stoff::N,drāna,布
919,Stoff::N,audums,布
920,Nadel::N,ем,針
921,Nadel::N,adata,針
922,Faden::N,сунис,糸
923,Faden::N,diegs,糸
924,Faden::N,pavediens,糸
925,Knopf::N,кизь,ボタン
926,Knopf::N,poga,ボタン
927,Knoten::N,гӧрӧд,結び目
928,Knoten::N,mezgls,結び目
929,Farbe::N,краска,ペンキ
930,Farbe::N,вап,ペンキ
931,Farbe::N,krāsa,ペンキ
932,Kleidung::N,паськӧм,衣服
933,Kleidung::N,tērps,衣服
934,Kleidung::N,drēbes,衣服
935,Hemd::N,дӧрӧм,シャツ
936,Hemd::N,krekls,シャツ
937,Kragen::N,воротник,襟
938,Kragen::N,apkakle,襟
939,Ärmel::N,сос,袖
940,Ärmel::N,piedurkne,袖
941,Hose::N,гач,ズボン
942,Hose::N,bikses,ズボン
943,Gürtel::N,вӧнь,帯
944,Gürtel::N,вӧнь,ベルト
945,Gürtel::N,josta,帯
946,Gürtel::N,josta,ベルト
947,Mütze::N,шапка,帽子
948,Mütze::N,cepure,帽子
949,Schuh::N,башмак,靴
950,Schuh::N,ботинки,靴
951,Schuh::N,kurpe,靴
952,Stiefel::N,сапӧг,ブーツ
953,Stiefel::N,zābaks,ブーツ
954,Ring::N,кытш,輪
955,Ring::N,gredzens,輪
956,Band::N,лента,リボン
957,Band::N,вундас,リボン
958,Band::N,lente,リボン
959,Kamm::N,сынан,櫛
960,Kamm::N,ķemme,櫛
961,Spiegel::N,рӧмпӧштан,鏡
962,Spiegel::N,spogulis,鏡
963,Riemen::N,тасма,緒
964,Riemen::N,siksna,緒
965,Schnur::N,гез,紐
966,Schnur::N,aukla,紐
967,Leine::N,юргез,綱
968,Leine::N,saite,綱
969,Decke::N,эшкын,掛け布団
970,Decke::N,шебрас,掛け布団
971,Decke::N,sega,掛け布団
972,Kissen::N,юрлӧс,枕
973,Kissen::N,spilvens,枕
974,Tuch::N,чышъян,スカーフ
975,Tuch::N,vadmala,スカーフ
976,Handtuch::N,ки чышкӧд,タオル
977,Handtuch::N,кизьчышъян,タオル
978,Handtuch::N,dvielis,タオル
979,Kraft::N,этш,力
980,Kraft::N,эбӧс,力
981,Kraft::N,spēks,力
982,Stärke::N,ёнлун,強さ
983,Stärke::N,чорыдлун,強さ
984,Stärke::N,stiprums,強さ
985,Gesundheit::N,дзоньвидзалун,健康
986,Gesundheit::N,veselība,健康
987,Krankheit::N,висьӧм,病気
988,Krankheit::N,slimība,病気
989,Schmerz::N,висьӧм,痛み
990,Schmerz::N,sāpes,痛み
991,Wunde::N,дой,傷
992,Wunde::N,brūce,傷
993,Wunde::N,jēlums,傷
994,Fieber::N,жар,熱
995,Fieber::N,drudzis,熱
996,Fieber::N,karstums,熱
997,Arznei::N,лекарство,薬
998,Arznei::N,зелля,薬
999,Arznei::N,zāles,薬
1000,Arznei::N,medikaments,薬
1001,Brücke::N,пос,橋
1002,Brücke::N,tilts,橋
1003,Brunnen::N,юкмӧс,井戸
1004,Brunnen::N,aka,井戸
1005,Weide::N,пӧскӧтина,牧場
1006,Weide::N,ganības,牧場
1007,Pfad::N,туй,小路
1008,Pfad::N,кыснан,小路
1009,Pfad::N,taka,小路
1010,Weg::N,туй,道
1011,Weg::N,ceļš,道
1012,Straße::N,туй,街道
1013,Straße::N,iela,街道
1014,Dorf::N,сикт,村
1015,Dorf::N,ciems,村
1016,Stadt::N,кар,町
1017,Stadt::N,кар,都市
1018,Stadt::N,pilsēta,町
1019,Stadt::N,pilsēta,都市
1020,Brief::N,письмӧ,手紙
1021,Brief::N,vēstule,手紙
1022,Buch::N,небӧг,本
1023,Buch::N,grāmata,本
1024,Buchstabe::N,шыпас,文字
1025,Buchstabe::N,burts,文字
1026,Zeitung::N,газет,新聞
1027,Zeitung::N,avīze,新聞
1028,Zeitung::N,laikraksts,新聞
1029,Leben::N,лов,生活
1030,Leben::N,олӧм,生活
1031,Leben::N,dzīve,生活
1032,Tod::N,кулӧм,死
1033,Tod::N,nāve,死
1034,Grab::N,гу,墓
1035,Grab::N,kaps,墓
1036,Kirche::N,вичко,教会
1037,Kirche::N,baznīca,教会
1038,Sünde::N,мыж,罪
1039,Sünde::N,grēks,罪
1040,Gott::N,ен,神
1041,Gott::N,dievs,神
1042,Arbeiter::N,уджалысь,労働者
1043,Arbeiter::N,strādnieks,労働者
1044,Chef::N,юралысь,上司
1045,Chef::N,веськӧдлысь,上司
1046,Chef::N,šefs,上司
1047,Chef::N,vadītajs,上司
1048,Chef::N,priekšnieks,上司
1049,Meister::N,вӧчысь,達人
1050,Meister::N,вӧчысь,マイスター
1051,Meister::N,meistars,達人
1052,Meister::N,meistars,マイスター
1053,Arzt::N,врач,医者
1054,Arzt::N,бурдӧдысь,医者
1055,Arzt::N,ārsts,医者
1056,Lehrer::N,велӧдысь,先生
1057,Lehrer::N,skolotājs,先生
1058,Geld::N,сьӧм,金
1059,Geld::N,nauda,金
1060,Geschäft::N,удж,取り引き
1061,Geschäft::N,bizness,取り引き
1062,Geschäft::N,darījums,取り引き
1063,Laden::N,вузасянін,店
1064,Laden::N,bode,店
1065,Laden::N,veikals,店
1066,Preis::N,дон,値段
1067,Preis::N,cena,値段
1068,Ware::N,тӧвар,商品
1069,Ware::N,prece,商品
1070,Nutzen::N,воӧм,利益
1071,Nutzen::N,выгӧда,利益
1072,Nutzen::N,labums,利益
1073,Reichtum::N,озырлун,豊かさ
1074,Reichtum::N,bagātība,豊かさ
1075,Welt::N,енкӧла,世界
1076,Welt::N,pasaule,世界
1077,Land::N,му,国
1078,Land::N,zeme,国
1079,Staat::N,канму,国家
1080,Staat::N,государство,国家
1081,Staat::N,valsts,国家
1082,König::N,кан,国王
1083,König::N,ķēniņš,国王
1084,König::N,karalis,国王
1085,Macht::N,каналӧм,権力
1086,Macht::N,vara,権力
1087,Grenze::N,су,国境
1088,Grenze::N,суйӧр,国境
1089,Grenze::N,robeža,国境
1090,Krieg::N,ожман,戦争
1091,Krieg::N,karš,戦争
1092,Feind::N,враг,敵
1093,Feind::N,вӧрӧг,敵
1094,Feind::N,ienaidnieks,敵
1095,Gewalt::N,мырдöналöм,暴力
1096,Gewalt::N,vara,暴力
1097,Gewalt::N,vardarbība,暴力
1098,Kampf::N,вермасьӧм,戦い
1099,Kampf::N,cīņa,戦い
1100,Bogen[Waffe]::N,ньӧввуж,弓
1101,Bogen[Waffe]::N,loks,弓
1102,Pfeil::N,ньӧв,矢
1103,Pfeil::N,bulta,矢
1104,Gewehr::N,пишшаль,銃
1105,Gewehr::N,šautene,銃
1106,Fehler::N,сорсьӧм,間違い
1107,Fehler::N,дзугсьӧм,間違い
1108,Fehler::N,kļūda,間違い
1109,Lüge::N,пӧръясьӧм,嘘
1110,Lüge::N,ылӧдлӧм,嘘
1111,Lüge::N,meli,嘘
1112,Schaden::N,лёк,損害
1113,Schaden::N,изъян,損害
1114,Schaden::N,пакӧсьт,損害
1115,Schaden::N,bojājums,損害
1116,Schaden::N,kaitējums,損害
1117,Unglück::N,шог,不幸
1118,Unglück::N,kļūme,不幸
1119,Unglück::N,klizma,不幸
1120,Unglück::N,nelaime,不幸
1121,Schuld::N,мыж,罪
1122,Schuld::N,vaina,罪
1123,Alter::N,арлыд,年
1124,Alter::N,арлыд,年齢
1125,Alter::N,vecums,年
1126,Alter::N,vecums,年齢
1127,Schluss::N,пом,終わり
1128,Schluss::N,beigas,終わり
1129,Zeit::N,кад,時
1130,Zeit::N,кад,時間
1131,Zeit::N,laiks,時
1132,Zeit::N,laiks,時間
1133,Tag::N,лун,日
1134,Tag::N,diena,日
1135,Morgen::N,асыв,朝
1136,Morgen::N,rīts,朝
1137,Mittag::N,лун шӧр,昼
1138,Mittag::N,pusdiena,昼
1139,Abend::N,рыт,晩
1140,Abend::N,рыт,夕方
1141,Abend::N,vakars,晩
1142,Abend::N,vakars,夕方
1143,Nacht::N,вой,夜
1144,Nacht::N,nakts,夜
1145,Woche::N,вежон,週
1146,Woche::N,nedēļa,週
1147,Monat::N,тӧлысь,月
1148,Monat::N,mēnesis,月
1149,Jahr::N,во,年
1150,Jahr::N,gads,年
1151,Frühling::N,тулыс,春
1152,Frühling::N,pavasaris,春
1153,Sommer::N,гожӧм,夏
1154,Sommer::N,vasara,夏
1155,Herbst::N,ар,秋
1156,Herbst::N,rudens,秋
1157,Winter::N,тӧв,冬
1158,Winter::N,ziema,冬
1159,Januar::N,тӧв шӧр,一月
1160,Januar::N,janvāris,一月
1161,Februar::N,урасьӧм,二月
1162,Februar::N,februāris,二月
1163,März::N,рака,三月
1164,März::N,marts,三月
1165,April::N,кос му,四月
1166,April::N,aprīlis,四月
1167,Mai::N,ода-кора,五月
1168,Mai::N,maijs,五月
1169,Juni::N,лӧддза-номъя,六月
1170,Juni::N,jūnijs,六月
1171,Juli::N,сора,七月
1172,Juli::N,jūlijs,七月
1173,August::N,моз,八月
1174,August::N,augusts,八月
1175,September::N,кӧч,九月
1176,September::N,septembris,九月
1177,Oktober::N,йирым,十月
1178,Oktober::N,oktobris,十月
1179,November::N,вӧльгым,十一月
1180,November::N,novembris,十一月
1181,Dezember::N,ӧшым,十二月
1182,Dezember::N,decembris,十二月
1183,Montag::N,выльлун,月曜日
1184,Montag::N,pirmdiena,月曜日
1185,Dienstag::N,воторник,火曜日
1186,Dienstag::N,otrdiena,火曜日
1187,Mittwoch::N,середа,水曜日
1188,Mittwoch::N,trešdiena,水曜日
1189,Donnerstag::N,четверг,木曜日
1190,Donnerstag::N,ceturtdiena,木曜日
1191,Freitag::N,пекнича,金曜日
1192,Freitag::N,piektdiena,金曜日
1193,Samstag::N,субӧта,土曜日
1194,Samstag::N,sestdiena,土曜日
1195,Sonntag::N,вӧскресенньӧ,日曜日
1196,Sonntag::N,svētdiena,日曜日
1197,groß::A,ыджыд,大きい
1198,groß::A,dižs,大きい
1199,groß::A,liels,大きい
1200,klein::A,ичӧт,小さい
1201,klein::A,mazs,小さい
1202,lang::A,кузь,長い
1203,lang::A,garš,長い
1204,kurz::A,дженьыд,短い
1205,kurz::A,īss,短い
1206,breit::A,ота,広い
1207,breit::A,паськыд,広い
1208,breit::A,plats,広い
1209,schmal::A,оттӧм,狭い
1210,schmal::A,tievs,狭い
1211,dicht::A,сук,密な
1212,dicht::A,blīvs,密な
1213,dick[Gegenstand]::A,кыз,厚い
1214,dick[Gegenstand]::A,biezs,厚い
1215,dünn::A,вӧсни,薄い
1216,dünn::A,вӧсньыд,薄い
1217,dünn::A,plāns,薄い
1218,fein::A,посни,細い
1219,fein::A,smalks,細い
1220,fest::A,зумыд,硬い
1221,fest::A,tvirts,硬い
1222,fest::A,noturīgs,硬い
1223,flach::A,плавкӧс,平らな
1224,flach::A,тшӧтшкӧс,平らな
1225,flach::A,lēzens,平らな
1226,flach::A,līdzens,平らな
1227,glatt::A,вольк,滑らかな
1228,glatt::A,мольыд,滑らかな
1229,glatt::A,gluds,滑らかな
1230,glatt::A,slidens,滑らかな
1231,hart::A,зумыд,堅い
1232,hart::A,ciets,堅い
1233,weich::A,небыд,柔らかい
1234,weich::A,mīksts,柔らかい
1235,rund::A,гӧгрӧс,丸い
1236,rund::A,apaļš,丸い
1237,spitz::A,ёсь йыла,尖った
1238,spitz::A,smails,尖った
1239,scharf::A,ёсь,鋭い
1240,scharf::A,ass,鋭い
1241,stumpf::A,ныж,鈍い
1242,stumpf::A,truls,鈍い
1243,stumpf::A,strups,鈍い
1244,schwer::A,сьӧкыд,重い
1245,schwer::A,smags,重い
1246,schön::A,мича,綺麗な
1247,schön::A,лӧсьыд,綺麗な
1248,schön::A,daiļš,綺麗な
1249,schön::A,skaists,綺麗な
1250,heiß::A,пӧсь,熱い
1251,heiß::A,karsts,熱い
1252,warm::A,шоныд,温かい
1253,warm::A,silts,温かい
1254,kalt::A,кӧдзыд,寒い
1255,kalt::A,кӧдзыд,冷たい
1256,kalt::A,salts,寒い
1257,kalt::A,salts,冷たい
1258,kalt::A,auksts,寒い
1259,kalt::A,auksts,冷たい
1260,kühl::A,юзыд,涼しい
1261,kühl::A,ыркыд,涼しい
1262,kühl::A,vēss,涼しい
1263,kühl::A,dzestrs,涼しい
1264,frisch::A,выль,ひんやりした
1265,frisch::A,svaigs,ひんやりした
1266,feucht::A,уль,湿った
1267,feucht::A,mitrs,湿った
1268,feucht::A,drēgns,湿った
1269,nass::A,ва,濡れた
1270,nass::A,slapjš,濡れた
1271,trocken::A,кос,乾いた
1272,trocken::A,sauss,乾いた
1273,voll::A,кыз,いっぱいの
1274,voll::A,pilns,いっぱいの
1275,leer::A,куш,空の
1276,leer::A,тыртӧм,空の
1277,leer::A,tukšs,空の
1278,offen::A,восьса,開いた
1279,offen::A,vaļējs,開いた
1280,offen::A,atvērts,開いた
1281,geschlossen::A,пӧдса,閉まった
1282,geschlossen::A,slēgts,閉まった
1283,sauber::A,сӧстӧм,清潔な
1284,sauber::A,tīrs,清潔な
1285,sauber::A,spodrs,清潔な
1286,schmutzig::A,няйт,汚い
1287,schmutzig::A,netīrs,汚い
1288,schmutzig::A,dubļains,汚い
1289,roh::A,уль,生の
1290,roh::A,jēls,生の
1291,reif::A,кисьмӧм,熟した
1292,reif::A,gatavs,熟した
1293,reif::A,nobriedis,熟した
1294,lecker::A,чӧскыд,美味しい
1295,lecker::A,gards,美味しい
1296,lecker::A,garšīgs,美味しい
1297,süß::A,юмов,甘い
1298,süß::A,чӧскыд,甘い
1299,süß::A,salds,甘い
1300,bitter::A,курыд,苦い
1301,bitter::A,sūrs,苦い
1302,bitter::A,rūgts,苦い
1303,sauer::A,шома,酸っぱい
1304,sauer::A,skābs,酸っぱい
1305,hell::A,югыд,明るい
1306,hell::A,gaišs,明るい
1307,dunkel::A,пемыд,暗い
1308,dunkel::A,tumšs,暗い
1309,schwarz::A,сьӧд,黒い
1310,schwarz::A,melns,黒い
1311,weiß::A,еджыд,白い
1312,weiß::A,balts,白い
1313,rot::A,гӧрд,赤い
1314,rot::A,sarkans,赤い
1315,gelb::A,виж,黄色い
1316,gelb::A,dzeltens,黄色い
1317,blau::A,лӧз,青い
1318,blau::A,zils,青い
1319,grün::A,веж,緑の
1320,grün::A,турунвиж,緑の
1321,grün::A,zaļš,緑の
1322,grau::A,руд,灰色の
1323,grau::A,pelēks,灰色の
1324,bunt::A,сера,色取り取りの
1325,bunt::A,raibs,色取り取りの
1326,bunt::A,krāsains,色取り取りの
1327,billig::A,донтӧг,安い
1328,billig::A,lēts,安い
1329,teuer::A,дона,高い
1330,teuer::A,dārgs,高い
1331,wertvoll::A,дона,貴重な
1332,wertvoll::A,vērtīgs,貴重な
1333,blind::A,синтӧм,盲目の
1334,blind::A,akls,盲目の
1335,taub::A,пельтӧм,耳が聞こえない
1336,taub::A,kurls,耳が聞こえない
1337,kräftig::A,вынйӧра,強力な
1338,kräftig::A,spēcīgs,強力な
1339,stark::A,ён,強い
1340,stark::A,вына,強い
1341,stark::A,stiprs,強い
1342,schwach::A,жеб,弱い
1343,schwach::A,vājš,弱い
1344,fett::A,госа,太った
1345,fett::A,brangs,太った
1346,schlank::A,веськыд,ほっそりした
1347,schlank::A,slaids,ほっそりした
1348,hübsch::A,мича,素敵な
1349,hübsch::A,лӧсьыд,素敵な
1350,hübsch::A,glīts,素敵な
1351,böse::A,лёк,悪い
1352,böse::A,ļauns,悪い
1353,böse::A,negants,悪い
1354,dumm::A,йӧй,馬鹿な
1355,dumm::A,вежӧртӧм,馬鹿な
1356,dumm::A,stulbs,馬鹿な
1357,dumm::A,muļķīgs,馬鹿な
1358,faul::A,дыш,怠惰な
1359,faul::A,slinks,怠惰な
1360,fleißig::A,зільысь,勤勉な
1361,fleißig::A,čakls,勤勉な
1362,fleißig::A,cītīgs,勤勉な
1363,geizig::A,топыд,けちな
1364,geizig::A,skops,けちな
1365,geizig::A,sīksts,けちな
1366,klug::A,юра,賢い
1367,klug::A,юра,頭のいい
1368,klug::A,вежӧра,賢い
1369,klug::A,вежӧра,頭のいい
1370,klug::A,gudrs,賢い
1371,klug::A,gudrs,頭のいい
1372,geschickt::A,кипода,器用な
1373,geschickt::A,кужысь,器用な
1374,geschickt::A,manīgs,器用な
1375,lieb::A,муса,愛らしい
1376,lieb::A,мича,愛らしい
1377,lieb::A,лӧсьыд,愛らしい
1378,lieb::A,mīļš,愛らしい
1379,lustig::A,кыпыд,楽しい
1380,lustig::A,jautrs,楽しい
1381,sanft::A,мелі,温和な
1382,sanft::A,liegs,温和な
1383,hungrig::A,тшыг,空腹の
1384,hungrig::A,izsalcis,空腹の
1385,krank::A,висьысь,病気の
1386,krank::A,slims,病気の
1387,nackt::A,пасьтӧм,裸の
1388,nackt::A,pliks,裸の
1389,traurig::A,гажтӧм,悲しい
1390,traurig::A,bēdīgs,悲しい
1391,traurig::A,skumīgs,悲しい
1392,lebendig::A,ловъя,生きた
1393,lebendig::A,dzīvs,生きた
1394,gut::A,бур,良い
1395,gut::A,labs,良い
1396,schlecht::A,лёк,悪い
1397,schlecht::A,лёк,駄目な
1398,schlecht::A,омӧль,悪い
1399,schlecht::A,омӧль,駄目な
1400,schlecht::A,slikts,悪い
1401,schlecht::A,slikts,駄目な
1402,richtig::A,инӧд,正しい
1403,richtig::A,riktīgs,正しい
1404,schlimm::A,омӧль,ひどい
1405,schlimm::A,туйтӧм,ひどい
1406,schlimm::A,nelāgs,ひどい
1407,schlimm::A,nejauks,ひどい
1408,wahr::A,абу ылӧг,本当の
1409,wahr::A,īsts,本当の
1410,wahr::A,patiess,本当の
1411,alt::A,важ,古い
1412,alt::A,sens,古い
1413,alt::A,vęcs,古い
1414,neu::A,выль,新しい
1415,neu::A,jauns,新しい
1416,ehemalig::A,вӧвлӧм,以前の
1417,ehemalig::A,bijušais,以前の
1418,alt[Lebewesen]::A,пӧрысь,年を取った
1419,alt[Lebewesen]::A,vecs,年を取った
1420,jung::A,том,若い
1421,jung::A,jauns,若い
1422,arm::A,гӧль,貧乏な
1423,arm::A,nabags,貧乏な
1424,reich::A,озыр,裕福な
1425,reich::A,bagāts,裕福な
1426,bekannt::A,тӧдса,有名な
1427,bekannt::A,zināms,有名な
1428,bekannt::A,pazīstams,有名な
1429,berühmt::A,нималан,有名な
1430,berühmt::A,кывсян,有名な
1431,berühmt::A,slavens,有名な
1432,fremd::A,йӧз,見知らぬ
1433,fremd::A,svešs,見知らぬ
1434,verschieden::A,абу ӧткодь,色々な
1435,verschieden::A,разнӧй,色々な
1436,verschieden::A,dažāds,色々な
1437,nah::A,матыс,近い
1438,nah::A,tuvs,近い
1439,fern::A,ылі,遠い
1440,fern::A,tāls,遠い
1441,linker::A,шуйга,左の
1442,linker::A,kreisais,左の
1443,rechter::A,веськыд,右の
1444,rechter::A,labais,右の
1445,anderer::A,мукӧд,別の
1446,anderer::A,otrs,別の
1447,erster::A,медводдза,一番目
1448,erster::A,pirmais,一番目
1449,zweiter::A,мӧд,二番目
1450,zweiter::A,otrais,二番目
1451,dritter::A,коймӧд,三番目
1452,dritter::A,trešais,三番目
1453,letzter::A,бӧръя,最後の
1454,letzter::A,beidzamais,最後の
1455,allein::ADV,ӧтка,一人で
1456,allein::ADV,viens pats,一人で
1457,auf einmal::ADV,ӧтпырйӧ,同時に
1458,auf einmal::ADV,reizē,同時に
1459,zusammen::ADV,тшӧтш,一緒に
1460,zusammen::ADV,kopā,一緒に
1461,zusammen::ADV,vienviet,一緒に
1462,lange::ADV,дыр,長い間
1463,lange::ADV,ilgi,長い間
1464,plötzlich::ADV,друг,急に
1465,plötzlich::ADV,pēkšņi,急に
1466,sofort::ADV,дзик пыр,すぐに
1467,sofort::ADV,tūlīt,すぐに
1468,später::ADV,сэсся,後で
1469,später::ADV,vēlāk,後で
1470,jetzt::ADV,ӧні,今
1471,jetzt::ADV,tagad,今
1472,heute::ADV,талун,今日
1473,heute::ADV,šodien,今日
1474,morgen::ADV,аски,明日
1475,morgen::ADV,rīt,明日
1476,bald::ADV,регыд,間もなく
1477,bald::ADV,drīz,間もなく
1478,dann::ADV,бӧрын,それから
1479,dann::ADV,бӧрти,それから
1480,dann::ADV,tad,それから
1481,gestern::ADV,тӧнлун,昨日
1482,gestern::ADV,vakar,昨日
1483,einst::ADV,ӧтчыд,過去に
1484,einst::ADV,ӧтпыр,過去に
1485,einst::ADV,citreiz,過去に
1486,damals::ADV,сэки,あの時
1487,damals::ADV,toreiz,あの時
1488,danach::ADV,сэсся,その後で
1489,danach::ADV,pēc tam,その後で
1490,vorher::ADV,войдӧр,以前に
1491,vorher::ADV,iepriekš,以前に
1492,vorher::ADV,pirms tam,以前に
1493,zuerst::ADV,войдӧр,まず
1494,zuerst::ADV,войдӧр,最初に
1495,zuerst::ADV,vis'pirms,まず
1496,zuerst::ADV,vis'pirms,最初に
1497,einmal::ADV,ӧтчыдысь,一回
1498,einmal::ADV,reiz,一回
1499,einmal::ADV,vienreiz,一回
1500,manchmal::ADV,корсюрӧ,時々
1501,manchmal::ADV,dažkārt,時々
1502,oft::ADV,тшӧкыда,よく
1503,oft::ADV,bieži,よく
1504,immer::ADV,век,いつも
1505,immer::ADV,allaž,いつも
1506,immer::ADV,vien'mēr,いつも
1507,niemals::ADV,оз некор,一度も...ない
1508,niemals::ADV,nemūžam,一度も...ない
1509,hier::ADV,со,こちら
1510,hier::ADV,тонӧ,こちら
1511,hier::ADV,te,こちら
1512,hier::ADV,šeit,こちら
1513,hierhin::ADV,татчӧ,ここへ
1514,hierhin::ADV,татчӧ,こちらへ
1515,hierhin::ADV,талань,ここへ
1516,hierhin::ADV,талань,こちらへ
1517,hierhin::ADV,šurp,ここへ
1518,hierhin::ADV,šurp,こちらへ
1519,hierhin::ADV,uz šejieni,ここへ
1520,hierhin::ADV,uz šejieni,こちらへ
1521,von hier::ADV,тасянь,ここから
1522,von hier::ADV,no šejienes,ここから
1523,dort::ADV,сэні,そちら
1524,dort::ADV,tur,そちら
1525,dorthin::ADV,сэтчӧ,そこへ
1526,dorthin::ADV,сэтчӧ,そちらへ
1527,dorthin::ADV,turp,そこへ
1528,dorthin::ADV,turp,そちらへ
1529,dorthin::ADV,uz turieni,そこへ
1530,dorthin::ADV,uz turieni,そちらへ
1531,geradeaus::ADV,веськыда,真っ直ぐに
1532,geradeaus::ADV,taisni uz priekšu,真っ直ぐに
1533,vorwärts::ADV,водзӧ,前へ
1534,vorwärts::ADV,uz priekšu,前へ
1535,rückwärts::ADV,бӧрӧ,後ろへ
1536,rückwärts::ADV,atmuguriski,後ろへ
1537,zurück::ADV,бӧр,後ろへ
1538,zurück::ADV,atpakāļ,後ろへ
1539,unten::ADV,улын,下に
1540,unten::ADV,уліын,下に
1541,unten::ADV,lejā,下に
1542,unten::ADV,apakšā,下に
1543,hinab::ADV,улӧ,下へ
1544,hinab::ADV,увлан,下へ
1545,hinab::ADV,uz leju,下へ
1546,oben::ADV,вылын,上に
1547,oben::ADV,выліын,上に
1548,oben::ADV,virsū,上に
1549,hinauf::ADV,выліӧ,上へ
1550,hinauf::ADV,augšā,上へ
1551,hinauf::ADV,uz augšu,上へ
1552,überall::ADV,быдлаын,どこでも
1553,überall::ADV,visur,どこでも
1554,nicht::ADV,oз,ない
1555,nicht::ADV,ne,ない
1556,ein wenig::ADV,неуна,少し
1557,ein wenig::ADV,неуна,ちょっと
1558,ein wenig::ADV,drusku,少し
1559,ein wenig::ADV,drusku,ちょっと
1560,kaum::ADV,мырдэм,ほとんど～ない
1561,kaum::ADV,diezin vai,ほとんど～ない
1562,sehr::ADV,зэв,とても
1563,sehr::ADV,ļoti,とても
1564,sehr::ADV,gaužām,とても
1565,so::ADV,тадз,こう
1566,so::ADV,сідз,こう
1567,so::ADV,tā,こう
1568,so::ADV,tik,こう
1569,noch::ADV,на,まだ
1570,noch::ADV,нӧшта,まだ
1571,noch::ADV,vēl,まだ
1572,nur::ADV,куш,～だけ
1573,nur::ADV,сӧмын,～だけ
1574,nur::ADV,vien,～だけ
1575,nur::ADV,tikai,～だけ
1576,schon::ADV,нин,もう
1577,schon::ADV,jau,もう
1578,wieder::ADV,бара,再び
1579,wieder::ADV,atkal,再び
1580,vergebens::ADV,весьшӧрӧ,無駄に
1581,vergebens::ADV,velti,無駄に
1582,vor::PRP,водзын,前に
1583,vor::PRP,priekš,前に
1584,hinter::PRP,бӧрнын,後ろに
1585,hinter::PRP,aiz,後ろに
1586,unter::PRP,улын,下に
1587,unter::PRP,zem,下に
1588,durch::PRP,пыр,通して
1589,durch::PRP,пырыс,通して
1590,durch::PRP,caur,通して
1591,durch::PRP,cauri,通して
1592,neben::PRP,бердын,横に
1593,neben::PRP,līdzās,横に
1594,zwischen::PRP,костын,間に
1595,zwischen::PRP,starp,間に
1596,wegen::PRP,вӧсна,為に
1597,wegen::PRP,вӧсна,せいで
1598,wegen::PRP,pēc,為に
1599,wegen::PRP,pēc,せいで
1600,dies::PRN,тайӧ,これ
1601,dies::PRN,šis,これ
1602,das::PRN,ciйö,それ
1603,das::PRN,tas,それ
1604,alles::PRN,став,全部
1605,alles::PRN,viss,全部
1606,ich::PRN,ме,私
1607,ich::PRN,es,私
1608,du::PRN,тэ,あなた
