,Concept_ID,lv,et
1592,einmal::ADV,ӧтчыдысь,kord
1593,einmal::ADV,ӧтчыдысь,üks kord
1594,einmal::ADV,reiz,kord
1595,einmal::ADV,reiz,üks kord
1596,einmal::ADV,vienreiz,kord
1597,einmal::ADV,vienreiz,üks kord
1598,manchmal::ADV,корсюрӧ,mõnikord
1599,manchmal::ADV,dažkārt,mõnikord
1600,oft::ADV,тшӧкыда,tihti
1601,oft::ADV,тшӧкыда,sageli
1602,oft::ADV,bieži,tihti
1603,oft::ADV,bieži,sageli
1604,immer::ADV,век,ikka
1605,immer::ADV,век,alati
1606,immer::ADV,allaž,ikka
1607,immer::ADV,allaž,alati
1608,immer::ADV,vien'mēr,ikka
1609,immer::ADV,vien'mēr,alati
1610,niemals::ADV,оз некор,mitte kunagi
1611,niemals::ADV,nemūžam,mitte kunagi
1612,hier::ADV,со,siin
1613,hier::ADV,тонӧ,siin
1614,hier::ADV,te,siin
1615,hier::ADV,šeit,siin
1616,hierhin::ADV,татчӧ,siia
1617,hierhin::ADV,талань,siia
1618,hierhin::ADV,šurp,siia
1619,hierhin::ADV,uz šejieni,siia
1620,von hier::ADV,тасянь,siit
1621,von hier::ADV,no šejienes,siit
1622,dort::ADV,сэні,seal
1623,dort::ADV,tur,seal
1624,dorthin::ADV,сэтчӧ,sinna
1625,dorthin::ADV,turp,sinna
1626,dorthin::ADV,uz turieni,sinna
1627,geradeaus::ADV,веськыда,otse edasi
1628,geradeaus::ADV,taisni uz priekšu,otse edasi
1629,vorwärts::ADV,водзӧ,edasi
1630,vorwärts::ADV,uz priekšu,edasi
1631,rückwärts::ADV,бӧрӧ,tagurpidi
1632,rückwärts::ADV,atmuguriski,tagurpidi
1633,zurück::ADV,бӧр,tagasi
1634,zurück::ADV,atpakāļ,tagasi
1635,unten::ADV,улын,all
1636,unten::ADV,улын,allpool
1637,unten::ADV,уліын,all
1638,unten::ADV,уліын,allpool
1639,unten::ADV,lejā,all
1640,unten::ADV,lejā,allpool
1641,unten::ADV,apakšā,all
1642,unten::ADV,apakšā,allpool
1643,hinab::ADV,улӧ,alla
1644,hinab::ADV,увлан,alla
1645,hinab::ADV,uz leju,alla
1646,oben::ADV,вылын,ülal
1647,oben::ADV,выліын,ülal
1648,oben::ADV,virsū,ülal
1649,hinauf::ADV,выліӧ,üles
1650,hinauf::ADV,augšā,üles
1651,hinauf::ADV,uz augšu,üles
1652,überall::ADV,быдлаын,kõikjal
1653,überall::ADV,visur,kõikjal
1654,nicht::ADV,oз,ei
1655,nicht::ADV,oз,mitte
1656,nicht::ADV,ne,ei
1657,nicht::ADV,ne,mitte
1658,ein wenig::ADV,неуна,veidi
1659,ein wenig::ADV,неуна,natuke
1660,ein wenig::ADV,drusku,veidi
1661,ein wenig::ADV,drusku,natuke
1662,kaum::ADV,мырдэм,vaevalt
1663,kaum::ADV,diezin vai,vaevalt
1664,sehr::ADV,зэв,väga
1665,sehr::ADV,ļoti,väga
1666,sehr::ADV,gaužām,väga
1667,so::ADV,тадз,nii
1668,so::ADV,сідз,nii
1669,so::ADV,tā,nii
1670,so::ADV,tik,nii
1671,noch::ADV,на,veel
1672,noch::ADV,нӧшта,veel
1673,noch::ADV,vēl,veel
1674,nur::ADV,куш,ainult
1675,nur::ADV,сӧмын,ainult
1676,nur::ADV,vien,ainult
1677,nur::ADV,tikai,ainult
1678,schon::ADV,нин,juba
1679,schon::ADV,jau,juba
1680,wieder::ADV,бара,jälle
1681,wieder::ADV,atkal,jälle
1682,vergebens::ADV,весьшӧрӧ,asjata
1683,vergebens::ADV,velti,asjata
1684,vor::PRP,водзын,ees
1685,vor::PRP,priekš,ees
1686,hinter::PRP,бӧрнын,taha
1687,hinter::PRP,aiz,taha
1688,unter::PRP,улын,all
1689,unter::PRP,zem,all
1690,durch::PRP,пыр,läbi
1691,durch::PRP,пыр,kaudu
1692,durch::PRP,пырыс,läbi
1693,durch::PRP,пырыс,kaudu
1694,durch::PRP,caur,läbi
1695,durch::PRP,caur,kaudu
1696,durch::PRP,cauri,läbi
1697,durch::PRP,cauri,kaudu
1698,neben::PRP,бердын,kõrval
1699,neben::PRP,līdzās,kõrval
1700,zwischen::PRP,костын,vahel
1701,zwischen::PRP,starp,vahel
1702,wegen::PRP,вӧсна,tõttu
1703,wegen::PRP,вӧсна,pärast
1704,wegen::PRP,pēc,tõttu
1705,wegen::PRP,pēc,pärast
1706,dies::PRN,тайӧ,see
1707,dies::PRN,šis,see
1708,das::PRN,ciйö,see
1709,das::PRN,tas,see
1710,alles::PRN,став,kõik
1711,alles::PRN,viss,kõik
1712,ich::PRN,ме,mina
1713,ich::PRN,es,mina
1714,du::PRN,тэ,sina
1715,du::PRN,tu,sina
1716,er::PRN,сійӧ,tema
1717,er::PRN,viņš,tema
1718,wir::PRN,ми,me
1719,wir::PRN,mēs,me
1720,ihr::PRN,тi,te
1721,ihr::PRN,jūs,te
1722,sie::PRN,найö,nad
1723,sie::PRN,viņi,nad
1724,sie::PRN,viņas,nad
1725,was::FPRN,мый,mis
1726,was::FPRN,kas,mis
1727,wer::FPRN,код,kes
1728,wer::FPRN,kas,kes
1729,wo::FADV,кыті,kus
1730,wo::FADV,kur,kus
1731,wohin::FADV,кытчӧ,kuhu
1732,wohin::FADV,kurp,kuhu
1733,wohin::FADV,uz kurieni,kuhu
1734,wie::FADV,кыдзи,kuidas
1735,wie::FADV,kā,kuidas
1736,warum::FADV,мыйла,miks
1737,warum::FADV,kāpēc,miks
1738,wieviel::FNUM,кымын,mitu
1739,wieviel::FNUM,кымын,kui palju
1740,wieviel::FNUM,cik,mitu
1741,wieviel::FNUM,cik,kui palju
1742,eins::NUM,ӧтик,üks
1743,eins::NUM,viens,üks
1744,zwei::NUM,кык,kaks
1745,zwei::NUM,divi,kaks
1746,drei::NUM,куим,kolm
1747,drei::NUM,trīs,kolm
1748,vier::NUM,нель,neli
1749,vier::NUM,četri,neli
1750,fünf::NUM,вит,viis
1751,fünf::NUM,pieci,viis
1752,sechs::NUM,квайт,kuus
1753,sechs::NUM,seši,kuus
1754,sieben::NUM,сизим,seitse
1755,sieben::NUM,septiņi,seitse
1756,acht::NUM,кӧкъямыс,kaheksa
1757,acht::NUM,astoņi,kaheksa
1758,neun::NUM,ӧкмыс,üheksa
1759,neun::NUM,deviņi,üheksa
1760,zehn::NUM,дас,kümme
1761,zehn::NUM,desmit,kümme
1762,elf::NUM,дас ӧтик,üksteist
1763,elf::NUM,vienpadsmit,üksteist
1764,zwölf::NUM,дас кык,kaksteist
1765,zwölf::NUM,divpadsmit,kaksteist
1766,zwanzig::NUM,кызь,kakskümmend
1767,zwanzig::NUM,divdesmit,kakskümmend
1768,dreißig::NUM,комын,kolmkümmend
1769,dreißig::NUM,trīsdesmit,kolmkümmend
1770,vierzig::NUM,нелямын,nelikümmend
1771,vierzig::NUM,četrdesmit,nelikümmend
1772,fünfzig::NUM,ветымын,viiskümmend
1773,fünfzig::NUM,piecdesmit,viiskümmend
1774,sechzig::NUM,квайтымын,kuuskümmend
1775,sechzig::NUM,sešdesmit,kuuskümmend
1776,siebzig::NUM,сизимдас,seitsekümmend
1777,siebzig::NUM,septiņdesmit,seitsekümmend
1778,achtzig::NUM,кӧкъямысдас,kaheksakümmend
1779,achtzig::NUM,astoņdesmit,kaheksakümmend
1780,neunzig::NUM,ӧкмысдас,üheksakümmend
1781,neunzig::NUM,deviņdesmit,üheksakümmend
1782,hundert::NUM,сё,sada
1783,hundert::NUM,simt,sada
1784,tausend::NUM,сюрс,tuhat
1785,tausend::NUM,tūkstoš,tuhat
1786,und::CNJ,и,ja
1787,und::CNJ,un,ja
1788,oder::CNJ,либӧ,või
1789,oder::CNJ,jeb,või
1790,stehen::V,сулавны,seisma
1791,stehen::V,stāvēt,seisma
1792,sitzen::V,пукавны,istuma
1793,sitzen::V,sēdēt,istuma
1794,liegen::V,куйлыны,lamama
1795,liegen::V,gulēt,lamama
1796,hängen::V,ӧшавны,rippuma
1797,hängen::V,karāties,rippuma
1798,werden::V,лоны,saama
1799,werden::V,лоны,hakkama
1800,werden::V,tapt,saama
1801,werden::V,tapt,hakkama
1802,passieren::V,лоны,juhtuma
1803,passieren::V,notikt,juhtuma
1804,beginnen::V,кутчысьны,algama
1805,beginnen::V,кутчысьны,hakkama
1806,beginnen::V,кутны,algama
1807,beginnen::V,кутны,hakkama
1808,beginnen::V,sākties,algama
1809,beginnen::V,sākties,hakkama
1810,enden::V,помасьны,lõppema
1811,enden::V,beigties,lõppema
1812,wechseln::V,вежсьыны,vahelduma
1813,wechseln::V,mainīties,vahelduma
1814,aufgehen[Sonne]::V,петны,tõusma
1815,aufgehen[Sonne]::V,lēkt,tõusma
1816,aufgehen[Sonne]::V,uzlēkt,tõusma
1817,untergehen[Sonne]::V,пуксьыны,loojuma
1818,untergehen[Sonne]::V,noiet,loojuma
1819,untergehen[Sonne]::V,rietēt,loojuma
1820,scheinen[Sonne]::V,югъявны,paistma
1821,scheinen[Sonne]::V,югвидзны,paistma
1822,scheinen[Sonne]::V,spīdēt,paistma
1823,donnern::V,гымавны,kõmisema
1824,donnern::V,dārdēt,kõmisema
1825,wehen::V,пӧльтны,puhuma
1826,wehen::V,pūst,puhuma
1827,strömen::V,киссьыны,voolama
1828,strömen::V,līt,voolama
1829,strömen::V,plūst,voolama
1830,fließen::V,визувтны,voolama
1831,fließen::V,tecēt,voolama
1832,sich drehen::V,бергавны,pöörduma
1833,sich drehen::V,grozīties,pöörduma
1834,schwanken::V,легны,kõikuma
1835,schwanken::V,лайкъявны,kõikuma
1836,schwanken::V,līgoties,kõikuma
1837,schwanken::V,grīļoties,kõikuma
1838,schwingen::V,лайкъявны,võnkuma
1839,schwingen::V,люллявны,võnkuma
1840,schwingen::V,vēzēties,võnkuma
1841,fallen::V,усьны,langema
1842,fallen::V,krist,langema
1843,brennen::V,сотчыны,põlema
1844,brennen::V,degt,põlema
1845,rauchen::V,тшынӧдны,suitsema
1846,rauchen::V,dūmot,suitsema
1847,regnen::V,зэрны,sadama
1848,regnen::V,līt,sadama
1849,gefrieren::V,кынмыны,kinni külmuma
1850,gefrieren::V,sasalt,kinni külmuma
1851,tauen::V,сывны,sulama
1852,tauen::V,kust,sulama
1853,schmelzen::V,сывны,sulama
1854,schmelzen::V,kust,sulama
1855,schmelzen::V,nokust,sulama
1856,trocknen::V,косьмыны,kuivama
1857,trocknen::V,žūt,kuivama
1858,trocknen::V,kaltēties,kuivama
1859,sieden::V,пуны,keema
1860,sieden::V,virt,keema
1861,sieden::V,vārīties,keema
1862,faulen::V,сісьмыны,mädanema
1863,faulen::V,pūt,mädanema
1864,faulen::V,trudēt,mädanema
1865,verfaulen::V,сісьмыны,mädanema
1866,verfaulen::V,sapūt,mädanema
1867,verfaulen::V,satrūdēt,mädanema
1868,reißen::V,орны,rebenema
1869,reißen::V,plīst,rebenema
1870,reißen::V,satrūkt,rebenema
1871,versinken::V,вӧйны,uppuma
1872,versinken::V,grimt,uppuma
1873,versinken::V,nogrimt,uppuma
1874,vergehen::V,кольны,mööduma
1875,vergehen::V,ордйыны,mööduma
1876,vergehen::V,paiet,mööduma
1877,erscheinen::V,петкӧдчыны,ilmuma
1878,erscheinen::V,parādīties,ilmuma
1879,verschwinden::V,бырны,kaduma
1880,verschwinden::V,nozust,kaduma
1881,sinken::V,вӧйны,vajuma
1882,sinken::V,вӧйны,langema
1883,sinken::V,kristies,vajuma
1884,sinken::V,kristies,langema
1885,abnehmen::V,чинны,vähenema
1886,abnehmen::V,чинны,kahenema
1887,abnehmen::V,noplakt,vähenema
1888,abnehmen::V,noplakt,kahenema
1889,abnehmen::V,mazināties,vähenema
1890,abnehmen::V,mazināties,kahenema
1891,zunehmen::V,содны,kasvama
1892,zunehmen::V,ыдждыны,kasvama
1893,zunehmen::V,pieaugt,kasvama
1894,zunehmen::V,pieņemties,kasvama
1895,steigen::V,лыбны,tõusma
1896,steigen::V,лыбны,üles minema
1897,steigen::V,kāpt,tõusma
1898,steigen::V,kāpt,üles minema
1899,wachsen::V,быдмыны,kasvama
1900,wachsen::V,augt,kasvama
1901,glänzen::V,югъявны,läikimä
1902,glänzen::V,дзирдавны,läikimä
1903,glänzen::V,zaigot,läikimä
1904,glänzen::V,laistīties,läikimä
1905,funkeln::V,югъявны,sädelema
1906,funkeln::V,дзирдавны,sädelema
1907,funkeln::V,mirdzēt,sädelema
1908,funkeln::V,dzirkstēt,sädelema
1909,lärmen::V,жувгыны,lärmama
1910,lärmen::V,ыугыны,lärmama
1911,lärmen::V,шумитны,lärmama
1912,lärmen::V,ālēties,lärmama
1913,lärmen::V,trokšņot,lärmama
1914,läuten::V,жургыны,helisema
1915,läuten::V,zvanīt,helisema
1916,klingeln::V,звӧнитны,helisema
1917,klingeln::V,zvanīt,helisema
1918,klirren::V,гольскöдчыны,kõlisema
1919,klirren::V,tinkšķēt,kõlisema
1920,klirren::V,džinkstēt,kõlisema
1921,brausen::V,буавны,kohisema
1922,brausen::V,krākt,kohisema
1923,brausen::V,brāzmot,kohisema
1924,rauschen::V,кышакывны,kohisema
1925,rauschen::V,šalkt,kohisema
1926,klingen::V,шыавны,kõlama
1927,klingen::V,юргыны,kõlama
1928,klingen::V,skanēt,kõlama
1929,klingen::V,izklausīties,kõlama
1930,bellen::V,увтны,haukuma
1931,bellen::V,riet,haukuma
1932,heulen::V,омлявны,uluma
1933,heulen::V,вурзавны,uluma
1934,heulen::V,kaukt,uluma
1935,heulen::V,gaudot,uluma
1936,blasen::V,пӧльтны,puhuma
1937,blasen::V,pūst,puhuma
1938,pfeifen::V,шутьлявны,vilistama
1939,pfeifen::V,svilpt,vilistama
1940,pfeifen::V,svilpot,vilistama
1941,schreien::V,горзыны,karjuma
1942,schreien::V,brēkt,karjuma
1943,schreien::V,kliegt,karjuma
1944,stöhnen::V,ымзыны,oigama
1945,stöhnen::V,vaidēt,oigama
1946,zittern::V,тіравны,värisema
1947,zittern::V,drebēt,värisema
1948,leben::V,овны,elama
1949,leben::V,овны,elus olema
1950,leben::V,dzīvot,elama
1951,leben::V,dzīvot,elus olema
1952,geboren werden::V,чужны,sündima
1953,geboren werden::V,dzimt,sündima
1954,atmen::V,кашкыны,hingama
1955,atmen::V,пошиктыны,hingama
1956,atmen::V,elpot,hingama
1957,trinken::V,юны,jooma
1958,trinken::V,dzert,jooma
1959,essen::V,сёйны,sööma
1960,essen::V,ēst,sööma
1961,schlucken::V,ньылавны,neelama
1962,schlucken::V,rīt,neelama
1963,müde werden::V,мудзны,väsima
1964,müde werden::V,nokust,väsima
1965,einschlafen::V,ланьтны,uinuma
1966,einschlafen::V,унмовсьны,uinuma
1967,einschlafen::V,iemigt,uinuma
1968,einschlafen::V,aizmigt,uinuma
1969,schlafen::V,узьны,magama
1970,schlafen::V,gulēt,magama
1971,aufwachen::V,садьмыны,ärkama
1972,aufwachen::V,mosties,ärkama
1973,aufstehen::V,чеччыны,ärkama
1974,aufstehen::V,чеччыны,üles tõusma
1975,aufstehen::V,celties,ärkama
1976,aufstehen::V,celties,üles tõusma
1977,sich erholen::V,шойччыны,puhkama
1978,sich erholen::V,atžirgt,puhkama
1979,sich erholen::V,atpūsties,puhkama
1980,krank werden::V,висьмыны,haigestuma
1981,krank werden::V,висьмыны,haigeks jääma
1982,krank werden::V,sasirgt,haigestuma
1983,krank werden::V,sasirgt,haigeks jääma
1984,krank sein::V,висьны,haige olema
1985,krank sein::V,slimot,haige olema
1986,schmerzen::V,висьны,valutama
1987,schmerzen::V,sāpēt,valutama
1988,schmerzen::V,smelgt,valutama
1989,husten::V,кызны,köhima
1990,husten::V,klepot,köhima
1991,genesen::V,бурдны,toibuma
1992,genesen::V,veseļoties,toibuma
1993,sterben::V,кувны,surema
1994,sterben::V,mirt,surema
1995,sterben::V,nomirt,surema
1996,umkommen::V,кувны,surma saama
1997,umkommen::V,apsprāgt,surma saama
1998,umkommen::V,aiziet bojā,surma saama
1999,sich bewegen::V,вӧрзьыны,liikuma
2000,sich bewegen::V,virzīties,liikuma
2001,sich rühren::V,вӧрны,liikuma
2002,sich rühren::V,вӧрӧдчыны,liikuma
2003,sich rühren::V,sagrozīties,liikuma
2004,sich erheben::V,сувтны,kerkima
2005,sich erheben::V,piecelties,kerkima
2006,sich setzen::V,пуксьыны,istet võtma
2007,sich setzen::V,sēsties,istet võtma
2008,hinfallen::V,усьны,kukkuma
2009,hinfallen::V,усьны,maha kukkuma
2010,hinfallen::V,sabirt,kukkuma
2011,hinfallen::V,sabirt,maha kukkuma
2012,hinfallen::V,pakrist,kukkuma
2013,hinfallen::V,pakrist,maha kukkuma
2014,laufen::V,мyнны,kõndima
2015,laufen::V,iet,kõndima
2016,laufen::V,skraidīt,kõndima
2017,schreiten::V,восьлавны,astuma
2018,schreiten::V,soļot,astuma
2019,spazierengehen::V,гуляйтны,jalutama
2020,spazierengehen::V,staigāt,jalutama
2021,spazierengehen::V,pastaigāties,jalutama
2022,eilen::V,тэрмасьны,ruttama
2023,eilen::V,тэрмасьны,kiirustama
2024,eilen::V,traukt,ruttama
2025,eilen::V,traukt,kiirustama
2026,sich beeilen::V,тэрмасьны,ruttama
2027,sich beeilen::V,тэрмасьны,kiirustama
2028,sich beeilen::V,steigties,ruttama
2029,sich beeilen::V,steigties,kiirustama
2030,sich beeilen::V,pasteigties,ruttama
2031,sich beeilen::V,pasteigties,kiirustama
2032,sausen::V,тӧвзьыны,kihutama
2033,sausen::V,тӧвзьыны,tormama
2034,sausen::V,drāzt,kihutama
2035,sausen::V,drāzt,tormama
2036,sausen::V,brāzties,kihutama
2037,sausen::V,brāzties,tormama
2038,rennen::V,котӧртны,jooksma
2039,rennen::V,котӧртны,kihutama
2040,rennen::V,skriet,jooksma
2041,rennen::V,skriet,kihutama
2042,springen::V,чеччавны,hüppama
2043,springen::V,lēkt,hüppama
2044,klettern::V,кышасьны,ronima
2045,klettern::V,кавшасьны,ronima
2046,klettern::V,kāpt,ronima
2047,klettern::V,rāpties,ronima
2048,schaukeln::V,гычасьны,kiikuma
2049,schaukeln::V,šūpoties,kiikuma
2050,schaukeln::V,zvalstīties,kiikuma
2051,kriechen::V,кыссьыны,roomama
2052,kriechen::V,līst,roomama
2053,kriechen::V,rāpot,roomama
2054,schwimmen::V,уявны,ujuma
2055,schwimmen::V,peldēt,ujuma
2056,tauchen::V,сунавны,sukelduma
2057,tauchen::V,gremdēties,sukelduma
2058,rudern::V,пелысасьны,sõudma
2059,rudern::V,airēt,sõudma
2060,rudern::V,irties,sõudma
2061,fahren::V,мунны,sõitma
2062,fahren::V,braukt,sõitma
2063,fliegen::V,лэбны,lendama
2064,fliegen::V,lidot,lendama
2065,fliegen::V,laisties,lendama
2066,gehen::V,мyнны,käima
2067,gehen::V,мyнны,minema
2068,gehen::V,iet,käima
2069,gehen::V,iet,minema
2070,weggehen::V,мунавны,ära minema
2071,weggehen::V,мунавны,välja minema
2072,weggehen::V,aiziet,ära minema
2073,weggehen::V,aiziet,välja minema
2074,abfahren::V,мӧдӧдчыны,väljuma
2075,abfahren::V,мӧдӧдчыны,ära sõitma
2076,abfahren::V,atiet,väljuma
2077,abfahren::V,atiet,ära sõitma
2078,abfahren::V,aizbraukt,väljuma
2079,abfahren::V,aizbraukt,ära sõitma
2080,anhalten::V,джӧмдыны,peatuma
2081,anhalten::V,apstāties,peatuma
2082,hineingehen::V,пырны,sisenema
2083,hineingehen::V,пырны,sisse minema
2084,hineingehen::V,ieiet,sisenema
2085,hineingehen::V,ieiet,sisse minema
2086,eintreten::V,пырны,sisenema
2087,eintreten::V,пырны,sisse astuma
2088,eintreten::V,ienākt,sisenema
2089,eintreten::V,ienākt,sisse astuma
2090,kommen::V,воны,tulema
2091,kommen::V,локны,tulema
2092,kommen::V,nākt,tulema
2093,ankommen::V,воны,saabuma
2094,ankommen::V,локны,saabuma
2095,ankommen::V,nonākt,saabuma
2096,ankommen::V,ierasties,saabuma
2097,zurückkommen::V,косны,tagasi tulema
2098,zurückkommen::V,бергӧдчыны,tagasi tulema
2099,zurückkommen::V,atgriezties,tagasi tulema
2100,bleiben::V,кольны,jääma
2101,bleiben::V,palikt,jääma
2102,warten::V,виччысьны,ootama
2103,warten::V,gaidīt,ootama
2104,erwarten::V,виччысьны,ootama
2105,erwarten::V,виччысьны,lootma
2106,erwarten::V,sagaidīt,ootama
2107,erwarten::V,sagaidīt,lootma
2108,suchen::V,корсьны,otsima
2109,suchen::V,meklēt,otsima
2110,finden::V,казявны,leidma
2111,finden::V,rast,leidma
2112,finden::V,atrast,leidma
2113,versuchen::V,заводитчывны,püüdma
2114,versuchen::V,заводитчывны,üritama
2115,versuchen::V,заводитчывны,katsetama
2116,versuchen::V,mēģināt,püüdma
2117,versuchen::V,mēģināt,üritama
2118,versuchen::V,mēģināt,katsetama
2119,vorbereiten::V,дасьтыны,valmistama
2120,vorbereiten::V,gatavot,valmistama
2121,vorbereiten::V,sagatavot,valmistama
2122,lieben::V,радейтны,armastama
2123,lieben::V,mīlēt,armastama
2124,mögen::V,радейтны,sallima
2125,mögen::V,радейтны,meeldima
2126,mögen::V,gribēties,sallima
2127,mögen::V,gribēties,meeldima
2128,lachen::V,серавны,naerma
2129,lachen::V,серавлыны,naerma
2130,lachen::V,smiet,naerma
2131,lachen::V,smieties,naerma
2132,rühren::V,нормӧдны,liigutama
2133,rühren::V,нормӧдны,heldima panema
2134,rühren::V,aizgrābt,liigutama
2135,rühren::V,aizgrābt,heldima panema
2136,weinen::V,бӧрдны,nutma
2137,weinen::V,raudāt,nutma
2138,schimpfen::V,видчыны,sõimama
2139,schimpfen::V,rāties,sõimama
2140,schimpfen::V,lamāties,sõimama
2141,sich ärgern::V,скӧравны,ärrituma
2142,sich ärgern::V,скӧравны,vihastuma
2143,sich ärgern::V,īgt,ärrituma
2144,sich ärgern::V,īgt,vihastuma
2145,sich ärgern::V,pukoties,ärrituma
2146,sich ärgern::V,pukoties,vihastuma
2147,sich ärgern::V,dusmoties,ärrituma
2148,sich ärgern::V,dusmoties,vihastuma
2149,sich fürchten::V,повны,kartma
2150,sich fürchten::V,повны,hirmu tundma
2151,sich fürchten::V,bīties,kartma
2152,sich fürchten::V,bīties,hirmu tundma
2153,sich fürchten::V,baidīties,kartma
2154,sich fürchten::V,baidīties,hirmu tundma
2155,fürchten::V,повны,kartma
2156,fürchten::V,baidīties no,kartma
2157,fliehen::V,пышйыны,põgenema
2158,fliehen::V,bēgt,põgenema
2159,flüchten::V,пышйыны,põgenema
2160,flüchten::V,aizbēgt,põgenema
2161,sehen::V,аддзыны,nägema
2162,sehen::V,redzēt,nägema
2163,anschauen::V,видзӧдны,vaatama
2164,anschauen::V,paraudzīties,vaatama
2165,ansehen::V,видзӧдны,vaatama
2166,ansehen::V,aplūkot,vaatama
2167,hören::V,кывны,kuulma
2168,hören::V,dzirdēt,kuulma
2169,zuhören::V,кывзыны,kuulama
2170,zuhören::V,klausīties,kuulama
2171,probieren::V,видлыны,proovima
2172,probieren::V,nogaršot,proovima
2173,riechen::V,чушкыны,nuusutama
2174,riechen::V,ost,nuusutama
2175,riechen::V,ostīt,nuusutama
2176,fühlen::V,вежӧртны,tundma
2177,fühlen::V,гӧгӧрвоны,tundma
2178,fühlen::V,just,tundma
2179,fühlen::V,izjust,tundma
2180,scheinen::V,кажитчыны,näida
2181,scheinen::V,кажитчыны,ilmuda
2182,scheinen::V,šķist,näida
2183,scheinen::V,šķist,ilmuda
2184,scheinen::V,likties,näida
2185,scheinen::V,likties,ilmuda
2186,zu sehen sein::V,тыдавны,ilmuma
2187,zu sehen sein::V,parādīties,ilmuma
2188,vernehmen::V,кывны,üle kuulama
2189,vernehmen::V,saklausīt,üle kuulama
2190,frieren::V,кынмыны,külmetada
2191,frieren::V,salt,külmetada
2192,tun::V,керны,tegema
2193,tun::V,darīt,tegema
2194,können::V,кужны,võima
2195,können::V,кужны,oskama
2196,können::V,prast,võima
2197,können::V,prast,oskama
2198,wollen::V,кӧсйыны,tahtma
2199,wollen::V,gribēt,tahtma
2200,anfangen::V,заводитны,hakkama
2201,anfangen::V,заводитны,alustama
2202,anfangen::V,пондыны,hakkama
2203,anfangen::V,пондыны,alustama
2204,anfangen::V,sākt,hakkama
2205,anfangen::V,sākt,alustama
2206,anfangen::V,iesākt,hakkama
2207,anfangen::V,iesākt,alustama
2208,beenden::V,помавны,lõpetama
2209,beenden::V,beigt,lõpetama
2210,beenden::V,pabeigt,lõpetama
2211,aufhören::V,дугӧдны,lakkama
2212,aufhören::V,pārtraukt,lakkama
2213,gelingen::V,артмыны,õnnestuma
2214,gelingen::V,izdoties,õnnestuma
2215,geraten::V,сюрны,jõudma
2216,geraten::V,веськавны,jõudma
2217,geraten::V,veikties,jõudma
2218,öffnen::V,восьтыны,avama
2219,öffnen::V,atvērt,avama
2220,öffnen::V,attaisīt,avama
2221,schließen::V,пӧдлавны,sulgema
2222,schließen::V,slēgt,sulgema
2223,schließen::V,aizvērt,sulgema
2224,schließen::V,aiztaisīt,sulgema
2225,stellen::V,сувтӧдны,panema
2226,stellen::V,сувтӧдны,asetama
2227,stellen::V,likt,panema
2228,stellen::V,likt,asetama
2229,stellen::V,nolikt,panema
2230,stellen::V,nolikt,asetama
2231,setzen::V,пуксьӧдны,panema
2232,setzen::V,sēdināt,panema
2233,legen::V,пуктыны,panema
2234,legen::V,пуктыны,asetama
2235,legen::V,likt,panema
2236,legen::V,likt,asetama
2237,berühren::V,вӧрзьӧдны,riivama
2238,berühren::V,вӧрзьӧдны,puudutama
2239,berühren::V,инмӧдчывны,riivama
2240,berühren::V,инмӧдчывны,puudutama
2241,berühren::V,skart,riivama
2242,berühren::V,skart,puudutama
2243,berühren::V,aizskart,riivama
2244,berühren::V,aizskart,puudutama
2245,verbinden::V,йитны,ühendama
2246,verbinden::V,saistīt,ühendama
2247,verbinden::V,savienot,ühendama
2248,bedecken::V,вевттьыны,katma
2249,bedecken::V,apsegt,katma
2250,bedecken::V,pārsegt,katma
2251,aufhängen::V,ӧшӧдны,riputama
2252,aufhängen::V,джагӧдны,riputama
2253,aufhängen::V,uzkārt,riputama
2254,anzünden::V,ӧзтыны,süütama
2255,anzünden::V,aizdegt,süütama
2256,anzünden::V,aizdedzināt,süütama
2257,aufheben::V,чеччӧдны,üles tõstma
2258,aufheben::V,сувтӧдны,üles tõstma
2259,aufheben::V,pacelt,üles tõstma
2260,zurücklassen::V,кольны,jätma
2261,zurücklassen::V,atstāt,jätma
2262,verlieren::V,воштыны,kaotama
2263,verlieren::V,zaudēt,kaotama
2264,verlieren::V,pazaudēt,kaotama
2265,fallen lassen::V,уськӧдны,maha pillama
2266,fallen lassen::V,уськӧдны,kukkuda laskma
2267,fallen lassen::V,nomest,maha pillama
2268,fallen lassen::V,nomest,kukkuda laskma
2269,machen::V,вӧчны,tegema
2270,machen::V,лӧсьӧдны,tegema
2271,machen::V,darīt,tegema
2272,herstellen::V,лӧсьӧдны,valmistama
2273,herstellen::V,ražot,valmistama
2274,herstellen::V,izgatavot,valmistama
2275,bauen::V,лэптыны,ehitama
2276,bauen::V,celt,ehitama
2277,bauen::V,būvēt,ehitama
2278,reparieren::V,дзоньтавны,parandama
2279,reparieren::V,labot,parandama
2280,reparieren::V,remontēt,parandama
2281,verbessern::V,бурмӧдны,parandama
2282,verbessern::V,labot,parandama
2283,verbessern::V,izlabot,parandama
2284,ändern::V,вежны,muutma
2285,ändern::V,вежны,ümber tegema
2286,ändern::V,mainīt,muutma
2287,ändern::V,mainīt,ümber tegema
2288,graben::V,кодйыны,kaevama
2289,graben::V,rakt,kaevama
2290,beugen::V,куснявны,painutama
2291,beugen::V,liekt,painutama
2292,biegen::V,куснявны,painutama
2293,biegen::V,liekt,painutama
