,Concept_ID,sk,la
835,wieviel::FNUM,koľko,quantum
836,eins::NUM,jeden,unus
837,zwei::NUM,dva,duo
838,drei::NUM,tri,tres
839,vier::NUM,štyri,quattuor
840,fünf::NUM,päť,quinque
841,sechs::NUM,šesť,sex
842,sieben::NUM,sedem,septem
843,acht::NUM,osem,octo
844,neun::NUM,deväť,novem
845,zehn::NUM,desať,decem
846,elf::NUM,jedenásť,undecim
847,zwölf::NUM,dvanásť,duodecim
848,zwanzig::NUM,dvadsať,viginti
849,dreißig::NUM,tridsať,triginta
850,vierzig::NUM,štyridsať,quadraginta
851,fünfzig::NUM,päťdesiat,quinquaginta
852,sechzig::NUM,šesťdesiat,sexaginta
853,siebzig::NUM,sedemdesiat,septuaginta
854,achtzig::NUM,osemdesiat,octoginta
855,neunzig::NUM,deväťdesiat,nonaginta
856,hundert::NUM,sto,centum
857,tausend::NUM,tisíc,mille
858,und::CNJ,i,et
859,und::CNJ,i,-que
860,oder::CNJ,alebo,vel
861,stehen::V,stáť,stare
862,sitzen::V,sedieť,sedere
863,liegen::V,ležať,iacere
864,hängen::V,visieť,pendere
865,werden::V,stať sa,fieri
866,passieren::V,stať sa,accidere
867,beginnen::V,začať sa,incipere
868,enden::V,končiť sa,finem habere
869,wechseln::V,meniť sa,mutari
870,aufgehen[Sonne]::V,vychádzať,oriri
871,untergehen[Sonne]::V,zapadnúť,occidere
872,scheinen[Sonne]::V,svietiť,lucere
873,donnern::V,hrmieť,tonare
874,wehen::V,viať,flare
875,strömen::V,prúdiť,fluere
876,fließen::V,tiecť,manare
877,sich drehen::V,točiť sa,torqueri
878,sich drehen::V,krútiť sa,torqueri
879,schwanken::V,kolísať,vacillare
880,schwanken::V,klátiť sa,vacillare
881,schwingen::V,kývať sa,vibrare
882,schwingen::V,chvieť sa,vibrare
883,fallen::V,padať,cadere
884,brennen::V,páliť,ardere
885,brennen::V,horieť,ardere
886,rauchen::V,dymiť sa,fumare
887,regnen::V,pršať,pluere
888,gefrieren::V,zamrznút,congelari
889,tauen::V,taviť sa,rorare
890,schmelzen::V,taviť sa,liquescere
891,trocknen::V,schnúť,arescere
892,sieden::V,vrieť,fervere
893,faulen::V,hniť,putescere
894,verfaulen::V,zhniť,putescere
895,reißen::V,pretrhnúť sa,scindi
896,versinken::V,zapadnúť,mergi
897,versinken::V,potopiť sa,mergi
898,vergehen::V,plynúť,praeterire
899,erscheinen::V,objaviť sa,apparere
900,verschwinden::V,zmiznúť,discedere
901,sinken::V,klesať,labi
902,abnehmen::V,ubúdať,deminui
903,zunehmen::V,pribúdať,augeri
904,steigen::V,stúpať,augescere
905,wachsen::V,rásť,crescere
906,glänzen::V,jagať sa,splendere
907,glänzen::V,lesknúť sa,splendere
908,funkeln::V,iskriť sa,micare
909,lärmen::V,lomoziť,strepere
910,läuten::V,cengať,sonare
911,klingeln::V,zvoniť,tinnire
912,klirren::V,rinčať,crepare
913,brausen::V,hučať,saevire
914,rauschen::V,šumieť,crepare
915,klingen::V,znieť,sonare
916,klingen::V,zvoniť,sonare
917,bellen::V,štekať,latrare
918,bellen::V,brechať,latrare
919,heulen::V,vyť,ululare
920,blasen::V,duť,flare
921,blasen::V,fúkať,flare
922,pfeifen::V,pískať,sibilare
923,pfeifen::V,hvízdať,sibilare
924,schreien::V,kričať,clamare
925,stöhnen::V,stenať,gemere
926,zittern::V,triasť sa,tremere
927,zittern::V,triasť sa,trepidare
928,leben::V,žiť,vivere
929,geboren werden::V,narodiť sa,nasci
930,atmen::V,dýchať,spirare
931,trinken::V,piť,bibere
932,essen::V,jesť,edere
933,schlucken::V,zhltnuť,devorare
934,müde werden::V,unaviť sa,fatigari
935,einschlafen::V,usnúť,obdormiscere
936,einschlafen::V,zaspať,obdormiscere
937,schlafen::V,spať,dormire
938,aufwachen::V,zobudiť sa,expergisci
939,aufstehen::V,vstať,exsurgere
940,sich erholen::V,zotavovať sa,se reficere
941,sich erholen::V,oddýchovať si,se reficere
942,krank werden::V,ochorieť,aegrescere
943,krank sein::V,chorieť,aegrotare
944,krank sein::V,byť chorý,aegrotare
945,schmerzen::V,bolieť,dolere
946,husten::V,kašľať,tussire
947,genesen::V,uzdraviť sa,convalescere
948,sterben::V,umrieť,mori
949,sterben::V,zomrieť,mori
950,umkommen::V,zahynúť,perire
951,sich bewegen::V,pohybovať sa,se movere
952,sich rühren::V,hnúť sa,micare
953,sich erheben::V,zdvihnúť sa,surgere
954,sich setzen::V,sadnúť si,considere
955,hinfallen::V,spadnúť,cadere
956,laufen::V,bežať,vadere
957,schreiten::V,kráčať,gradi
958,spazierengehen::V,prechádzať sa,ambulare
959,eilen::V,súriť,properare
960,sich beeilen::V,ponáhľať sa,festinare
961,sausen::V,hučať,currere
962,rennen::V,bežať,currere
963,springen::V,skákať,salire
964,klettern::V,liezť,niti
965,schaukeln::V,húpať,oscillare
966,schaukeln::V,hojdať,oscillare
967,kriechen::V,liezť,repere
968,kriechen::V,liezť,serpere
969,kriechen::V,plaziť sa,repere
970,kriechen::V,plaziť sa,serpere
971,schwimmen::V,plávať,nare
972,schwimmen::V,plávať,natare
973,tauchen::V,ponoriť sa,mergere
974,rudern::V,veslovať,remigare
975,fahren::V,ísť,vehi
976,fahren::V,jazdiť,vehi
977,fliegen::V,letieť,volare
978,gehen::V,ísť,ire
979,gehen::V,ísť,vadere
980,weggehen::V,odísť,abire
981,weggehen::V,odísť,discedere
982,weggehen::V,odchádzať,abire
983,weggehen::V,odchádzať,discedere
984,abfahren::V,odcestovať,proficisci
985,anhalten::V,zadržať sa,consistere
986,anhalten::V,zastaviť sa,consistere
987,hineingehen::V,vchádzať,inire
988,hineingehen::V,vchádzať,ingredi
989,eintreten::V,vojsť,intrare
990,eintreten::V,vstúpiť,intrare
991,kommen::V,prísť,venire
992,ankommen::V,prísť,advenire
993,ankommen::V,doraziť,advenire
994,zurückkommen::V,vrátiť sa,revenire
995,bleiben::V,ostať,manere
996,bleiben::V,zostať,manere
997,warten::V,čakať,opperiri
998,erwarten::V,očakávať,opperiri
999,erwarten::V,očakávať,expectare
1000,suchen::V,hľadať,quaerere
1001,finden::V,nájsť,reperire
1002,versuchen::V,skúsiť,conari
1003,versuchen::V,skúsiť,temptare
1004,versuchen::V,pokúsiť sa,conari
1005,versuchen::V,pokúsiť sa,temptare
1006,vorbereiten::V,pripraviť,parare
1007,lieben::V,ľúbiť,amare
1008,lieben::V,milovať,amare
1009,mögen::V,mať rád,amare
1010,lachen::V,smiať sa,ridere
1011,rühren::V,dojať,commovere
1012,weinen::V,plakať,flere
1013,schimpfen::V,nadávať,increpare
1014,sich ärgern::V,hnevať sa,indignari
1015,sich ärgern::V,zlostiť sa,indignari
1016,sich fürchten::V,báť sa,vereri
1017,fürchten::V,báť sa,timere
1018,fliehen::V,utekať,fugere
1019,flüchten::V,utiecť,effugere
1020,sehen::V,vidieť,videre
1021,anschauen::V,pozrieť sa na,aspectare
1022,ansehen::V,pozrieť,spectare
1023,hören::V,počúvať,audire
1024,zuhören::V,počúvať,auscultare
1025,probieren::V,ochutnať,gustare
1026,riechen::V,ňuchať,olfacere
1027,fühlen::V,cítiť,sentire
1028,fühlen::V,pociťovať,sentire
1029,scheinen::V,zdať sa,videri
1030,zu sehen sein::V,byť vidieť,conspici
1031,vernehmen::V,počuť,comperire
1032,frieren::V,mrznúť,algere
1033,frieren::V,oziabať,algere
1034,tun::V,robiť,facere
1035,können::V,môcť,posse
1036,wollen::V,chcieť,velle
1037,anfangen::V,začať,incipere
1038,beenden::V,skončiť,finire
1039,aufhören::V,prestať,desistere
1040,gelingen::V,podariť sa,contingere
1041,geraten::V,dariť sa,evenire
1042,öffnen::V,otvoriť,aperire
1043,schließen::V,zavrieť,claudere
1044,stellen::V,postaviť,sistere
1045,setzen::V,posadiť,ponere
1046,legen::V,klásť,ponere
1047,legen::V,položiť,ponere
1048,berühren::V,dotykať sa,tangere
1049,verbinden::V,spojiť,iungere
1050,bedecken::V,pokryť,tegere
1051,bedecken::V,pokryť,operire
1052,aufhängen::V,zavesiť,suspendere
1053,anzünden::V,zapáliť,accendere
1054,anzünden::V,zapáliť,inflammare
1055,aufheben::V,zdvihnúť,tollere
1056,zurücklassen::V,zanechať,relinquere
1057,verlieren::V,stratiť,perdere
1058,verlieren::V,stratiť,amittere
1059,fallen lassen::V,pustiť,dimittere
1060,machen::V,robiť,facere
1061,herstellen::V,vyrobiť,fabricare
1062,bauen::V,stavať,construere
1063,bauen::V,budovať,construere
1064,reparieren::V,opraviť,reparare
1065,verbessern::V,zlepšiť,emendare
1066,ändern::V,zmeniť,mutare
1067,ändern::V,preinačiť,mutare
1068,graben::V,ryť,fodere
1069,graben::V,kopať,fodere
1070,beugen::V,ohnúť,flectere
1071,biegen::V,ohnúť,curvare
1072,drehen::V,točiť,torquere
1073,drehen::V,krútiť,torquere
1074,wenden::V,obrátiť,vertere
1075,wenden::V,prevrátiť,vertere
1076,umdrehen::V,otočiť,convertere
1077,umdrehen::V,obrátiť,convertere
1078,heben::V,dvíhať,tollere
1079,heben::V,povzniesť,tollere
1080,hochheben::V,zdvihnúť,levare
1081,ergreifen::V,uchopiť sa,capessere
1082,halten::V,držať,tenere
1083,drücken::V,tisnúť,premere
1084,schieben::V,posunovať,promovere
1085,kratzen::V,škrabať,radere
1086,lecken::V,lízať,lambere
1087,beißen::V,kúsať,mordere
1088,abreißen::V,odtrhnúť,avellere
1089,abschneiden::V,odrezať,desecare
1090,abschneiden::V,odkrojiť,desecare
1091,binden::V,zaviazať,ligare
1092,binden::V,priviazať,ligare
1093,stecken::V,strčiť,inserere
1094,brechen::V,zlomiť,rumpere
1095,klopfen::V,tĺcť,pultare
1096,klopfen::V,klopať,pultare
1097,hauen::V,nabiť,ferire
1098,kleben::V,lepiť,agglutinare
1099,kleben::V,nalepiť,agglutinare
1100,reiben::V,trieť,terere
1101,streichen::V,namazať,oblinere
1102,schleifen::V,ostríť,acuere
1103,schneiden::V,rezať,secare
1104,schneiden::V,strihať,secare
1105,rütteln::V,triasť,quassare
1106,rütteln::V,lomcovať,quassare
1107,schütteln::V,triasť,quatere
1108,schütteln::V,potriasť,quatere
1109,schwenken::V,mávať,ventilare
1110,schütten::V,sypať,fundere
1111,füllen::V,plniť,complere
1112,einwickeln::V,zabaliť,involvere
1113,tragen::V,niesť,ferre
1114,tragen::V,niesť,portare
1115,schleppen::V,vliecť,pertrahere
1116,ziehen::V,ťahať,trahere
1117,aufbewahren::V,uložiť,asservare
1118,aufbewahren::V,uschovať,asservare
1119,werfen::V,hodiť,iacere
1120,werfen::V,vrhnúť,iacere
1121,fangen::V,chytať,capere
1122,packen::V,baliť,capessere
1123,packen::V,chytiť,capessere
1124,verstecken::V,skryť,abdere
1125,verstecken::V,schovať,abdere
1126,teilen::V,podeliť,partiri
1127,teilen::V,podeliť,dividere
1128,teilen::V,rozdeliť,partiri
1129,teilen::V,rozdeliť,dividere
1130,schicken::V,posielať,mittere
1131,bringen::V,priniesť,apportare
1132,hinzufügen::V,pripojiť,addere
1133,bekommen::V,dostať,adipisci
1134,erhalten::V,prijať,accipere
1135,nehmen::V,vziať,sumere
1136,wählen::V,voliť,eligere
1137,auswählen::V,vybrať,deligere
1138,auswählen::V,vyvoliť,deligere
1139,bewahren::V,zachovať,conservare
1140,behindern::V,zavadzať,impedire
1141,behindern::V,byť v ceste,impedire
1142,verderben::V,skaziť,corrumpere
1143,beschädigen::V,ublížiť,laedere
1144,beschädigen::V,poškodiť,laedere
1145,zerbrechen::V,rozbiť,rumpere
1146,zerbrechen::V,rozbiť,frangere
1147,zerbrechen::V,prelomiť,rumpere
1148,zerbrechen::V,prelomiť,frangere
1149,zerreißen::V,pretrhnúť,discindere
1150,zerstören::V,zničiť,delere
1151,verbrennen::V,spáliť,urere
1152,verbrennen::V,spáliť,cremare
1153,geben::V,dať,dare
1154,reichen::V,podať,praebere
1155,schenken::V,darovať,donare
1156,schenken::V,darovať,largiri
1157,versprechen::V,sľúbiť,polliceri
1158,versprechen::V,sľúbiť,promittere
1159,wünschen::V,želať,
1160,loben::V,chváliť,laudare
1161,küssen::V,bozkať,osculari
1162,wiegen::V,kolísať,
1163,zudecken::V,prikryť,tegere
1164,wecken::V,zobudiť,excitare
1165,zeigen::V,ukázať,monstrare
1166,führen::V,viesť,ducere
1167,lehren::V,učiť,docere
1168,unterrichten::V,vyučovať,instituere
1169,aufziehen::V,vychovať,nutrire
1170,leiten::V,viesť,ducere
1171,antreiben::V,popudiť,incitare
1172,lassen::V,dať,iubere
1173,einladen::V,pozvať,invitare
1174,einladen::V,povolať,invitare
1175,vereinigen::V,spojiť,coniungere
1176,vereinigen::V,zjednotiť,coniungere
1177,besuchen::V,navštíviť,visere
1178,treffen::V,stretnúť,convenire
1179,sich versammeln::V,zhromaždiť sa,convenire
1180,spielen::V,hrať,ludere
1181,singen::V,spievať,cantare
1182,tanzen::V,tancovať,saltare
1183,sich trennen::V,rozísť sa,digredi
1184,sich trennen::V,rozísť sa,discedere
1185,verlassen::V,opustiť,deserere
1186,verlassen::V,opustiť,relinquere
1187,retten::V,zachrániť,servare
1188,bewachen::V,strážiť,custodire
1189,schützen::V,chrániť,tueri
1190,schützen::V,chrániť,tutari
1191,verteidigen::V,brániť,defendere
1192,sich schlagen::V,biť sa,luctari
1193,schießen::V,streliť,iaculari
1194,schießen::V,strieľať,iaculari
1195,siegen::V,zvíťaziť,vincere
1196,ärgern::V,hnevať,irritare
1197,ärgern::V,zlostiť,irritare
1198,schlagen::V,biť,ferire
1199,schlagen::V,udrieť,ferire
1200,treten::V,kopnúť,calcare
1201,stechen::V,bodnúť,pungere
1202,stechen::V,pichnúť,pungere
1203,stoßen::V,udrieť,tundere
1204,stehlen::V,kradnúť,furari
1205,stören::V,vyrušiť,turbare
1206,belästigen::V,obťažovať,obtundere
1207,verbergen::V,skryť,celare
1208,verbergen::V,skryť,occultare
1209,täuschen::V,sklamať,fallere
1210,betrügen::V,klamať,fraudare
1211,betrügen::V,podvádzať,fraudare
1212,töten::V,zabiť,necare
1213,töten::V,zabiť,caedere
1214,töten::V,usmrtiť,necare
1215,töten::V,usmrtiť,caedere
1216,wohnen::V,bývať,habitare
1217,arbeiten::V,pracovať,laborare
1218,sammeln::V,zbierať,colligere
1219,pflücken::V,trhať,carpere
1220,pflücken::V,oberať,carpere
1221,jagen::V,poľovať,venari
1222,fischen::V,loviť ryby,piscari
1223,fischen::V,chytať ryby,piscari
1224,fassen::V,uloviť,capere
1225,hüten::V,pásť,custodire
1226,treiben::V,hnať,agere
1227,anbinden::V,priviazať,alligare
1228,füttern::V,kŕmiť,nutrire
1229,melken::V,dojiť,mulgere
1230,hacken::V,seknúť,findere
1231,gießen::V,polievať,rigare
1232,reifen::V,dozrieť,maturescere
1233,zubereiten::V,pripraviť,apparare
1234,kochen::V,variť,coquere
1235,backen::V,piecť,coquere
1236,backen::V,smažiť,coquere
1237,braten::V,piecť,torrere
1238,braten::V,pražiť,torrere
1239,umrühren::V,pomiešať,commovere
1240,stricken::V,pliesť,texere
1241,nähen::V,šiť,suere
1242,färben::V,zafarbiť,tingere
1243,reinigen::V,čistiť,purgare
1244,waschen::V,myť,lavare
1245,abwischen::V,utrieť,abstergere
1246,spülen::V,vyplachovať,perluere
1247,fegen::V,zametať,verrere
1248,kehren::V,zametať,purgare
1249,baden::V,kúpať sa,lavari
1250,sich waschen::V,umývať sa,lavari
1251,ausziehen::V,zobliecť,exuere
1252,anziehen::V,obliecť,induere
1253,sich anziehen::V,obliecť sa,vestiri
1254,kämmen::V,česať,pectere
1255,schmücken::V,ozdobiť,ornare
1256,schmücken::V,ozdobiť,decorare
1257,sagen::V,povedať,dicere
1258,sprechen::V,hovoriť,fari
1259,reden::V,rozprávať,loqui
1260,sich unterhalten::V,rozprávať sa,colloqui
1261,sich unterhalten::V,rozprávať sa,disputare
1262,fragen::V,spýtať sa,rogare
1263,fragen::V,spýtať sa,quaerere
1264,bitten::V,prosiť,orare
1265,bitten::V,prosiť,rogare
1266,erzählen::V,rozprávať,narrare
1267,mitteilen::V,oznámiť,communicare
1268,nennen::V,nazvať,appellare
1269,nennen::V,menovať,appellare
1270,rufen::V,volať,vocare
1271,rufen::V,zavolať,vocare
1272,prahlen::V,vystatovať sa,gloriari
1273,übersetzen::V,preložiť,vertere
1274,denken::V,myslieť,cogitare
1275,glauben::V,veriť,credere
1276,bemerken::V,podotknuť,animadvertere
1277,bemerken::V,spozorovať,animadvertere
1278,erkennen::V,poznať,cognoscere
1279,begreifen::V,pochopiť,comprehendere
1280,begreifen::V,porozumieť,comprehendere
1281,verstehen::V,rozumieť,intellegere
1282,lernen::V,učiť sa,discere
1283,wissen::V,vedieť,scire
1284,sich erinnern an::V,pamätať si na,meminisse
1285,vergessen::V,zabudnuť,oblivisci
1286,messen::V,merať,metiri
1287,zählen::V,počítať,numerare
1288,rechnen::V,rátať,reri
1289,rechnen::V,rátať,calculare
1290,rechnen::V,počítať,reri
1291,rechnen::V,počítať,calculare
1292,lesen::V,čítať,legere
1293,malen::V,maľovať,pingere
1294,zeichnen::V,kresliť,scribere
1295,schreiben::V,písať,scribere
1296,besitzen::V,mať,possidere
1297,besitzen::V,vlastniť,possidere
1298,kaufen::V,kúpiť,emere
1299,verkaufen::V,predať,vendere
1300,bezahlen::V,zaplatiť,pendere
1301,zahlen::V,platiť,solvere
1302,beherrschen::V,ovládať,regere
1303,beherrschen::V,ovládať,imperare
1304,ertragen::V,znášať,tolerare
1305,ertragen::V,znášať,sustinere
1306,ertragen::V,vydržať,tolerare
1307,ertragen::V,vydržať,sustinere
