,Concept_ID,tr,ga
821,stark::A,güçlü,láidir
822,stark::A,kuvvetli,tréan
823,stark::A,kuvvetli,láidir
824,schwach::A,zayıf,lag
825,schwach::A,zayıf,fann
826,schwach::A,güçsüz,lag
827,schwach::A,güçsüz,fann
828,fett::A,şişman,ramhar
829,schlank::A,narin,caol
830,schlank::A,narin,seang
831,hübsch::A,güzel,álainn
832,hübsch::A,güzel,dathúil
833,hübsch::A,sevimli,álainn
834,hübsch::A,sevimli,dathúil
835,böse::A,kötü,olc
836,dumm::A,aptal,dúr
837,dumm::A,aptal,amaideach
838,faul::A,tembel,falsa
839,faul::A,tembel,leisciúil
840,fleißig::A,çalışkan,dícheallach
841,geizig::A,cimri,barainneach
842,geizig::A,cimri,sprionlaithe
843,klug::A,zekî,cliste
844,klug::A,akıllı,cliste
845,geschickt::A,becerikli,oilte
846,geschickt::A,becerikli,ealaíonta
847,lieb::A,sevimli,dil
848,lieb::A,sevimli,dílis
849,lustig::A,neşeli,aerach
850,lustig::A,neşeli,meidhreach
851,sanft::A,nazik,bog
852,sanft::A,nazik,séimh
853,hungrig::A,aç,ocrach
854,krank::A,hasta,tinn
855,krank::A,hasta,breoite
856,krank::A,rahatsız,tinn
857,krank::A,rahatsız,breoite
858,nackt::A,çıplak,nocht
859,traurig::A,kederli,brónach
860,traurig::A,üzüntülü,brónach
861,lebendig::A,canlı,beo
862,gut::A,iyi,maith
863,schlecht::A,kötü,dona
864,schlecht::A,kötü,droch-
865,richtig::A,doğru,ceart
866,schlimm::A,kötü,gránna
867,schlimm::A,kötü,tubaisteach
868,wahr::A,doğru,fíor
869,wahr::A,gerçek,fíor
870,alt::A,eski,sean
871,neu::A,yeni,úr
872,neu::A,yeni,nua
873,ehemalig::A,önceki,iar-
874,ehemalig::A,önceki,sean-
875,alt[Lebewesen]::A,yaşlı,sean
876,alt[Lebewesen]::A,yaşlı,aosta
877,jung::A,genç,óg
878,arm::A,fakir,bocht
879,reich::A,zengin,saibhir
880,reich::A,zengin,rachmasach
881,bekannt::A,bilinen,atá eolas air
882,berühmt::A,ünlü,cailiúil
883,berühmt::A,ünlü,clúiteach
884,berühmt::A,meşhur,cailiúil
885,berühmt::A,meşhur,clúiteach
886,fremd::A,yabancı,coimhthíoch
887,verschieden::A,ayrı,éagsúil
888,verschieden::A,ayrı,difriúil
889,verschieden::A,farklı,éagsúil
890,verschieden::A,farklı,difriúil
891,nah::A,yakın,gar
892,nah::A,yakın,deas
893,nah::A,bitişik,gar
894,nah::A,bitişik,deas
895,fern::A,uzak,i bhfad uainn
896,fern::A,uzak,i bhfad i gcéin
897,linker::A,sol,clé
898,rechter::A,sağ,deas
899,anderer::A,diğer,eile
900,erster::A,ilk,céad
901,erster::A,birinci,céad
902,zweiter::A,ikinci,dóú
903,zweiter::A,ikinci,dara
904,dritter::A,üçüncü,tríú
905,dritter::A,üçüncü,treas
906,letzter::A,son,déanach
907,letzter::A,son,deireanach
908,letzter::A,sonuncu,déanach
909,letzter::A,sonuncu,deireanach
910,allein::ADV,yalnız,i d'aonar
911,allein::ADV,tek başına,i d'aonar
912,auf einmal::ADV,birden,ag an am céanna
913,zusammen::ADV,beraber,le chéile
914,zusammen::ADV,beraber,in eineacht
915,zusammen::ADV,birlikte,le chéile
916,zusammen::ADV,birlikte,in eineacht
917,lange::ADV,çok,fada
918,lange::ADV,uzun,fada
919,plötzlich::ADV,ansızın,go tobann
920,plötzlich::ADV,ansızın,i dtobainne
921,plötzlich::ADV,birdenbire,go tobann
922,plötzlich::ADV,birdenbire,i dtobainne
923,sofort::ADV,hemen,ar an toirt
924,sofort::ADV,hemen,ar an bpointe
925,sofort::ADV,derhal,ar an toirt
926,sofort::ADV,derhal,ar an bpointe
927,später::ADV,daha sonra,níos déanaí
928,jetzt::ADV,şimdi,anois
929,heute::ADV,bugün,inniu
930,morgen::ADV,yarın,amárach
931,bald::ADV,yakında,go luath
932,bald::ADV,yakında,gan mhoill
933,dann::ADV,sonra,ansin
934,gestern::ADV,dün,inné
935,einst::ADV,eskiden,tráth
936,einst::ADV,eskiden,uair amháin
937,damals::ADV,o zamanlar,ag an am
938,damals::ADV,o zamanlar,an t-am sin
939,danach::ADV,sonradan,ina dhiaidh sin
940,danach::ADV,ondan sonra,ina dhiaidh sin
941,vorher::ADV,önce,cheana
942,vorher::ADV,önce,roimhe sin
943,vorher::ADV,önceden,cheana
944,vorher::ADV,önceden,roimhe sin
945,zuerst::ADV,ilk önce,ar dtús
946,einmal::ADV,bir defa,uair amháin
947,manchmal::ADV,bazan,uaireanta
948,oft::ADV,sık sık,minic
949,oft::ADV,çok defa,minic
950,immer::ADV,daima,i gcónaí
951,immer::ADV,her zaman,i gcónaí
952,niemals::ADV,asla değil,riamh
953,niemals::ADV,hiçbir zaman,riamh
954,hier::ADV,burada,anseo
955,hierhin::ADV,buraya,anseo
956,von hier::ADV,buradan,an áit seo
957,dort::ADV,orada,ann
958,dort::ADV,orada,ansin
959,dort::ADV,şurada,ann
960,dort::ADV,şurada,ansin
961,dorthin::ADV,oraya,ann
962,dorthin::ADV,oraya,ansin
963,dorthin::ADV,şuraya,ann
964,dorthin::ADV,şuraya,ansin
965,geradeaus::ADV,doğru,ar aghaidh
966,vorwärts::ADV,ileri,
967,rückwärts::ADV,geri,siar
968,zurück::ADV,geriye,ar ais
969,unten::ADV,aşağıda,thíos
970,hinab::ADV,aşağıya,síos
971,oben::ADV,yukarıda,thuas
972,hinauf::ADV,yukarı,suas
973,hinauf::ADV,yukarıya,suas
974,überall::ADV,her yerde,i ngach áit
975,überall::ADV,her yerde,ar fud na háite
976,nicht::ADV,-mi-,ní
977,nicht::ADV,-mi-,cha
978,nicht::ADV,değil,ní
979,nicht::ADV,değil,cha
980,ein wenig::ADV,biraz,beagán
981,kaum::ADV,dar,ar éigean
982,kaum::ADV,hemen hemen değil,ar éigean
983,sehr::ADV,pek,an-
984,sehr::ADV,gayet,an-
985,so::ADV,öyle,chomh
986,so::ADV,öyle,mar sin
987,so::ADV,böyle,chomh
988,so::ADV,böyle,mar sin
989,noch::ADV,hâlâ,fós
990,noch::ADV,hâlâ,go fóill
991,noch::ADV,henüz,fós
992,noch::ADV,henüz,go fóill
993,nur::ADV,ancak,amháin
994,nur::ADV,ancak,níl ach
995,nur::ADV,yalnız,amháin
996,nur::ADV,yalnız,níl ach
997,schon::ADV,çoktan,cheana
998,schon::ADV,çoktan,cheana féin
999,wieder::ADV,tekrar,arís
1000,wieder::ADV,tekrar,athuair
1001,wieder::ADV,yeniden,arís
1002,wieder::ADV,yeniden,athuair
1003,vergebens::ADV,boşuna,amú
1004,vergebens::ADV,boşuna,in aisce
1005,vor::PRP,önünde,ar thosach
1006,hinter::PRP,arkasında,laistiar de
1007,hinter::PRP,arkasında,taobh thiar de
1008,unter::PRP,altında,faoi
1009,durch::PRP,sayesinde,trí
1010,durch::PRP,ortasından,trí
1011,neben::PRP,yanında,taobh le
1012,neben::PRP,yanında,in aice le
1013,zwischen::PRP,arasında,idir
1014,wegen::PRP,dolayı,de bharr
1015,wegen::PRP,dolayı,mar gheall ar
1016,dies::PRN,bu,seo
1017,das::PRN,o,sin
1018,das::PRN,şu,sin
1019,alles::PRN,hepsi,gach rud
1020,alles::PRN,her şey,gach rud
1021,ich::PRN,ben,mé
1022,ich::PRN,ben,mise
1023,du::PRN,sen,tú
1024,du::PRN,sen,tusa
1025,er::PRN,o,sé
1026,er::PRN,o,seisean
1027,wir::PRN,biz,sinn
1028,ihr::PRN,siz,sibh
1029,ihr::PRN,siz,sibhse
1030,sie::PRN,onlar,siad
1031,sie::PRN,onlar,siadsan
1032,was::FPRN,ne,cad
1033,was::FPRN,ne,céard
1034,wer::FPRN,kim,cé
1035,wo::FADV,nerede,cá
1036,wo::FADV,nerede,cén áit
1037,wohin::FADV,nereye,cá
1038,wohin::FADV,nereye,cén áit
1039,wie::FADV,nasıl,conas
1040,wie::FADV,nasıl,cén chaoi
1041,warum::FADV,neden,cén fáth
1042,warum::FADV,neden,cad chuige
1043,wieviel::FNUM,kaç,cá mhéad
1044,wieviel::FNUM,ne kadar,cá mhéad
1045,eins::NUM,bir,aon
1046,zwei::NUM,iki,dhá
1047,drei::NUM,üç,trí
1048,vier::NUM,dört,ceathair
1049,fünf::NUM,beş,cúig
1050,sechs::NUM,altı,sé
1051,sieben::NUM,yedi,seacht
1052,acht::NUM,sekiz,ocht
1053,neun::NUM,dokuz,naoi
1054,zehn::NUM,on,deich
1055,elf::NUM,on bir,aon déag
1056,zwölf::NUM,on iki,dó dhéag
1057,zwanzig::NUM,yirmi,fiche
1058,dreißig::NUM,otuz,tríocha
1059,vierzig::NUM,kırk,daichead
1060,vierzig::NUM,kırk,ceathracha
1061,fünfzig::NUM,elli,caoga
1062,sechzig::NUM,altmış,seasca
1063,siebzig::NUM,yetmiş,seachtó
1064,achtzig::NUM,seksen,ochtó
1065,neunzig::NUM,doksan,nócha
1066,hundert::NUM,yüz,céad
1067,tausend::NUM,bin,míle
1068,und::CNJ,ve,agus
1069,und::CNJ,ile,agus
1070,oder::CNJ,ya,nó
1071,oder::CNJ,yahut,nó
1072,stehen::V,durmak,seas
1073,sitzen::V,oturmak,suigh
1074,liegen::V,yatmak,luigh
1075,hängen::V,asılı olmak,tá crochta
1076,werden::V,olmak,éirigh
1077,werden::V,olunmak,éirigh
1078,passieren::V,olmak,tarlaigh
1079,beginnen::V,başlamak,tosaigh
1080,enden::V,bitmek,críochnaigh
1081,enden::V,sona ermek,críochnaigh
1082,wechseln::V,değişmek,athraigh
1083,aufgehen[Sonne]::V,doğmak,éirigh
1084,untergehen[Sonne]::V,batmak,fuin
1085,untergehen[Sonne]::V,batmak,téigh faoi
1086,scheinen[Sonne]::V,parlamak,taitin
1087,scheinen[Sonne]::V,parlamak,soilsigh
1088,donnern::V,gök gürlemek,tá toirneach ann
1089,wehen::V,esmek,séid
1090,strömen::V,akmak,sil
1091,fließen::V,akmak,rith
1092,fließen::V,akmak,snigh
1093,sich drehen::V,dönmek,cas
1094,sich drehen::V,dönmek,imrothlaigh
1095,schwanken::V,sallanmak,luasc
1096,schwingen::V,titremek,luasc
1097,fallen::V,düşmek,tit
1098,brennen::V,yanmak,dóigh
1099,rauchen::V,tütmek,plúch toite
1100,regnen::V,yağmak,báistigh
1101,regnen::V,yağmak,tá ag cur báistí
1102,gefrieren::V,donmak,sioc
1103,gefrieren::V,donmak,reoigh
1104,tauen::V,erimek,leáigh
1105,tauen::V,erimek,coscair
1106,schmelzen::V,erimek,leáigh
1107,trocknen::V,kurumak,triomaigh
1108,sieden::V,kaynamak,fiuch
1109,sieden::V,kaynamak,beirigh
1110,faulen::V,çürümek,lobh
1111,faulen::V,çürümek,dreoigh
1112,verfaulen::V,çürümek,lobh
1113,verfaulen::V,çürümek,feoigh
1114,reißen::V,yırtılmak,bris
1115,versinken::V,batmak,téigh síos
1116,vergehen::V,geçmek,téigh thart
1117,erscheinen::V,görünmek,tar
1118,verschwinden::V,kaybolmak,imigh
1119,sinken::V,inmek,tit
1120,sinken::V,inmek,ísligh
1121,abnehmen::V,azalmak,maolaigh
1122,abnehmen::V,azalmak,laghdaigh
1123,zunehmen::V,artmak,méadaigh
1124,zunehmen::V,çoğalmak,méadaigh
1125,steigen::V,artmak,éirigh
1126,steigen::V,yükselmek,éirigh
1127,wachsen::V,büyümek,fás
1128,wachsen::V,gelişmek,fás
1129,glänzen::V,parlamak,lonraigh
1130,funkeln::V,parıldamak,drithligh
1131,lärmen::V,gürültü yapmak,tóg callán
1132,läuten::V,çalmak,buail
1133,klingeln::V,zil çalmak,buail
1134,klirren::V,şakırdamak,cling
1135,klirren::V,zangırdamak,cling
1136,brausen::V,köpürmek,búir
1137,brausen::V,kükremek,búir
1138,rauschen::V,fışırdamak,tá ag siosarnach
1139,klingen::V,tınlamak,tá glór ag
1140,bellen::V,havlamak,amhastraigh
1141,heulen::V,ulumak,glam
1142,blasen::V,üflemek,séid
1143,pfeifen::V,düdük çalmak,lig fead
1144,schreien::V,bağırmak,béic
1145,schreien::V,bağırmak,glaoigh
1146,schreien::V,haykırmak,béic
1147,schreien::V,haykırmak,glaoigh
1148,stöhnen::V,inlemek,lig cnead
1149,zittern::V,titremek,crith
1150,zittern::V,titremek,creathnaigh
1151,leben::V,yaşamak,mair
1152,leben::V,hayatta olmak,mair
1153,geboren werden::V,doğmak,rugadh
1154,atmen::V,solunmak,análaigh
1155,atmen::V,nefes almak,análaigh
1156,trinken::V,içmek,ól
1157,essen::V,yemek,ith
1158,schlucken::V,yutmak,slog
1159,müde werden::V,yorulmak,tuirsigh
1160,einschlafen::V,uykuya dalmak,tit ina chodladh
1161,schlafen::V,uyumak,codail
1162,aufwachen::V,uyanmak,múscail
1163,aufstehen::V,kalkmak,éirigh
1164,aufstehen::V,yataktan kalkmak,éirigh
1165,sich erholen::V,dinlenmek,lig scíth
1166,krank werden::V,hastalanmak,éirigh tinn
1167,krank sein::V,hasta olmak,tá tinn
1168,schmerzen::V,ağrımak,tá pian i
1169,husten::V,öksürmek,déan casacht
1170,genesen::V,şifa bulmak,téarnaigh
1171,sterben::V,ölmek,éag
1172,sterben::V,ölmek,faigh bás
1173,sterben::V,vefat etmek,éag
1174,sterben::V,vefat etmek,faigh bás
1175,umkommen::V,ölmek,caill
1176,sich bewegen::V,hareket etmek,bog
1177,sich bewegen::V,hareket etmek,gluais
1178,sich rühren::V,kımıldanmak,corraigh
1179,sich erheben::V,kalkmak,seas suas
1180,sich erheben::V,ayağa kalkmak,seas suas
1181,sich setzen::V,oturmak,suigh
1182,hinfallen::V,yere düşmek,tit
1183,laufen::V,yürümek,siúil
1184,schreiten::V,yürümek,siúil
1185,schreiten::V,adım atmak,siúil
1186,spazierengehen::V,gezmek,téigh ag spaisteoireacht
1187,spazierengehen::V,dolaşmak,téigh ag spaisteoireacht
1188,eilen::V,seğirtmek,deifrigh
1189,eilen::V,seğirtmek,brostaigh
1190,sich beeilen::V,acele etmek,deifrigh
1191,sich beeilen::V,acele etmek,déan deifir
1192,sausen::V,hızla gitmek,luathaigh
1193,rennen::V,koşmak,rith
1194,springen::V,atlamak,léim
1195,springen::V,sıçramak,léim
1196,klettern::V,tırmanmak,dreap
1197,schaukeln::V,sallanmak,téigh ar an maide corrach
1198,kriechen::V,sürünmek,snámh
1199,schwimmen::V,yüzmek,snámh
1200,tauchen::V,dalmak,tum
1201,rudern::V,kürek çekmek,iomair
1202,rudern::V,kürek çekmek,rámhaigh
1203,fahren::V,gitmek,tiomáin
1204,fliegen::V,uçmak,eitil
1205,gehen::V,gitmek,téigh
1206,weggehen::V,gitmek,imigh
1207,abfahren::V,kalkmak,imigh
1208,anhalten::V,durmak,stad
1209,hineingehen::V,içeri girmek,téigh isteach
1210,eintreten::V,girmek,téigh isteach
1211,kommen::V,gelmek,tar
1212,ankommen::V,varmak,tar
1213,zurückkommen::V,dönmek,fill
1214,bleiben::V,kalmak,fan
1215,warten::V,beklemek,fan
1216,erwarten::V,beklemek,tá ag súil le
1217,erwarten::V,beklemek,tá ag dréim le
1218,suchen::V,aramak,lorg
1219,finden::V,bulmak,faigh
1220,finden::V,bulmak,aimsigh
1221,versuchen::V,denemek,triail
1222,vorbereiten::V,hazırlamak,réitigh
1223,lieben::V,sevmek,gráigh
1224,mögen::V,beğenmek,taitin le
1225,mögen::V,beğenmek,is maith le
1226,lachen::V,gülmek,gáir
1227,rühren::V,dokunmak,téigh i bhfeidhm ar
1228,rühren::V,duygulandırmak,téigh i bhfeidhm ar
1229,weinen::V,ağlamak,goil
1230,weinen::V,ağlamak,caoin
1231,schimpfen::V,küfretmek,tá ag clamhsán
1232,sich ärgern::V,kızmak,tá corraithe
1233,sich fürchten::V,korkmak,tá eagla ar
1234,fürchten::V,korkmak,tá eagla ar
1235,fliehen::V,kaçmak,teith
1236,flüchten::V,kaçmak,éalaigh
1237,sehen::V,görmek,feic
1238,anschauen::V,seyretmek,dearc
1239,anschauen::V,seyretmek,féach ar
1240,ansehen::V,bakmak,breathnaigh
1241,hören::V,duymak,cluin
1242,hören::V,işitmek,cluin
1243,zuhören::V,dinlemek,éist
1244,probieren::V,denemek,bliais
1245,probieren::V,tadına bakmak,bliais
1246,riechen::V,kokusunu almak,bolaigh
1247,fühlen::V,duymak,braith
1248,fühlen::V,duymak,mothaigh
1249,fühlen::V,hissetmek,braith
1250,fühlen::V,hissetmek,mothaigh
1251,scheinen::V,görünmek,tá an chuma ar
1252,zu sehen sein::V,görünmek,tá le feiceáil
1253,vernehmen::V,haber almak,clois
1254,frieren::V,üşümek,tá fuar
1255,tun::V,etmek,déan
1256,tun::V,yapmak,déan
1257,können::V,bilmek,féad
1258,können::V,bilmek,is féidir le
1259,wollen::V,istemek,tá ag iarraidh
1260,anfangen::V,başlamak,tosaigh
1261,anfangen::V,başlamak,cuir tús le
1262,beenden::V,bitirmek,críochnaigh
1263,beenden::V,bitirmek,cuir deireadh le
1264,aufhören::V,bitmek,stad
1265,gelingen::V,başarmak,éirigh le
1266,geraten::V,düşmek,tá deireadh ar
1267,öffnen::V,açmak,oscail
1268,schließen::V,kapamak,dún
1269,schließen::V,kapamak,iaigh
1270,stellen::V,koymak,cuir
1271,setzen::V,koymak,cuir
1272,setzen::V,koymak,socraigh
1273,setzen::V,oturtmak,cuir
1274,setzen::V,oturtmak,socraigh
1275,legen::V,koymak,cuir
1276,legen::V,yatırmak,cuir
1277,berühren::V,dokunmak,teagmhaigh le
1278,verbinden::V,bağlamak,ceangail
1279,verbinden::V,birleştirmek,ceangail
1280,bedecken::V,örtmek,clúdaigh
1281,bedecken::V,örtmek,cumhdaigh
1282,bedecken::V,kaplamak,clúdaigh
1283,bedecken::V,kaplamak,cumhdaigh
1284,aufhängen::V,asmak,croch
1285,anzünden::V,yakmak,las
1286,anzünden::V,yakmak,adhain
1287,anzünden::V,ateşlemek,las
1288,anzünden::V,ateşlemek,adhain
1289,aufheben::V,kaldırmak,tóg
1290,aufheben::V,kaldırmak,ardaigh
1291,zurücklassen::V,geride bırakmak,fág
1292,verlieren::V,yitirmek,caill
1293,verlieren::V,kaybetmek,caill
1294,fallen lassen::V,düşürmek,lig uait
1295,fallen lassen::V,düşürmek,caith uait
1296,machen::V,yapmak,déan
1297,machen::V,yapmak,réitigh
1298,herstellen::V,yapmak,táirg
1299,herstellen::V,imal etmek,táirg
1300,bauen::V,kurmak,tóg
1301,bauen::V,inşa etmek,tóg
1302,reparieren::V,onarmak,deisigh
1303,reparieren::V,tamir etmek,deisigh
1304,verbessern::V,düzeltmek,feabhsaigh
1305,ändern::V,değiştirmek,athraigh
1306,graben::V,kazmak,tochail
1307,beugen::V,eğmek,crom
1308,biegen::V,bükmek,lúb
1309,drehen::V,çevirmek,cas
1310,drehen::V,döndürmek,cas
1311,wenden::V,çevirmek,tiontaigh
1312,umdrehen::V,çevirmek,iompaigh
1313,umdrehen::V,çevirmek,tiontaigh
1314,heben::V,kaldırmak,ardaigh
1315,hochheben::V,yukarı kaldırmak,tóg
1316,ergreifen::V,tutmak,beir ar
1317,ergreifen::V,yakalamak,beir ar
1318,halten::V,tutmak,coimeád
1319,halten::V,tutmak,coinnigh
1320,drücken::V,sıkmak,brúigh
1321,schieben::V,itmek,brúigh
1322,schieben::V,sürmek,brúigh
1323,kratzen::V,kaşımak,scríob
1324,lecken::V,yalamak,ligh
1325,lecken::V,yalamak,leadhb
1326,beißen::V,ısırmak,bain greim as
1327,abreißen::V,koparmak,stróic
1328,abreißen::V,koparmak,tarraing
1329,abschneiden::V,keserek ayırmak,scoith
1330,binden::V,bağlamak,ceangail
1331,stecken::V,sokmak,sáigh
1332,brechen::V,kırmak,bris
1333,klopfen::V,çalmak,cnag
1334,hauen::V,vurmak,buail
1335,kleben::V,yapıştırmak,gliúáil
1336,reiben::V,ovmak,cuimil
1337,reiben::V,sürtmek,cuimil
1338,streichen::V,sürmek,leath
1339,schleifen::V,bilemek,líomh
1340,schneiden::V,kesmek,gearr
1341,rütteln::V,sallamak,croith
1342,schütteln::V,sarsmak,croith
1343,schütteln::V,çalkamak,croith
1344,schwenken::V,sallamak,luasc
1345,schütten::V,dökmek,doirt
1346,schütten::V,akıtmak,doirt
1347,füllen::V,doldurmak,líon
1348,einwickeln::V,sarmak,cuach
1349,einwickeln::V,sarmak,clúdaigh
1350,tragen::V,taşımak,iompair
1351,schleppen::V,sürüklemek,tarraing
1352,ziehen::V,çekmek,tarraing
1353,aufbewahren::V,saklamak,coinnigh
1354,werfen::V,atmak,caith
1355,fangen::V,tutmak,ceap
1356,fangen::V,yakalamak,ceap
1357,packen::V,tutmak,beir ar
1358,packen::V,yakalamak,beir ar
1359,verstecken::V,saklamak,folaigh
1360,verstecken::V,saklamak,cuir i bhfolach
1361,teilen::V,bölmek,roinn
1362,teilen::V,ayırmak,roinn
1363,schicken::V,yollamak,seol
1364,schicken::V,göndermek,seol
1365,bringen::V,getirmek,beir
1366,bringen::V,getirmek,tabhair
1367,hinzufügen::V,katmak,cuir le
1368,hinzufügen::V,eklemek,cuir le
1369,bekommen::V,almak,faigh
1370,bekommen::V,eline geçmek,faigh
1371,erhalten::V,almak,faigh
1372,nehmen::V,almak,tóg
1373,nehmen::V,almak,glac
1374,wählen::V,seçmek,pioc
1375,wählen::V,seçmek,roghnaigh
1376,auswählen::V,seçmek,roghnaigh
1377,auswählen::V,ayırmak,roghnaigh
1378,bewahren::V,korumak,caomhnaigh
1379,behindern::V,engellemek,cuir bac ar
1380,verderben::V,bozmak,mill
1381,beschädigen::V,zedelemek,loit
1382,beschädigen::V,zedelemek,déan damáiste do
1383,beschädigen::V,ziyan vermek,loit
1384,beschädigen::V,ziyan vermek,déan damáiste do
1385,zerbrechen::V,kırmak,bris
1386,zerreißen::V,yırtmak,stiall
1387,zerstören::V,yıkmak,mill
1388,zerstören::V,yıkmak,scrios
1389,zerstören::V,tahrip etmek,mill
1390,zerstören::V,tahrip etmek,scrios
1391,verbrennen::V,yakmak,las
1392,verbrennen::V,yakmak,dóigh
1393,geben::V,vermek,tabhair
1394,reichen::V,uzatmak,sín
1395,reichen::V,uzatmak,cuir
1396,schenken::V,hediye etmek,bronn
1397,schenken::V,hediye etmek,tabhair
1398,versprechen::V,vaat etmek,geall
1399,wünschen::V,kutlamak,guigh
1400,loben::V,övmek,mol
1401,küssen::V,öpmek,póg
1402,wiegen::V,sallamak,bog
1403,wiegen::V,sallamak,luasc
1404,zudecken::V,örtmek,clúdaigh
1405,wecken::V,uyandırmak,dúisigh
1406,zeigen::V,göstermek,taispeáin
1407,führen::V,gezdirmek,treoraigh
1408,führen::V,yol göstermek,treoraigh
1409,lehren::V,okutmak,múin
1410,lehren::V,okutmak,teagasc
1411,lehren::V,öğretmek,múin
1412,lehren::V,öğretmek,teagasc
1413,unterrichten::V,öğretmek,múin
1414,unterrichten::V,öğretmek,teagasc
1415,aufziehen::V,yetiştirmek,tóg
1416,leiten::V,yönetmek,tá i gceannas ar
1417,leiten::V,idare etmek,tá i gceannas ar
1418,antreiben::V,teşvik etmek,gríosaigh
1419,lassen::V,-tırmak,cuir ag
1420,einladen::V,davet etmek,cuir cuireadh ar
1421,vereinigen::V,birleştirmek,aontaigh
1422,besuchen::V,uğramak,tabhair cuairt ar
1423,besuchen::V,ziyaret etmek,tabhair cuairt ar
1424,besuchen::V,görmeye gitmek,tabhair cuairt ar
1425,treffen::V,rastlamak,cas ar
1426,treffen::V,rastlamak,buail le
1427,treffen::V,isabet etmek,cas ar
1428,treffen::V,isabet etmek,buail le
1429,sich versammeln::V,toplanmak,bailigh
1430,sich versammeln::V,toplanmak,cruinnigh
1431,spielen::V,oynamak,imir
1432,spielen::V,oynamak,tá ag spraoi
1433,singen::V,söylemek,can
1434,singen::V,şarkı söylemek,can
1435,tanzen::V,oynamak,rinc
1436,tanzen::V,oynamak,damhsaigh
1437,tanzen::V,dans etmek,rinc
1438,tanzen::V,dans etmek,damhsaigh
1439,sich trennen::V,ayrılmak,scar
1440,verlassen::V,bırakmak,fág
1441,verlassen::V,terk etmek,fág
1442,retten::V,kurtarmak,tarrtháil
1443,bewachen::V,gözetmek,cosain
1444,bewachen::V,gözetmek,gardáil
1445,schützen::V,korumak,cosain
1446,verteidigen::V,savunmak,cosain
1447,sich schlagen::V,dövüşmek,tá ag bruíon
1448,schießen::V,ateş etmek,caith
1449,schießen::V,ateş etmek,scaoil
1450,siegen::V,yenmek,bain
1451,siegen::V,yenmek,buaigh
1452,ärgern::V,kızdırmak,cuir isteach ar
1453,schlagen::V,dövmek,buail
1454,treten::V,tepmek,ciceáil
1455,stechen::V,sokmak,sáigh
1456,stechen::V,batırmak,sáigh
1457,stoßen::V,itmek,brúigh
1458,stoßen::V,itmek,soncáil
1459,stehlen::V,çalmak,goid
1460,stören::V,bozmak,cuir isteach ar
1461,stören::V,etkilemek,cuir isteach ar
1462,belästigen::V,rahatsız etmek,cuir as do
1463,verbergen::V,saklamak,ceil
1464,täuschen::V,aldatmak,cuir dallamullóg ar
1465,betrügen::V,aldatmak,déan calaois ar
1466,betrügen::V,dolandırmak,déan calaois ar
1467,töten::V,öldürmek,maraigh
1468,wohnen::V,oturmak,cuir faoi
1469,wohnen::V,oturmak,tá ina chónaí
1470,arbeiten::V,çalışmak,oibrigh
1471,sammeln::V,toplamak,bailigh
1472,sammeln::V,toplamak,cruinnigh
1473,pflücken::V,koparmak,pioc
1474,jagen::V,avlanmak,seilg
1475,fischen::V,balık tutmak,iasc
1476,fassen::V,tutmak,beir ar
1477,fassen::V,yakalamak,beir ar
1478,hüten::V,otlatmak,aoirigh
1479,treiben::V,gütmek,seol
1480,treiben::V,gütmek,tiomáin
1481,anbinden::V,bağlamak,ceangail
1482,füttern::V,beslemek,cothaigh
1483,füttern::V,beslemek,beathaigh
1484,melken::V,sağmak,bligh
1485,melken::V,sağmak,crúigh
1486,hacken::V,yarmak,gearr
1487,gießen::V,sulamak,uiscigh
1488,reifen::V,olgunlaşmak,aibigh
1489,zubereiten::V,hazırlamak,cócaráil
1490,kochen::V,pişirmek,bruith
1491,kochen::V,pişirmek,beirigh
1492,kochen::V,kaynatmak,bruith
1493,kochen::V,kaynatmak,beirigh
1494,backen::V,pişirmek,bácáil
1495,backen::V,fırında pişirmek,bácáil
1496,braten::V,kızartmak,róst
1497,braten::V,kızartmak,frioch
1498,umrühren::V,karıştırmak,measc
1499,stricken::V,örmek,cniotáil
1500,nähen::V,dikmek,fuaigh
1501,färben::V,boyamak,dathaigh
1502,reinigen::V,temizlemek,glan
1503,waschen::V,yıkamak,nigh
1504,abwischen::V,silmek,glan
1505,spülen::V,çalkamak,sruthlaigh
1506,fegen::V,süpürmek,scuab
1507,kehren::V,süpürmek,scuab
1508,baden::V,yıkanmak,folc
1509,baden::V,banyo yapmak,folc
1510,sich waschen::V,yıkanmak,nigh é féin
1511,ausziehen::V,çıkarmak,bain de
1512,anziehen::V,giymek,cuir ar
1513,sich anziehen::V,giyinmek,gléas é féin
1514,kämmen::V,taramak,cíor
1515,schmücken::V,süslemek,maisigh
1516,sagen::V,demek,abair
1517,sagen::V,söylemek,abair
1518,sprechen::V,konuşmak,labhair
1519,reden::V,konuşmak,caintigh
1520,sich unterhalten::V,sohbet etmek,caintigh
1521,sich unterhalten::V,sohbet etmek,tá ag comhrá
1522,fragen::V,sormak,fiafraigh
1523,fragen::V,sormak,cuir ceist
1524,bitten::V,dilemek,iarr
1525,bitten::V,rica etmek,iarr
1526,erzählen::V,bahsetmek,inis
1527,erzählen::V,bahsetmek,eachtraigh
1528,erzählen::V,hikâye etmek,inis
1529,erzählen::V,hikâye etmek,eachtraigh
1530,mitteilen::V,bildirmek,aithris
1531,mitteilen::V,bildirmek,cuir in iúl
