,Concept_ID,lv,uk
818,Schloss::N,томан,замок
819,Schloss::N,aizslēgs,замок
820,Bild::N,серпас,картина
821,Bild::N,glezna,картина
822,Figur::N,пертас,фігура
823,Figur::N,вежньӧг,фігура
824,Figur::N,figūra,фігура
825,Puppe::N,акань,лялька
826,Puppe::N,lelle,лялька
827,Beutel::N,мешӧк,мішечок
828,Beutel::N,мешӧк,торбинка
829,Beutel::N,kule,мішечок
830,Beutel::N,kule,торбинка
831,Beutel::N,maisiņš,мішечок
832,Beutel::N,maisiņš,торбинка
833,Bündel::N,кӧртӧд,в’язка
834,Bündel::N,sainis,в’язка
835,Tasche::N,сумка,сумка
836,Tasche::N,soma,сумка
837,Eimer::N,ведра,відро
838,Eimer::N,spainis,відро
839,Deckel::N,пӧдан,кришка
840,Deckel::N,тупкӧд,кришка
841,Deckel::N,vāks,кришка
842,Geschirr::N,дозмук,посуд
843,Geschirr::N,тасьті-пань,посуд
844,Geschirr::N,trauki,посуд
845,Sack::N,мешӧк,мішок
846,Sack::N,maiss,мішок
847,Tasse::N,бекар,чашка
848,Tasse::N,тасьті,чашка
849,Tasse::N,tase,чашка
850,Topf::N,гырнич,горщик
851,Topf::N,pods,горщик
852,Kessel::N,пӧрт,котел
853,Kessel::N,katls,котел
854,Essen::N,сёйӧм,їжа
855,Essen::N,ēdiens,їжа
856,Nahrung::N,сёян,харч
857,Nahrung::N,barība,харч
858,Speise::N,сёян,страва
859,Speise::N,сёянтор,страва
860,Speise::N,ēdiens,страва
861,Fleisch::N,яй,м’ясо
862,Fleisch::N,gaļa,м’ясо
863,Getreide::N,нянь,хліб
864,Getreide::N,нянь,збіжжя
865,Getreide::N,labība,хліб
866,Getreide::N,labība,збіжжя
867,Brei::N,рок,каша
868,Brei::N,putra,каша
869,Brei::N,biezenis,каша
870,Brot::N,нянь,хліб
871,Brot::N,maize,хліб
872,Scheibe::N,шӧрӧм,скибочка
873,Scheibe::N,чӧлан,скибочка
874,Scheibe::N,šķēle,скибочка
875,Scheibe::N,rieciens,скибочка
876,Fett::N,гос,жир
877,Fett::N,тшог,жир
878,Fett::N,tauki,жир
879,Butter::N,вый,масло
880,Butter::N,sviests,масло
881,Öl::N,вый,олія
882,Öl::N,eļļa,олія
883,Salz::N,сов,сіль
884,Salz::N,sāls,сіль
885,Suppe::N,шыд,суп
886,Suppe::N,zupa,суп
887,Honig::N,ма,мед
888,Honig::N,medus,мед
889,Milch::N,йӧв,молоко
890,Milch::N,piens,молоко
891,Tee::N,чай,чай
892,Tee::N,tēja,чай
893,Leder::N,ку,шкіра
894,Leder::N,āda,шкіра
895,Wolle::N,вурун,шерсть
896,Wolle::N,vilna,шерсть
897,Stoff::N,дӧра,тканина
898,Stoff::N,drāna,тканина
899,Stoff::N,audums,тканина
900,Nadel::N,ем,голка
901,Nadel::N,adata,голка
902,Faden::N,сунис,нитка
903,Faden::N,diegs,нитка
904,Faden::N,pavediens,нитка
905,Knopf::N,кизь,ґудзик
906,Knopf::N,poga,ґудзик
907,Knoten::N,гӧрӧд,вузол
908,Knoten::N,mezgls,вузол
909,Farbe::N,краска,фарба
910,Farbe::N,вап,фарба
911,Farbe::N,krāsa,фарба
912,Kleidung::N,паськӧм,одяг
913,Kleidung::N,паськӧм,убрання
914,Kleidung::N,tērps,одяг
915,Kleidung::N,tērps,убрання
916,Kleidung::N,drēbes,одяг
917,Kleidung::N,drēbes,убрання
918,Hemd::N,дӧрӧм,сорочка
919,Hemd::N,krekls,сорочка
920,Kragen::N,воротник,комір
921,Kragen::N,apkakle,комір
922,Ärmel::N,сос,рукав
923,Ärmel::N,piedurkne,рукав
924,Hose::N,гач,брюки
925,Hose::N,bikses,брюки
926,Gürtel::N,вӧнь,пояс
927,Gürtel::N,josta,пояс
928,Mütze::N,шапка,шапка
929,Mütze::N,cepure,шапка
930,Schuh::N,башмак,ботинок
931,Schuh::N,ботинки,ботинок
932,Schuh::N,kurpe,ботинок
933,Stiefel::N,сапӧг,чобіт
934,Stiefel::N,zābaks,чобіт
935,Ring::N,кытш,кільце
936,Ring::N,gredzens,кільце
937,Band::N,лента,стрічка
938,Band::N,вундас,стрічка
939,Band::N,lente,стрічка
940,Kamm::N,сынан,гребінець
941,Kamm::N,ķemme,гребінець
942,Spiegel::N,рӧмпӧштан,дзеркало
943,Spiegel::N,spogulis,дзеркало
944,Riemen::N,тасма,ремінь
945,Riemen::N,siksna,ремінь
946,Schnur::N,гез,вірьовка
947,Schnur::N,aukla,вірьовка
948,Leine::N,юргез,шворка
949,Leine::N,saite,шворка
950,Decke::N,эшкын,ковдра
951,Decke::N,шебрас,ковдра
952,Decke::N,sega,ковдра
953,Kissen::N,юрлӧс,подушка
954,Kissen::N,spilvens,подушка
955,Tuch::N,чышъян,хустка
956,Tuch::N,vadmala,хустка
957,Handtuch::N,ки чышкӧд,рушник
958,Handtuch::N,кизьчышъян,рушник
959,Handtuch::N,dvielis,рушник
960,Kraft::N,этш,сила
961,Kraft::N,эбӧс,сила
962,Kraft::N,spēks,сила
963,Stärke::N,ёнлун,сила
964,Stärke::N,чорыдлун,сила
965,Stärke::N,stiprums,сила
966,Gesundheit::N,дзоньвидзалун,здоров’я
967,Gesundheit::N,veselība,здоров’я
968,Krankheit::N,висьӧм,хвороба
969,Krankheit::N,slimība,хвороба
970,Schmerz::N,висьӧм,біль
971,Schmerz::N,sāpes,біль
972,Wunde::N,дой,рана
973,Wunde::N,brūce,рана
974,Wunde::N,jēlums,рана
975,Fieber::N,жар,гарячка
976,Fieber::N,drudzis,гарячка
977,Fieber::N,karstums,гарячка
978,Arznei::N,лекарство,ліки
979,Arznei::N,зелля,ліки
980,Arznei::N,zāles,ліки
981,Arznei::N,medikaments,ліки
982,Brücke::N,пос,міст
983,Brücke::N,tilts,міст
984,Brunnen::N,юкмӧс,колодязь
985,Brunnen::N,aka,колодязь
986,Weide::N,пӧскӧтина,пасовище
987,Weide::N,ganības,пасовище
988,Pfad::N,туй,стежка
989,Pfad::N,кыснан,стежка
990,Pfad::N,taka,стежка
991,Weg::N,туй,шлях
992,Weg::N,туй,дорога
993,Weg::N,ceļš,шлях
994,Weg::N,ceļš,дорога
995,Straße::N,туй,вулиця
996,Straße::N,iela,вулиця
997,Dorf::N,сикт,село
998,Dorf::N,ciems,село
999,Stadt::N,кар,місто
1000,Stadt::N,pilsēta,місто
1001,Brief::N,письмӧ,лист
1002,Brief::N,vēstule,лист
1003,Buch::N,небӧг,книга
1004,Buch::N,небӧг,книжка
1005,Buch::N,grāmata,книга
1006,Buch::N,grāmata,книжка
1007,Buchstabe::N,шыпас,буква
1008,Buchstabe::N,шыпас,літера
1009,Buchstabe::N,burts,буква
1010,Buchstabe::N,burts,літера
1011,Zeitung::N,газет,газета
1012,Zeitung::N,avīze,газета
1013,Zeitung::N,laikraksts,газета
1014,Leben::N,лов,життя
1015,Leben::N,олӧм,життя
1016,Leben::N,dzīve,життя
1017,Tod::N,кулӧм,смерть
1018,Tod::N,nāve,смерть
1019,Grab::N,гу,могила
1020,Grab::N,kaps,могила
1021,Kirche::N,вичко,церква
1022,Kirche::N,baznīca,церква
1023,Sünde::N,мыж,гріх
1024,Sünde::N,grēks,гріх
1025,Gott::N,ен,бог
1026,Gott::N,dievs,бог
1027,Arbeiter::N,уджалысь,робітник
1028,Arbeiter::N,strādnieks,робітник
1029,Chef::N,юралысь,хазяїн
1030,Chef::N,веськӧдлысь,хазяїн
1031,Chef::N,šefs,хазяїн
1032,Chef::N,vadītajs,хазяїн
1033,Chef::N,priekšnieks,хазяїн
1034,Meister::N,вӧчысь,умілець
1035,Meister::N,meistars,умілець
1036,Arzt::N,врач,лікар
1037,Arzt::N,бурдӧдысь,лікар
1038,Arzt::N,ārsts,лікар
1039,Lehrer::N,велӧдысь,вчитель
1040,Lehrer::N,skolotājs,вчитель
1041,Geld::N,сьӧм,гроші
1042,Geld::N,nauda,гроші
1043,Geschäft::N,удж,заняття
1044,Geschäft::N,bizness,заняття
1045,Geschäft::N,darījums,заняття
1046,Laden::N,вузасянін,магазин
1047,Laden::N,вузасянін,крамниця
1048,Laden::N,bode,магазин
1049,Laden::N,bode,крамниця
1050,Laden::N,veikals,магазин
1051,Laden::N,veikals,крамниця
1052,Preis::N,дон,ціна
1053,Preis::N,cena,ціна
1054,Ware::N,тӧвар,товар
1055,Ware::N,prece,товар
1056,Nutzen::N,воӧм,вигода
1057,Nutzen::N,воӧм,користь
1058,Nutzen::N,выгӧда,вигода
1059,Nutzen::N,выгӧда,користь
1060,Nutzen::N,labums,вигода
1061,Nutzen::N,labums,користь
1062,Reichtum::N,озырлун,багатство
1063,Reichtum::N,bagātība,багатство
1064,Welt::N,енкӧла,світ
1065,Welt::N,pasaule,світ
1066,Land::N,му,країна
1067,Land::N,zeme,країна
1068,Staat::N,канму,держава
1069,Staat::N,государство,держава
1070,Staat::N,valsts,держава
1071,König::N,кан,король
1072,König::N,ķēniņš,король
1073,König::N,karalis,король
1074,Macht::N,каналӧм,влада
1075,Macht::N,vara,влада
1076,Grenze::N,су,кордон
1077,Grenze::N,суйӧр,кордон
1078,Grenze::N,robeža,кордон
1079,Krieg::N,ожман,війна
1080,Krieg::N,karš,війна
1081,Feind::N,враг,ворог
1082,Feind::N,вӧрӧг,ворог
1083,Feind::N,ienaidnieks,ворог
1084,Gewalt::N,мырдöналöм,насильство
1085,Gewalt::N,vara,насильство
1086,Gewalt::N,vardarbība,насильство
1087,Kampf::N,вермасьӧм,бій
1088,Kampf::N,вермасьӧм,боротьба
1089,Kampf::N,cīņa,бій
1090,Kampf::N,cīņa,боротьба
1091,Bogen[Waffe]::N,ньӧввуж,лук
1092,Bogen[Waffe]::N,loks,лук
1093,Pfeil::N,ньӧв,стріла
1094,Pfeil::N,bulta,стріла
1095,Gewehr::N,пишшаль,рушниця
1096,Gewehr::N,пишшаль,гвинтівка
1097,Gewehr::N,šautene,рушниця
1098,Gewehr::N,šautene,гвинтівка
1099,Fehler::N,сорсьӧм,помилка
1100,Fehler::N,дзугсьӧм,помилка
1101,Fehler::N,kļūda,помилка
1102,Lüge::N,пӧръясьӧм,брехня
1103,Lüge::N,ылӧдлӧм,брехня
1104,Lüge::N,meli,брехня
1105,Schaden::N,лёк,шкода
1106,Schaden::N,лёк,збиток
1107,Schaden::N,изъян,шкода
1108,Schaden::N,изъян,збиток
1109,Schaden::N,пакӧсьт,шкода
1110,Schaden::N,пакӧсьт,збиток
1111,Schaden::N,bojājums,шкода
1112,Schaden::N,bojājums,збиток
1113,Schaden::N,kaitējums,шкода
1114,Schaden::N,kaitējums,збиток
1115,Unglück::N,шог,нещастя
1116,Unglück::N,kļūme,нещастя
1117,Unglück::N,klizma,нещастя
1118,Unglück::N,nelaime,нещастя
1119,Schuld::N,мыж,провина
1120,Schuld::N,vaina,провина
1121,Alter::N,арлыд,вік
1122,Alter::N,арлыд,літа
1123,Alter::N,vecums,вік
1124,Alter::N,vecums,літа
1125,Schluss::N,пом,кінець
1126,Schluss::N,beigas,кінець
1127,Zeit::N,кад,час
1128,Zeit::N,laiks,час
1129,Tag::N,лун,день
1130,Tag::N,diena,день
1131,Morgen::N,асыв,ранок
1132,Morgen::N,rīts,ранок
1133,Mittag::N,лун шӧр,південь
1134,Mittag::N,pusdiena,південь
1135,Abend::N,рыт,вечір
1136,Abend::N,vakars,вечір
1137,Nacht::N,вой,ніч
1138,Nacht::N,nakts,ніч
1139,Woche::N,вежон,тиждень
1140,Woche::N,nedēļa,тиждень
1141,Monat::N,тӧлысь,місяць
1142,Monat::N,mēnesis,місяць
1143,Jahr::N,во,рік
1144,Jahr::N,gads,рік
1145,Frühling::N,тулыс,весна
1146,Frühling::N,pavasaris,весна
1147,Sommer::N,гожӧм,літо
1148,Sommer::N,vasara,літо
1149,Herbst::N,ар,осінь
1150,Herbst::N,rudens,осінь
1151,Winter::N,тӧв,зима
1152,Winter::N,ziema,зима
1153,Januar::N,тӧв шӧр,січень
1154,Januar::N,janvāris,січень
1155,Februar::N,урасьӧм,лютий
1156,Februar::N,februāris,лютий
1157,März::N,рака,березень
1158,März::N,marts,березень
1159,April::N,кос му,квітень
1160,April::N,aprīlis,квітень
1161,Mai::N,ода-кора,травень
1162,Mai::N,maijs,травень
1163,Juni::N,лӧддза-номъя,червень
1164,Juni::N,jūnijs,червень
1165,Juli::N,сора,липень
1166,Juli::N,jūlijs,липень
1167,August::N,моз,серпень
1168,August::N,augusts,серпень
1169,September::N,кӧч,вересень
1170,September::N,septembris,вересень
1171,Oktober::N,йирым,жовтень
1172,Oktober::N,oktobris,жовтень
1173,November::N,вӧльгым,листопад
1174,November::N,novembris,листопад
1175,Dezember::N,ӧшым,грудень
1176,Dezember::N,decembris,грудень
1177,Montag::N,выльлун,понеділок
1178,Montag::N,pirmdiena,понеділок
1179,Dienstag::N,воторник,вівторок
1180,Dienstag::N,otrdiena,вівторок
1181,Mittwoch::N,середа,середа
1182,Mittwoch::N,trešdiena,середа
1183,Donnerstag::N,четверг,четвер
1184,Donnerstag::N,ceturtdiena,четвер
1185,Freitag::N,пекнича,п’ятниця
1186,Freitag::N,piektdiena,п’ятниця
1187,Samstag::N,субӧта,субота
1188,Samstag::N,sestdiena,субота
1189,Sonntag::N,вӧскресенньӧ,неділя
1190,Sonntag::N,svētdiena,неділя
1191,groß::A,ыджыд,великий
1192,groß::A,dižs,великий
1193,groß::A,liels,великий
1194,klein::A,ичӧт,малий
1195,klein::A,ичӧт,маленький
1196,klein::A,mazs,малий
1197,klein::A,mazs,маленький
1198,lang::A,кузь,довгий
1199,lang::A,garš,довгий
1200,kurz::A,дженьыд,короткий
1201,kurz::A,īss,короткий
1202,breit::A,ота,широкий
1203,breit::A,паськыд,широкий
1204,breit::A,plats,широкий
1205,schmal::A,оттӧм,вузький
1206,schmal::A,tievs,вузький
1207,dicht::A,сук,густий
1208,dicht::A,blīvs,густий
1209,dick[Gegenstand]::A,кыз,товстий
1210,dick[Gegenstand]::A,biezs,товстий
1211,dünn::A,вӧсни,тонкий
1212,dünn::A,вӧсньыд,тонкий
1213,dünn::A,plāns,тонкий
1214,fein::A,посни,дрібний
1215,fein::A,smalks,дрібний
1216,fest::A,зумыд,міцний
1217,fest::A,tvirts,міцний
1218,fest::A,noturīgs,міцний
1219,flach::A,плавкӧс,плоский
1220,flach::A,тшӧтшкӧс,плоский
1221,flach::A,lēzens,плоский
1222,flach::A,līdzens,плоский
1223,glatt::A,вольк,рівний
1224,glatt::A,вольк,гладенький
1225,glatt::A,мольыд,рівний
1226,glatt::A,мольыд,гладенький
1227,glatt::A,gluds,рівний
1228,glatt::A,gluds,гладенький
1229,glatt::A,slidens,рівний
1230,glatt::A,slidens,гладенький
1231,hart::A,зумыд,твердий
1232,hart::A,ciets,твердий
1233,weich::A,небыд,м’який
1234,weich::A,mīksts,м’який
1235,rund::A,гӧгрӧс,круглий
1236,rund::A,apaļš,круглий
1237,spitz::A,ёсь йыла,гострокінцевий
1238,spitz::A,smails,гострокінцевий
1239,scharf::A,ёсь,гострий
1240,scharf::A,ass,гострий
1241,stumpf::A,ныж,тупий
1242,stumpf::A,truls,тупий
1243,stumpf::A,strups,тупий
1244,schwer::A,сьӧкыд,важкий
1245,schwer::A,smags,важкий
1246,schön::A,мича,вродливий
1247,schön::A,лӧсьыд,вродливий
1248,schön::A,daiļš,вродливий
1249,schön::A,skaists,вродливий
1250,heiß::A,пӧсь,жаркий
1251,heiß::A,пӧсь,гарячий
1252,heiß::A,karsts,жаркий
1253,heiß::A,karsts,гарячий
1254,warm::A,шоныд,теплий
1255,warm::A,silts,теплий
1256,kalt::A,кӧдзыд,холодний
1257,kalt::A,salts,холодний
1258,kalt::A,auksts,холодний
1259,kühl::A,юзыд,прохолодний
1260,kühl::A,ыркыд,прохолодний
1261,kühl::A,vēss,прохолодний
1262,kühl::A,dzestrs,прохолодний
1263,frisch::A,выль,свіжий
1264,frisch::A,svaigs,свіжий
1265,feucht::A,уль,вогкий
1266,feucht::A,mitrs,вогкий
1267,feucht::A,drēgns,вогкий
1268,nass::A,ва,мокрий
1269,nass::A,slapjš,мокрий
1270,trocken::A,кос,сухий
1271,trocken::A,sauss,сухий
1272,voll::A,кыз,повний
1273,voll::A,pilns,повний
1274,leer::A,куш,пустий
1275,leer::A,тыртӧм,пустий
1276,leer::A,tukšs,пустий
1277,offen::A,восьса,відкритий
1278,offen::A,vaļējs,відкритий
1279,offen::A,atvērts,відкритий
1280,geschlossen::A,пӧдса,закритий
1281,geschlossen::A,пӧдса,зачинений
1282,geschlossen::A,slēgts,закритий
1283,geschlossen::A,slēgts,зачинений
1284,sauber::A,сӧстӧм,чистий
1285,sauber::A,сӧстӧм,охайний
1286,sauber::A,tīrs,чистий
1287,sauber::A,tīrs,охайний
1288,sauber::A,spodrs,чистий
1289,sauber::A,spodrs,охайний
1290,schmutzig::A,няйт,брудний
1291,schmutzig::A,netīrs,брудний
1292,schmutzig::A,dubļains,брудний
1293,roh::A,уль,сирий
1294,roh::A,jēls,сирий
1295,reif::A,кисьмӧм,зрілий
1296,reif::A,gatavs,зрілий
1297,reif::A,nobriedis,зрілий
1298,lecker::A,чӧскыд,смачний
1299,lecker::A,gards,смачний
1300,lecker::A,garšīgs,смачний
1301,süß::A,юмов,солодкий
1302,süß::A,чӧскыд,солодкий
1303,süß::A,salds,солодкий
1304,bitter::A,курыд,гіркий
1305,bitter::A,sūrs,гіркий
1306,bitter::A,rūgts,гіркий
1307,sauer::A,шома,кислий
1308,sauer::A,skābs,кислий
1309,hell::A,югыд,світлий
1310,hell::A,gaišs,світлий
1311,dunkel::A,пемыд,темний
1312,dunkel::A,tumšs,темний
1313,schwarz::A,сьӧд,чорний
1314,schwarz::A,melns,чорний
1315,weiß::A,еджыд,сивий
1316,weiß::A,balts,сивий
1317,rot::A,гӧрд,червоний
1318,rot::A,sarkans,червоний
1319,gelb::A,виж,жовтий
1320,gelb::A,dzeltens,жовтий
1321,blau::A,лӧз,синій
1322,blau::A,zils,синій
1323,grün::A,веж,зелений
1324,grün::A,турунвиж,зелений
1325,grün::A,zaļš,зелений
1326,grau::A,руд,сірий
1327,grau::A,pelēks,сірий
1328,bunt::A,сера,барвистий
1329,bunt::A,raibs,барвистий
1330,bunt::A,krāsains,барвистий
1331,billig::A,донтӧг,дешевий
1332,billig::A,lēts,дешевий
1333,teuer::A,дона,дорогий
1334,teuer::A,dārgs,дорогий
1335,wertvoll::A,дона,цінний
1336,wertvoll::A,vērtīgs,цінний
1337,blind::A,синтӧм,сліпий
1338,blind::A,akls,сліпий
1339,taub::A,пельтӧм,глухий
1340,taub::A,kurls,глухий
1341,kräftig::A,вынйӧра,могутній
1342,kräftig::A,spēcīgs,могутній
1343,stark::A,ён,сильний
1344,stark::A,вына,сильний
1345,stark::A,stiprs,сильний
1346,schwach::A,жеб,слабкий
1347,schwach::A,vājš,слабкий
1348,fett::A,госа,жирний
1349,fett::A,госа,товстий
1350,fett::A,brangs,жирний
1351,fett::A,brangs,товстий
1352,schlank::A,веськыд,тонкий
1353,schlank::A,веськыд,стрункий
1354,schlank::A,slaids,тонкий
1355,schlank::A,slaids,стрункий
1356,hübsch::A,мича,чарівний
1357,hübsch::A,лӧсьыд,чарівний
1358,hübsch::A,glīts,чарівний
1359,böse::A,лёк,злий
1360,böse::A,лёк,лихий
1361,böse::A,ļauns,злий
1362,böse::A,ļauns,лихий
1363,böse::A,negants,злий
1364,böse::A,negants,лихий
1365,dumm::A,йӧй,дурний
1366,dumm::A,вежӧртӧм,дурний
1367,dumm::A,stulbs,дурний
1368,dumm::A,muļķīgs,дурний
1369,faul::A,дыш,ледачий
1370,faul::A,slinks,ледачий
1371,fleißig::A,зільысь,старанний
1372,fleißig::A,čakls,старанний
1373,fleißig::A,cītīgs,старанний
1374,geizig::A,топыд,скупий
1375,geizig::A,skops,скупий
1376,geizig::A,sīksts,скупий
1377,klug::A,юра,мудрий
1378,klug::A,юра,розумний
1379,klug::A,вежӧра,мудрий
1380,klug::A,вежӧра,розумний
1381,klug::A,gudrs,мудрий
1382,klug::A,gudrs,розумний
1383,geschickt::A,кипода,умілий
1384,geschickt::A,кужысь,умілий
1385,geschickt::A,manīgs,умілий
1386,lieb::A,муса,милий
1387,lieb::A,мича,милий
1388,lieb::A,лӧсьыд,милий
1389,lieb::A,mīļš,милий
1390,lustig::A,кыпыд,веселий
1391,lustig::A,jautrs,веселий
1392,sanft::A,мелі,лагідний
1393,sanft::A,liegs,лагідний
1394,hungrig::A,тшыг,голодний
1395,hungrig::A,izsalcis,голодний
1396,krank::A,висьысь,слабий
1397,krank::A,slims,слабий
1398,nackt::A,пасьтӧм,голий
1399,nackt::A,pliks,голий
1400,traurig::A,гажтӧм,сумний
1401,traurig::A,bēdīgs,сумний
1402,traurig::A,skumīgs,сумний
1403,lebendig::A,ловъя,живий
1404,lebendig::A,dzīvs,живий
1405,gut::A,бур,добрий
1406,gut::A,labs,добрий
1407,schlecht::A,лёк,поганий
1408,schlecht::A,лёк,кепський
1409,schlecht::A,омӧль,поганий
1410,schlecht::A,омӧль,кепський
1411,schlecht::A,slikts,поганий
1412,schlecht::A,slikts,кепський
1413,richtig::A,инӧд,правильний
1414,richtig::A,riktīgs,правильний
1415,schlimm::A,омӧль,бридкий
1416,schlimm::A,туйтӧм,бридкий
1417,schlimm::A,nelāgs,бридкий
1418,schlimm::A,nejauks,бридкий
1419,wahr::A,абу ылӧг,справжній
1420,wahr::A,īsts,справжній
1421,wahr::A,patiess,справжній
1422,alt::A,важ,старий
1423,alt::A,sens,старий
1424,alt::A,vęcs,старий
1425,neu::A,выль,новий
1426,neu::A,jauns,новий
1427,ehemalig::A,вӧвлӧм,колишній
1428,ehemalig::A,bijušais,колишній
1429,alt[Lebewesen]::A,пӧрысь,старий
1430,alt[Lebewesen]::A,vecs,старий
1431,jung::A,том,молодий
1432,jung::A,jauns,молодий
1433,arm::A,гӧль,бідний
1434,arm::A,nabags,бідний
1435,reich::A,озыр,багатий
1436,reich::A,bagāts,багатий
1437,bekannt::A,тӧдса,знайомий
1438,bekannt::A,zināms,знайомий
1439,bekannt::A,pazīstams,знайомий
1440,berühmt::A,нималан,славетний
1441,berühmt::A,кывсян,славетний
1442,berühmt::A,slavens,славетний
1443,fremd::A,йӧз,чужий
1444,fremd::A,svešs,чужий
1445,verschieden::A,абу ӧткодь,різний
1446,verschieden::A,разнӧй,різний
1447,verschieden::A,dažāds,різний
1448,nah::A,матыс,близький
1449,nah::A,tuvs,близький
1450,fern::A,ылі,далекий
1451,fern::A,tāls,далекий
1452,linker::A,шуйга,лівий
1453,linker::A,kreisais,лівий
1454,rechter::A,веськыд,правий
1455,rechter::A,labais,правий
1456,anderer::A,мукӧд,інакший
1457,anderer::A,otrs,інакший
1458,erster::A,медводдза,перший
1459,erster::A,pirmais,перший
1460,zweiter::A,мӧд,другий
1461,zweiter::A,otrais,другий
1462,dritter::A,коймӧд,третій
1463,dritter::A,trešais,третій
1464,letzter::A,бӧръя,останній
1465,letzter::A,beidzamais,останній
1466,allein::ADV,ӧтка,сам
1467,allein::ADV,ӧтка,один
1468,allein::ADV,viens pats,сам
1469,allein::ADV,viens pats,один
1470,auf einmal::ADV,ӧтпырйӧ,відразу
1471,auf einmal::ADV,reizē,відразу
1472,zusammen::ADV,тшӧтш,разом
1473,zusammen::ADV,тшӧтш,спільно
1474,zusammen::ADV,kopā,разом
1475,zusammen::ADV,kopā,спільно
1476,zusammen::ADV,vienviet,разом
1477,zusammen::ADV,vienviet,спільно
1478,lange::ADV,дыр,довго
1479,lange::ADV,ilgi,довго
1480,plötzlich::ADV,друг,раптом
1481,plötzlich::ADV,pēkšņi,раптом
1482,sofort::ADV,дзик пыр,зараз
1483,sofort::ADV,tūlīt,зараз
1484,später::ADV,сэсся,пізніше
1485,später::ADV,vēlāk,пізніше
1486,jetzt::ADV,ӧні,тепер
1487,jetzt::ADV,tagad,тепер
1488,heute::ADV,талун,сьогодні
1489,heute::ADV,šodien,сьогодні
1490,morgen::ADV,аски,завтра
1491,morgen::ADV,rīt,завтра
1492,bald::ADV,регыд,незабаром
1493,bald::ADV,drīz,незабаром
1494,dann::ADV,бӧрын,потім
1495,dann::ADV,бӧрти,потім
1496,dann::ADV,tad,потім
1497,gestern::ADV,тӧнлун,вчора
1498,gestern::ADV,vakar,вчора
1499,einst::ADV,ӧтчыд,колись
1500,einst::ADV,ӧтпыр,колись
1501,einst::ADV,citreiz,колись
1502,damals::ADV,сэки,тоді
1503,damals::ADV,toreiz,тоді
1504,danach::ADV,сэсся,згодом
1505,danach::ADV,pēc tam,згодом
1506,vorher::ADV,войдӧр,раніше
1507,vorher::ADV,iepriekš,раніше
1508,vorher::ADV,pirms tam,раніше
1509,zuerst::ADV,войдӧр,спершу
1510,zuerst::ADV,войдӧр,спочатку
1511,zuerst::ADV,vis'pirms,спершу
1512,zuerst::ADV,vis'pirms,спочатку
1513,einmal::ADV,ӧтчыдысь,один раз
1514,einmal::ADV,reiz,один раз
1515,einmal::ADV,vienreiz,один раз
1516,manchmal::ADV,корсюрӧ,іноді
1517,manchmal::ADV,корсюрӧ,інколи
1518,manchmal::ADV,dažkārt,іноді
1519,manchmal::ADV,dažkārt,інколи
1520,oft::ADV,тшӧкыда,часто
1521,oft::ADV,bieži,часто
1522,immer::ADV,век,завжди
1523,immer::ADV,allaž,завжди
1524,immer::ADV,vien'mēr,завжди
1525,niemals::ADV,оз некор,ніколи
1526,niemals::ADV,nemūžam,ніколи
1527,hier::ADV,со,тут
1528,hier::ADV,тонӧ,тут
1529,hier::ADV,te,тут
1530,hier::ADV,šeit,тут
1531,hierhin::ADV,татчӧ,сюди
1532,hierhin::ADV,талань,сюди
1533,hierhin::ADV,šurp,сюди
1534,hierhin::ADV,uz šejieni,сюди
1535,von hier::ADV,тасянь,звідси
1536,von hier::ADV,no šejienes,звідси
1537,dort::ADV,сэні,там
1538,dort::ADV,tur,там
1539,dorthin::ADV,сэтчӧ,туди
1540,dorthin::ADV,turp,туди
1541,dorthin::ADV,uz turieni,туди
1542,geradeaus::ADV,веськыда,прямо
1543,geradeaus::ADV,taisni uz priekšu,прямо
1544,vorwärts::ADV,водзӧ,вперед
1545,vorwärts::ADV,uz priekšu,вперед
1546,rückwärts::ADV,бӧрӧ,назад
1547,rückwärts::ADV,atmuguriski,назад
1548,zurück::ADV,бӧр,назад
1549,zurück::ADV,atpakāļ,назад
1550,unten::ADV,улын,внизу
1551,unten::ADV,уліын,внизу
1552,unten::ADV,lejā,внизу
1553,unten::ADV,apakšā,внизу
1554,hinab::ADV,улӧ,вниз
1555,hinab::ADV,увлан,вниз
1556,hinab::ADV,uz leju,вниз
1557,oben::ADV,вылын,вгорі
1558,oben::ADV,выліын,вгорі
1559,oben::ADV,virsū,вгорі
1560,hinauf::ADV,выліӧ,вгору
1561,hinauf::ADV,augšā,вгору
1562,hinauf::ADV,uz augšu,вгору
1563,überall::ADV,быдлаын,скрізь
1564,überall::ADV,visur,скрізь
1565,nicht::ADV,oз,не
1566,nicht::ADV,ne,не
1567,ein wenig::ADV,неуна,трохи
1568,ein wenig::ADV,неуна,небагато
1569,ein wenig::ADV,drusku,трохи
1570,ein wenig::ADV,drusku,небагато
1571,kaum::ADV,мырдэм,ледве
1572,kaum::ADV,diezin vai,ледве
1573,sehr::ADV,зэв,дуже
1574,sehr::ADV,ļoti,дуже
1575,sehr::ADV,gaužām,дуже
1576,so::ADV,тадз,так
1577,so::ADV,сідз,так
1578,so::ADV,tā,так
1579,so::ADV,tik,так
1580,noch::ADV,на,ще
1581,noch::ADV,нӧшта,ще
1582,noch::ADV,vēl,ще
1583,nur::ADV,куш,лише
1584,nur::ADV,куш,тільки
