,Concept_ID,fi,hr
831,schlimm::A,paha,zao
832,schlimm::A,paha,zločest
833,wahr::A,tosi,istinit
834,alt::A,vanha,star
835,neu::A,uusi,nov
836,ehemalig::A,entinen,bivši
837,ehemalig::A,muinainen,bivši
838,alt[Lebewesen]::A,vanha,star
839,jung::A,nuori,mlad
840,arm::A,köyhä,ubog
841,arm::A,köyhä,siromašan
842,reich::A,rikas,bogat
843,bekannt::A,tuttu,poznat
844,bekannt::A,tunnettu,poznat
845,berühmt::A,kuuluisa,čuven
846,berühmt::A,kuuluisa,slavan
847,fremd::A,vieras,tuđ
848,fremd::A,vieras,stran
849,verschieden::A,eri,razan
850,verschieden::A,eri,različan
851,verschieden::A,erilainen,razan
852,verschieden::A,erilainen,različan
853,nah::A,läheinen,blizak
854,fern::A,etäinen,dalek
855,fern::A,etäinen,daljnji
856,linker::A,vasen,lijevi
857,rechter::A,oikea,desni
858,anderer::A,muu,drugi
859,anderer::A,muu,drugačiji
860,anderer::A,toinen,drugi
861,anderer::A,toinen,drugačiji
862,erster::A,ensimmäinen,prvi
863,zweiter::A,toinen,drugi
864,dritter::A,kolmas,treći
865,letzter::A,viimeinen,zadnji
866,allein::ADV,yksin,sam
867,auf einmal::ADV,yhdellä kertaa,istodobno
868,zusammen::ADV,yhdessä,skupa
869,zusammen::ADV,yhdessä,zajedno
870,lange::ADV,kauan,dugo
871,lange::ADV,pitkään,dugo
872,plötzlich::ADV,äkkiä,naglo
873,plötzlich::ADV,äkkiä,iznenada
874,sofort::ADV,heti,odmah
875,später::ADV,myöhemmin,kasnije
876,jetzt::ADV,nyt,sad
877,jetzt::ADV,nyt,sada
878,heute::ADV,tänään,danas
879,morgen::ADV,huomenna,sutra
880,bald::ADV,pian,skoro
881,bald::ADV,pian,doskora
882,dann::ADV,sitten,zatim
883,gestern::ADV,eilen,juče
884,gestern::ADV,eilen,jučer
885,einst::ADV,aikanaan,negda
886,einst::ADV,aikanaan,nekada
887,damals::ADV,silloin,tada
888,damals::ADV,silloin,onda
889,damals::ADV,siihen aikaan,tada
890,damals::ADV,siihen aikaan,onda
891,danach::ADV,sen jälkeen,poslije
892,danach::ADV,sen jälkeen,nakon toga
893,vorher::ADV,ennen,prije
894,vorher::ADV,ennen,prije toga
895,zuerst::ADV,ensin,prvo
896,zuerst::ADV,ensin,najprije
897,zuerst::ADV,ensiksi,prvo
898,zuerst::ADV,ensiksi,najprije
899,einmal::ADV,kerran,jednom
900,einmal::ADV,kerran,jedanput
901,manchmal::ADV,joskus,katkad
902,manchmal::ADV,joskus,katkada
903,oft::ADV,usein,često
904,immer::ADV,aina,vazda
905,immer::ADV,aina,uvijek
906,niemals::ADV,ei koskaan,nikad
907,niemals::ADV,ei koskaan,nikada
908,hier::ADV,tässä,tu
909,hier::ADV,tässä,ovdje
910,hier::ADV,täällä,tu
911,hier::ADV,täällä,ovdje
912,hierhin::ADV,tähän,amo
913,hierhin::ADV,tähän,ovamo
914,von hier::ADV,tästä,odavde
915,von hier::ADV,täältä,odavde
916,dort::ADV,siinä,ondje
917,dort::ADV,siellä,ondje
918,dorthin::ADV,sinne,onamo
919,dorthin::ADV,tuonne,onamo
920,geradeaus::ADV,suoraan,ravno
921,vorwärts::ADV,eteenpäin,naprijed
922,rückwärts::ADV,taaksepäin,natrag
923,zurück::ADV,takaisin,nazad
924,zurück::ADV,takaisin,natrag
925,unten::ADV,alhaalla,dolje
926,hinab::ADV,alas,nizbrdo
927,oben::ADV,ylhäällä,gore
928,hinauf::ADV,ylös,uzbrdo
929,überall::ADV,kaikkialla,svuda
930,überall::ADV,kaikkialla,svagdje
931,nicht::ADV,ei,ne
932,ein wenig::ADV,vähän,malo
933,kaum::ADV,tuskin,tek
934,kaum::ADV,tuskin,jedva
935,sehr::ADV,kovin,jako
936,sehr::ADV,kovin,veoma
937,sehr::ADV,oikein,jako
938,sehr::ADV,oikein,veoma
939,so::ADV,näin,tako
940,so::ADV,näin,ovako
941,noch::ADV,vielä,još
942,nur::ADV,vain,samo
943,nur::ADV,ainoastaan,samo
944,schon::ADV,jo,već
945,wieder::ADV,taas,opet
946,wieder::ADV,taas,ponovo
947,wieder::ADV,jälleen,opet
948,wieder::ADV,jälleen,ponovo
949,vergebens::ADV,turhaan,uzalud
950,vergebens::ADV,turhaan,zabadava
951,vor::PRP,edessä,pred
952,vor::PRP,edessä,ispred
953,hinter::PRP,takana,za
954,hinter::PRP,takana,iza
955,unter::PRP,alla,pod
956,unter::PRP,alla,ispod
957,durch::PRP,läpi,po
958,durch::PRP,läpi,kroz
959,durch::PRP,kautta,po
960,durch::PRP,kautta,kroz
961,neben::PRP,vieressä,kraj
962,neben::PRP,vieressä,pored
963,neben::PRP,vieressä,pokraj
964,zwischen::PRP,välillä,među
965,zwischen::PRP,välillä,između
966,wegen::PRP,takia,radi
967,wegen::PRP,takia,zbog
968,wegen::PRP,vuoksi,radi
969,wegen::PRP,vuoksi,zbog
970,dies::PRN,tämä,ovo
971,das::PRN,se,to
972,das::PRN,se,ono
973,alles::PRN,kaikki,sve
974,ich::PRN,minä,ja
975,du::PRN,sinä,ti
976,er::PRN,hän,on
977,wir::PRN,me,mi
978,ihr::PRN,te,vi
979,sie::PRN,he,oni
980,was::FPRN,mikä,što
981,wer::FPRN,ken,tko
982,wer::FPRN,kuka,tko
983,wo::FADV,missä,gdje
984,wohin::FADV,mihin,kuda
985,wohin::FADV,mihin,kamo
986,wie::FADV,miten,kako
987,wie::FADV,kuinka,kako
988,warum::FADV,miksi,zašto
989,wieviel::FNUM,paljonko,koliko
990,wieviel::FNUM,kuinka paljon,koliko
991,eins::NUM,yksi,jedan
992,zwei::NUM,kaksi,dva
993,drei::NUM,kolme,tri
994,vier::NUM,neljä,četiri
995,fünf::NUM,viisi,pet
996,sechs::NUM,kuusi,šest
997,sieben::NUM,seitsemän,sedam
998,acht::NUM,kahdeksan,osam
999,neun::NUM,yhdeksän,devet
1000,zehn::NUM,kymmenen,deset
1001,elf::NUM,yksitoista,jedanaest
1002,zwölf::NUM,kaksitoista,dvanaest
1003,zwanzig::NUM,kaksikymmentä,dvadeset
1004,dreißig::NUM,kolmekymmentä,trideset
1005,vierzig::NUM,neljäkymmentä,četrdeset
1006,fünfzig::NUM,viisikymmentä,pedeset
1007,sechzig::NUM,kuusikymmentä,šezdeset
1008,siebzig::NUM,seitsemänkymmentä,sedamdeset
1009,achtzig::NUM,kahdeksankymmentä,osamdeset
1010,neunzig::NUM,yhdeksänkymmentä,devetdeset
1011,hundert::NUM,sata,sto
1012,tausend::NUM,tuhat,tisuća
1013,und::CNJ,ja,i
1014,und::CNJ,ja,te
1015,oder::CNJ,tai,ili
1016,stehen::V,seisoa,stajati
1017,sitzen::V,istua,sjediti
1018,liegen::V,maata,ležati
1019,hängen::V,riippua,visiti
1020,werden::V,tulla,postati
1021,werden::V,tulla,činiti se
1022,werden::V,joutua,postati
1023,werden::V,joutua,činiti se
1024,passieren::V,sattua,desiti se
1025,passieren::V,sattua,dogoditi se
1026,passieren::V,tapahtua,desiti se
1027,passieren::V,tapahtua,dogoditi se
1028,beginnen::V,alkaa,početi
1029,enden::V,loppua,prestati
1030,enden::V,loppua,svršiti se
1031,enden::V,päättyä,prestati
1032,enden::V,päättyä,svršiti se
1033,wechseln::V,vaihtua,mijenjati se
1034,wechseln::V,vaihdella,mijenjati se
1035,aufgehen[Sonne]::V,nousta,izići
1036,untergehen[Sonne]::V,laskea,zaći
1037,scheinen[Sonne]::V,paistaa,sijati
1038,donnern::V,jyristä,grmjeti
1039,wehen::V,tuulla,duhati
1040,wehen::V,puhaltaa,duhati
1041,strömen::V,virrata,strujati
1042,fließen::V,valua,teći
1043,fließen::V,juosta,teći
1044,sich drehen::V,pyöriä,obrtati se
1045,sich drehen::V,pyöriä,vrtjeti se
1046,schwanken::V,horjua,teturati
1047,schwanken::V,horjua,kolebati se
1048,schwingen::V,heilua,njihati
1049,schwingen::V,heilua,titrati
1050,schwingen::V,värähdellä,njihati
1051,schwingen::V,värähdellä,titrati
1052,fallen::V,pudota,padati
1053,fallen::V,langeta,padati
1054,brennen::V,palaa,gorjeti
1055,rauchen::V,savuta,dimiti se
1056,regnen::V,sataa,kišiti
1057,regnen::V,sataa,daždjeti
1058,gefrieren::V,jäätyä,smrznuti se
1059,tauen::V,sulaa,kopnjeti
1060,tauen::V,sulaa,kraviti se
1061,schmelzen::V,sulaa,topiti se
1062,trocknen::V,kuivua,sušiti se
1063,sieden::V,kiehua,kipjeti
1064,sieden::V,kiehua,ključati
1065,faulen::V,mädätä,gnjiti
1066,verfaulen::V,mädätä,sagnjiti
1067,verfaulen::V,mädäntyä,sagnjiti
1068,reißen::V,revetä,otrgnuti se
1069,versinken::V,upota,tonuti
1070,versinken::V,upota,propasti
1071,versinken::V,vajota,tonuti
1072,versinken::V,vajota,propasti
1073,vergehen::V,kulua,prolaziti
1074,erscheinen::V,ilmestyä,pojaviti se
1075,verschwinden::V,kadota,nestati
1076,verschwinden::V,kadota,izgubiti se
1077,sinken::V,vajota,trgnuti
1078,sinken::V,vajota,spustiti se
1079,abnehmen::V,vähetä,opasti
1080,zunehmen::V,kasvaa,povećati se
1081,zunehmen::V,lisääntyä,povećati se
1082,steigen::V,nousta,uzići
1083,steigen::V,nousta,nadoći
1084,wachsen::V,kasvaa,rasti
1085,glänzen::V,kiiltää,blistati
1086,glänzen::V,kiiltää,sjati se
1087,funkeln::V,kipinöidä,svjetlucati
1088,lärmen::V,meluta,bučati
1089,lärmen::V,meluta,galamiti
1090,läuten::V,soida,zvoniti
1091,klingeln::V,soida,zvoniti
1092,klirren::V,kalista,zvečati
1093,brausen::V,kohista,hujati
1094,rauschen::V,kohista,šumiti
1095,rauschen::V,kohista,šuškati
1096,klingen::V,soida,zvučati
1097,bellen::V,haukkua,lajati
1098,heulen::V,ulvoa,zavijati
1099,blasen::V,puhaltaa,puhati
1100,pfeifen::V,viheltää,fućkati
1101,schreien::V,kirkua,vikati
1102,schreien::V,kirkua,kričati
1103,stöhnen::V,voihkia,stenjati
1104,zittern::V,vapista,drhtati
1105,zittern::V,vapista,trepetati
1106,leben::V,elää,živjeti
1107,geboren werden::V,syntyä,roditi se
1108,atmen::V,hengittää,disati
1109,trinken::V,juoda,piti
1110,essen::V,syödä,jesti
1111,schlucken::V,niellä,gutati
1112,müde werden::V,uupua,umoriti se
1113,einschlafen::V,uinahtaa,usnuti
1114,einschlafen::V,uinahtaa,zaspati
1115,schlafen::V,maata,spati
1116,schlafen::V,nukkua,spati
1117,aufwachen::V,herätä,probuditi se
1118,aufstehen::V,nousta,ustati
1119,aufstehen::V,nousta ylös,ustati
1120,sich erholen::V,levätä,odmoriti se
1121,krank werden::V,sairastua,oboljeti se
1122,krank werden::V,sairastua,razboljeti se
1123,krank sein::V,potea,bolovati
1124,krank sein::V,sairastaa,bolovati
1125,schmerzen::V,särkeä,boljeti
1126,schmerzen::V,kivistää,boljeti
1127,husten::V,yskiä,kašljati
1128,genesen::V,toipua,ozdraviti
1129,genesen::V,toipua,oporaviti se
1130,sterben::V,kuolla,umrijeti
1131,umkommen::V,saada surmansa,skapati
1132,umkommen::V,kuolla,skapati
1133,sich bewegen::V,liikkua,gibati se
1134,sich bewegen::V,liikkua,kretati se
1135,sich rühren::V,liikahtaa,maknuti se
1136,sich erheben::V,nousta,dići se
1137,sich setzen::V,istuutua,sjesti
1138,hinfallen::V,kaatua,pasti
1139,laufen::V,kävellä,hodati
1140,schreiten::V,astua,stupati
1141,schreiten::V,astella,stupati
1142,spazierengehen::V,kävellä,šetati se
1143,eilen::V,kiirehtiä,hitati
1144,sich beeilen::V,kiirehtiä,požuriti se
1145,sich beeilen::V,olla kiireissään,požuriti se
1146,sausen::V,rynnätä,juriti
1147,sausen::V,viilettää,juriti
1148,rennen::V,juosta,trčati
1149,springen::V,hypätä,skakati
1150,klettern::V,kiivetä,popeti se
1151,klettern::V,kiivetä,penjati se
1152,schaukeln::V,kiikkua,ljuljati se
1153,kriechen::V,ryömiä,puzati
1154,kriechen::V,ryömiä,gmizati
1155,schwimmen::V,uida,plivati
1156,tauchen::V,sukeltaa,roniti
1157,tauchen::V,sukeltaa,gnjuriti
1158,rudern::V,soutaa,veslati
1159,fahren::V,ajaa,voziti se
1160,fahren::V,kulkea,voziti se
1161,fliegen::V,lentää,letjeti
1162,fliegen::V,lentää,lijetati
1163,gehen::V,käydä,ići
1164,weggehen::V,lähteä,otići
1165,weggehen::V,poistua,otići
1166,abfahren::V,lähteä,krenuti
1167,abfahren::V,lähteä,otputovati
1168,anhalten::V,pysähtyä,stati
1169,anhalten::V,pysähtyä,zaustaviti
1170,anhalten::V,seisahtua,stati
1171,anhalten::V,seisahtua,zaustaviti
1172,hineingehen::V,mennä sisään,ulaziti
1173,eintreten::V,astua sisään,ući
1174,kommen::V,tulla,doći
1175,ankommen::V,saapua,stići
1176,zurückkommen::V,palata,vratiti se
1177,zurückkommen::V,palata,povratiti se
1178,bleiben::V,jäädä,ostati
1179,bleiben::V,viipyä,ostati
1180,warten::V,odottaa,čekati
1181,erwarten::V,odottaa,očekivati
1182,suchen::V,etsiä,tražiti
1183,finden::V,löytää,naći
1184,versuchen::V,yrittää,pokušati
1185,vorbereiten::V,valmistaa,spremiti
1186,vorbereiten::V,valmistaa,pripremiti
1187,lieben::V,pitää,voljeti
1188,lieben::V,rakastaa,voljeti
1189,mögen::V,pitää,voljeti
1190,mögen::V,tykätä,voljeti
1191,lachen::V,nauraa,smijati se
1192,rühren::V,liikuttaa,taknuti
1193,weinen::V,itkeä,plakati
1194,schimpfen::V,haukkua,psovati
1195,sich ärgern::V,suuttua,ljutiti se
1196,sich fürchten::V,pelätä,bojati se
1197,fürchten::V,pelätä,bojati se
1198,fliehen::V,paeta,pobjeći
1199,flüchten::V,paeta,utjeći
1200,sehen::V,nähdä,vidjeti
1201,anschauen::V,katsoa,ogledati
1202,ansehen::V,katsoa,gledati
1203,hören::V,kuulla,čuti
1204,zuhören::V,kuunnella,slušati
1205,probieren::V,maistaa,probati
1206,riechen::V,haistaa,osjećati miris
1207,fühlen::V,tuntea,osjećati
1208,scheinen::V,tuntua,činiti se
1209,zu sehen sein::V,näkyä,biti vidljiv
1210,vernehmen::V,kuulla,saznati
1211,frieren::V,palella,zima je
1212,tun::V,tehdä,raditi
1213,können::V,osata,moći
1214,wollen::V,tahtoa,htjeti
1215,anfangen::V,ruveta,početi
1216,anfangen::V,aloittaa,početi
1217,beenden::V,lopettaa,svršiti
1218,beenden::V,lopettaa,dovršiti
1219,aufhören::V,loppua,prestati
1220,gelingen::V,onnistua,uspjeti
1221,geraten::V,sujua,desiti se
1222,geraten::V,joutua,desiti se
1223,öffnen::V,avata,otvoriti
1224,öffnen::V,aukaista,otvoriti
1225,schließen::V,sulkea,zatvoriti
1226,stellen::V,panna,metnuti
1227,stellen::V,panna,postaviti
1228,stellen::V,asettaa,metnuti
1229,stellen::V,asettaa,postaviti
1230,setzen::V,panna,posaditi
1231,setzen::V,istuttaa,posaditi
1232,legen::V,panna,polagati
1233,legen::V,asettaa,polagati
1234,berühren::V,koskea,doticati
1235,berühren::V,koskea,dodirivati
1236,berühren::V,koskettaa,doticati
1237,berühren::V,koskettaa,dodirivati
1238,verbinden::V,liittää,spojiti
1239,verbinden::V,liittää,zavezati
1240,verbinden::V,yhdistää,spojiti
1241,verbinden::V,yhdistää,zavezati
1242,bedecken::V,kattaa,pokriti
1243,bedecken::V,peittää,pokriti
1244,aufhängen::V,ripustaa,objesiti
1245,anzünden::V,sytyttää,upaliti
1246,anzünden::V,sytyttää,zapaliti
1247,aufheben::V,ylös nostaa,podići
1248,aufheben::V,ylös nostaa,podignuti
1249,aufheben::V,nostaa,podići
1250,aufheben::V,nostaa,podignuti
1251,zurücklassen::V,jättää,ostaviti
1252,zurücklassen::V,jättää,pustiti natrag
1253,verlieren::V,kadottaa,izgubiti
1254,fallen lassen::V,pudottaa,ispustiti
1255,machen::V,tehdä,uraditi
1256,machen::V,tehdä,načiniti
1257,machen::V,tehdä,napraviti
1258,herstellen::V,tuottaa,proizvesti
1259,herstellen::V,valmistaa,proizvesti
1260,bauen::V,rakentaa,graditi
1261,reparieren::V,korjata,popraviti
1262,verbessern::V,parantaa,poboljšati
1263,ändern::V,muuttaa,promijeniti
1264,graben::V,kaivaa,kopati
1265,graben::V,kaivaa,kopkati
1266,beugen::V,taivuttaa,saviti
1267,biegen::V,taivuttaa,saviti
1268,biegen::V,taivuttaa,sagnuti
1269,drehen::V,kääntää,vrtjeti
1270,wenden::V,kääntää,obrnuti
1271,umdrehen::V,kääntää,okrenuti
1272,umdrehen::V,kääntää,prevŕnuti
1273,heben::V,nostaa,dizati
1274,heben::V,kohottaa,dizati
1275,hochheben::V,nostaa,dignuti
1276,ergreifen::V,tarttua,uhvatiti
1277,ergreifen::V,tarttua,prihvatiti
1278,halten::V,pitää,držati
1279,drücken::V,painaa,pritiskivati
1280,drücken::V,puristaa,pritiskivati
1281,schieben::V,työntää,gurati
1282,kratzen::V,raapia,česati
1283,kratzen::V,raapia,grepsti
1284,lecken::V,nuolla,lizati
1285,beißen::V,purra,ujesti
1286,beißen::V,purra,gristi
1287,abreißen::V,repiä,otkinuti
1288,abschneiden::V,leikata poikki,odrezati
1289,abschneiden::V,leikata,odrezati
1290,binden::V,sitoa,vezati
1291,stecken::V,pistää,turiti
1292,brechen::V,murtaa,slomiti
1293,klopfen::V,koputtaa,lupati
1294,klopfen::V,koputtaa,kucati
1295,klopfen::V,kolkuttaa,lupati
1296,klopfen::V,kolkuttaa,kucati
1297,hauen::V,lyödä,tući
1298,hauen::V,lyödä,udarati
1299,kleben::V,liimata,lijepiti
1300,reiben::V,hieroa,trti
1301,reiben::V,hangata,trti
1302,streichen::V,sivellä,namazati
1303,schleifen::V,hioa,brusiti
1304,schneiden::V,leikata,rezati
1305,rütteln::V,ravistaa,drmati
1306,schütteln::V,pudistaa,tresti
1307,schwenken::V,heiluttaa,mahati
1308,schütten::V,kaataa,sipati
1309,schütten::V,kaataa,lijevati
1310,füllen::V,täyttää,napuniti
1311,einwickeln::V,kääriä,umotati
1312,einwickeln::V,kääriä,zamotati
1313,tragen::V,kantaa,nositi
1314,schleppen::V,raahata,tegliti
1315,ziehen::V,vetää,vući
1316,aufbewahren::V,säilyttää,čuvati
1317,werfen::V,viskata,bacati
1318,fangen::V,napata,loviti
1319,fangen::V,napata,hvatati
1320,fangen::V,ottaa kiinni,loviti
1321,fangen::V,ottaa kiinni,hvatati
1322,packen::V,tarttua,ščepati
1323,packen::V,tarttua,zgrabiti
1324,verstecken::V,kätkeä,sakriti
1325,verstecken::V,piilottaa,sakriti
1326,teilen::V,jakaa,podijeliti
1327,schicken::V,lähettää,slati
1328,bringen::V,viedä,donijeti
1329,hinzufügen::V,lisätä,dodati
1330,hinzufügen::V,lisätä,pridati
1331,bekommen::V,saada,dobiti
1332,erhalten::V,saada,primiti
1333,nehmen::V,ottaa,uzeti
1334,wählen::V,valita,izabrati
1335,auswählen::V,valikoida,odabrati
1336,bewahren::V,säilyttää,sačuvati
1337,behindern::V,estää,smetati
1338,verderben::V,pilata,pokvariti
1339,verderben::V,turmella,pokvariti
1340,beschädigen::V,vioittaa,oštetiti
1341,beschädigen::V,vahingoittaa,oštetiti
1342,zerbrechen::V,rikkoa,razbiti
1343,zerbrechen::V,rikkoa,prelomiti
1344,zerreißen::V,repiä rikki,poderati
1345,zerreißen::V,repiä rikki,rastrgnuti
1346,zerreißen::V,repiä palasiksi,poderati
1347,zerreißen::V,repiä palasiksi,rastrgnuti
1348,zerstören::V,hävittää,razoriti
1349,zerstören::V,hävittää,razrušiti
1350,verbrennen::V,polttaa,spaliti
1351,verbrennen::V,polttaa,sagorjeti
1352,geben::V,antaa,dati
1353,reichen::V,ojentaa,pružiti
1354,schenken::V,lahjoittaa,darivati
1355,versprechen::V,luvata,obećati
1356,wünschen::V,toivottaa,željeti
1357,loben::V,ylistää,hvaliti
1358,küssen::V,suudella,ljubiti
1359,wiegen::V,tuudittaa,njihati
1360,wiegen::V,tuudittaa,ljuljati
1361,wiegen::V,keinuttaa,njihati
1362,wiegen::V,keinuttaa,ljuljati
1363,zudecken::V,peittää,pokriti
1364,wecken::V,herättää,probuditi
1365,zeigen::V,näyttää,pokazati
1366,zeigen::V,osoittaa,pokazati
1367,führen::V,johdattaa,voditi
1368,lehren::V,opettaa,učiti
1369,unterrichten::V,opettaa,poučiti
1370,aufziehen::V,kasvattaa,uzgajati
1371,leiten::V,johtaa,upravljati
1372,antreiben::V,hoputtaa,natjeravati
1373,lassen::V,antaa,dati
1374,einladen::V,kutsua,pozvati
1375,vereinigen::V,yhdistää,ujediniti
1376,besuchen::V,vierailla,posjetiti
1377,treffen::V,tavata,sresti
1378,sich versammeln::V,kokoontua,okupiti se
1379,spielen::V,pelata,igrati se
1380,spielen::V,leikkiä,igrati se
1381,singen::V,laulaa,pjevati
1382,tanzen::V,tanssia,plesati
1383,sich trennen::V,erota,razići se
1384,verlassen::V,jättää,ostaviti
1385,verlassen::V,jättää,napustiti
1386,retten::V,pelastaa,spasiti
1387,bewachen::V,vartioida,čuvati
1388,bewachen::V,vartioida,stražariti
1389,schützen::V,suojella,čuvati
1390,verteidigen::V,puolustaa,obraniti
1391,sich schlagen::V,tapella,biti se
1392,sich schlagen::V,tapella,udariti se
1393,schießen::V,ampua,pucati
1394,schießen::V,ampua,strijeljati
1395,siegen::V,voittaa,pobijediti
1396,ärgern::V,ärsyttää,ljutiti
1397,schlagen::V,lyödä,biti
1398,schlagen::V,lyödä,udariti
1399,treten::V,potkaista,šutnuti
1400,stechen::V,pistää,ubosti
1401,stoßen::V,sysätä,gurnuti
1402,stoßen::V,työntää,gurnuti
1403,stehlen::V,varastaa,ukrasti
1404,stören::V,häiritä,smetati
1405,belästigen::V,häiritä,smetati
1406,belästigen::V,häiritä,dosaditi
1407,verbergen::V,kätkeä,skriti
1408,täuschen::V,harhauttaa,obmanuti
1409,betrügen::V,pettää,prevarati
1410,betrügen::V,petkuttaa,prevarati
1411,töten::V,tappaa,ubiti
1412,wohnen::V,asua,stanovati
1413,arbeiten::V,tehdä työtä,raditi
1414,arbeiten::V,työskennellä,raditi
1415,sammeln::V,koota,sabrati
1416,sammeln::V,kerätä,sabrati
1417,pflücken::V,poimia,ubrati
1418,jagen::V,metsästää,loviti
1419,fischen::V,kalastaa,ribati
1420,fischen::V,kalastaa,loviti ribu
1421,fassen::V,pyydystää,uloviti
1422,fassen::V,saalistaa,uloviti
1423,hüten::V,paimentaa,pasti
1424,treiben::V,ajaa,goniti
1425,anbinden::V,kytkeä,privezati
1426,füttern::V,ruokkia,hraniti
1427,melken::V,lypsää,musti
1428,hacken::V,hakata,sjeckati
1429,gießen::V,kastella,politi
1430,reifen::V,kypsyä,sazreti
1431,zubereiten::V,valmistaa,prigotoviti
1432,kochen::V,keittää,kuhati
1433,backen::V,leipoa,peći
1434,braten::V,paistaa,peći
1435,braten::V,paistaa,pržiti
1436,umrühren::V,hämmentää,promiješati
1437,stricken::V,kutoa,plesti
1438,stricken::V,neuloa,plesti
1439,nähen::V,ommella,šiti
1440,färben::V,värjätä,obojiti
1441,färben::V,värittää,obojiti
1442,reinigen::V,puhdistaa,očistiti
1443,reinigen::V,puhdistaa,počistiti
1444,waschen::V,pestä,prati
1445,abwischen::V,pyyhkiä,otrti
1446,spülen::V,huuhtoa,isprati
1447,spülen::V,huuhtoa,oplakati
1448,fegen::V,pyyhkäistä,mesti
1449,fegen::V,pyyhkäistä,pomesti
1450,kehren::V,lakaista,mesti
1451,baden::V,kylpeä,kupati se
1452,sich waschen::V,peseytyä,umiti se
1453,sich waschen::V,peseytyä,prati se
1454,ausziehen::V,riisua,svući
1455,anziehen::V,pukea ylleen,obući
1456,sich anziehen::V,pukeutua,obući se
1457,kämmen::V,kammata,češljati
1458,schmücken::V,koristaa,uresiti
1459,schmücken::V,koristaa,nakititi
1460,schmücken::V,kaunistaa,uresiti
1461,schmücken::V,kaunistaa,nakititi
1462,sagen::V,sanoa,reći
1463,sagen::V,sanoa,kazati
1464,sprechen::V,puhua,govoriti
1465,reden::V,keskustella,govoriti
1466,reden::V,keskustella,besjediti
1467,sich unterhalten::V,jutella,razgovarati se
1468,fragen::V,kysyä,pitati
1469,bitten::V,pyytää,moliti
1470,erzählen::V,kertoa,ispričati
1471,erzählen::V,kertoa,pripovjediti
1472,mitteilen::V,ilmoittaa,saopćiti
1473,nennen::V,kutsua,nazvati
1474,nennen::V,nimittää,nazvati
1475,rufen::V,kutsua,zvati
1476,rufen::V,kutsua,dozvati
1477,prahlen::V,kerskailla,hvalisati se
1478,übersetzen::V,kääntää,prevesti
1479,denken::V,miettiä,misliti
1480,denken::V,ajatella,misliti
1481,glauben::V,uskoa,vjerovati
1482,bemerken::V,huomata,zapaziti
1483,bemerken::V,huomata,primijetiti
1484,erkennen::V,tunnistaa,prepoznati
1485,begreifen::V,ymmärtää,pojmiti
1486,begreifen::V,ymmärtää,shvatiti
1487,verstehen::V,ymmärtää,razabrati
1488,lernen::V,oppia,učiti se
1489,wissen::V,tietää,znati
1490,sich erinnern an::V,muistaa,sjetiti se
1491,vergessen::V,unohtaa,zaboraviti
1492,messen::V,mitata,mjeriti
1493,zählen::V,laskea,brojiti
1494,rechnen::V,laskea,računati
1495,lesen::V,lukea,čitati
1496,malen::V,maalata,slikati
1497,zeichnen::V,piirtää,crtati
1498,zeichnen::V,piirustaa,crtati
1499,schreiben::V,kirjoittaa,pisati
1500,besitzen::V,omistaa,imati
1501,besitzen::V,omistaa,posjedovati
1502,kaufen::V,ostaa,kupiti
1503,verkaufen::V,myydä,prodati
1504,verkaufen::V,myydä,raspačati
1505,bezahlen::V,maksaa,platiti
1506,zahlen::V,maksaa,plaćati
1507,beherrschen::V,hallita,vladati
1508,beherrschen::V,hallita,gospodariti
1509,ertragen::V,kestää,trpjeti
1510,ertragen::V,kestää,podnijeti
