,Concept_ID,,hu
1012,umdrehen::V,,megfordít
1013,umdrehen::V,,megforgat
1014,heben::V,,emel
1015,hochheben::V,,felemel
1016,ergreifen::V,,megfog
1017,halten::V,,tart
1018,drücken::V,,nyom
1019,drücken::V,,megnyom
1020,schieben::V,,tol
1021,kratzen::V,,vakar
1022,lecken::V,,nyal
1023,beißen::V,,harap
1024,abreißen::V,,letép
1025,abschneiden::V,,levág
1026,binden::V,,köt
1027,binden::V,,kötöz
1028,stecken::V,,dug
1029,brechen::V,,tör
1030,brechen::V,,eltör
1031,klopfen::V,,kopogtat
1032,hauen::V,,vág
1033,hauen::V,,levág
1034,kleben::V,,tapaszt
1035,reiben::V,,dörzsöl
1036,reiben::V,,súrol
1037,streichen::V,,simít
1038,schleifen::V,,fen
1039,schleifen::V,,csiszol
1040,schleifen::V,,köszörül
1041,schneiden::V,,vág
1042,schneiden::V,,szel
1043,schneiden::V,,metsz
1044,rütteln::V,,ráz
1045,schütteln::V,,ráz
1046,schütteln::V,,megráz
1047,schwenken::V,,lóbál
1048,schwenken::V,,lobogtat
1049,schütten::V,,önt
1050,füllen::V,,tölt
1051,füllen::V,,megtölt
1052,einwickeln::V,,becsavar
1053,tragen::V,,hord
1054,schleppen::V,,vonszol
1055,ziehen::V,,húz
1056,aufbewahren::V,,megőriz
1057,werfen::V,,dob
1058,werfen::V,,hajít
1059,fangen::V,,fog
1060,packen::V,,megragad
1061,verstecken::V,,eldug
1062,verstecken::V,,elrejt
1063,teilen::V,,oszt
1064,teilen::V,,megoszt
1065,schicken::V,,küld
1066,bringen::V,,hoz
1067,bringen::V,,visz
1068,hinzufügen::V,,hozzáad
1069,bekommen::V,,kap
1070,bekommen::V,,megkap
1071,erhalten::V,,kap
1072,erhalten::V,,megkap
1073,nehmen::V,,vesz
1074,wählen::V,,választ
1075,auswählen::V,,kiválaszt
1076,bewahren::V,,megtart
1077,behindern::V,,akadályoz
1078,behindern::V,,gátol
1079,verderben::V,,elront
1080,beschädigen::V,,rongál
1081,zerbrechen::V,,eltör
1082,zerbrechen::V,,széttör
1083,zerbrechen::V,,kettétör
1084,zerreißen::V,,eltép
1085,zerreißen::V,,széttép
1086,zerstören::V,,elpusztít
1087,verbrennen::V,,éget
1088,verbrennen::V,,eléget
1089,geben::V,,ad
1090,reichen::V,,nyújt
1091,schenken::V,,ajándékoz
1092,versprechen::V,,ígér
1093,wünschen::V,,kíván
1094,loben::V,,dicsér
1095,küssen::V,,csókol
1096,wiegen::V,,ringat
1097,zudecken::V,,betakar
1098,wecken::V,,kelt
1099,wecken::V,,ébreszt
1100,zeigen::V,,mutat
1101,führen::V,,visz
1102,führen::V,,vezet
1103,lehren::V,,tanít
1104,unterrichten::V,,tanít
1105,aufziehen::V,,felnevel
1106,leiten::V,,vezet
1107,leiten::V,,vezérel
1108,antreiben::V,,hajt
1109,lassen::V,,-tat
1110,lassen::V,,-at
1111,einladen::V,,meghív
1112,vereinigen::V,,egyesít
1113,besuchen::V,,látogat
1114,treffen::V,,talál
1115,sich versammeln::V,,gyülekezik
1116,sich versammeln::V,,összegyűlik
1117,spielen::V,,játszik
1118,singen::V,,énekel
1119,tanzen::V,,táncol
1120,sich trennen::V,,elválik
1121,verlassen::V,,elhagy
1122,retten::V,,ment
1123,bewachen::V,,őriz
1124,schützen::V,,óv
1125,schützen::V,,véd
1126,verteidigen::V,,véd
1127,sich schlagen::V,,verekszik
1128,schießen::V,,lő
1129,siegen::V,,győz
1130,ärgern::V,,bosszant
1131,schlagen::V,,üt
1132,schlagen::V,,ver
1133,treten::V,,rúg
1134,stechen::V,,döf
1135,stechen::V,,szúr
1136,stoßen::V,,lök
1137,stehlen::V,,lop
1138,stören::V,,zavar
1139,belästigen::V,,zaklat
1140,verbergen::V,,rejt
1141,verbergen::V,,elrejt
1142,täuschen::V,,megtéveszt
1143,betrügen::V,,csal
1144,töten::V,,öl
1145,wohnen::V,,lakik
1146,arbeiten::V,,dolgozik
1147,sammeln::V,,szed
1148,sammeln::V,,gyűjt
1149,pflücken::V,,szed
1150,jagen::V,,vadászik
1151,fischen::V,,halászik
1152,fassen::V,,fog
1153,hüten::V,,őriz
1154,hüten::V,,legeltet
1155,treiben::V,,hajt
1156,anbinden::V,,köt
1157,füttern::V,,etet
1158,melken::V,,fej
1159,hacken::V,,vág
1160,gießen::V,,öntöz
1161,reifen::V,,érik
1162,zubereiten::V,,elkészít
1163,kochen::V,,főz
1164,backen::V,,süt
1165,braten::V,,süt
1166,umrühren::V,,megkever
1167,stricken::V,,köt
1168,nähen::V,,varr
1169,färben::V,,fest
1170,reinigen::V,,tisztít
1171,waschen::V,,mos
1172,abwischen::V,,letöröl
1173,spülen::V,,mosogat
1174,fegen::V,,söpör
1175,kehren::V,,söpör
1176,baden::V,,fürdik
1177,sich waschen::V,,mosdik
1178,sich waschen::V,,mosakszik
1179,ausziehen::V,,levesz
1180,anziehen::V,,felölt
1181,anziehen::V,,felvesz
1182,sich anziehen::V,,öltözik
1183,sich anziehen::V,,felöltözik
1184,kämmen::V,,fésül
1185,schmücken::V,,díszít
1186,sagen::V,,mond
1187,sprechen::V,,beszél
1188,reden::V,,beszél
1189,sich unterhalten::V,,beszélget
1190,fragen::V,,kérdez
1191,bitten::V,,kér
1192,erzählen::V,,mesél
1193,erzählen::V,,elbeszél
1194,mitteilen::V,,közöl
1195,nennen::V,,hív
1196,nennen::V,,nevez
1197,rufen::V,,hív
1198,prahlen::V,,dicsekszik
1199,übersetzen::V,,fordít
1200,denken::V,,gondol
1201,glauben::V,,hisz
1202,bemerken::V,,észrevesz
1203,erkennen::V,,ráismer
1204,erkennen::V,,felismer
1205,begreifen::V,,felfog
1206,verstehen::V,,ért
1207,verstehen::V,,megért
1208,lernen::V,,tanul
1209,lernen::V,,megtanul
1210,wissen::V,,tud
1211,sich erinnern an::V,,emlékszik
1212,vergessen::V,,felejt
1213,vergessen::V,,elfelejt
1214,messen::V,,mér
1215,messen::V,,megmér
1216,zählen::V,,számol
1217,zählen::V,,megszámol
1218,rechnen::V,,számít
1219,lesen::V,,olvas
1220,malen::V,,fest
1221,zeichnen::V,,rajzol
1222,schreiben::V,,ír
1223,besitzen::V,,birtokol
1224,kaufen::V,,vesz
1225,kaufen::V,,megvesz
1226,verkaufen::V,,elad
1227,bezahlen::V,,fizet
1228,bezahlen::V,,kifizet
1229,zahlen::V,,fizet
1230,zahlen::V,,megfizet
1231,beherrschen::V,,ural
1232,ertragen::V,,elbír
1233,ertragen::V,,elvisel
