,Concept_ID,ga,os
1410,leiten::V,tá i gceannas ar,разамынд дӕттын
1411,antreiben::V,gríosaigh,тагъд кæнын
1412,antreiben::V,gríosaigh,рог кæнын
1413,lassen::V,cuir ag,кæнын
1414,einladen::V,cuir cuireadh ar,ӕрхонын
1415,einladen::V,cuir cuireadh ar,ӕрбахонын
1416,vereinigen::V,aontaigh,баиу кӕнын
1417,besuchen::V,tabhair cuairt ar,абæрæг кæнын
1418,besuchen::V,tabhair cuairt ar,бабæрæг кæнын
1419,besuchen::V,tabhair cuairt ar,бауайын
1420,treffen::V,cas ar,фембæлын
1421,treffen::V,buail le,фембæлын
1422,sich versammeln::V,bailigh,æрæмбырд уын
1423,sich versammeln::V,cruinnigh,æрæмбырд уын
1424,spielen::V,imir,хъазын
1425,spielen::V,tá ag spraoi,хъазын
1426,singen::V,can,зарын
1427,tanzen::V,rinc,кафын
1428,tanzen::V,damhsaigh,кафын
1429,sich trennen::V,scar,фæйнæрдæм фæцæуын айхæлын
1430,verlassen::V,fág,ныууадзын
1431,retten::V,tarrtháil,фервӕзын кӕнын
1432,bewachen::V,cosain,хъахъхъӕнын
1433,bewachen::V,gardáil,хъахъхъӕнын
1434,schützen::V,cosain,хъахъхъӕнын
1435,verteidigen::V,cosain,бахизын
1436,sich schlagen::V,tá ag bruíon,хыл кæнын
1437,schießen::V,caith,ӕхсын
1438,schießen::V,scaoil,ӕхсын
1439,siegen::V,bain,басӕттын
1440,siegen::V,bain,фӕуӕлахиз уӕвын
1441,siegen::V,buaigh,басӕттын
1442,siegen::V,buaigh,фӕуӕлахиз уӕвын
1443,ärgern::V,cuir isteach ar,мӕсты кӕнын
1444,schlagen::V,buail,ныццæвын
1445,treten::V,ciceáil,
1446,stechen::V,sáigh,фæрæхойын
1447,stoßen::V,brúigh,риуыгъын
1448,stoßen::V,soncáil,риуыгъын
1449,stehlen::V,goid,давын
1450,stören::V,cuir isteach ar,хъыгдарын
1451,belästigen::V,cuir as do,хъыгдарын
1452,verbergen::V,ceil,бамбӕхсын
1453,verbergen::V,ceil,басусӕг кӕнын
1454,täuschen::V,cuir dallamullóg ar,фӕливын
1455,täuschen::V,cuir dallamullóg ar,асайын
1456,betrügen::V,déan calaois ar,асайын
1457,töten::V,maraigh,амарын
1458,wohnen::V,cuir faoi,цӕрын
1459,wohnen::V,tá ina chónaí,цӕрын
1460,arbeiten::V,oibrigh,кусын
1461,sammeln::V,bailigh,æртонын
1462,sammeln::V,cruinnigh,æртонын
1463,pflücken::V,pioc,тонын
1464,jagen::V,seilg,цуан кæнын
1465,fischen::V,iasc,кæсаг ахсын æнгуырæй
1466,fischen::V,iasc,æнгуыр дарын
1467,fassen::V,beir ar,ӕрцахсын
1468,hüten::V,aoirigh,хизын
1469,treiben::V,seol,скъӕрын
1470,treiben::V,tiomáin,скъӕрын
1471,anbinden::V,ceangail,бабæттын
1472,anbinden::V,ceangail,æрбæттын
1473,füttern::V,cothaigh,холлаг дæттын
1474,füttern::V,cothaigh,холлаг æвæрын
1475,füttern::V,cothaigh,дарын
1476,füttern::V,beathaigh,холлаг дæттын
1477,füttern::V,beathaigh,холлаг æвæрын
1478,füttern::V,beathaigh,дарын
1479,melken::V,bligh,дуцын
1480,melken::V,crúigh,дуцын
1481,hacken::V,gearr,кæрдын
1482,hacken::V,gearr,лыгтæ кæнын
1483,gießen::V,uiscigh,бакалын
1484,reifen::V,aibigh,срæгъæд уын
1485,reifen::V,aibigh,сцæттæ уын
1486,zubereiten::V,cócaráil,сцӕттӕ кӕнын
1487,kochen::V,bruith,фыцын
1488,kochen::V,beirigh,фыцын
1489,backen::V,bácáil,фыцын
1490,braten::V,róst,цурын
1491,braten::V,frioch,цурын
1492,umrühren::V,measc,ахæццæ кæнын
1493,umrühren::V,measc,азмæнтын
1494,umrühren::V,measc,астауын
1495,stricken::V,cniotáil,кæнын
1496,stricken::V,cniotáil,бийын
1497,nähen::V,fuaigh,хуыйын
1498,färben::V,dathaigh,ахорын
1499,reinigen::V,glan,ссыгъдæг кæнын
1500,reinigen::V,glan,ныссыгъдæг кæнын
1501,reinigen::V,glan,ныссæрфын
1502,waschen::V,nigh,ӕхсын
1503,abwischen::V,glan,сӕрфын
1504,spülen::V,sruthlaigh,æнхъæвзын
1505,fegen::V,scuab,мӕрзын
1506,kehren::V,scuab,мӕрзын
1507,baden::V,folc,хи найын
1508,sich waschen::V,nigh é féin,хи æхсын
1509,ausziehen::V,bain de,ласын
1510,anziehen::V,cuir ar,скæнын
1511,sich anziehen::V,gléas é féin,дзаума скæнын
1512,sich anziehen::V,gléas é féin,дарæс скæнын
1513,kämmen::V,cíor,ныффасын
1514,kämmen::V,cíor,æрфасын
1515,schmücken::V,maisigh,фӕлындын
1516,sagen::V,abair,зæгъын
1517,sprechen::V,labhair,дзурын
1518,reden::V,caintigh,ныхас кӕнын
1519,sich unterhalten::V,caintigh,ныхас кæнын
1520,sich unterhalten::V,tá ag comhrá,ныхас кæнын
1521,fragen::V,fiafraigh,фӕрсын
1522,fragen::V,cuir ceist,фӕрсын
1523,bitten::V,iarr,курын
1524,erzählen::V,inis,радзурын
1525,erzählen::V,inis,ратаурæгъ кæнын
1526,erzählen::V,eachtraigh,радзурын
1527,erzählen::V,eachtraigh,ратаурæгъ кæнын
1528,mitteilen::V,aithris,фехъусын кæнын
1529,mitteilen::V,cuir in iúl,фехъусын кæнын
1530,nennen::V,ainmnigh,хонын
1531,rufen::V,glaoigh,сидын
1532,prahlen::V,maígh,ӕппӕлын
1533,übersetzen::V,aistrigh,ратæлмац кæнын
1534,denken::V,síl,ӕнхъӕлын
1535,denken::V,síl,хъуыды кӕнын
1536,denken::V,ceap,ӕнхъӕлын
1537,denken::V,ceap,хъуыды кӕнын
1538,glauben::V,creid,уырнын
1539,bemerken::V,tabhair faoi deara,фенын
1540,erkennen::V,aithin,базонын
1541,begreifen::V,tuig,ӕмбарын
1542,begreifen::V,tuig,бамбарын
1543,verstehen::V,tuig,
1544,lernen::V,foghlaim,ахуыр кӕнын
1545,wissen::V,tá a fhios ag,зонын
1546,sich erinnern an::V,cuimhnigh ar,зæрдыл æрлæууын
1547,sich erinnern an::V,cuimhnigh ar,æрымысын
1548,sich erinnern an::V,cuimhnigh ar,æрбаймысын
1549,sich erinnern an::V,cuimhnigh ar,æрхъуыды кæнын
1550,sich erinnern an::V,is cuimhne ar,зæрдыл æрлæууын
1551,sich erinnern an::V,is cuimhne ar,æрымысын
1552,sich erinnern an::V,is cuimhne ar,æрбаймысын
1553,sich erinnern an::V,is cuimhne ar,æрхъуыды кæнын
1554,vergessen::V,dearmad,ферох кæнын
1555,vergessen::V,dearmad,айрох кæнын
1556,messen::V,tomhais,барын
1557,zählen::V,cuntais,нымайын
1558,rechnen::V,ríomh,хынцын
1559,rechnen::V,áirigh,хынцын
1560,lesen::V,léigh,кӕсын
1561,lesen::V,léigh,фӕрсын
1562,malen::V,péinteáil,ныв кӕнын
1563,zeichnen::V,línigh,ныв кӕнын
1564,zeichnen::V,tarraing,ныв кӕнын
1565,schreiben::V,scríobh,фыссын
1566,besitzen::V,is le,хицау уын
1567,kaufen::V,ceannaigh,балхӕнын
1568,verkaufen::V,díol,уӕй кӕнын
1569,bezahlen::V,íoc as,бафидын
1570,zahlen::V,íoc,фидын
1571,beherrschen::V,rialaigh,æлдариуæг кæнын
1572,ertragen::V,seas,бавзарын
1573,ertragen::V,fulaing,бавзарын
1574,ertragen::V,foighnigh,бавзарын
1575,Ader::N,,дадзин
1576,Ader::N,,тугдадзин
1577,vorwärts::ADV,,размӕ
