,Concept_ID,kn,de
555,krank::A,ಅಸ್ವಸ್ಥ,krank
556,nackt::A,ನಗ್ನ,nackt
557,traurig::A,ದುಃಖಿತ,traurig
558,lebendig::A,ಜೀವಂತ,lebendig
559,gut::A,ಒಳ್ಳೆಯ,gut
560,schlecht::A,ದುಷ್ಟ,schlecht
561,richtig::A,ಸರಿ,richtig
562,schlimm::A,ಅಸಹ್ಯ,schlimm
563,wahr::A,ನಿಜ,wahr
564,alt::A,ಮುದಿ,alt
565,neu::A,ಹೊಸ,neu
566,ehemalig::A,ಮಾಜೀ,ehemalig
567,alt[Lebewesen]::A,ವೃದ್ಧ,alt
568,jung::A,ಎಳ,jung
569,arm::A,ಬಡ,arm
570,reich::A,ಶ್ರೀಮಂತ,reich
571,bekannt::A,ಅಪ್ತ,bekannt
572,berühmt::A,ಪ್ರಸಿದ್ಧ,berühmt
573,fremd::A,ಪರಕೀಯ,fremd
574,verschieden::A,ಬೇರೆ,verschieden
575,nah::A,ಹತ್ತಿರವಾದ,nah
576,fern::A,ದೂರದ,fern
577,linker::A,ಎಡ,linker
578,rechter::A,ಬಲ,rechter
579,anderer::A,ಇತರ,anderer
580,erster::A,ಪ್ರಥಮ,erster
581,zweiter::A,ದ್ವಿತೀಯ,zweiter
582,dritter::A,ಮೂರನೆಯಜಗತ್ತು,dritter
583,letzter::A,ಅಂತ್ಯ,letzter
584,allein::ADV,ಒಬ್ಬನೇ,allein
585,auf einmal::ADV,ಒಡನೆ,auf einmal
586,zusammen::ADV,ಒಟ್ಟಿಗೆ,zusammen
587,lange::ADV,ದೀರ್ಘ,lange
588,plötzlich::ADV,ಅನಾಮತ್ತು,plötzlich
589,sofort::ADV,ಜಾಗ್ರತೆ,sofort
590,später::ADV,ತರುವಾಯ,später
591,jetzt::ADV,ಈಗ,jetzt
592,heute::ADV,ಇಂದು,heute
593,morgen::ADV,ನಾಳೆ,morgen
594,bald::ADV,ಬೇಗ,bald
595,dann::ADV,ಆಗ,dann
596,gestern::ADV,ನಿನ್ನೆ,gestern
597,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,einst
598,damals::ADV,ಆಗ,damals
599,danach::ADV,ಆಮೇಲೆ,danach
600,vorher::ADV,ಮುಂಚೆ,vorher
601,zuerst::ADV,ಮೊದಲಿಗೆ,zuerst
602,einmal::ADV,ಒಮ್ಮೆ,einmal
603,manchmal::ADV,ಆಗಾಗ,manchmal
604,oft::ADV,ಅನೇಕಸಲ,oft
605,immer::ADV,ಯಾವಾಗಲೂ,immer
606,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,niemals
607,hier::ADV,ಇಲ್ಲಿ,hier
608,hierhin::ADV,ಇತ್ತ,hierhin
609,von hier::ADV,ಇಲ್ಲಿಂದ,von hier
610,dort::ADV,ಅಲ್ಲಿ,dort
611,dorthin::ADV,ಅಲ್ಲಿಗೆ,dorthin
612,geradeaus::ADV,ಸೀದಾ,geradeaus
613,vorwärts::ADV,ಮುನ್ನೆಡೆವ,vorwärts
614,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,rückwärts
615,zurück::ADV,ಹಿಂದಕ್ಕೆ,zurück
616,unten::ADV,ಕೆಳಗೆ,unten
617,hinab::ADV,ಕೆಳಕ್ಕೆ,hinab
618,oben::ADV,ಮೇಲೆ,oben
619,hinauf::ADV,ಮೇಲಕ್ಕೆ,hinauf
620,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,überall
621,nicht::ADV,ಇಲ್ಲ,nicht
622,nicht::ADV,ಅಲ್ಲ,nicht
623,ein wenig::ADV,ತುಸು,ein wenig
624,kaum::ADV,ಕಠಿನವಾಗಿ,kaum
625,sehr::ADV,ಬಹು,sehr
626,so::ADV,ಅಷ್ಟು,so
627,noch::ADV,ಇನ್ನು,noch
628,nur::ADV,ಕೇವಲ,nur
629,schon::ADV,ಆಗಲೇ,schon
630,wieder::ADV,ಪುನಃ,wieder
631,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,vergebens
632,vor::PRP,ಮುಂದೆ,vor
633,hinter::PRP,ಹಿಂದ,hinter
634,unter::PRP,ಕೆಳ,unter
635,durch::PRP,ನೇರವಾಗಿ,durch
636,neben::PRP,ಅಧರ ಬಲಿಕ,neben
637,zwischen::PRP,ನಡುವೆ,zwischen
638,wegen::PRP,ಅಧಕ್ಕಗಿ,wegen
639,dies::PRN,ಈ,dies
640,das::PRN,ಅದು,das
641,alles::PRN,ಎಲ್ಲ,alles
642,ich::PRN,ನಾನು,ich
643,du::PRN,ನೀನು,du
644,er::PRN,ಅವನು,er
645,er::PRN,ಇವನು,er
646,wir::PRN,ನಾವು,wir
647,ihr::PRN,ನೀವು,ihr
648,sie::PRN,ಅವರು,sie
649,was::FPRN,ಏನು,was
650,wer::FPRN,ಯಾರಿಗೆ,wer
651,wo::FADV,ಎಲ್ಲಿ,wo
652,wohin::FADV,ಎಲ್ಲಿಗೆ,wohin
653,wie::FADV,ಹೇಗೆ,wie
654,warum::FADV,ಏಕೆ,warum
655,wieviel::FNUM,ಎಷ್ಟು,wieviel
656,eins::NUM,ಒಂದು,eins
657,zwei::NUM,ಎರಡು,zwei
658,drei::NUM,ಮೂರು,drei
659,vier::NUM,ನಾಲ್ಕು,vier
660,fünf::NUM,ಅಯ್ದು,fünf
661,sechs::NUM,ಆರು,sechs
662,sieben::NUM,ಏಳು,sieben
663,acht::NUM,ಎಂಟು,acht
664,neun::NUM,ಒಂಭಬತ್ತು,neun
665,zehn::NUM,ಹತ್ತು,zehn
666,elf::NUM,ಹನ್ನೊಂದು,elf
667,zwölf::NUM,ಹನ್ನೆರಡು,zwölf
668,zwanzig::NUM,ಇಪ್ಪತ್ತು,zwanzig
669,dreißig::NUM,ಮೂವತ್ತು,dreißig
670,vierzig::NUM,ನಲವತ್ತು,vierzig
671,fünfzig::NUM,ಐವತ್ತು,fünfzig
672,sechzig::NUM,ಅರುವತ್ತು,sechzig
673,siebzig::NUM,ಎಪ್ಪತ್ತು,siebzig
674,achtzig::NUM,ಎಂಬತ್ತು,achtzig
675,neunzig::NUM,ತೊಂಬತ್ತು,neunzig
676,hundert::NUM,ನೂರು,hundert
677,tausend::NUM,ಸಾವಿರ,tausend
678,und::CNJ,ಮತ್ತು,und
679,oder::CNJ,ಅಥವಾ,oder
680,stehen::V,ನಿಲ್ಲು,stehen
681,sitzen::V,ಕುಳ್ಳಿರು,sitzen
682,liegen::V,ಮಲಗಿಕೊ,liegen
683,hängen::V,ಇಳಿಯಬಿಡು,hängen
684,werden::V,ಆಗು,werden
685,passieren::V,ಆಗು,passieren
686,beginnen::V,ಆರಂಭಿಸು,beginnen
687,enden::V,ಕೊನೆಗಾಣು,enden
688,wechseln::V,ಮಾರ್ಪಡಿಸು,wechseln
689,aufgehen[Sonne]::V,ಮೂಡು,aufgehen
690,untergehen[Sonne]::V,ಮುಳುಗು,untergehen
691,scheinen[Sonne]::V,ಹೊಳೆ,scheinen
692,donnern::V,ಗುಡುಗಾಗು,donnern
693,wehen::V,ತೀಡು,wehen
694,strömen::V,ಹರಿ,strömen
695,fließen::V,ಹರಿ,fließen
696,sich drehen::V,ಸುತ್ತು,sich drehen
697,schwanken::V,ಓಲಾಡು,schwanken
698,schwingen::V,ತೂಗು,schwingen
699,fallen::V,ಉದುರು,fallen
700,brennen::V,ಉರಿ,brennen
701,rauchen::V,ಹೊಗೆಬಿಡು,rauchen
702,regnen::V,ಸುರಿ,regnen
703,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,gefrieren
704,tauen::V,ಬೆಚ್ಚಗಾಗು,tauen
705,schmelzen::V,ಕರಗು,schmelzen
706,trocknen::V,ಒಣಗು,trocknen
707,sieden::V,ಕುದಿ,sieden
708,faulen::V,ಕೊಳೆ,faulen
709,verfaulen::V,ನಶಿಸು,verfaulen
710,reißen::V,ಒಡೆ,reißen
711,versinken::V,ಮುಳುಗು,versinken
712,vergehen::V,ಸಾಗು,vergehen
713,erscheinen::V,ತೋರು,erscheinen
714,verschwinden::V,ಮಾಯವಾಗು,verschwinden
715,sinken::V,ಕುಸಿ,sinken
716,abnehmen::V,ತಗ್ಗು,abnehmen
717,zunehmen::V,ಬೆಳೆ,zunehmen
718,steigen::V,ಉಬ್ಬು,steigen
719,wachsen::V,ಬೆಳೆ,wachsen
720,glänzen::V,ಮಿರುಗು,glänzen
721,funkeln::V,ಮಿನುಗು,funkeln
722,lärmen::V,ಶಬ್ದ ಮಾಡಲು,lärmen
723,läuten::V,ಬಾರಿಸು,läuten
724,klingeln::V,ಅನುರಣಿಸು,klingeln
725,klirren::V,ಕಿಣಿಕಿಣಿಸು,klirren
726,brausen::V,ಅಬ್ಬರಿಸು,brausen
727,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,rauschen
728,klingen::V,ಉಸಿರು,klingen
729,bellen::V,ಬಗುಳು,bellen
730,heulen::V,ಅರಚು,heulen
731,blasen::V,ಗಾಳಿ ಊದು,blasen
732,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,pfeifen
733,schreien::V,ಕರೆ,schreien
734,stöhnen::V,ನರಳು,stöhnen
735,zittern::V,ನಡುಗು,zittern
736,leben::V,ಇರು,leben
737,geboren werden::V,ಉಂಟಾಗು,geboren werden
738,atmen::V,ಉಸಿರು,atmen
739,trinken::V,ಕುಡಿ,trinken
740,essen::V,ತಿನ್ನು,essen
741,schlucken::V,ನುಂಗು,schlucken
742,müde werden::V,ಬಳಲು,müde werden
743,einschlafen::V,ನಿದ್ಧೆಹೋಗು,einschlafen
744,schlafen::V,ನಿದ್ರಿಸು,schlafen
745,aufwachen::V,ಏಳು,aufwachen
746,aufstehen::V,ಏಳು,aufstehen
747,sich erholen::V,ಸುಧಾರಿಸು,sich erholen
748,krank werden::V,ಬೇನೆಬೀಳು,krank werden
749,krank sein::V,ಕೆಟ್ಟ ಎಂದು,krank sein
750,schmerzen::V,ಕಚ್ಚು,schmerzen
751,husten::V,ಕೆಮ್ಮು,husten
752,genesen::V,ಮತ್ತೆಹೊದಿಸು,genesen
753,sterben::V,ಮೃತಪಡು,sterben
754,umkommen::V,ಹಾಳಾಗು,umkommen
755,sich bewegen::V,ಚಲಿಸು,sich bewegen
756,sich rühren::V,ಕದಲು,sich rühren
757,sich erheben::V,ಏಳು,sich erheben
758,sich setzen::V,ಕೂರು,sich setzen
759,hinfallen::V,ಬೀಳು,hinfallen
760,laufen::V,ನಡೆ,laufen
761,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,schreiten
762,spazierengehen::V,ವಿಹರಿಸು,spazierengehen
763,eilen::V,ಮುನ್ನುಗ್ಗು,eilen
764,sich beeilen::V,ಆತುರಪಡು,sich beeilen
765,sausen::V,ಒಗೆ,sausen
766,rennen::V,ಓಡು,rennen
767,springen::V,ಜಿಗಿ,springen
768,klettern::V,ಏರು,klettern
769,schaukeln::V,ತೂಗು,schaukeln
770,kriechen::V,ತೆವಳು,kriechen
771,schwimmen::V,ಈಜು,schwimmen
772,tauchen::V,ಕೆಳಗಿಳಿ,tauchen
773,rudern::V,ಸಾಗಿಸು,rudern
774,fahren::V,ನಡೆಸು,fahren
775,fliegen::V,ಹಾರು,fliegen
776,gehen::V,ಹೋಗು,gehen
777,weggehen::V,ಹೊರಡು,weggehen
778,abfahren::V,ತೆರಳು,abfahren
779,anhalten::V,ನಿಲ್ಲು,anhalten
780,hineingehen::V,ಒಳಹೊಗು,hineingehen
781,eintreten::V,ಒಳಹೊಗು,eintreten
782,kommen::V,ಬರು,kommen
783,ankommen::V,ಬರು,ankommen
784,zurückkommen::V,ಹಿಂದಿರುಗು,zurückkommen
785,bleiben::V,ಇರು,bleiben
786,warten::V,ಇರು,warten
787,erwarten::V,ನಿರೀಕ್ಷಿಸು,erwarten
788,suchen::V,ಹುಡುಕು,suchen
789,finden::V,ಕಂಡುಕೊ,finden
790,versuchen::V,ಪ್ರಯತ್ನಿಸು,versuchen
791,vorbereiten::V,ಸಿದ್ಧವಾಗು,vorbereiten
792,lieben::V,ಪ್ರೀತಿಸು,lieben
793,mögen::V,ಇಷ್ಟಪಡು,mögen
794,lachen::V,ನಗು,lachen
795,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,rühren
796,weinen::V,ಅಳು,weinen
797,schimpfen::V,ಗೊಣಗು,schimpfen
798,sich ärgern::V,ಗಣಗಾಡು,sich ärgern
799,sich fürchten::V,ನಡುಗು,sich fürchten
800,fürchten::V,ಹೆದರು,fürchten
801,fliehen::V,ಓಡಿಹೋಗು,fliehen
802,flüchten::V,ಪಾರಾಗು,flüchten
803,sehen::V,ಕಾಣು,sehen
804,anschauen::V,ನೋಡು,anschauen
805,ansehen::V,ನಿರೀಕ್ಷಿಸು,ansehen
806,hören::V,ಕೇಳು,hören
807,zuhören::V,ಆಲಿಸು,zuhören
808,probieren::V,ರುಚಿ ನೋಡು,probieren
809,riechen::V,ಮೂಸು,riechen
810,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,fühlen
811,scheinen::V,ತೋರು,scheinen
812,zu sehen sein::V,ಕಾಣಿಸು,zu sehen sein
813,vernehmen::V,ಕೇಳು,vernehmen
814,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,frieren
815,tun::V,ಮಾಡು,tun
816,können::V,ಮಾಡಬಲ್ಲ,können
817,wollen::V,ಬಯಸು,wollen
818,anfangen::V,ಪ್ರಾರಂಭಿಸು,anfangen
819,beenden::V,ನಿಲ್ಲಿಸು,beenden
820,aufhören::V,ಮುಗಿಸು,aufhören
821,gelingen::V,ಯಶಸ್ವಿಯಾಗು,gelingen
822,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,geraten
823,öffnen::V,ತೆರೆ,öffnen
824,schließen::V,ಮುಚ್ಚು,schließen
825,stellen::V,ಇಕ್ಕು,stellen
826,setzen::V,ಇಡು,setzen
827,legen::V,ಇಡು,legen
828,berühren::V,ತಾಕು,berühren
829,verbinden::V,ಕೂಡಿಸು,verbinden
830,bedecken::V,ಮುಚ್ಚು,bedecken
831,aufhängen::V,ತೂಗುಹಾಕು,aufhängen
832,anzünden::V,ಹತ್ತಿಸು,anzünden
833,aufheben::V,ಆಯಿ,aufheben
834,zurücklassen::V,ಬಿಡು,zurücklassen
835,verlieren::V,ಕಳೆ,verlieren
836,fallen lassen::V,ಬೀಳಿಸು,fallen lassen
837,machen::V,ಮಾಡು,machen
838,herstellen::V,ತಯಾರಿಸು,herstellen
839,bauen::V,ಕಟ್ಟು,bauen
840,reparieren::V,ಸರಿಪಡಿಸು,reparieren
841,verbessern::V,ತಿದ್ದು,verbessern
842,ändern::V,ಬದಲಾಯಿಸು,ändern
843,graben::V,ಅಗೆ,graben
844,beugen::V,ಬಗ್ಗಿಸು,beugen
845,biegen::V,ಬಗ್ಗಿಸು,biegen
846,drehen::V,ತಿರುಗು,drehen
847,wenden::V,ತಿರುಗು,wenden
848,umdrehen::V,ತಿರುಗಿಸು,umdrehen
849,heben::V,ಎತ್ತು,heben
850,hochheben::V,ಎತ್ತು,hochheben
851,ergreifen::V,ಆಕ್ರಮಿಸು,ergreifen
852,halten::V,ಹಿಡಿ,halten
853,drücken::V,ಒತ್ತು,drücken
854,schieben::V,ನೂಕು,schieben
855,kratzen::V,ತರಚಿಕೊಳ್ಳು,kratzen
856,lecken::V,ನೆಕ್ಕು,lecken
857,beißen::V,ಕಚ್ಚು,beißen
858,abreißen::V,ಹರಿ,abreißen
859,abschneiden::V,ಕತ್ತರಿಸು,abschneiden
860,binden::V,ಕಟ್ಟು,binden
861,stecken::V,ಸಿಕ್ಕಿಸು,stecken
862,brechen::V,ಮುರಿ,brechen
863,klopfen::V,ತಟ್ಟು,klopfen
864,hauen::V,ಹೊಡೆ,hauen
865,kleben::V,ಅಂಟಿಸು,kleben
866,reiben::V,ಉಜ್ಜು,reiben
867,streichen::V,ಹರಡು,streichen
868,schleifen::V,ಮಸೆ,schleifen
869,schneiden::V,ಕತ್ತರಿಸು,schneiden
870,rütteln::V,ಕುಲುಕಿಸು,rütteln
871,schütteln::V,ಅಲುಗಿಸು,schütteln
872,schwenken::V,ತೂಗಾಡು,schwenken
873,schütten::V,ಎರೆ,schütten
874,füllen::V,ತುಂಬಿಸು,füllen
875,einwickeln::V,ಹೊದಿಸು,einwickeln
876,tragen::V,ಹೊರು,tragen
877,schleppen::V,ಜಗ್ಗು,schleppen
878,ziehen::V,ಎಳೆ,ziehen
879,aufbewahren::V,ಇಟ್ಟುಕೊ,aufbewahren
880,werfen::V,ಎಸೆ,werfen
881,fangen::V,ಹಿಡಿ,fangen
882,packen::V,ಸೆಳೆ,packen
883,verstecken::V,ಮುಚ್ಚಿಡು,verstecken
884,teilen::V,ವಿಭಜಿಸು,teilen
885,schicken::V,ಕಳುಹಿಸು,schicken
886,bringen::V,ತರು,bringen
887,hinzufügen::V,ಕೂಡಿಸು,hinzufügen
888,bekommen::V,ಸಂಪಾದಿಸು,bekommen
889,erhalten::V,ಪಡೆ,erhalten
890,nehmen::V,ಹಿಡಿ,nehmen
891,wählen::V,ಆರಿಸು,wählen
892,auswählen::V,ಆಯಿ,auswählen
893,bewahren::V,ರಕ್ಷಿಸಿಡು,bewahren
894,behindern::V,ಅಡ್ಡಿಮಾಡು,behindern
895,verderben::V,ಕೆಡಿಸು,verderben
896,beschädigen::V,ಹಾಳುಮಾಡು,beschädigen
897,zerbrechen::V,ಮುರಿ,zerbrechen
898,zerreißen::V,ಸೀಳು,zerreißen
899,zerstören::V,ಅಳಿಸು,zerstören
900,verbrennen::V,ಸುಡು,verbrennen
901,geben::V,ಕೊಡು,geben
902,reichen::V,ಕೊಡು,reichen
903,schenken::V,ಅರ್ಪಿಸು,schenken
904,versprechen::V,ವಾಗ್ದಾನಮಾಡು,versprechen
905,wünschen::V,ಬಯಸು,wünschen
906,loben::V,ಹೊಗಳು,loben
907,küssen::V,ಚುಂಬಿಸು,küssen
908,wiegen::V,ತೂಗು,wiegen
909,zudecken::V,ಹಾಸು,zudecken
910,wecken::V,ಎಬ್ಬಿಸು,wecken
911,zeigen::V,ತೋರಿಸು,zeigen
912,führen::V,ದಾರಿತೋರಿಸು,führen
913,lehren::V,ಕಲಿಸು,lehren
914,unterrichten::V,ಬೋಧಿಸು,unterrichten
915,aufziehen::V,ಸಲಹು,aufziehen
916,leiten::V,ಮುಂದಾಳಾಗಿರು ,leiten
917,antreiben::V,ಓಡಿಸು,antreiben
918,lassen::V,ಮಾಡಲುಬಿಡು,lassen
919,einladen::V,ಆಹ್ವಾನಿಸು,einladen
920,vereinigen::V,ಒಂದಾಗು,vereinigen
921,besuchen::V,ಭೇಟಿಯಾಗು,besuchen
922,treffen::V,ಸಂಧಿಸು,treffen
923,sich versammeln::V,ನೆರೆ,sich versammeln
924,spielen::V,ಆಡು,spielen
925,singen::V,ಹಾಡು,singen
926,tanzen::V,ಕುಣಿ,tanzen
927,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,sich trennen
928,verlassen::V,ಕಳೆ,verlassen
929,retten::V,ರಕ್ಷಿಸು,retten
930,bewachen::V,ಕಾಪಾಡು,bewachen
931,schützen::V,ಸಂರಕ್ಷಿಸು,schützen
932,verteidigen::V,ಕಾಪಿಡು,verteidigen
933,sich schlagen::V,ಕಿತ್ತಾಟ,sich schlagen
934,schießen::V,ಎಸೆ,schießen
935,siegen::V,ಗೆಲ್ಲು,siegen
936,ärgern::V,ರೇಗಿಸು,ärgern
937,schlagen::V,ಹೊಡೆ,schlagen
938,treten::V,ಒದೆ,treten
939,stechen::V,ಚುಚ್ಚು,stechen
940,stoßen::V,ತಳ್ಳು,stoßen
941,stehlen::V,ಕದಿ,stehlen
942,stören::V,ಕತಕು,stören
943,belästigen::V,ತೊಂದರೆ,belästigen
944,verbergen::V,ಮರೆಮಾಜು,verbergen
945,täuschen::V,ಠಕ್ಕಿಸು,täuschen
946,betrügen::V,ವಂಚಿಸು,betrügen
947,töten::V,ಕೊಲ್ಲು,töten
948,wohnen::V,ವಾಸಿಸು,wohnen
949,arbeiten::V,ಕೆಲಸ ಮಾಡು,arbeiten
950,sammeln::V,ಸಂಚಯಿಸು,sammeln
951,pflücken::V,ಬಿಡಿಸು,pflücken
952,jagen::V,ಬೇಟೆಯಾಡು,jagen
953,fischen::V,ಮೀನು ಹಿಡಿ,fischen
954,fassen::V,ಹಿಡಿ,fassen
955,hüten::V,ಗುಂಪುಸೇರಿಸು,hüten
956,treiben::V,ದಬ್ಬು,treiben
957,anbinden::V,ಬಿಗಿ,anbinden
958,füttern::V,ಮೇಯಿಸು,füttern
959,melken::V,ಹಾಲು ಕರೆ,melken
960,hacken::V,ತುಂಡರಿಸು,hacken
961,gießen::V,ನೀರುಹಾಕು,gießen
962,reifen::V,ಕಳಿ,reifen
963,zubereiten::V,ಅಡಿಗೆಮಾಡು,zubereiten
964,kochen::V,ಅಡು,kochen
965,backen::V,ಬೇಯಿಸು,backen
966,braten::V,ಕರಿ,braten
967,umrühren::V,ಕಲಕು,umrühren
968,stricken::V,ಹೆಣೆ,stricken
969,nähen::V,ಹೊಲಿ,nähen
970,färben::V,ಬಣ್ಣ ಹತ್ತು,färben
971,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,reinigen
972,waschen::V,ತೊಳೆ,waschen
973,abwischen::V,ಒರಸು,abwischen
974,spülen::V,ಗಲಬರಿಸು,spülen
975,fegen::V,ಗುಡಿಸು,fegen
976,kehren::V,ಗುಡಿಸು,kehren
977,baden::V,ಸ್ನಾನಮಾಡು,baden
978,sich waschen::V,ತೊಳೆ,sich waschen
979,ausziehen::V,ಬಿಚ್ಚು,ausziehen
980,anziehen::V,ಹಾಕು,anziehen
981,sich anziehen::V,ಹಾಕು,sich anziehen
982,kämmen::V,ಬಾಚು,kämmen
983,schmücken::V,ಅಲಂಕರಿಸು,schmücken
984,sagen::V,ಹೇಳು,sagen
985,sprechen::V,ನುಡಿ,sprechen
986,reden::V,ನುಡಿ,reden
987,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,sich unterhalten
988,fragen::V,ವಿಚಾರಿಸು,fragen
989,bitten::V,ಬೇಡು,bitten
990,erzählen::V,ಹೇಳು,erzählen
991,mitteilen::V,ತಿಳಿಸು,mitteilen
992,nennen::V,ಹೆಸರಿಡು,nennen
993,rufen::V,ಕರೆ,rufen
994,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,prahlen
995,übersetzen::V,ಭಾಷಾಂತರಿಸು,übersetzen
996,denken::V,ಯೋಚಿಸು,denken
997,glauben::V,ನಂಬು,glauben
998,bemerken::V,ಗಮನಿಸು,bemerken
999,erkennen::V,ಗುರುತುಹಿಡಿ,erkennen
1000,begreifen::V,ಗ್ರಹಿಸು,begreifen
1001,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,verstehen
1002,lernen::V,ಕಲಿ,lernen
1003,wissen::V,ಅರಿ,wissen
1004,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,sich erinnern an
1005,vergessen::V,ಮರೆತುವಿಡು,vergessen
1006,messen::V,ಅಳೆ,messen
1007,zählen::V,ಗಣಿಸು,zählen
1008,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,rechnen
1009,lesen::V,ಓದು,lesen
1010,malen::V,ಬಿಡಿಸು,malen
1011,zeichnen::V,ಬಿಡಿಸು,zeichnen
1012,schreiben::V,ಬರೆ,schreiben
1013,besitzen::V,ಒಡೆಯನಾಗಿರು,besitzen
1014,kaufen::V,ಕೊಳ್ಳು,kaufen
1015,verkaufen::V,ಕೊಡು,verkaufen
1016,bezahlen::V,ಬೆಲೆತೆರು,bezahlen
1017,zahlen::V,ಹಣವನ್ನುಕೊಡು,zahlen
1018,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,beherrschen
1019,ertragen::V,ಸಹಿಸು,ertragen
