,Concept_ID,en,kl
803,eins::NUM,one,ataaseq
804,zwei::NUM,two,marluk
805,drei::NUM,three,pingasut
806,vier::NUM,four,sisamat
807,vier::NUM,four,qajuusat
808,fünf::NUM,five,tallimat
809,sechs::NUM,six,arfineq
810,sechs::NUM,six,arfinillit
811,sieben::NUM,seven,arfineq-marluk
812,acht::NUM,eight,arfineq pingasut
813,neun::NUM,nine,qulingiluat
814,neun::NUM,nine,arfineq sisamat
815,zehn::NUM,ten,qulit
816,elf::NUM,eleven,aqqaneq
817,zwölf::NUM,twelve,aqqaneq-marluk
818,zwanzig::NUM,twenty,tyve
819,dreißig::NUM,thirty,tredive
820,dreißig::NUM,thirty,pingasunik qulillit
821,vierzig::NUM,forty,fyrre
822,fünfzig::NUM,fifty,halvtreds
823,fünfzig::NUM,fifty,tallimanik qulillit
824,sechzig::NUM,sixty,tres
825,siebzig::NUM,seventy,halvfjerds
826,achtzig::NUM,eighty,firs
827,neunzig::NUM,ninety,halvfems
828,hundert::NUM,a hundred,et hundrede
829,tausend::NUM,a thousand,et tusinde
830,und::CNJ,and,aamma
831,oder::CNJ,or,imalluunnit
832,stehen::V,stand,sikingavoq
833,sitzen::V,sit,ingippoq
834,liegen::V,lie,nalavoq
835,liegen::V,lie,aqupivoq
836,hängen::V,hang,nivinngarpaa
837,werden::V,become,pinngorpoq
838,passieren::V,happen,pivoq
839,beginnen::V,begin,aallarnerpaa
840,enden::V,end,naggaserpaa
841,wechseln::V,change,immikkut ilivoq
842,aufgehen[Sonne]::V,rise,
843,untergehen[Sonne]::V,set,ilioqqaasoq
844,scheinen[Sonne]::V,shine,qinnorpoq
845,scheinen[Sonne]::V,shine,qinngorpoq
846,donnern::V,thunder,kalleq
847,wehen::V,blow,timmivoq
848,strömen::V,stream,
849,fließen::V,flow,
850,sich drehen::V,revolve,ipippaa
851,schwanken::V,sway,aalavoq
852,schwingen::V,swing,issakajaat or issakatsiaarut
853,fallen::V,fall,quasivaa
854,brennen::V,burn,seerpoq
855,brennen::V,burn,uuppaa
856,rauchen::V,smoke,pujoorpoq
857,regnen::V,rain,siallerpoq
858,gefrieren::V,freeze,qiulerpoq
859,tauen::V,thaw,aappoq
860,schmelzen::V,melt,aappoq
861,schmelzen::V,melt,aatsippaa
862,trocknen::V,dry,panerserpaa
863,sieden::V,boil,qalappoq
864,faulen::V,rot,
865,verfaulen::V,decay,
866,reißen::V,snap,qulli
867,reißen::V,snap,alittorpaa
868,reißen::V,snap,kimillanneq
869,versinken::V,sink,kivivaa
870,versinken::V,sink,apparpoq
871,vergehen::V,pass,qaangerpaa
872,vergehen::V,pass,sarsuppoq
873,erscheinen::V,appear,takutippoq
874,verschwinden::V,disappear,
875,sinken::V,drop,kivivaa
876,sinken::V,drop,apparpoq
877,abnehmen::V,decrease,ikillipput
878,zunehmen::V,increase,allisippaa
879,steigen::V,rise,allisippaa
880,wachsen::V,grow,allivoq
881,glänzen::V,shine,qinngorpoq
882,glänzen::V,shine,qinnorpoq
883,funkeln::V,sparkle,uisorilavoq
884,lärmen::V,be noisy,
885,läuten::V,chime,avilualaarpoq
886,klingeln::V,ring,aviluarpoq
887,klingeln::V,ring,aviluarpaluppoq
888,klirren::V,tinkle,
889,brausen::V,roar,ittuk
890,brausen::V,roar,ittuppoq
891,brausen::V,roar,ittuppaluppoq
892,rauschen::V,rustle,
893,klingen::V,sound,
894,bellen::V,bark,qiluppoq
895,heulen::V,howl,maarpoq
896,heulen::V,howl,maalavoq
897,heulen::V,howl,miaggoorpoq
898,blasen::V,blow,aporneq
899,pfeifen::V,whistle,siggartartitsivoq
900,pfeifen::V,whistle,siorsulavoq
901,schreien::V,shout,suaarpoq
902,stöhnen::V,groan,nipiliorpoq
903,stöhnen::V,groan,nipilliorpoq
904,zittern::V,tremble,qarsulivik
905,leben::V,be alive,inuuvoq
906,geboren werden::V,be born,inuuvoq
907,geboren werden::V,be born,inunngorpoq
908,atmen::V,breathe,anersaarpoq
909,trinken::V,drink,imerpoq
910,essen::V,eat,tamorpoq
911,schlucken::V,swallow,tuluarnaq
912,müde werden::V,get tired,
913,einschlafen::V,fall asleep,sinippoq
914,schlafen::V,sleep,sinik
915,aufwachen::V,wake up,iterpoq
916,aufwachen::V,wake up,eqqumavoq
917,aufstehen::V,get up,makippoq
918,sich erholen::V,relax,qasuerserpoq
919,krank werden::V,fall ill,
920,krank sein::V,be ill,
921,schmerzen::V,ache,anneraa
922,schmerzen::V,ache,annernarpoq
923,husten::V,cough,quersorpoq
924,genesen::V,recover,ajunngissivoq
925,genesen::V,recover,ilisimmarpoq
926,genesen::V,recover,ilorrippoq
927,sterben::V,die,toquvoq
928,umkommen::V,perish,
929,sich bewegen::V,move,ingerlavoq
930,sich rühren::V,budge,
931,sich erheben::V,stand up,
932,sich setzen::V,sit down,ingippoq
933,hinfallen::V,tumble,
934,laufen::V,walk,arpappoq
935,schreiten::V,pace,ingerlavoq
936,spazierengehen::V,go for a walk,utertakajaarpoq
937,spazierengehen::V,go for a walk,utertakattajaarpoq
938,eilen::V,rush,qaa qaa
939,eilen::V,rush,qiilasaarpoq
940,eilen::V,rush,ingerlasaarpaa
941,sich beeilen::V,hurry,tuaviorpoq
942,sausen::V,dash,uiguut
943,rennen::V,run,igivoq
944,springen::V,jump,upernassaq
945,klettern::V,climb,pilaakkeerpoq
946,schaukeln::V,seesaw,aalavoq
947,kriechen::V,creep,
948,schwimmen::V,swim,naluppoq
949,tauchen::V,dive,allorpoq
950,rudern::V,row,ipuppaa
951,fahren::V,drive,qimusserpoq
952,fliegen::V,fly,timmivoq
953,gehen::V,go,
954,weggehen::V,go away,piiarpoq
955,abfahren::V,depart,
956,anhalten::V,stop,unitsippaa
957,hineingehen::V,go in,timaappaa
958,eintreten::V,enter,allattorpaa
959,kommen::V,come,qaa-
960,kommen::V,come,pivaa
961,ankommen::V,arrive,tikippoq
962,zurückkommen::V,come back,angerlarpoq
963,bleiben::V,stay,uninngavoq
964,warten::V,wait,paavoq
965,warten::V,wait,utaqqivoq
966,erwarten::V,wait for,
967,suchen::V,seek,nivivaa
968,suchen::V,look for,nivivaa
969,finden::V,find,nanivaa
970,versuchen::V,try,uuppaa
971,versuchen::V,try,ussersarpaa
972,vorbereiten::V,prepare,piareersarpaa
973,lieben::V,love,asavaa
974,mögen::V,like,akaaraa
975,lachen::V,laugh,
976,rühren::V,move,qeerlerpaa
977,weinen::V,weep,qiavoq
978,schimpfen::V,grumble,qatimaarpoq
979,sich ärgern::V,be annoyed,ugguutigaa
980,sich fürchten::V,be afraid,eqqanaarpoq
981,fürchten::V,be afraid of,ersigaa
982,fliehen::V,flee,qimaavoq
983,flüchten::V,escape,allikarfigaa
984,sehen::V,see,isigaa
985,anschauen::V,look at,
986,ansehen::V,watch,alaatsinaappaa
987,hören::V,hear,tusarpaa
988,zuhören::V,listen,naalappoq
989,probieren::V,taste,
990,riechen::V,smell,tipippoq
991,fühlen::V,feel,misigaa
992,scheinen::V,seem,takutippoq
993,zu sehen sein::V,show,
994,vernehmen::V,hear,
995,frieren::V,be cold,qiiavoq
996,tun::V,do,iliorpoq
997,können::V,can,
998,wollen::V,want,piumavaa
999,anfangen::V,start,pilerpoq
1000,beenden::V,finish,naggaserpaa
1001,aufhören::V,stop,naammatsippaa
1002,gelingen::V,succeed,
1003,geraten::V,turn out,
1004,öffnen::V,open,ammarpaa
1005,schließen::V,close,matuaa
1006,stellen::V,put,ilivaa
1007,stellen::V,put,iliorarpai
1008,stellen::V,put,ilioqqarpai
1009,setzen::V,place,iliorarpai
1010,setzen::V,place,ilioqqarpai
1011,legen::V,lay,ilivaa
1012,berühren::V,touch,attorpaa
1013,verbinden::V,connect,taperserpaa
1014,bedecken::V,cover,iikkerpaa
1015,bedecken::V,cover,iikkersorpaa
1016,aufhängen::V,hang up,inivaa
1017,aufhängen::V,hang up,iniorarpai
1018,anzünden::V,light,saggaavoq
1019,aufheben::V,pick up,allisippaa
1020,zurücklassen::V,leave,aallarpoq
1021,verlieren::V,lose,annaavaa
1022,fallen lassen::V,drop,nakkaavaa
1023,machen::V,make,iliorpoq
1024,herstellen::V,produce,anillatsippaa
1025,bauen::V,build,marrarterpaa
1026,reparieren::V,mend,iluarsaappaa
1027,verbessern::V,improve,naqqippaa
1028,ändern::V,alter,
1029,graben::V,dig,assappaa
1030,beugen::V,bow,qappappoq
1031,biegen::V,bend,qappappoq
1032,drehen::V,spin,
1033,wenden::V,turn,assappaa
1034,wenden::V,turn,assakarpoq
1035,umdrehen::V,turn around,assakartippaa
1036,heben::V,raise,kivippaa
1037,hochheben::V,lift,kissumiarpaa
1038,ergreifen::V,seize,isaappaa
1039,ergreifen::V,seize,isaguppaa
1040,halten::V,hold,minarpaa
1041,drücken::V,press,naqittaat
1042,schieben::V,push,
1043,kratzen::V,scrape,qitsuppaa
1044,lecken::V,lick,aluppaa
1045,beißen::V,bite,kiivaa
1046,abreißen::V,tear off,aqqarpaa
1047,abreißen::V,tear off,isaterpaa
1048,abschneiden::V,cut off,kipivaa
1049,binden::V,tie,kakkersarpaa
1050,stecken::V,stick,kussunneq
1051,brechen::V,break,nallorpaa
1052,klopfen::V,knock,pattappaa
1053,hauen::V,hit,aqivaa
1054,kleben::V,glue,qaappoq
1055,reiben::V,rub,tagiarpaa
1056,reiben::V,rub,tangiarpaa
1057,streichen::V,spread,erlerpoq
1058,schleifen::V,grind,sequppaa
1059,schneiden::V,cut,uullivoq
1060,rütteln::V,jolt,
1061,schütteln::V,shake,aalavoq
1062,schwenken::V,swing,issarpoq
1063,schütten::V,pour,
1064,füllen::V,fill,immerpaa
1065,einwickeln::V,wrap,immoqquserpaa
1066,tragen::V,carry,maqippaa
1067,tragen::V,carry,assartorpoq
1068,schleppen::V,drag,assartorpoq
1069,ziehen::V,pull,kalippaa
1070,ziehen::V,pull,kalissarpoq
1071,aufbewahren::V,keep,toqqorpaa
1072,werfen::V,throw,kuivaa
1073,fangen::V,catch,anguaa
1074,packen::V,grab,
1075,verstecken::V,hide,anngigaa
1076,teilen::V,divide,agguut
1077,teilen::V,divide,agguusersorpaa
1078,schicken::V,send,nassiuppaa
1079,bringen::V,bring,aggiuppaa
1080,bringen::V,bring,nassataraa
1081,hinzufügen::V,add,
1082,bekommen::V,get,tiguaa
1083,erhalten::V,receive,tiguaa
1084,nehmen::V,take,pivoq
1085,nehmen::V,take,tiguaa
1086,wählen::V,choose,
1087,auswählen::V,select,
1088,bewahren::V,preserve,sukkunik simerserpaa
1089,behindern::V,hinder,
1090,verderben::V,spoil,asiutippaa
1091,verderben::V,spoil,piuneerunnerit
1092,beschädigen::V,damage,
1093,zerbrechen::V,break,ukuvoq
1094,zerreißen::V,tear,tisavaa
1095,zerreißen::V,tear,alittorpaa
1096,zerstören::V,destroy,aserorpaa
1097,verbrennen::V,burn,seerpoq
1098,geben::V,give,pivoq
1099,reichen::V,hand,
1100,schenken::V,give,
1101,versprechen::V,promise,neriorsorpaa
1102,wünschen::V,wish,kissaat
1103,loben::V,praise,nersorpaa
1104,loben::V,praise,nersornaat
1105,küssen::V,kiss,kunippaa
1106,küssen::V,kiss,kunissorpaa
1107,wiegen::V,rock,
1108,zudecken::V,cover,majorpaa
1109,wecken::V,wake,itersarpaa
1110,zeigen::V,show,tikkuuppaa
1111,führen::V,guide,tasissiuppaa
1112,führen::V,guide,ilitsersorpaa
1113,führen::V,guide,tasissersuuppaa
1114,lehren::V,teach,ilinniartippaa
1115,unterrichten::V,instruct,ajoqerpaa
1116,unterrichten::V,instruct,ajoqersorpaa
1117,unterrichten::V,instruct,ilinniartitsivoq
1118,aufziehen::V,bring up,inororsarpaa
1119,leiten::V,lead,iluatsippaa
1120,antreiben::V,urge,ikusimmippaa
1121,lassen::V,let,
1122,einladen::V,invite,qaaqquaa
1123,einladen::V,invite,qaasarpaa
1124,vereinigen::V,unite,taperserpaa
1125,besuchen::V,visit,tikeraarpaa
1126,treffen::V,meet,aporappaa
1127,sich versammeln::V,assemble,majorpoq
1128,spielen::V,play,pinnguarpoq
1129,singen::V,sing,erinarsorpoq
1130,tanzen::V,dance,qitippoq
1131,sich trennen::V,separate,immikkoortippaa
1132,verlassen::V,leave,
1133,retten::V,rescue,annaappaa
1134,bewachen::V,guard,
1135,schützen::V,protect,eriagaa
1136,schützen::V,protect,pineqartaalivaa
1137,verteidigen::V,defend,
1138,sich schlagen::V,brawl,
1139,schießen::V,shoot,aallaavaa
1140,schießen::V,shoot,piseriuppaa
1141,siegen::V,win,
1142,ärgern::V,annoy,ninngassarpaa
1143,ärgern::V,annoy,ninngassaarpaa
1144,schlagen::V,beat,unatarpaa
1145,treten::V,kick,tukerpoq
1146,stechen::V,sting,iguppaa
1147,stechen::V,sting,qasilippoq
1148,stoßen::V,shove,ikuserpaa
1149,stoßen::V,shove,ikusimmippaa
1150,stehlen::V,steal,tillippaa
1151,stören::V,disturb,akornuserpaa
1152,belästigen::V,bother,
1153,verbergen::V,conceal,anngigaa
1154,täuschen::V,deceive,
1155,betrügen::V,cheat,peqquserluttuliorfigaa
1156,töten::V,kill,maappaa
1157,töten::V,kill,toquppaa
1158,wohnen::V,dwell,najugaqarpoq
1159,arbeiten::V,work,sulivoq
1160,sammeln::V,gather,katersorpai
1161,pflücken::V,pick,
1162,jagen::V,hunt,piniarpoq
1163,fischen::V,fish,aalisarpoq
1164,fassen::V,catch,
1165,hüten::V,herd,
1166,treiben::V,drive,
1167,anbinden::V,tie up,qilerut
1168,anbinden::V,tie up,qilersorpaa
1169,anbinden::V,tie up,ungerlatserpaa
1170,füttern::V,feed,nerlerpaa
1171,melken::V,milk,
1172,hacken::V,chop,
1173,gießen::V,water,imerterpaa
1174,reifen::V,ripen,
1175,zubereiten::V,cook,
1176,kochen::V,boil,igavoq
1177,backen::V,bake,
1178,braten::V,fry,siappaa
1179,umrühren::V,stir,qeerlerpaa
1180,stricken::V,knit,
1181,nähen::V,sew,
1182,färben::V,dye,misuppaa
1183,reinigen::V,clean,sanniarpaa
1184,waschen::V,wash,asappaa
1185,abwischen::V,wipe,saligarpaa
1186,abwischen::V,wipe,saligartorpaa
1187,spülen::V,rinse,
1188,fegen::V,sweep,sanngiarpaa
1189,kehren::V,sweep,
1190,baden::V,bath,uffarpoq
1191,sich waschen::V,wash,uffarpoq
1192,ausziehen::V,take off,annoraajarpaa
1193,anziehen::V,put on,ativaa
1194,anziehen::V,put on,atitippaa
1195,sich anziehen::V,get dressed,atisalersorpoq
1196,kämmen::V,comb,
1197,schmücken::V,decorate,
1198,sagen::V,say,oqarpoq
1199,sprechen::V,speak,oqaluttarpoq
1200,reden::V,talk,oqaluppoq
1201,sich unterhalten::V,chat,
1202,fragen::V,ask,aperaa
1203,bitten::V,request,aperaa
1204,bitten::V,request,qinnuigaa
1205,erzählen::V,tell,oqaluttuaraa
1206,mitteilen::V,convey,oqalualaarpoq
1207,nennen::V,name,
1208,rufen::V,call,qaaqquaa
1209,prahlen::V,brag,oqqartuvoq
1210,prahlen::V,brag,oqallortuvoq
1211,übersetzen::V,translate,ikaarpoq
1212,übersetzen::V,translate,nutserpaa
1213,denken::V,think,isumaqarpoq
1214,glauben::V,believe,upperaa
1215,glauben::V,believe,isumaqarpoq
1216,bemerken::V,notice,
1217,erkennen::V,recognize,ilisaraa
1218,begreifen::V,grasp,
1219,verstehen::V,understand,paasivaa
1220,lernen::V,learn,ilinniarpoq
1221,wissen::V,know,nalunngilaa
1222,sich erinnern an::V,remember,eqqaavaa
1223,vergessen::V,forget,puiorpaa
1224,messen::V,measure,ussersarpaa
1225,zählen::V,count,kisitsivoq
1226,rechnen::V,calculate,kisitsivoq
1227,lesen::V,read,atuarpoq
1228,malen::V,paint,qalipappaa
1229,zeichnen::V,draw,
1230,schreiben::V,write,allappoq
1231,besitzen::V,own,
1232,kaufen::V,buy,pisiaraa
1233,verkaufen::V,sell,akigaa
1234,bezahlen::V,pay for,akilerpaa
1235,zahlen::V,pay,
1236,beherrschen::V,rule,inappaa
1237,ertragen::V,endure,ernertaaraa
