,Concept_ID,hr,is
836,allein::ADV,sam,einn
837,allein::ADV,sam,aleinn
838,auf einmal::ADV,istodobno,allt í einu
839,zusammen::ADV,skupa,saman
840,zusammen::ADV,zajedno,saman
841,lange::ADV,dugo,lengi
842,plötzlich::ADV,naglo,skyndilega
843,plötzlich::ADV,iznenada,skyndilega
844,sofort::ADV,odmah,strax
845,sofort::ADV,odmah,þegar í stað
846,später::ADV,kasnije,seinna
847,jetzt::ADV,sad,nú
848,jetzt::ADV,sad,núna
849,jetzt::ADV,sada,nú
850,jetzt::ADV,sada,núna
851,heute::ADV,danas,í dag
852,morgen::ADV,sutra,á morgun
853,bald::ADV,skoro,brátt
854,bald::ADV,skoro,bráðum
855,bald::ADV,doskora,brátt
856,bald::ADV,doskora,bráðum
857,dann::ADV,zatim,svo
858,dann::ADV,zatim,síðan
859,gestern::ADV,juče,í gær
860,gestern::ADV,jučer,í gær
861,einst::ADV,negda,forðum
862,einst::ADV,nekada,forðum
863,damals::ADV,tada,þá
864,damals::ADV,tada,á þeim tímum
865,damals::ADV,onda,þá
866,damals::ADV,onda,á þeim tímum
867,danach::ADV,poslije,á eftir því
868,danach::ADV,nakon toga,á eftir því
869,vorher::ADV,prije,áður
870,vorher::ADV,prije toga,áður
871,zuerst::ADV,prvo,fyrst
872,zuerst::ADV,najprije,fyrst
873,einmal::ADV,jednom,einu sinni
874,einmal::ADV,jedanput,einu sinni
875,manchmal::ADV,katkad,stundum
876,manchmal::ADV,katkada,stundum
877,oft::ADV,često,oft
878,immer::ADV,vazda,alltaf
879,immer::ADV,vazda,sífellt
880,immer::ADV,uvijek,alltaf
881,immer::ADV,uvijek,sífellt
882,niemals::ADV,nikad,aldrei
883,niemals::ADV,nikada,aldrei
884,hier::ADV,tu,hér
885,hier::ADV,ovdje,hér
886,hierhin::ADV,amo,hingað
887,hierhin::ADV,ovamo,hingað
888,von hier::ADV,odavde,héðan
889,dort::ADV,ondje,þar
890,dort::ADV,ondje,þarna
891,dorthin::ADV,onamo,þangað
892,geradeaus::ADV,ravno,beint áfram
893,vorwärts::ADV,naprijed,áfram
894,rückwärts::ADV,natrag,aftur á bak
895,zurück::ADV,nazad,aftur
896,zurück::ADV,nazad,til baka
897,zurück::ADV,natrag,aftur
898,zurück::ADV,natrag,til baka
899,unten::ADV,dolje,niðri
900,unten::ADV,dolje,fyrir neðan
901,hinab::ADV,nizbrdo,niður
902,hinab::ADV,nizbrdo,niður eftir
903,oben::ADV,gore,uppi
904,hinauf::ADV,uzbrdo,upp
905,hinauf::ADV,uzbrdo,upp eftir
906,überall::ADV,svuda,alls staðar
907,überall::ADV,svagdje,alls staðar
908,nicht::ADV,ne,ekki
909,ein wenig::ADV,malo,dálítið
910,kaum::ADV,tek,varla
911,kaum::ADV,tek,tæplega
912,kaum::ADV,jedva,varla
913,kaum::ADV,jedva,tæplega
914,sehr::ADV,jako,mjög
915,sehr::ADV,veoma,mjög
916,so::ADV,tako,svo
917,so::ADV,tako,þannig
918,so::ADV,ovako,svo
919,so::ADV,ovako,þannig
920,noch::ADV,još,enn
921,noch::ADV,još,ennþá
922,nur::ADV,samo,bara
923,nur::ADV,samo,aðeins
924,schon::ADV,već,nú þegar
925,wieder::ADV,opet,aftur
926,wieder::ADV,opet,að nýju
927,wieder::ADV,ponovo,aftur
928,wieder::ADV,ponovo,að nýju
929,vergebens::ADV,uzalud,árangurslaust
930,vergebens::ADV,zabadava,árangurslaust
931,vor::PRP,pred,fyrir
932,vor::PRP,ispred,fyrir
933,hinter::PRP,za,bak við
934,hinter::PRP,za,aftur fyrir
935,hinter::PRP,iza,bak við
936,hinter::PRP,iza,aftur fyrir
937,unter::PRP,pod,undir
938,unter::PRP,ispod,undir
939,durch::PRP,po,gegnum
940,durch::PRP,kroz,gegnum
941,neben::PRP,kraj,hjá
942,neben::PRP,kraj,við hliðina á
943,neben::PRP,pored,hjá
944,neben::PRP,pored,við hliðina á
945,neben::PRP,pokraj,hjá
946,neben::PRP,pokraj,við hliðina á
947,zwischen::PRP,među,milli
948,zwischen::PRP,među,á milli
949,zwischen::PRP,između,milli
950,zwischen::PRP,između,á milli
951,wegen::PRP,radi,vegna
952,wegen::PRP,zbog,vegna
953,dies::PRN,ovo,þetta
954,das::PRN,to,það
955,das::PRN,ono,það
956,alles::PRN,sve,allt
957,ich::PRN,ja,ég
958,du::PRN,ti,þú
959,er::PRN,on,hann
960,wir::PRN,mi,við
961,ihr::PRN,vi,þið
962,sie::PRN,oni,þær
963,sie::PRN,oni,þeir
964,was::FPRN,što,hvað
965,wer::FPRN,tko,hver
966,wo::FADV,gdje,hvar
967,wohin::FADV,kuda,hvert
968,wohin::FADV,kamo,hvert
969,wie::FADV,kako,hvernig
970,warum::FADV,zašto,hvers vegna
971,wieviel::FNUM,koliko,hve mikill
972,eins::NUM,jedan,einn
973,zwei::NUM,dva,tveir
974,drei::NUM,tri,þrír
975,vier::NUM,četiri,fjórir
976,fünf::NUM,pet,fimm
977,sechs::NUM,šest,sex
978,sieben::NUM,sedam,sjö
979,acht::NUM,osam,átta
980,neun::NUM,devet,níu
981,zehn::NUM,deset,tíu
982,elf::NUM,jedanaest,ellefu
983,zwölf::NUM,dvanaest,tólf
984,zwanzig::NUM,dvadeset,tuttugu
985,dreißig::NUM,trideset,þrjátíu
986,vierzig::NUM,četrdeset,fjörutíu
987,fünfzig::NUM,pedeset,fimmtíu
988,sechzig::NUM,šezdeset,sextíu
989,siebzig::NUM,sedamdeset,sjötíu
990,achtzig::NUM,osamdeset,áttatíu
991,neunzig::NUM,devetdeset,níutíu
992,hundert::NUM,sto,hundrað
993,tausend::NUM,tisuća,þúsund
994,und::CNJ,i,og
995,und::CNJ,te,og
996,oder::CNJ,ili,eða
997,stehen::V,stajati,standa
998,sitzen::V,sjediti,sitja
999,liegen::V,ležati,liggja
1000,hängen::V,visiti,hanga
1001,werden::V,postati,verða
1002,werden::V,činiti se,verða
1003,passieren::V,desiti se,gerast
1004,passieren::V,dogoditi se,gerast
1005,beginnen::V,početi,byrja
1006,enden::V,prestati,enda
1007,enden::V,prestati,lykta
1008,enden::V,svršiti se,enda
1009,enden::V,svršiti se,lykta
1010,wechseln::V,mijenjati se,skipta
1011,aufgehen[Sonne]::V,izići,koma upp
1012,untergehen[Sonne]::V,zaći,ganga til viðar
1013,scheinen[Sonne]::V,sijati,skína
1014,donnern::V,grmjeti,þruma
1015,wehen::V,duhati,blása
1016,strömen::V,strujati,streyma
1017,fließen::V,teći,fljóta
1018,sich drehen::V,obrtati se,snúast
1019,sich drehen::V,vrtjeti se,snúast
1020,schwanken::V,teturati,riða
1021,schwanken::V,teturati,rugga
1022,schwanken::V,kolebati se,riða
1023,schwanken::V,kolebati se,rugga
1024,schwingen::V,njihati,sveiflast
1025,schwingen::V,titrati,sveiflast
1026,fallen::V,padati,falla
1027,brennen::V,gorjeti,brenna
1028,rauchen::V,dimiti se,reykja
1029,regnen::V,kišiti,rigna
1030,regnen::V,daždjeti,rigna
1031,gefrieren::V,smrznuti se,frjósa
1032,tauen::V,kopnjeti,þiðna
1033,tauen::V,kraviti se,þiðna
1034,schmelzen::V,topiti se,bráðna
1035,trocknen::V,sušiti se,þorna
1036,sieden::V,kipjeti,sjóða
1037,sieden::V,ključati,sjóða
1038,faulen::V,gnjiti,rotna
1039,verfaulen::V,sagnjiti,rotna
1040,reißen::V,otrgnuti se,rifna
1041,versinken::V,tonuti,sökkva
1042,versinken::V,propasti,sökkva
1043,vergehen::V,prolaziti,líða
1044,erscheinen::V,pojaviti se,birtast
1045,verschwinden::V,nestati,hverfa
1046,verschwinden::V,izgubiti se,hverfa
1047,sinken::V,trgnuti,síga
1048,sinken::V,spustiti se,síga
1049,abnehmen::V,opasti,lækka
1050,abnehmen::V,opasti,minnka
1051,zunehmen::V,povećati se,aukast
1052,steigen::V,uzići,stíga
1053,steigen::V,nadoći,stíga
1054,wachsen::V,rasti,vaxa
1055,glänzen::V,blistati,glóa
1056,glänzen::V,blistati,glampa
1057,glänzen::V,sjati se,glóa
1058,glänzen::V,sjati se,glampa
1059,funkeln::V,svjetlucati,leiftra
1060,lärmen::V,bučati,hafa hátt
1061,lärmen::V,galamiti,hafa hátt
1062,läuten::V,zvoniti,hringja
1063,klingeln::V,zvoniti,hringja
1064,klirren::V,zvečati,glamra
1065,klirren::V,zvečati,skrölta
1066,brausen::V,hujati,ólga
1067,rauschen::V,šumiti,suða
1068,rauschen::V,šuškati,suða
1069,klingen::V,zvučati,hljóma
1070,bellen::V,lajati,gelta
1071,heulen::V,zavijati,væla
1072,heulen::V,zavijati,ýlfra
1073,blasen::V,puhati,blása
1074,pfeifen::V,fućkati,blístra
1075,schreien::V,vikati,æpa
1076,schreien::V,kričati,æpa
1077,stöhnen::V,stenjati,stynja
1078,zittern::V,drhtati,titra
1079,zittern::V,drhtati,skjálfa
1080,zittern::V,trepetati,titra
1081,zittern::V,trepetati,skjálfa
1082,leben::V,živjeti,lifa
1083,geboren werden::V,roditi se,fæðast
1084,atmen::V,disati,anda
1085,atmen::V,disati,draga andann
1086,trinken::V,piti,drekka
1087,essen::V,jesti,borða
1088,schlucken::V,gutati,kingja
1089,müde werden::V,umoriti se,þreytast
1090,einschlafen::V,usnuti,sofna
1091,einschlafen::V,zaspati,sofna
1092,schlafen::V,spati,sofa
1093,aufwachen::V,probuditi se,vakna
1094,aufstehen::V,ustati,fara á fætur
1095,sich erholen::V,odmoriti se,hvíla sig
1096,krank werden::V,oboljeti se,veikjast
1097,krank werden::V,oboljeti se,verða veikur
1098,krank werden::V,razboljeti se,veikjast
1099,krank werden::V,razboljeti se,verða veikur
1100,krank sein::V,bolovati,vera veikur
1101,schmerzen::V,boljeti,kenna til
1102,husten::V,kašljati,hósta
1103,genesen::V,ozdraviti,batna
1104,genesen::V,ozdraviti,frískast
1105,genesen::V,oporaviti se,batna
1106,genesen::V,oporaviti se,frískast
1107,sterben::V,umrijeti,deyja
1108,umkommen::V,skapati,farast
1109,sich bewegen::V,gibati se,bifast
1110,sich bewegen::V,kretati se,bifast
1111,sich rühren::V,maknuti se,hreyfast
1112,sich erheben::V,dići se,standa upp
1113,sich setzen::V,sjesti,setjast
1114,hinfallen::V,pasti,detta
1115,laufen::V,hodati,labba
1116,schreiten::V,stupati,ganga
1117,spazierengehen::V,šetati se,ganga sér til skemmtunar
1118,eilen::V,hitati,fara hratt
1119,sich beeilen::V,požuriti se,flýta sér
1120,sausen::V,juriti,þjóta
1121,rennen::V,trčati,hlaupa
1122,springen::V,skakati,stökkva
1123,klettern::V,popeti se,klifra
1124,klettern::V,penjati se,klifra
1125,schaukeln::V,ljuljati se,róla
1126,schaukeln::V,ljuljati se,rugga
1127,kriechen::V,puzati,skríða
1128,kriechen::V,gmizati,skríða
1129,schwimmen::V,plivati,synda
1130,tauchen::V,roniti,kafa
1131,tauchen::V,gnjuriti,kafa
1132,rudern::V,veslati,róa
1133,fahren::V,voziti se,aka
1134,fahren::V,voziti se,fara
1135,fliegen::V,letjeti,fljúga
1136,fliegen::V,lijetati,fljúga
1137,gehen::V,ići,fara
1138,gehen::V,ići,ganga
1139,weggehen::V,otići,fara burt
1140,weggehen::V,otići,ganga burt
1141,abfahren::V,krenuti,aka burt
1142,abfahren::V,otputovati,aka burt
1143,anhalten::V,stati,stöðva
1144,anhalten::V,zaustaviti,stöðva
1145,hineingehen::V,ulaziti,ganga inn
1146,eintreten::V,ući,koma inn
1147,eintreten::V,ući,ganga inn
1148,kommen::V,doći,koma
1149,ankommen::V,stići,koma til
1150,zurückkommen::V,vratiti se,koma til baka
1151,zurückkommen::V,povratiti se,koma til baka
1152,bleiben::V,ostati,haldast
1153,bleiben::V,ostati,vera kyrr
1154,warten::V,čekati,bíða
1155,erwarten::V,očekivati,búast við
1156,erwarten::V,očekivati,eiga von á
1157,suchen::V,tražiti,leita
1158,finden::V,naći,finna
1159,versuchen::V,pokušati,reyna
1160,vorbereiten::V,spremiti,undirbúa
1161,vorbereiten::V,pripremiti,undirbúa
1162,lieben::V,voljeti,elska
1163,mögen::V,voljeti,þykja gott
1164,mögen::V,voljeti,falla í geð
1165,lachen::V,smijati se,hlæja
1166,rühren::V,taknuti,snerta
1167,weinen::V,plakati,gráta
1168,schimpfen::V,psovati,skammast
1169,sich ärgern::V,ljutiti se,sárna
1170,sich ärgern::V,ljutiti se,gremjast
1171,sich fürchten::V,bojati se,óttast
1172,fürchten::V,bojati se,óttast
1173,fliehen::V,pobjeći,flýja
1174,flüchten::V,utjeći,strjúka
1175,sehen::V,vidjeti,sjá
1176,anschauen::V,ogledati,horfa á
1177,ansehen::V,gledati,líta á
1178,hören::V,čuti,heyra
1179,zuhören::V,slušati,hlusta
1180,probieren::V,probati,smakka
1181,riechen::V,osjećati miris,þefa
1182,fühlen::V,osjećati,finna til
1183,scheinen::V,činiti se,virðast
1184,zu sehen sein::V,biti vidljiv,vera að sjá
1185,vernehmen::V,saznati,heyra
1186,vernehmen::V,saznati,greina
1187,frieren::V,zima je,frjósa
1188,tun::V,raditi,gera
1189,können::V,moći,geta
1190,wollen::V,htjeti,ætla
1191,wollen::V,htjeti,vilja
1192,anfangen::V,početi,hefja
1193,beenden::V,svršiti,enda
1194,beenden::V,svršiti,ljúka
1195,beenden::V,dovršiti,enda
1196,beenden::V,dovršiti,ljúka
1197,aufhören::V,prestati,lykta
1198,gelingen::V,uspjeti,heppnast
1199,geraten::V,desiti se,lukkast
1200,öffnen::V,otvoriti,opna
1201,schließen::V,zatvoriti,loka
1202,stellen::V,metnuti,láta
1203,stellen::V,metnuti,setja
1204,stellen::V,postaviti,láta
1205,stellen::V,postaviti,setja
1206,setzen::V,posaditi,láta
1207,setzen::V,posaditi,setja
1208,legen::V,polagati,láta
1209,legen::V,polagati,leggja
1210,berühren::V,doticati,koma við
1211,berühren::V,dodirivati,koma við
1212,verbinden::V,spojiti,sameina
1213,verbinden::V,zavezati,sameina
1214,bedecken::V,pokriti,hylja
1215,aufhängen::V,objesiti,hengja
1216,aufhängen::V,objesiti,hengja upp
1217,anzünden::V,upaliti,kveikja í
1218,anzünden::V,zapaliti,kveikja í
1219,aufheben::V,podići,taka upp
1220,aufheben::V,podići,lyfta upp
1221,aufheben::V,podignuti,taka upp
1222,aufheben::V,podignuti,lyfta upp
1223,zurücklassen::V,ostaviti,skilja eftir
1224,zurücklassen::V,pustiti natrag,skilja eftir
1225,verlieren::V,izgubiti,týna
1226,verlieren::V,izgubiti,glata
1227,fallen lassen::V,ispustiti,missa
1228,machen::V,uraditi,búa til
1229,machen::V,načiniti,búa til
1230,machen::V,napraviti,búa til
1231,herstellen::V,proizvesti,framleiða
1232,bauen::V,graditi,smíða
1233,bauen::V,graditi,byggja
1234,reparieren::V,popraviti,gera við
1235,verbessern::V,poboljšati,bæta
1236,ändern::V,promijeniti,breyta
1237,graben::V,kopati,grafa
1238,graben::V,kopkati,grafa
1239,beugen::V,saviti,beygja
1240,biegen::V,saviti,sveigja
1241,biegen::V,sagnuti,sveigja
1242,drehen::V,vrtjeti,snúa
1243,wenden::V,obrnuti,snúa
1244,wenden::V,obrnuti,venda
1245,umdrehen::V,okrenuti,venda
1246,umdrehen::V,okrenuti,snúa við
1247,umdrehen::V,prevŕnuti,venda
1248,umdrehen::V,prevŕnuti,snúa við
1249,heben::V,dizati,hefja
1250,hochheben::V,dignuti,lyfta upp
1251,ergreifen::V,uhvatiti,grípa
1252,ergreifen::V,prihvatiti,grípa
1253,halten::V,držati,rúma
1254,halten::V,držati,halda
1255,drücken::V,pritiskivati,þjá
1256,drücken::V,pritiskivati,þrýsta
1257,schieben::V,gurati,ýta
1258,kratzen::V,česati,klóra
1259,kratzen::V,grepsti,klóra
1260,lecken::V,lizati,sleikja
1261,beißen::V,ujesti,bíta
1262,beißen::V,gristi,bíta
1263,abreißen::V,otkinuti,rífa af
1264,abreißen::V,otkinuti,rífa frá
1265,abschneiden::V,odrezati,skera af
1266,abschneiden::V,odrezati,klippa af
1267,binden::V,vezati,binda
1268,stecken::V,turiti,stinga
1269,brechen::V,slomiti,brjóta
1270,klopfen::V,lupati,berja
1271,klopfen::V,lupati,klappa
1272,klopfen::V,kucati,berja
1273,klopfen::V,kucati,klappa
1274,hauen::V,tući,berja
1275,hauen::V,tući,höggva
1276,hauen::V,udarati,berja
1277,hauen::V,udarati,höggva
1278,kleben::V,lijepiti,líma
1279,reiben::V,trti,núa
1280,streichen::V,namazati,smyrja
1281,schleifen::V,brusiti,slípa
1282,schneiden::V,rezati,skera
1283,schneiden::V,rezati,klippa
1284,rütteln::V,drmati,skaka
1285,schütteln::V,tresti,hrista
1286,schwenken::V,mahati,sveifla
1287,schütten::V,sipati,hella
1288,schütten::V,lijevati,hella
1289,füllen::V,napuniti,fylla
1290,einwickeln::V,umotati,vefja inn í
1291,einwickeln::V,zamotati,vefja inn í
1292,tragen::V,nositi,bera
1293,schleppen::V,tegliti,draga
1294,ziehen::V,vući,toga
1295,ziehen::V,vući,draga
1296,aufbewahren::V,čuvati,geyma
1297,werfen::V,bacati,kasta
1298,fangen::V,loviti,grípa
1299,fangen::V,hvatati,grípa
1300,packen::V,ščepati,þrífa í
1301,packen::V,zgrabiti,þrífa í
1302,verstecken::V,sakriti,fela
1303,teilen::V,podijeliti,deila
1304,schicken::V,slati,senda
1305,bringen::V,donijeti,færa
1306,bringen::V,donijeti,flytja
1307,hinzufügen::V,dodati,bæta við
1308,hinzufügen::V,pridati,bæta við
1309,bekommen::V,dobiti,hljóta
1310,bekommen::V,dobiti,ná
1311,erhalten::V,primiti,fá
1312,nehmen::V,uzeti,taka
1313,wählen::V,izabrati,velja
1314,auswählen::V,odabrati,velja úr
1315,bewahren::V,sačuvati,gæta
1316,bewahren::V,sačuvati,vernda
1317,behindern::V,smetati,varna
1318,verderben::V,pokvariti,spilla
1319,beschädigen::V,oštetiti,skemma
1320,zerbrechen::V,razbiti,brjóta
1321,zerbrechen::V,prelomiti,brjóta
1322,zerreißen::V,poderati,rífa
1323,zerreißen::V,poderati,rífa sundur
1324,zerreißen::V,rastrgnuti,rífa
1325,zerreißen::V,rastrgnuti,rífa sundur
1326,zerstören::V,razoriti,rífa niður
1327,zerstören::V,razrušiti,rífa niður
1328,verbrennen::V,spaliti,brenna
1329,verbrennen::V,sagorjeti,brenna
1330,geben::V,dati,gefa
1331,reichen::V,pružiti,rétta
1332,schenken::V,darivati,gefa
1333,versprechen::V,obećati,lofa
1334,versprechen::V,obećati,heita
1335,wünschen::V,željeti,óska
1336,loben::V,hvaliti,lofa
1337,loben::V,hvaliti,hrósa
1338,küssen::V,ljubiti,kyssa
1339,wiegen::V,njihati,rugga
1340,wiegen::V,ljuljati,rugga
1341,zudecken::V,pokriti,þekja
1342,zudecken::V,pokriti,breiða yfir
1343,wecken::V,probuditi,vekja
1344,zeigen::V,pokazati,sýna
1345,führen::V,voditi,leiða
1346,lehren::V,učiti,kenna
1347,unterrichten::V,poučiti,fræða
1348,aufziehen::V,uzgajati,ala upp
1349,leiten::V,upravljati,stjórna
1350,antreiben::V,natjeravati,hvetja
1351,lassen::V,dati,láta
1352,einladen::V,pozvati,bjóða heim
1353,vereinigen::V,ujediniti,sameina
1354,besuchen::V,posjetiti,heimsækja
1355,treffen::V,sresti,hitta
1356,sich versammeln::V,okupiti se,safnast saman
1357,spielen::V,igrati se,leika sér
1358,singen::V,pjevati,syngja
1359,tanzen::V,plesati,dansa
1360,sich trennen::V,razići se,skiljast
1361,verlassen::V,ostaviti,yfirgefa
1362,verlassen::V,napustiti,yfirgefa
1363,retten::V,spasiti,bjarga
1364,bewachen::V,čuvati,gæta
1365,bewachen::V,čuvati,hafa vörð á
1366,bewachen::V,stražariti,gæta
1367,bewachen::V,stražariti,hafa vörð á
1368,schützen::V,čuvati,vernda
1369,verteidigen::V,obraniti,verja
1370,sich schlagen::V,biti se,slást
1371,sich schlagen::V,biti se,berjast
1372,sich schlagen::V,udariti se,slást
1373,sich schlagen::V,udariti se,berjast
1374,schießen::V,pucati,skjóta
1375,schießen::V,strijeljati,skjóta
1376,siegen::V,pobijediti,sigra
1377,ärgern::V,ljutiti,ergja
1378,ärgern::V,ljutiti,skaprauna
1379,schlagen::V,biti,slá
1380,schlagen::V,biti,lemja
1381,schlagen::V,udariti,slá
1382,schlagen::V,udariti,lemja
1383,treten::V,šutnuti,sparka
1384,stechen::V,ubosti,stinga
1385,stoßen::V,gurnuti,hrinda
1386,stehlen::V,ukrasti,stela
1387,stören::V,smetati,trufla
1388,belästigen::V,smetati,ónáða
1389,belästigen::V,dosaditi,ónáða
1390,verbergen::V,skriti,leyna
1391,täuschen::V,obmanuti,gabba
1392,täuschen::V,obmanuti,blekkja
1393,betrügen::V,prevarati,svíkja
1394,betrügen::V,prevarati,blekkja
1395,töten::V,ubiti,drepa
1396,wohnen::V,stanovati,búa
1397,arbeiten::V,raditi,vinna
1398,sammeln::V,sabrati,safna
1399,pflücken::V,ubrati,tína
1400,pflücken::V,ubrati,reyta
1401,jagen::V,loviti,veiða
1402,fischen::V,ribati,fiska
1403,fischen::V,loviti ribu,fiska
1404,fassen::V,uloviti,veiða
1405,hüten::V,pasti,gæta
1406,hüten::V,pasti,vakta
1407,treiben::V,goniti,reka
1408,anbinden::V,privezati,binda við
1409,anbinden::V,privezati,binda fast
1410,füttern::V,hraniti,fóðra
1411,melken::V,musti,mjólka
1412,hacken::V,sjeckati,höggva
1413,gießen::V,politi,hella
1414,reifen::V,sazreti,þroskast
1415,zubereiten::V,prigotoviti,elda
1416,zubereiten::V,prigotoviti,tilbúa
1417,kochen::V,kuhati,sjóða
1418,backen::V,peći,baka
1419,braten::V,peći,steikja
1420,braten::V,pržiti,steikja
1421,umrühren::V,promiješati,hræra í
1422,stricken::V,plesti,prjóna
1423,nähen::V,šiti,sauma
1424,färben::V,obojiti,lita
1425,reinigen::V,očistiti,hreinsa
1426,reinigen::V,počistiti,hreinsa
1427,waschen::V,prati,þvo
1428,abwischen::V,otrti,þerra
1429,spülen::V,isprati,skola
1430,spülen::V,isprati,þvo upp
1431,spülen::V,oplakati,skola
1432,spülen::V,oplakati,þvo upp
1433,fegen::V,mesti,sópa
1434,fegen::V,mesti,hreinsa
1435,fegen::V,pomesti,sópa
1436,fegen::V,pomesti,hreinsa
1437,kehren::V,mesti,sópa
1438,baden::V,kupati se,baða sig
1439,sich waschen::V,umiti se,þvo sér
1440,sich waschen::V,prati se,þvo sér
1441,ausziehen::V,svući,fara úr
1442,anziehen::V,obući,fara í
1443,sich anziehen::V,obući se,klæðast
1444,kämmen::V,češljati,greiða
1445,schmücken::V,uresiti,prýða
1446,schmücken::V,uresiti,skreyta
1447,schmücken::V,nakititi,prýða
1448,schmücken::V,nakititi,skreyta
1449,sagen::V,reći,segja
1450,sagen::V,kazati,segja
1451,sprechen::V,govoriti,tala
1452,reden::V,govoriti,ræða
1453,reden::V,besjediti,ræða
1454,sich unterhalten::V,razgovarati se,spjalla
1455,sich unterhalten::V,razgovarati se,ræðast við
1456,fragen::V,pitati,spyrja
1457,bitten::V,moliti,biðja
1458,erzählen::V,ispričati,segja frá
1459,erzählen::V,pripovjediti,segja frá
1460,mitteilen::V,saopćiti,tilkynna
1461,nennen::V,nazvati,nefna
1462,rufen::V,zvati,kalla
1463,rufen::V,dozvati,kalla
1464,prahlen::V,hvalisati se,gorta
1465,übersetzen::V,prevesti,þýða
1466,denken::V,misliti,hugsa
1467,glauben::V,vjerovati,trúa
1468,bemerken::V,zapaziti,taka eftir
1469,bemerken::V,primijetiti,taka eftir
1470,erkennen::V,prepoznati,þekkja
1471,begreifen::V,pojmiti,skilja
1472,begreifen::V,shvatiti,skilja
1473,verstehen::V,razabrati,skilja
1474,lernen::V,učiti se,læra
1475,wissen::V,znati,vita
1476,sich erinnern an::V,sjetiti se,minnast
1477,vergessen::V,zaboraviti,gleyma
1478,messen::V,mjeriti,mæla
1479,zählen::V,brojiti,telja
1480,rechnen::V,računati,reikna
1481,lesen::V,čitati,lesa
1482,malen::V,slikati,mála
1483,zeichnen::V,crtati,teikna
1484,schreiben::V,pisati,skrifa
1485,besitzen::V,imati,hafa
1486,besitzen::V,posjedovati,hafa
1487,kaufen::V,kupiti,kaupa
1488,verkaufen::V,prodati,selja
1489,verkaufen::V,raspačati,selja
1490,bezahlen::V,platiti,borga
1491,zahlen::V,plaćati,borga
1492,beherrschen::V,vladati,hafa á valdi sínu
1493,beherrschen::V,gospodariti,hafa á valdi sínu
1494,ertragen::V,trpjeti,þola
1495,ertragen::V,podnijeti,þola
1496,Gehirn::N,,heili
