,Concept_ID,ko,tt
829,pfeifen::V,피리를불다,сызгырту
830,schreien::V,절규하다,кычкыру
831,stöhnen::V,신음하다,ыңгырашу
832,zittern::V,저뉼하다,калтырау
833,zittern::V,저뉼하다,калтырану
834,leben::V,살다,яшәү
835,leben::V,살다,гомер итү
836,geboren werden::V,태어난,туу
837,atmen::V,숨쉬다,сулау
838,trinken::V,마시다,эчү
839,essen::V,먹다,ашау
840,schlucken::V,들이켜다,йоту
841,einschlafen::V,잠들다,йокыга китү
842,schlafen::V,자다,йоклау
843,aufwachen::V,눈트다,уяну
844,aufstehen::V,서다,тору
845,sich erholen::V,회복하다,ял алу
846,sich erholen::V,회복하다,истирахәт итү
847,schmerzen::V,아프다,авырту
848,husten::V,잔기침하다,ютәлләү
849,genesen::V,낫다,савыгу
850,genesen::V,낫다,сәламәтләнү
851,sterben::V,죽다,үлү
852,sterben::V,죽다,дөнья кую
853,sterben::V,죽다,вафат булу
854,umkommen::V,못쓰게되다,үлү
855,sich bewegen::V,움직이다,йөрү
856,sich rühren::V,움직이다,кыймылдау
857,sich erheben::V,이러서다,басу
858,sich setzen::V,앉히다,утыру
859,hinfallen::V,넘어지다,егылу
860,laufen::V,걷다,җәяүләү
861,schreiten::V,보행하다,атлау
862,spazierengehen::V,산보하다,йөрү
863,spazierengehen::V,산보하다,йөргенү
864,eilen::V,서둘다,ашыгу
865,sich beeilen::V,서둘게하다,ашыгу
866,sich beeilen::V,서둘게하다,кызулау
867,sausen::V,서들러 떠나다,җилдерү
868,rennen::V,달리다,йөгерү
869,springen::V,도약하다,сикерү
870,klettern::V,갑겨오르다,үрмәләү
871,schaukeln::V,흔들리게하다,атыну
872,kriechen::V,기다,шуышу
873,kriechen::V,기다,үрмәләү
874,schwimmen::V,헤엄치다,йөзү
875,tauchen::V,잠기다,чуму
876,rudern::V,물을헤치다,ишү
877,fahren::V,가다,бару
878,fahren::V,나르다,бару
879,fliegen::V,날다,очу
880,gehen::V,가다,йөрү
881,weggehen::V,팔리다,китү
882,abfahren::V,출발하다,кузгалу
883,anhalten::V,멈추다,тукталу
884,hineingehen::V,(그리로)가다,инү
885,eintreten::V,들러가다,инү
886,kommen::V,오다,килү
887,ankommen::V,고챀하다,бару
888,zurückkommen::V,보기,кире кайту
889,bleiben::V,체류,калу
890,warten::V,기다리다,көтү
891,erwarten::V,기대하다,көтү
892,suchen::V,찾다,эзләү
893,suchen::V,구하다,эзләү
894,finden::V,찾아내다,табу
895,versuchen::V,시험하다,маташу
896,vorbereiten::V,재비하다,хәзерләү
897,lieben::V,사랑하다,сөю
898,lieben::V,사랑하다,ярату
899,mögen::V,줗아하다,өнәү
900,lachen::V,웃다,көлү
901,rühren::V,건드리다,дулкынландыру
902,weinen::V,울다,елау
903,schimpfen::V,꾸짖다,сүгү
904,schimpfen::V,꾸짖다,сүгенү
905,sich ärgern::V,화를내게 하다,ачулану
906,sich fürchten::V,두려원하다,курку
907,fürchten::V,두려원하다,калтырау
908,fürchten::V,두려원하다,калтырану
909,fliehen::V,도망치다,арка бирү
910,flüchten::V,도주하다,качу
911,sehen::V,보다,күрү
912,anschauen::V,바라보다,карау
913,ansehen::V,바라보다,карау
914,ansehen::V,바라보다,күзәтү
915,hören::V,듣다,ишетү
916,zuhören::V,듣다,тыңлау
917,probieren::V,시식하다,тату
918,riechen::V,내새를맡다,иснәү
919,fühlen::V,느끼다,тою
920,fühlen::V,느끼다,сизү
921,scheinen::V,...것같다,күренү
922,zu sehen sein::V,보이는,күренү
923,vernehmen::V,듣다,ишетү
924,vernehmen::V,들어서일다,ишетү
925,frieren::V,춥다,өшү
926,frieren::V,춥다,күшегү
927,tun::V,하다,итү
928,können::V,할주릴다,алу
929,wollen::V,바라다,теләү
930,anfangen::V,시작하다,керешү
931,beenden::V,다하다,бетерү
932,beenden::V,다하다,тәмамлау
933,aufhören::V,그만두다,бетү
934,gelingen::V,성국하다,уңу
935,geraten::V,잘되어가다,сабышу
936,öffnen::V,열다,ачу
937,schließen::V,추측하다,ябу
938,stellen::V,세우다,кую
939,setzen::V,놓다,утырту
940,legen::V,눕히다,яткыру
941,berühren::V,대다,тию
942,verbinden::V,옝열하다,ялгау
943,bedecken::V,덮다,өрту
944,bedecken::V,덮다,каплау
945,bedecken::V,덮다,томалау
946,aufhängen::V,매달다,асу
947,anzünden::V,점화하다,кабызу
948,aufheben::V,위로올리다,күтәрү
949,zurücklassen::V,튀에남기다,калдыру
950,verlieren::V,잃다,югалту
951,fallen lassen::V,떨어뜨리다,төшерү
952,machen::V,하다,ясау
953,machen::V,하다,эшләү
954,herstellen::V,제조하다,ясау
955,bauen::V,짓다,кору
956,reparieren::V,수셩자다,төзәтү
957,verbessern::V,정정하다,яхшырту
958,ändern::V,바꾸다,үзгәртү
959,graben::V,파다,казу
960,beugen::V,구부리다,ию
961,biegen::V,굽히다,бөгү
962,drehen::V,회전,бору
963,drehen::V,회전,бөтерү
964,wenden::V,회전시키다,бору
965,umdrehen::V,회전시키다,түнтәрү
966,heben::V,일으아키다,күтәрү
967,hochheben::V,틀어올리다,күтәрү
968,ergreifen::V,잡다,эләктерү
969,halten::V,잡다,тоту
970,drücken::V,누르다,кысу
971,schieben::V,밀다,кузгату
972,kratzen::V,긁다,тырнау
973,lecken::V,핥다,ялау
974,beißen::V,물다,тешләү
975,abschneiden::V,귾어내다,кыю
976,abschneiden::V,귾어내다,кисү
977,binden::V,매다,бәйләү
978,stecken::V,찌르다,төртү
979,stecken::V,찌르다,тыгу
980,brechen::V,금,сындыру
981,klopfen::V,치다,шаку
982,klopfen::V,치다,шакылдау
983,hauen::V,때리다,кыйнау
984,kleben::V,들러붙다,ябыштыру
985,reiben::V,문지르다,ышку
986,streichen::V,쓰다듬다,ягу
987,schleifen::V,갈다,кайрау
988,schneiden::V,베다,кисү
989,rütteln::V,흔들다,селкетү
990,schütteln::V,흔들다,селкетү
991,schwenken::V,흔들다,болгау
992,schütten::V,따르다,кою
993,füllen::V,담다,тутыру
994,einwickeln::V,싸다,төрү
995,tragen::V,지우다,ташу
996,schleppen::V,끌다,сөйрәү
997,schleppen::V,끌다,өстерәү
998,ziehen::V,당기다,тарту
999,aufbewahren::V,간직하다,саклау
1000,werfen::V,던지다,ыргыту
1001,fangen::V,밥다,тоту
1002,packen::V,쥐다,эләктерү
1003,verstecken::V,숨기다,яшерү
1004,teilen::V,나누다,бүлү
1005,schicken::V,보내다,җибәрү
1006,bringen::V,가겨,китерү
1007,hinzufügen::V,부가하다,өстәү
1008,bekommen::V,얻다,алу
1009,erhalten::V,지니다,алу
1010,nehmen::V,잡다,алу
1011,wählen::V,선거하다,сайлау
1012,auswählen::V,선출하다,сайлау
1013,bewahren::V,저장보종,саклау
1014,behindern::V,훼방하다,комачаулау
1015,verderben::V,못쓰게 되다,бозу
1016,beschädigen::V,상하게하다,бозу
1017,zerbrechen::V,깨뜨리다,вату
1018,zerreißen::V,잡아쫓다,өзү
1019,zerreißen::V,잡아쫓다,ерту
1020,zerstören::V,파괴하다,җимерү
1021,verbrennen::V,소실하다,яндыру
1022,verbrennen::V,소실하다,көйдерү
1023,geben::V,주다,бирү
1024,reichen::V,내일다,тапшыру
1025,schenken::V,주다,бүләкләү
1026,versprechen::V,약속하다,вәгъдә бирү
1027,wünschen::V,바라다,котлау
1028,loben::V,칭찬하다,мактау
1029,küssen::V,키스하다,үбү
1030,wiegen::V,어르다,тирбәтү
1031,zudecken::V,뚜꺼을하다,ябу
1032,zudecken::V,뚜꺼을하다,бөркәү
1033,wecken::V,깨우다,уяту
1034,zeigen::V,보이다,күрсәтү
1035,führen::V,가게하다,йөртү
1036,lehren::V,가르치다,өйрәтү
1037,unterrichten::V,가르지다,укыту
1038,aufziehen::V,사육하다,асрау
1039,leiten::V,이끌다,җитәкләү
1040,antreiben::V,몰다,куалау
1041,antreiben::V,몰다,әйдәләү
1042,antreiben::V,몰다,ашыктыру
1043,lassen::V,내버려두다,мәҗбүр итү
1044,einladen::V,초청하다,чакыру
1045,vereinigen::V,하나로하다,берләштерү
1046,besuchen::V,방문하다,керешү
1047,treffen::V,만나다,очрату
1048,sich versammeln::V,조립하다,җыелышу
1049,spielen::V,눌다,уйнау
1050,singen::V,노래하다,җырлау
1051,tanzen::V,춤추하다,бию
1052,sich trennen::V,가르다,аерылу
1053,sich trennen::V,가르다,ташлашу
1054,verlassen::V,버림받은,ташлау
1055,verlassen::V,버림받은,калдыру
1056,retten::V,구조하다,коткару
1057,bewachen::V,치키다,каравыллау
1058,schützen::V,보호하다,ышыклау
1059,verteidigen::V,막다,яклау
1060,verteidigen::V,막다,саклау
1061,sich schlagen::V,치다,сугышу
1062,schießen::V,쏘다,ату
1063,siegen::V,이기다,җиңү
1064,ärgern::V,성을내게하다,ачуландыру
1065,schlagen::V,치다,ору
1066,schlagen::V,치다,бәрү
1067,schlagen::V,치다,тукмау
1068,treten::V,디디다,тибү
1069,stechen::V,찌르다,кадау
1070,stoßen::V,찌르다,этү
1071,stehlen::V,훔치다,урлау
1072,stören::V,움직이다,комачаулау
1073,belästigen::V,괴롭히다,борчу
1074,belästigen::V,괴롭히다,билмазалау
1075,verbergen::V,숨기다,яшерү
1076,täuschen::V,속이다,алдату
1077,betrügen::V,속이다,хәрәмләшү
1078,töten::V,죽이다,үтерү
1079,wohnen::V,실다,яшәү
1080,arbeiten::V,일하다,эшләү
1081,sammeln::V,모으다,туплау
1082,pflücken::V,꿔다,өзү
1083,jagen::V,사냥하다,аулау
1084,fischen::V,고기를잡다,балык тоту
1085,fassen::V,움켜쥐다,тоту
1086,hüten::V,망보다,көтү
1087,treiben::V,몰아세우다,куалау
1088,anbinden::V,묶다,бәйләү
1089,füttern::V,사료를주다,туйдыру
1090,melken::V,젖을짜다,саву
1091,hacken::V,자르다,чабу
1092,gießen::V,물을대다,сугару
1093,reifen::V,성숙하다,җитешү
1094,zubereiten::V,조제하다,пешеренү
1095,kochen::V,요리하다,пешерү
1096,kochen::V,요리하다,кайнату
1097,backen::V,쿱다,пешерү
1098,braten::V,굽다,куыру
1099,braten::V,굽다,кыздыру
1100,umrühren::V,교반하다,бутау
1101,umrühren::V,교반하다,болгату
1102,stricken::V,뜨개질하다,бәйләү
1103,nähen::V,꿰매다,тегү
1104,färben::V,채색하다,ману
1105,reinigen::V,청소하다,чистарту
1106,waschen::V,씻다,юу
1107,abwischen::V,닦다,сөртү
1108,spülen::V,씻다,чайкау
1109,fegen::V,소체하다,себерү
1110,kehren::V,청소하다,себерү
1111,baden::V,감다,коену
1112,sich waschen::V,모믈 씻다,юыну
1113,ausziehen::V,벗다,чишенү
1114,anziehen::V,끌어움직이다,кию
1115,kämmen::V,빗다,тарау
1116,schmücken::V,치레하다,бизәү
1117,schmücken::V,치레하다,бизәкләү
1118,sagen::V,말하다,дию
1119,sagen::V,말하다,әйтү
1120,sprechen::V,말하다,сөйләү
1121,sprechen::V,말하다,сөйләшү
1122,reden::V,이야기하다,сөйләү
1123,fragen::V,질문하다,сорау
1124,fragen::V,질문하다,сорашу
1125,bitten::V,원하다,үтенү
1126,erzählen::V,이야기하다,сөйләү
1127,mitteilen::V,이야기하다,белдерү
1128,nennen::V,부르다,дию
1129,rufen::V,불러내다,дәшү
1130,prahlen::V,자랑하다,мактану
1131,prahlen::V,자랑하다,шапырыну
1132,übersetzen::V,번역하다,күчерү
1133,denken::V,생각하다,уйлау
1134,glauben::V,믿다,инану
1135,bemerken::V,인자하다,искәрү
1136,erkennen::V,인식하다,тану
1137,begreifen::V,파악하다,аңлау
1138,begreifen::V,파악하다,төшенү
1139,verstehen::V,이해하다,аңлау
1140,verstehen::V,이해하다,төшенү
1141,lernen::V,배우다,уку
1142,lernen::V,배우다,өйрәнү
1143,wissen::V,알다,белү
1144,sich erinnern an::V,상기하다,хәтерләү
1145,vergessen::V,잊다,оныту
1146,messen::V,측정하다,үлчәү
1147,zählen::V,세다,санау
1148,rechnen::V,게산하다,исәпләү
1149,lesen::V,읽다,уку
1150,malen::V,그리다,рәсем ясау
1151,malen::V,그리다,сурәт ясау
1152,malen::V,그리다,сурәтләү
1153,zeichnen::V,소묘하다,язу-сызу
1154,zeichnen::V,소묘하다,сурәт ясау
1155,schreiben::V,쓰다,язу
1156,besitzen::V,소유하다,биләү
1157,kaufen::V,사다,алу
1158,verkaufen::V,팔다,сату
1159,bezahlen::V,지불하다,түләү
1160,zahlen::V,치르다,түләү
1161,beherrschen::V,지배하다,ия булу
1162,ertragen::V,참다,чыдау
1163,Raureif::N,,бәс
1164,Raureif::N,,сыкы
1165,Grube::N,,баз
1166,Grube::N,,чокыр
1167,Lust::N,,теләк
1168,Lust::N,,теләү
1169,Nachricht::N,,хәбәр
1170,klug::A,,акыллы
1171,von hier::ADV,,моннан
1172,müde werden::V,,ялыгу
1173,müde werden::V,,йөгенү
1174,krank werden::V,,чирләү
1175,krank sein::V,,чирләү
1176,abreißen::V,,өзү
1177,sich anziehen::V,,киенү
1178,sich unterhalten::V,,сөйләшү
