,Concept_ID,udm,lv
790,Lagerfeuer::N,тылскем,ugunskurs
791,Last::N,секыт,сьӧкыдтор
792,Last::N,секыт,krava
793,Gang::N,ветлон,мунӧм
794,Gang::N,ветлон,ветлӧм
795,Gang::N,ветлон,eja
796,Gang::N,ветлон,gājums
797,Schritt::N,вамыш,воськов
798,Schritt::N,вамыш,воськовтӧм
799,Schritt::N,вамыш,solis
800,Norden::N,уйпал,войвыв
801,Norden::N,уйпал,ziemeļi
802,Süden::N,лымшор,лунвыв
803,Süden::N,лымшор,dienvidi
804,Westen::N,шунды пуксён,рытыв
805,Westen::N,шунды пуксён,rietumi
806,Osten::N,шунды ӝужан,асыв
807,Osten::N,шунды ӝужан,austrumi
808,Holz::N,пу,пу
809,Holz::N,пу,koks
810,Holz::N,пу,koksne
811,Brett::N,пул,пӧв
812,Brett::N,пул,dēlis
813,Platte::N,плита,плита
814,Platte::N,плита,plate
815,Platte::N,плита,plāksne
816,Stütze::N,пыкет,пыкӧд
817,Stütze::N,пыкет,мыджӧд
818,Stütze::N,пыкет,balsts
819,Stütze::N,пыкет,atspaids
820,Stange::N,пуӵ,потш
821,Stange::N,пуӵ,maikste
822,Stock::N,боды,бедь
823,Stock::N,боды,boze
824,Stock::N,боды,spieķis
825,Stab::N,пуӵ,зир
826,Stab::N,пуӵ,zizlis
827,Stab::N,боды,зир
828,Stab::N,боды,zizlis
829,Rohr::N,труба,труба
830,Rohr::N,труба,caurule
831,Haus::N,юрт,керка
832,Haus::N,юрт,māja
833,Heim::N,корка,горт
834,Heim::N,корка,mājas
835,Ofen::N,гур,пач
836,Ofen::N,гур,krāsns
837,Fußboden::N,выж,джодж
838,Fußboden::N,выж,grīda
839,Tisch::N,ӝӧк,пызан
840,Tisch::N,ӝӧк,galds
841,Stuhl::N,пукон,улӧс
842,Stuhl::N,пукон,krēsls
843,Wiege::N,кӧкы,зыбка
844,Wiege::N,кӧкы,šūpulis
845,Wiege::N,зыбка,зыбка
846,Wiege::N,зыбка,šūpulis
847,Bett::N,валес,вольпась
848,Bett::N,валес,gulta
849,Regal::N,ӝажы,джадж
850,Regal::N,ӝажы,plaukts
851,Kiste::N,ящик,куд
852,Kiste::N,ящик,ящик
853,Kiste::N,ящик,kaste
854,Kiste::N,ящик,šķirsts
855,Fenster::N,укно,ӧшинь
856,Fenster::N,укно,logs
857,Fenster::N,косяк,ӧшинь
858,Fenster::N,косяк,logs
859,Tür::N,ӧс,ӧдзӧс
860,Tür::N,ӧс,durvis
861,Tor::N,ӟезьы,дзиръя
862,Tor::N,ӟезьы,vārti
863,Zaun::N,забор,потшӧс
864,Zaun::N,забор,žogs
865,Dach::N,липет,вевт
866,Dach::N,липет,jumts
867,Leiter::N,падӟа,пос
868,Leiter::N,падӟа,kāpnes
869,Leiter::N,падӟа,redeles
870,Besen::N,ӵужон,рос
871,Besen::N,ӵужон,slota
872,Besen::N,исьнер,рос
873,Besen::N,исьнер,slota
874,Spaten::N,лопатка,зыр
875,Spaten::N,лопатка,lāpsta
876,Schaufel::N,ютырон,тэльӧб
877,Schaufel::N,ютырон,liekšķere
878,Gabel::N,тэчы,вилки
879,Gabel::N,тэчы,dakšiņa
880,Gabel::N,вилка,вилки
881,Gabel::N,вилка,dakšiņa
882,Löffel::N,пуньы,пань
883,Löffel::N,пуньы,karote
884,Messer::N,пурт,пурт
885,Messer::N,пурт,nazis
886,Nagel::N,кортӵог,тув
887,Nagel::N,кортӵог,кӧрт тув
888,Nagel::N,кортӵог,nagla
889,Netz::N,сеть,тыв
890,Netz::N,сеть,tīkls
891,Haken::N,курик,крук
892,Haken::N,курик,āķis
893,Haken::N,курик,kāsis
894,Haken::N,курик,krampis
895,Griff::N,ныд,нуд
896,Griff::N,ныд,kāts
897,Griff::N,ныд,rokturis
898,Schloss::N,тунгон,томан
899,Schloss::N,тунгон,aizslēgs
900,Bild::N,суред,серпас
901,Bild::N,суред,glezna
902,Figur::N,фигура,пертас
903,Figur::N,фигура,вежньӧг
904,Figur::N,фигура,figūra
905,Puppe::N,мунё,акань
906,Puppe::N,мунё,lelle
907,Beutel::N,пуйы,мешӧк
908,Beutel::N,пуйы,kule
909,Beutel::N,пуйы,maisiņš
910,Bündel::N,керттэт,кӧртӧд
911,Bündel::N,керттэт,sainis
912,Tasche::N,пуйы,сумка
913,Tasche::N,пуйы,soma
914,Tasche::N,сумка,сумка
915,Tasche::N,сумка,soma
916,Eimer::N,ведра,ведра
917,Eimer::N,ведра,spainis
918,Deckel::N,ӵоксэт,пӧдан
919,Deckel::N,ӵоксэт,тупкӧд
920,Deckel::N,ӵоксэт,vāks
921,Geschirr::N,тусьты-пуньы,дозмук
922,Geschirr::N,тусьты-пуньы,тасьті-пань
923,Geschirr::N,тусьты-пуньы,trauki
924,Sack::N,пуйы,мешӧк
925,Sack::N,пуйы,maiss
926,Tasse::N,ӵаша,бекар
927,Tasse::N,ӵаша,тасьті
928,Tasse::N,ӵаша,tase
929,Topf::N,миска,гырнич
930,Topf::N,миска,pods
931,Kessel::N,пурты,пӧрт
932,Kessel::N,пурты,katls
933,Essen::N,сиськон,сёйӧм
934,Essen::N,сиськон,ēdiens
935,Nahrung::N,сион,сёян
936,Nahrung::N,сион,barība
937,Speise::N,сиён,сёян
938,Speise::N,сиён,сёянтор
939,Speise::N,сиён,ēdiens
940,Fleisch::N,сӥль,яй
941,Fleisch::N,сӥль,gaļa
942,Getreide::N,ю тысь,нянь
943,Getreide::N,ю тысь,labība
944,Brei::N,ӝук,рок
945,Brei::N,ӝук,putra
946,Brei::N,ӝук,biezenis
947,Brot::N,нянь,нянь
948,Brot::N,нянь,maize
949,Scheibe::N,шорем,шӧрӧм
950,Scheibe::N,шорем,чӧлан
951,Scheibe::N,шорем,šķēle
952,Scheibe::N,шорем,rieciens
953,Fett::N,кӧй,гос
954,Fett::N,кӧй,тшог
955,Fett::N,кӧй,tauki
956,Butter::N,вӧй,вый
957,Butter::N,вӧй,sviests
958,Öl::N,вӧй,вый
959,Öl::N,вӧй,eļļa
960,Salz::N,сылал,сов
961,Salz::N,сылал,sāls
962,Suppe::N,шыд,шыд
963,Suppe::N,шыд,zupa
964,Honig::N,чечы,ма
965,Honig::N,чечы,medus
966,Milch::N,йӧл,йӧв
967,Milch::N,йӧл,piens
968,Tee::N,чай,чай
969,Tee::N,чай,tēja
970,Leder::N,сурон,ку
971,Leder::N,сурон,āda
972,Wolle::N,гон,вурун
973,Wolle::N,гон,vilna
974,Wolle::N,ыжгон,вурун
975,Wolle::N,ыжгон,vilna
976,Stoff::N,куэм,дӧра
977,Stoff::N,куэм,drāna
978,Stoff::N,куэм,audums
979,Nadel::N,вень,ем
980,Nadel::N,вень,adata
981,Faden::N,сӥньыс,сунис
982,Faden::N,сӥньыс,diegs
983,Faden::N,сӥньыс,pavediens
984,Knopf::N,бирды,кизь
985,Knopf::N,бирды,poga
986,Knoten::N,герд,гӧрӧд
987,Knoten::N,герд,mezgls
988,Farbe::N,буёл,краска
989,Farbe::N,буёл,вап
990,Farbe::N,буёл,krāsa
991,Kleidung::N,дӥсь,паськӧм
992,Kleidung::N,дӥсь,tērps
993,Kleidung::N,дӥсь,drēbes
994,Hemd::N,дэрем,дӧрӧм
995,Hemd::N,дэрем,krekls
996,Kragen::N,сирес,воротник
997,Kragen::N,сирес,apkakle
998,Ärmel::N,саес,сос
999,Ärmel::N,саес,piedurkne
1000,Hose::N,брюки,гач
1001,Hose::N,брюки,bikses
1002,Hose::N,штань,гач
1003,Hose::N,штань,bikses
1004,Gürtel::N,кускерттон,вӧнь
1005,Gürtel::N,кускерттон,josta
1006,Mütze::N,ызьы,шапка
1007,Mütze::N,ызьы,cepure
1008,Schuh::N,ботинка,башмак
1009,Schuh::N,ботинка,ботинки
1010,Schuh::N,ботинка,kurpe
1011,Stiefel::N,сапег,сапӧг
1012,Stiefel::N,сапег,zābaks
1013,Ring::N,зундэс,кытш
1014,Ring::N,зундэс,gredzens
1015,Band::N,лента,лента
1016,Band::N,лента,вундас
1017,Band::N,лента,lente
1018,Kamm::N,сын,сынан
1019,Kamm::N,сын,ķemme
1020,Spiegel::N,синучкон,рӧмпӧштан
1021,Spiegel::N,синучкон,spogulis
1022,Riemen::N,е,тасма
1023,Riemen::N,е,siksna
1024,Schnur::N,гозы,гез
1025,Schnur::N,гозы,aukla
1026,Leine::N,думет,юргез
1027,Leine::N,думет,saite
1028,Decke::N,шобрет,эшкын
1029,Decke::N,шобрет,шебрас
1030,Decke::N,шобрет,sega
1031,Kissen::N,миндэр,юрлӧс
1032,Kissen::N,миндэр,spilvens
1033,Tuch::N,кышет,чышъян
1034,Tuch::N,кышет,vadmala
1035,Handtuch::N,ӵушкон,ки чышкӧд
1036,Handtuch::N,ӵушкон,кизьчышъян
1037,Handtuch::N,ӵушкон,dvielis
1038,Kraft::N,кать,этш
1039,Kraft::N,кать,эбӧс
1040,Kraft::N,кать,spēks
1041,Kraft::N,ӟигар,этш
1042,Kraft::N,ӟигар,эбӧс
1043,Kraft::N,ӟигар,spēks
1044,Stärke::N,юнлык,ёнлун
1045,Stärke::N,юнлык,чорыдлун
1046,Stärke::N,юнлык,stiprums
1047,Gesundheit::N,тазалык,дзоньвидзалун
1048,Gesundheit::N,тазалык,veselība
1049,Krankheit::N,висён,висьӧм
1050,Krankheit::N,висён,slimība
1051,Schmerz::N,висён,висьӧм
1052,Schmerz::N,висён,sāpes
1053,Wunde::N,яра,дой
1054,Wunde::N,яра,brūce
1055,Wunde::N,яра,jēlums
1056,Fieber::N,кезег,жар
1057,Fieber::N,кезег,drudzis
1058,Fieber::N,кезег,karstums
1059,Arznei::N,эмъюм,лекарство
1060,Arznei::N,эмъюм,зелля
1061,Arznei::N,эмъюм,zāles
1062,Arznei::N,эмъюм,medikaments
1063,Brücke::N,выж,пос
1064,Brücke::N,выж,tilts
1065,Brunnen::N,колдэч,юкмӧс
1066,Brunnen::N,колдэч,aka
1067,Weide::N,возь,пӧскӧтина
1068,Weide::N,возь,ganības
1069,Pfad::N,сюрес,туй
1070,Pfad::N,сюрес,кыснан
1071,Pfad::N,сюрес,taka
1072,Weg::N,сюрес,туй
1073,Weg::N,сюрес,ceļš
1074,Straße::N,сюрес,туй
1075,Straße::N,сюрес,iela
1076,Dorf::N,гурт,сикт
1077,Dorf::N,гурт,ciems
1078,Stadt::N,кар,кар
1079,Stadt::N,кар,pilsēta
1080,Stadt::N,город,кар
1081,Stadt::N,город,pilsēta
1082,Brief::N,гожтэт,письмӧ
1083,Brief::N,гожтэт,vēstule
1084,Buch::N,книга,небӧг
1085,Buch::N,книга,grāmata
1086,Buchstabe::N,буква,шыпас
1087,Buchstabe::N,буква,burts
1088,Zeitung::N,газет,газет
1089,Zeitung::N,газет,avīze
1090,Zeitung::N,газет,laikraksts
1091,Leben::N,улон,лов
1092,Leben::N,улон,олӧм
1093,Leben::N,улон,dzīve
1094,Tod::N,кулон,кулӧм
1095,Tod::N,кулон,nāve
1096,Grab::N,шайгу,гу
1097,Grab::N,шайгу,kaps
1098,Kirche::N,черк,вичко
1099,Kirche::N,черк,baznīca
1100,Sünde::N,сьӧлык,мыж
1101,Sünde::N,сьӧлык,grēks
1102,Gott::N,ӥнмар,ен
1103,Gott::N,ӥнмар,dievs
1104,Arbeiter::N,рабочий,уджалысь
1105,Arbeiter::N,рабочий,strādnieks
1106,Chef::N,начальник,юралысь
1107,Chef::N,начальник,веськӧдлысь
1108,Chef::N,начальник,šefs
1109,Chef::N,начальник,vadītajs
1110,Chef::N,начальник,priekšnieks
1111,Meister::N,кибашлы,вӧчысь
1112,Meister::N,кибашлы,meistars
1113,Arzt::N,врач,врач
1114,Arzt::N,врач,бурдӧдысь
1115,Arzt::N,врач,ārsts
1116,Lehrer::N,дышетӥсь,велӧдысь
1117,Lehrer::N,дышетӥсь,skolotājs
1118,Geld::N,уксё,сьӧм
1119,Geld::N,уксё,nauda
1120,Geld::N,коньдон,сьӧм
1121,Geld::N,коньдон,nauda
1122,Geschäft::N,уж,удж
1123,Geschäft::N,уж,bizness
1124,Geschäft::N,уж,darījums
1125,Laden::N,магазин,вузасянін
1126,Laden::N,магазин,bode
1127,Laden::N,магазин,veikals
1128,Preis::N,дун,дон
1129,Preis::N,дун,cena
1130,Ware::N,вуз,тӧвар
1131,Ware::N,вуз,prece
1132,Nutzen::N,пайда,воӧм
1133,Nutzen::N,пайда,выгӧда
1134,Nutzen::N,пайда,labums
1135,Reichtum::N,узырлык,озырлун
1136,Reichtum::N,узырлык,bagātība
1137,Welt::N,дунне,енкӧла
1138,Welt::N,дунне,pasaule
1139,Land::N,шаер,му
1140,Land::N,шаер,zeme
1141,Staat::N,кун,канму
1142,Staat::N,кун,государство
1143,Staat::N,кун,valsts
1144,König::N,эксэй,кан
1145,König::N,эксэй,ķēniņš
1146,König::N,эксэй,karalis
1147,Macht::N,власть,каналӧм
1148,Macht::N,власть,vara
1149,Grenze::N,кунгож,су
1150,Grenze::N,кунгож,суйӧр
1151,Grenze::N,кунгож,robeža
1152,Krieg::N,ож,ожман
1153,Krieg::N,ож,karš
1154,Feind::N,тушмон,враг
1155,Feind::N,тушмон,вӧрӧг
1156,Feind::N,тушмон,ienaidnieks
1157,Gewalt::N,эриктэман,мырдöналöм
1158,Gewalt::N,эриктэман,vara
1159,Gewalt::N,эриктэман,vardarbība
1160,Kampf::N,нюръяськон,вермасьӧм
1161,Kampf::N,нюръяськон,cīņa
1162,Bogen[Waffe]::N,пукыӵ,ньӧввуж
1163,Bogen[Waffe]::N,пукыӵ,loks
1164,Pfeil::N,пукыӵ вень,ньӧв
1165,Pfeil::N,пукыӵ вень,bulta
1166,Gewehr::N,пыӵал,пишшаль
1167,Gewehr::N,пыӵал,šautene
1168,Fehler::N,янгыш,сорсьӧм
1169,Fehler::N,янгыш,дзугсьӧм
1170,Fehler::N,янгыш,kļūda
1171,Lüge::N,пӧян,пӧръясьӧм
1172,Lüge::N,пӧян,ылӧдлӧм
1173,Lüge::N,пӧян,meli
1174,Lüge::N,алдан,пӧръясьӧм
1175,Lüge::N,алдан,ылӧдлӧм
1176,Lüge::N,алдан,meli
1177,Lüge::N,ӧрекчан,пӧръясьӧм
1178,Lüge::N,ӧрекчан,ылӧдлӧм
1179,Lüge::N,ӧрекчан,meli
1180,Schaden::N,изъян,лёк
1181,Schaden::N,изъян,изъян
1182,Schaden::N,изъян,пакӧсьт
1183,Schaden::N,изъян,bojājums
1184,Schaden::N,изъян,kaitējums
1185,Unglück::N,куректон,шог
1186,Unglück::N,куректон,kļūme
1187,Unglück::N,куректон,klizma
1188,Unglück::N,куректон,nelaime
1189,Unglück::N,шудтэме усён,шог
1190,Unglück::N,шудтэме усён,kļūme
1191,Unglück::N,шудтэме усён,klizma
1192,Unglück::N,шудтэме усён,nelaime
1193,Schuld::N,янгыш,мыж
1194,Schuld::N,янгыш,vaina
1195,Alter::N,арлыд,арлыд
1196,Alter::N,арлыд,vecums
1197,Schluss::N,пум,пом
1198,Schluss::N,пум,beigas
1199,Zeit::N,дыр,кад
1200,Zeit::N,дыр,laiks
1201,Tag::N,нунал,лун
1202,Tag::N,нунал,diena
1203,Morgen::N,ӵукна,асыв
1204,Morgen::N,ӵукна,rīts
1205,Mittag::N,лымшор,лун шӧр
1206,Mittag::N,лымшор,pusdiena
1207,Abend::N,ӝыт,рыт
1208,Abend::N,ӝыт,vakars
1209,Abend::N,акшан,рыт
1210,Abend::N,акшан,vakars
1211,Nacht::N,уй,вой
1212,Nacht::N,уй,nakts
1213,Woche::N,арня,вежон
1214,Woche::N,арня,nedēļa
1215,Monat::N,толэзь,тӧлысь
1216,Monat::N,толэзь,mēnesis
1217,Jahr::N,ар,во
1218,Jahr::N,ар,gads
1219,Frühling::N,тулыс,тулыс
1220,Frühling::N,тулыс,pavasaris
1221,Sommer::N,гужем,гожӧм
1222,Sommer::N,гужем,vasara
1223,Herbst::N,сӥзьыл,ар
1224,Herbst::N,сӥзьыл,rudens
1225,Winter::N,тол,тӧв
1226,Winter::N,тол,ziema
1227,Januar::N,выльартолэзь,тӧв шӧр
1228,Januar::N,выльартолэзь,janvāris
1229,Februar::N,тулыспал,урасьӧм
1230,Februar::N,тулыспал,februāris
1231,März::N,южтолэзь,рака
1232,März::N,южтолэзь,marts
1233,April::N,оштолэзь,кос му
1234,April::N,оштолэзь,aprīlis
1235,Mai::N,куартолэзь,ода-кора
1236,Mai::N,куартолэзь,maijs
1237,Juni::N,вожотолэзь,лӧддза-номъя
1238,Juni::N,вожотолэзь,jūnijs
1239,Juli::N,пӧсьтолэзь,сора
1240,Juli::N,пӧсьтолэзь,jūlijs
1241,August::N,гудырикошкон,моз
1242,August::N,гудырикошкон,augusts
1243,September::N,куарусён,кӧч
1244,September::N,куарусён,septembris
1245,Oktober::N,выльӝуктолэзь,йирым
1246,Oktober::N,выльӝуктолэзь,oktobris
1247,November::N,шуркынмон,вӧльгым
1248,November::N,шуркынмон,novembris
1249,Dezember::N,толсур,ӧшым
1250,Dezember::N,толсур,decembris
1251,Montag::N,вордӥськон,выльлун
1252,Montag::N,вордӥськон,pirmdiena
1253,Dienstag::N,вторник,воторник
1254,Dienstag::N,вторник,otrdiena
1255,Mittwoch::N,вирнунал,середа
1256,Mittwoch::N,вирнунал,trešdiena
1257,Donnerstag::N,покчиарня,четверг
1258,Donnerstag::N,покчиарня,ceturtdiena
1259,Freitag::N,удмуртарня,пекнича
1260,Freitag::N,удмуртарня,piektdiena
1261,Samstag::N,кӧснунал,субӧта
1262,Samstag::N,кӧснунал,sestdiena
1263,Sonntag::N,арня,вӧскресенньӧ
1264,Sonntag::N,арня,svētdiena
1265,groß::A,бадӟым,ыджыд
1266,groß::A,бадӟым,dižs
1267,groß::A,бадӟым,liels
1268,klein::A,пичи,ичӧт
1269,klein::A,пичи,mazs
1270,lang::A,кузь,кузь
1271,lang::A,кузь,garš
1272,kurz::A,вакчи,дженьыд
1273,kurz::A,вакчи,īss
1274,breit::A,паськыт,ота
1275,breit::A,паськыт,паськыд
1276,breit::A,паськыт,plats
1277,schmal::A,сюлэг,оттӧм
1278,schmal::A,сюлэг,tievs
1279,dicht::A,ӵем,сук
1280,dicht::A,ӵем,blīvs
1281,dick[Gegenstand]::A,зӧк,кыз
1282,dick[Gegenstand]::A,зӧк,biezs
1283,dünn::A,векчи,вӧсни
1284,dünn::A,векчи,вӧсньыд
1285,dünn::A,векчи,plāns
1286,fein::A,векчи,посни
1287,fein::A,векчи,smalks
1288,fest::A,юн,зумыд
1289,fest::A,юн,tvirts
1290,fest::A,юн,noturīgs
1291,fest::A,чурыт,зумыд
1292,fest::A,чурыт,tvirts
1293,fest::A,чурыт,noturīgs
1294,flach::A,ӵошкыт,плавкӧс
1295,flach::A,ӵошкыт,тшӧтшкӧс
1296,flach::A,ӵошкыт,lēzens
1297,flach::A,ӵошкыт,līdzens
1298,glatt::A,гылыт,вольк
1299,glatt::A,гылыт,мольыд
1300,glatt::A,гылыт,gluds
1301,glatt::A,гылыт,slidens
1302,glatt::A,вольыт,вольк
1303,glatt::A,вольыт,мольыд
1304,glatt::A,вольыт,gluds
1305,glatt::A,вольыт,slidens
1306,hart::A,чурыт,зумыд
1307,hart::A,чурыт,ciets
1308,weich::A,небыт,небыд
1309,weich::A,небыт,mīksts
1310,rund::A,котырес,гӧгрӧс
1311,rund::A,котырес,apaļš
1312,spitz::A,йылсо,ёсь йыла
1313,spitz::A,йылсо,smails
1314,scharf::A,лэчыт,ёсь
1315,scharf::A,лэчыт,ass
1316,stumpf::A,ныж,ныж
1317,stumpf::A,ныж,truls
1318,stumpf::A,ныж,strups
1319,schwer::A,секыт,сьӧкыд
1320,schwer::A,секыт,smags
1321,schön::A,чебер,мича
1322,schön::A,чебер,лӧсьыд
1323,schön::A,чебер,daiļš
1324,schön::A,чебер,skaists
1325,heiß::A,пӧсь,пӧсь
1326,heiß::A,пӧсь,karsts
1327,warm::A,шуныт,шоныд
1328,warm::A,шуныт,silts
1329,kalt::A,кезьыт,кӧдзыд
1330,kalt::A,кезьыт,salts
1331,kalt::A,кезьыт,auksts
1332,kühl::A,юзмыт,юзыд
1333,kühl::A,юзмыт,ыркыд
1334,kühl::A,юзмыт,vēss
1335,kühl::A,юзмыт,dzestrs
1336,kühl::A,салкым,юзыд
1337,kühl::A,салкым,ыркыд
1338,kühl::A,салкым,vēss
1339,kühl::A,салкым,dzestrs
1340,frisch::A,выль,выль
1341,frisch::A,выль,svaigs
1342,feucht::A,мускыт,уль
1343,feucht::A,мускыт,mitrs
1344,feucht::A,мускыт,drēgns
1345,nass::A,котмем,ва
1346,nass::A,котмем,slapjš
1347,trocken::A,кӧс,кос
1348,trocken::A,кӧс,sauss
1349,voll::A,тыр,кыз
1350,voll::A,тыр,pilns
1351,leer::A,буш,куш
1352,leer::A,буш,тыртӧм
1353,leer::A,буш,tukšs
1354,leer::A,тырттэм,куш
1355,leer::A,тырттэм,тыртӧм
1356,leer::A,тырттэм,tukšs
1357,offen::A,усьтэм,восьса
1358,offen::A,усьтэм,vaļējs
1359,offen::A,усьтэм,atvērts
1360,geschlossen::A,ӵогам,пӧдса
1361,geschlossen::A,ӵогам,slēgts
1362,geschlossen::A,пунням,пӧдса
1363,geschlossen::A,пунням,slēgts
1364,sauber::A,ӝикыт,сӧстӧм
1365,sauber::A,ӝикыт,tīrs
1366,sauber::A,ӝикыт,spodrs
1367,sauber::A,чылкыт,сӧстӧм
1368,sauber::A,чылкыт,tīrs
1369,sauber::A,чылкыт,spodrs
1370,schmutzig::A,нӧд,няйт
1371,schmutzig::A,нӧд,netīrs
1372,schmutzig::A,нӧд,dubļains
1373,roh::A,ыль,уль
1374,roh::A,ыль,jēls
1375,reif::A,вуэм,кисьмӧм
1376,reif::A,вуэм,gatavs
1377,reif::A,вуэм,nobriedis
1378,lecker::A,ческыт,чӧскыд
1379,lecker::A,ческыт,gards
1380,lecker::A,ческыт,garšīgs
1381,süß::A,ческыт,юмов
1382,süß::A,ческыт,чӧскыд
1383,süß::A,ческыт,salds
1384,bitter::A,курыт,курыд
1385,bitter::A,курыт,sūrs
1386,bitter::A,курыт,rūgts
1387,sauer::A,чырс,шома
1388,sauer::A,чырс,skābs
1389,hell::A,югыт,югыд
1390,hell::A,югыт,gaišs
1391,dunkel::A,пеймыт,пемыд
1392,dunkel::A,пеймыт,tumšs
1393,schwarz::A,сьӧд,сьӧд
1394,schwarz::A,сьӧд,melns
1395,weiß::A,тӧдьы,еджыд
1396,weiß::A,тӧдьы,balts
1397,rot::A,горд,гӧрд
1398,rot::A,горд,sarkans
1399,gelb::A,ӵуж,виж
1400,gelb::A,ӵуж,dzeltens
1401,blau::A,лыз,лӧз
1402,blau::A,лыз,zils
1403,grün::A,вож,веж
1404,grün::A,вож,турунвиж
1405,grün::A,вож,zaļš
1406,grau::A,пурысь,руд
1407,grau::A,пурысь,pelēks
1408,bunt::A,куӵо,сера
1409,bunt::A,куӵо,raibs
1410,bunt::A,куӵо,krāsains
1411,billig::A,дунтэм,донтӧг
1412,billig::A,дунтэм,lēts
1413,teuer::A,дуно,дона
1414,teuer::A,дуно,dārgs
1415,wertvoll::A,дуно,дона
1416,wertvoll::A,дуно,vērtīgs
1417,blind::A,сукыр,синтӧм
1418,blind::A,сукыр,akls
1419,blind::A,синтэм,синтӧм
1420,blind::A,синтэм,akls
1421,taub::A,пельтэм,пельтӧм
1422,taub::A,пельтэм,kurls
1423,kräftig::A,кужмо,вынйӧра
1424,kräftig::A,кужмо,spēcīgs
1425,stark::A,юн,ён
1426,stark::A,юн,вына
1427,stark::A,юн,stiprs
1428,stark::A,кужмо,ён
1429,stark::A,кужмо,вына
1430,stark::A,кужмо,stiprs
1431,schwach::A,ляб,жеб
1432,schwach::A,ляб,vājš
1433,schwach::A,начар,жеб
1434,schwach::A,начар,vājš
1435,fett::A,кӧй,госа
1436,fett::A,кӧй,brangs
1437,schlank::A,веськыт,веськыд
1438,schlank::A,веськыт,slaids
1439,schlank::A,веськрес,веськыд
1440,schlank::A,веськрес,slaids
1441,hübsch::A,чебер,мича
1442,hübsch::A,чебер,лӧсьыд
1443,hübsch::A,чебер,glīts
1444,hübsch::A,синмаськымон,мича
1445,hübsch::A,синмаськымон,лӧсьыд
1446,hübsch::A,синмаськымон,glīts
1447,böse::A,лек,лёк
1448,böse::A,лек,ļauns
1449,böse::A,лек,negants
1450,dumm::A,шузи,йӧй
1451,dumm::A,шузи,вежӧртӧм
1452,dumm::A,шузи,stulbs
1453,dumm::A,шузи,muļķīgs
1454,dumm::A,визьтэм,йӧй
1455,dumm::A,визьтэм,вежӧртӧм
1456,dumm::A,визьтэм,stulbs
1457,dumm::A,визьтэм,muļķīgs
1458,faul::A,азьтэм,дыш
1459,faul::A,азьтэм,slinks
1460,fleißig::A,сюлмо,зільысь
1461,fleißig::A,сюлмо,čakls
1462,fleißig::A,сюлмо,cītīgs
1463,geizig::A,сук,топыд
1464,geizig::A,сук,skops
1465,geizig::A,сук,sīksts
1466,klug::A,визьмо,юра
1467,klug::A,визьмо,вежӧра
1468,klug::A,визьмо,gudrs
1469,geschickt::A,усто,кипода
1470,geschickt::A,усто,кужысь
1471,geschickt::A,усто,manīgs
1472,geschickt::A,быгатӥсь,кипода
1473,geschickt::A,быгатӥсь,кужысь
1474,geschickt::A,быгатӥсь,manīgs
1475,lieb::A,мусо,муса
1476,lieb::A,мусо,мича
1477,lieb::A,мусо,лӧсьыд
1478,lieb::A,мусо,mīļš
1479,lustig::A,шулдыр,кыпыд
1480,lustig::A,шулдыр,jautrs
1481,sanft::A,мусо,мелі
1482,sanft::A,мусо,liegs
1483,sanft::A,эрке,мелі
1484,sanft::A,эрке,liegs
1485,hungrig::A,сютэм,тшыг
1486,hungrig::A,сютэм,izsalcis
1487,krank::A,висись,висьысь
1488,krank::A,висись,slims
1489,nackt::A,гольык,пасьтӧм
1490,nackt::A,гольык,pliks
1491,traurig::A,мӧзмыт,гажтӧм
1492,traurig::A,мӧзмыт,bēdīgs
1493,traurig::A,мӧзмыт,skumīgs
1494,lebendig::A,улэп,ловъя
1495,lebendig::A,улэп,dzīvs
1496,gut::A,ӟеч,бур
1497,gut::A,ӟеч,labs
1498,gut::A,умой,бур
1499,gut::A,умой,labs
1500,schlecht::A,урод,лёк
1501,schlecht::A,урод,омӧль
1502,schlecht::A,урод,slikts
1503,schlecht::A,алама,лёк
1504,schlecht::A,алама,омӧль
1505,schlecht::A,алама,slikts
1506,richtig::A,шонер,инӧд
1507,richtig::A,шонер,riktīgs
1508,schlimm::A,алама,омӧль
1509,schlimm::A,алама,туйтӧм
1510,schlimm::A,алама,nelāgs
1511,schlimm::A,алама,nejauks
1512,wahr::A,зэмос,абу ылӧг
1513,wahr::A,зэмос,īsts
1514,wahr::A,зэмос,patiess
1515,alt::A,вуж,важ
1516,alt::A,вуж,sens
1517,alt::A,вуж,vęcs
1518,neu::A,выль,выль
1519,neu::A,выль,jauns
1520,ehemalig::A,азьвылэз,вӧвлӧм
1521,ehemalig::A,азьвылэз,bijušais
1522,alt[Lebewesen]::A,пересь,пӧрысь
1523,alt[Lebewesen]::A,пересь,vecs
1524,jung::A,егит,том
1525,jung::A,егит,jauns
1526,jung::A,пинал,том
1527,jung::A,пинал,jauns
1528,arm::A,начар,гӧль
1529,arm::A,начар,nabags
1530,arm::A,куанер,гӧль
1531,arm::A,куанер,nabags
1532,reich::A,узыр,озыр
1533,reich::A,узыр,bagāts
1534,bekannt::A,тодмо,тӧдса
1535,bekannt::A,тодмо,zināms
1536,bekannt::A,тодмо,pazīstams
1537,berühmt::A,дано,нималан
1538,berühmt::A,дано,кывсян
1539,berühmt::A,дано,slavens
1540,fremd::A,ят,йӧз
