,Concept_ID,kl,is
740,allein::ADV,kisimiippoq,aleinn
741,auf einmal::ADV,tassanngaannaq,allt í einu
742,zusammen::ADV,attaasa,saman
743,zusammen::ADV,attarmik,saman
744,lange::ADV,akuni,lengi
745,plötzlich::ADV,tassanngaannaq,skyndilega
746,sofort::ADV,erniinnaq,strax
747,sofort::ADV,erniinnaq,þegar í stað
748,später::ADV,kingorna,seinna
749,jetzt::ADV,maanna,nú
750,jetzt::ADV,maanna,núna
751,jetzt::ADV,massakkut,nú
752,jetzt::ADV,massakkut,núna
753,heute::ADV,ullumi,í dag
754,morgen::ADV,aqagu,á morgun
755,bald::ADV,erniinnaq,brátt
756,bald::ADV,erniinnaq,bráðum
757,dann::ADV,taava,svo
758,dann::ADV,taava,síðan
759,gestern::ADV,ippassaq,í gær
760,einst::ADV,ataatsimik,forðum
761,einst::ADV,ilaanni,forðum
762,damals::ADV,taamani,þá
763,damals::ADV,taamani,á þeim tímum
764,damals::ADV,taamanikkut,þá
765,damals::ADV,taamanikkut,á þeim tímum
766,damals::ADV,taassumuunakkut,þá
767,damals::ADV,taassumuunakkut,á þeim tímum
768,danach::ADV,taava,á eftir því
769,vorher::ADV,siornagut,áður
770,einmal::ADV,ilaanni,einu sinni
771,einmal::ADV,ataatsimik,einu sinni
772,manchmal::ADV,qaqutigu,stundum
773,manchmal::ADV,qaqutigut,stundum
774,oft::ADV,akulikitsumik,oft
775,immer::ADV,tamatigut,alltaf
776,immer::ADV,tamatigut,sífellt
777,hier::ADV,maani,hér
778,hierhin::ADV,maani,hingað
779,dorthin::ADV,ikuuna,þangað
780,geradeaus::ADV,narlumut,beint áfram
781,vorwärts::ADV,pilangavoc,áfram
782,rückwärts::ADV,kingumut,aftur á bak
783,rückwärts::ADV,tunumut or tunummut,aftur á bak
784,zurück::ADV,kingumut,aftur
785,zurück::ADV,kingumut,til baka
786,zurück::ADV,tunumut or tunummut,aftur
787,zurück::ADV,tunumut or tunummut,til baka
788,unten::ADV,kana,niðri
789,unten::ADV,kana,fyrir neðan
790,hinab::ADV,qiviu,niður
791,hinab::ADV,qiviu,niður eftir
792,überall::ADV,tamaginni,alls staðar
793,überall::ADV,tamani tamaani,alls staðar
794,kaum::ADV,qaqutigorsuaq,varla
795,kaum::ADV,qaqutigorsuaq,tæplega
796,sehr::ADV,assut,mjög
797,noch::ADV,qeratavoq,enn
798,noch::ADV,qeratavoq,ennþá
799,schon::ADV,taava-una,nú þegar
800,wieder::ADV,kingumut,aftur
801,wieder::ADV,kingumut,að nýju
802,vergebens::ADV,angiluk,árangurslaust
803,dies::PRN,manna,þetta
804,dies::PRN,matuma,þetta
805,das::PRN,ua,það
806,ich::PRN,uanga,ég
807,du::PRN,illit,þú
808,er::PRN,una,hann
809,wir::PRN,uagut,við
810,ihr::PRN,ilissi,þið
811,sie::PRN,uku,þær
812,sie::PRN,uku,þeir
813,was::FPRN,aat?,hvað
814,wer::FPRN,kikkut,hver
815,wo::FADV,sumi,hvar
816,wohin::FADV,sumut,hvert
817,wie::FADV,qanoq,hvernig
818,warum::FADV,sooq,hvers vegna
819,wieviel::FNUM,qassit,hve mikill
820,wieviel::FNUM,qanoq atsigisumik?,hve mikill
821,eins::NUM,ataaseq,einn
822,zwei::NUM,marluk,tveir
823,drei::NUM,pingasut,þrír
824,vier::NUM,sisamat,fjórir
825,vier::NUM,qajuusat,fjórir
826,fünf::NUM,tallimat,fimm
827,sechs::NUM,arfineq,sex
828,sechs::NUM,arfinillit,sex
829,sieben::NUM,arfineq-marluk,sjö
830,acht::NUM,arfineq pingasut,átta
831,neun::NUM,qulingiluat,níu
832,neun::NUM,arfineq sisamat,níu
833,zehn::NUM,qulit,tíu
834,elf::NUM,aqqaneq,ellefu
835,zwölf::NUM,aqqaneq-marluk,tólf
836,zwanzig::NUM,tyve,tuttugu
837,dreißig::NUM,tredive,þrjátíu
838,dreißig::NUM,pingasunik qulillit,þrjátíu
839,vierzig::NUM,fyrre,fjörutíu
840,fünfzig::NUM,halvtreds,fimmtíu
841,fünfzig::NUM,tallimanik qulillit,fimmtíu
842,sechzig::NUM,tres,sextíu
843,siebzig::NUM,halvfjerds,sjötíu
844,achtzig::NUM,firs,áttatíu
845,neunzig::NUM,halvfems,níutíu
846,hundert::NUM,et hundrede,hundrað
847,tausend::NUM,et tusinde,þúsund
848,und::CNJ,aamma,og
849,oder::CNJ,imalluunnit,eða
850,stehen::V,sikingavoq,standa
851,sitzen::V,ingippoq,sitja
852,liegen::V,nalavoq,liggja
853,liegen::V,aqupivoq,liggja
854,hängen::V,nivinngarpaa,hanga
855,werden::V,pinngorpoq,verða
856,passieren::V,pivoq,gerast
857,beginnen::V,aallarnerpaa,byrja
858,enden::V,naggaserpaa,enda
859,enden::V,naggaserpaa,lykta
860,wechseln::V,immikkut ilivoq,skipta
861,untergehen[Sonne]::V,ilioqqaasoq,ganga til viðar
862,scheinen[Sonne]::V,qinnorpoq,skína
863,scheinen[Sonne]::V,qinngorpoq,skína
864,donnern::V,kalleq,þruma
865,wehen::V,timmivoq,blása
866,sich drehen::V,ipippaa,snúast
867,schwanken::V,aalavoq,riða
868,schwanken::V,aalavoq,rugga
869,schwingen::V,issakajaat or issakatsiaarut,sveiflast
870,fallen::V,quasivaa,falla
871,brennen::V,seerpoq,brenna
872,brennen::V,uuppaa,brenna
873,rauchen::V,pujoorpoq,reykja
874,regnen::V,siallerpoq,rigna
875,gefrieren::V,qiulerpoq,frjósa
876,tauen::V,aappoq,þiðna
877,schmelzen::V,aappoq,bráðna
878,schmelzen::V,aatsippaa,bráðna
879,trocknen::V,panerserpaa,þorna
880,sieden::V,qalappoq,sjóða
881,reißen::V,qulli,rifna
882,reißen::V,alittorpaa,rifna
883,reißen::V,kimillanneq,rifna
884,versinken::V,kivivaa,sökkva
885,versinken::V,apparpoq,sökkva
886,vergehen::V,qaangerpaa,líða
887,vergehen::V,sarsuppoq,líða
888,erscheinen::V,takutippoq,birtast
889,sinken::V,kivivaa,síga
890,sinken::V,apparpoq,síga
891,abnehmen::V,ikillipput,lækka
892,abnehmen::V,ikillipput,minnka
893,zunehmen::V,allisippaa,aukast
894,steigen::V,allisippaa,stíga
895,wachsen::V,allivoq,vaxa
896,glänzen::V,qinngorpoq,glóa
897,glänzen::V,qinngorpoq,glampa
898,glänzen::V,qinnorpoq,glóa
899,glänzen::V,qinnorpoq,glampa
900,funkeln::V,uisorilavoq,leiftra
901,läuten::V,avilualaarpoq,hringja
902,klingeln::V,aviluarpoq,hringja
903,klingeln::V,aviluarpaluppoq,hringja
904,brausen::V,ittuk,ólga
905,brausen::V,ittuppoq,ólga
906,brausen::V,ittuppaluppoq,ólga
907,bellen::V,qiluppoq,gelta
908,heulen::V,maarpoq,væla
909,heulen::V,maarpoq,ýlfra
910,heulen::V,maalavoq,væla
911,heulen::V,maalavoq,ýlfra
912,heulen::V,miaggoorpoq,væla
913,heulen::V,miaggoorpoq,ýlfra
914,blasen::V,aporneq,blása
915,pfeifen::V,siggartartitsivoq,blístra
916,pfeifen::V,siorsulavoq,blístra
917,schreien::V,suaarpoq,æpa
918,stöhnen::V,nipiliorpoq,stynja
919,stöhnen::V,nipilliorpoq,stynja
920,zittern::V,qarsulivik,titra
921,zittern::V,qarsulivik,skjálfa
922,leben::V,inuuvoq,lifa
923,geboren werden::V,inuuvoq,fæðast
924,geboren werden::V,inunngorpoq,fæðast
925,atmen::V,anersaarpoq,anda
926,atmen::V,anersaarpoq,draga andann
927,trinken::V,imerpoq,drekka
928,essen::V,tamorpoq,borða
929,schlucken::V,tuluarnaq,kingja
930,einschlafen::V,sinippoq,sofna
931,schlafen::V,sinik,sofa
932,aufwachen::V,iterpoq,vakna
933,aufwachen::V,eqqumavoq,vakna
934,aufstehen::V,makippoq,fara á fætur
935,sich erholen::V,qasuerserpoq,hvíla sig
936,schmerzen::V,anneraa,kenna til
937,schmerzen::V,annernarpoq,kenna til
938,husten::V,quersorpoq,hósta
939,genesen::V,ajunngissivoq,batna
940,genesen::V,ajunngissivoq,frískast
941,genesen::V,ilisimmarpoq,batna
942,genesen::V,ilisimmarpoq,frískast
943,genesen::V,ilorrippoq,batna
944,genesen::V,ilorrippoq,frískast
945,sterben::V,toquvoq,deyja
946,sich bewegen::V,ingerlavoq,bifast
947,sich setzen::V,ingippoq,setjast
948,laufen::V,arpappoq,labba
949,schreiten::V,ingerlavoq,ganga
950,spazierengehen::V,utertakajaarpoq,ganga sér til skemmtunar
951,spazierengehen::V,utertakattajaarpoq,ganga sér til skemmtunar
952,eilen::V,qaa qaa,fara hratt
953,eilen::V,qiilasaarpoq,fara hratt
954,eilen::V,ingerlasaarpaa,fara hratt
955,sich beeilen::V,tuaviorpoq,flýta sér
956,sausen::V,uiguut,þjóta
957,rennen::V,igivoq,hlaupa
958,springen::V,upernassaq,stökkva
959,klettern::V,pilaakkeerpoq,klifra
960,schaukeln::V,aalavoq,róla
961,schaukeln::V,aalavoq,rugga
962,schwimmen::V,naluppoq,synda
963,tauchen::V,allorpoq,kafa
964,rudern::V,ipuppaa,róa
965,fahren::V,qimusserpoq,aka
966,fahren::V,qimusserpoq,fara
967,fliegen::V,timmivoq,fljúga
968,weggehen::V,piiarpoq,fara burt
969,weggehen::V,piiarpoq,ganga burt
970,anhalten::V,unitsippaa,stöðva
971,hineingehen::V,timaappaa,ganga inn
972,eintreten::V,allattorpaa,koma inn
973,eintreten::V,allattorpaa,ganga inn
974,kommen::V,qaa-,koma
975,kommen::V,pivaa,koma
976,ankommen::V,tikippoq,koma til
977,zurückkommen::V,angerlarpoq,koma til baka
978,bleiben::V,uninngavoq,haldast
979,bleiben::V,uninngavoq,vera kyrr
980,warten::V,paavoq,bíða
981,warten::V,utaqqivoq,bíða
982,suchen::V,nivivaa,leita
983,finden::V,nanivaa,finna
984,versuchen::V,uuppaa,reyna
985,versuchen::V,ussersarpaa,reyna
986,vorbereiten::V,piareersarpaa,undirbúa
987,lieben::V,asavaa,elska
988,mögen::V,akaaraa,þykja gott
989,mögen::V,akaaraa,falla í geð
990,rühren::V,qeerlerpaa,snerta
991,weinen::V,qiavoq,gráta
992,schimpfen::V,qatimaarpoq,skammast
993,sich ärgern::V,ugguutigaa,sárna
994,sich ärgern::V,ugguutigaa,gremjast
995,sich fürchten::V,eqqanaarpoq,óttast
996,fürchten::V,ersigaa,óttast
997,fliehen::V,qimaavoq,flýja
998,flüchten::V,allikarfigaa,strjúka
999,sehen::V,isigaa,sjá
1000,ansehen::V,alaatsinaappaa,líta á
1001,hören::V,tusarpaa,heyra
1002,zuhören::V,naalappoq,hlusta
1003,riechen::V,tipippoq,þefa
1004,fühlen::V,misigaa,finna til
1005,scheinen::V,takutippoq,virðast
1006,frieren::V,qiiavoq,frjósa
1007,tun::V,iliorpoq,gera
1008,wollen::V,piumavaa,ætla
1009,wollen::V,piumavaa,vilja
1010,anfangen::V,pilerpoq,hefja
1011,beenden::V,naggaserpaa,enda
1012,beenden::V,naggaserpaa,ljúka
1013,aufhören::V,naammatsippaa,lykta
1014,öffnen::V,ammarpaa,opna
1015,schließen::V,matuaa,loka
1016,stellen::V,ilivaa,láta
1017,stellen::V,ilivaa,setja
1018,stellen::V,iliorarpai,láta
1019,stellen::V,iliorarpai,setja
1020,stellen::V,ilioqqarpai,láta
1021,stellen::V,ilioqqarpai,setja
1022,setzen::V,iliorarpai,láta
1023,setzen::V,iliorarpai,setja
1024,setzen::V,ilioqqarpai,láta
1025,setzen::V,ilioqqarpai,setja
1026,legen::V,ilivaa,láta
1027,legen::V,ilivaa,leggja
1028,berühren::V,attorpaa,koma við
1029,verbinden::V,taperserpaa,sameina
1030,bedecken::V,iikkerpaa,hylja
1031,bedecken::V,iikkersorpaa,hylja
1032,aufhängen::V,inivaa,hengja
1033,aufhängen::V,inivaa,hengja upp
1034,aufhängen::V,iniorarpai,hengja
1035,aufhängen::V,iniorarpai,hengja upp
1036,anzünden::V,saggaavoq,kveikja í
1037,aufheben::V,allisippaa,taka upp
1038,aufheben::V,allisippaa,lyfta upp
1039,zurücklassen::V,aallarpoq,skilja eftir
1040,verlieren::V,annaavaa,týna
1041,verlieren::V,annaavaa,glata
1042,fallen lassen::V,nakkaavaa,missa
1043,machen::V,iliorpoq,búa til
1044,herstellen::V,anillatsippaa,framleiða
1045,bauen::V,marrarterpaa,smíða
1046,bauen::V,marrarterpaa,byggja
1047,reparieren::V,iluarsaappaa,gera við
1048,verbessern::V,naqqippaa,bæta
1049,graben::V,assappaa,grafa
1050,beugen::V,qappappoq,beygja
1051,biegen::V,qappappoq,sveigja
1052,wenden::V,assappaa,snúa
1053,wenden::V,assappaa,venda
1054,wenden::V,assakarpoq,snúa
1055,wenden::V,assakarpoq,venda
1056,umdrehen::V,assakartippaa,venda
1057,umdrehen::V,assakartippaa,snúa við
1058,heben::V,kivippaa,hefja
1059,hochheben::V,kissumiarpaa,lyfta upp
1060,ergreifen::V,isaappaa,grípa
1061,ergreifen::V,isaguppaa,grípa
1062,halten::V,minarpaa,rúma
1063,halten::V,minarpaa,halda
1064,drücken::V,naqittaat,þjá
1065,drücken::V,naqittaat,þrýsta
1066,kratzen::V,qitsuppaa,klóra
1067,lecken::V,aluppaa,sleikja
1068,beißen::V,kiivaa,bíta
1069,abreißen::V,aqqarpaa,rífa af
1070,abreißen::V,aqqarpaa,rífa frá
1071,abreißen::V,isaterpaa,rífa af
1072,abreißen::V,isaterpaa,rífa frá
1073,abschneiden::V,kipivaa,skera af
1074,abschneiden::V,kipivaa,klippa af
1075,binden::V,kakkersarpaa,binda
1076,stecken::V,kussunneq,stinga
1077,brechen::V,nallorpaa,brjóta
1078,klopfen::V,pattappaa,berja
1079,klopfen::V,pattappaa,klappa
1080,hauen::V,aqivaa,berja
1081,hauen::V,aqivaa,höggva
1082,kleben::V,qaappoq,líma
1083,reiben::V,tagiarpaa,núa
1084,reiben::V,tangiarpaa,núa
1085,streichen::V,erlerpoq,smyrja
1086,schleifen::V,sequppaa,slípa
1087,schneiden::V,uullivoq,skera
1088,schneiden::V,uullivoq,klippa
1089,schütteln::V,aalavoq,hrista
1090,schwenken::V,issarpoq,sveifla
1091,füllen::V,immerpaa,fylla
1092,einwickeln::V,immoqquserpaa,vefja inn í
1093,tragen::V,maqippaa,bera
1094,tragen::V,assartorpoq,bera
1095,schleppen::V,assartorpoq,draga
1096,ziehen::V,kalippaa,toga
1097,ziehen::V,kalippaa,draga
1098,ziehen::V,kalissarpoq,toga
1099,ziehen::V,kalissarpoq,draga
1100,aufbewahren::V,toqqorpaa,geyma
1101,werfen::V,kuivaa,kasta
1102,fangen::V,anguaa,grípa
1103,verstecken::V,anngigaa,fela
1104,teilen::V,agguut,deila
1105,teilen::V,agguusersorpaa,deila
1106,schicken::V,nassiuppaa,senda
1107,bringen::V,aggiuppaa,færa
1108,bringen::V,aggiuppaa,flytja
1109,bringen::V,nassataraa,færa
1110,bringen::V,nassataraa,flytja
1111,bekommen::V,tiguaa,hljóta
1112,bekommen::V,tiguaa,ná
1113,erhalten::V,tiguaa,fá
1114,nehmen::V,pivoq,taka
1115,nehmen::V,tiguaa,taka
1116,bewahren::V,sukkunik simerserpaa,gæta
1117,bewahren::V,sukkunik simerserpaa,vernda
1118,verderben::V,asiutippaa,spilla
1119,verderben::V,piuneerunnerit,spilla
1120,zerbrechen::V,ukuvoq,brjóta
1121,zerreißen::V,tisavaa,rífa
1122,zerreißen::V,tisavaa,rífa sundur
1123,zerreißen::V,alittorpaa,rífa
1124,zerreißen::V,alittorpaa,rífa sundur
1125,zerstören::V,aserorpaa,rífa niður
1126,verbrennen::V,seerpoq,brenna
1127,geben::V,pivoq,gefa
1128,versprechen::V,neriorsorpaa,lofa
1129,versprechen::V,neriorsorpaa,heita
1130,wünschen::V,kissaat,óska
1131,loben::V,nersorpaa,lofa
1132,loben::V,nersorpaa,hrósa
1133,loben::V,nersornaat,lofa
1134,loben::V,nersornaat,hrósa
1135,küssen::V,kunippaa,kyssa
1136,küssen::V,kunissorpaa,kyssa
1137,zudecken::V,majorpaa,þekja
1138,zudecken::V,majorpaa,breiða yfir
1139,wecken::V,itersarpaa,vekja
1140,zeigen::V,tikkuuppaa,sýna
1141,führen::V,tasissiuppaa,leiða
1142,führen::V,ilitsersorpaa,leiða
1143,führen::V,tasissersuuppaa,leiða
1144,lehren::V,ilinniartippaa,kenna
1145,unterrichten::V,ajoqerpaa,fræða
1146,unterrichten::V,ajoqersorpaa,fræða
1147,unterrichten::V,ilinniartitsivoq,fræða
1148,aufziehen::V,inororsarpaa,ala upp
1149,leiten::V,iluatsippaa,stjórna
1150,antreiben::V,ikusimmippaa,hvetja
1151,einladen::V,qaaqquaa,bjóða heim
1152,einladen::V,qaasarpaa,bjóða heim
1153,vereinigen::V,taperserpaa,sameina
1154,besuchen::V,tikeraarpaa,heimsækja
1155,treffen::V,aporappaa,hitta
1156,sich versammeln::V,majorpoq,safnast saman
1157,spielen::V,pinnguarpoq,leika sér
1158,singen::V,erinarsorpoq,syngja
1159,tanzen::V,qitippoq,dansa
1160,sich trennen::V,immikkoortippaa,skiljast
1161,retten::V,annaappaa,bjarga
1162,schützen::V,eriagaa,vernda
1163,schützen::V,pineqartaalivaa,vernda
1164,schießen::V,aallaavaa,skjóta
1165,schießen::V,piseriuppaa,skjóta
1166,ärgern::V,ninngassarpaa,ergja
1167,ärgern::V,ninngassarpaa,skaprauna
1168,ärgern::V,ninngassaarpaa,ergja
1169,ärgern::V,ninngassaarpaa,skaprauna
1170,schlagen::V,unatarpaa,slá
1171,schlagen::V,unatarpaa,lemja
1172,treten::V,tukerpoq,sparka
1173,stechen::V,iguppaa,stinga
1174,stechen::V,qasilippoq,stinga
1175,stoßen::V,ikuserpaa,hrinda
1176,stoßen::V,ikusimmippaa,hrinda
1177,stehlen::V,tillippaa,stela
1178,stören::V,akornuserpaa,trufla
1179,verbergen::V,anngigaa,leyna
1180,betrügen::V,peqquserluttuliorfigaa,svíkja
1181,betrügen::V,peqquserluttuliorfigaa,blekkja
1182,töten::V,maappaa,drepa
1183,töten::V,toquppaa,drepa
1184,wohnen::V,najugaqarpoq,búa
1185,arbeiten::V,sulivoq,vinna
1186,sammeln::V,katersorpai,safna
1187,jagen::V,piniarpoq,veiða
1188,fischen::V,aalisarpoq,fiska
1189,anbinden::V,qilerut,binda við
1190,anbinden::V,qilerut,binda fast
1191,anbinden::V,qilersorpaa,binda við
1192,anbinden::V,qilersorpaa,binda fast
1193,anbinden::V,ungerlatserpaa,binda við
1194,anbinden::V,ungerlatserpaa,binda fast
1195,füttern::V,nerlerpaa,fóðra
1196,gießen::V,imerterpaa,hella
1197,kochen::V,igavoq,sjóða
1198,braten::V,siappaa,steikja
1199,umrühren::V,qeerlerpaa,hræra í
1200,färben::V,misuppaa,lita
1201,reinigen::V,sanniarpaa,hreinsa
1202,waschen::V,asappaa,þvo
1203,abwischen::V,saligarpaa,þerra
1204,abwischen::V,saligartorpaa,þerra
1205,fegen::V,sanngiarpaa,sópa
1206,fegen::V,sanngiarpaa,hreinsa
1207,baden::V,uffarpoq,baða sig
1208,sich waschen::V,uffarpoq,þvo sér
1209,ausziehen::V,annoraajarpaa,fara úr
1210,anziehen::V,ativaa,fara í
1211,anziehen::V,atitippaa,fara í
1212,sich anziehen::V,atisalersorpoq,klæðast
1213,sagen::V,oqarpoq,segja
1214,sprechen::V,oqaluttarpoq,tala
1215,reden::V,oqaluppoq,ræða
1216,fragen::V,aperaa,spyrja
1217,bitten::V,aperaa,biðja
1218,bitten::V,qinnuigaa,biðja
1219,erzählen::V,oqaluttuaraa,segja frá
1220,mitteilen::V,oqalualaarpoq,tilkynna
1221,rufen::V,qaaqquaa,kalla
1222,prahlen::V,oqqartuvoq,gorta
1223,prahlen::V,oqallortuvoq,gorta
1224,übersetzen::V,ikaarpoq,þýða
1225,übersetzen::V,nutserpaa,þýða
1226,denken::V,isumaqarpoq,hugsa
1227,glauben::V,upperaa,trúa
1228,glauben::V,isumaqarpoq,trúa
1229,erkennen::V,ilisaraa,þekkja
1230,verstehen::V,paasivaa,skilja
1231,lernen::V,ilinniarpoq,læra
1232,wissen::V,nalunngilaa,vita
1233,sich erinnern an::V,eqqaavaa,minnast
1234,vergessen::V,puiorpaa,gleyma
1235,messen::V,ussersarpaa,mæla
1236,zählen::V,kisitsivoq,telja
1237,rechnen::V,kisitsivoq,reikna
1238,lesen::V,atuarpoq,lesa
1239,malen::V,qalipappaa,mála
1240,schreiben::V,allappoq,skrifa
1241,kaufen::V,pisiaraa,kaupa
1242,verkaufen::V,akigaa,selja
1243,bezahlen::V,akilerpaa,borga
1244,beherrschen::V,inappaa,hafa á valdi sínu
1245,ertragen::V,ernertaaraa,þola
1246,Nase::N,,nef
1247,Schnurrbart::N,,yfirskegg
1248,Fuß::N,,fótur
1249,Schlaf::N,,svefn
1250,Strömung::N,,straumur
1251,Moor::N,,mýri
1252,Wald::N,,skógur
1253,Anhöhe::N,,hæð
1254,Anhöhe::N,,hóll
1255,Gipfel::N,,tindur
1256,Quelle::N,,lind
1257,Quelle::N,,uppspretta
1258,Festland::N,,meginland
1259,Kiefer[Baum]::N,,fura
1260,Pferd::N,,hestur
1261,Elch::N,,elgur
1262,Schwarm::N,,sægur
1263,Ente::N,,önd
1264,Barsch::N,,aborri
1265,Hecht::N,,gedda
1266,Wurm::N,,ormur
1267,Heu::N,,hey
1268,Kummer::N,,sorg
1269,Gespräch::N,,samtal
1270,Spiel::N,,leikur
1271,Gesellschaft::N,,selskapur
1272,Angelegenheit::N,,mál
1273,Angelegenheit::N,,málefni
1274,Anzahl::N,,tala
1275,Anzahl::N,,fjöldi
1276,Strich::N,,strik
1277,Gegenstand::N,,hlutur
1278,Höhe::N,,hæð
1279,Lagerfeuer::N,,varðeldur
1280,Gang::N,,ganga
1281,Heim::N,,heimili
1282,Beutel::N,,poki
1283,Beutel::N,,baggi
1284,Eimer::N,,fata
1285,Sack::N,,sekkur
1286,Brei::N,,grautur
1287,Leder::N,,skinn
1288,Gott::N,,guð
1289,Reichtum::N,,auður
1290,Staat::N,,ríki
1291,Gewalt::N,,ofbeldi
1292,Bogen[Waffe]::N,,bogi
1293,Lüge::N,,lygi
1294,Schaden::N,,skemmd
1295,April::N,,apríl
1296,frisch::A,,frískur
1297,lecker::A,,ljúffengur
1298,sauer::A,,súr
1299,bunt::A,,marglitur
1300,teuer::A,,dýr
1301,geschickt::A,,fimur
1302,geschickt::A,,laginn
1303,nackt::A,,nakinn
1304,ehemalig::A,,fyrrverandi
1305,bekannt::A,,kunnugur
1306,anderer::A,,annar
1307,zuerst::ADV,,fyrst
1308,niemals::ADV,,aldrei
1309,von hier::ADV,,héðan
1310,dort::ADV,,þar
1311,dort::ADV,,þarna
1312,oben::ADV,,uppi
1313,hinauf::ADV,,upp
1314,hinauf::ADV,,upp eftir
1315,nicht::ADV,,ekki
1316,ein wenig::ADV,,dálítið
1317,so::ADV,,svo
1318,so::ADV,,þannig
1319,nur::ADV,,bara
1320,nur::ADV,,aðeins
1321,vor::PRP,,fyrir
1322,hinter::PRP,,bak við
1323,hinter::PRP,,aftur fyrir
1324,unter::PRP,,undir
1325,durch::PRP,,gegnum
1326,neben::PRP,,hjá
1327,neben::PRP,,við hliðina á
1328,zwischen::PRP,,milli
1329,zwischen::PRP,,á milli
1330,wegen::PRP,,vegna
1331,alles::PRN,,allt
1332,aufgehen[Sonne]::V,,koma upp
1333,strömen::V,,streyma
1334,fließen::V,,fljóta
1335,faulen::V,,rotna
1336,verfaulen::V,,rotna
1337,verschwinden::V,,hverfa
1338,lärmen::V,,hafa hátt
1339,klirren::V,,glamra
1340,klirren::V,,skrölta
1341,rauschen::V,,suða
1342,klingen::V,,hljóma
1343,müde werden::V,,þreytast
1344,krank werden::V,,veikjast
1345,krank werden::V,,verða veikur
1346,krank sein::V,,vera veikur
1347,umkommen::V,,farast
1348,sich rühren::V,,hreyfast
1349,sich erheben::V,,standa upp
1350,hinfallen::V,,detta
1351,kriechen::V,,skríða
1352,gehen::V,,fara
1353,gehen::V,,ganga
1354,abfahren::V,,aka burt
1355,erwarten::V,,búast við
1356,erwarten::V,,eiga von á
1357,lachen::V,,hlæja
1358,anschauen::V,,horfa á
1359,probieren::V,,smakka
1360,zu sehen sein::V,,vera að sjá
1361,vernehmen::V,,heyra
1362,vernehmen::V,,greina
1363,können::V,,geta
1364,gelingen::V,,heppnast
1365,geraten::V,,lukkast
1366,ändern::V,,breyta
1367,drehen::V,,snúa
1368,schieben::V,,ýta
1369,rütteln::V,,skaka
1370,schütten::V,,hella
1371,packen::V,,þrífa í
1372,hinzufügen::V,,bæta við
1373,wählen::V,,velja
1374,auswählen::V,,velja úr
1375,behindern::V,,varna
1376,beschädigen::V,,skemma
1377,reichen::V,,rétta
1378,schenken::V,,gefa
1379,wiegen::V,,rugga
1380,lassen::V,,láta
1381,verlassen::V,,yfirgefa
1382,bewachen::V,,gæta
1383,bewachen::V,,hafa vörð á
1384,verteidigen::V,,verja
1385,sich schlagen::V,,slást
1386,sich schlagen::V,,berjast
1387,siegen::V,,sigra
1388,belästigen::V,,ónáða
1389,täuschen::V,,gabba
1390,täuschen::V,,blekkja
1391,pflücken::V,,tína
1392,pflücken::V,,reyta
1393,fassen::V,,veiða
1394,hüten::V,,gæta
1395,hüten::V,,vakta
1396,treiben::V,,reka
1397,melken::V,,mjólka
1398,hacken::V,,höggva
1399,reifen::V,,þroskast
1400,zubereiten::V,,elda
1401,zubereiten::V,,tilbúa
1402,backen::V,,baka
1403,stricken::V,,prjóna
1404,nähen::V,,sauma
1405,spülen::V,,skola
1406,spülen::V,,þvo upp
1407,kehren::V,,sópa
1408,kämmen::V,,greiða
1409,schmücken::V,,prýða
1410,schmücken::V,,skreyta
1411,sich unterhalten::V,,spjalla
1412,sich unterhalten::V,,ræðast við
1413,nennen::V,,nefna
1414,bemerken::V,,taka eftir
1415,begreifen::V,,skilja
1416,zeichnen::V,,teikna
1417,besitzen::V,,hafa
1418,zahlen::V,,borga
