,Concept_ID,it,mhr
746,schlank::A,slanciato,яжу́
747,hübsch::A,bello,чеве́р
748,hübsch::A,carino,чеве́р
749,böse::A,cattivo,шы́де
750,dumm::A,stùpido,аҥыра́
751,faul::A,pigro,його
752,fleißig::A,diligente,ты́ршыше
753,geizig::A,avaro,чаҥга́
754,klug::A,intelligente,уша́н
755,geschickt::A,àbile,уста́
756,lieb::A,caro,ала́л
757,lustig::A,gaio,весела́
758,lustig::A,allegro,весела́
759,sanft::A,dolce,ны́жылге
760,hungrig::A,affamato,шу́жышо
761,krank::A,malato,че́рле
762,krank::A,infermo,че́рле
763,nackt::A,nudo,чарама́т
764,traurig::A,triste,ойга́н
765,lebendig::A,vivo,и́лыше
766,gut::A,buono,сай
767,schlecht::A,cattivo,уда́
768,schlecht::A,cattivo,шӱ́кшӧ
769,richtig::A,giusto,чы́нле
770,schlimm::A,grave,аля́к
771,schlimm::A,grave,тыра́н
772,wahr::A,vero,чы́нле
773,wahr::A,vero,настоя́щий
774,alt::A,vecchio,то́што
775,neu::A,nuovo,у
776,ehemalig::A,vecchio,о́нчычсо
777,ehemalig::A,vecchio,онда́кысе
778,ehemalig::A,d'una_volta,о́нчычсо
779,ehemalig::A,d'una_volta,онда́кысе
780,alt[Lebewesen]::A,anziano,шо́нто
781,jung::A,giovane,са́мырык
782,arm::A,pòvero,нужна́
783,reich::A,ricco,поя́н
784,bekannt::A,noto,па́лыме
785,bekannt::A,conosciuto,па́лыме
786,berühmt::A,famoso,лӱ́млӧ
787,berühmt::A,cèlebre,лӱ́млӧ
788,fremd::A,estràneo,йот
789,fremd::A,straniero,йот
790,verschieden::A,diverso,тӱ́рлӧ
791,verschieden::A,differente,тӱ́рлӧ
792,nah::A,vicino,ли́шыл
793,nah::A,propinquo,ли́шыл
794,fern::A,lontano,тора́
795,fern::A,lontano,мӱ́ндыр
796,linker::A,sinistro,шола́
797,rechter::A,destro,пурла́
798,anderer::A,altro,вес
799,anderer::A,altro,мо́ло
800,erster::A,primo,и́кымше
801,zweiter::A,secondo,ко́кымшо
802,dritter::A,terzo,ку́мшо
803,letzter::A,ùltimo,пыта́ртыш
804,allein::ADV,solo,шкет
805,allein::ADV,da solo,шкет
806,auf einmal::ADV,insieme,икана́ште
807,zusammen::ADV,insieme,пырля́
808,lange::ADV,a lungo,кужу́н
809,plötzlich::ADV,all'improvviso,кенета́
810,sofort::ADV,sùbito,кызыта́к
811,sofort::ADV,all'istante,кызыта́к
812,später::ADV,più tardi,варара́к
813,jetzt::ADV,ora,ы́нде
814,jetzt::ADV,ora,кы́зыт
815,jetzt::ADV,adesso,ы́нде
816,jetzt::ADV,adesso,кы́зыт
817,heute::ADV,oggi,та́че
818,morgen::ADV,domani,эрла́
819,bald::ADV,presto,вашке́
820,bald::ADV,tra poco,вашке́
821,dann::ADV,allora,вара́
822,gestern::ADV,ieri,теҥге́че
823,einst::ADV,prima,икана́
824,einst::ADV,un tempo,икана́
825,damals::ADV,allora,туна́м
826,danach::ADV,poi,вара́
827,danach::ADV,dopo,вара́
828,vorher::ADV,prima,о́нчыч
829,zuerst::ADV,prima,онда́к
830,zuerst::ADV,dapprima,онда́к
831,einmal::ADV,una volta,икана́
832,manchmal::ADV,talvolta,ка́шын
833,manchmal::ADV,talvolta,кокла́н
834,manchmal::ADV,qualche volta,ка́шын
835,manchmal::ADV,qualche volta,кокла́н
836,oft::ADV,spesso,чӱ́чкыдын
837,immer::ADV,sempre,эре́
838,immer::ADV,sempre,ту́тыш
839,niemals::ADV,non mai,ок нигуна́м
840,hier::ADV,qua,ты́ште
841,hierhin::ADV,qua,ты́шке
842,hierhin::ADV,qua,тыш
843,von hier::ADV,ne,тыше́ч
844,von hier::ADV,ne,тыве́ч
845,von hier::ADV,da qui,тыше́ч
846,von hier::ADV,da qui,тыве́ч
847,dort::ADV,lì,ту́што
848,dorthin::ADV,là,туш
849,dorthin::ADV,là,ту́шко
850,geradeaus::ADV,diritto,вик
851,vorwärts::ADV,avanti,о́нчыко
852,rückwärts::ADV,all'indietro,шеҥге́к
853,zurück::ADV,di indietro,мӧҥге́ш
854,unten::ADV,giù,ӱ́лнӧ
855,unten::ADV,giù,йыма́лне
856,unten::ADV,sotto,ӱ́лнӧ
857,unten::ADV,sotto,йыма́лне
858,hinab::ADV,giù,йыма́к
859,hinab::ADV,in giù,йыма́к
860,oben::ADV,su,кӱ́шнӧ
861,oben::ADV,su,ӱмба́лне
862,oben::ADV,sopra,кӱ́шнӧ
863,oben::ADV,sopra,ӱмба́лне
864,hinauf::ADV,in sù,кӱ́ш
865,hinauf::ADV,in sù,кӱ́шкӧ
866,hinauf::ADV,in alto,кӱ́ш
867,hinauf::ADV,in alto,кӱ́шкӧ
868,überall::ADV,dappertutto,чыла́ вере́
869,nicht::ADV,non,ок
870,nicht::ADV,non,о́геш
871,ein wenig::ADV,un po',изи́ш
872,ein wenig::ADV,un poco,изи́ш
873,kaum::ADV,a appena,пыкше́
874,sehr::ADV,molto,чот
875,so::ADV,così,тыге́
876,so::ADV,tanto,тыге́
877,noch::ADV,ancora,а́ле
878,nur::ADV,solo,гына́
879,nur::ADV,soltanto,гына́
880,schon::ADV,già,ы́нде
881,wieder::ADV,di nuovo,ада́к
882,vergebens::ADV,invano,ара́м
883,vor::PRP,davanti a,о́нчыч
884,hinter::PRP,dietro,шеҥге́лне
885,unter::PRP,sotto,йыма́лне
886,durch::PRP,per,вошт
887,durch::PRP,attraverso,вошт
888,neben::PRP,a accanto a,вокте́н
889,zwischen::PRP,fra,кокла́ште
890,wegen::PRP,a causa di,верч
891,dies::PRN,ciò,ти́де
892,dies::PRN,questo,ти́де
893,das::PRN,ciò,са́де
894,das::PRN,quello,са́де
895,alles::PRN,tutto,чыла́
896,ich::PRN,ìo,мый
897,du::PRN,tu,тый
898,er::PRN,lui,ту́до
899,er::PRN,egli,ту́до
900,wir::PRN,noi,ме
901,ihr::PRN,voi,те
902,sie::PRN,loro,ну́но
903,was::FPRN,che,мо
904,was::FPRN,che cosa,мо
905,wer::FPRN,chi,кӧ
906,wo::FADV,dove,куша́н
907,wohin::FADV,dove,куш
908,wohin::FADV,dove,ку́шко
909,wie::FADV,come,кузе́
910,warum::FADV,perche,мо
911,warum::FADV,perche,мола́н
912,wieviel::FNUM,quanto,куна́р
913,eins::NUM,uno,ик
914,zwei::NUM,due,ко́кыт
915,drei::NUM,tre,кум
916,vier::NUM,quattro,ныл
917,fünf::NUM,cinque,вич
918,sechs::NUM,sei,куд
919,sieben::NUM,sette,шым
920,acht::NUM,otto,канда́ш
921,neun::NUM,nove,инде́ш
922,zehn::NUM,dieci,лу
923,elf::NUM,ùndici,лати́к
924,zwölf::NUM,dodici,латко́к
925,zwanzig::NUM,venti,ко́ло
926,dreißig::NUM,trenta,ку́мло
927,vierzig::NUM,quaranta,ны́лле
928,fünfzig::NUM,cinquanta,ви́тле
929,sechzig::NUM,sessanta,ку́дло
930,siebzig::NUM,settanta,шы́мле
931,achtzig::NUM,ottanta,канда́шле
932,neunzig::NUM,novanta,инде́шле
933,hundert::NUM,cento,шӱ́дӧ
934,tausend::NUM,mille,тӱже́м
935,und::CNJ,e,да
936,und::CNJ,e,ден
937,oder::CNJ,o,я
938,oder::CNJ,o,а́ле
939,stehen::V,stare in piedi,шога́ш
940,sitzen::V,sedere,шинча́ш
941,sitzen::V,stare seduto,шинча́ш
942,liegen::V,giacere,кия́ш
943,hängen::V,pèndere,кеча́ш
944,hängen::V,èssere appeso,кеча́ш
945,werden::V,farsi,лия́ш
946,werden::V,diventare,лия́ш
947,passieren::V,succèdere,лия́ш
948,beginnen::V,cominciare,тӱҥгала́ш
949,enden::V,finire,пыта́ш
950,enden::V,terminare,пыта́ш
951,wechseln::V,variare,вашталта́ш
952,wechseln::V,cambiare,вашталта́ш
953,aufgehen[Sonne]::V,sòrgere,лекта́ш
954,aufgehen[Sonne]::V,spuntare,лекта́ш
955,untergehen[Sonne]::V,tramontare,шинча́ш
956,scheinen[Sonne]::V,splèndere,волгалта́ш
957,donnern::V,tonare,кӱдырта́ш
958,donnern::V,tonare,сургалта́ш
959,wehen::V,soffiare,пуа́ш
960,strömen::V,fluire,шийалтара́ш
961,fließen::V,fluire,йога́ш
962,fließen::V,scorrere,йога́ш
963,sich drehen::V,girarsi,пӧрда́ш
964,schwanken::V,oscillare,лӱҥга́ш
965,schwanken::V,oscillare,тайныла́ш
966,schwanken::V,barcollare,лӱҥга́ш
967,schwanken::V,barcollare,тайныла́ш
968,schwingen::V,vibrare,рӱпшалта́ш
969,schwingen::V,oscillare,рӱпшалта́ш
970,fallen::V,cadere,воза́ш
971,fallen::V,cadere,йӧрла́ш
972,brennen::V,àrdere,йӱла́ш
973,brennen::V,bruciare,йӱла́ш
974,rauchen::V,fumare,шикша́ш
975,regnen::V,piòvere,йӱра́ш
976,gefrieren::V,gelarsi,кылма́ш
977,gefrieren::V,gelarsi,ияҥа́ш
978,gefrieren::V,congelarsi,кылма́ш
979,gefrieren::V,congelarsi,ияҥа́ш
980,tauen::V,sciògliersi,шула́ш
981,schmelzen::V,fòndere,лева́ш
982,schmelzen::V,sciògliersi,лева́ш
983,trocknen::V,asciugarsi,кошка́ш
984,sieden::V,bollire,шола́ш
985,faulen::V,marcire,шӱя́ш
986,verfaulen::V,imputridire,шӱйы́н шуа́ш
987,reißen::V,strapparsi,кӱрла́ш
988,versinken::V,affondare,пуре́н кая́ш
989,vergehen::V,passare,эрте́н кая́ш
990,erscheinen::V,apparire,толы́н лекта́ш
991,erscheinen::V,comparire,толы́н лекта́ш
992,verschwinden::V,sparire,йома́ш
993,verschwinden::V,scomparire,йома́ш
994,sinken::V,calare,пуча́ш
995,sinken::V,scendere,пуча́ш
996,abnehmen::V,diminuire,пуча́ш
997,zunehmen::V,aumentare,шукема́ш
998,steigen::V,salire,нӧлталта́ш
999,steigen::V,montare,нӧлталта́ш
1000,wachsen::V,crescere,кушка́ш
1001,glänzen::V,splèndere,йылгыжа́ш
1002,funkeln::V,brillare,чолга́ш
1003,funkeln::V,scintillare,чолга́ш
1004,lärmen::V,strepitare,рӱшка́ш
1005,lärmen::V,fare chiasso,рӱшка́ш
1006,läuten::V,suonare,мура́ш
1007,klingeln::V,suonare,йыҥгырта́ш
1008,klirren::V,tintinnare,чылдыртата́ш
1009,brausen::V,rombare,лӱшка́ш
1010,brausen::V,rumoreggiare,лӱшка́ш
1011,rauschen::V,frusciare,лыжга́ш
1012,klingen::V,suonare,йоҥга́ш
1013,bellen::V,latrare,опта́ш
1014,bellen::V,abbaiare,опта́ш
1015,heulen::V,urlare,урмыжа́ш
1016,heulen::V,ululare,урмыжа́ш
1017,blasen::V,soffiare,пуала́ш
1018,pfeifen::V,fischiare,шӱ́шкаш
1019,schreien::V,gridare,кычкыра́ш
1020,stöhnen::V,gèmere,йыҥыса́ш
1021,zittern::V,tremare,чытыра́ш
1022,leben::V,vìvere,ила́ш
1023,geboren werden::V,nàscere,шоча́ш
1024,atmen::V,respirare,шӱла́ш
1025,trinken::V,bere,йӱа́ш
1026,essen::V,mangiare,кочка́ш
1027,schlucken::V,inghiottire,нела́ш
1028,müde werden::V,stancarsi,ноя́ш
1029,einschlafen::V,addormentarsi,мале́н колта́ш
1030,schlafen::V,dormire,мала́ш
1031,aufwachen::V,svegliarsi,помыжалта́ш
1032,aufstehen::V,levarsi,кынела́ш
1033,sich erholen::V,riposarsi,кана́ш
1034,krank werden::V,ammalarsi,черлане́н воза́ш
1035,krank sein::V,èssere malato,черлане́н кия́ш
1036,schmerzen::V,dolere,коршта́ш
1037,husten::V,tossire,кокыра́ш
1038,genesen::V,guarire,тӱрла́ш
1039,genesen::V,guarire,тазаҥа́ш
1040,sterben::V,morire,кола́ш
1041,umkommen::V,perire,вуй йома́ш
1042,sich bewegen::V,agitarsi,кошта́ш
1043,sich rühren::V,muòversi,тарвана́ш
1044,sich erheben::V,alzarsi,кынела́ш
1045,sich setzen::V,sedersi,шинча́ш
1046,hinfallen::V,cadere,йӧрла́ш
1047,laufen::V,camminare,кошта́ш
1048,laufen::V,andare a piedi,кошта́ш
1049,schreiten::V,andare,ошкыла́ш
1050,schreiten::V,procedere,ошкыла́ш
1051,spazierengehen::V,passeggiare,гуля́яш
1052,spazierengehen::V,andare a passeggio,гуля́яш
1053,eilen::V,andare in fretta,вашка́ш
1054,sich beeilen::V,affrettarsi,вашкешта́ш
1055,sausen::V,volare,юлтка́ш
1056,sausen::V,correre,юлтка́ш
1057,rennen::V,correre,куржтала́ш
1058,springen::V,saltare,тӧршта́ш
1059,klettern::V,arrampicarsi,кӱза́ш
1060,schaukeln::V,fare l'altalena,лӱҥгалта́ш
1061,kriechen::V,strisciare,нушка́ш
1062,schwimmen::V,nuotare,ия́ш
1063,tauchen::V,tuffarsi,шуҥгалта́ш
1064,tauchen::V,immèrgersi,шуҥгалта́ш
1065,rudern::V,remare,удыра́ш
1066,fahren::V,andare,кудала́ш
1067,fahren::V,viaggiare,кудала́ш
1068,fliegen::V,volare,чоҥешта́ш
1069,gehen::V,andare,кая́ш
1070,weggehen::V,andàrsene,кораҥа́ш
1071,weggehen::V,andare via,кораҥа́ш
1072,abfahren::V,partire,лекта́ш
1073,anhalten::V,fermarsi,чарна́ш
1074,hineingehen::V,entrare,пура́ш
1075,eintreten::V,entrare,пура́ш
1076,kommen::V,venire,тола́ш
1077,ankommen::V,arrivare,шуа́ш
1078,zurückkommen::V,ritornare,пӧртыла́ш
1079,bleiben::V,restare,кода́ш
1080,bleiben::V,rimanere,кода́ш
1081,warten::V,aspettare,вуча́ш
1082,erwarten::V,attèndere,вуча́ш
1083,suchen::V,cercare,кычала́ш
1084,finden::V,trovare,муа́ш
1085,versuchen::V,tentare,толаша́ш
1086,vorbereiten::V,preparare,ямдыла́ш
1087,lieben::V,amare,йӧрата́ш
1088,mögen::V,piacere a,йӧрата́ш
1089,mögen::V,volere bene a,йӧрата́ш
1090,lachen::V,rìdere,воштыла́ш
1091,rühren::V,commuòvere,ку́мыл тарвата́ш
1092,weinen::V,piàngere,шорта́ш
1093,schimpfen::V,imprecare,каргаша́ш
1094,sich ärgern::V,stizzirsi,сыра́ш
1095,sich ärgern::V,arrabbiarsi,сыра́ш
1096,sich fürchten::V,avere paura,лӱда́ш
1097,fürchten::V,temere,лӱда́ш
1098,fliehen::V,fuggire,куржа́ш
1099,flüchten::V,sfuggire,куржа́ш
1100,sehen::V,vedere,ужа́ш
1101,anschauen::V,guardare,онча́ш
1102,ansehen::V,guardare,эскера́ш
1103,hören::V,udire,кола́ш
1104,hören::V,sentire,кола́ш
1105,zuhören::V,ascoltare,колышта́ш
1106,probieren::V,degustare,тамла́ш
1107,probieren::V,assaggiare,тамла́ш
1108,riechen::V,sentire,ӱпшынча́ш
1109,fühlen::V,sentire,шижа́ш
1110,scheinen::V,parere,чуча́ш
1111,scheinen::V,sembrare,чуча́ш
1112,zu sehen sein::V,vedersi,коя́ш
1113,vernehmen::V,sentire,кола́ш
1114,vernehmen::V,percepire,кола́ш
1115,frieren::V,aver freddo,кылма́ш
1116,tun::V,fare,ышта́ш
1117,können::V,sapere,мошта́ш
1118,wollen::V,volere,тӱна́ш
1119,anfangen::V,iniziare,тӱҥала́ш
1120,anfangen::V,cominciare,тӱҥала́ш
1121,beenden::V,finire,пытара́ш
1122,beenden::V,terminare,пытара́ш
1123,aufhören::V,finire,чарна́ш
1124,aufhören::V,cessare,чарна́ш
1125,gelingen::V,riuscire,сай лекта́ш
1126,geraten::V,stare,лекта́ш
1127,öffnen::V,aprire,поча́ш
1128,schließen::V,chiùdere,петыра́ш
1129,stellen::V,porre,шында́ш
1130,stellen::V,mettere,шында́ш
1131,setzen::V,porre,шында́ш
1132,setzen::V,mettere,шында́ш
1133,legen::V,posare,опта́ш
1134,legen::V,posare,пышта́ш
1135,legen::V,mettere,опта́ш
1136,legen::V,mettere,пышта́ш
1137,berühren::V,toccare,тӱка́ш
1138,verbinden::V,unire,пида́ш
1139,verbinden::V,congiùngere,пида́ш
1140,bedecken::V,coprire,леведа́ш
1141,bedecken::V,ricoprire,леведа́ш
1142,aufhängen::V,attaccare,сака́ш
1143,anzünden::V,accèndere,чӱкта́ш
1144,anzünden::V,incendiare,чӱкта́ш
1145,aufheben::V,raccògliere,нӧлтала́ш
1146,zurücklassen::V,lasciare,кода́ш
1147,zurücklassen::V,lasciare indietro,кода́ш
1148,verlieren::V,pèrdere,йомдара́ш
1149,fallen lassen::V,lasciare cadere,воза́ш
1150,machen::V,fare,ышта́ш
1151,herstellen::V,produrre,ямдыла́ш
1152,herstellen::V,fabbricare,ямдыла́ш
1153,bauen::V,costruire,чоҥа́ш
1154,reparieren::V,riparare,ачала́ш
1155,verbessern::V,migliorare,саемда́ш
1156,ändern::V,mutare,весемда́ш
1157,ändern::V,cambiare,весемда́ш
1158,graben::V,scavare,кӱнча́ш
1159,beugen::V,chinare,пӱгырта́ш
1160,beugen::V,flettere,пӱгырта́ш
1161,biegen::V,tòrcere,лывырта́ш
1162,drehen::V,girare,пӱтыра́ш
1163,wenden::V,girare,ирала́ш
1164,wenden::V,voltare,ирала́ш
1165,umdrehen::V,rivoltare,савырала́ш
1166,heben::V,levare,нӧлта́ш
1167,hochheben::V,levare,нӧлта́ш
1168,hochheben::V,sollevare,нӧлта́ш
1169,ergreifen::V,afferrare,руалта́ш
1170,halten::V,tenere,куча́ш
1171,drücken::V,premere,иша́ш
1172,drücken::V,premere,темда́ш
1173,schieben::V,spìngere,шӱкала́ш
1174,kratzen::V,grattare,удыра́ш
1175,kratzen::V,graffiare,удыра́ш
1176,lecken::V,leccare,нула́ш
1177,beißen::V,mòrdere,пура́ш
1178,abreißen::V,staccarsi,кӱрла́ш
1179,abreißen::V,strapparsi,кӱрла́ш
1180,abschneiden::V,tagliare,пӱчка́ш
1181,binden::V,legare,кылда́ш
1182,binden::V,bendare,кылда́ш
1183,stecken::V,ficcare,шуралта́ш
1184,brechen::V,rompere,тодышта́ш
1185,klopfen::V,bàttere,кыра́ш
1186,hauen::V,picchiare,тӱя́ш
1187,kleben::V,incollare,клеитла́ш
1188,reiben::V,fregare,йыга́ш
1189,reiben::V,fregare,туржала́ш
1190,streichen::V,spalmare,шӱра́ш
1191,schleifen::V,arrotare,шума́ш
1192,schleifen::V,arrotare,яна́ш
1193,schneiden::V,tagliare,пӱчка́ш
1194,rütteln::V,scuòtere,рӱза́ш
1195,schütteln::V,agitare,почка́ш
1196,schütteln::V,scuòtere,почка́ш
1197,schwenken::V,agitare,рӱза́ш
1198,schwenken::V,sventolare,рӱза́ш
1199,schütten::V,versare,опта́ш
1200,füllen::V,riempire,тема́ш
1201,einwickeln::V,involtare,вӱдыла́ш
1202,tragen::V,portare,нумала́ш
1203,schleppen::V,trainare,шӱдыра́ш
1204,schleppen::V,trascinare,шӱдыра́ш
1205,ziehen::V,tirare,шупша́ш
1206,aufbewahren::V,custodire,арала́ш
1207,aufbewahren::V,conservare,арала́ш
1208,werfen::V,gettare,шуа́ш
1209,werfen::V,gettare,кышка́ш
1210,werfen::V,lanciare,шуа́ш
1211,werfen::V,lanciare,кышка́ш
1212,fangen::V,prèndere,куча́ш
1213,fangen::V,acchiappare,куча́ш
1214,packen::V,pigliare,руалта́ш
1215,packen::V,afferrare,руалта́ш
1216,verstecken::V,nascondere,тоя́ш
1217,teilen::V,divìdere,пӧла́ш
1218,schicken::V,inviare,колта́ш
1219,bringen::V,portare,конда́ш
1220,bringen::V,apportare,конда́ш
1221,hinzufügen::V,aggiùngere,ешара́ш
1222,bekommen::V,ricevere,нала́ш
1223,erhalten::V,ricevere,нала́ш
1224,nehmen::V,prèndere,нала́ш
1225,wählen::V,elèggere,сайла́ш
1226,wählen::V,scegliere,сайла́ш
1227,auswählen::V,scegliere,таҥгла́ш
1228,bewahren::V,conservare,сакла́ш
1229,behindern::V,impedire,чаракла́ш
1230,verderben::V,guastare,пужа́ш
1231,beschädigen::V,danneggiare,пужа́ш
1232,zerbrechen::V,rompere,пудырта́ш
1233,zerbrechen::V,spezzare,пудырта́ш
1234,zerreißen::V,stracciare,кӱрла́ш
1235,zerstören::V,distrùggere,шалата́ш
1236,verbrennen::V,bruciare,йӱлата́ш
1237,geben::V,dare,пуа́ш
1238,reichen::V,pòrgere,пуа́ш
1239,schenken::V,regalare,пӧлекла́ш
1240,versprechen::V,promettere,сӧра́ш
1241,wünschen::V,augurare,тылана́ш
1242,loben::V,lodare,мокта́ш
1243,küssen::V,baciare,шупшала́ш
1244,wiegen::V,cullare,рӱпша́ш
1245,wiegen::V,dondolare,рӱпша́ш
1246,zudecken::V,coprire,леведа́ш
1247,wecken::V,svegliare,помыжалтара́ш
1248,zeigen::V,indicare,ончыкта́ш
1249,führen::V,guidare,вӱда́ш
1250,führen::V,condurre,вӱда́ш
1251,lehren::V,insegnare,туныкта́ш
1252,unterrichten::V,istruire,туныкта́ш
1253,unterrichten::V,insegnare,туныкта́ш
1254,aufziehen::V,allevare,орышта́ш
1255,leiten::V,avviare,вӱда́ш
1256,leiten::V,avviare,вуйлата́ш
1257,leiten::V,dirìgere,вӱда́ш
1258,leiten::V,dirìgere,вуйлата́ш
1259,antreiben::V,incitare,поктыла́ш
1260,lassen::V,fare,-та́ш
1261,einladen::V,invitare,ӱжа́ш
1262,vereinigen::V,unire,иктешла́ш
1263,besuchen::V,visitare,то́лын кая́ш
1264,besuchen::V,far vìsita a,то́лын кая́ш
1265,treffen::V,incontrare,вашлия́ш
1266,sich versammeln::V,rinunirsi,погына́ш
1267,sich versammeln::V,rinunirsi,чумырга́ш
1268,spielen::V,giocare,мода́ш
1269,singen::V,cantare,мура́ш
1270,tanzen::V,danzare,кушта́ш
1271,sich trennen::V,separarsi,ойырла́ш
1272,verlassen::V,lasciare,кудалта́ш
1273,verlassen::V,abbandonare,кудалта́ш
1274,retten::V,salvare,утара́ш
1275,bewachen::V,custodire,орола́ш
1276,schützen::V,protèggere,арала́ш
1277,verteidigen::V,difèndere,арала́ш
1278,sich schlagen::V,bàttersi,кредала́ш
1279,schießen::V,sparare,лӱя́ш
1280,siegen::V,vìncere,сеҥа́ш
1281,ärgern::V,stizzire,сырыкта́ш
1282,schlagen::V,bàttere,пера́ш
1283,treten::V,calciare,тошка́ш
1284,stechen::V,pùngere,кера́ш
1285,stoßen::V,urtare,шӱкала́ш
1286,stoßen::V,spìngere,шӱкала́ш
1287,stehlen::V,rubare,шолышта́ш
1288,stören::V,disturbare,мешая́ш
1289,belästigen::V,molestare,толаштара́ш
1290,belästigen::V,importunare,толаштара́ш
1291,verbergen::V,celare,шылта́ш
1292,verbergen::V,nascondere,шылта́ш
1293,täuschen::V,ingannare,ондала́ш
1294,betrügen::V,frodare,ондала́ш
1295,betrügen::V,truffare,ондала́ш
1296,töten::V,uccìdere,пушта́ш
1297,wohnen::V,abitare,ила́ш
1298,arbeiten::V,lavorare,пашалана́ш
1299,arbeiten::V,lavorare,паша́м ышта́ш
1300,sammeln::V,raccògliere,пога́ш
1301,sammeln::V,collezionare,пога́ш
1302,pflücken::V,cògliere,кӱра́ш
1303,jagen::V,cacciare,сонарла́ш
1304,fischen::V,pescare,кол куча́ш
1305,fassen::V,catturare,куча́ш
1306,fassen::V,acchiappare,куча́ш
1307,hüten::V,pascolare,кӱта́ш
1308,treiben::V,spìngere,покта́ш
1309,anbinden::V,legare,йолышта́ш
1310,anbinden::V,attaccare,йолышта́ш
1311,füttern::V,dar da mangiare a,пукша́ш
1312,melken::V,mùngere,лӱшта́ш
1313,hacken::V,tritare,руа́ш
1314,hacken::V,spaccare,руа́ш
1315,gießen::V,annaffiare,шава́ш
1316,reifen::V,maturare,кӱа́ш
1317,zubereiten::V,preparare,ямдыла́ш
1318,kochen::V,cuòcere,шолта́ш
1319,backen::V,cuòcere,кӱкташ
1320,backen::V,cuòcere al forno,кӱкташ
1321,braten::V,frìggere,пуштыла́ш
1322,braten::V,frìggere,жаритла́ш
1323,braten::V,arrostire,пуштыла́ш
1324,braten::V,arrostire,жаритла́ш
1325,umrühren::V,mescolare,луга́ш
1326,stricken::V,llavorare a maglia,пида́ш
1327,nähen::V,cucire,урга́ш
1328,färben::V,tìngere,чиялта́ш
1329,reinigen::V,pulire,эрыкта́ш
1330,reinigen::V,nettare,эрыкта́ш
1331,waschen::V,lavare,мушка́ш
1332,abwischen::V,asciugare,ӱшта́ш
1333,spülen::V,lavare,шӱалта́ш
1334,spülen::V,sciacquare,шӱалта́ш
1335,fegen::V,spazzare,ӱшта́ш
1336,kehren::V,spazzare,ӱшта́ш
1337,baden::V,bagnarsi,йӱштыла́ш
1338,baden::V,fare il bagno,йӱштыла́ш
1339,sich waschen::V,lavarsi,мушкылта́ш
1340,ausziehen::V,tògliersi,кудаша́ш
1341,anziehen::V,mettersi,чия́ш
1342,anziehen::V,indossare,чия́ш
1343,sich anziehen::V,vestirsi,чия́ш
1344,kämmen::V,pettinare,шера́ш
1345,schmücken::V,ornare,тӱзата́ш
1346,schmücken::V,ornare,чеверта́ш
1347,schmücken::V,decorare,тӱзата́ш
1348,schmücken::V,decorare,чеверта́ш
1349,sagen::V,dire,ойла́ш
1350,sagen::V,dire,каласа́ш
1351,sprechen::V,parlare,кутыра́ш
1352,reden::V,parlare,мутлана́ш
1353,sich unterhalten::V,conversare,кутыра́ш
1354,fragen::V,chièdere,йода́ш
1355,fragen::V,domandare,йода́ш
1356,bitten::V,pregare,йода́ш
1357,erzählen::V,narrare,ойла́ш
1358,erzählen::V,raccontare,ойла́ш
1359,mitteilen::V,comunicare,увертара́ш
1360,nennen::V,nominare,лӱмда́ш
1361,rufen::V,chiamare,ӱжа́ш
1362,prahlen::V,vantarsi,моктана́ш
1363,übersetzen::V,tradurre,кусара́ш
1364,denken::V,pensare,шона́ш
1365,glauben::V,credere,ӱшана́ш
1366,bemerken::V,notare,шижа́ш
1367,bemerken::V,osservare,шижа́ш
1368,erkennen::V,riconoscere,пала́ш
1369,begreifen::V,capire,ыҥла́ш
1370,begreifen::V,comprèndere,ыҥла́ш
1371,verstehen::V,intèndere,умыла́ш
1372,verstehen::V,comprèndere,умыла́ш
1373,lernen::V,imparare,тунема́ш
1374,lernen::V,apprèndere,тунема́ш
1375,wissen::V,sapere,шинча́ш
1376,sich erinnern an::V,ricordare,шарна́ш
1377,sich erinnern an::V,ricordarsi di,шарна́ш
1378,vergessen::V,dimenticare,монда́ш
1379,messen::V,misurare,виса́ш
1380,zählen::V,contare,шотла́ш
1381,rechnen::V,contare,шотла́ш
1382,rechnen::V,calcolare,шотла́ш
1383,lesen::V,lèggere,луда́ш
1384,malen::V,dipìngere,сӱретла́ш
1385,zeichnen::V,disegnare,сӱретла́ш
1386,schreiben::V,scrìvere,воза́ш
1387,besitzen::V,possedere,лия́ш
1388,kaufen::V,comprare,нала́ш
1389,kaufen::V,acquistare,нала́ш
1390,verkaufen::V,vendere,ужала́ш
1391,bezahlen::V,pagare,тӱла́ш
1392,zahlen::V,pagare,тӱла́ш
1393,beherrschen::V,dominare,куча́ш
1394,ertragen::V,sopportare,турка́ш
