,Concept_ID,sl,la
824,schwingen::V,níhati,vibrare
825,fallen::V,pádati,cadere
826,brennen::V,goréti,ardere
827,rauchen::V,kadíti se,fumare
828,regnen::V,deževáti,pluere
829,gefrieren::V,zmŕzniti,congelari
830,tauen::V,tájati,rorare
831,schmelzen::V,kopnéti,liquescere
832,trocknen::V,sušíti se,arescere
833,sieden::V,kipéti,fervere
834,faulen::V,gníti,putescere
835,verfaulen::V,zgníti,putescere
836,reißen::V,tŕgati se,scindi
837,versinken::V,pogrézniti se,mergi
838,vergehen::V,miníti,praeterire
839,erscheinen::V,pojáviti se,apparere
840,verschwinden::V,izgíniti,discedere
841,sinken::V,péšati,labi
842,abnehmen::V,pojémati,deminui
843,zunehmen::V,véčati se,augeri
844,zunehmen::V,množíti se,augeri
845,steigen::V,dvígati se,augescere
846,wachsen::V,rásti,crescere
847,glänzen::V,sijáti,splendere
848,funkeln::V,ískriti se,micare
849,lärmen::V,ropotáti,strepere
850,lärmen::V,razgrájati,strepere
851,läuten::V,zvoníti,sonare
852,klingeln::V,zvončkljáti,tinnire
853,klirren::V,žvenketáti,crepare
854,brausen::V,šuméti,saevire
855,rauschen::V,šuštéti,crepare
856,rauschen::V,šelestéti,crepare
857,klingen::V,zvenéti,sonare
858,bellen::V,lájati,latrare
859,heulen::V,zavíjati,ululare
860,blasen::V,píhniti,flare
861,pfeifen::V,pískati,sibilare
862,pfeifen::V,žvížgati,sibilare
863,schreien::V,kričáti,clamare
864,stöhnen::V,stókati,gemere
865,zittern::V,drgetáti,tremere
866,zittern::V,drgetáti,trepidare
867,leben::V,živéti,vivere
868,geboren werden::V,rodíti se,nasci
869,atmen::V,díhati,spirare
870,trinken::V,píti,bibere
871,essen::V,jésti,edere
872,schlucken::V,požírati,devorare
873,müde werden::V,péšati,fatigari
874,müde werden::V,utrúditi se,fatigari
875,einschlafen::V,zaspáti,obdormiscere
876,schlafen::V,spáti,dormire
877,aufwachen::V,zbudíti se,expergisci
878,aufstehen::V,vstáti,exsurgere
879,sich erholen::V,oddahníti se,se reficere
880,krank werden::V,oboléti,aegrescere
881,krank sein::V,bíti bolán,aegrotare
882,schmerzen::V,boléti,dolere
883,husten::V,kášljati,tussire
884,genesen::V,okrévati,convalescere
885,sterben::V,umréti,mori
886,umkommen::V,pogíniti,perire
887,sich bewegen::V,zganíti se,se movere
888,sich rühren::V,premakníti se,micare
889,sich erheben::V,vstájati,surgere
890,sich erheben::V,vzdígniti se,surgere
891,sich setzen::V,sésti,considere
892,hinfallen::V,pásti dôl,cadere
893,laufen::V,hodíti,vadere
894,schreiten::V,stópati,gradi
895,spazierengehen::V,na sprehòd íti,ambulare
896,eilen::V,drvéti,properare
897,sich beeilen::V,hitéti,festinare
898,sausen::V,dírkati,currere
899,rennen::V,dírjati,currere
900,springen::V,skákati,salire
901,klettern::V,plézati,niti
902,schaukeln::V,kolébati,oscillare
903,kriechen::V,pláziti se,repere
904,kriechen::V,pláziti se,serpere
905,schwimmen::V,plávati,nare
906,schwimmen::V,plávati,natare
907,tauchen::V,potápljati se,mergere
908,rudern::V,vesláti,remigare
909,fahren::V,vozíti se,vehi
910,fahren::V,peljáti se,vehi
911,fliegen::V,létati,volare
912,gehen::V,íti,ire
913,gehen::V,íti,vadere
914,weggehen::V,odíti,abire
915,weggehen::V,odíti,discedere
916,abfahren::V,odpeljáti se,proficisci
917,anhalten::V,ustáviti se,consistere
918,hineingehen::V,íti nóter,inire
919,hineingehen::V,íti nóter,ingredi
920,eintreten::V,vstopíti,intrare
921,kommen::V,príti,venire
922,ankommen::V,prispéti,advenire
923,ankommen::V,prihájati,advenire
924,zurückkommen::V,vrníti se,revenire
925,bleiben::V,ostáti,manere
926,warten::V,čákati,opperiri
927,erwarten::V,pričakováti,opperiri
928,erwarten::V,pričakováti,expectare
929,suchen::V,iskáti,quaerere
930,finden::V,nájti,reperire
931,versuchen::V,poskúšati,conari
932,versuchen::V,poskúšati,temptare
933,vorbereiten::V,pripráviti,parare
934,lieben::V,ljubíti,amare
935,mögen::V,márati,amare
936,lachen::V,smejáti se,ridere
937,rühren::V,ganíti,commovere
938,weinen::V,jókati,flere
939,weinen::V,plákati,flere
940,schimpfen::V,psováti,increpare
941,schimpfen::V,zmérjati,increpare
942,sich ärgern::V,jezíti se,indignari
943,sich fürchten::V,báti se,vereri
944,fürchten::V,báti se,timere
945,fliehen::V,bežáti,fugere
946,flüchten::V,pobégniti,effugere
947,sehen::V,vídeti,videre
948,anschauen::V,oglédati,aspectare
949,ansehen::V,glédati,spectare
950,hören::V,slíšati,audire
951,zuhören::V,poslúšati,auscultare
952,probieren::V,poskúšati,gustare
953,riechen::V,dúhati,olfacere
954,fühlen::V,čutíti,sentire
955,scheinen::V,zdéti se,videri
956,zu sehen sein::V,vídeti se,conspici
957,vernehmen::V,čúti,comperire
958,frieren::V,zébsti,algere
959,tun::V,délati,facere
960,können::V,môči,posse
961,wollen::V,hotéti,velle
962,anfangen::V,začéti,incipere
963,beenden::V,dokončáti,finire
964,aufhören::V,prenéhati,desistere
965,gelingen::V,uspéti,contingere
966,gelingen::V,posréčiti se,contingere
967,geraten::V,obnêsti se,evenire
968,öffnen::V,odpréti,aperire
969,schließen::V,zapréti,claudere
970,stellen::V,postáviti,sistere
971,setzen::V,posadíti,ponere
972,legen::V,položíti,ponere
973,berühren::V,dotíkati se,tangere
974,verbinden::V,obvézati,iungere
975,bedecken::V,pokríti,tegere
976,bedecken::V,pokríti,operire
977,aufhängen::V,obésiti,suspendere
978,anzünden::V,zažgáti,accendere
979,anzünden::V,zažgáti,inflammare
980,aufheben::V,vzdígniti,tollere
981,zurücklassen::V,zapustíti,relinquere
982,verlieren::V,izgubíti,perdere
983,verlieren::V,izgubíti,amittere
984,fallen lassen::V,navréči,dimittere
985,machen::V,naredíti,facere
986,machen::V,napráviti,facere
987,herstellen::V,izdélati,fabricare
988,bauen::V,gradíti,construere
989,reparieren::V,popráviti,reparare
990,verbessern::V,izbóljšati,emendare
991,ändern::V,spremeníti,mutare
992,graben::V,kopáti,fodere
993,graben::V,grêbsti,fodere
994,beugen::V,upogníti,flectere
995,biegen::V,zavíjati,curvare
996,drehen::V,vrtéti,torquere
997,wenden::V,obrníti,vertere
998,umdrehen::V,zasúkati,convertere
999,heben::V,dvígati,tollere
1000,hochheben::V,privzdígniti,levare
1001,ergreifen::V,zgrábiti,capessere
1002,halten::V,držáti,tenere
1003,drücken::V,tiščáti,premere
1004,schieben::V,ríniti,promovere
1005,kratzen::V,práskati,radere
1006,lecken::V,lízati,lambere
1007,beißen::V,grísti,mordere
1008,abreißen::V,odtŕgati,avellere
1009,abschneiden::V,odrézati,desecare
1010,binden::V,vézati,ligare
1011,stecken::V,vtakníti,inserere
1012,brechen::V,lomíti,rumpere
1013,klopfen::V,tólči,pultare
1014,hauen::V,séči,ferire
1015,kleben::V,lépiti,agglutinare
1016,reiben::V,tréti,terere
1017,reiben::V,dŕgniti,terere
1018,streichen::V,namázati,oblinere
1019,schleifen::V,brúsiti,acuere
1020,schneiden::V,rézati,secare
1021,rütteln::V,strésti,quassare
1022,schütteln::V,majáti,quatere
1023,schwenken::V,obrníti,ventilare
1024,schütten::V,sípati,fundere
1025,füllen::V,napolníti,complere
1026,einwickeln::V,zavíti,involvere
1027,tragen::V,nêsti,ferre
1028,tragen::V,nêsti,portare
1029,schleppen::V,vláčiti,pertrahere
1030,ziehen::V,vléči,trahere
1031,aufbewahren::V,shranjeváti,asservare
1032,werfen::V,lúčati,iacere
1033,fangen::V,ujéti,capere
1034,packen::V,prijéti,capessere
1035,verstecken::V,skríti,abdere
1036,teilen::V,razdelíti,partiri
1037,teilen::V,razdelíti,dividere
1038,schicken::V,pošíljati,mittere
1039,bringen::V,prinêsti,apportare
1040,hinzufügen::V,pristáviti,addere
1041,bekommen::V,dobíti,adipisci
1042,erhalten::V,prejéti,accipere
1043,nehmen::V,vzéti,sumere
1044,wählen::V,izbírati,eligere
1045,auswählen::V,izbráti,deligere
1046,bewahren::V,ohraníti,conservare
1047,behindern::V,ovírati,impedire
1048,verderben::V,pokváriti,corrumpere
1049,beschädigen::V,poškodováti,laedere
1050,zerbrechen::V,razlomíti,rumpere
1051,zerbrechen::V,razlomíti,frangere
1052,zerreißen::V,raztŕgati,discindere
1053,zerstören::V,razrúšiti,delere
1054,verbrennen::V,sežgáti,urere
1055,verbrennen::V,sežgáti,cremare
1056,geben::V,dáti,dare
1057,reichen::V,séči,praebere
1058,reichen::V,molíti,praebere
1059,schenken::V,podáriti,donare
1060,schenken::V,podáriti,largiri
1061,versprechen::V,obljubíti,polliceri
1062,versprechen::V,obljubíti,promittere
1063,wünschen::V,vóščiti,
1064,loben::V,hváliti,laudare
1065,küssen::V,poljubováti,osculari
1066,wiegen::V,zíbati,
1067,zudecken::V,pokríti,tegere
1068,wecken::V,zbudíti,excitare
1069,zeigen::V,pokázati,monstrare
1070,führen::V,vêsti,ducere
1071,lehren::V,učíti,docere
1072,unterrichten::V,poučeváti,instituere
1073,aufziehen::V,vzgojíti,nutrire
1074,leiten::V,uprávljati,ducere
1075,antreiben::V,goníti,incitare
1076,lassen::V,povzročíti,iubere
1077,einladen::V,povábiti,invitare
1078,vereinigen::V,zdrúžiti,coniungere
1079,besuchen::V,obiskáti,visere
1080,treffen::V,pogodíti,convenire
1081,sich versammeln::V,zbráti se,convenire
1082,spielen::V,igráti se,ludere
1083,singen::V,péti,cantare
1084,tanzen::V,plésati,saltare
1085,sich trennen::V,ločíti se,digredi
1086,sich trennen::V,ločíti se,discedere
1087,verlassen::V,zapustíti,deserere
1088,verlassen::V,zapustíti,relinquere
1089,retten::V,réšiti,servare
1090,bewachen::V,strážiti,custodire
1091,schützen::V,sčítiti,tueri
1092,schützen::V,sčítiti,tutari
1093,verteidigen::V,braníti,defendere
1094,sich schlagen::V,têpsti se,luctari
1095,schießen::V,stréljati,iaculari
1096,siegen::V,zmágati,vincere
1097,ärgern::V,jezíti,irritare
1098,ärgern::V,razbúriti,irritare
1099,schlagen::V,têpsti,ferire
1100,schlagen::V,udáriti,ferire
1101,treten::V,teptáti,calcare
1102,stechen::V,ubôsti,pungere
1103,stoßen::V,peháti,tundere
1104,stoßen::V,drégniti,tundere
1105,stehlen::V,ukrásti,furari
1106,stehlen::V,pokrásti,furari
1107,stören::V,motíti,turbare
1108,belästigen::V,nadlegováti,obtundere
1109,verbergen::V,skríti,celare
1110,verbergen::V,skríti,occultare
1111,täuschen::V,slepíti,fallere
1112,betrügen::V,várati,fraudare
1113,betrügen::V,ogoljufáti,fraudare
1114,töten::V,ubíti,necare
1115,töten::V,ubíti,caedere
1116,wohnen::V,prebívati,habitare
1117,arbeiten::V,délati,laborare
1118,sammeln::V,zbráti,colligere
1119,pflücken::V,obráti,carpere
1120,jagen::V,lovíti,venari
1121,fischen::V,ribáriti,piscari
1122,fassen::V,zajéti,capere
1123,hüten::V,pásti,custodire
1124,treiben::V,pogánjati,agere
1125,anbinden::V,privézati,alligare
1126,füttern::V,kŕmiti,nutrire
1127,melken::V,mólsti,mulgere
1128,hacken::V,sékati,findere
1129,gießen::V,ulíti,rigare
1130,reifen::V,zoréti,maturescere
1131,zubereiten::V,pripráviti,apparare
1132,kochen::V,kúhati,coquere
1133,backen::V,cvréti,coquere
1134,braten::V,pêči,torrere
1135,umrühren::V,preméšati,commovere
1136,stricken::V,plêsti,texere
1137,nähen::V,šívati,suere
1138,färben::V,bárvati,tingere
1139,reinigen::V,očístiti,purgare
1140,waschen::V,opráti,lavare
1141,abwischen::V,obrísati,abstergere
1142,spülen::V,splakováti,perluere
1143,fegen::V,pométati,verrere
1144,kehren::V,mésti,purgare
1145,baden::V,kópati se,lavari
1146,sich waschen::V,umíti se,lavari
1147,ausziehen::V,izvléči,exuere
1148,anziehen::V,obléči,induere
1149,sich anziehen::V,obléči se,vestiri
1150,kämmen::V,česáti,pectere
1151,schmücken::V,okrasíti,ornare
1152,schmücken::V,okrasíti,decorare
1153,sagen::V,dejáti,dicere
1154,sprechen::V,govoríti,fari
1155,reden::V,rêči,loqui
1156,sich unterhalten::V,razgovárjati se,colloqui
1157,sich unterhalten::V,razgovárjati se,disputare
1158,fragen::V,vprášati,rogare
1159,fragen::V,vprášati,quaerere
1160,bitten::V,prosíti,orare
1161,bitten::V,prosíti,rogare
1162,erzählen::V,práviti,narrare
1163,mitteilen::V,naznániti,communicare
1164,nennen::V,imenováti,appellare
1165,rufen::V,klícati,vocare
1166,prahlen::V,baháti se,gloriari
1167,übersetzen::V,prevêsti,vertere
1168,denken::V,mísliti,cogitare
1169,glauben::V,verjéti,credere
1170,bemerken::V,opáziti,animadvertere
1171,erkennen::V,spoznáti,cognoscere
1172,begreifen::V,pôjmiti,comprehendere
1173,verstehen::V,razuméti,intellegere
1174,lernen::V,učíti se,discere
1175,wissen::V,znáti,scire
1176,wissen::V,védeti,scire
1177,sich erinnern an::V,spómniti se,meminisse
1178,vergessen::V,pozábiti,oblivisci
1179,messen::V,mériti,metiri
1180,zählen::V,štéti,numerare
1181,rechnen::V,račúnati,reri
1182,rechnen::V,račúnati,calculare
1183,lesen::V,bráti,legere
1184,lesen::V,čítati,legere
1185,malen::V,slíkati,pingere
1186,zeichnen::V,rísati,scribere
1187,schreiben::V,písati,scribere
1188,besitzen::V,iméti,possidere
1189,kaufen::V,kupíti,emere
1190,verkaufen::V,prodáti,vendere
1191,bezahlen::V,pláčati,pendere
1192,zahlen::V,plačeváti,solvere
1193,beherrschen::V,obvládati,regere
1194,beherrschen::V,obvládati,imperare
1195,ertragen::V,prenêsti,tolerare
1196,ertragen::V,prenêsti,sustinere
1197,Verstand::N,,ratio
1198,Verstand::N,,ingenium
