,Concept_ID,zh,sk
848,klingeln::V,按铃,zvoniť
849,brausen::V,疾驶,hučať
850,klingen::V,听起来,znieť
851,klingen::V,听起来,zvoniť
852,bellen::V,吠,štekať
853,bellen::V,吠,brechať
854,heulen::V,嗥,vyť
855,blasen::V,吹,duť
856,blasen::V,吹,fúkať
857,pfeifen::V,吹口哨,pískať
858,pfeifen::V,吹口哨,hvízdať
859,schreien::V,叫喊,kričať
860,stöhnen::V,呻吟,stenať
861,zittern::V,颤抖,triasť sa
862,leben::V,生存,žiť
863,geboren werden::V,出生,narodiť sa
864,atmen::V,呼吸,dýchať
865,trinken::V,喝,piť
866,essen::V,吃,jesť
867,schlucken::V,咽,zhltnuť
868,müde werden::V,疲倦,unaviť sa
869,einschlafen::V,入睡,usnúť
870,einschlafen::V,入睡,zaspať
871,schlafen::V,睡觉,spať
872,aufwachen::V,睡醒,zobudiť sa
873,aufstehen::V,起床,vstať
874,sich erholen::V,休养,zotavovať sa
875,sich erholen::V,休养,oddýchovať si
876,krank werden::V,生病,ochorieť
877,krank sein::V,生病,chorieť
878,krank sein::V,生病,byť chorý
879,schmerzen::V,疼痛,bolieť
880,husten::V,咳,kašľať
881,genesen::V,痊愈,uzdraviť sa
882,sterben::V,死,umrieť
883,sterben::V,死,zomrieť
884,umkommen::V,丧命,zahynúť
885,sich bewegen::V,移动,pohybovať sa
886,sich rühren::V,动弹,hnúť sa
887,sich erheben::V,站起,zdvihnúť sa
888,sich setzen::V,坐,sadnúť si
889,hinfallen::V,跌倒,spadnúť
890,laufen::V,步行,bežať
891,schreiten::V,迈步,kráčať
892,spazierengehen::V,散步,prechádzať sa
893,eilen::V,急忙,súriť
894,sich beeilen::V,赶快,ponáhľať sa
895,sausen::V,疾驰,hučať
896,rennen::V,奔跑,bežať
897,springen::V,跳,skákať
898,klettern::V,攀缘,liezť
899,schaukeln::V,荡秋千,húpať
900,schaukeln::V,荡秋千,hojdať
901,kriechen::V,爬行,liezť
902,kriechen::V,爬行,plaziť sa
903,schwimmen::V,游泳,plávať
904,tauchen::V,潜水,ponoriť sa
905,rudern::V,划船,veslovať
906,fahren::V,行驶,ísť
907,fahren::V,行驶,jazdiť
908,fliegen::V,飞,letieť
909,gehen::V,走,ísť
910,weggehen::V,离去,odísť
911,weggehen::V,离去,odchádzať
912,abfahren::V,出发,odcestovať
913,anhalten::V,停住,zadržať sa
914,anhalten::V,停住,zastaviť sa
915,hineingehen::V,进去,vchádzať
916,eintreten::V,进入,vojsť
917,eintreten::V,进入,vstúpiť
918,kommen::V,来,prísť
919,ankommen::V,到达,prísť
920,ankommen::V,到达,doraziť
921,zurückkommen::V,回来,vrátiť sa
922,bleiben::V,停留,ostať
923,bleiben::V,停留,zostať
924,warten::V,等,čakať
925,erwarten::V,等候,očakávať
926,suchen::V,找,hľadať
927,finden::V,找到,nájsť
928,versuchen::V,尝试,skúsiť
929,versuchen::V,尝试,pokúsiť sa
930,vorbereiten::V,预备,pripraviť
931,lieben::V,爱,ľúbiť
932,lieben::V,爱,milovať
933,mögen::V,喜欢,mať rád
934,lachen::V,笑,smiať sa
935,weinen::V,哭,plakať
936,schimpfen::V,骂,nadávať
937,sich ärgern::V,生气,hnevať sa
938,sich ärgern::V,生气,zlostiť sa
939,sich fürchten::V,害怕,báť sa
940,fürchten::V,害怕,báť sa
941,fliehen::V,逃走,utekať
942,flüchten::V,逃跑,utiecť
943,sehen::V,看,vidieť
944,anschauen::V,注视,pozrieť sa na
945,ansehen::V,注视,pozrieť
946,hören::V,听,počúvať
947,zuhören::V,倾听,počúvať
948,probieren::V,尝,ochutnať
949,riechen::V,闻,ňuchať
950,fühlen::V,感到,cítiť
951,fühlen::V,感到,pociťovať
952,scheinen::V,照耀,zdať sa
953,zu sehen sein::V,可以看到,byť vidieť
954,vernehmen::V,审讯,počuť
955,frieren::V,觉得冷,mrznúť
956,frieren::V,觉得冷,oziabať
957,tun::V,作,robiť
958,können::V,能,môcť
959,wollen::V,要,chcieť
960,anfangen::V,开始,začať
961,beenden::V,结束,skončiť
962,aufhören::V,停止,prestať
963,gelingen::V,成功,podariť sa
964,geraten::V,陷于,dariť sa
965,öffnen::V,打开,otvoriť
966,schließen::V,关,zavrieť
967,stellen::V,放,postaviť
968,setzen::V,放,posadiť
969,legen::V,摆,klásť
970,legen::V,摆,položiť
971,berühren::V,触,dotykať sa
972,verbinden::V,联结,spojiť
973,bedecken::V,覆盖,pokryť
974,aufhängen::V,挂,zavesiť
975,anzünden::V,点,zapáliť
976,aufheben::V,拾起,zdvihnúť
977,zurücklassen::V,遗留,zanechať
978,verlieren::V,丧失,stratiť
979,fallen lassen::V,让掉下,pustiť
980,machen::V,做,robiť
981,herstellen::V,生产,vyrobiť
982,bauen::V,建造,stavať
983,bauen::V,建造,budovať
984,reparieren::V,修理,opraviť
985,verbessern::V,改进,zlepšiť
986,ändern::V,改变,zmeniť
987,ändern::V,改变,preinačiť
988,graben::V,挖,ryť
989,graben::V,挖,kopať
990,beugen::V,弯下,ohnúť
991,biegen::V,弯,ohnúť
992,drehen::V,转动,točiť
993,drehen::V,转动,krútiť
994,wenden::V,转动,obrátiť
995,wenden::V,转动,prevrátiť
996,umdrehen::V,转动,otočiť
997,umdrehen::V,转动,obrátiť
998,heben::V,举起,dvíhať
999,heben::V,举起,povzniesť
1000,hochheben::V,抬高,zdvihnúť
1001,ergreifen::V,抓住,uchopiť sa
1002,halten::V,拿着,držať
1003,drücken::V,压,tisnúť
1004,schieben::V,推,posunovať
1005,kratzen::V,搔,škrabať
1006,lecken::V,舔,lízať
1007,beißen::V,咬,kúsať
1008,abreißen::V,撕下,odtrhnúť
1009,abschneiden::V,切断,odrezať
1010,abschneiden::V,切断,odkrojiť
1011,binden::V,捆,zaviazať
1012,binden::V,捆,priviazať
1013,stecken::V,插,strčiť
1014,brechen::V,断裂,zlomiť
1015,klopfen::V,敲,tĺcť
1016,klopfen::V,敲,klopať
1017,hauen::V,揍,nabiť
1018,kleben::V,粘,lepiť
1019,kleben::V,粘,nalepiť
1020,reiben::V,摩擦,trieť
1021,streichen::V,涂,namazať
1022,schleifen::V,拖曳,ostríť
1023,schneiden::V,切,rezať
1024,schneiden::V,切,strihať
1025,rütteln::V,颠簸,triasť
1026,rütteln::V,颠簸,lomcovať
1027,schütteln::V,摇动,triasť
1028,schütteln::V,摇动,potriasť
1029,schwenken::V,摇动,mávať
1030,schütten::V,倒,sypať
1031,füllen::V,填满,plniť
1032,einwickeln::V,包,zabaliť
1033,tragen::V,提,niesť
1034,schleppen::V,扛,vliecť
1035,ziehen::V,拉,ťahať
1036,aufbewahren::V,保存,uložiť
1037,aufbewahren::V,保存,uschovať
1038,werfen::V,扔,hodiť
1039,werfen::V,扔,vrhnúť
1040,fangen::V,捕捉,chytať
1041,packen::V,抓住,baliť
1042,packen::V,抓住,chytiť
1043,verstecken::V,藏,skryť
1044,verstecken::V,藏,schovať
1045,teilen::V,分,podeliť
1046,teilen::V,分,rozdeliť
1047,schicken::V,派遣,posielať
1048,bringen::V,带来,priniesť
1049,hinzufügen::V,添加,pripojiť
1050,bekommen::V,得到,dostať
1051,erhalten::V,接到,prijať
1052,nehmen::V,拿,vziať
1053,wählen::V,挑选,voliť
1054,auswählen::V,选择,vybrať
1055,auswählen::V,选择,vyvoliť
1056,bewahren::V,保持,zachovať
1057,behindern::V,防碍,zavadzať
1058,behindern::V,防碍,byť v ceste
1059,verderben::V,败坏,skaziť
1060,beschädigen::V,损坏,ublížiť
1061,beschädigen::V,损坏,poškodiť
1062,zerbrechen::V,破碎,rozbiť
1063,zerbrechen::V,破碎,prelomiť
1064,zerreißen::V,撕碎,pretrhnúť
1065,zerstören::V,毁坏,zničiť
1066,verbrennen::V,燃烧,spáliť
1067,geben::V,给,dať
1068,reichen::V,递给,podať
1069,schenken::V,赠送,darovať
1070,versprechen::V,许诺,sľúbiť
1071,wünschen::V,祝,želať
1072,loben::V,表扬,chváliť
1073,küssen::V,亲,bozkať
1074,wiegen::V,轻摇,kolísať
1075,zudecken::V,盖上,prikryť
1076,wecken::V,唤起,zobudiť
1077,zeigen::V,指,ukázať
1078,führen::V,带领,viesť
1079,lehren::V,教,učiť
1080,unterrichten::V,讲课,vyučovať
1081,aufziehen::V,抚养,vychovať
1082,leiten::V,领导,viesť
1083,antreiben::V,催促,popudiť
1084,lassen::V,让,dať
1085,einladen::V,邀请,pozvať
1086,einladen::V,邀请,povolať
1087,vereinigen::V,统一,spojiť
1088,vereinigen::V,统一,zjednotiť
1089,besuchen::V,参观,navštíviť
1090,treffen::V,会面,stretnúť
1091,sich versammeln::V,聚集,zhromaždiť sa
1092,spielen::V,玩,hrať
1093,singen::V,唱歌,spievať
1094,tanzen::V,跳舞,tancovať
1095,sich trennen::V,分别,rozísť sa
1096,verlassen::V,离开,opustiť
1097,retten::V,救,zachrániť
1098,bewachen::V,守卫,strážiť
1099,schützen::V,保护,chrániť
1100,verteidigen::V,保卫,brániť
1101,sich schlagen::V,打架,biť sa
1102,schießen::V,射击,streliť
1103,schießen::V,射击,strieľať
1104,siegen::V,获胜,zvíťaziť
1105,ärgern::V,激怒,hnevať
1106,ärgern::V,激怒,zlostiť
1107,schlagen::V,打,biť
1108,schlagen::V,打,udrieť
1109,treten::V,踢,kopnúť
1110,stechen::V,刺,bodnúť
1111,stechen::V,刺,pichnúť
1112,stoßen::V,撞,udrieť
1113,stehlen::V,盗窃,kradnúť
1114,stören::V,干扰,vyrušiť
1115,belästigen::V,打搅,obťažovať
1116,verbergen::V,隐藏,skryť
1117,täuschen::V,欺骗,sklamať
1118,betrügen::V,欺骗,klamať
1119,betrügen::V,欺骗,podvádzať
1120,töten::V,杀,zabiť
1121,töten::V,杀,usmrtiť
1122,wohnen::V,居住,bývať
1123,arbeiten::V,工作,pracovať
1124,sammeln::V,收集,zbierať
1125,pflücken::V,采,trhať
1126,pflücken::V,采,oberať
1127,jagen::V,打猎,poľovať
1128,fischen::V,捕鱼,loviť ryby
1129,fischen::V,捕鱼,chytať ryby
1130,fassen::V,捉住,uloviť
1131,hüten::V,守护,pásť
1132,treiben::V,漂,hnať
1133,anbinden::V,拴,priviazať
1134,füttern::V,喂,kŕmiť
1135,melken::V,挤奶,dojiť
1136,hacken::V,剁细,seknúť
1137,gießen::V,浇,polievať
1138,reifen::V,成熟,dozrieť
1139,kochen::V,煮,variť
1140,backen::V,烤,piecť
1141,backen::V,烤,smažiť
1142,braten::V,煎,piecť
1143,braten::V,煎,pražiť
1144,umrühren::V,搅拌,pomiešať
1145,stricken::V,织,pliesť
1146,nähen::V,缝,šiť
1147,färben::V,染色,zafarbiť
1148,reinigen::V,清洁,čistiť
1149,waschen::V,洗,myť
1150,abwischen::V,擦掉,utrieť
1151,spülen::V,清洗,vyplachovať
1152,fegen::V,扫,zametať
1153,kehren::V,打扫,zametať
1154,baden::V,给...洗澡,kúpať sa
1155,sich waschen::V,洗澡,umývať sa
1156,ausziehen::V,脱,zobliecť
1157,anziehen::V,穿,obliecť
1158,sich anziehen::V,穿衣,obliecť sa
1159,kämmen::V,梳,česať
1160,schmücken::V,装饰,ozdobiť
1161,sagen::V,说,povedať
1162,sprechen::V,说,hovoriť
1163,reden::V,讲,rozprávať
1164,sich unterhalten::V,聊天,rozprávať sa
1165,fragen::V,问,spýtať sa
1166,bitten::V,请,prosiť
1167,erzählen::V,叙述,rozprávať
1168,mitteilen::V,通知,oznámiť
1169,nennen::V,叫做,nazvať
1170,nennen::V,叫做,menovať
1171,rufen::V,叫,volať
1172,rufen::V,叫,zavolať
1173,prahlen::V,吹牛,vystatovať sa
1174,übersetzen::V,翻译,preložiť
1175,denken::V,想,myslieť
1176,glauben::V,以为,veriť
1177,bemerken::V,发觉,podotknuť
1178,bemerken::V,发觉,spozorovať
1179,erkennen::V,识别,poznať
1180,begreifen::V,理解,pochopiť
1181,begreifen::V,理解,porozumieť
1182,verstehen::V,明白,rozumieť
1183,lernen::V,学,učiť sa
1184,wissen::V,知道,vedieť
1185,sich erinnern an::V,回忆,pamätať si na
1186,vergessen::V,忘记,zabudnuť
1187,messen::V,测量,merať
1188,zählen::V,数,počítať
1189,rechnen::V,计算,rátať
1190,rechnen::V,计算,počítať
1191,lesen::V,读,čítať
1192,malen::V,画,maľovať
1193,zeichnen::V,绘制,kresliť
1194,schreiben::V,写,písať
1195,besitzen::V,占有,mať
1196,besitzen::V,占有,vlastniť
1197,kaufen::V,买,kúpiť
1198,verkaufen::V,卖,predať
1199,bezahlen::V,付钱,zaplatiť
1200,zahlen::V,支付,platiť
1201,beherrschen::V,统治,ovládať
1202,ertragen::V,忍耐,znášať
1203,ertragen::V,忍耐,vydržať
1204,vergebens::ADV,,márne
1205,vergebens::ADV,,nadarmo
1206,klirren::V,,rinčať
1207,rauschen::V,,šumieť
1208,rühren::V,,dojať
1209,zubereiten::V,,pripraviť
