,Concept_ID,se,ro
2425,Kante::N,ре̄ввьн,bordură
2426,Ecke::N,roene,colț
2427,Ecke::N,kråane,colț
2428,Ecke::N,náhpo,colț
2429,Ecke::N,nusske,colț
2430,Ecke::N,nurki,colț
2431,Ecke::N,čiehka,colț
2432,Ecke::N,čiehâ,colț
2433,Ecke::N,čiõkk,colț
2434,Ecke::N,suåp'p,colț
2435,Ecke::N,уггл,colț
2436,Spitze::N,gietjie,vârf
2437,Spitze::N,gietjie,creștet
2438,Spitze::N,snjuhtje,vârf
2439,Spitze::N,snjuhtje,creștet
2440,Spitze::N,gihttje,vârf
2441,Spitze::N,gihttje,creștet
2442,Spitze::N,geahči,vârf
2443,Spitze::N,geahči,creștet
2444,Spitze::N,picci,vârf
2445,Spitze::N,picci,creștet
2446,Spitze::N,keeči,vârf
2447,Spitze::N,keeči,creștet
2448,Spitze::N,ǩie´čč,vârf
2449,Spitze::N,ǩie´čč,creștet
2450,Spitze::N,кя̄женч,vârf
2451,Spitze::N,кя̄женч,creștet
2452,Ende::N,gietjie,capăt
2453,Ende::N,giehtje,capăt
2454,Ende::N,geahči,capăt
2455,Ende::N,keeči,capăt
2456,Ende::N,puäš'š,capăt
2457,Ende::N,ке̄джь,capăt
2458,Loch::N,raejkie,gaură
2459,Loch::N,rájgge,gaură
2460,Loch::N,ráigi,gaură
2461,Loch::N,räigi,gaură
2462,Loch::N,loikk,gaură
2463,Loch::N,râi´ǧǧ,gaură
2464,Loch::N,ра̄ййк,gaură
2465,Winkel::N,skaavhte,colț
2466,Winkel::N,tjiehka,colț
2467,Winkel::N,soahppa,colț
2468,Winkel::N,čiehka,colț
2469,Winkel::N,sogge,colț
2470,Winkel::N,suåp'p,colț
2471,Winkel::N,уггл,colț
2472,Muster::N,goere,desen
2473,Muster::N,girjja,desen
2474,Muster::N,girjjit,desen
2475,Muster::N,kovos,desen
2476,Muster::N,кыррьй,desen
2477,Muster::N,кырьйнесс,desen
2478,Größe::N,ståaroe,mărime
2479,Größe::N,stuorrudahka,mărime
2480,Größe::N,stūrrodat,mărime
2481,Größe::N,mahtodat,mărime
2482,Größe::N,allodat,mărime
2483,Größe::N,stuá'ṛudâh,mărime
2484,Größe::N,роаӈӈьк,mărime
2485,Länge::N,gåhkoe,lungime
2486,Länge::N,guhkkudahka,lungime
2487,Länge::N,guhkkodat,lungime
2488,Länge::N,kukkodâh,lungime
2489,Länge::N,õllâdvuõtt,lungime
2490,Länge::N,куххьквӯдт,lungime
2491,Höhe::N,jalloe,înălțime
2492,Höhe::N,jalladahke,înălțime
2493,Höhe::N,alludahka,înălțime
2494,Höhe::N,allatvuohta,înălțime
2495,Höhe::N,allodat,înălțime
2496,Höhe::N,aḷodâh,înălțime
2497,Höhe::N,âlladvuõtt,înălțime
2498,Höhe::N,э̄ллвӯдт,înălțime
2499,Gewicht::N,leavloe,greutate
2500,Gewicht::N,dædda,greutate
2501,Gewicht::N,låssudahka,greutate
2502,Gewicht::N,deaddu,greutate
2503,Gewicht::N,tiäd'du,greutate
2504,Gewicht::N,teäd'd,greutate
2505,Gewicht::N,тя̄ннт,greutate
2506,Gewicht::N,вӣссь,greutate
2507,Menge::N,mierie,cantitate
2508,Menge::N,ållo,cantitate
2509,Menge::N,mearri,cantitate
2510,Menge::N,doahkki,cantitate
2511,Menge::N,meeṛi,cantitate
2512,Menge::N,tukk,cantitate
2513,Menge::N,mie´rr,cantitate
2514,Menge::N,туххк,cantitate
2515,Menge::N,ла̄ннҍт,cantitate
2516,Haufen::N,deava,grămadă
2517,Haufen::N,håevkie,grămadă
2518,Haufen::N,hårre,grămadă
2519,Haufen::N,látna,grămadă
2520,Haufen::N,laaṇâ,grămadă
2521,Haufen::N,laađđ,grămadă
2522,Haufen::N,поанн,grămadă
2523,Reihe::N,raajroe,șir
2524,Reihe::N,raajroe,rând
2525,Reihe::N,rájddo,șir
2526,Reihe::N,rájddo,rând
2527,Reihe::N,gurgadas,șir
2528,Reihe::N,gurgadas,rând
2529,Reihe::N,kuáḷus,șir
2530,Reihe::N,kuáḷus,rând
2531,Reihe::N,riâd'd,șir
2532,Reihe::N,riâd'd,rând
2533,Reihe::N,по̄ллт,șir
2534,Reihe::N,по̄ллт,rând
2535,Boot::N,vïnhtse,barcă
2536,Boot::N,vïnhtse,luntre
2537,Boot::N,vanás,barcă
2538,Boot::N,vanás,luntre
2539,Boot::N,vanntsa,barcă
2540,Boot::N,vanntsa,luntre
2541,Boot::N,fanas,barcă
2542,Boot::N,fanas,luntre
2543,Boot::N,voonâs,barcă
2544,Boot::N,voonâs,luntre
2545,Boot::N,käärbis,barcă
2546,Boot::N,käärbis,luntre
2547,Boot::N,võõnâs,barcă
2548,Boot::N,võõnâs,luntre
2549,Boot::N,вэнс,barcă
2550,Boot::N,вэнс,luntre
2551,Ruder::N,aajroe,vâslă
2552,Ruder::N,aajroe,lopată
2553,Ruder::N,ájrro,vâslă
2554,Ruder::N,ájrro,lopată
2555,Ruder::N,áiru,vâslă
2556,Ruder::N,áiru,lopată
2557,Ruder::N,áiru,vâslă
2558,Ruder::N,áiru,lopată
2559,Ruder::N,äirr,vâslă
2560,Ruder::N,äirr,lopată
2561,Ruder::N,а̄ррьй,vâslă
2562,Ruder::N,а̄ррьй,lopată
2563,Schlitten::N,slærra,sanie
2564,Schlitten::N,tjïelhke,sanie
2565,Schlitten::N,gieris,sanie
2566,Schlitten::N,tjielkká,sanie
2567,Schlitten::N,gielká,sanie
2568,Schlitten::N,kiäl'kká,sanie
2569,Schlitten::N,saan,sanie
2570,Schlitten::N,ǩeâlkk,sanie
2571,Schlitten::N,со̄а̄н,sanie
2572,Ski::N,treavka,schi
2573,Ski::N,sabek,schi
2574,Ski::N,sabet,schi
2575,Ski::N,saaveeh,schi
2576,Ski::N,koolâs,schi
2577,Ski::N,коаллас,schi
2578,Ski::N,са̄вехь,schi
2579,Lagerfeuer::N,dålle,foc de tabără
2580,Lagerfeuer::N,sajijdållå,foc de tabără
2581,Lagerfeuer::N,dolla,foc de tabără
2582,Lagerfeuer::N,tullâ,foc de tabără
2583,Lagerfeuer::N,toll,foc de tabără
2584,Lagerfeuer::N,то̄лл,foc de tabără
2585,Last::N,maajsoe,povară
2586,Last::N,maajsoe,sarcină
2587,Last::N,noade,povară
2588,Last::N,noade,sarcină
2589,Last::N,guorbmi,povară
2590,Last::N,guorbmi,sarcină
2591,Last::N,kye'rmi,povară
2592,Last::N,kye'rmi,sarcină
2593,Last::N,nue´đđ,povară
2594,Last::N,nue´đđ,sarcină
2595,Last::N,kue´rmm,povară
2596,Last::N,kue´rmm,sarcină
2597,Last::N,нуэдът,povară
2598,Last::N,нуэдът,sarcină
2599,Gang::N,vaedtseme,mers
2600,Gang::N,vaedtseme,umblet
2601,Gang::N,mannulahka,mers
2602,Gang::N,mannulahka,umblet
2603,Gang::N,johtu,mers
2604,Gang::N,johtu,umblet
2605,Gang::N,jotteem,mers
2606,Gang::N,jotteem,umblet
2607,Gang::N,joto,mers
2608,Gang::N,joto,umblet
2609,Gang::N,jäl'lmõš,mers
2610,Gang::N,jäl'lmõš,umblet
2611,Gang::N,ёадтмушш,mers
2612,Gang::N,ёадтмушш,umblet
2613,Gang::N,ёадтҌмушш,mers
2614,Gang::N,ёадтҌмушш,umblet
2615,Schritt::N,sïlle,pas
2616,Schritt::N,lávkke,pas
2617,Schritt::N,lávki,pas
2618,Schritt::N,lävkki,pas
2619,Schritt::N,läu´ǩǩ,pas
2620,Schritt::N,ла̄ффьк,pas
2621,Norden::N,noerhte,nord
2622,Norden::N,noerhte,miazănoapte
2623,Norden::N,nuortta,nord
2624,Norden::N,nuortta,miazănoapte
2625,Norden::N,davvi,nord
2626,Norden::N,davvi,miazănoapte
2627,Norden::N,taṿe,nord
2628,Norden::N,taṿe,miazănoapte
2629,Norden::N,tâ´vv,nord
2630,Norden::N,tâ´vv,miazănoapte
2631,Norden::N,таввял,nord
2632,Norden::N,таввял,miazănoapte
2633,Süden::N,åarjel,sud
2634,Süden::N,åarjel,miazăzi
2635,Süden::N,oarjje,sud
2636,Süden::N,oarjje,miazăzi
2637,Süden::N,lulli,sud
2638,Süden::N,lulli,miazăzi
2639,Süden::N,mäddi,sud
2640,Süden::N,mäddi,miazăzi
2641,Süden::N,kesipieg'gâ,sud
2642,Süden::N,kesipieg'gâ,miazăzi
2643,Süden::N,saujj,sud
2644,Süden::N,saujj,miazăzi
2645,Süden::N,со̄а̄ййв,sud
2646,Süden::N,со̄а̄ййв,miazăzi
2647,Westen::N,jillie,apus
2648,Westen::N,alle,apus
2649,Westen::N,oarji,apus
2650,Westen::N,uár'ji,apus
2651,Westen::N,viõstâr,apus
2652,Westen::N,вуэрьял,apus
2653,Osten::N,luvlie,est
2654,Osten::N,luvlie,răsărit
2655,Osten::N,lulle,est
2656,Osten::N,lulle,răsărit
2657,Osten::N,nuorta,est
2658,Osten::N,nuorta,răsărit
2659,Osten::N,nuor'ttâ,est
2660,Osten::N,nuor'ttâ,răsărit
2661,Osten::N,nuõrti,est
2662,Osten::N,nuõrti,răsărit
2663,Osten::N,нуҏҏьт,est
2664,Osten::N,нуҏҏьт,răsărit
2665,Holz::N,moere,lemn
2666,Holz::N,muorra,lemn
2667,Holz::N,muorra,lemn
2668,Holz::N,muoṛâ,lemn
2669,Holz::N,muõrr,lemn
2670,Holz::N,мӯрр,lemn
2671,Brett::N,fealloe,scândură
2672,Brett::N,fiello,scândură
2673,Brett::N,lávdi,scândură
2674,Brett::N,lyev'di,scândură
2675,Brett::N,lu´vdd,scândură
2676,Brett::N,лаййт,scândură
2677,Platte::N,spaagkoe,placă
2678,Platte::N,skierro,placă
2679,Platte::N,skearru,placă
2680,Platte::N,ráptu,placă
2681,Platte::N,ка̄ррьт,placă
2682,Stütze::N,dovtege,proptea
2683,Stütze::N,dåarjege,proptea
2684,Stütze::N,tsagge,proptea
2685,Stütze::N,nihta,proptea
2686,Stütze::N,duvdda,proptea
2687,Stütze::N,caggi,proptea
2688,Stütze::N,cagge,proptea
2689,Stütze::N,cõgldõk,proptea
2690,Stütze::N,стуэлльп,proptea
2691,Stange::N,staavra,bară
2692,Stange::N,staavra,prăjină
2693,Stange::N,stággo,bară
2694,Stange::N,stággo,prăjină
2695,Stange::N,hålggå,bară
2696,Stange::N,hålggå,prăjină
2697,Stange::N,stávrá,bară
2698,Stange::N,stávrá,prăjină
2699,Stange::N,stággu,bară
2700,Stange::N,stággu,prăjină
2701,Stange::N,čuálgui,bară
2702,Stange::N,čuálgui,prăjină
2703,Stange::N,kaŋgg,bară
2704,Stange::N,kaŋgg,prăjină
2705,Stange::N,кэ̄ллт,bară
2706,Stange::N,кэ̄ллт,prăjină
2707,Stange::N,пе̄лльк,bară
2708,Stange::N,пе̄лльк,prăjină
2709,Stock::N,galte,băț
2710,Stock::N,galte,baston
2711,Stock::N,klåbpoe,băț
2712,Stock::N,klåbpoe,baston
2713,Stock::N,soabbe,băț
2714,Stock::N,soabbe,baston
2715,Stock::N,soabbi,băț
2716,Stock::N,soabbi,baston
2717,Stock::N,suáb'bi,băț
2718,Stock::N,suáb'bi,baston
2719,Stock::N,suä´b'b,băț
2720,Stock::N,suä´b'b,baston
2721,Stock::N,суэммьп,băț
2722,Stock::N,суэммьп,baston
2723,Stab::N,klaahka,baston
2724,Stab::N,klaahka,prăjină
2725,Stab::N,soabbe,baston
2726,Stab::N,soabbe,prăjină
2727,Stab::N,soabbi,baston
2728,Stab::N,soabbi,prăjină
2729,Stab::N,suáb'bi,baston
2730,Stab::N,suáb'bi,prăjină
2731,Stab::N,suä´b'b,baston
2732,Stab::N,suä´b'b,prăjină
2733,Stab::N,суэммьп,baston
2734,Stab::N,суэммьп,prăjină
2735,Rohr::N,gïrse,tub
2736,Rohr::N,gïrse,țeavă
2737,Rohr::N,båhttså,tub
2738,Rohr::N,båhttså,țeavă
2739,Rohr::N,bohcci,tub
2740,Rohr::N,bohcci,țeavă
2741,Rohr::N,poccee,tub
2742,Rohr::N,poccee,țeavă
2743,Rohr::N,puu´lčiǩ,tub
2744,Rohr::N,puu´lčiǩ,țeavă
2745,Rohr::N,туррьп,tub
2746,Rohr::N,туррьп,țeavă
2747,Haus::N,ståapoe,casă
2748,Haus::N,goahte,casă
2749,Haus::N,stohpu,casă
2750,Haus::N,tááḷu,casă
2751,Haus::N,tääll,casă
2752,Haus::N,пэ̄ҏҏт,casă
2753,Heim::N,hïejme,casă
2754,Heim::N,hïejme,cămin
2755,Heim::N,viesso,casă
2756,Heim::N,viesso,cămin
2757,Heim::N,ruoktu,casă
2758,Heim::N,ruoktu,cămin
2759,Heim::N,päikki,casă
2760,Heim::N,päikki,cămin
2761,Heim::N,päi´ǩǩ,casă
2762,Heim::N,päi´ǩǩ,cămin
2763,Heim::N,пэ̄ҏҏт,casă
2764,Heim::N,пэ̄ҏҏт,cămin
2765,Ofen::N,vuebnie,sobă
2766,Ofen::N,vuodná,sobă
2767,Ofen::N,vuobnne,sobă
2768,Ofen::N,uvdna,sobă
2769,Ofen::N,uvnâ,sobă
2770,Ofen::N,ǩiiuǥân,sobă
2771,Ofen::N,пе̄ххц,sobă
2772,Ofen::N,кыввкан,sobă
2773,Fußboden::N,guelpie,podea
2774,Fußboden::N,guelpie,dușumea
2775,Fußboden::N,guolbbe,podea
2776,Fußboden::N,guolbbe,dușumea
2777,Fußboden::N,láhtti,podea
2778,Fußboden::N,láhtti,dușumea
2779,Fußboden::N,šalde,podea
2780,Fußboden::N,šalde,dușumea
2781,Fußboden::N,šâ´ldd,podea
2782,Fußboden::N,šâ´ldd,dușumea
2783,Fußboden::N,шалльт,podea
2784,Fußboden::N,шалльт,dușumea
2785,Tisch::N,buertie,masă
2786,Tisch::N,bievdde,masă
2787,Tisch::N,beavdi,masă
2788,Tisch::N,pevdi,masă
2789,Tisch::N,på´rdd,masă
2790,Tisch::N,stue´ll,masă
2791,Tisch::N,туэлль,masă
2792,Stuhl::N,stovle,scaun
2793,Stuhl::N,ståvllå,scaun
2794,Stuhl::N,stuollu,scaun
2795,Stuhl::N,stovli,scaun
2796,Stuhl::N,stuu´l,scaun
2797,Stuhl::N,стула,scaun
2798,Wiege::N,gïerhkeme,leagăn
2799,Wiege::N,vuoggo,leagăn
2800,Wiege::N,geaŧŧu,leagăn
2801,Wiege::N,geaktu,leagăn
2802,Wiege::N,gietkka,leagăn
2803,Wiege::N,kiäh'tu,leagăn
2804,Wiege::N,vogga,leagăn
2805,Wiege::N,кӣткэм,leagăn
2806,Bett::N,seangkoe,pat
2807,Bett::N,sæŋŋga,pat
2808,Bett::N,seaŋga,pat
2809,Bett::N,seŋgâ,pat
2810,Bett::N,sââ´jj,pat
2811,Bett::N,вуэдтӭмсайй,pat
2812,Regal::N,hælla,rafturi
2813,Regal::N,hilldo,rafturi
2814,Regal::N,hildu,rafturi
2815,Regal::N,ildee,rafturi
2816,Regal::N,i´lddi,rafturi
2817,Regal::N,ылльтэ,rafturi
2818,Kiste::N,aeskie,ladă
2819,Kiste::N,aeskie,cutie
2820,Kiste::N,kássa,ladă
2821,Kiste::N,kássa,cutie
2822,Kiste::N,kássa,ladă
2823,Kiste::N,kássa,cutie
2824,Kiste::N,árkku,ladă
2825,Kiste::N,árkku,cutie
2826,Kiste::N,ču´ǩǩ,ladă
2827,Kiste::N,ču´ǩǩ,cutie
2828,Kiste::N,чуххьк,ladă
2829,Kiste::N,чуххьк,cutie
2830,Fenster::N,klaase,fereastră
2831,Fenster::N,vinndek,fereastră
2832,Fenster::N,láse,fereastră
2833,Fenster::N,laasâ,fereastră
2834,Fenster::N,ikkân,fereastră
2835,Fenster::N,эххкан,fereastră
2836,Tür::N,okse,ușă
2837,Tür::N,uksa,ușă
2838,Tür::N,uksa,ușă
2839,Tür::N,uksâ,ușă
2840,Tür::N,uhss,ușă
2841,Tür::N,уккс,ușă
2842,Tor::N,okse,poartă
2843,Tor::N,pårttå,poartă
2844,Tor::N,uksa,poartă
2845,Tor::N,poarta,poartă
2846,Tor::N,porttâ,poartă
2847,Tor::N,uustõk,poartă
2848,Tor::N,čuâlluhss,poartă
2849,Tor::N,уккс,poartă
2850,Zaun::N,haakene,gard
2851,Zaun::N,jerra,gard
2852,Zaun::N,gárdde,gard
2853,Zaun::N,áidi,gard
2854,Zaun::N,äiđi,gard
2855,Zaun::N,äidd,gard
2856,Zaun::N,čuâll,gard
2857,Zaun::N,а̄ййт,gard
2858,Dach::N,rehpie,acoperiș
2859,Dach::N,dæhkko,acoperiș
2860,Dach::N,gáhttu,acoperiș
2861,Dach::N,káttu,acoperiș
2862,Dach::N,laakk,acoperiș
2863,Dach::N,пэ̄ҏҏтэ̄ля,acoperiș
2864,Dach::N,кры̄ша,acoperiș
2865,Leiter::N,raajtere,scară
2866,Leiter::N,tjajmos,scară
2867,Leiter::N,boagos,scară
2868,Leiter::N,ráidalas,scară
2869,Leiter::N,raidlâs,scară
2870,Leiter::N,лествец,scară
2871,Besen::N,saehpie,mătură
2872,Besen::N,gaerpene,mătură
2873,Besen::N,njáman,mătură
2874,Besen::N,luvdá,mătură
2875,Besen::N,luvdá,mătură
2876,Besen::N,västt,mătură
2877,Besen::N,ва̄сст,mătură
2878,Spaten::N,gåajvoe,cazma
2879,Spaten::N,gåajvoe,hârleț
2880,Spaten::N,spádá,cazma
2881,Spaten::N,spádá,hârleț
2882,Spaten::N,goajvvo,cazma
2883,Spaten::N,goajvvo,hârleț
2884,Spaten::N,goaivu,cazma
2885,Spaten::N,goaivu,hârleț
2886,Spaten::N,kuái'vu,cazma
2887,Spaten::N,kuái'vu,hârleț
2888,Spaten::N,kuäivv,cazma
2889,Spaten::N,kuäivv,hârleț
2890,Spaten::N,куаййв,cazma
2891,Spaten::N,куаййв,hârleț
2892,Schaufel::N,gåajvoe,lopată
2893,Schaufel::N,gåjvun,lopată
2894,Schaufel::N,goajvvo,lopată
2895,Schaufel::N,goaivu,lopată
2896,Schaufel::N,kuái'vu,lopată
2897,Schaufel::N,kuäivv,lopată
2898,Schaufel::N,куаййв,lopată
2899,Gabel::N,tjåagka,furculiță
2900,Gabel::N,gáffil,furculiță
2901,Gabel::N,káffal,furculiță
2902,Gabel::N,kaahvâl,furculiță
2903,Gabel::N,velkk,furculiță
2904,Gabel::N,а̄лльс,furculiță
2905,Löffel::N,buste,lingură
2906,Löffel::N,bassti,lingură
2907,Löffel::N,baste,lingură
2908,Löffel::N,pastem,lingură
2909,Löffel::N,pâ´sttem,lingură
2910,Löffel::N,пасьтэмь,lingură
2911,Messer::N,nejpie,cuțit
2912,Messer::N,nijbbe,cuțit
2913,Messer::N,niibi,cuțit
2914,Messer::N,nijbe,cuțit
2915,Messer::N,nei´bb,cuțit
2916,Messer::N,ныййп,cuțit
2917,Nagel::N,spæjhkere,cui
2918,Nagel::N,spiger,cui
2919,Nagel::N,návlle,cui
2920,Nagel::N,spiikkár,cui
2921,Nagel::N,spijkkár,cui
2922,Nagel::N,näu´ll,cui
2923,Nagel::N,на̄ввьл,cui
2924,Netz::N,viermie,plasă
2925,Netz::N,viermme,plasă
2926,Netz::N,næhtta,plasă
2927,Netz::N,fierbmi,plasă
2928,Netz::N,viermi,plasă
2929,Netz::N,säi´mm,plasă
2930,Netz::N,нӯжхьт,plasă
2931,Haken::N,kruehkie,cârlig
2932,Haken::N,ruohkke,cârlig
2933,Haken::N,vagge,cârlig
2934,Haken::N,roahkki,cârlig
2935,Haken::N,faggi,cârlig
2936,Haken::N,kuák'ki,cârlig
2937,Haken::N,kuä´ǩ'ǩ,cârlig
2938,Haken::N,ва̄ӈӈк,cârlig
2939,Haken::N,куэххьк,cârlig
2940,Griff::N,rehpie,mâner
2941,Griff::N,taatje,mâner
2942,Griff::N,gavlla,mâner
2943,Griff::N,guottáldahka,mâner
2944,Griff::N,geavja,mâner
2945,Griff::N,novdâ,mâner
2946,Griff::N,nõđđ,mâner
2947,Griff::N,kå´ǧǧ,mâner
2948,Griff::N,нэ̄дт,mâner
2949,Schloss::N,laesie,lacăt
2950,Schloss::N,lássa,lacăt
2951,Schloss::N,lohkka,lacăt
2952,Schloss::N,lukkâ,lacăt
2953,Schloss::N,lokk,lacăt
2954,Schloss::N,ло̄ххк,lacăt
2955,Bild::N,guvvie,tablou
2956,Bild::N,guvvie,imagine
2957,Bild::N,gåvvå,tablou
2958,Bild::N,gåvvå,imagine
2959,Bild::N,govva,tablou
2960,Bild::N,govva,imagine
2961,Bild::N,koṿe,tablou
2962,Bild::N,koṿe,imagine
2963,Bild::N,kartt,tablou
2964,Bild::N,kartt,imagine
2965,Bild::N,картина,tablou
2966,Bild::N,картина,imagine
2967,Figur::N,guvvie,chip
2968,Figur::N,guvvie,figură
2969,Figur::N,gåvos,chip
2970,Figur::N,gåvos,figură
2971,Figur::N,figuvrra,chip
2972,Figur::N,figuvrra,figură
2973,Figur::N,figuvra,chip
2974,Figur::N,figuvra,figură
2975,Figur::N,kovos,chip
2976,Figur::N,kovos,figură
2977,Figur::N,kuâŋas,chip
2978,Figur::N,kuâŋas,figură
2979,Puppe::N,dåahka,păpușă
2980,Puppe::N,dåhkko,păpușă
2981,Puppe::N,doahkko,păpușă
2982,Puppe::N,dohkká,păpușă
2983,Puppe::N,duhkká,păpușă
2984,Puppe::N,kuuhlaž,păpușă
2985,Puppe::N,кукла,păpușă
2986,Beutel::N,voessetje,pungă
2987,Beutel::N,voessetje,săculeț
2988,Beutel::N,påvsså,pungă
2989,Beutel::N,påvsså,săculeț
2990,Beutel::N,seahkaš,pungă
2991,Beutel::N,seahkaš,săculeț
2992,Beutel::N,bursa,pungă
2993,Beutel::N,bursa,săculeț
2994,Beutel::N,guhkkár,pungă
2995,Beutel::N,guhkkár,săculeț
2996,Beutel::N,čooṿâs,pungă
2997,Beutel::N,čooṿâs,săculeț
2998,Beutel::N,siâk'k,pungă
2999,Beutel::N,siâk'k,săculeț
3000,Beutel::N,kå´ššel,pungă
3001,Beutel::N,kå´ššel,săculeț
3002,Beutel::N,ве̄ҏҏц,pungă
3003,Beutel::N,ве̄ҏҏц,săculeț
3004,Bündel::N,paantje,mănunchi
3005,Bündel::N,buduk,mănunchi
3006,Bündel::N,gurppe,mănunchi
3007,Bündel::N,gihppu,mănunchi
3008,Bündel::N,kiäs'tu,mănunchi
3009,Bündel::N,šnâpp,mănunchi
3010,Bündel::N,пуччк,mănunchi
3011,Tasche::N,veaskoe,geantă
3012,Tasche::N,væssko,geantă
3013,Tasche::N,lávkka,geantă
3014,Tasche::N,lávka,geantă
3015,Tasche::N,seahkka,geantă
3016,Tasche::N,lavkkâ,geantă
3017,Tasche::N,laukk,geantă
3018,Tasche::N,суӎӎьк,geantă
3019,Tasche::N,ло̄а̄ффк,geantă
3020,Eimer::N,bæhtoe,găleată
3021,Eimer::N,skiello,găleată
3022,Eimer::N,skállu,găleată
3023,Eimer::N,eebir,găleată
3024,Eimer::N,skääll,găleată
3025,Eimer::N,е̄мьперь,găleată
3026,Deckel::N,luehkie,capac
3027,Deckel::N,låhkke,capac
3028,Deckel::N,lohkki,capac
3029,Deckel::N,lokke,capac
3030,Deckel::N,lå´ǩǩ,capac
3031,Deckel::N,ко̄а̄ххтнэсс,capac
3032,Geschirr::N,lihtie,vase
3033,Geschirr::N,lihtie,tacâmuri
3034,Geschirr::N,lihte,vase
3035,Geschirr::N,lihte,tacâmuri
3036,Geschirr::N,lihtit,vase
3037,Geschirr::N,lihtit,tacâmuri
3038,Geschirr::N,litte,vase
3039,Geschirr::N,litte,tacâmuri
3040,Geschirr::N,kärldõk,vase
3041,Geschirr::N,kärldõk,tacâmuri
3042,Geschirr::N,ка̄ррь,vase
3043,Geschirr::N,ка̄ррь,tacâmuri
3044,Sack::N,voesse,sac
3045,Sack::N,vuossa,sac
3046,Sack::N,seahkka,sac
3047,Sack::N,sekkâ,sac
3048,Sack::N,siâk'k,sac
3049,Sack::N,ве̄ҏҏц,sac
3050,Tasse::N,guksie,ceașcă
3051,Tasse::N,gåhppå,ceașcă
3052,Tasse::N,gohppu,ceașcă
3053,Tasse::N,pollo,ceașcă
3054,Tasse::N,kopp,ceașcă
3055,Tasse::N,на̄ххьп,ceașcă
3056,Topf::N,baetie,oală
3057,Topf::N,krovhte,oală
3058,Topf::N,rujtta,oală
3059,Topf::N,giebbme,oală
3060,Topf::N,báhti,oală
3061,Topf::N,gievdni,oală
3062,Topf::N,pääti,oală
3063,Topf::N,kruâitt,oală
3064,Topf::N,кӣммьн,oală
3065,Kessel::N,giebnie,cazan
3066,Kessel::N,giebnie,căldare
3067,Kessel::N,skallo,cazan
3068,Kessel::N,skallo,căldare
3069,Kessel::N,giebbme,cazan
3070,Kessel::N,giebbme,căldare
3071,Kessel::N,gieđbmi,cazan
3072,Kessel::N,gieđbmi,căldare
3073,Kessel::N,kiem'ni,cazan
3074,Kessel::N,kiem'ni,căldare
3075,Kessel::N,ǩie´mnn,cazan
3076,Kessel::N,ǩie´mnn,căldare
3077,Kessel::N,кӣммьн,cazan
3078,Kessel::N,кӣммьн,căldare
3079,Essen::N,åesie,mâncare
3080,Essen::N,beapmoe,mâncare
3081,Essen::N,biebbmo,mâncare
3082,Essen::N,borramuš,mâncare
3083,Essen::N,purrâmâš,mâncare
3084,Essen::N,porrmõš,mâncare
3085,Essen::N,по̄ррмушш,mâncare
3086,Nahrung::N,beapmoe,hrană
3087,Nahrung::N,beapmoe,aliment
3088,Nahrung::N,biebbmo,hrană
3089,Nahrung::N,biebbmo,aliment
3090,Nahrung::N,biebmu,hrană
3091,Nahrung::N,biebmu,aliment
3092,Nahrung::N,purrâmâš,hrană
3093,Nahrung::N,purrâmâš,aliment
3094,Nahrung::N,porrmõš,hrană
3095,Nahrung::N,porrmõš,aliment
3096,Nahrung::N,по̄ррмушш,hrană
3097,Nahrung::N,по̄ррмушш,aliment
3098,Speise::N,beapmoe,bucate
3099,Speise::N,beapmoe,fel de bucate
3100,Speise::N,biebbmo,bucate
3101,Speise::N,biebbmo,fel de bucate
3102,Speise::N,biebmu,bucate
3103,Speise::N,biebmu,fel de bucate
3104,Speise::N,määlis,bucate
3105,Speise::N,määlis,fel de bucate
3106,Speise::N,aasâs,bucate
3107,Speise::N,aasâs,fel de bucate
3108,Speise::N,porrmõš,bucate
3109,Speise::N,porrmõš,fel de bucate
3110,Speise::N,по̄ррмушш,bucate
3111,Speise::N,по̄ррмушш,fel de bucate
3112,Fleisch::N,bearkoe,carne
3113,Fleisch::N,oadtje,carne
3114,Fleisch::N,bierggo,carne
3115,Fleisch::N,biergu,carne
3116,Fleisch::N,uáž'ži,carne
3117,Fleisch::N,vuä´ǯ'ǯ,carne
3118,Fleisch::N,вуэннч,carne
3119,Getreide::N,gernie,cereale
3120,Getreide::N,gårnne,cereale
3121,Getreide::N,gordni,cereale
3122,Getreide::N,valje,cereale
3123,Getreide::N,ле̄ййп,cereale
3124,Brei::N,kraavhtse,pireu
3125,Brei::N,ráktsa,pireu
3126,Brei::N,buvru,pireu
3127,Brei::N,suoḥâd,pireu
3128,Brei::N,hutt,pireu
3129,Brei::N,уххт,pireu
3130,Brot::N,gaahkoe,pâine
3131,Brot::N,lájbbe,pâine
3132,Brot::N,stummpa,pâine
3133,Brot::N,láibi,pâine
3134,Brot::N,gáhkku,pâine
3135,Brot::N,leibi,pâine
3136,Brot::N,lei´bb,pâine
3137,Brot::N,ле̄ййп,pâine
3138,Scheibe::N,snaejrie,felie
3139,Scheibe::N,snaejrie,bucată
3140,Scheibe::N,sárdde,felie
3141,Scheibe::N,sárdde,bucată
3142,Scheibe::N,vajahas,felie
3143,Scheibe::N,vajahas,bucată
3144,Scheibe::N,časkkis,felie
3145,Scheibe::N,časkkis,bucată
3146,Scheibe::N,ča'skes,felie
