,Concept_ID,ps,it
796,lieb::A,محبوب,caro
797,lustig::A,خوشحال,gaio
798,lustig::A,خوشحال,allegro
799,sanft::A,پوست,dolce
800,sanft::A,ملایم,dolce
801,hungrig::A,وږی,affamato
802,krank::A,مريض,malato
803,krank::A,مريض,infermo
804,krank::A,ناروغ,malato
805,krank::A,ناروغ,infermo
806,nackt::A,لوڅ,nudo
807,traurig::A,غمجن,triste
808,lebendig::A,ژوندی,vivo
809,gut::A,ښه,buono
810,schlecht::A,بد,cattivo
811,schlecht::A,خراب,cattivo
812,richtig::A,سم,giusto
813,richtig::A,صحیح,giusto
814,schlimm::A,بد,grave
815,schlimm::A,مخوف,grave
816,wahr::A,واقعي,vero
817,alt::A,زوړ,vecchio
818,neu::A,نوی,nuovo
819,ehemalig::A,پخوانی,vecchio
820,ehemalig::A,پخوانی,d'una_volta
821,alt[Lebewesen]::A,زوړ,anziano
822,jung::A,ځوان,giovane
823,arm::A,غریب,pòvero
824,arm::A,بې وزله,pòvero
825,reich::A,شتمن,ricco
826,reich::A,دولتمند,ricco
827,bekannt::A,اشنا,noto
828,bekannt::A,اشنا,conosciuto
829,berühmt::A,مشهور,famoso
830,berühmt::A,مشهور,cèlebre
831,fremd::A,پردی,estràneo
832,fremd::A,پردی,straniero
833,fremd::A,بېګانه,estràneo
834,fremd::A,بېګانه,straniero
835,verschieden::A,مختلف,diverso
836,verschieden::A,مختلف,differente
837,nah::A,نژدې,vicino
838,nah::A,نژدې,propinquo
839,fern::A,لیری,lontano
840,linker::A,چپ,sinistro
841,linker::A,کیڼ,sinistro
842,rechter::A,ښی,destro
843,anderer::A,بل,altro
844,erster::A,لومړی,primo
845,zweiter::A,دوهم,secondo
846,dritter::A,درېم,terzo
847,letzter::A,آخرنی,ùltimo
848,letzter::A,وروستی,ùltimo
849,allein::ADV,یوازې,solo
850,allein::ADV,یوازې,da solo
851,auf einmal::ADV,په یوه وخت کی,insieme
852,zusammen::ADV,یو ځای,insieme
853,lange::ADV,ډېر وخت,a lungo
854,lange::ADV,ډېره موده,a lungo
855,plötzlich::ADV,ناببره,all'improvviso
856,plötzlich::ADV,یوناڅاپه,all'improvviso
857,sofort::ADV,فوراً,sùbito
858,sofort::ADV,فوراً,all'istante
859,sofort::ADV,سمدلاسه,sùbito
860,sofort::ADV,سمدلاسه,all'istante
861,später::ADV,وروسته,più tardi
862,jetzt::ADV,اوس,ora
863,jetzt::ADV,اوس,adesso
864,heute::ADV,نن,oggi
865,morgen::ADV,سبا,domani
866,bald::ADV,ژر,presto
867,bald::ADV,ژر,tra poco
868,dann::ADV,پس,allora
869,dann::ADV,وروسته,allora
870,gestern::ADV,پرون,ieri
871,einst::ADV,پخوا,prima
872,einst::ADV,پخوا,un tempo
873,damals::ADV,هغه وخت,allora
874,danach::ADV,بیا,poi
875,danach::ADV,بیا,dopo
876,vorher::ADV,دمخه,prima
877,zuerst::ADV,لومړی,prima
878,zuerst::ADV,لومړی,dapprima
879,einmal::ADV,یو ځل,una volta
880,manchmal::ADV,ګاهی ګاهی,talvolta
881,manchmal::ADV,ګاهی ګاهی,qualche volta
882,oft::ADV,ډېر ځله,spesso
883,immer::ADV,تل,sempre
884,immer::ADV,همېشه,sempre
885,niemals::ADV,هیڅکله نه,non mai
886,hier::ADV,دلته,qua
887,hierhin::ADV,دلته,qua
888,hierhin::ADV,دې ځای ته,qua
889,von hier::ADV,د دې ځای نه,ne
890,von hier::ADV,د دې ځای نه,da qui
891,dort::ADV,هلته,lì
892,dorthin::ADV,هلته,là
893,dorthin::ADV,هغه ځای ته,là
894,geradeaus::ADV,مخامخ,diritto
895,vorwärts::ADV,مخ پهٔ وړاندې,avanti
896,rückwärts::ADV,بېرته,all'indietro
897,zurück::ADV,بېرته,di indietro
898,unten::ADV,لاندي,giù
899,unten::ADV,لاندي,sotto
900,hinab::ADV,ښکته,giù
901,hinab::ADV,ښکته,in giù
902,oben::ADV,پورته,su
903,oben::ADV,پورته,sopra
904,hinauf::ADV,پاس,in sù
905,hinauf::ADV,پاس,in alto
906,überall::ADV,هره خوا,dappertutto
907,nicht::ADV,نه,non
908,ein wenig::ADV,یو څه,un po'
909,ein wenig::ADV,یو څه,un poco
910,kaum::ADV,ایله,a appena
911,sehr::ADV,ډېر,molto
912,sehr::ADV,زيات,molto
913,so::ADV,داسې,così
914,so::ADV,داسې,tanto
915,so::ADV,دومره,così
916,so::ADV,دومره,tanto
917,noch::ADV,نور,ancora
918,nur::ADV,تش,solo
919,nur::ADV,تش,soltanto
920,nur::ADV,صرف,solo
921,nur::ADV,صرف,soltanto
922,schon::ADV,دمخه,già
923,wieder::ADV,بیا,di nuovo
924,vergebens::ADV,عبث,invano
925,vor::PRP,دمخه,davanti a
926,hinter::PRP,شاته,dietro
927,unter::PRP,لاندي,sotto
928,durch::PRP,د مینځ نه,per
929,durch::PRP,د مینځ نه,attraverso
930,neben::PRP,نژدې,a accanto a
931,zwischen::PRP,ترمینځ,fra
932,wegen::PRP,د ... له لاسه,a causa di
933,dies::PRN,دا,ciò
934,dies::PRN,دا,questo
935,das::PRN,دا,ciò
936,das::PRN,دا,quello
937,alles::PRN,هرڅهٔ,tutto
938,ich::PRN,زه,ìo
939,du::PRN,ته,tu
940,er::PRN,دی,lui
941,er::PRN,دی,egli
942,wir::PRN,مونږ,noi
943,ihr::PRN,تاسې,voi
944,sie::PRN,هغوی,loro
945,was::FPRN,څهٔ,che
946,was::FPRN,څهٔ,che cosa
947,wer::FPRN,چا,chi
948,wer::FPRN,څوک,chi
949,wo::FADV,چيری,dove
950,wo::FADV,چېرته,dove
951,wohin::FADV,چېرته,dove
952,wie::FADV,څنګه,come
953,warum::FADV,ولې,perche
954,wieviel::FNUM,څو,quanto
955,wieviel::FNUM,څومره,quanto
956,eins::NUM,یو,uno
957,zwei::NUM,دوه,due
958,drei::NUM,درې,tre
959,vier::NUM,څلور,quattro
960,fünf::NUM,پنځه,cinque
961,sechs::NUM,شپږ,sei
962,sieben::NUM,اوه,sette
963,acht::NUM,اته,otto
964,neun::NUM,نهه,nove
965,zehn::NUM,لس,dieci
966,elf::NUM,یوولس,ùndici
967,zwölf::NUM,دولس,dodici
968,zwanzig::NUM,شل,venti
969,dreißig::NUM,دېرش,trenta
970,vierzig::NUM,څلوېښت,quaranta
971,fünfzig::NUM,پنځوس,cinquanta
972,sechzig::NUM,شپېته,sessanta
973,siebzig::NUM,اویا,settanta
974,achtzig::NUM,اتیا,ottanta
975,neunzig::NUM,نوي,novanta
976,hundert::NUM,سل,cento
977,tausend::NUM,زر,mille
978,und::CNJ,او,e
979,oder::CNJ,ېا,o
980,stehen::V,درېدل,stare in piedi
981,sitzen::V,کښېنستل,sedere
982,sitzen::V,کښېنستل,stare seduto
983,liegen::V,ملاستل,giacere
984,hängen::V,ځړېدل,pèndere
985,hängen::V,ځړېدل,èssere appeso
986,werden::V,کېدل,farsi
987,werden::V,کېدل,diventare
988,passieren::V,پېښېدل,succèdere
989,beginnen::V,شروع کېدل,cominciare
990,enden::V,خلاصدل,finire
991,enden::V,خلاصدل,terminare
992,enden::V,تمامېدل,finire
993,enden::V,تمامېدل,terminare
994,wechseln::V,تغییر موندل,variare
995,wechseln::V,تغییر موندل,cambiare
996,aufgehen[Sonne]::V,ختل,sòrgere
997,aufgehen[Sonne]::V,ختل,spuntare
998,untergehen[Sonne]::V,لوېدل,tramontare
999,untergehen[Sonne]::V,پرېوتل,tramontare
1000,scheinen[Sonne]::V,رڼا کول,splèndere
1001,donnern::V,تنېدل,tonare
1002,donnern::V,غړمبېدل,tonare
1003,wehen::V,چلېدل,soffiare
1004,strömen::V,بهېدل,fluire
1005,fließen::V,بهېدل,fluire
1006,fließen::V,بهېدل,scorrere
1007,fließen::V,تویېدل,fluire
1008,fließen::V,تویېدل,scorrere
1009,sich drehen::V,ګرځېدل,girarsi
1010,sich drehen::V,چورلېدل,girarsi
1011,schwanken::V,زنګېدل,oscillare
1012,schwanken::V,زنګېدل,barcollare
1013,schwingen::V,زنګېدل,vibrare
1014,schwingen::V,زنګېدل,oscillare
1015,fallen::V,ولېدل,cadere
1016,brennen::V,سوځېدل,àrdere
1017,brennen::V,سوځېدل,bruciare
1018,rauchen::V,لوګی کول,fumare
1019,regnen::V,باران اورېدل,piòvere
1020,gefrieren::V,کنګل نيول,gelarsi
1021,gefrieren::V,کنګل نيول,congelarsi
1022,tauen::V,وېلې کېدل,sciògliersi
1023,schmelzen::V,وېلې کېدل,fòndere
1024,schmelzen::V,وېلې کېدل,sciògliersi
1025,trocknen::V,وچېدل,asciugarsi
1026,sieden::V,اېشېدل,bollire
1027,faulen::V,خرابېدل,marcire
1028,verfaulen::V,ورستېدل,imputridire
1029,reißen::V,شلېدل,strapparsi
1030,versinken::V,ډوېېدل,affondare
1031,vergehen::V,تېرېدل,passare
1032,erscheinen::V,ښکارېدل,apparire
1033,erscheinen::V,ښکارېدل,comparire
1034,verschwinden::V,ورکېدل,sparire
1035,verschwinden::V,ورکېدل,scomparire
1036,sinken::V,ښکته کېدل,calare
1037,sinken::V,ښکته کېدل,scendere
1038,abnehmen::V,کمېدل,diminuire
1039,zunehmen::V,زیاتېدل,aumentare
1040,steigen::V,جګېدل,salire
1041,steigen::V,جګېدل,montare
1042,steigen::V,پورته کېدل,salire
1043,steigen::V,پورته کېدل,montare
1044,wachsen::V,وده کول,crescere
1045,glänzen::V,ځلېدل,splèndere
1046,funkeln::V,پړکېدل,brillare
1047,funkeln::V,پړکېدل,scintillare
1048,lärmen::V,غال و غول کول,strepitare
1049,lärmen::V,غال و غول کول,fare chiasso
1050,läuten::V,زنګ وهل,suonare
1051,klingeln::V,زنګ وهل,suonare
1052,klirren::V,کړنګېدل,tintinnare
1053,brausen::V,تلاطم کول,rombare
1054,brausen::V,تلاطم کول,rumoreggiare
1055,rauschen::V,شڼهار کول,frusciare
1056,klingen::V,آواز کول,suonare
1057,bellen::V,غپېدل,latrare
1058,bellen::V,غپېدل,abbaiare
1059,heulen::V,انګلل,urlare
1060,heulen::V,انګلل,ululare
1061,blasen::V,پو کول,soffiare
1062,pfeifen::V,شپېلک وهل,fischiare
1063,schreien::V,ناره کول,gridare
1064,stöhnen::V,زګېروی کول,gèmere
1065,zittern::V,لړزېدل,tremare
1066,leben::V,ژوند کول,vìvere
1067,geboren werden::V,زېږېدل,nàscere
1068,atmen::V,ساه کښل,respirare
1069,atmen::V,تنفس کول,respirare
1070,trinken::V,څښل,bere
1071,essen::V,خوړل,mangiare
1072,schlucken::V,غړپول,inghiottire
1073,müde werden::V,ستړی کېدل,stancarsi
1074,einschlafen::V,ویده کېدل,addormentarsi
1075,schlafen::V,خوب کول,dormire
1076,aufwachen::V,ویښېدل,svegliarsi
1077,aufstehen::V,پاڅېدل,levarsi
1078,sich erholen::V,استراحت کول,riposarsi
1079,krank werden::V,رنځورېدل,ammalarsi
1080,krank sein::V,ناجوړېدل,èssere malato
1081,schmerzen::V,خوږېدل,dolere
1082,schmerzen::V,درد کول,dolere
1083,husten::V,ټوخېدل,tossire
1084,genesen::V,رغېدل,guarire
1085,sterben::V,مړل,morire
1086,umkommen::V,تلفېدل,perire
1087,sich bewegen::V,چلېدل,agitarsi
1088,sich bewegen::V,حرکت کول,agitarsi
1089,sich rühren::V,ښورېدل,muòversi
1090,sich erheben::V,درېدل,alzarsi
1091,sich setzen::V,کښېنستل,sedersi
1092,hinfallen::V,لوېدل,cadere
1093,laufen::V,منډې وهل,camminare
1094,laufen::V,منډې وهل,andare a piedi
1095,schreiten::V,قدم ایښودل,andare
1096,schreiten::V,قدم ایښودل,procedere
1097,spazierengehen::V,چکر وهل,passeggiare
1098,spazierengehen::V,چکر وهل,andare a passeggio
1099,eilen::V,بېړه کول,andare in fretta
1100,sich beeilen::V,عجله کول,affrettarsi
1101,sausen::V,ځغستل,volare
1102,sausen::V,ځغستل,correre
1103,rennen::V,زغلېدل,correre
1104,springen::V,ټوپ وهل,saltare
1105,klettern::V,ختل,arrampicarsi
1106,schaukeln::V,زنګېدل,fare l'altalena
1107,kriechen::V,خاپوړی وهل,strisciare
1108,schwimmen::V,لامبو وهل,nuotare
1109,tauchen::V,غوټه وهل,tuffarsi
1110,tauchen::V,غوټه وهل,immèrgersi
1111,rudern::V,پارو وهل,remare
1112,fahren::V,تلل,andare
1113,fahren::V,تلل,viaggiare
1114,fliegen::V,الوتل,volare
1115,gehen::V,تلل,andare
1116,weggehen::V,بهر وتل,andàrsene
1117,weggehen::V,بهر وتل,andare via
1118,abfahren::V,تلل,partire
1119,anhalten::V,ودرېدل,fermarsi
1120,hineingehen::V,داخلېدل,entrare
1121,eintreten::V,ننوتل,entrare
1122,kommen::V,راتلل,venire
1123,ankommen::V,رسېدل,arrivare
1124,zurückkommen::V,بېرته راتلل,ritornare
1125,bleiben::V,پاتې کېدل,restare
1126,bleiben::V,پاتې کېدل,rimanere
1127,warten::V,انتظار وېستل,aspettare
1128,erwarten::V,انتظار کول,attèndere
1129,suchen::V,لټول,cercare
1130,finden::V,میندل,trovare
1131,finden::V,پیدا کول,trovare
1132,versuchen::V,هڅه کول,tentare
1133,vorbereiten::V,چمتوکول,preparare
1134,lieben::V,مینه لرل,amare
1135,mögen::V,خوښول,piacere a
1136,mögen::V,خوښول,volere bene a
1137,mögen::V,علاقه لرل,piacere a
1138,mögen::V,علاقه لرل,volere bene a
1139,lachen::V,خندېدل,rìdere
1140,rühren::V,اغېزه کول,commuòvere
1141,weinen::V,ژړل,piàngere
1142,schimpfen::V,ښکنځا کول,imprecare
1143,sich ärgern::V,قهر راتلل,stizzirsi
1144,sich ärgern::V,قهر راتلل,arrabbiarsi
1145,sich fürchten::V,ډارېدل,avere paura
1146,fürchten::V,ډارېدل,temere
1147,fliehen::V,تښتېدل,fuggire
1148,flüchten::V,تښتېدل,sfuggire
1149,sehen::V,لیدل,vedere
1150,anschauen::V,کتل,guardare
1151,ansehen::V,ننداره کول,guardare
1152,hören::V,اورېدل,udire
1153,hören::V,اورېدل,sentire
1154,zuhören::V,غوږ نیول,ascoltare
1155,probieren::V,څکه کول,degustare
1156,probieren::V,څکه کول,assaggiare
1157,probieren::V,چاشنی کول,degustare
1158,probieren::V,چاشنی کول,assaggiare
1159,riechen::V,بويول,sentire
1160,fühlen::V,حسول,sentire
1161,scheinen::V,ښکارېدل,parere
1162,scheinen::V,ښکارېدل,sembrare
1163,zu sehen sein::V,ښکارېدل,vedersi
1164,vernehmen::V,خبرېدل,sentire
1165,vernehmen::V,خبرېدل,percepire
1166,frieren::V,ساړه کېتل,aver freddo
1167,tun::V,کول,fare
1168,können::V,کولای شول,sapere
1169,können::V,د لاسه کېدل,sapere
1170,wollen::V,غوښتل,volere
1171,anfangen::V,شروع کول,iniziare
1172,anfangen::V,شروع کول,cominciare
1173,beenden::V,ختمول,finire
1174,beenden::V,ختمول,terminare
1175,beenden::V,پای ته رسول,finire
1176,beenden::V,پای ته رسول,terminare
1177,aufhören::V,بس کول,finire
1178,aufhören::V,بس کول,cessare
1179,gelingen::V,موفق کېدل,riuscire
1180,gelingen::V,بریالی کېدل,riuscire
1181,geraten::V,کېدل,stare
1182,öffnen::V,خلاصول,aprire
1183,öffnen::V,پرانیستل,aprire
1184,schließen::V,تړل,chiùdere
1185,stellen::V,ایښودل,porre
1186,stellen::V,ایښودل,mettere
1187,setzen::V,کښېنول,porre
1188,setzen::V,کښېنول,mettere
1189,legen::V,ایښودل,posare
1190,legen::V,ایښودل,mettere
1191,berühren::V,لاس وهل,toccare
1192,verbinden::V,تړل,unire
1193,verbinden::V,تړل,congiùngere
1194,bedecken::V,پوښول,coprire
1195,bedecken::V,پوښول,ricoprire
1196,aufhängen::V,ځوړندول,attaccare
1197,anzünden::V,بلول,accèndere
1198,anzünden::V,بلول,incendiare
1199,aufheben::V,پورته کول,raccògliere
1200,zurücklassen::V,پرېښودل,lasciare
1201,zurücklassen::V,پرېښودل,lasciare indietro
1202,verlieren::V,ورکول,pèrdere
1203,fallen lassen::V,له لاسه لوېدل,lasciare cadere
1204,machen::V,کول,fare
1205,herstellen::V,جوړول,produrre
1206,herstellen::V,جوړول,fabbricare
1207,herstellen::V,توليدول,produrre
1208,herstellen::V,توليدول,fabbricare
1209,bauen::V,جوړول,costruire
1210,reparieren::V,ترمیمول,riparare
1211,verbessern::V,اصلاح کول,migliorare
1212,ändern::V,تغیر ورکول,mutare
1213,ändern::V,تغیر ورکول,cambiare
1214,graben::V,کيندل,scavare
1215,beugen::V,ټیټول,chinare
1216,beugen::V,ټیټول,flettere
1217,biegen::V,کږول,tòrcere
1218,drehen::V,ګرځول,girare
1219,wenden::V,اړول,girare
1220,wenden::V,اړول,voltare
1221,umdrehen::V,اړول,rivoltare
1222,heben::V,جګول,levare
1223,heben::V,پورته کول,levare
1224,hochheben::V,جګول,levare
1225,hochheben::V,جګول,sollevare
1226,ergreifen::V,نیول,afferrare
1227,halten::V,نیول,tenere
1228,drücken::V,کښېکښل,premere
1229,schieben::V,پوری وهل,spìngere
1230,kratzen::V,ګرول,grattare
1231,kratzen::V,ګرول,graffiare
1232,lecken::V,څټل,leccare
1233,beißen::V,چیچل,mòrdere
1234,abreißen::V,شکول,staccarsi
1235,abreißen::V,شکول,strapparsi
1236,abschneiden::V,پرېکول,tagliare
1237,binden::V,تړل,legare
1238,binden::V,تړل,bendare
1239,stecken::V,ټومبل,ficcare
1240,brechen::V,ماتول,rompere
1241,klopfen::V,ټکول,bàttere
1242,hauen::V,ټکول,picchiare
1243,kleben::V,نښلول,incollare
1244,kleben::V,سرېښول,incollare
1245,reiben::V,مږل,fregare
1246,streichen::V,مښل,spalmare
1247,schleifen::V,تېره کول,arrotare
1248,schneiden::V,غوڅول,tagliare
1249,schneiden::V,پرېکول,tagliare
1250,rütteln::V,خوڅول,scuòtere
1251,schütteln::V,ښورول,agitare
1252,schütteln::V,ښورول,scuòtere
1253,schwenken::V,خوڅول,agitare
1254,schwenken::V,خوڅول,sventolare
1255,schütten::V,اچول,versare
1256,schütten::V,تویول,versare
1257,füllen::V,ډکول,riempire
1258,einwickeln::V,پېچل,involtare
1259,einwickeln::V,نغښتل,involtare
1260,tragen::V,وړل,portare
1261,schleppen::V,وړل,trainare
1262,schleppen::V,وړل,trascinare
1263,ziehen::V,کښل,tirare
1264,aufbewahren::V,ساتل,custodire
1265,aufbewahren::V,ساتل,conservare
1266,werfen::V,اچول,gettare
1267,werfen::V,اچول,lanciare
1268,werfen::V,غورځول,gettare
1269,werfen::V,غورځول,lanciare
1270,fangen::V,نیول,prèndere
1271,fangen::V,نیول,acchiappare
1272,fangen::V,ګیرول,prèndere
1273,fangen::V,ګیرول,acchiappare
1274,packen::V,نیول,pigliare
1275,packen::V,نیول,afferrare
1276,verstecken::V,پټول,nascondere
1277,teilen::V,وېشل,divìdere
1278,teilen::V,تقسیمول,divìdere
1279,schicken::V,لېږل,inviare
1280,schicken::V,استول,inviare
1281,bringen::V,راوړل,portare
1282,bringen::V,راوړل,apportare
1283,hinzufügen::V,زیاتول,aggiùngere
1284,bekommen::V,حاصلول,ricevere
1285,erhalten::V,اخیستل,ricevere
1286,nehmen::V,نیول,prèndere
1287,nehmen::V,اخيستل,prèndere
1288,wählen::V,خوښول,elèggere
1289,wählen::V,خوښول,scegliere
1290,auswählen::V,چنده کول,scegliere
1291,bewahren::V,ساتل,conservare
1292,behindern::V,مانع کېدل,impedire
1293,behindern::V,ممانعت کول,impedire
1294,verderben::V,خرابېدل,guastare
1295,beschädigen::V,ورانول,danneggiare
1296,zerbrechen::V,ماتول,rompere
1297,zerbrechen::V,ماتول,spezzare
1298,zerreißen::V,څیرې کول,stracciare
1299,zerstören::V,ړنګول,distrùggere
1300,zerstören::V,ورانول,distrùggere
1301,verbrennen::V,سوځول,bruciare
1302,geben::V,ورکول,dare
1303,reichen::V,ورکول,pòrgere
1304,schenken::V,بښل,regalare
1305,versprechen::V,لوز کول,promettere
1306,wünschen::V,غوښتل,augurare
1307,loben::V,ستایل,lodare
1308,loben::V,تمجید کول,lodare
1309,küssen::V,ښکلول,baciare
1310,wiegen::V,زنګول,cullare
1311,wiegen::V,زنګول,dondolare
1312,zudecken::V,پوښول,coprire
1313,wecken::V,ويښول,svegliare
1314,zeigen::V,ښودل,indicare
1315,führen::V,بیول,guidare
1316,führen::V,بیول,condurre
1317,lehren::V,درس ورکول,insegnare
1318,lehren::V,تعلیم ورکول,insegnare
1319,unterrichten::V,درس ورکول,istruire
1320,unterrichten::V,درس ورکول,insegnare
1321,aufziehen::V,روزل,allevare
1322,leiten::V,رهبری کول,avviare
1323,leiten::V,رهبری کول,dirìgere
1324,leiten::V,لارښوونه کول,avviare
1325,leiten::V,لارښوونه کول,dirìgere
1326,antreiben::V,چټک کول,incitare
1327,lassen::V,اړکول,fare
1328,einladen::V,بلل,invitare
1329,vereinigen::V,متحد کول,unire
1330,vereinigen::V,یوځای کول,unire
1331,besuchen::V,کتنه کول,visitare
1332,besuchen::V,کتنه کول,far vìsita a
1333,treffen::V,ليدل,incontrare
1334,treffen::V,تلقی کول,incontrare
1335,sich versammeln::V,راغونډېدل,rinunirsi
1336,spielen::V,لوبه کول,giocare
1337,singen::V,سندرې وېل,cantare
1338,tanzen::V,ګډېدل,danzare
1339,sich trennen::V,بېلېدل,separarsi
1340,verlassen::V,ترک کول,lasciare
1341,verlassen::V,ترک کول,abbandonare
1342,retten::V,نجات ورکول,salvare
1343,bewachen::V,ساتل,custodire
1344,bewachen::V,حفاظت کول,custodire
1345,schützen::V,ژغورل,protèggere
1346,verteidigen::V,دفاع کول,difèndere
1347,sich schlagen::V,جنګېدل,bàttersi
1348,schießen::V,ویشتل,sparare
1349,siegen::V,غالبېدل,vìncere
1350,ärgern::V,خپه کول,stizzire
1351,schlagen::V,وهل,bàttere
1352,treten::V,په لغته وهل,calciare
1353,stechen::V,ټومبل,pùngere
1354,stoßen::V,ټېل وهل,urtare
1355,stoßen::V,ټېل وهل,spìngere
1356,stoßen::V,پوری وهل,urtare
1357,stoßen::V,پوری وهل,spìngere
1358,stehlen::V,تښتول,rubare
1359,stehlen::V,غلا کول,rubare
1360,stören::V,ماتول,disturbare
1361,belästigen::V,ځورول,molestare
1362,belästigen::V,ځورول,importunare
1363,belästigen::V,تکلیف ورکول,molestare
1364,belästigen::V,تکلیف ورکول,importunare
1365,verbergen::V,پټول,celare
1366,verbergen::V,پټول,nascondere
1367,täuschen::V,تېرایستل,ingannare
1368,täuschen::V,خطا ایستل,ingannare
1369,betrügen::V,غولول,frodare
1370,betrügen::V,غولول,truffare
1371,töten::V,وژل,uccìdere
1372,töten::V,مړ کول,uccìdere
1373,wohnen::V,اوسېدل,abitare
1374,arbeiten::V,کار کول,lavorare
1375,sammeln::V,راټولول,raccògliere
1376,sammeln::V,راټولول,collezionare
1377,sammeln::V,راغونډول,raccògliere
1378,sammeln::V,راغونډول,collezionare
1379,pflücken::V,شکول,cògliere
1380,jagen::V,ښکار کول,cacciare
1381,fischen::V,کب نيول,pescare
1382,fassen::V,نیول,catturare
1383,fassen::V,نیول,acchiappare
1384,fassen::V,ګیرول,catturare
1385,fassen::V,ګیرول,acchiappare
1386,hüten::V,پوول,pascolare
1387,treiben::V,بیول,spìngere
1388,anbinden::V,تړل,legare
1389,anbinden::V,تړل,attaccare
1390,füttern::V,خوراک ورکول,dar da mangiare a
1391,melken::V,لوشل,mùngere
1392,hacken::V,پی کول,tritare
1393,hacken::V,پی کول,spaccare
1394,gießen::V,اوبه کول,annaffiare
1395,reifen::V,رسېدل,maturare
1396,zubereiten::V,تیارول,preparare
1397,kochen::V,پخول,cuòcere
1398,backen::V,پخول,cuòcere
1399,backen::V,پخول,cuòcere al forno
1400,braten::V,وريتول,frìggere
1401,braten::V,وريتول,arrostire
1402,umrühren::V,لړل,mescolare
1403,stricken::V,اوبدل,llavorare a maglia
1404,nähen::V,ګنډل,cucire
1405,färben::V,رنګول,tìngere
1406,reinigen::V,صافول,pulire
1407,reinigen::V,صافول,nettare
1408,waschen::V,مینځل,lavare
1409,abwischen::V,وچول,asciugare
1410,spülen::V,کنګالول,lavare
1411,spülen::V,کنګالول,sciacquare
1412,fegen::V,جارو کول,spazzare
1413,kehren::V,جارو کول,spazzare
1414,baden::V,لمبېدل,bagnarsi
1415,baden::V,لمبېدل,fare il bagno
1416,sich waschen::V,ځان مينځل,lavarsi
1417,ausziehen::V,کښل,tògliersi
1418,ausziehen::V,ایستل,tògliersi
1419,anziehen::V,اغوستل,mettersi
1420,anziehen::V,اغوستل,indossare
1421,sich anziehen::V,کالی اغوستل,vestirsi
1422,kämmen::V,ګمنځول,pettinare
1423,schmücken::V,ښکلی کول,ornare
1424,schmücken::V,ښکلی کول,decorare
1425,sagen::V,وېل,dire
1426,sprechen::V,وېل,parlare
1427,sprechen::V,غږېدل,parlare
1428,reden::V,ګړېدل,parlare
1429,reden::V,خبرې کول,parlare
1430,sich unterhalten::V,خبری کول,conversare
1431,fragen::V,پوښتنه کول,chièdere
1432,fragen::V,پوښتنه کول,domandare
1433,bitten::V,غوښتل,pregare
1434,erzählen::V,کيسه کول,narrare
1435,erzählen::V,کيسه کول,raccontare
1436,erzählen::V,حکايت کول,narrare
1437,erzählen::V,حکايت کول,raccontare
1438,mitteilen::V,خبرول,comunicare
1439,mitteilen::V,خبر ورکول,comunicare
1440,nennen::V,نوم ايښودل,nominare
1441,rufen::V,بلل,chiamare
1442,prahlen::V,لاپې وهل,vantarsi
1443,übersetzen::V,ژباړل,tradurre
1444,übersetzen::V,ترجمه کول,tradurre
1445,denken::V,فکر کول,pensare
1446,glauben::V,باور کول,credere
1447,bemerken::V,لیدل,notare
1448,bemerken::V,لیدل,osservare
1449,erkennen::V,پېژندل,riconoscere
1450,begreifen::V,رسېدل,capire
1451,begreifen::V,رسېدل,comprèndere
1452,begreifen::V,پوهېدل,capire
1453,begreifen::V,پوهېدل,comprèndere
1454,verstehen::V,پوهېدل,intèndere
1455,verstehen::V,پوهېدل,comprèndere
1456,lernen::V,زده کول,imparare
1457,lernen::V,زده کول,apprèndere
1458,lernen::V,درس لوستل,imparare
1459,lernen::V,درس لوستل,apprèndere
1460,wissen::V,پوهېدل,sapere
1461,sich erinnern an::V,یادول,ricordare
1462,sich erinnern an::V,یادول,ricordarsi di
1463,sich erinnern an::V,په یاد راوړل,ricordare
1464,sich erinnern an::V,په یاد راوړل,ricordarsi di
1465,vergessen::V,هېرول,dimenticare
1466,messen::V,اندازه کول,misurare
1467,zählen::V,شمارل,contare
1468,rechnen::V,حسابول,contare
1469,rechnen::V,حسابول,calcolare
1470,lesen::V,لوستل,lèggere
1471,malen::V,رسمول,dipìngere
1472,zeichnen::V,رسمول,disegnare
1473,schreiben::V,لیکل,scrìvere
1474,besitzen::V,لرل,possedere
1475,kaufen::V,رانیول,comprare
1476,kaufen::V,رانیول,acquistare
1477,verkaufen::V,خرڅول,vendere
1478,bezahlen::V,تأدیه کول,pagare
1479,zahlen::V,کسات اخيستل,pagare
1480,beherrschen::V,تسلط لرل,dominare
1481,ertragen::V,زغمل,sopportare
1482,Barsch::N,,pèrsico
1483,Hecht::N,,luccio
