,Concept_ID,lez,hy
733,oft::ADV,гзаф вахтара,հաճախ
734,immer::ADV,гьамиша,միշտ
735,niemals::ADV,са чӏавузни,երբեք
736,niemals::ADV,са вахтундани,երբեք
737,hier::ADV,ина,այստեղ
738,hierhin::ADV,иниз,այստեղ
739,von hier::ADV,инай,այդտեղից
740,dort::ADV,ана,այնտեղ
741,dorthin::ADV,аниз,այնտեղ
742,geradeaus::ADV,дуьз,ուղիղ
743,vorwärts::ADV,вилик,առաջ
744,vorwärts::ADV,виликди,առաջ
745,rückwärts::ADV,кьулухъ,դեպի ետ
746,unten::ADV,агъада,ներքեւում
747,hinab::ADV,агъуз,ներքեւ
748,oben::ADV,винел,վերեւում
749,hinauf::ADV,виниз,վերեւ
750,überall::ADV,вирина,ամենուր
751,nicht::ADV,ваъ,չէ
752,ein wenig::ADV,са тӏимил,մի քիչ
753,kaum::ADV,жизви,հազիվ
754,sehr::ADV,лап,շատ
755,so::ADV,икӏ,այդպես
756,noch::ADV,гьеле,դեռ
757,nur::ADV,анжах,միայն
758,schon::ADV,хъувуна,արդեն
759,schon::ADV,мадни дардиз,արդեն
760,schon::ADV,мадни гуьтӏуьз,արդեն
761,schon::ADV,мадни гуьтӏуь я,արդեն
762,vergebens::ADV,нагьакь,իզուր
763,vergebens::ADV,нагьакьа,իզուր
764,vor::PRP,вилик,դիմացը
765,hinter::PRP,кьулухъ,ետեւը
766,unter::PRP,кӏаник,տակ
767,durch::PRP,арадай,միջով
768,durch::PRP,-кай хкатна,միջով
769,neben::PRP,патав,քովը
770,neben::PRP,мукьув,քովը
771,zwischen::PRP,ара,միջեւ
772,zwischen::PRP,арада,միջեւ
773,wegen::PRP,гъиляй,պատճառով
774,wegen::PRP,гъиляй,շնորհից
775,dies::PRN,и,սա
776,dies::PRN,и,այս
777,dies::PRN,им,սա
778,dies::PRN,им,այս
779,das::PRN,а,դա
780,das::PRN,а,այդ
781,das::PRN,ам,դա
782,das::PRN,ам,այդ
783,alles::PRN,вири,ամեն ինչ
784,alles::PRN,михьиз,ամեն ինչ
785,ich::PRN,за,ես
786,ich::PRN,зун,ես
787,du::PRN,вун,դու
788,er::PRN,ам,նա
789,er::PRN,гьа,նա
790,wir::PRN,чун,մենք
791,ihr::PRN,куьн,դուք
792,sie::PRN,абур,նրանք
793,was::FPRN,вуч,ինչ
794,wer::FPRN,вуж,ով
795,wo::FADV,гьина,ուր
796,wo::FADV,гьина,որտեղ
797,wohin::FADV,гьиниз,դեպի ուր
798,wie::FADV,гьикӏ,ինչպես
799,warum::FADV,вучиз,ինչու
800,wieviel::FNUM,шумуд,որչափ
801,eins::NUM,са,մեկ
802,zwei::NUM,кьвед,երկու
803,drei::NUM,пуд,երեք
804,vier::NUM,кьуд,չորս
805,fünf::NUM,вад,հինգ
806,sechs::NUM,ругуд,վեց
807,sieben::NUM,ирид,յոթ
808,acht::NUM,муьжуьд,ութ
809,neun::NUM,кӏуьд,ինը
810,zehn::NUM,цӏуд,տասը
811,elf::NUM,цӏусад,տասնմեկ
812,zwölf::NUM,цӏикьвед,տասներկու
813,zwanzig::NUM,къад,քսան
814,dreißig::NUM,къанницӏуд,երեսուն
815,vierzig::NUM,яхцӏур,քառասուն
816,fünfzig::NUM,яхцӏурни цӏуд,հիսուն
817,sechzig::NUM,пудкъад,վաթսուն
818,siebzig::NUM,пудкъанни цӏуд,յոթանասուն
819,achtzig::NUM,кьудкъад,ութսուն
820,neunzig::NUM,кьудкъанни цӏуд,իննսուն
821,hundert::NUM,виш,հարյուր
822,tausend::NUM,агъзур,հազար
823,und::CNJ,ва,ու
824,oder::CNJ,я,կամ
825,stehen::V,акъвазун,կանգնել
826,sitzen::V,ацукьун,նստել
827,liegen::V,къаткун,ստել
828,hängen::V,куьрс хьун,կախվել
829,werden::V,хьун,դառնալ
830,passieren::V,хьун,պատահել
831,beginnen::V,башламиш хьун,սկսվել
832,enden::V,куьтягь хьун,վերջանալ
833,wechseln::V,дегиш хьун,փոխվել
834,aufgehen[Sonne]::V,экъечӏун,բարձրանալ
835,aufgehen[Sonne]::V,экъечӏун,ելնել 
836,untergehen[Sonne]::V,акӏун,մտնել
837,scheinen[Sonne]::V,ишигь гун,շողալ
838,scheinen[Sonne]::V,ишигь гун,փայլել
839,donnern::V,къукърумар авун,որոտալ
840,strömen::V,авахьун,հոսել
841,fließen::V,авахьун,հոսել
842,sich drehen::V,элкъуьн,պտտվել
843,schwanken::V,юзун,տատանվել
844,schwingen::V,галтад хьун,ճոճվել
845,fallen::V,аватун,ընկնել
846,brennen::V,кун,այրվել
847,brennen::V,ккун,այրվել
848,regnen::V,къун,անձրեւ գալ
849,gefrieren::V,муркӏади кьун,սառչել
850,tauen::V,цӏурун,լկիլ
851,schmelzen::V,цӏурун,հալիլ
852,trocknen::V,кьурун,չորանալ
853,sieden::V,ругун,եռալ
854,faulen::V,кутӏун,փտել
855,verfaulen::V,чуьруьтмиш хьун,նեխել
856,verfaulen::V,кутӏун,նեխել
857,reißen::V,атӏун,պատռվել
858,reißen::V,атӏун,ճղվել
859,reißen::V,къазунун,պատռվել
860,reißen::V,къазунун,ճղվել
861,versinken::V,батмиш хьун,սուզվել
862,vergehen::V,алатун,անցնել 
863,erscheinen::V,майдандиз акъатун,հայտնվել
864,erscheinen::V,майдандиз акъатун,երեւալ
865,verschwinden::V,квахьун,անհետանալ
866,sinken::V,элекьун,ընկնել
867,abnehmen::V,тӏимил хьун,փոքրանալ
868,abnehmen::V,гъвечӏи хьун,փոքրանալ
869,zunehmen::V,артух хьун,մեծանալ
870,steigen::V,хкаж хьун,բարձրանալ
871,wachsen::V,экъечӏун,աճել
872,glänzen::V,цӏарцӏар гун,նշուլել
873,glänzen::V,цӏарцӏар гун,փայլիլ
874,funkeln::V,нур гун,փայլատակել
875,lärmen::V,ван авун,աղմուկ հանել
876,läuten::V,зенг ягъун,զնգալ
877,klingeln::V,зенг ягъун,զնգալ
878,klirren::V,зигринг авун,զնգզնգալ
879,brausen::V,къати хьун,մոլեգնել
880,rauschen::V,вишриш авун,սոսափել
881,klingen::V,ван авун,հնչել
882,bellen::V,элуькьун,հաչել
883,heulen::V,къув ягъун,ոռնալ 
884,blasen::V,уф гун,փչել 
885,pfeifen::V,уьфт ягъун,սուլել
886,schreien::V,гьараюн,գոռալ 
887,stöhnen::V,суза авун,տնքալ
888,zittern::V,зурзун,դողալ
889,leben::V,яшамиш хьун,ապրել
890,geboren werden::V,хьун,ծնվել
891,atmen::V,нефес чӏугун,շնչել
892,trinken::V,хъун,խմել
893,essen::V,тӏуьн,ուտել
894,schlucken::V,туькьуьнун,կլանել
895,schlucken::V,туькьуьнун,կուլ տալ
896,müde werden::V,галатун,հոգնել
897,müde werden::V,юргъун хьун,հոգնել
898,einschlafen::V,ксун,քուն մտնել
899,schlafen::V,ксун,քնել
900,aufwachen::V,ахварай аватун,արթննալ
901,aufstehen::V,къарагъун,ելլել
902,sich erholen::V,ял ягъун,հանգստանալ
903,krank werden::V,кефсуз хьун,հիւանդանալ
904,krank sein::V,тӏа хьун,հիվանդ լինել
905,schmerzen::V,тӏа хьун,ցավել
906,husten::V,уьгьуь ягъун,հազալ
907,genesen::V,сагъ хъхьун,ապաքինվել
908,sterben::V,кьин,մեռնել
909,sterben::V,кьин,վախճանվել
910,umkommen::V,терг хьун,կործանվել
911,sich bewegen::V,юзун,ընթանալ
912,sich rühren::V,юзун,շարժվել
913,sich erheben::V,къарагъун,կանգնել
914,sich erheben::V,къарагъун,վեր կենալ
915,sich setzen::V,ацукьун,նստել
916,hinfallen::V,алукьун,ընկնել
917,laufen::V,къекъуьн,քայլել
918,schreiten::V,ккамар къачун,ճեմել
919,spazierengehen::V,сейр авун,շրջագայել
920,eilen::V,тади авун,շտապել
921,sich beeilen::V,гьерекатун,շտապել 
922,sausen::V,чкурун,սլանալ
923,rennen::V,катун,վազել
924,rennen::V,зверун,վազել
925,springen::V,хкадарун,ցատկել
926,klettern::V,акьахун,մագլցել
927,kriechen::V,капаралди фин,սողալ
928,schwimmen::V,сирнав авун,լողալ
929,tauchen::V,кьилихъди циз вегьин,սուզվել
930,rudern::V,кьусуйралди лодка гьалун,թիավարել
931,rudern::V,цуьруьгъуьлдалди кӏватӏун,թիավարել
932,fahren::V,фин,ընթանալ
933,fliegen::V,лув гун,թռչել
934,fliegen::V,цавай фин,թռչել
935,gehen::V,фин,գնալ
936,weggehen::V,хъфин,հեռանալ
937,abfahren::V,фин,ճանապարհվել
938,abfahren::V,рекье гьатун,ճանապարհվել
939,anhalten::V,акъвазун,կանգնել
940,hineingehen::V,гьахьун,մտնել
941,eintreten::V,гьахьун,մտնել
942,kommen::V,атун,գալ
943,ankommen::V,атун,ժամանել
944,zurückkommen::V,хтун,վերադառնալ
945,bleiben::V,амукьун,մնալ
946,warten::V,гуьзлемишун,սպասել
947,erwarten::V,вил алаз акъвазун,սպասել
948,suchen::V,къекъуьн,որոնել
949,finden::V,жугъун,գտնել
950,versuchen::V,алахъун,փորձել
951,vorbereiten::V,гьазурун,պատրաստել
952,lieben::V,кӏан хьун,սիրել
953,mögen::V,рикӏ ацукьун,հավանել
954,mögen::V,рикӏ ацукьун,սիրել
955,lachen::V,хъуьруьн,ծիծաղել
956,weinen::V,шехьун,լալ
957,schimpfen::V,сеперар гун,տրտնջալ
958,schimpfen::V,сеперар гун,քրթմնջել
959,schimpfen::V,экъуьгъунар авун,տրտնջալ
960,schimpfen::V,экъуьгъунар авун,քրթմնջել
961,sich ärgern::V,хъел акатун,զայրանալ
962,sich fürchten::V,кичӏе хьун,վախնալ
963,fürchten::V,къурхутмиш хьун,վախենալ
964,fliehen::V,катун,փախչել
965,flüchten::V,катун,փախչել
966,sehen::V,акун,տեսնել
967,anschauen::V,вил вегьин,դիտել
968,ansehen::V,килигун,նայել
969,hören::V,ван хьун,լսել
970,zuhören::V,яб гун,ունկնդրել
971,probieren::V,дад акун,համը տեսել
972,riechen::V,ни чӏугун,հոտ առնել
973,fühlen::V,гьисс авун,զգալ
974,frieren::V,кьун,մրսել
975,frieren::V,мекьи хьун,մրսել
976,tun::V,авун,անել
977,können::V,хьун,կարողանալ
978,können::V,акъакьун,կարողանալ
979,wollen::V,кӏан хьун,ուզել
980,wollen::V,кӏан хьун,ցանկանալ
981,anfangen::V,башламишун,սկսել
982,beenden::V,куьтягьун,վերջացնել
983,aufhören::V,акъвазун,դադարել
984,gelingen::V,арадал атун,հաջողվել
985,gelingen::V,арадал атун,գլուխ գալ
986,geraten::V,акъатун,ստացվել
987,öffnen::V,ахъаюн,բաց անել
988,schließen::V,акьалун,փակել 
989,stellen::V,эцигун,դնել
990,setzen::V,ацукьарун,նստեցնել
991,legen::V,эцигун,դնել
992,berühren::V,хкӏурун,դիպչել
993,berühren::V,хкӏурун,շոշափել
994,verbinden::V,гилигун,շաղկապել
995,bedecken::V,кӏевун,ծածկել
996,aufhängen::V,куьрсарун,կախել
997,anzünden::V,куькӏуьрун,վառել
998,aufheben::V,хкажун,վերցնել
999,zurücklassen::V,тун,թողնել
1000,verlieren::V,квадарун,կորցնել
1001,fallen lassen::V,авадрун,գցել
1002,machen::V,авун,անել
1003,machen::V,кар авун,անել
1004,herstellen::V,расун,արտադրել
1005,bauen::V,туькӏуьрун,կառուցել
1006,reparieren::V,расун,նորոգել
1007,verbessern::V,хъсанрун,բարելավել
1008,ändern::V,табдил авун,փոխել
1009,graben::V,эгъуьнун,փորել
1010,beugen::V,акӏажарун,ծռել
1011,beugen::V,кангур авун,ծռել
1012,biegen::V,патахъарун,թեքել
1013,drehen::V,алчударун,ոլորել
1014,umdrehen::V,элкъуьрун,շրջել
1015,heben::V,хкажун,բարձրացնել
1016,hochheben::V,хкажун,բարձրացնել
1017,ergreifen::V,агалчна кьун,վարակվել
1018,halten::V,кьун,բռնել
1019,drücken::V,чуькьуьн,ճնշել
1020,schieben::V,хуртӏ гун,հրել
1021,kratzen::V,къадгъунун,քերել
1022,lecken::V,мез гун,լիզել
1023,beißen::V,кӏасун,կծել
1024,abreißen::V,галудун,պոկել
1025,abschneiden::V,атӏун,կտրել 
1026,stecken::V,сухун,խրել
1027,brechen::V,хун,կոտրել 
1028,brechen::V,кукӏварун,կոտրել 
1029,klopfen::V,тахъ-тахъ авун,թակել
1030,hauen::V,ягъун,ծեծել
1031,kleben::V,алкӏурун,կպցնել
1032,kleben::V,кукӏурун,կպցնել
1033,reiben::V,тӏушунун,շփել
1034,streichen::V,алтадун,վրան քսել
1035,schleifen::V,кӏвенкӏв авун,սրել 
1036,schneiden::V,атӏун,կտրել
1037,rütteln::V,къарсурун,ցնցել
1038,schütteln::V,къарсурун,թափահարել
1039,schwenken::V,элягъун,ճոճել
1040,schwenken::V,галтадун,ճոճել
1041,schütten::V,цун,լցնել
1042,füllen::V,ацӏурун,լիքը լցնել
1043,einwickeln::V,кутун,փաթաթել
1044,einwickeln::V,элкъуьрун,փաթաթել
1045,tragen::V,тухун,կրել
1046,tragen::V,тухун,տանել
1047,schleppen::V,галчӏурун,քաշել
1048,ziehen::V,ялун,ձգել
1049,ziehen::V,ялун,քաշել
1050,ziehen::V,чӏугун,ձգել
1051,ziehen::V,чӏугун,քաշել
1052,aufbewahren::V,хуьн,պահել 
1053,werfen::V,гадрун,նետել
1054,fangen::V,кьун,
1055,packen::V,кьун,հափշտակել
1056,verstecken::V,кӏевун,ծածկել
1057,teilen::V,паюн,բաժանել
1058,schicken::V,ракъурун,ուղարկել
1059,bringen::V,гъун,բերել
1060,hinzufügen::V,алава авун,ավելացնել
1061,bekommen::V,къачун,հայթայթել
1062,bekommen::V,жугъурун,հայթայթել
1063,erhalten::V,къачун,ստանալ
1064,nehmen::V,къачун,վերցնել
1065,wählen::V,хкягъун,ընտրել
1066,auswählen::V,хкягъун,գերադասել
1067,bewahren::V,хуьн,պահպանել
1068,behindern::V,манийвал авун,խոչընդոտել
1069,verderben::V,чӏурун,փչացնել
1070,beschädigen::V,нукьсанвал гун,վնասել
1071,zerbrechen::V,хун,ջարդել
1072,zerbrechen::V,хун,կոտրել
1073,zerreißen::V,къазунун,պատռել
1074,zerstören::V,чӏурун,քանդել
1075,zerstören::V,барбатӏун,քանդել
1076,verbrennen::V,ккун,այրել
1077,geben::V,гун,տալ
1078,reichen::V,вугун,հանձնել
1079,reichen::V,гун,հանձնել
1080,schenken::V,пишкеш авун,նվիրել
1081,versprechen::V,гаф гун,խոստանալ
1082,wünschen::V,дуьа авун,մաղթել
1083,loben::V,тариф авун,գովել
1084,küssen::V,темен гун,համբուրել
1085,wiegen::V,эчӏягъун,օրորել
1086,zudecken::V,гьалдун,վրան գցել
1087,wecken::V,ахварай авудун,զարթնեցնել
1088,zeigen::V,къалурун,ցույց տալ
1089,führen::V,тухун,ուղեկցել
1090,lehren::V,кӏелиз тун,սովորեցնել
1091,unterrichten::V,тарс гун,ավանդել
1092,aufziehen::V,тербия гун,դաստիարակել
1093,aufziehen::V,тербияламишун,դաստիարակել
1094,leiten::V,идара авун,ղեկավարել
1095,leiten::V,идара авун,կառավարել
1096,antreiben::V,тади кутун,շտապեցնել
1097,einladen::V,теклиф авун,հրավիրել
1098,vereinigen::V,сад авун,միացնել
1099,besuchen::V,кьилив атун,այցելել
1100,treffen::V,гьалтун,հանդիպել
1101,sich versammeln::V,алтӏушун,հավաքվել
1102,spielen::V,къугъун,խաղալ
1103,singen::V,лугьун,երգել
1104,singen::V,мани лугьун,երգել
1105,tanzen::V,кьуьл авун,պարել
1106,sich trennen::V,къакъатун,ցրվել
1107,verlassen::V,гъил къачун,լքել
1108,retten::V,къутармишун,փրկել
1109,bewachen::V,хуьн,պահել
1110,schützen::V,хуьн,պաշտպանել
1111,verteidigen::V,хуьн,պաշտպանել
1112,sich schlagen::V,кукӏун,կռվել
1113,schießen::V,акъатун,կրակել
1114,siegen::V,гъалиб хьун,հաղթել
1115,ärgern::V,хъел гъун,ձանձրացնել
1116,ärgern::V,хъел кутун,ձանձրացնել
1117,schlagen::V,ягъун,խփել
1118,schlagen::V,галукьарун,խփել
1119,treten::V,кьуьл къекъягъун,քացի տալ
1120,treten::V,кьуьл эцягъун,քացի տալ
1121,stechen::V,акьадарун,խայթել
1122,stoßen::V,эцягъун,մղել
1123,stehlen::V,чуьнуьхун,գողանալ
1124,stören::V,хкуьрун,խանգարել
1125,belästigen::V,хкуьрун,անհանգստացնել
1126,belästigen::V,азият гун,անհանգստացնել
1127,verbergen::V,далдаламишун,թաքցնել
1128,täuschen::V,алцурарун,խաբել
1129,täuschen::V,алцуррун,խաբել
1130,betrügen::V,алцурарун,խաբել
1131,betrügen::V,гьарамзадавал авун,խաբել
1132,töten::V,яна кьин,սպանել 
1133,wohnen::V,дуланмиш хьун,բնակվել
1134,arbeiten::V,кӏвалахун,աշխատել
1135,arbeiten::V,кӏвалах авун,աշխատել
1136,sammeln::V,кӏватӏун,հավաքել
1137,pflücken::V,атӏун,քաղել
1138,jagen::V,гъуьрч авун,որս անել
1139,fischen::V,гъетер кьун,ձուկ բռնել
1140,fassen::V,кьун,բռնել
1141,hüten::V,чӏура хуьн,արածեցնել
1142,treiben::V,гьалун,հովուել
1143,anbinden::V,акалун,չուանել
1144,füttern::V,ем гун,կերակրել
1145,melken::V,ацун,կթել
1146,hacken::V,куьткуьнун,կոտորել
1147,gießen::V,яд гун,ջրել
1148,reifen::V,чурун,հասունանալ 
1149,reifen::V,агакьун,հասունանալ 
1150,zubereiten::V,гьазурун,պատրաստել
1151,kochen::V,ругун,եփել
1152,backen::V,чурун,թխել
1153,braten::V,чурун,տապակել
1154,umrühren::V,какадарун,խառնել
1155,stricken::V,хурун,գործել
1156,nähen::V,цун,կարել
1157,färben::V,шир ягъун,ներկել
1158,reinigen::V,михьун,մաքրել
1159,waschen::V,чуьхуьн,լվանալ
1160,abwischen::V,гуьцӏун,սրբել
1161,spülen::V,экъуьрун,ողողել
1162,spülen::V,экъуьрун,պարզաջրել
1163,fegen::V,шуткун,ավլել
1164,kehren::V,кул алтадун,ավլել
1165,baden::V,эхъуьн,լողանալ
1166,sich waschen::V,жендек чуьхуьн,լվացվել
1167,ausziehen::V,хутӏунун,հանել
1168,ausziehen::V,галудун,հանել
1169,anziehen::V,алукӏун,հագնել
1170,sich anziehen::V,алукӏун,հագնվել
1171,sich anziehen::V,парталар алукӏун,հագնվել
1172,kämmen::V,эвягъун,սանրել
1173,schmücken::V,безетмишун,զարդարել
1174,schmücken::V,гуьрчегарун,զարդարել
1175,sagen::V,лугьун,ասել
1176,sprechen::V,рахун,խոսել
1177,reden::V,рахун,զրուցել
1178,sich unterhalten::V,ихтилат авун,խոսակցել
1179,fragen::V,жузун,հարցնել
1180,bitten::V,тӏалабун,խնդրել
1181,erzählen::V,ахъаюн,պատմել
1182,mitteilen::V,хабар гун,հաղորդել
1183,nennen::V,тӏвар гун,անվանել
1184,rufen::V,эверун,կանչել
1185,prahlen::V,яцӏу гафар авун,պարծենալ
1186,übersetzen::V,таржума авун,թարգմանել
1187,übersetzen::V,гафладун,թարգմանել
1188,denken::V,фикир авун,մտածել
1189,glauben::V,агъун,հավատալ
1190,bemerken::V,фикир гун,նկատել
1191,begreifen::V,гъавурда акьун,հասկանալ
1192,lernen::V,кӏелун,սովորել
1193,wissen::V,чир хьун,իմանալ
1194,wissen::V,чирхьун,իմանալ
1195,sich erinnern an::V,рикӏел хуьн,հիշել
1196,sich erinnern an::V,рикӏел хуьн,մտաբերել
1197,vergessen::V,рикӏелай фин,մոռանալ
1198,vergessen::V,рикӏелай алатун,մոռանալ
1199,messen::V,алцумун,չափել
1200,zählen::V,гьисабун,թվել
1201,zählen::V,гьисабун,հաշվել
1202,rechnen::V,гьисабун,հաշվել
1203,rechnen::V,гьисабун,հաշվարկել
1204,lesen::V,кӏелун,կարդալ
1205,malen::V,кхьин,նկարել
1206,malen::V,шикилар чӏугун,նկարել
1207,zeichnen::V,чӏугун,գծել
1208,schreiben::V,кхьин,գրել
1209,besitzen::V,иеси хьун,ունենալ
1210,besitzen::V,иеси хьун,տեր լինել
1211,kaufen::V,къачун,գնել
1212,kaufen::V,маса къачун,գնել
1213,verkaufen::V,гун,վաճառել
1214,verkaufen::V,маса гун,վաճառել
1215,bezahlen::V,къимет гун,վճարել
1216,bezahlen::V,эвезда авун,վճարել
1217,bezahlen::V,гьакъи агакьрун,վճարել
1218,zahlen::V,къимет гун,վճարել
1219,zahlen::V,эвезда авун,վճարել
1220,zahlen::V,гьакъи агакьрун,վճարել
1221,beherrschen::V,иеси хьун,ղեկավարել
1222,ertragen::V,таб гун,դիմանալ
1223,Oberschenkel::N,,ազդր
1224,Strömung::N,,հոսանք
1225,Moor::N,,ճահիճ
1226,Gedächtnis::N,,հիշողություն
1227,Ski::N,,դահուկ
1228,Platte::N,,թիթեղ
1229,Leine::N,,փոկ
1230,Geschäft::N,,գործ
1231,Geschäft::N,,աշխատանք
1232,dick[Gegenstand]::A,,հաստ
1233,auf einmal::ADV,,միասնաբար
1234,zurück::ADV,,ետ
1235,wieder::ADV,,նորից
1236,wieder::ADV,,դարձյալ
1237,wehen::V,,փչել
1238,rauchen::V,,ծխել
1239,schaukeln::V,,ճոճվել
1240,schaukeln::V,,օրորվել
1241,rühren::V,,հուզել
1242,scheinen::V,,երեւալ
1243,zu sehen sein::V,,երեւալ
1244,vernehmen::V,,իմանալ 
1245,wenden::V,,պտտել
1246,binden::V,,կապել
1247,lassen::V,,ստիպել
1248,erkennen::V,,ճանաչել
1249,verstehen::V,,ըմբռնել
