,Concept_ID,av,it
759,verschieden::A,батӏи-батӏияб,diverso
760,verschieden::A,батӏи-батӏияб,differente
761,nah::A,гӏагарда бугеб,vicino
762,nah::A,гӏагарда бугеб,propinquo
763,fern::A,рикӏкӏадаб,lontano
764,linker::A,квегӏаб,sinistro
765,rechter::A,кваранаб,destro
766,anderer::A,батӏияб,altro
767,erster::A,тӏоцебесеб,primo
768,zweiter::A,кӏиабилеб,secondo
769,dritter::A,лъабабилеб,terzo
770,letzter::A,ахирисеб,ùltimo
771,allein::ADV,ялгъузго,solo
772,allein::ADV,ялгъузго,da solo
773,auf einmal::ADV,цихӏинтӏаго,insieme
774,zusammen::ADV,цойида,insieme
775,plötzlich::ADV,цойидасанго,all'improvviso
776,sofort::ADV,гьебсагӏат,sùbito
777,sofort::ADV,гьебсагӏат,all'istante
778,jetzt::ADV,гьанже,ora
779,jetzt::ADV,гьанже,adesso
780,heute::ADV,жакъа,oggi
781,morgen::ADV,метер,domani
782,bald::ADV,гьабсагӏаталъ,presto
783,bald::ADV,гьабсагӏаталъ,tra poco
784,dann::ADV,цинги,allora
785,gestern::ADV,сон,ieri
786,einst::ADV,цин,prima
787,einst::ADV,цин,un tempo
788,damals::ADV,гьебмехалъ,allora
789,damals::ADV,гьебмехалда,allora
790,danach::ADV,цинги,poi
791,danach::ADV,цинги,dopo
792,danach::ADV,хадуса,poi
793,danach::ADV,хадуса,dopo
794,vorher::ADV,цебе,prima
795,zuerst::ADV,тӏоцебе,prima
796,zuerst::ADV,тӏоцебе,dapprima
797,einmal::ADV,цинцӏул,una volta
798,einmal::ADV,цихӏин,una volta
799,einmal::ADV,цоцӏул,una volta
800,manchmal::ADV,олоцӏул,talvolta
801,manchmal::ADV,олоцӏул,qualche volta
802,oft::ADV,гӏемерго,spesso
803,immer::ADV,кидаго,sempre
804,niemals::ADV,киданиги,non mai
805,hier::ADV,аниб,qua
806,hierhin::ADV,анибехун,qua
807,von hier::ADV,гьаниса,ne
808,von hier::ADV,гьаниса,da qui
809,dort::ADV,гьениб,lì
810,dorthin::ADV,гьадаба,là
811,geradeaus::ADV,битӏутӏа,diritto
812,vorwärts::ADV,цебехун,avanti
813,rückwärts::ADV,нахъ-нахъ,all'indietro
814,zurück::ADV,нахъе,di indietro
815,unten::ADV,ахакь,giù
816,unten::ADV,ахакь,sotto
817,unten::ADV,гъоркь,giù
818,unten::ADV,гъоркь,sotto
819,hinab::ADV,эхебе,giù
820,hinab::ADV,эхебе,in giù
821,oben::ADV,тӏад,su
822,oben::ADV,тӏад,sopra
823,oben::ADV,тӏадехун,su
824,oben::ADV,тӏадехун,sopra
825,hinauf::ADV,эхеде,in sù
826,hinauf::ADV,эхеде,in alto
827,überall::ADV,кибго,dappertutto
828,ein wenig::ADV,дагьабго,un po'
829,ein wenig::ADV,дагьабго,un poco
830,kaum::ADV,хӏалалъ,a appena
831,sehr::ADV,кутакалда,molto
832,so::ADV,гьедин,così
833,so::ADV,гьедин,tanto
834,noch::ADV,жеги,ancora
835,nur::ADV,гӏӣцӏго,solo
836,nur::ADV,гӏӣцӏго,soltanto
837,wieder::ADV,на́хъеги,di nuovo
838,vergebens::ADV,чӏалгӏаде,invano
839,vor::PRP,цебе,davanti a
840,hinter::PRP,хадуса,dietro
841,unter::PRP,ахакь,sotto
842,unter::PRP,гъоркь,sotto
843,neben::PRP,аскӏо,a accanto a
844,zwischen::PRP,гьоркьоб,fra
845,wegen::PRP,гьелда,a causa di
846,dies::PRN,гьаб,ciò
847,dies::PRN,гьаб,questo
848,dies::PRN,гьеб,ciò
849,dies::PRN,гьеб,questo
850,das::PRN,доб,ciò
851,das::PRN,доб,quello
852,ich::PRN,дун,ìo
853,du::PRN,дуца,tu
854,er::PRN,доб,lui
855,er::PRN,доб,egli
856,wir::PRN,ниж,noi
857,ihr::PRN,нуж,voi
858,sie::PRN,дол,loro
859,sie::PRN,эл,loro
860,was::FPRN,щиб,che
861,was::FPRN,щиб,che cosa
862,wer::FPRN,щиб,chi
863,wo::FADV,киб,dove
864,wo::FADV,кибехун,dove
865,wohin::FADV,кибехун,dove
866,wie::FADV,кин,come
867,warum::FADV,щай,perche
868,wieviel::FNUM,кигӏан,quanto
869,eins::NUM,цо,uno
870,zwei::NUM,кӏиго,due
871,drei::NUM,лъабго,tre
872,vier::NUM,ункъо,quattro
873,fünf::NUM,щуго,cinque
874,sechs::NUM,анлъго,sei
875,sieben::NUM,анкьго,sette
876,acht::NUM,микьго,otto
877,neun::NUM,ичӏго,nove
878,zehn::NUM,анцӏго,dieci
879,elf::NUM,анцӏила цо,ùndici
880,zwölf::NUM,кӏиго-анцӏила,dodici
881,zwanzig::NUM,къого,venti
882,dreißig::NUM,лъеберго,trenta
883,vierzig::NUM,кӏикъого,quaranta
884,fünfzig::NUM,кӏикъо́ялда анцӏго,cinquanta
885,sechzig::NUM,лъабкъого,sessanta
886,siebzig::NUM,лъабкъо́ялда анцӏго,settanta
887,achtzig::NUM,ункъого,ottanta
888,neunzig::NUM,ункъоялда а́нцӏила,novanta
889,hundert::NUM,нусго,cento
890,tausend::NUM,азарго,mille
891,und::CNJ,ва,e
892,und::CNJ,-ги,e
893,oder::CNJ,ялъуни,o
894,stehen::V,бахъунчӏезе,stare in piedi
895,sitzen::V,гӏодов чӏезе,sedere
896,sitzen::V,гӏодов чӏезе,stare seduto
897,liegen::V,бегизе,giacere
898,hängen::V,базе,pèndere
899,hängen::V,базе,èssere appeso
900,werden::V,бахъине,farsi
901,werden::V,бахъине,diventare
902,passieren::V,лъугьине,succèdere
903,passieren::V,лъугьа-бахъине,succèdere
904,beginnen::V,байбихьизе,cominciare
905,enden::V,лъугӏизе,finire
906,enden::V,лъугӏизе,terminare
907,wechseln::V,хиса-басизе,variare
908,wechseln::V,хиса-басизе,cambiare
909,wechseln::V,хисизе,variare
910,wechseln::V,хисизе,cambiare
911,aufgehen[Sonne]::V,баккизе,sòrgere
912,aufgehen[Sonne]::V,баккизе,spuntare
913,untergehen[Sonne]::V,щинкӏизе,tramontare
914,scheinen[Sonne]::V,къалъ-къалъизе,splèndere
915,donnern::V,гъугъазе,tonare
916,wehen::V,пуйзе,soffiare
917,strömen::V,чвахизе,fluire
918,fließen::V,чвахизе,fluire
919,fließen::V,чвахизе,scorrere
920,sich drehen::V,сверизе,girarsi
921,schwanken::V,хьвагӏезе,oscillare
922,schwanken::V,хьвагӏезе,barcollare
923,schwanken::V,багъа-бачаризе,oscillare
924,schwanken::V,багъа-бачаризе,barcollare
925,schwingen::V,щвартӏезе,vibrare
926,schwingen::V,щвартӏезе,oscillare
927,fallen::V,бортизе,cadere
928,brennen::V,рекӏине,àrdere
929,brennen::V,рекӏине,bruciare
930,rauchen::V,кӏкӏуй буризе,fumare
931,regnen::V,базе,piòvere
932,gefrieren::V,гӏу́низе,gelarsi
933,gefrieren::V,гӏу́низе,congelarsi
934,tauen::V,биаризе,sciògliersi
935,schmelzen::V,биине,fòndere
936,schmelzen::V,биине,sciògliersi
937,trocknen::V,бакъвазе,asciugarsi
938,sieden::V,гьалдезе,bollire
939,faulen::V,махӏцине,marcire
940,verfaulen::V,туризе,imputridire
941,reißen::V,бихъизе,strapparsi
942,versinken::V,гъанкъизе,affondare
943,vergehen::V,базе,passare
944,vergehen::V,бахъизе,passare
945,vergehen::V,ине,passare
946,erscheinen::V,баккизе,apparire
947,erscheinen::V,баккизе,comparire
948,verschwinden::V,къине,sparire
949,verschwinden::V,къине,scomparire
950,verschwinden::V,билизе,sparire
951,verschwinden::V,билизе,scomparire
952,sinken::V,гӏодо́бе ккезе,calare
953,sinken::V,гӏодо́бе ккезе,scendere
954,abnehmen::V,тӏаса камизе,diminuire
955,zunehmen::V,гӏемерлъизе,aumentare
956,steigen::V,бахине,salire
957,steigen::V,бахине,montare
958,wachsen::V,кӏодолъизе,crescere
959,glänzen::V,цӏвакизе,splèndere
960,funkeln::V,паркъезе,brillare
961,funkeln::V,паркъезе,scintillare
962,lärmen::V,хъудизе,strepitare
963,lärmen::V,хъудизе,fare chiasso
964,lärmen::V,чӏиргъдизе,strepitare
965,lärmen::V,чӏиргъдизе,fare chiasso
966,läuten::V,кьабизе,suonare
967,klingeln::V,кьабизе,suonare
968,klirren::V,зваргъизе,tintinnare
969,brausen::V,гьалаглъизе,rombare
970,brausen::V,гьалаглъизе,rumoreggiare
971,rauschen::V,шуршудизе,frusciare
972,klingen::V,бахъине,suonare
973,bellen::V,гъанчдезе,latrare
974,bellen::V,гъанчдезе,abbaiare
975,heulen::V,рурудизе,urlare
976,heulen::V,рурудизе,ululare
977,blasen::V,гьохьизе,soffiare
978,pfeifen::V,гьещтӏезе,fischiare
979,schreien::V,ахӏизе,gridare
980,schreien::V,ахӏдезе,gridare
981,stöhnen::V,зигардизе,gèmere
982,zittern::V,дарран,tremare
983,zittern::V,гьаргьадизе,tremare
984,leben::V,бетӏербахъизе,vìvere
985,geboren werden::V,лъугьине,nàscere
986,atmen::V,хӏухьел биччазе,respirare
987,trinken::V,гьекъезе,bere
988,essen::V,квине,mangiare
989,essen::V,кваназе,mangiare
990,schlucken::V,кӏкӏвине,inghiottire
991,schlucken::V,къулчӏизе,inghiottire
992,müde werden::V,сваказе,stancarsi
993,einschlafen::V,кьижизе,addormentarsi
994,einschlafen::V,гъапуллъизе,addormentarsi
995,schlafen::V,кьижизе,dormire
996,aufwachen::V,бигьине,svegliarsi
997,aufstehen::V,бахъине,levarsi
998,aufstehen::V,тӏадебахъине,levarsi
999,sich erholen::V,хьи бахъизе,riposarsi
1000,sich erholen::V,хӏалхьи гьабизе,riposarsi
1001,krank werden::V,унтизе,ammalarsi
1002,krank sein::V,унтизе,èssere malato
1003,schmerzen::V,унтизе,dolere
1004,husten::V,хъегӏизе,tossire
1005,genesen::V,лъилъизе,guarire
1006,sterben::V,хвезе,morire
1007,umkommen::V,гьалаглъизе,perire
1008,sich bewegen::V,багъаризе,agitarsi
1009,sich bewegen::V,багъаргъизе,agitarsi
1010,sich rühren::V,багъаризе,muòversi
1011,sich erheben::V,тӏадебахъине,alzarsi
1012,sich erheben::V,бахъине,alzarsi
1013,sich setzen::V,гӏодов чӏезе,sedersi
1014,hinfallen::V,щапизе,cadere
1015,laufen::V,хьвадизе,camminare
1016,laufen::V,хьвадизе,andare a piedi
1017,schreiten::V,чӏезе,andare
1018,schreiten::V,чӏезе,procedere
1019,spazierengehen::V,тира-сверизе,passeggiare
1020,spazierengehen::V,тира-сверизе,andare a passeggio
1021,eilen::V,ракӏхӏалакине,andare in fretta
1022,eilen::V,дуризе,andare in fretta
1023,sich beeilen::V,дуризе,affrettarsi
1024,sich beeilen::V,гӏедегӏизе,affrettarsi
1025,sausen::V,тӏуризе,volare
1026,sausen::V,тӏуризе,correre
1027,rennen::V,бекеризе,correre
1028,springen::V,кӏанцӏизе,saltare
1029,klettern::V,хархадизе,arrampicarsi
1030,schaukeln::V,гьерщезе,fare l'altalena
1031,kriechen::V,хъурщизе,strisciare
1032,schwimmen::V,лъедезе,nuotare
1033,tauchen::V,букъардизе,tuffarsi
1034,tauchen::V,букъардизе,immèrgersi
1035,rudern::V,хазе,remare
1036,fahren::V,ине,andare
1037,fahren::V,ине,viaggiare
1038,fliegen::V,боржине,volare
1039,gehen::V,ине,andare
1040,weggehen::V,ине,andàrsene
1041,weggehen::V,ине,andare via
1042,abfahren::V,къокъине,partire
1043,anhalten::V,чӏезе,fermarsi
1044,anhalten::V,тархъизе,fermarsi
1045,anhalten::V,лъалхъизе,fermarsi
1046,hineingehen::V,тӏаделъугьине,entrare
1047,eintreten::V,лъугьине,entrare
1048,kommen::V,бачӏине,venire
1049,ankommen::V,щвезе,arrivare
1050,ankommen::V,тӏадебачӏине,arrivare
1051,zurückkommen::V,тадбуссине,ritornare
1052,zurückkommen::V,тӏадбуссине,ritornare
1053,bleiben::V,чӏезе,restare
1054,bleiben::V,чӏезе,rimanere
1055,bleiben::V,хутӏизе,restare
1056,bleiben::V,хутӏизе,rimanere
1057,warten::V,чӏезе,aspettare
1058,erwarten::V,балагьизе,attèndere
1059,suchen::V,балагьизе,cercare
1060,finden::V,батизе,trovare
1061,versuchen::V,хӏалбихьизе,tentare
1062,vorbereiten::V,хӏадурлъизабизе,preparare
1063,lieben::V,балай бегьизе,amare
1064,mögen::V,бокьизе,piacere a
1065,mögen::V,бокьизе,volere bene a
1066,lachen::V,белъизе,rìdere
1067,weinen::V,гӏодизе,piàngere
1068,schimpfen::V,гъанчдезе,imprecare
1069,sich ärgern::V,вагъизе,stizzirsi
1070,sich ärgern::V,вагъизе,arrabbiarsi
1071,sich ärgern::V,ццида́хине,stizzirsi
1072,sich ärgern::V,ццида́хине,arrabbiarsi
1073,sich fürchten::V,хӏинкъизе,avere paura
1074,fürchten::V,беркъазе,temere
1075,fürchten::V,хӏинкъа-къазе,temere
1076,fliehen::V,лъутизе,fuggire
1077,flüchten::V,лъутизе,sfuggire
1078,sehen::V,бихьизе,vedere
1079,anschauen::V,бертӏамизе,guardare
1080,anschauen::V,балагьизе,guardare
1081,ansehen::V,бала-гъалагьизе,guardare
1082,hören::V,рагӏизе,udire
1083,hören::V,рагӏизе,sentire
1084,zuhören::V,гӏенеккизе,ascoltare
1085,probieren::V,кӏалдиб хъва́зе,degustare
1086,probieren::V,кӏалдиб хъва́зе,assaggiare
1087,probieren::V,чӏамизе,degustare
1088,probieren::V,чӏамизе,assaggiare
1089,riechen::V,су́нтӏизе,sentire
1090,fühlen::V,чӏвазе,sentire
1091,zu sehen sein::V,бихьизе,vedersi
1092,vernehmen::V,рагӏизе,sentire
1093,vernehmen::V,рагӏизе,percepire
1094,frieren::V,цӏорозе,aver freddo
1095,tun::V,гьабизе,fare
1096,können::V,кӏвезе,sapere
1097,können::V,лъазе,sapere
1098,wollen::V,бокьизе,volere
1099,anfangen::V,байбихьизе,iniziare
1100,anfangen::V,байбихьизе,cominciare
1101,beenden::V,тӏубазабизе,finire
1102,beenden::V,тӏубазабизе,terminare
1103,beenden::V,лъугӏизабизе,finire
1104,beenden::V,лъугӏизабизе,terminare
1105,aufhören::V,бахъизе,finire
1106,aufhören::V,бахъизе,cessare
1107,gelingen::V,бахъизе,riuscire
1108,geraten::V,бахъизе,stare
1109,öffnen::V,рагьизе,aprire
1110,schließen::V,къазе,chiùdere
1111,stellen::V,чӏвазе,porre
1112,stellen::V,чӏвазе,mettere
1113,setzen::V,рекӏинабизе,porre
1114,setzen::V,рекӏинабизе,mettere
1115,setzen::V,гӏодор чӏезаризе,porre
1116,setzen::V,гӏодор чӏезаризе,mettere
1117,legen::V,лъезе,posare
1118,legen::V,лъезе,mettere
1119,berühren::V,хъвазе,toccare
1120,verbinden::V,хьухьине,unire
1121,verbinden::V,хьухьине,congiùngere
1122,verbinden::V,бухьине,unire
1123,verbinden::V,бухьине,congiùngere
1124,bedecken::V,кквезе,coprire
1125,bedecken::V,кквезе,ricoprire
1126,aufhängen::V,базе,attaccare
1127,anzünden::V,бакизе,accèndere
1128,anzünden::V,бакизе,incendiare
1129,anzünden::V,рекӏинабизе,accèndere
1130,anzünden::V,рекӏинабизе,incendiare
1131,zurücklassen::V,тезе,lasciare
1132,zurücklassen::V,тезе,lasciare indietro
1133,verlieren::V,билизабизе,pèrdere
1134,fallen lassen::V,бортизабизе,lasciare cadere
1135,machen::V,гьабизе,fare
1136,herstellen::V,гьабизе,produrre
1137,herstellen::V,гьабизе,fabbricare
1138,herstellen::V,хӏадурлъизабизе,produrre
1139,herstellen::V,хӏадурлъизабизе,fabbricare
1140,bauen::V,базе,costruire
1141,bauen::V,гьабизе,costruire
1142,reparieren::V,къачӏазе,riparare
1143,verbessern::V,лъикӏлъизабизе,migliorare
1144,ändern::V,хисизабизе,mutare
1145,ändern::V,хисизабизе,cambiare
1146,graben::V,бухъизе,scavare
1147,beugen::V,хьетӏизабизе,chinare
1148,beugen::V,хьетӏизабизе,flettere
1149,biegen::V,гьетӏизабизе,tòrcere
1150,drehen::V,тиризабизе,girare
1151,drehen::V,свердизабизе,girare
1152,wenden::V,бегизе,girare
1153,wenden::V,бегизе,voltare
1154,umdrehen::V,бегизе,rivoltare
1155,umdrehen::V,бега-битӏизе,rivoltare
1156,heben::V,борхизе,levare
1157,hochheben::V,борхалъизабизе,levare
1158,hochheben::V,борхалъизабизе,sollevare
1159,hochheben::V,борхизе,levare
1160,hochheben::V,борхизе,sollevare
1161,ergreifen::V,кквезе,afferrare
1162,halten::V,кквезе,tenere
1163,drücken::V,къазе,premere
1164,drücken::V,къанцӏу́зе,premere
1165,drücken::V,къвал ба́зе,premere
1166,schieben::V,хъилдизе,spìngere
1167,kratzen::V,хачазе,grattare
1168,kratzen::V,хачазе,graffiare
1169,lecken::V,чӏикӏизе,leccare
1170,beißen::V,хӏанчӏизе,mòrdere
1171,beißen::V,хӏанчӏизабизе,mòrdere
1172,abreißen::V,тӏезе,staccarsi
1173,abreißen::V,тӏезе,strapparsi
1174,abreißen::V,тӏезабизе,staccarsi
1175,abreißen::V,тӏезабизе,strapparsi
1176,abschneiden::V,къотӏизе,tagliare
1177,binden::V,бухьине,legare
1178,binden::V,бухьине,bendare
1179,stecken::V,къазабизе,ficcare
1180,brechen::V,бекизе,rompere
1181,klopfen::V,дванкезе,bàttere
1182,hauen::V,базе,picchiare
1183,kleben::V,бацӏцӏине,incollare
1184,reiben::V,хачазе,fregare
1185,streichen::V,бахине,spalmare
1186,streichen::V,жужазе,spalmare
1187,schleifen::V,лъухьизе,arrotare
1188,schneiden::V,къотӏизе,tagliare
1189,rütteln::V,багъа-бачаризабизе,scuòtere
1190,schütteln::V,кӏобокӏизе,agitare
1191,schütteln::V,кӏобокӏизе,scuòtere
1192,schwenken::V,гьесадизе,agitare
1193,schwenken::V,гьесадизе,sventolare
1194,schwenken::V,хьвагӏезабизе,agitare
1195,schwenken::V,хьвагӏезабизе,sventolare
1196,schütten::V,тӏезе,versare
1197,füllen::V,цӏезабизе,riempire
1198,einwickeln::V,жемизе,involtare
1199,tragen::V,баччизе,portare
1200,schleppen::V,бехъерхъизе,trainare
1201,schleppen::V,бехъерхъизе,trascinare
1202,ziehen::V,цӏазе,tirare
1203,aufbewahren::V,цӏунизе,custodire
1204,aufbewahren::V,цӏунизе,conservare
1205,werfen::V,рехизе,gettare
1206,werfen::V,рехизе,lanciare
1207,fangen::V,кквезе,prèndere
1208,fangen::V,кквезе,acchiappare
1209,packen::V,кквезе,pigliare
1210,packen::V,кквезе,afferrare
1211,verstecken::V,бахчизе,nascondere
1212,teilen::V,бикьизе,divìdere
1213,schicken::V,битӏизе,inviare
1214,bringen::V,баччизе,portare
1215,bringen::V,баччизе,apportare
1216,hinzufügen::V,жубазе,aggiùngere
1217,bekommen::V,щвезе,ricevere
1218,erhalten::V,щвезе,ricevere
1219,erhalten::V,босизе,ricevere
1220,nehmen::V,босизе,prèndere
1221,wählen::V,бищизе,elèggere
1222,wählen::V,бищизе,scegliere
1223,auswählen::V,тӏасабищизе,scegliere
1224,bewahren::V,цӏунизе,conservare
1225,behindern::V,квекӏен гьабизе,impedire
1226,verderben::V,хвезабизе,guastare
1227,beschädigen::V,галгъазабизе,danneggiare
1228,zerbrechen::V,щущазабизе,rompere
1229,zerbrechen::V,щущазабизе,spezzare
1230,zerreißen::V,бихъизе,stracciare
1231,zerstören::V,биххизабизе,distrùggere
1232,verbrennen::V,бухӏизе,bruciare
1233,geben::V,кьезе,dare
1234,reichen::V,кьезе,pòrgere
1235,schenken::V,кьезе,regalare
1236,versprechen::V,назру гьабизе,promettere
1237,wünschen::V,бокьизе,augurare
1238,loben::V,беццизе,lodare
1239,loben::V,бецца-бекъизе,lodare
1240,küssen::V,баизе,baciare
1241,wiegen::V,чӏучӏадизабизе,cullare
1242,wiegen::V,чӏучӏадизабизе,dondolare
1243,zudecken::V,тӏадбигъине,coprire
1244,wecken::V,бигьинабизе,svegliare
1245,zeigen::V,бихьизабизе,indicare
1246,führen::V,бачине,guidare
1247,führen::V,бачине,condurre
1248,lehren::V,малъизе,insegnare
1249,lehren::V,цӏализабизе,insegnare
1250,unterrichten::V,цӏализабизе,istruire
1251,unterrichten::V,цӏализабизе,insegnare
1252,aufziehen::V,гӏезабизе,allevare
1253,leiten::V,нухмалъи гьабизе,avviare
1254,leiten::V,нухмалъи гьабизе,dirìgere
1255,antreiben::V,гӏедегӏизабизе,incitare
1256,einladen::V,ахӏизе,invitare
1257,einladen::V,тӏадеахӏизе,invitare
1258,vereinigen::V,цолъизабизе,unire
1259,besuchen::V,баккизе,visitare
1260,besuchen::V,баккизе,far vìsita a
1261,besuchen::V,хьвадизе,visitare
1262,besuchen::V,хьвадизе,far vìsita a
1263,treffen::V,дандчӏвазе,incontrare
1264,sich versammeln::V,данделъизе,rinunirsi
1265,sich versammeln::V,бакӏаризе,rinunirsi
1266,spielen::V,басандизе,giocare
1267,singen::V,ахӏизе,cantare
1268,tanzen::V,кьурдизе,danzare
1269,sich trennen::V,батӏалъизе,separarsi
1270,verlassen::V,тезе,lasciare
1271,verlassen::V,тезе,abbandonare
1272,verlassen::V,рехунтезе,lasciare
1273,verlassen::V,рехунтезе,abbandonare
1274,retten::V,хвасар гьабизе,salvare
1275,retten::V,хвасарлъизабизе,salvare
1276,bewachen::V,цӏунизе,custodire
1277,schützen::V,цӏунизе,protèggere
1278,verteidigen::V,цӏунизе,difèndere
1279,sich schlagen::V,багъизе,bàttersi
1280,schießen::V,речӏчӏизе,sparare
1281,siegen::V,бергьине,vìncere
1282,ärgern::V,вагъизавизе,stizzire
1283,schlagen::V,кьабизе,bàttere
1284,treten::V,мал тункизе,calciare
1285,stechen::V,къазабизе,pùngere
1286,stoßen::V,тункизе,urtare
1287,stoßen::V,тункизе,spìngere
1288,stoßen::V,хъилдизе,urtare
1289,stoßen::V,хъилдизе,spìngere
1290,stehlen::V,щинкӏизабизе,rubare
1291,stören::V,квекӏен гьабизе,disturbare
1292,stören::V,татубахъи гьабизе,disturbare
1293,belästigen::V,рахӏатхвезабизе,molestare
1294,belästigen::V,рахӏатхвезабизе,importunare
1295,verbergen::V,бахчизе,celare
1296,verbergen::V,бахчизе,nascondere
1297,verbergen::V,балъго тезе,celare
1298,verbergen::V,балъго тезе,nascondere
1299,täuschen::V,божуда рекӏкӏ гьабизе,ingannare
1300,täuschen::V,гуккизе,ingannare
1301,betrügen::V,хӏилла гьабизе,frodare
1302,betrügen::V,хӏилла гьабизе,truffare
1303,betrügen::V,сандирахълъи гьабизе,frodare
1304,betrügen::V,сандирахълъи гьабизе,truffare
1305,töten::V,чӏвазе,uccìdere
1306,wohnen::V,яшав гьабизе,abitare
1307,arbeiten::V,хӏалтӏизе,lavorare
1308,sammeln::V,бакӏаризе,raccògliere
1309,sammeln::V,бакӏаризе,collezionare
1310,pflücken::V,бетӏизе,cògliere
1311,jagen::V,чан гьабизе,cacciare
1312,fischen::V,ччугӏа кквезе,pescare
1313,fassen::V,кквезе,catturare
1314,fassen::V,кквезе,acchiappare
1315,hüten::V,кваназабизе,pascolare
1316,treiben::V,гъезе,spìngere
1317,anbinden::V,бухьине,legare
1318,anbinden::V,бухьине,attaccare
1319,füttern::V,кваназабизе,dar da mangiare a
1320,melken::V,бечӏчӏизе,mùngere
1321,hacken::V,чӏвазе,tritare
1322,hacken::V,чӏвазе,spaccare
1323,gießen::V,лъалъазе,annaffiare
1324,reifen::V,барщизе,maturare
1325,zubereiten::V,бежа-белъине,preparare
1326,kochen::V,белъине,cuòcere
1327,backen::V,базе,cuòcere
1328,backen::V,базе,cuòcere al forno
1329,braten::V,бежизе,frìggere
1330,braten::V,бежизе,arrostire
1331,umrühren::V,багъаризе,mescolare
1332,stricken::V,хьухьине,llavorare a maglia
1333,nähen::V,букъизе,cucire
1334,färben::V,кьер гьабизе,tìngere
1335,reinigen::V,бацӏцӏине,pulire
1336,reinigen::V,бацӏцӏине,nettare
1337,waschen::V,чуризе,lavare
1338,abwischen::V,бацӏцӏине,asciugare
1339,spülen::V,хулизе,lavare
1340,spülen::V,хулизе,sciacquare
1341,fegen::V,лъухьизе,spazzare
1342,kehren::V,лъухьизе,spazzare
1343,baden::V,чордезе,bagnarsi
1344,baden::V,чордезе,fare il bagno
1345,ausziehen::V,бахъизе,tògliersi
1346,anziehen::V,ретӏине,mettersi
1347,anziehen::V,ретӏине,indossare
1348,sich anziehen::V,ретӏине,vestirsi
1349,kämmen::V,хазе,pettinare
1350,schmücken::V,чӏухӏизабизе,ornare
1351,schmücken::V,чӏухӏизабизе,decorare
1352,sagen::V,бицине,dire
1353,sprechen::V,бицине,parlare
1354,reden::V,гаргадизе,parlare
1355,sich unterhalten::V,гаргадизе,conversare
1356,fragen::V,цӏехезе,chièdere
1357,fragen::V,цӏехезе,domandare
1358,fragen::V,гьикъизе,chièdere
1359,fragen::V,гьикъизе,domandare
1360,bitten::V,гьаризе,pregare
1361,erzählen::V,бицине,narrare
1362,erzählen::V,бицине,raccontare
1363,mitteilen::V,лъазабизе,comunicare
1364,nennen::V,цӏар лъезе,nominare
1365,rufen::V,ахӏизе,chiamare
1366,prahlen::V,беццаризе,vantarsi
1367,übersetzen::V,буссинабизе,tradurre
1368,denken::V,ургъизе,pensare
1369,glauben::V,божизе,credere
1370,bemerken::V,берречӏчӏизе,notare
1371,bemerken::V,берречӏчӏизе,osservare
1372,erkennen::V,лъазе,riconoscere
1373,erkennen::V,батӏаго бахъизе,riconoscere
1374,begreifen::V,бичӏчӏизе,capire
1375,begreifen::V,бичӏчӏизе,comprèndere
1376,lernen::V,цӏализе,imparare
1377,lernen::V,цӏализе,apprèndere
1378,wissen::V,лъазе,sapere
1379,sich erinnern an::V,ракӏалде щвезе,ricordare
1380,sich erinnern an::V,ракӏалде щвезе,ricordarsi di
1381,vergessen::V,кӏочене,dimenticare
1382,messen::V,борцине,misurare
1383,zählen::V,рикӏкӏине,contare
1384,rechnen::V,рикӏкӏине,contare
1385,rechnen::V,рикӏкӏине,calcolare
1386,lesen::V,цӏализе,lèggere
1387,malen::V,бахъизе,dipìngere
1388,zeichnen::V,бахъизе,disegnare
1389,schreiben::V,хъвазе,scrìvere
1390,besitzen::V,щвезе,possedere
1391,besitzen::V,бу́кӏине,possedere
1392,kaufen::V,босизе,comprare
1393,kaufen::V,босизе,acquistare
1394,verkaufen::V,бичизе,vendere
1395,bezahlen::V,кьезе,pagare
1396,zahlen::V,кьезе,pagare
1397,ertragen::V,баччизе,sopportare
1398,Auge::N,,occhio
1399,Sehne::N,,tèndine
1400,Funke::N,,scintilla
1401,Moor::N,,torbiera
1402,Elch::N,,alce
1403,Beere::N,,bacca
1404,Gedächtnis::N,,memoria
1405,Ton::N,,tono
1406,Winkel::N,,àngolo
1407,Menge::N,,quantità
1408,Stütze::N,,supporto
1409,Figur::N,,figura
1410,Schuh::N,,scarpa
1411,Schnur::N,,corda
1412,Leine::N,,guinzaglio
1413,Geschäft::N,,affare
1414,Geschäft::N,,negozio
1415,voll::A,,pieno
1416,lange::ADV,,a lungo
1417,später::ADV,,più tardi
1418,nicht::ADV,,non
1419,schon::ADV,,già
1420,durch::PRP,,per
1421,durch::PRP,,attraverso
1422,alles::PRN,,tutto
1423,rühren::V,,commuòvere
1424,scheinen::V,,parere
1425,scheinen::V,,sembrare
1426,aufheben::V,,raccògliere
1427,lassen::V,,fare
1428,sich waschen::V,,lavarsi
1429,verstehen::V,,intèndere
1430,verstehen::V,,comprèndere
1431,beherrschen::V,,dominare
