,Concept_ID,av,cv
1315,nennen::V,цӏар лъезе,чӗн
1316,rufen::V,ахӏизе,чӗн
1317,prahlen::V,беццаризе,мухтан
1318,prahlen::V,беццаризе,вӗҫкӗнлен
1319,übersetzen::V,буссинабизе,куҫар
1320,denken::V,ургъизе,шухӑшла
1321,glauben::V,божизе,ӗнен
1322,bemerken::V,берречӏчӏизе,асӑрха
1323,erkennen::V,лъазе,палла
1324,erkennen::V,батӏаго бахъизе,палла
1325,begreifen::V,бичӏчӏизе,ӑнлан
1326,lernen::V,цӏализе,вӗрен
1327,wissen::V,лъазе,пӗл
1328,wissen::V,лъазе,ӑнкар
1329,sich erinnern an::V,ракӏалде щвезе,аса ил
1330,vergessen::V,кӏочене,ман
1331,vergessen::V,кӏочене,манса кай
1332,messen::V,борцине,виҫ
1333,zählen::V,рикӏкӏине,шутла
1334,rechnen::V,рикӏкӏине,шутла
1335,lesen::V,цӏализе,вула
1336,malen::V,бахъизе,ӳкер
1337,zeichnen::V,бахъизе,ӳкер
1338,schreiben::V,хъвазе,ҫыр
1339,besitzen::V,щвезе,тыт
1340,besitzen::V,бу́кӏине,тыт
1341,kaufen::V,босизе,ил
1342,kaufen::V,босизе,туян
1343,verkaufen::V,бичизе,сут
1344,bezahlen::V,кьезе,тӳле
1345,zahlen::V,кьезе,тӳле
1346,ertragen::V,баччизе,тӳс
1347,Auge::N,,куҫ
1348,Sehne::N,,шӑнӑр
1349,Funke::N,,хӗм
1350,Moor::N,,торфлӑ шурлӑх
1351,Elch::N,,пӑши
1352,Beere::N,,ҫырла
1353,Gedächtnis::N,,ас
1354,Ton::N,,сасӑ
1355,Winkel::N,,кӗтес
1356,Menge::N,,йыш
1357,Stütze::N,,ура
1358,Figur::N,,кӗлетке
1359,Schuh::N,,пушмак
1360,Schuh::N,,ботинок
1361,Schnur::N,,кантра
1362,Leine::N,,касмӑк
1363,Geschäft::N,,бизнес
1364,voll::A,,тулли
1365,lange::ADV,,вӑрах
1366,später::ADV,,кайран
1367,nicht::ADV,,мар
1368,schon::ADV,,ӗнтӗ
1369,durch::PRP,,витӗр
1370,alles::PRN,,пурте
1371,alles::PRN,,йӑлт
1372,rühren::V,,ҫулӑх
1373,scheinen::V,,туйӑн
1374,aufheben::V,,ҫӗкле
1375,lassen::V,,пусахла
1376,lassen::V,,хуш
1377,sich waschen::V,,ҫӑвӑн
1378,verstehen::V,,пӗл
1379,beherrschen::V,,тыт
