,Concept_ID,xal,sl
788,das::PRN,тер,tó
789,alles::PRN,цуһар,vsè
790,ich::PRN,би,jàz
791,du::PRN,чи,tí
792,er::PRN,тер,òn
793,wir::PRN,мадн,mí
794,ihr::PRN,та,ví
795,sie::PRN,тедн,ôni
796,was::FPRN,юн,káj
797,wer::FPRN,кен,kdó
798,wo::FADV,хама,kjé
799,wohin::FADV,хамаран,kám
800,wie::FADV,яһҗ,kakó
801,wie::FADV,яһад,kakó
802,warum::FADV,юңгад,zakáj
803,wieviel::FNUM,кедү,kóliko
804,eins::NUM,негн,êden
805,zwei::NUM,хойр,dvá
806,drei::NUM,һурвн,trí
807,vier::NUM,дөрвн,štíri
808,fünf::NUM,тавн,pét
809,sechs::NUM,зурһан,šést
810,sieben::NUM,долан,sédem
811,acht::NUM,нәәмн,ósem
812,neun::NUM,йисн,devét
813,zehn::NUM,арвн,desét
814,elf::NUM,арвн негн,enájst
815,zwölf::NUM,арвн хойр,dvánajst
816,zwanzig::NUM,хөрн,dvájset
817,dreißig::NUM,һучн,trídeset
818,vierzig::NUM,дөчн,štírideset
819,fünfzig::NUM,тәвн,pétdeset
820,sechzig::NUM,җирн,šéstdeset
821,siebzig::NUM,далн,sédemdeset
822,achtzig::NUM,найн,ósemdeset
823,neunzig::NUM,йирн,devétdeset
824,hundert::NUM,зун,stó
825,tausend::NUM,миңһн,tísoč
826,und::CNJ,болн,in
827,oder::CNJ,эс гиҗ,áli
828,oder::CNJ,эс гихлә,áli
829,stehen::V,зогсх,státi
830,sitzen::V,суух,sedéti
831,liegen::V,кевтх,ležáti
832,hängen::V,өлгәтә бәәх,viséti
833,werden::V,болх,postáti
834,passieren::V,болх,zgodíti se
835,beginnen::V,эклх,začéti se
836,enden::V,төгсх,končáti se
837,wechseln::V,хүврх,ménjati se
838,aufgehen[Sonne]::V,һарх,vzíti
839,untergehen[Sonne]::V,орх,zaíti
840,untergehen[Sonne]::V,сүүрлх,zaíti
841,scheinen[Sonne]::V,герлтх,sijáti
842,donnern::V,күрҗңнх,grméti
843,wehen::V,сальклх,píhati
844,strömen::V,һооҗх,líti
845,fließen::V,урсх,têči
846,sich drehen::V,эргх,vrtéti se
847,schwanken::V,дәәвлх,kolébati
848,schwingen::V,нәәхлх,níhati
849,fallen::V,унх,pádati
850,fallen::V,киисх,pádati
851,brennen::V,шатх,goréti
852,rauchen::V,ута һарһх,kadíti se
853,regnen::V,орх,deževáti
854,gefrieren::V,мөстх,zmŕzniti
855,tauen::V,хәәлх,tájati
856,schmelzen::V,хәәлх,kopnéti
857,schmelzen::V,хәәлгдх,kopnéti
858,trocknen::V,эврх,sušíti se
859,sieden::V,буслх,kipéti
860,faulen::V,үмкәрх,gníti
861,verfaulen::V,илҗрх,zgníti
862,reißen::V,тасрх,tŕgati se
863,versinken::V,чивх,pogrézniti se
864,vergehen::V,болх,miníti
865,erscheinen::V,һарх,pojáviti se
866,verschwinden::V,уга болх,izgíniti
867,sinken::V,татгдх,péšati
868,abnehmen::V,хасгдх,pojémati
869,zunehmen::V,өсх,véčati se
870,zunehmen::V,өсх,množíti se
871,steigen::V,немх,dvígati se
872,wachsen::V,өсх,rásti
873,wachsen::V,урһх,rásti
874,glänzen::V,гилвкх,sijáti
875,funkeln::V,цәклх,ískriti se
876,lärmen::V,шууглдх,ropotáti
877,lärmen::V,шууглдх,razgrájati
878,läuten::V,хоңх,zvoníti
879,klingeln::V,җиңнулх,zvončkljáti
880,klirren::V,җиңнх,žvenketáti
881,brausen::V,догшрхх,šuméti
882,rauschen::V,сарҗңнх,šuštéti
883,rauschen::V,сарҗңнх,šelestéti
884,klingen::V,ә һарх,zvenéti
885,bellen::V,хуцх,lájati
886,heulen::V,уульх,zavíjati
887,blasen::V,үләх,píhniti
888,pfeifen::V,ишкрх,pískati
889,pfeifen::V,ишкрх,žvížgati
890,schreien::V,хәәкрх,kričáti
891,stöhnen::V,түңшх,stókati
892,zittern::V,дагҗннх,drgetáti
893,leben::V,бәәх,živéti
894,geboren werden::V,төрх,rodíti se
895,atmen::V,әмсхлх,díhati
896,trinken::V,уух,píti
897,essen::V,идх,jésti
898,schlucken::V,зальгх,požírati
899,müde werden::V,көшх,péšati
900,müde werden::V,көшх,utrúditi se
901,einschlafen::V,унтх,zaspáti
902,schlafen::V,нөөрсх,spáti
903,aufwachen::V,серх,zbudíti se
904,aufstehen::V,босх,vstáti
905,sich erholen::V,амрх,oddahníti se
906,krank werden::V,гемтх,oboléti
907,krank sein::V,шалтглх,bíti bolán
908,schmerzen::V,өвдх,boléti
909,husten::V,ханях,kášljati
910,genesen::V,эдгх,okrévati
911,sterben::V,үкх,umréti
912,sterben::V,өңгрх,umréti
913,umkommen::V,үкх,pogíniti
914,sich bewegen::V,көдлх,zganíti se
915,sich bewegen::V,көндрх,zganíti se
916,sich rühren::V,көндрх,premakníti se
917,sich erheben::V,босх,vstájati
918,sich erheben::V,босх,vzdígniti se
919,sich setzen::V,суух,sésti
920,hinfallen::V,унх,pásti dôl
921,hinfallen::V,киисх,pásti dôl
922,laufen::V,йовх,hodíti
923,schreiten::V,алхх,stópati
924,spazierengehen::V,сергҗ йовх,na sprehòd íti
925,eilen::V,шулудх,drvéti
926,sich beeilen::V,адһх,hitéti
927,sich beeilen::V,шамдх,hitéti
928,sausen::V,хурдлх,dírkati
929,sausen::V,йир_хурдар_гүүх,dírkati
930,sausen::V,йир_хурдар_йовх,dírkati
931,rennen::V,гүүх,dírjati
932,springen::V,һәрәдх,skákati
933,klettern::V,давшх,plézati
934,schaukeln::V,дүүдңндх,kolébati
935,kriechen::V,мөлкх,pláziti se
936,schwimmen::V,усчх,plávati
937,tauchen::V,булхх,potápljati se
938,rudern::V,хәәвдх,vesláti
939,fahren::V,йовх,vozíti se
940,fahren::V,йовх,peljáti se
941,fliegen::V,нисх,létati
942,gehen::V,йовх,íti
943,weggehen::V,йовх,odíti
944,weggehen::V,одх,odíti
945,weggehen::V,һарх,odíti
946,weggehen::V,мөрлх,odíti
947,abfahren::V,мордх,odpeljáti se
948,anhalten::V,зогсх,ustáviti se
949,hineingehen::V,орх,íti nóter
950,eintreten::V,орх,vstopíti
951,kommen::V,ирх,príti
952,ankommen::V,ирх,prispéti
953,ankommen::V,ирх,prihájati
954,zurückkommen::V,орх,vrníti se
955,bleiben::V,бәәх,ostáti
956,warten::V,күләх,čákati
957,erwarten::V,күләх,pričakováti
958,suchen::V,хәәх,iskáti
959,finden::V,олх,nájti
960,versuchen::V,седх,poskúšati
961,vorbereiten::V,белдх,pripráviti
962,lieben::V,дурлх,ljubíti
963,mögen::V,таассгдх,márati
964,lachen::V,инәх,smejáti se
965,rühren::V,уйрах,ganíti
966,weinen::V,уульх,jókati
967,weinen::V,уульх,plákati
968,schimpfen::V,харах,psováti
969,schimpfen::V,харах,zmérjati
970,sich ärgern::V,уурлх,jezíti se
971,sich fürchten::V,әәх,báti se
972,fürchten::V,әәх,báti se
973,fürchten::V,сүрдх,báti se
974,fliehen::V,зулх,bežáti
975,flüchten::V,орһх,pobégniti
976,flüchten::V,зулх,pobégniti
977,sehen::V,үзх,vídeti
978,anschauen::V,харх,oglédati
979,ansehen::V,хәләх,glédati
980,ansehen::V,үзх,glédati
981,hören::V,соңсх,slíšati
982,zuhören::V,соңсх,poslúšati
983,probieren::V,амсх,poskúšati
984,riechen::V,үнрчлх,dúhati
985,fühlen::V,медх,čutíti
986,scheinen::V,болҗ медгдх,zdéti se
987,scheinen::V,миниһәр болхла,zdéti se
988,scheinen::V,болад бәәх,zdéti se
989,zu sehen sein::V,үзгдх,vídeti se
990,vernehmen::V,соңсх,čúti
991,frieren::V,даарх,zébsti
992,tun::V,кех,délati
993,können::V,чадх,môči
994,wollen::V,дурлх,hotéti
995,anfangen::V,эклх,začéti
996,beenden::V,дуусх,dokončáti
997,aufhören::V,уурх,prenéhati
998,gelingen::V,бүтх,uspéti
999,gelingen::V,бүтх,posréčiti se
1000,gelingen::V,күцәх,uspéti
1001,gelingen::V,күцәх,posréčiti se
1002,geraten::V,болх,obnêsti se
1003,öffnen::V,секх,odpréti
1004,schließen::V,хаах,zapréti
1005,stellen::V,тәвх,postáviti
1006,setzen::V,суулһх,posadíti
1007,legen::V,тәвх,položíti
1008,berühren::V,көндәх,dotíkati se
1009,verbinden::V,боох,obvézati
1010,bedecken::V,хучх,pokríti
1011,bedecken::V,бүркх,pokríti
1012,aufhängen::V,өлгх,obésiti
1013,anzünden::V,асах,zažgáti
1014,anzünden::V,шатах,zažgáti
1015,aufheben::V,өөдән өргх,vzdígniti
1016,zurücklassen::V,үлдәх,zapustíti
1017,verlieren::V,геех,izgubíti
1018,fallen lassen::V,алдх,navréči
1019,machen::V,кех,naredíti
1020,machen::V,кех,napráviti
1021,herstellen::V,кех,izdélati
1022,bauen::V,тосхх,gradíti
1023,reparieren::V,ясх,popráviti
1024,verbessern::V,сәәрүлх,izbóljšati
1025,ändern::V,хүврәх,spremeníti
1026,graben::V,малтх,kopáti
1027,graben::V,малтх,grêbsti
1028,beugen::V,нуһлх,upogníti
1029,biegen::V,матилһх,zavíjati
1030,drehen::V,эргүлх,vrtéti
1031,wenden::V,көмрх,obrníti
1032,wenden::V,эргүлх,obrníti
1033,umdrehen::V,эргүлх,zasúkati
1034,heben::V,өргх,dvígati
1035,heben::V,деер өргх,dvígati
1036,hochheben::V,өргх,privzdígniti
1037,ergreifen::V,бәрх,zgrábiti
1038,halten::V,бәрх,držáti
1039,drücken::V,шахх,tiščáti
1040,schieben::V,түлкх,ríniti
1041,kratzen::V,мааҗх,práskati
1042,lecken::V,долах,lízati
1043,beißen::V,хазх,grísti
1044,abreißen::V,таслх,odtŕgati
1045,abschneiden::V,тәәрх,odrézati
1046,binden::V,боох,vézati
1047,stecken::V,шаах,vtakníti
1048,stecken::V,хатхх,vtakníti
1049,brechen::V,хамхлх,lomíti
1050,klopfen::V,цокх,tólči
1051,hauen::V,цокх,séči
1052,kleben::V,наах,lépiti
1053,reiben::V,зүлгх,tréti
1054,reiben::V,зүлгх,dŕgniti
1055,streichen::V,наах,namázati
1056,streichen::V,лашх,namázati
1057,streichen::V,түркх,namázati
1058,schleifen::V,хурцлх,brúsiti
1059,schneiden::V,хәәчлх,rézati
1060,rütteln::V,дәәвлүлх,strésti
1061,schütteln::V,сегсрх,majáti
1062,schwenken::V,дайлх,obrníti
1063,schütten::V,кех,sípati
1064,füllen::V,дүүргх,napolníti
1065,einwickeln::V,орах,zavíti
1066,tragen::V,зөөх,nêsti
1067,schleppen::V,чирх,vláčiti
1068,ziehen::V,татх,vléči
1069,aufbewahren::V,хадһлх,shranjeváti
1070,werfen::V,хайх,lúčati
1071,fangen::V,бәрх,ujéti
1072,fangen::V,хавлх,ujéti
1073,packen::V,бәрх,prijéti
1074,verstecken::V,дүрх,skríti
1075,verstecken::V,бултулх,skríti
1076,teilen::V,хувах,razdelíti
1077,schicken::V,илгәх,pošíljati
1078,bringen::V,авч ирх,prinêsti
1079,hinzufügen::V,немх,pristáviti
1080,bekommen::V,авх,dobíti
1081,erhalten::V,авх ,prejéti
1082,nehmen::V,авх,vzéti
1083,wählen::V,шүүх,izbírati
1084,auswählen::V,шүүх,izbráti
1085,bewahren::V,хадһлх,ohraníti
1086,bewahren::V,кевтнь үлдәх,ohraníti
1087,bewahren::V,кевтнь бәәлһх,ohraníti
1088,behindern::V,харшлх,ovírati
1089,verderben::V,үрәх,pokváriti
1090,beschädigen::V,эвдх,poškodováti
1091,zerbrechen::V,күүлх,razlomíti
1092,zerbrechen::V,хамхлх,razlomíti
1093,zerreißen::V,шуучх,raztŕgati
1094,zerstören::V,эвдх,razrúšiti
1095,verbrennen::V,шатах,sežgáti
1096,geben::V,өгх,dáti
1097,reichen::V,өгх,séči
1098,reichen::V,өгх,molíti
1099,schenken::V,белглх,podáriti
1100,versprechen::V,амлх,obljubíti
1101,wünschen::V,сә хәәх,vóščiti
1102,loben::V,магтх,hváliti
1103,küssen::V,үмсх,poljubováti
1104,wiegen::V,саатулх,zíbati
1105,zudecken::V,бүркх,pokríti
1106,wecken::V,серүлх,zbudíti
1107,zeigen::V,үзүлх,pokázati
1108,führen::V,көтлх,vêsti
1109,lehren::V,заах,učíti
1110,lehren::V,сурһх,učíti
1111,unterrichten::V,сурһх,poučeváti
1112,unterrichten::V,багшлх,poučeváti
1113,aufziehen::V,өскәх,vzgojíti
1114,leiten::V,һардх,uprávljati
1115,leiten::V,толһалх,uprávljati
1116,antreiben::V,шамдах,goníti
1117,lassen::V,күч үзүлх,povzročíti
1118,einladen::V,үрх,povábiti
1119,vereinigen::V,хамцулх,zdrúžiti
1120,besuchen::V,одх,obiskáti
1121,treffen::V,харһх,pogodíti
1122,sich versammeln::V,цуглрх,zbráti se
1123,sich versammeln::V,хурх,zbráti se
1124,spielen::V,наадх,igráti se
1125,singen::V,дуулх,péti
1126,tanzen::V,биилх,plésati
1127,sich trennen::V,хаһцх,ločíti se
1128,verlassen::V,хайх,zapustíti
1129,retten::V,әм аврх,réšiti
1130,retten::V,әәмшгәс харсх,réšiti
1131,bewachen::V,харх,strážiti
1132,bewachen::V,манх,strážiti
1133,schützen::V,харсх,sčítiti
1134,verteidigen::V,харсх,braníti
1135,sich schlagen::V,гүвдлдх,têpsti se
1136,schießen::V,хах,stréljati
1137,siegen::V,диилх,zmágati
1138,ärgern::V,уурлулх,jezíti
1139,ärgern::V,уурлулх,razbúriti
1140,schlagen::V,цокх,têpsti
1141,schlagen::V,цокх,udáriti
1142,schlagen::V,гүвдх,têpsti
1143,schlagen::V,гүвдх,udáriti
1144,stechen::V,хатхх,ubôsti
1145,stoßen::V,түлкчкх,peháti
1146,stoßen::V,түлкчкх,drégniti
1147,stehlen::V,хулхалх,ukrásti
1148,stehlen::V,хулхалх,pokrásti
1149,stören::V,һә болх,motíti
1150,belästigen::V,амр эс өгх,nadlegováti
1151,verbergen::V,нуух,skríti
1152,verbergen::V,бултулх,skríti
1153,täuschen::V,меклх,slepíti
1154,betrügen::V,меклх,várati
1155,betrügen::V,меклх,ogoljufáti
1156,betrügen::V,мек һарһх,várati
1157,betrügen::V,мек һарһх,ogoljufáti
1158,töten::V,алх,ubíti
1159,wohnen::V,бәәх,prebívati
1160,arbeiten::V,көдлх,délati
1161,sammeln::V,түүх,zbráti
1162,pflücken::V,түүх,obráti
1163,pflücken::V,хурах,obráti
1164,jagen::V,аңнх,lovíti
1165,jagen::V,аңһучлх,lovíti
1166,fischen::V,заһс аңнх,ribáriti
1167,fassen::V,бәрх,zajéti
1168,hüten::V,хәрүлх,pásti
1169,treiben::V,туух,pogánjati
1170,anbinden::V,уйх,privézati
1171,füttern::V,теҗәх,kŕmiti
1172,melken::V,саах,mólsti
1173,hacken::V,чавчх,sékati
1174,gießen::V,услх,ulíti
1175,reifen::V,болх,zoréti
1176,reifen::V,болвсрх,zoréti
1177,zubereiten::V,белдх,pripráviti
1178,kochen::V,чанх,kúhati
1179,kochen::V,болһх,kúhati
1180,backen::V,болһх,cvréti
1181,braten::V,хуурх,pêči
1182,umrühren::V,самрх,preméšati
1183,stricken::V,өлгх,plêsti
1184,nähen::V,уйх,šívati
1185,färben::V,будх,bárvati
1186,reinigen::V,цеврлх,očístiti
1187,waschen::V,уһах,opráti
1188,abwischen::V,арчх,obrísati
1189,spülen::V,зәәлх,splakováti
1190,fegen::V,сәвүрдх,pométati
1191,kehren::V,сәвүрдх,mésti
1192,baden::V,өөмх,kópati se
1193,sich waschen::V,уһах,umíti se
1194,sich waschen::V,бийән уһаҗ,umíti se
1195,ausziehen::V,тәәлх,izvléči
1196,anziehen::V,өмсх,obléči
1197,sich anziehen::V,хувцлх,obléči se
1198,kämmen::V,самлх,česáti
1199,schmücken::V,чимх,okrasíti
1200,schmücken::V,кеерүлх,okrasíti
1201,sagen::V,келх,dejáti
1202,sprechen::V,келх,govoríti
1203,reden::V,күүндх,rêči
1204,reden::V,күр_кех,rêči
1205,sich unterhalten::V,күүндх,razgovárjati se
1206,fragen::V,сурх,vprášati
1207,bitten::V,эрх,prosíti
1208,erzählen::V,келх,práviti
1209,erzählen::V,келҗ өгх,práviti
1210,mitteilen::V,медүлх,naznániti
1211,nennen::V,нерәдх,imenováti
1212,nennen::V,нер өгх,imenováti
1213,rufen::V,дуудх,klícati
1214,prahlen::V,көөрх,baháti se
1215,übersetzen::V,орчулх,prevêsti
1216,denken::V,санх,mísliti
1217,glauben::V,шүтх,verjéti
1218,glauben::V,нәәлх,verjéti
1219,bemerken::V,темдглх,opáziti
1220,erkennen::V,таньх,spoznáti
1221,erkennen::V,медх,spoznáti
1222,begreifen::V,медх,pôjmiti
1223,verstehen::V,соңсх,razuméti
1224,lernen::V,сурх,učíti se
1225,wissen::V,медх,znáti
1226,wissen::V,медх,védeti
1227,sich erinnern an::V,санх,spómniti se
1228,vergessen::V,мартх,pozábiti
1229,messen::V,кемҗәлх,mériti
1230,zählen::V,тоолх,štéti
1231,rechnen::V,тоолх,račúnati
1232,lesen::V,умшх,bráti
1233,lesen::V,умшх,čítati
1234,malen::V,зурх,slíkati
1235,zeichnen::V,зурх,rísati
1236,schreiben::V,бичх,písati
1237,besitzen::V,эзлх,iméti
1238,kaufen::V,хулдҗ авх,kupíti
1239,verkaufen::V,хулдх,prodáti
1240,verkaufen::V,гүүлгх,prodáti
1241,bezahlen::V,өгх,pláčati
1242,zahlen::V,өгх,plačeváti
1243,beherrschen::V,эзлх,obvládati
1244,ertragen::V,даах,prenêsti
1245,treten::V,,teptáti
