,Concept_ID,vep,tt
819,zwanzig::NUM,kaks'kümne,егерме
820,dreißig::NUM,koumekümne,утыз
821,vierzig::NUM,nel'l'kümne,кырык
822,fünfzig::NUM,vižkümne,илле
823,sechzig::NUM,kuz'kümne,алтмыш
824,siebzig::NUM,seičemekümne,җитмеш
825,achtzig::NUM,kahesakümne,сиксән
826,neunzig::NUM,ühesakümne,туксан
827,hundert::NUM,sada,йөз
828,tausend::NUM,tuha,мең
829,und::CNJ,i,вә
830,und::CNJ,da,вә
831,oder::CNJ,vai,яки
832,oder::CNJ,vai,яисә
833,stehen::V,seišta,тору
834,sitzen::V,ištta,утыру
835,liegen::V,venuda,яту
836,hängen::V,ripta,эленү
837,werden::V,lindä,булу
838,werden::V,tehtas,булу
839,passieren::V,ozaitas,булу
840,beginnen::V,augotadas,башлану
841,enden::V,loptas,бетү
842,wechseln::V,vajehtadas,үзгәртү
843,aufgehen[Sonne]::V,nousta,чыгу
844,untergehen[Sonne]::V,lasktas,бату
845,scheinen[Sonne]::V,paštta,яктырту
846,donnern::V,juraita,күкрәү
847,wehen::V,dölta,исү
848,wehen::V,puhuda,исү
849,strömen::V,valadas,агу
850,fließen::V,valuda,агу
851,sich drehen::V,punotas,бөтерелү
852,schwanken::V,čibuda,икеләнү
853,schwingen::V,čibuda,тирбәлү
854,fallen::V,langeta,егылу
855,brennen::V,pallada,яну
856,rauchen::V,savustada,төтәү
857,rauchen::V,savustada,төтенләү
858,regnen::V,vihmda,яву
859,gefrieren::V,jäduda,кату
860,gefrieren::V,kül'mdä,кату
861,tauen::V,sulada,эрү
862,tauen::V,sulada,эретү
863,schmelzen::V,sulada,эрү
864,schmelzen::V,sulada,эретү
865,trocknen::V,kuida,кибү
866,trocknen::V,kuivehtuda,кибү
867,sieden::V,kehuda,ургылу
868,faulen::V,hapata,черү
869,faulen::V,traudäs,черү
870,verfaulen::V,hapata,черү
871,reißen::V,rebita,өзелү
872,versinken::V,upota,бату
873,vergehen::V,mända,авышу
874,erscheinen::V,ozutadas,пәйда булу
875,verschwinden::V,hajeta,югалу
876,verschwinden::V,hajeta,юк булу
877,sinken::V,väheta,кимү
878,sinken::V,väheta,кайту
879,sinken::V,lasktas,кимү
880,sinken::V,lasktas,кайту
881,abnehmen::V,peneta,азаю
882,zunehmen::V,ližaduda,арту
883,zunehmen::V,ližaduda,күбәю
884,zunehmen::V,ližaduda,ишәю
885,steigen::V,nousta,үсү
886,wachsen::V,kazda,үсү
887,glänzen::V,loštta,ялкылдау
888,funkeln::V,hoštta,ялтырау
889,lärmen::V,robaita,шаулау
890,läuten::V,judaita,шалтырату
891,klingeln::V,kelotada,шалтырату
892,klirren::V,biraita,чылтырау
893,brausen::V,bruncta,давыллау
894,brausen::V,bruncta,дулау
895,rauschen::V,šobaita,кыштырдау
896,klingen::V,heläita,ишетелү
897,bellen::V,nutta,өрү
898,heulen::V,ulaita,улау
899,blasen::V,puhuda,өрү
900,pfeifen::V,pistta,сызгырту
901,pfeifen::V,vihelta,сызгырту
902,schreien::V,kirkta,кычкыру
903,schreien::V,kidastada,кычкыру
904,stöhnen::V,ohkta,ыңгырашу
905,stöhnen::V,voivotada,ыңгырашу
906,zittern::V,säraita,калтырау
907,zittern::V,säraita,калтырану
908,leben::V,eläda,яшәү
909,leben::V,eläda,гомер итү
910,geboren werden::V,sünduda,туу
911,atmen::V,henktä,сулау
912,trinken::V,joda,эчү
913,essen::V,söda,ашау
914,schlucken::V,lainata,йоту
915,müde werden::V,väzuda,ялыгу
916,müde werden::V,väzuda,йөгенү
917,müde werden::V,šuštuda,ялыгу
918,müde werden::V,šuštuda,йөгенү
919,einschlafen::V,uinota,йокыга китү
920,schlafen::V,magata,йоклау
921,schlafen::V,nukkuda,йоклау
922,aufwachen::V,heraštuda,уяну
923,aufstehen::V,nousta,тору
924,sich erholen::V,lebaitas,ял алу
925,sich erholen::V,lebaitas,истирахәт итү
926,krank werden::V,läžegata,чирләү
927,krank sein::V,läžuda,чирләү
928,schmerzen::V,kibištada,авырту
929,husten::V,rügda,ютәлләү
930,genesen::V,tervehtuda,савыгу
931,genesen::V,tervehtuda,сәламәтләнү
932,sterben::V,kolda,үлү
933,sterben::V,kolda,дөнья кую
934,sterben::V,kolda,вафат булу
935,umkommen::V,kolda,үлү
936,sich bewegen::V,likkuda,йөрү
937,sich rühren::V,likahtada,кыймылдау
938,sich rühren::V,kubahtada,кыймылдау
939,sich erheben::V,nousta,басу
940,sich setzen::V,išttas,утыру
941,hinfallen::V,langeta,егылу
942,laufen::V,kävuda,җәяүләү
943,schreiten::V,astta,атлау
944,schreiten::V,haškta,атлау
945,spazierengehen::V,kävelta,йөрү
946,spazierengehen::V,kävelta,йөргенү
947,eilen::V,kiruhtada,ашыгу
948,sich beeilen::V,kiruhtada,ашыгу
949,sich beeilen::V,kiruhtada,кызулау
950,sausen::V,fun'urta,җилдерү
951,rennen::V,joksta,йөгерү
952,springen::V,hüptä,сикерү
953,klettern::V,libuda,үрмәләү
954,schaukeln::V,čibuda,атыну
955,kriechen::V,ličtas,шуышу
956,kriechen::V,ličtas,үрмәләү
957,schwimmen::V,ujuda,йөзү
958,tauchen::V,čukautas,чуму
959,rudern::V,souta,ишү
960,fahren::V,ajada,бару
961,fahren::V,ajelda,бару
962,fliegen::V,leta,очу
963,gehen::V,mända,йөрү
964,gehen::V,kävuda,йөрү
965,weggehen::V,päzda,китү
966,weggehen::V,lähtta,китү
967,abfahren::V,tönduda,кузгалу
968,anhalten::V,seižutadas,тукталу
969,hineingehen::V,mända südäimehe,инү
970,eintreten::V,tulda,инү
971,kommen::V,tulda,килү
972,ankommen::V,tulda,бару
973,zurückkommen::V,pörtas,кире кайту
974,bleiben::V,jäda,калу
975,warten::V,varastada,көтү
976,erwarten::V,varastada,көтү
977,suchen::V,ectä,эзләү
978,finden::V,löuta,табу
979,versuchen::V,ladida,маташу
980,versuchen::V,rohkaita,маташу
981,vorbereiten::V,vaumita,хәзерләү
982,lieben::V,armastada,сөю
983,lieben::V,armastada,ярату
984,mögen::V,navedida,өнәү
985,lachen::V,nagrda,көлү
986,rühren::V,likutada,дулкынландыру
987,weinen::V,itkta,елау
988,schimpfen::V,laidas,сүгү
989,schimpfen::V,laidas,сүгенү
990,schimpfen::V,pačatada,сүгү
991,schimpfen::V,pačatada,сүгенү
992,sich ärgern::V,rändüda,ачулану
993,sich fürchten::V,varaita,курку
994,fürchten::V,varaita,калтырау
995,fürchten::V,varaita,калтырану
996,fliehen::V,pageta,арка бирү
997,flüchten::V,pageta,качу
998,flüchten::V,joksta,качу
999,sehen::V,nähta,күрү
1000,anschauen::V,kacta,карау
1001,ansehen::V,kacta,карау
1002,ansehen::V,kacta,күзәтү
1003,hören::V,kulda,ишетү
1004,zuhören::V,kundeltas,тыңлау
1005,probieren::V,mujada,тату
1006,riechen::V,rižada,иснәү
1007,fühlen::V,mujada,тою
1008,fühlen::V,mujada,сизү
1009,scheinen::V,näguda,күренү
1010,zu sehen sein::V,näguda,күренү
1011,vernehmen::V,kulištada,ишетү
1012,frieren::V,kül'mdä,өшү
1013,frieren::V,kül'mdä,күшегү
1014,tun::V,tehta,итү
1015,können::V,voida,алу
1016,können::V,mahtta,алу
1017,wollen::V,himoita,теләү
1018,wollen::V,tahtoida,теләү
1019,anfangen::V,zavottä,керешү
1020,anfangen::V,augotada,керешү
1021,beenden::V,loptä,бетерү
1022,beenden::V,loptä,тәмамлау
1023,aufhören::V,loptas,бетү
1024,gelingen::V,lähtta,уңу
1025,gelingen::V,tehtas,уңу
1026,geraten::V,tulda,сабышу
1027,öffnen::V,avaita,ачу
1028,schließen::V,saubata,ябу
1029,stellen::V,panda,кую
1030,stellen::V,seižutada,кую
1031,setzen::V,ištutada,утырту
1032,legen::V,panda,яткыру
1033,berühren::V,koskta,тию
1034,berühren::V,käziduda,тию
1035,verbinden::V,ühtenzoitta,ялгау
1036,bedecken::V,katta,өрту
1037,bedecken::V,katta,каплау
1038,bedecken::V,katta,томалау
1039,bedecken::V,peitta,өрту
1040,bedecken::V,peitta,каплау
1041,bedecken::V,peitta,томалау
1042,aufhängen::V,riputada,асу
1043,anzünden::V,sütutada,кабызу
1044,aufheben::V,leta,күтәрү
1045,zurücklassen::V,jätta,калдыру
1046,verlieren::V,kadotada,югалту
1047,fallen lassen::V,kirbotada,төшерү
1048,machen::V,säta,ясау
1049,machen::V,säta,эшләү
1050,machen::V,tehta,ясау
1051,machen::V,tehta,эшләү
1052,herstellen::V,tehta,ясау
1053,bauen::V,leta,кору
1054,bauen::V,sauda,кору
1055,reparieren::V,koheta,төзәтү
1056,verbessern::V,paremboita,яхшырту
1057,ändern::V,vajehtada,үзгәртү
1058,graben::V,kaida,казу
1059,graben::V,čongoida,казу
1060,beugen::V,koverta,ию
1061,biegen::V,painda,бөгү
1062,drehen::V,punotada,бору
1063,drehen::V,punotada,бөтерү
1064,wenden::V,käta,бору
1065,wenden::V,kärauta,бору
1066,umdrehen::V,käta,түнтәрү
1067,heben::V,leta,күтәрү
1068,hochheben::V,libutada,күтәрү
1069,ergreifen::V,tabata,эләктерү
1070,halten::V,pidada,тоту
1071,drücken::V,painda,кысу
1072,schieben::V,žigutada,кузгату
1073,kratzen::V,künstä,тырнау
1074,lecken::V,nolda,ялау
1075,beißen::V,purda,тешләү
1076,beißen::V,hambastada,тешләү
1077,abreißen::V,ratketa,өзү
1078,abschneiden::V,čapata,кыю
1079,abschneiden::V,čapata,кисү
1080,abschneiden::V,leikata,кыю
1081,abschneiden::V,leikata,кисү
1082,binden::V,sidoda,бәйләү
1083,stecken::V,čokaita,төртү
1084,stecken::V,čokaita,тыгу
1085,brechen::V,katkaita,сындыру
1086,klopfen::V,kolkotada,шаку
1087,klopfen::V,kolkotada,шакылдау
1088,hauen::V,löda,кыйнау
1089,kleben::V,klejata,ябыштыру
1090,reiben::V,hosta,ышку
1091,reiben::V,törkita,ышку
1092,reiben::V,jorotada,ышку
1093,streichen::V,voita,ягу
1094,schleifen::V,hijoida,кайрау
1095,schleifen::V,teravzoitta,кайрау
1096,schneiden::V,leikata,кисү
1097,rütteln::V,heilutada,селкетү
1098,schütteln::V,pudištada,селкетү
1099,schwenken::V,maihutada,болгау
1100,schütten::V,valada,кою
1101,füllen::V,täutta,тутыру
1102,einwickeln::V,kärdä,төрү
1103,tragen::V,kantta,ташу
1104,tragen::V,kandišta,ташу
1105,schleppen::V,vedätada,сөйрәү
1106,schleppen::V,vedätada,өстерәү
1107,ziehen::V,vedada,тарту
1108,aufbewahren::V,kaita,саклау
1109,werfen::V,čuta,ыргыту
1110,werfen::V,tactä,ыргыту
1111,fangen::V,püta,тоту
1112,packen::V,tabata,эләктерү
1113,verstecken::V,peitta,яшерү
1114,teilen::V,jagada,бүлү
1115,schicken::V,oigeta,җибәрү
1116,bringen::V,veda,китерү
1117,hinzufügen::V,ližata,өстәү
1118,bekommen::V,sada,алу
1119,erhalten::V,sada,алу
1120,nehmen::V,otta,алу
1121,wählen::V,valita,сайлау
1122,auswählen::V,valita,сайлау
1123,bewahren::V,kaita,саклау
1124,behindern::V,telustada,комачаулау
1125,verderben::V,travida,бозу
1126,beschädigen::V,satatada,бозу
1127,zerbrechen::V,mureta,вату
1128,zerreißen::V,rebitada,өзү
1129,zerreißen::V,rebitada,ерту
1130,zerstören::V,mureta,җимерү
1131,verbrennen::V,poltta,яндыру
1132,verbrennen::V,poltta,көйдерү
1133,geben::V,antta,бирү
1134,reichen::V,antta,тапшыру
1135,schenken::V,lahjoita,бүләкләү
1136,versprechen::V,toivotada,вәгъдә бирү
1137,wünschen::V,toivotada,котлау
1138,loben::V,kitta,мактау
1139,küssen::V,tervehtada,үбү
1140,wiegen::V,likutada,тирбәтү
1141,zudecken::V,katta,ябу
1142,zudecken::V,katta,бөркәү
1143,wecken::V,noustatada,уяту
1144,zeigen::V,ozutada,күрсәтү
1145,führen::V,astutada,йөртү
1146,lehren::V,opeta,өйрәтү
1147,unterrichten::V,opeta,укыту
1148,aufziehen::V,kazvatada,асрау
1149,leiten::V,ohjata,җитәкләү
1150,antreiben::V,rigehtoitta,куалау
1151,antreiben::V,rigehtoitta,әйдәләү
1152,antreiben::V,rigehtoitta,ашыктыру
1153,lassen::V,käskta,мәҗбүр итү
1154,einladen::V,kucta,чакыру
1155,vereinigen::V,ühtenzoitta,берләштерү
1156,besuchen::V,rižada,керешү
1157,treffen::V,vastata,очрату
1158,sich versammeln::V,kägeta,җыелышу
1159,sich versammeln::V,sätas,җыелышу
1160,spielen::V,väta,уйнау
1161,singen::V,pajatada,җырлау
1162,tanzen::V,kargaita,бию
1163,sich trennen::V,erigata,аерылу
1164,sich trennen::V,erigata,ташлашу
1165,verlassen::V,jätta,ташлау
1166,verlassen::V,jätta,калдыру
1167,retten::V,päzutada,коткару
1168,bewachen::V,varjoita,каравыллау
1169,schützen::V,kaita,ышыклау
1170,verteidigen::V,kaita,яклау
1171,verteidigen::V,kaita,саклау
1172,sich schlagen::V,torata,сугышу
1173,schießen::V,ampta,ату
1174,siegen::V,vägestada,җиңү
1175,ärgern::V,verdutada,ачуландыру
1176,ärgern::V,rändütada,ачуландыру
1177,schlagen::V,löda,ору
1178,schlagen::V,löda,бәрү
1179,schlagen::V,löda,тукмау
1180,schlagen::V,iškta,ору
1181,schlagen::V,iškta,бәрү
1182,schlagen::V,iškta,тукмау
1183,treten::V,peksta,тибү
1184,treten::V,topsta,тибү
1185,stechen::V,pystiä,кадау
1186,stoßen::V,iškta,этү
1187,stoßen::V,pudištada,этү
1188,stehlen::V,vargastada,урлау
1189,stören::V,keskustada,комачаулау
1190,belästigen::V,tartuteldas,борчу
1191,belästigen::V,tartuteldas,билмазалау
1192,verbergen::V,katelda,яшерү
1193,täuschen::V,manitada,алдату
1194,betrügen::V,manitada,хәрәмләшү
1195,töten::V,rikta,үтерү
1196,töten::V,surmita,үтерү
1197,wohnen::V,eläda,яшәү
1198,arbeiten::V,rata,эшләү
1199,sammeln::V,kogota,туплау
1200,pflücken::V,poimda,өзү
1201,jagen::V,mecata,аулау
1202,fischen::V,kalatada,балык тоту
1203,fassen::V,tabata,тоту
1204,hüten::V,paimeta,көтү
1205,treiben::V,ajada,куалау
1206,anbinden::V,küttestada,бәйләү
1207,anbinden::V,sidoda,бәйләү
1208,füttern::V,sötta,туйдыру
1209,melken::V,lüpsta,саву
1210,hacken::V,sauda,чабу
1211,gießen::V,valada,сугару
1212,reifen::V,küpseta,җитешү
1213,zubereiten::V,vaumištada,пешеренү
1214,kochen::V,keitta,пешерү
1215,kochen::V,keitta,кайнату
1216,backen::V,paštta,пешерү
1217,braten::V,žarda,куыру
1218,braten::V,žarda,кыздыру
1219,umrühren::V,segoitada,бутау
1220,umrühren::V,segoitada,болгату
1221,stricken::V,kudoda,бәйләү
1222,nähen::V,ombelta,тегү
1223,färben::V,mujutada,ману
1224,reinigen::V,puhtastada,чистарту
1225,waschen::V,pesta,юу
1226,abwischen::V,pühktä,сөртү
1227,spülen::V,huhtoida,чайкау
1228,fegen::V,pühkta,себерү
1229,kehren::V,uhoita,себерү
1230,baden::V,kül'ptäs,коену
1231,sich waschen::V,pestas,юыну
1232,ausziehen::V,riičta,чишенү
1233,ausziehen::V,rušta,чишенү
1234,anziehen::V,panda päle,кию
1235,anziehen::V,panda kädehe,кию
1236,anziehen::V,panda jaugha,кию
1237,sich anziehen::V,sobdas,киенү
1238,kämmen::V,harjata,тарау
1239,schmücken::V,čomitada,бизәү
1240,schmücken::V,čomitada,бизәкләү
1241,sagen::V,sanuda,дию
1242,sagen::V,sanuda,әйтү
1243,sprechen::V,pagišta,сөйләү
1244,sprechen::V,pagišta,сөйләшү
1245,reden::V,pagišta,сөйләү
1246,sich unterhalten::V,lodaita,сөйләшү
1247,fragen::V,küzuda,сорау
1248,fragen::V,küzuda,сорашу
1249,bitten::V,pakita,үтенү
1250,erzählen::V,sanuda,сөйләү
1251,erzählen::V,starinoita,сөйләү
1252,mitteilen::V,tedotada,белдерү
1253,nennen::V,nimitada,дию
1254,rufen::V,kucta,дәшү
1255,prahlen::V,kittäs,мактану
1256,prahlen::V,kittäs,шапырыну
1257,übersetzen::V,käta,күчерү
1258,denken::V,meletada,уйлау
1259,glauben::V,uskta,инану
1260,bemerken::V,homaita,искәрү
1261,erkennen::V,tundištada,тану
1262,begreifen::V,tabata,аңлау
1263,begreifen::V,tabata,төшенү
1264,verstehen::V,el'geta,аңлау
1265,verstehen::V,el'geta,төшенү
1266,verstehen::V,toimetada,аңлау
1267,verstehen::V,toimetada,төшенү
1268,lernen::V,opetas,уку
1269,lernen::V,opetas,өйрәнү
1270,wissen::V,teta,белү
1271,sich erinnern an::V,johtutada,хәтерләү
1272,vergessen::V,unohtada,оныту
1273,messen::V,märita,үлчәү
1274,zählen::V,lugeda,санау
1275,rechnen::V,lugeda,исәпләү
1276,lesen::V,lugeda,уку
1277,malen::V,pirta,рәсем ясау
1278,malen::V,pirta,сурәт ясау
1279,malen::V,pirta,сурәтләү
1280,zeichnen::V,pirta,язу-сызу
1281,zeichnen::V,pirta,сурәт ясау
1282,schreiben::V,kirjutada,язу
1283,besitzen::V,omištada,биләү
1284,kaufen::V,ostta,алу
1285,verkaufen::V,möda,сату
1286,bezahlen::V,maksta,түләү
1287,zahlen::V,maksta,түләү
1288,beherrschen::V,valdoita,ия булу
1289,ertragen::V,tirpta,чыдау
