,Concept_ID,hi,myv
758,Gott::N,ईश्वर,паз
759,Arbeiter::N,मज़दूर,робочей
760,Chef::N,अध्यक्ष,прявт
761,Meister::N,शिल्पज्ञ,кол тевень тенця
762,Arzt::N,वैद्य,врач
763,Arzt::N,डॉक्टर,врач
764,Arzt::N,चिकित्सक,врач
765,Lehrer::N,शिक्षक,учитель
766,Lehrer::N,शिक्षक,тонавтыця
767,Lehrer::N,अध्यापक,учитель
768,Lehrer::N,अध्यापक,тонавтыця
769,Geld::N,धन,ярмак
770,Geld::N,पैसा,ярмак
771,Geschäft::N,सौदा,ладязь тев
772,Geschäft::N,व्यापार,ладязь тев
773,Laden::N,दुकान,лавка
774,Preis::N,दाम,питне
775,Preis::N,मूल्य,питне
776,Ware::N,माल,миевкс
777,Ware::N,माल,рамавкс
778,Ware::N,पण्य,миевкс
779,Ware::N,पण्य,рамавкс
780,Nutzen::N,लाभ,паро
781,Nutzen::N,लाभ,лезэ
782,Nutzen::N,फ़ायदा,паро
783,Nutzen::N,फ़ायदा,лезэ
784,Reichtum::N,धन,сюпавчи
785,Reichtum::N,दौलत,сюпавчи
786,Welt::N,विश्व,мир
787,Welt::N,विश्व,мастор ланго
788,Welt::N,दुनिया,мир
789,Welt::N,दुनिया,мастор ланго
790,Land::N,देश,мастор
791,Land::N,मुल्क,мастор
792,Staat::N,राज्य,государства
793,Staat::N,राष्ट्र,государства
794,König::N,राजा,король
795,König::N,बादशाह,король
796,Macht::N,शासन,азорксчи
797,Macht::N,सत्ता,азорксчи
798,Grenze::N,सरहद,буен тешкс
799,Krieg::N,जंग,война
800,Krieg::N,युद्ध,война
801,Feind::N,शत्रु,душман
802,Feind::N,दुश्मन,душман
803,Gewalt::N,हिंसा,нарьгамо
804,Kampf::N,लड़ाई,тюрема
805,Kampf::N,संघर्ष,тюрема
806,Bogen[Waffe]::N,कमान,нал
807,Pfeil::N,बान,нал
808,Gewehr::N,बंदूक़,ружия
809,Gewehr::N,बंदूक़,винтовка
810,Fehler::N,भूल,ильведькс
811,Fehler::N,भूल,ильведевкс
812,Fehler::N,ग़लती,ильведькс
813,Fehler::N,ग़लती,ильведевкс
814,Lüge::N,झूठ,манчема
815,Lüge::N,झूठ,кенгелема
816,Lüge::N,असत्य,манчема
817,Lüge::N,असत्य,кенгелема
818,Schaden::N,हानि,зыян
819,Schaden::N,नुक़सान,зыян
820,Unglück::N,मुसीबत,зыян
821,Unglück::N,विपात्ति,зыян
822,Schuld::N,दोष,чумочи
823,Schuld::N,क़सूर,чумочи
824,Alter::N,आयु,шка
825,Alter::N,उम्र,шка
826,Schluss::N,अंत,пе
827,Schluss::N,समाप्ति,пе
828,Zeit::N,काल,шка
829,Zeit::N,काल,пинге
830,Zeit::N,वक़्त,шка
831,Zeit::N,वक़्त,пинге
832,Tag::N,दिन,чи
833,Tag::N,रोज़,чи
834,Morgen::N,सुबह,валске
835,Mittag::N,दोपहर,чикуншка
836,Mittag::N,मध्याह्न,чикуншка
837,Abend::N,शाम,чокшнэ
838,Abend::N,संध्या,чокшнэ
839,Nacht::N,रात,ве
840,Nacht::N,रात्रि,ве
841,Woche::N,हफ़्ता,недля
842,Monat::N,मास,ков
843,Monat::N,महीना,ков
844,Jahr::N,बरस,ие
845,Jahr::N,वर्ष,ие
846,Frühling::N,वसंत,тундо
847,Sommer::N,गरमी,кизэ
848,Sommer::N,ग्रीष्म,кизэ
849,Herbst::N,शरत्,сёксь
850,Herbst::N,पतझड़,сёксь
851,Winter::N,जाड़ा,теле
852,Winter::N,सर्दियाँ,теле
853,Januar::N,जनवरी,якшамков
854,Februar::N,फ़रवरी,февраль
855,März::N,मार्च,март
856,April::N,अप्रैल,апрель
857,Mai::N,मई,май
858,Juni::N,जून,июнь
859,Juli::N,जुलाई,июль
860,August::N,अगस्त,август
861,September::N,सितंबर,сентября
862,Oktober::N,अक्तूबर,октября
863,November::N,नवंबर,ноября
864,Dezember::N,दिसंबर,декабря
865,Montag::N,पीर,пондельник
866,Montag::N,सोमवार,пондельник
867,Dienstag::N,मंगलवार,овторник
868,Mittwoch::N,बुधवार,серёда
869,Donnerstag::N,गुरुवार,цетьверьг
870,Donnerstag::N,बृहस्पतिवार,цетьверьг
871,Freitag::N,शुक्रवार,пеця
872,Samstag::N,सनीचर,субута
873,Samstag::N,सनीचर,шлямочи
874,Samstag::N,शनिवार,субута
875,Samstag::N,शनिवार,шлямочи
876,Sonntag::N,इतवार,недлячи
877,Sonntag::N,रविवार,недлячи
878,groß::A,बड़ा,ине
879,groß::A,बड़ा,покш
880,klein::A,कम,вишка
881,klein::A,छोटा,вишка
882,lang::A,लंबा,кувака
883,lang::A,दीर्घ,кувака
884,kurz::A,लधु,нурькине
885,kurz::A,छोटा,нурькине
886,breit::A,चौड़ा,келей
887,schmal::A,तंग,теине
888,schmal::A,सँकरा,теине
889,dicht::A,सघन,тусто
890,dick[Gegenstand]::A,मोटा,эчке
891,dünn::A,महीन,човине
892,dünn::A,बारीक,човине
893,fein::A,कोमल,човине
894,fein::A,सूक्ष्म,човине
895,fest::A,दृढ़,кеме
896,fest::A,मज़बूत,кеме
897,flach::A,चपटा,лапужа
898,glatt::A,चौरस,валаня
899,glatt::A,चिकना,валаня
900,hart::A,कठोर,калгодо
901,hart::A,सख़्त,калгодо
902,weich::A,नरम,чевте
903,weich::A,मुलायम,чевте
904,rund::A,गोल,кеверь
905,rund::A,वर्तुल,кеверь
906,spitz::A,नुकीला,пшти
907,scharf::A,पैना,пшти
908,stumpf::A,भोथरा,ношка
909,schwer::A,भारी,стака
910,schwer::A,वज़नी,стака
911,schön::A,सुंदर,мазый
912,heiß::A,उष्ण,пси
913,warm::A,गरम,лембе
914,kalt::A,सर्द,якшамо
915,kühl::A,ठंडा,экше
916,frisch::A,तर,свежа
917,frisch::A,ताज़ा,свежа
918,feucht::A,नम,летьке
919,feucht::A,भीगा,летьке
920,nass::A,गीला,начко
921,trocken::A,सूखा,коське
922,trocken::A,ख़ुश्क,коське
923,voll::A,भरा,пешксе
924,voll::A,पूरा,пешксе
925,leer::A,ख़ाली,чаво
926,offen::A,खुला,панжадо
927,offen::A,खुला,виде
928,geschlossen::A,बंद,пекстазь
929,geschlossen::A,बंद,сёлгозь
930,sauber::A,साफ़,ванькс
931,sauber::A,सुथरा,ванькс
932,schmutzig::A,गंदा,ливезев
933,roh::A,कच्चा,верек
934,reif::A,पक्व,кенерезь
935,reif::A,पक्का,кенерезь
936,lecker::A,मज़ेदार,тантей
937,lecker::A,स्वादिष्ट,тантей
938,süß::A,मीठा,ламбамо
939,bitter::A,कटु,сэпей
940,bitter::A,कड़वा,сэпей
941,sauer::A,खट्टा,чапамо
942,hell::A,रोशन,валдо
943,dunkel::A,अँधेरा,чопода
944,schwarz::A,काला,раужо
945,schwarz::A,स्याह,раужо
946,weiß::A,सफ़ेद,ашо
947,rot::A,लाल,якстере
948,rot::A,सुर्ख़,якстере
949,gelb::A,पीला,ожо
950,gelb::A,ज़र्द,ожо
951,blau::A,नीला,сэнь
952,blau::A,आसमानी,сэнь
953,grün::A,हरा,пиже
954,grau::A,धूसर,шержев
955,bunt::A,रंगीन,сёрмав
956,bunt::A,बहुरंगा,сёрмав
957,billig::A,सस्ता,аволь питней
958,teuer::A,महँगा,питней
959,wertvoll::A,क़ीमती,питней
960,wertvoll::A,मूल्यवान्,питней
961,blind::A,अंधा,сокор
962,taub::A,बहरा,амариця
963,kräftig::A,ताक़तवर,пек виев
964,kräftig::A,शक्तिशाली,пек виев
965,stark::A,प्रबल,виев
966,stark::A,बलवान्,виев
967,schwach::A,कमज़ोर,лавшо
968,fett::A,मोटा,куя
969,fett::A,मांसल,куя
970,schlank::A,पतला,виде ронга
971,schlank::A,छरहरा,виде ронга
972,hübsch::A,सुंदर,мазый
973,hübsch::A,ख़ूबसूरत,мазый
974,böse::A,पापी,кежей
975,böse::A,दुष्ट,кежей
976,dumm::A,मूर्ख,чавола
977,dumm::A,मूर्ख,превтеме
978,dumm::A,बुद्धू,чавола
979,dumm::A,बुद्धू,превтеме
980,faul::A,आलसी,нузякс
981,faul::A,सुस्त,нузякс
982,fleißig::A,मेहनती,мелень путыця
983,fleißig::A,परिश्रमी,мелень путыця
984,geizig::A,कृपण,скупой
985,geizig::A,कंजूस,скупой
986,klug::A,समझदार,превей
987,klug::A,होशियार,превей
988,klug::A,अक़्लमंद,превей
989,geschickt::A,किशल,маштозь теезь
990,lieb::A,प्रिय,вадря
991,lieb::A,प्यारा,вадря
992,lustig::A,हँसमुख,весёла
993,lustig::A,ख़ुशदिल,весёла
994,sanft::A,नम्र,сэтьме
995,hungrig::A,भूखा,вачо
996,krank::A,बीमार,сэредиця
997,krank::A,अस्वस्थ,сэредиця
998,nackt::A,नग्न,штапо
999,traurig::A,उदास,нусманя
1000,traurig::A,रंजीदा,нусманя
1001,lebendig::A,जीता,эриця
1002,lebendig::A,ज़िंदा,эриця
1003,gut::A,अच्छा,паро
1004,schlecht::A,बुरा,берянь
1005,schlecht::A,ख़राब,берянь
1006,richtig::A,ठीक,виде
1007,schlimm::A,बुरा,берянь
1008,schlimm::A,अप्रिय,берянь
1009,wahr::A,सच,алкуксонь
1010,alt::A,पुराना,ташто
1011,neu::A,नया,од
1012,ehemalig::A,भूतपूर्व,икелень
1013,alt[Lebewesen]::A,बूढ़ा,сыре
1014,alt[Lebewesen]::A,वृद्ध,сыре
1015,jung::A,जवान,од
1016,arm::A,ग़रीब,кажов
1017,reich::A,धनी,сюпав
1018,reich::A,अमीर,сюпав
1019,bekannt::A,मालूम,содавикс
1020,berühmt::A,मशहूर,содавикс
1021,berühmt::A,प्रसिद्ध,содавикс
1022,fremd::A,विदेशी,лия
1023,fremd::A,विदेशी,асодавикс
1024,fremd::A,अपरिचित,лия
1025,fremd::A,अपरिचित,асодавикс
1026,verschieden::A,अलग,эрьва
1027,verschieden::A,भिन्न,эрьва
1028,nah::A,नज़दीकी,а васолонь
1029,fern::A,दूर,умонь
1030,fern::A,दूर,кезэрень
1031,fern::A,दूरस्थ,умонь
1032,fern::A,दूरस्थ,кезэрень
1033,linker::A,बायाँ,керш
1034,rechter::A,दायाँ,вить
1035,rechter::A,दाहिना,вить
1036,anderer::A,अन्य,лия
1037,anderer::A,दूसरा,лия
1038,erster::A,पहला,васень
1039,erster::A,पहला,васенце
1040,erster::A,प्रथम,васень
1041,erster::A,प्रथम,васенце
1042,zweiter::A,दूसरा,омбоце
1043,zweiter::A,द्वितीय,омбоце
1044,dritter::A,तीसरा,колмоце
1045,letzter::A,अंतिम,меельце
1046,letzter::A,आख़िरी,меельце
1047,allein::ADV,तनहा,башка
1048,allein::ADV,तनहा,ськамонзо
1049,allein::ADV,अकेले,башка
1050,allein::ADV,अकेले,ськамонзо
1051,auf einmal::ADV,वक़्त में,вейсэ
1052,zusammen::ADV,एक साथ,вейс
1053,zusammen::ADV,एक साथ,вейсэ
1054,zusammen::ADV,साथ साथ,вейс
1055,zusammen::ADV,साथ साथ,вейсэ
1056,lange::ADV,देर तक,кувать
1057,plötzlich::ADV,सहसा,апак учо
1058,plötzlich::ADV,अचानक,апак учо
1059,sofort::ADV,तुरंत,курок
1060,sofort::ADV,तुरंत,нейке
1061,später::ADV,बाद को,мейле
1062,später::ADV,बाद में,мейле
1063,jetzt::ADV,अब,ней
1064,jetzt::ADV,अभी,ней
1065,heute::ADV,आज,течи
1066,morgen::ADV,कल,ванды
1067,bald::ADV,जल्दी,курок
1068,dann::ADV,तब,мейле
1069,dann::ADV,तब,седе мейле
1070,gestern::ADV,कल,исяк
1071,einst::ADV,एक दिन,весть
1072,einst::ADV,एक दिन,зярдо-бути
1073,einst::ADV,पहले कभी,весть
1074,einst::ADV,पहले कभी,зярдо-бути
1075,damals::ADV,उस समय,сестэ
1076,damals::ADV,उन दिनों,сестэ
1077,danach::ADV,इसके बाद,мейле
1078,danach::ADV,इसके बाद,седе мейле
1079,danach::ADV,इसके पश्चात्,мейле
1080,danach::ADV,इसके पश्चात्,седе мейле
1081,vorher::ADV,पहले,васняяк
1082,vorher::ADV,पेशतर,васняяк
1083,zuerst::ADV,पहले,васня
1084,einmal::ADV,एक बार,весть
1085,einmal::ADV,एक दफ़ा,весть
1086,manchmal::ADV,कभी कभी,лиясто
1087,oft::ADV,अक्सर,сеетьстэ
1088,immer::ADV,सदा,свал
1089,immer::ADV,हमेशा,свал
1090,niemals::ADV,कभी नहीं,а зярдояк
1091,niemals::ADV,कदापि नहीं,а зярдояк
1092,hier::ADV,इधर,тесэ
1093,hier::ADV,यहाँ,тесэ
1094,hierhin::ADV,इधर को,тей
1095,hierhin::ADV,यहाँ को,тей
1096,von hier::ADV,यहाँ से,тестэ
1097,dort::ADV,उधर,тосо
1098,dort::ADV,वहाँ,тосо
1099,dorthin::ADV,उधर को,тов
1100,dorthin::ADV,वहाँ को,тов
1101,geradeaus::ADV,सीधे,витьстэ
1102,vorwärts::ADV,आगे,икелев
1103,vorwärts::ADV,आगे को,икелев
1104,rückwärts::ADV,पीछे को,мекев
1105,zurück::ADV,वापस,мекев
1106,unten::ADV,नीचे,ало
1107,hinab::ADV,नीचे को,алов
1108,oben::ADV,ऊपर,вере
1109,hinauf::ADV,ऊपर को,верев
1110,überall::ADV,हर जगह,эрьва косо
1111,überall::ADV,हर स्थान,эрьва косо
1112,nicht::ADV,न,а
1113,nicht::ADV,नहीं,а
1114,ein wenig::ADV,कुछ,аламошка
1115,ein wenig::ADV,ज़रा,аламошка
1116,ein wenig::ADV,थोड़ा,аламошка
1117,kaum::ADV,लगभग नहीं,ансяк
1118,kaum::ADV,बराबर नहीं,ансяк
1119,sehr::ADV,बहुत,пек
1120,sehr::ADV,बहुत,вельть
1121,so::ADV,ऐसा,истя
1122,noch::ADV,अभी तक,таго
1123,nur::ADV,केवल,ансяк
1124,nur::ADV,सिर्फ़,ансяк
1125,schon::ADV,चुकना,уш
1126,wieder::ADV,फिर,таго
1127,wieder::ADV,दुबारा,таго
1128,vergebens::ADV,व्यर्थ,стяко
1129,vor::PRP,के आगे,икеле
1130,vor::PRP,के सामने,икеле
1131,hinter::PRP,के पीछे,вельде
1132,unter::PRP,के तले,ало
1133,unter::PRP,के नीचे,ало
1134,durch::PRP,के पार,пачк
1135,neben::PRP,के पास,вакссо
1136,neben::PRP,की बग़ल में,вакссо
1137,zwischen::PRP,के बीच,ютксо
1138,wegen::PRP,के कारण,кис
1139,wegen::PRP,के कारण,коряс
1140,wegen::PRP,के कारण,кувалт
1141,wegen::PRP,की वजह से,кис
1142,wegen::PRP,की वजह से,коряс
1143,wegen::PRP,की वजह से,кувалт
1144,dies::PRN,यह,те
1145,das::PRN,वह,те
1146,das::PRN,वह,тона
1147,alles::PRN,सब,весе
1148,alles::PRN,सब,весемесь
1149,alles::PRN,सब कुछ,весе
1150,alles::PRN,सब कुछ,весемесь
1151,ich::PRN,मैं,мон
1152,du::PRN,तू,тон
1153,er::PRN,यह,сон
1154,wir::PRN,हम,минь
1155,ihr::PRN,तुम,тынь
1156,sie::PRN,ये,сынь
1157,was::FPRN,क्या,мезе
1158,wer::FPRN,कौन,ки
1159,wo::FADV,किधर,косо
1160,wohin::FADV,किधर,ков
1161,wohin::FADV,किधर,козо
1162,wie::FADV,कैसे,кода
1163,warum::FADV,क्यों,мекс
1164,wieviel::FNUM,कितना,зяро
1165,eins::NUM,एक,вейке
1166,zwei::NUM,दो,кавто
1167,drei::NUM,तीन,колмо
1168,vier::NUM,चार,ниле
1169,fünf::NUM,पाँच,вете
1170,sechs::NUM,छह,кото
1171,sieben::NUM,सात,сисем
1172,acht::NUM,आठ,кавксо
1173,neun::NUM,नौ,вейксэ
1174,zehn::NUM,दस,кемень
1175,elf::NUM,ग्यारह,кевейкее
1176,zwölf::NUM,बारह,кемгавтово
1177,zwanzig::NUM,बीस,комсь
1178,dreißig::NUM,तीस,колоньгемень
1179,vierzig::NUM,चालीस,ниленьгемень
1180,fünfzig::NUM,पचास,ведьгемень
1181,sechzig::NUM,साठ,кодгемень
1182,siebzig::NUM,सत्तर,сизьгемень
1183,achtzig::NUM,अस्सी,кавксоньгемень
1184,neunzig::NUM,नव्वे,вейксэньгемень
1185,hundert::NUM,सौ,сядо
1186,tausend::NUM,हज़ार,тыща
1187,und::CNJ,और,ды
1188,oder::CNJ,या,или
1189,stehen::V,खड़ा होना,аштемс стядо
1190,sitzen::V,बैठना,аштемс озадо
1191,liegen::V,लेटना,мадезь аштемс
1192,hängen::V,लटकना,нурьгемс
1193,werden::V,बनना,арамс
1194,passieren::V,होना,лисэмс
1195,beginnen::V,आरंभ होना,ушодомс
1196,beginnen::V,प्रारंभ होना,ушодомс
1197,enden::V,अंत होना,лоткамс
1198,enden::V,ख़तम होना,лоткамс
1199,wechseln::V,बदलना,полавтнемс
1200,aufgehen[Sonne]::V,चढ़ना,лисемс
1201,aufgehen[Sonne]::V,चढ़ना,стямс
1202,aufgehen[Sonne]::V,उदित होना,лисемс
1203,aufgehen[Sonne]::V,उदित होना,стямс
1204,untergehen[Sonne]::V,अस्त हो जाना,валгомс
1205,scheinen[Sonne]::V,रोशनी देना,валдомтомс
1206,donnern::V,गरजना,цярномс
1207,donnern::V,गरजना,галдордомс
1208,wehen::V,चलना,пувамс
1209,strömen::V,बहना,чудемс
1210,strömen::V,प्रवाहित होना,чудемс
1211,fließen::V,बहना,чудемс
1212,fließen::V,प्रवाहित होना,чудемс
1213,sich drehen::V,घूमना,велямс
1214,schwanken::V,हिलना,лыкамс
1215,schwanken::V,हिलना,якамс
1216,schwingen::V,हिलना,нурсемс
1217,schwingen::V,हिलना,лыкамс
1218,fallen::V,गिरना,прамс
1219,fallen::V,गिरना,сяворемс
1220,brennen::V,जलना,паломс
1221,rauchen::V,धुआँ उड़ाना,качадомс
1222,regnen::V,बरसना,пиземс
1223,gefrieren::V,जमना,кельмемс
1224,tauen::V,गलना,соламс
1225,tauen::V,पिघलना,соламс
1226,schmelzen::V,गलना,соламс
1227,schmelzen::V,पिघलना,соламс
1228,trocknen::V,सूखना,коськемс
1229,sieden::V,उबलना,лакамс
1230,sieden::V,उबलना,пиксемс
1231,faulen::V,गलना,наксадомс
1232,faulen::V,सड़ना,наксадомс
1233,verfaulen::V,गलना,наксадомс
1234,verfaulen::V,सड़ना,наксадомс
1235,reißen::V,फटना,сезневемс
1236,versinken::V,डूबना,ваямс
1237,vergehen::V,बीतना,ютамс
1238,vergehen::V,गुज़रना,ютамс
1239,erscheinen::V,दिखाई देना,лисемс
1240,verschwinden::V,ग़ायब होना,ёмамс
1241,sinken::V,घटना,явамс
1242,sinken::V,उतरना,явамс
1243,abnehmen::V,घटना,киремемс
1244,zunehmen::V,बढ़ना,ламолгадомс
1245,zunehmen::V,बढ़ना,раштамс
1246,steigen::V,बढ़ना,куземс
1247,steigen::V,बढ़ना,кепсевемс
1248,wachsen::V,उगना,касомс
1249,glänzen::V,चमकना,цитнемс
1250,funkeln::V,जगमगाना,пиндолдомс
1251,funkeln::V,जगमगाना,цивтёрдомс
1252,funkeln::V,टिमटिमाना,пиндолдомс
1253,funkeln::V,टिमटिमाना,цивтёрдомс
1254,lärmen::V,शोर मचाना,шалномс
1255,läuten::V,बजना,гайгезевемс
1256,klingeln::V,बजना,чавомс баягас
1257,klirren::V,झनझनाना,калдордомс
1258,klirren::V,झनझनाना,кальцяемс
1259,brausen::V,साँय-साँय करना,лакамс
1260,rauschen::V,सरसराना,лажномс
1261,klingen::V,बजना,гайгемс
1262,bellen::V,भौंकना,онгомс
1263,heulen::V,गुर्राना,урномс
1264,blasen::V,फूँकना,пувамс
1265,pfeifen::V,सीटी देना,вешкемс
1266,schreien::V,चिल्लाना,пижнемс
1267,stöhnen::V,कराहना,кувсемс
1268,stöhnen::V,आहें भरना,кувсемс
1269,zittern::V,काँपना,тарномс
1270,leben::V,जीना,эрямс
1271,geboren werden::V,पैदा होना,чачомс
1272,atmen::V,साँस लेना,лексемс
1273,trinken::V,पीना,симемс
1274,essen::V,खाना,ярсамс
1275,schlucken::V,निगलना,нилемс
1276,schlucken::V,निगलना,порнемс
1277,müde werden::V,थकना,сиземс
1278,müde werden::V,उकताना,сиземс
1279,einschlafen::V,सो जाना,матедевемс
1280,schlafen::V,सोना,удомс
1281,aufwachen::V,जागना,сыргоземс
1282,aufstehen::V,उठना,стямс
1283,sich erholen::V,सुस्ताना,оймсемс
1284,sich erholen::V,आराम करना,оймсемс
1285,krank werden::V,बीमार पड़ना,сэредезевемс
1286,krank sein::V,बीमार होना,сэредемс
1287,schmerzen::V,दुखना,сэредемс
1288,schmerzen::V,दर्द करना,сэредемс
1289,husten::V,खाँसना,козомс
1290,genesen::V,ठीक हो जाना,пичкамс
1291,genesen::V,स्वस्थ हो जाना,пичкамс
1292,sterben::V,मरना,куломс
1293,umkommen::V,मरना,чавовомс
1294,umkommen::V,मरना,ёмамс
1295,sich bewegen::V,चलना,шаштомс
1296,sich bewegen::V,हिलना,шаштомс
1297,sich rühren::V,हिलना,сыргамс
1298,sich erheben::V,उठना,куземс
1299,sich setzen::V,बैठना,озамс
1300,hinfallen::V,गिरना,прамс
1301,hinfallen::V,गिरना,сяворемс
1302,laufen::V,चलना,якамс
1303,schreiten::V,क़दम जाना,эскелямс
1304,schreiten::V,क़दम जाना,молемс
1305,spazierengehen::V,सैर करना,якамс
1306,eilen::V,तेज़ी से जाना,эрзкалемс
1307,eilen::V,तेज़ी से जाना,капшамс
1308,eilen::V,शीघ्रता से चलना,эрзкалемс
1309,eilen::V,शीघ्रता से चलना,капшамс
1310,sich beeilen::V,जल्दी करना,капшамс
1311,sich beeilen::V,शीघ्रता करना,капшамс
1312,sausen::V,बड़ी तेज़ी से चलना,ливтямс
1313,rennen::V,भागना,чийнемс
1314,rennen::V,भागना,ардтнемс
1315,rennen::V,दौड़ना,чийнемс
1316,rennen::V,दौड़ना,ардтнемс
1317,springen::V,उछलना,кирнявтнемс
1318,klettern::V,चढ़ना,куземс
1319,schaukeln::V,झूलना,нурямс
1320,kriechen::V,रेंगना,ёзмолдомс
1321,schwimmen::V,तैरना,уемс
1322,tauchen::V,डूबना,чопавтомс
1323,tauchen::V,डूबना,чопавтнемс
1324,rudern::V,खेना,миледемс
1325,rudern::V,चप्पू चलाना,миледемс
1326,fahren::V,चलना,ардомс
1327,fahren::V,यात्रा करना,ардомс
1328,fliegen::V,उड़ना,ливтямс
1329,gehen::V,जाना,туемс
1330,gehen::V,जाना,молемс
1331,weggehen::V,चला जाना,туемс
1332,weggehen::V,बाहर जाना,туемс
1333,abfahren::V,छूटना,туемс
1334,abfahren::V,रवाना होना,туемс
1335,anhalten::V,रुकना,лоткамс
1336,anhalten::V,खड़ा होना,лоткамс
1337,hineingehen::V,घुसना,совамс
1338,hineingehen::V,अंदर जाना,совамс
1339,eintreten::V,प्रवेश करना,совамс
1340,eintreten::V,प्रवेश करना,эскельдямс
1341,kommen::V,आना,самс
1342,ankommen::V,पहुँचना,самс
1343,ankommen::V,पहुँचना,пачкодемс
1344,zurückkommen::V,लौटना,велявтомс
1345,zurückkommen::V,वापस आना,велявтомс
1346,bleiben::V,रहना,кадовомс
1347,bleiben::V,रुकना,кадовомс
1348,warten::V,इंतज़ार करना,учомс
1349,erwarten::V,प्रतीक्षा करना,учомс
1350,suchen::V,ढूँढ़ना,вешнемс
1351,finden::V,पाना,муемс
1352,finden::V,ढूँढ़ निकालना,муемс
1353,versuchen::V,कोशिश करना,варштамс
1354,vorbereiten::V,तैयार करना,анокстамс
1355,lieben::V,प्यार करना,вечкемс
1356,mögen::V,पसंद होना,вечкемс
1357,lachen::V,हँसना,пейдемс
1358,rühren::V,छूना,токамс седейс
1359,weinen::V,रोना,авардемс
1360,schimpfen::V,गाली देना,сёвномс
1361,sich ärgern::V,चिढ़ना,кежиявтнемс
1362,sich ärgern::V,नाराज़ होना,кежиявтнемс
1363,sich fürchten::V,डरना,пелемс
1364,sich fürchten::V,भय खाना,пелемс
1365,fürchten::V,डरना से,пелемс
1366,fürchten::V,भय खाना से,пелемс
1367,fliehen::V,भागना,оргодемс
1368,flüchten::V,निकल भागना,ворьгодемс
1369,flüchten::V,निकल भागना,чадомс
1370,sehen::V,देखना,неемс
1371,anschauen::V,देखना,ваномс
1372,ansehen::V,दृष्टि डालना पर,ваномс
1373,hören::V,सुनना,марямс
1374,zuhören::V,सुनना,кунсоломс
1375,probieren::V,चखना,варшамс
1376,riechen::V,सूँघना,никсемс
1377,fühlen::V,महसूस करना,марямс
1378,scheinen::V,लगना,марявомс
1379,zu sehen sein::V,दिखाई देना,неявомс
1380,vernehmen::V,सुनना,марямс
1381,frieren::V,ठंड लगना,кельмемс
1382,frieren::V,सर्दी लगना,кельмемс
1383,tun::V,करना,теемс
1384,können::V,सकना,маштомс
1385,können::V,जानना,маштомс
1386,wollen::V,चाहना,бажамс
1387,anfangen::V,शुरू करना,кармамс
1388,beenden::V,ख़त्म करना,прядомс
1389,beenden::V,समाप्त करना,прядомс
1390,aufhören::V,बंद जाना,лоткамс
1391,aufhören::V,समाप्त जाना,лоткамс
1392,gelingen::V,बनना,удаламс
1393,gelingen::V,अच्छा होना,удаламс
1394,geraten::V,बन पड़ना,лисемс
1395,öffnen::V,खोलना,панжомс
1396,schließen::V,बंद करना,пекстамс
1397,schließen::V,बंद करना,сёлгомс
1398,schließen::V,बंद करना,конямс
1399,stellen::V,रखना,аравтомс
1400,setzen::V,रखना,ойсевтемс
1401,setzen::V,रखना,озавтнемс
1402,setzen::V,बिठाना,ойсевтемс
1403,setzen::V,बिठाना,озавтнемс
1404,legen::V,रखना,путомс
1405,legen::V,लिटाना,путомс
1406,berühren::V,छूना,токамс
1407,berühren::V,स्पर्श करना,токамс
1408,verbinden::V,बाँधना,содомс
1409,bedecken::V,ढकना,вельтямс
1410,aufhängen::V,लटकाना,понгавтомс
1411,anzünden::V,जलाना,кирвастемс
1412,aufheben::V,उठाना,кепедемс
1413,zurücklassen::V,पीछे छोड़ना,кадомс
1414,verlieren::V,खोना,ёмавтомс
1415,verlieren::V,गँवाना,ёмавтомс
1416,fallen lassen::V,गिराना,правтомс
1417,machen::V,करना,теемс
1418,machen::V,बनाना,теемс
1419,herstellen::V,बनाना,анокстамс
1420,herstellen::V,तैयार करना,анокстамс
1421,bauen::V,बनाना,путомс
1422,bauen::V,निर्माण करना,путомс
1423,reparieren::V,मरम्मत करना,витемс
1424,verbessern::V,सुधारना,паролгавтомс
1425,verbessern::V,सुधारना,вадрялгавтомс
1426,ändern::V,बदलना,полавтомс
1427,ändern::V,परीवर्तन करना,полавтомс
1428,graben::V,खोदना,чувомс
1429,graben::V,खोदना,таргамс
1430,beugen::V,झुकाना,мендемс
1431,biegen::V,झुकाना,комавтомс
1432,drehen::V,फेरना,чаравтомс
1433,drehen::V,फेरना,велявтнемс
1434,drehen::V,घुमाना,чаравтомс
1435,drehen::V,घुमाना,велявтнемс
1436,wenden::V,पलटना,велявтомс
1437,wenden::V,मोड़ना,велявтомс
1438,umdrehen::V,घुमाना,велявтомс
1439,heben::V,उठाना,кепедемс
1440,heben::V,ऊँचा करना,кепедемс
1441,hochheben::V,उठाना,кепедемс
1442,hochheben::V,ऊपर को उठाना,кепедемс
1443,ergreifen::V,पकड़ना,кундамс
1444,ergreifen::V,हाथ में लेना,кундамс
1445,halten::V,धरना,кирдемс
1446,halten::V,पकड़ना,кирдемс
1447,drücken::V,दबाना,нуемс
1448,schieben::V,सरकाना,шаштомс
1449,schieben::V,खिसकाना,шаштомс
1450,kratzen::V,खुरचना,ангордамс
1451,kratzen::V,खुजलाना,ангордамс
1452,lecken::V,चाटना,нолсемс
1453,beißen::V,काटना,сускомс
1454,abreißen::V,तोड़ना,сеземс
