,Concept_ID,xal,kn
1085,umrühren::V,самрх,ಕಲಕು
1086,stricken::V,өлгх,ಹೆಣೆ
1087,nähen::V,уйх,ಹೊಲಿ
1088,färben::V,будх,ಬಣ್ಣ ಹತ್ತು
1089,reinigen::V,цеврлх,ಸ್ವಚ್ಛಮಾಡು
1090,waschen::V,уһах,ತೊಳೆ
1091,abwischen::V,арчх,ಒರಸು
1092,spülen::V,зәәлх,ಗಲಬರಿಸು
1093,fegen::V,сәвүрдх,ಗುಡಿಸು
1094,kehren::V,сәвүрдх,ಗುಡಿಸು
1095,baden::V,өөмх,ಸ್ನಾನಮಾಡು
1096,sich waschen::V,уһах,ತೊಳೆ
1097,sich waschen::V,бийән уһаҗ,ತೊಳೆ
1098,ausziehen::V,тәәлх,ಬಿಚ್ಚು
1099,anziehen::V,өмсх,ಹಾಕು
1100,sich anziehen::V,хувцлх,ಹಾಕು
1101,kämmen::V,самлх,ಬಾಚು
1102,schmücken::V,чимх,ಅಲಂಕರಿಸು
1103,schmücken::V,кеерүлх,ಅಲಂಕರಿಸು
1104,sagen::V,келх,ಹೇಳು
1105,sprechen::V,келх,ನುಡಿ
1106,reden::V,күүндх,ನುಡಿ
1107,reden::V,күр_кех,ನುಡಿ
1108,sich unterhalten::V,күүндх,ಹರಟೆ ಹೊಡಿ
1109,fragen::V,сурх,ವಿಚಾರಿಸು
1110,bitten::V,эрх,ಬೇಡು
1111,erzählen::V,келх,ಹೇಳು
1112,erzählen::V,келҗ өгх,ಹೇಳು
1113,mitteilen::V,медүлх,ತಿಳಿಸು
1114,nennen::V,нерәдх,ಹೆಸರಿಡು
1115,nennen::V,нер өгх,ಹೆಸರಿಡು
1116,rufen::V,дуудх,ಕರೆ
1117,prahlen::V,көөрх,ಜಂಬ ಕೊಚ್ಚು
1118,übersetzen::V,орчулх,ಭಾಷಾಂತರಿಸು
1119,denken::V,санх,ಯೋಚಿಸು
1120,glauben::V,шүтх,ನಂಬು
1121,glauben::V,нәәлх,ನಂಬು
1122,bemerken::V,темдглх,ಗಮನಿಸು
1123,erkennen::V,таньх,ಗುರುತುಹಿಡಿ
1124,erkennen::V,медх,ಗುರುತುಹಿಡಿ
1125,begreifen::V,медх,ಗ್ರಹಿಸು
1126,verstehen::V,соңсх,ಅರ್ಥಮಾಡಿಕೊ
1127,lernen::V,сурх,ಕಲಿ
1128,wissen::V,медх,ಅರಿ
1129,sich erinnern an::V,санх,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1130,vergessen::V,мартх,ಮರೆತುವಿಡು
1131,messen::V,кемҗәлх,ಅಳೆ
1132,zählen::V,тоолх,ಗಣಿಸು
1133,rechnen::V,тоолх,ಲೆಕ್ಕ ಹಾಕು
1134,lesen::V,умшх,ಓದು
1135,malen::V,зурх,ಬಿಡಿಸು
1136,zeichnen::V,зурх,ಬಿಡಿಸು
1137,schreiben::V,бичх,ಬರೆ
1138,besitzen::V,эзлх,ಒಡೆಯನಾಗಿರು
1139,kaufen::V,хулдҗ авх,ಕೊಳ್ಳು
1140,verkaufen::V,хулдх,ಕೊಡು
1141,verkaufen::V,гүүлгх,ಕೊಡು
1142,bezahlen::V,өгх,ಬೆಲೆತೆರು
1143,zahlen::V,өгх,ಹಣವನ್ನುಕೊಡು
1144,beherrschen::V,эзлх,ಅಧಿಕಾರ ನಡೆಸು
1145,ertragen::V,даах,ಸಹಿಸು
1146,treten::V,,ಒದೆ
