,Concept_ID,sk,fa
808,alt[Lebewesen]::A,starý,پیر
809,jung::A,mladý,جوان
810,arm::A,chudobný,فقیر
811,reich::A,bohatý,پولدار
812,reich::A,bohatý,ثروتمند
813,bekannt::A,známy,آشنا
814,bekannt::A,známy,معلوم
815,berühmt::A,slávny,مشهور
816,berühmt::A,povestný,مشهور
817,fremd::A,cudzí,خارجی
818,fremd::A,cudzí,بیگانه
819,verschieden::A,rôzny,مختلف
820,verschieden::A,rôzny,متفاوت
821,verschieden::A,rozličný,مختلف
822,verschieden::A,rozličný,متفاوت
823,nah::A,blízky,نزدیک
824,fern::A,ďaleký,دور
825,linker::A,ľavý,چپ
826,rechter::A,pravý,راست
827,anderer::A,iný,دیگر
828,anderer::A,druhý,دیگر
829,erster::A,prvý,اول
830,zweiter::A,druhý,دوم
831,dritter::A,tretí,سوم
832,letzter::A,ostatný,آخر
833,letzter::A,posledný,آخر
834,allein::ADV,sám,تنها
835,auf einmal::ADV,zároveň,همزمان
836,zusammen::ADV,spolu,باهم
837,zusammen::ADV,spoločne,باهم
838,lange::ADV,dlho,مدت‌ها
839,lange::ADV,dlho,مدت زیادی
840,plötzlich::ADV,náhle,ناگهان
841,sofort::ADV,hneď,فوراً
842,sofort::ADV,ihneď,فوراً
843,später::ADV,neskoršie,بعدها
844,jetzt::ADV,teraz,حالا
845,jetzt::ADV,teraz,اکنون
846,heute::ADV,dnes,امروز
847,morgen::ADV,zajtra,فردا
848,bald::ADV,skoro,زود
849,bald::ADV,skoro,بزودی
850,dann::ADV,nato,سپس
851,dann::ADV,nato,آنوقت
852,dann::ADV,potom,سپس
853,dann::ADV,potom,آنوقت
854,gestern::ADV,včera,دیروز
855,einst::ADV,kedysi,وقتی
856,einst::ADV,kedysi,زمانی
857,einst::ADV,niekedy,وقتی
858,einst::ADV,niekedy,زمانی
859,damals::ADV,vtedy,آنوقت
860,damals::ADV,vtedy,آنزمان
861,danach::ADV,potom,بعد
862,danach::ADV,podľa toho,بعد
863,vorher::ADV,napred,قبلاً
864,vorher::ADV,predtým,قبلاً
865,zuerst::ADV,najprv,اول
866,zuerst::ADV,najprv,ابتداء
867,einmal::ADV,raz,یکدفعه
868,einmal::ADV,jedenkrát,یکدفعه
869,manchmal::ADV,občas,گاهی
870,manchmal::ADV,občas,بعضی اوقات
871,manchmal::ADV,niekedy,گاهی
872,manchmal::ADV,niekedy,بعضی اوقات
873,oft::ADV,často,اغلب
874,immer::ADV,vždy,همیشه
875,immer::ADV,ustavične,همیشه
876,niemals::ADV,nikdy,هرگز
877,hier::ADV,tu,اینجا
878,hierhin::ADV,sem,به اینجا
879,hierhin::ADV,tade,به اینجا
880,von hier::ADV,odtiaľto,از اینجا
881,dort::ADV,tam,آنجا
882,dorthin::ADV,ta,به آنجا
883,dorthin::ADV,tam,به آنجا
884,geradeaus::ADV,rovno,راست
885,geradeaus::ADV,priamo,راست
886,vorwärts::ADV,napred,جلو
887,vorwärts::ADV,napred,به پیش
888,rückwärts::ADV,nazad,عقب
889,zurück::ADV,späť,پس
890,zurück::ADV,späť,عقب
891,zurück::ADV,späť,بالعکس
892,zurück::ADV,naspäť,پس
893,zurück::ADV,naspäť,عقب
894,zurück::ADV,naspäť,بالعکس
895,unten::ADV,dolu,زیر
896,unten::ADV,dolu,پایین
897,unten::ADV,naspodku,زیر
898,unten::ADV,naspodku,پایین
899,hinab::ADV,dolu,به پایین
900,oben::ADV,hore,بالا
901,oben::ADV,navrchu,بالا
902,hinauf::ADV,hore,به بالا
903,hinauf::ADV,navrch,به بالا
904,überall::ADV,všade,همه‌جا
905,nicht::ADV,nie,نه
906,ein wenig::ADV,trocha,کمی
907,kaum::ADV,ledva,به سختی
908,sehr::ADV,veľmi,خیلی
909,sehr::ADV,veľmi,بسیار
910,so::ADV,tak,چنین
911,so::ADV,tak,اینطور
912,so::ADV,takto,چنین
913,so::ADV,takto,اینطور
914,noch::ADV,ešte,هنوز
915,nur::ADV,len,فقط
916,nur::ADV,len,تنها
917,schon::ADV,už,قبلاً
918,schon::ADV,už,به این زودی
919,wieder::ADV,zasa,باز
920,wieder::ADV,zasa,دوباره
921,vergebens::ADV,márne,بیهوده
922,vergebens::ADV,nadarmo,بیهوده
923,vor::PRP,pred,در جلوی
924,hinter::PRP,za,پشت
925,unter::PRP,pod,تحت
926,durch::PRP,cez,از وسط
927,durch::PRP,cez,از ميان
928,neben::PRP,pri,کنار
929,neben::PRP,pri,پهلوی
930,neben::PRP,vedľa,کنار
931,neben::PRP,vedľa,پهلوی
932,zwischen::PRP,medzi,بین
933,zwischen::PRP,medzi,میان
934,wegen::PRP,pre,برای
935,wegen::PRP,pre,بخاطر
936,wegen::PRP,kvôli,برای
937,wegen::PRP,kvôli,بخاطر
938,dies::PRN,to,این
939,dies::PRN,táto,این
940,das::PRN,to,آن
941,alles::PRN,všetko,تمام
942,alles::PRN,všetko,همه‌چیر
943,ich::PRN,ja,من
944,du::PRN,ty,تو
945,er::PRN,on,او
946,wir::PRN,my,ما
947,ihr::PRN,vy,شما
948,sie::PRN,oni,آنها
949,was::FPRN,čo,چه
950,wer::FPRN,kto,کی
951,wo::FADV,kde,کجا
952,wohin::FADV,kam,بکجا
953,wie::FADV,ako,چطور
954,wie::FADV,ako,چگونه
955,warum::FADV,prečo,چرا
956,warum::FADV,prečo,برای چه
957,wieviel::FNUM,koľko,چند
958,wieviel::FNUM,koľko,چقدر
959,eins::NUM,jeden,یک
960,zwei::NUM,dva,دو
961,drei::NUM,tri,سه
962,vier::NUM,štyri,چهار
963,fünf::NUM,päť,پنج
964,sechs::NUM,šesť,شش
965,sieben::NUM,sedem,هفت
966,acht::NUM,osem,هشت
967,neun::NUM,deväť,نه
968,zehn::NUM,desať,ده
969,elf::NUM,jedenásť,یازده
970,zwölf::NUM,dvanásť,دوازده
971,zwanzig::NUM,dvadsať,بیست
972,dreißig::NUM,tridsať,سی
973,vierzig::NUM,štyridsať,چهل
974,fünfzig::NUM,päťdesiat,پنجاه
975,sechzig::NUM,šesťdesiat,شصت
976,siebzig::NUM,sedemdesiat,هفتاد
977,achtzig::NUM,osemdesiat,هشتاد
978,neunzig::NUM,deväťdesiat,نود
979,hundert::NUM,sto,صد
980,tausend::NUM,tisíc,هزار
981,und::CNJ,i,و
982,oder::CNJ,alebo,یا
983,stehen::V,stáť,ایستادن
984,sitzen::V,sedieť,نشستن
985,liegen::V,ležať,خوابیدن
986,liegen::V,ležať,دراز کشیدن
987,hängen::V,visieť,آویزان بودن
988,werden::V,stať sa,شدن
989,passieren::V,stať sa,گذشتن
990,passieren::V,stať sa,اتفاق افتادن
991,beginnen::V,začať sa,شروع شدن
992,enden::V,končiť sa,تمام شدن
993,wechseln::V,meniť sa,عوض شدن
994,aufgehen[Sonne]::V,vychádzať,برآمدن
995,aufgehen[Sonne]::V,vychádzať,طلوع کردن
996,untergehen[Sonne]::V,zapadnúť,غروب کردن
997,scheinen[Sonne]::V,svietiť,تابیدن
998,donnern::V,hrmieť,رعد زدن
999,wehen::V,viať,دمیدن
1000,strömen::V,prúdiť,روان شدن
1001,fließen::V,tiecť,روان شدن
1002,sich drehen::V,točiť sa,چرخیدن
1003,sich drehen::V,krútiť sa,چرخیدن
1004,schwanken::V,kolísať,خم و راست شدن
1005,schwanken::V,klátiť sa,خم و راست شدن
1006,schwingen::V,kývať sa,تاب خوردن
1007,schwingen::V,kývať sa,نوسان کردن
1008,schwingen::V,chvieť sa,تاب خوردن
1009,schwingen::V,chvieť sa,نوسان کردن
1010,fallen::V,padať,افتادن
1011,fallen::V,padať,سقوط کردن
1012,brennen::V,páliť,سوزاندن
1013,brennen::V,horieť,سوزاندن
1014,rauchen::V,dymiť sa,دود کردن
1015,regnen::V,pršať,باران آمدن
1016,gefrieren::V,zamrznút,یخ بستن
1017,tauen::V,taviť sa,آب شدن
1018,schmelzen::V,taviť sa,آب شدن
1019,trocknen::V,schnúť,خشک شدن
1020,sieden::V,vrieť,جوشیدن
1021,faulen::V,hniť,فاسد شدن
1022,verfaulen::V,zhniť,پوسیدن
1023,reißen::V,pretrhnúť sa,پاره شدن
1024,versinken::V,zapadnúť,غرق شدن
1025,versinken::V,potopiť sa,غرق شدن
1026,vergehen::V,plynúť,گذشتن
1027,erscheinen::V,objaviť sa,ظاهر شدن
1028,verschwinden::V,zmiznúť,گم شدن
1029,verschwinden::V,zmiznúť,از بین رفتن
1030,sinken::V,klesať,پایین آمدن
1031,abnehmen::V,ubúdať,کم شدن
1032,zunehmen::V,pribúdať,زیاد شدن
1033,steigen::V,stúpať,بالا رفتن
1034,wachsen::V,rásť,قد کشیدن
1035,glänzen::V,jagať sa,برق زدن
1036,glänzen::V,lesknúť sa,برق زدن
1037,funkeln::V,iskriť sa,جرقه زدن
1038,lärmen::V,lomoziť,شلوغ کردن
1039,läuten::V,cengať,زنگ زدن
1040,klingeln::V,zvoniť,زنگ زدن
1041,klirren::V,rinčať,جرنگ جرنگ صدا کردن
1042,brausen::V,hučať,طوفانی بودن
1043,rauschen::V,šumieť,خش‌خش کردن
1044,klingen::V,znieť,صدا دادن
1045,klingen::V,zvoniť,صدا دادن
1046,bellen::V,štekať,عوعو کردن
1047,bellen::V,brechať,عوعو کردن
1048,heulen::V,vyť,زوزه کشیدن
1049,blasen::V,duť,فوت کردن
1050,blasen::V,fúkať,فوت کردن
1051,pfeifen::V,pískať,سوت زدن
1052,pfeifen::V,hvízdať,سوت زدن
1053,schreien::V,kričať,فریاد زدن
1054,stöhnen::V,stenať,نالیدن
1055,zittern::V,triasť sa,لرزیدن
1056,leben::V,žiť,زیستن
1057,leben::V,žiť,زندگی کردن
1058,geboren werden::V,narodiť sa,متولد شدن
1059,atmen::V,dýchať,تنفس کردن
1060,trinken::V,piť,نوشیدن
1061,essen::V,jesť,خوردن
1062,schlucken::V,zhltnuť,بلعیدن
1063,schlucken::V,zhltnuť,قورت دادن
1064,müde werden::V,unaviť sa,خسته شدن
1065,einschlafen::V,usnúť,خواب رفتن
1066,einschlafen::V,zaspať,خواب رفتن
1067,schlafen::V,spať,خوابیدن
1068,aufwachen::V,zobudiť sa,از خواب بیدار شدن
1069,aufstehen::V,vstať,بیدار شدن
1070,sich erholen::V,zotavovať sa,استراحت کردن
1071,sich erholen::V,oddýchovať si,استراحت کردن
1072,krank werden::V,ochorieť,مریض شدن
1073,krank sein::V,chorieť,بیمار بودن
1074,krank sein::V,byť chorý,بیمار بودن
1075,schmerzen::V,bolieť,درد کردن
1076,husten::V,kašľať,سرفه کردن
1077,genesen::V,uzdraviť sa,بهبود یافتن
1078,sterben::V,umrieť,مردن
1079,sterben::V,zomrieť,مردن
1080,umkommen::V,zahynúť,کشته شدن
1081,sich bewegen::V,pohybovať sa,حرکت کردن
1082,sich rühren::V,hnúť sa,تکان خوردن
1083,sich erheben::V,zdvihnúť sa,برخواستن
1084,sich setzen::V,sadnúť si,نشستن
1085,hinfallen::V,spadnúť,زمین خوردن
1086,laufen::V,bežať,پیاده رفتن
1087,schreiten::V,kráčať,قدم زدن
1088,spazierengehen::V,prechádzať sa,گردش رفتن
1089,eilen::V,súriť,شتاب کردن
1090,sich beeilen::V,ponáhľať sa,عجله کردن
1091,sausen::V,hučať,صفیر کشیدن
1092,rennen::V,bežať,دویدن
1093,springen::V,skákať,پریدن
1094,klettern::V,liezť,بالا رفتن
1095,schaukeln::V,húpať,تاب خوردن
1096,schaukeln::V,hojdať,تاب خوردن
1097,kriechen::V,liezť,خزیدن
1098,kriechen::V,plaziť sa,خزیدن
1099,schwimmen::V,plávať,شنا کردن
1100,tauchen::V,ponoriť sa,غواصی کردن
1101,rudern::V,veslovať,پارو زدن
1102,fahren::V,ísť,سواره رفتن
1103,fahren::V,jazdiť,سواره رفتن
1104,fliegen::V,letieť,پریدن
1105,gehen::V,ísť,رفتن
1106,weggehen::V,odísť,رفتن
1107,weggehen::V,odchádzať,رفتن
1108,abfahren::V,odcestovať,حرکت کردن
1109,anhalten::V,zadržať sa,ایست کردن
1110,anhalten::V,zastaviť sa,ایست کردن
1111,hineingehen::V,vchádzať,داخل شدن
1112,eintreten::V,vojsť,وارد شدن
1113,eintreten::V,vstúpiť,وارد شدن
1114,kommen::V,prísť,آمدن
1115,ankommen::V,prísť,رسیدن
1116,ankommen::V,doraziť,رسیدن
1117,zurückkommen::V,vrátiť sa,برگشتن
1118,bleiben::V,ostať,ماندن
1119,bleiben::V,zostať,ماندن
1120,warten::V,čakať,منتظر بودن
1121,erwarten::V,očakávať,انتظار داشتن
1122,suchen::V,hľadať,جستجو کردن
1123,finden::V,nájsť,یافتن
1124,finden::V,nájsť,پیدا کردن
1125,versuchen::V,skúsiť,سعی کردن
1126,versuchen::V,skúsiť,کوشش کردن
1127,versuchen::V,pokúsiť sa,سعی کردن
1128,versuchen::V,pokúsiť sa,کوشش کردن
1129,vorbereiten::V,pripraviť,آماده کردن
1130,lieben::V,ľúbiť,عاشق بودن
1131,lieben::V,milovať,عاشق بودن
1132,mögen::V,mať rád,میل داشتن
1133,mögen::V,mať rád,دوست داشتن
1134,lachen::V,smiať sa,خندیدن
1135,rühren::V,dojať,به رقت آوردن
1136,weinen::V,plakať,گریه کردن
1137,schimpfen::V,nadávať,فحاشی کردن
1138,sich ärgern::V,hnevať sa,ناراحت شدن
1139,sich ärgern::V,zlostiť sa,ناراحت شدن
1140,sich fürchten::V,báť sa,واهمه کردن
1141,fürchten::V,báť sa,ترسیدن
1142,fliehen::V,utekať,گریختن
1143,flüchten::V,utiecť,فرار کردن
1144,sehen::V,vidieť,دیدن
1145,anschauen::V,pozrieť sa na,نگاه کردن
1146,ansehen::V,pozrieť,تماشا کردن
1147,hören::V,počúvať,شنیدن
1148,zuhören::V,počúvať,گوش دادن
1149,probieren::V,ochutnať,چشیدن
1150,riechen::V,ňuchať,بوییدن
1151,riechen::V,ňuchať,بو کردن
1152,fühlen::V,cítiť,احساس کردن
1153,fühlen::V,pociťovať,احساس کردن
1154,scheinen::V,zdať sa,بنظر آمدن
1155,zu sehen sein::V,byť vidieť,دیده شدن
1156,vernehmen::V,počuť,شنیدن
1157,frieren::V,mrznúť,سرد بودن
1158,frieren::V,oziabať,سرد بودن
1159,tun::V,robiť,کردن
1160,können::V,môcť,توانستن
1161,wollen::V,chcieť,خواستن
1162,anfangen::V,začať,شروع کردن
1163,beenden::V,skončiť,تمام کردن
1164,beenden::V,skončiť,پایان دادن
1165,aufhören::V,prestať,دست کشیدن
1166,gelingen::V,podariť sa,موفق شدن
1167,geraten::V,dariť sa,نتیجه دادن
1168,öffnen::V,otvoriť,گشودن
1169,öffnen::V,otvoriť,باز کردن
1170,schließen::V,zavrieť,بستن
1171,schließen::V,zavrieť,قفل کردن
1172,stellen::V,postaviť,گذاردن
1173,setzen::V,posadiť,نشاندن
1174,legen::V,klásť,گذاشتن
1175,legen::V,položiť,گذاشتن
1176,berühren::V,dotykať sa,دست زدن
1177,berühren::V,dotykať sa,لمس کردن
1178,verbinden::V,spojiť,وصل کردن
1179,bedecken::V,pokryť,پوشاندن
1180,aufhängen::V,zavesiť,آویختن
1181,anzünden::V,zapáliť,سوزاندن
1182,aufheben::V,zdvihnúť,برداشتن
1183,aufheben::V,zdvihnúť,بلند کردن
1184,zurücklassen::V,zanechať,گذاشتن
1185,verlieren::V,stratiť,گم کردن
1186,fallen lassen::V,pustiť,انداختن
1187,machen::V,robiť,کردن
1188,machen::V,robiť,ساختن
1189,herstellen::V,vyrobiť,ساختن
1190,herstellen::V,vyrobiť,تولید کردن
1191,bauen::V,stavať,ساختن
1192,bauen::V,stavať,بنا کردن
1193,bauen::V,budovať,ساختن
1194,bauen::V,budovať,بنا کردن
1195,reparieren::V,opraviť,درست کردن
1196,reparieren::V,opraviť,تعمیر کردن
1197,verbessern::V,zlepšiť,بهتر کردن
1198,ändern::V,zmeniť,تغییر دادن
1199,ändern::V,preinačiť,تغییر دادن
1200,graben::V,ryť,کندن
1201,graben::V,ryť,گود کردن
1202,graben::V,kopať,کندن
1203,graben::V,kopať,گود کردن
1204,beugen::V,ohnúť,کج کردن
1205,biegen::V,ohnúť,خم کردن
1206,drehen::V,točiť,چرخاندن
1207,drehen::V,krútiť,چرخاندن
1208,wenden::V,obrátiť,برگرداندن
1209,wenden::V,prevrátiť,برگرداندن
1210,umdrehen::V,otočiť,برگرداندن
1211,umdrehen::V,obrátiť,برگرداندن
1212,heben::V,dvíhať,برداشتن
1213,heben::V,povzniesť,برداشتن
1214,hochheben::V,zdvihnúť,برآوردن
1215,hochheben::V,zdvihnúť,بلند کردن
1216,ergreifen::V,uchopiť sa,گرفتن
1217,halten::V,držať,نگاه داشتن
1218,drücken::V,tisnúť,فشار دادن
1219,drücken::V,tisnúť,فشار آوردن
1220,schieben::V,posunovať,هل دادن
1221,kratzen::V,škrabať,خاریدن
1222,lecken::V,lízať,لیسیدن
1223,beißen::V,kúsať,گاز زدن
1224,abreißen::V,odtrhnúť,پاره کردن
1225,abschneiden::V,odrezať,بریدن
1226,abschneiden::V,odrezať,قطع کردن
1227,abschneiden::V,odkrojiť,بریدن
1228,abschneiden::V,odkrojiť,قطع کردن
1229,binden::V,zaviazať,بستن
1230,binden::V,priviazať,بستن
1231,stecken::V,strčiť,فرو کردن
1232,brechen::V,zlomiť,شکستن
1233,klopfen::V,tĺcť,کوبیدن
1234,klopfen::V,klopať,کوبیدن
1235,hauen::V,nabiť,زدن
1236,kleben::V,lepiť,چسباندن
1237,kleben::V,nalepiť,چسباندن
1238,reiben::V,trieť,مالش دادن
1239,streichen::V,namazať,مالیدن
1240,schleifen::V,ostríť,تیز کردن
1241,schneiden::V,rezať,چیدن
1242,schneiden::V,rezať,بریدن
1243,schneiden::V,strihať,چیدن
1244,schneiden::V,strihať,بریدن
1245,rütteln::V,triasť,لرزاندن
1246,rütteln::V,triasť,تکان دادن
1247,rütteln::V,lomcovať,لرزاندن
1248,rütteln::V,lomcovať,تکان دادن
1249,schütteln::V,triasť,تکان دادن
1250,schütteln::V,potriasť,تکان دادن
1251,schwenken::V,mávať,تاب دادن
1252,schütten::V,sypať,ریختن
1253,füllen::V,plniť,پر کردن
1254,einwickeln::V,zabaliť,پیچیدن
1255,tragen::V,niesť,بردن
1256,tragen::V,niesť,حمل کردن
1257,schleppen::V,vliecť,کشیدن
1258,ziehen::V,ťahať,کشیدن
1259,aufbewahren::V,uložiť,نگهداری کردن
1260,aufbewahren::V,uschovať,نگهداری کردن
1261,werfen::V,hodiť,انداختن
1262,werfen::V,hodiť,پرتاب کردن
1263,werfen::V,vrhnúť,انداختن
1264,werfen::V,vrhnúť,پرتاب کردن
1265,fangen::V,chytať,گرفتن
1266,packen::V,baliť,گرفتن
1267,packen::V,chytiť,گرفتن
1268,verstecken::V,skryť,قایم کردن
1269,verstecken::V,skryť,پنهان کردن
1270,verstecken::V,schovať,قایم کردن
1271,verstecken::V,schovať,پنهان کردن
1272,teilen::V,podeliť,قسمت کردن
1273,teilen::V,podeliť,تقسیم کردن
1274,teilen::V,rozdeliť,قسمت کردن
1275,teilen::V,rozdeliť,تقسیم کردن
1276,schicken::V,posielať,فرستادن
1277,schicken::V,posielať,ارسال کردن
1278,bringen::V,priniesť,آوردن
1279,hinzufügen::V,pripojiť,افزودن
1280,hinzufügen::V,pripojiť,اضافه کردن
1281,bekommen::V,dostať,گرفتن
1282,erhalten::V,prijať,دریافت کردن
1283,nehmen::V,vziať,گرفتن
1284,nehmen::V,vziať,برداشتن
1285,wählen::V,voliť,انتخاب کردن
1286,auswählen::V,vybrať,برگزیدن
1287,auswählen::V,vyvoliť,برگزیدن
1288,bewahren::V,zachovať,حفظ کردن
1289,bewahren::V,zachovať,حفاظت کردن
1290,behindern::V,zavadzať,مانع بودن
1291,behindern::V,byť v ceste,مانع بودن
1292,verderben::V,skaziť,از بین بردن
1293,beschädigen::V,ublížiť,صدمه زدن
1294,beschädigen::V,poškodiť,صدمه زدن
1295,zerbrechen::V,rozbiť,شکستن
1296,zerbrechen::V,prelomiť,شکستن
1297,zerreißen::V,pretrhnúť,دریدن
1298,zerreißen::V,pretrhnúť,پاره کردن
1299,zerstören::V,zničiť,خراب کردن
1300,zerstören::V,zničiť,ویران کردن
1301,verbrennen::V,spáliť,سوزاندن
1302,geben::V,dať,دادن
1303,reichen::V,podať,دادن
1304,schenken::V,darovať,هدیه دادن
1305,versprechen::V,sľúbiť,قول دادن
1306,versprechen::V,sľúbiť,وعده دادن
1307,wünschen::V,želať,آرزو کردن
1308,loben::V,chváliť,ستایش کردن
1309,küssen::V,bozkať,بوسیدن
1310,wiegen::V,kolísať,نوسان کردن
1311,zudecken::V,prikryť,پوشاندن
1312,wecken::V,zobudiť,بیدار کردن
1313,zeigen::V,ukázať,نشان دادن
1314,führen::V,viesť,رهنمائی کردن
1315,lehren::V,učiť,آموختن
1316,lehren::V,učiť,یاد دادن
1317,unterrichten::V,vyučovať,درس دادن
1318,unterrichten::V,vyučovať,تدریس کردن
1319,aufziehen::V,vychovať,تربیت کردن
1320,leiten::V,viesť,اداره کردن
1321,antreiben::V,popudiť,عجله دادن
1322,lassen::V,dať,وادار کردن
1323,einladen::V,pozvať,دعوت کردن
1324,einladen::V,pozvať,مهمان کردن
1325,einladen::V,povolať,دعوت کردن
1326,einladen::V,povolať,مهمان کردن
1327,vereinigen::V,spojiť,یکی کردن
1328,vereinigen::V,spojiť,متحد کردن
1329,vereinigen::V,zjednotiť,یکی کردن
1330,vereinigen::V,zjednotiť,متحد کردن
1331,besuchen::V,navštíviť,دیدار کردن
1332,treffen::V,stretnúť,ملاقات کردن
1333,sich versammeln::V,zhromaždiť sa,جمع شدن
1334,spielen::V,hrať,بازی کردن
1335,singen::V,spievať,آواز خواندن
1336,tanzen::V,tancovať,رقصیدن
1337,sich trennen::V,rozísť sa,جدا شدن
1338,verlassen::V,opustiť,ترک کردن
1339,retten::V,zachrániť,نجات دادن
1340,bewachen::V,strážiť,حراست کردن
1341,schützen::V,chrániť,حفظ کردن
1342,verteidigen::V,brániť,دفاع کردن
1343,sich schlagen::V,biť sa,کتک‌کاری کردن
1344,schießen::V,streliť,تیر زدن
1345,schießen::V,strieľať,تیر زدن
1346,siegen::V,zvíťaziť,پیروز شدن
1347,ärgern::V,hnevať,ناراحت کردن
1348,ärgern::V,zlostiť,ناراحت کردن
1349,schlagen::V,biť,زدن
1350,schlagen::V,biť,کوبیدن
1351,schlagen::V,udrieť,زدن
1352,schlagen::V,udrieť,کوبیدن
1353,treten::V,kopnúť,لگد زدن
1354,stechen::V,bodnúť,چاقو زدن
1355,stechen::V,pichnúť,چاقو زدن
1356,stoßen::V,udrieť,هل دادن
1357,stehlen::V,kradnúť,دزدیدن
1358,stören::V,vyrušiť,مزاحم شدن
1359,belästigen::V,obťažovať,زحمت دادن
1360,verbergen::V,skryť,پنهان کردن
1361,täuschen::V,sklamať,گول زدن
1362,täuschen::V,sklamať,فریب دادن
1363,betrügen::V,klamať,گول زدن
1364,betrügen::V,klamať,فریب دادن
1365,betrügen::V,podvádzať,گول زدن
1366,betrügen::V,podvádzať,فریب دادن
1367,töten::V,zabiť,کشتن
1368,töten::V,usmrtiť,کشتن
1369,wohnen::V,bývať,منزل داشتن
1370,wohnen::V,bývať,سکونت داشتن
1371,arbeiten::V,pracovať,کار کردن
1372,sammeln::V,zbierať,جمع کردن
1373,pflücken::V,trhať,چیدن
1374,pflücken::V,oberať,چیدن
1375,jagen::V,poľovať,شکار کردن
1376,fischen::V,loviť ryby,صید کردن
1377,fischen::V,loviť ryby,ماهی‌گیری کردن
1378,fischen::V,chytať ryby,صید کردن
1379,fischen::V,chytať ryby,ماهی‌گیری کردن
1380,fassen::V,uloviť,گرفتن
1381,hüten::V,pásť,چراندن
1382,hüten::V,pásť,مراقبت کردن
1383,treiben::V,hnať,راندن
1384,anbinden::V,priviazať,متصل کردن
1385,füttern::V,kŕmiť,غذا دادن
1386,melken::V,dojiť,دوشیدن
1387,hacken::V,seknúť,خرد کردن
1388,gießen::V,polievať,ریختن
1389,reifen::V,dozrieť,رسیدن
1390,zubereiten::V,pripraviť,طبخ کردن
1391,zubereiten::V,pripraviť,آماده کردن
1392,kochen::V,variť,پختن
1393,kochen::V,variť,آشپزی کردن
1394,backen::V,piecť,پختن
1395,backen::V,smažiť,پختن
1396,braten::V,piecť,سرخ کردن
1397,braten::V,pražiť,سرخ کردن
1398,umrühren::V,pomiešať,هم زدن
1399,stricken::V,pliesť,بافتن
1400,nähen::V,šiť,دوختن
1401,färben::V,zafarbiť,رنگ زدن
1402,reinigen::V,čistiť,پاک کردن
1403,reinigen::V,čistiť,تمیز کردن
1404,waschen::V,myť,شستن
1405,abwischen::V,utrieť,زدودن
1406,spülen::V,vyplachovať,شستن
1407,fegen::V,zametať,جارو کردن
1408,kehren::V,zametať,جارو کردن
1409,baden::V,kúpať sa,شنا کردن
1410,baden::V,kúpať sa,حمام کردن
1411,sich waschen::V,umývať sa,شستشو کردن
1412,ausziehen::V,zobliecť,درآوردن
1413,anziehen::V,obliecť,پوشیدن
1414,sich anziehen::V,obliecť sa,لباس پوشیدن
1415,kämmen::V,česať,شانه زدن
1416,schmücken::V,ozdobiť,زینت دادن
1417,sagen::V,povedať,گفتن
1418,sprechen::V,hovoriť,حرف زدن
1419,sprechen::V,hovoriť,صحبت کردن
1420,reden::V,rozprávať,حرف زدن
1421,reden::V,rozprávať,صحبت کردن
1422,sich unterhalten::V,rozprávať sa,گپ زدن
1423,fragen::V,spýtať sa,پرسیدن
1424,fragen::V,spýtať sa,سؤال کردن
1425,bitten::V,prosiť,خواهش کردن
1426,bitten::V,prosiť,درخواست کردن
1427,erzählen::V,rozprávať,نقل کردن
1428,erzählen::V,rozprávať,حکایت کردن
1429,mitteilen::V,oznámiť,خبر دادن
1430,nennen::V,nazvať,نامیدن
1431,nennen::V,menovať,نامیدن
1432,rufen::V,volať,صدا کردن
1433,rufen::V,zavolať,صدا کردن
1434,prahlen::V,vystatovať sa,پز آمدن
1435,übersetzen::V,preložiť,ترجمه کردن
1436,denken::V,myslieť,فکر کردن
1437,glauben::V,veriť,باور کردن
1438,glauben::V,veriť,عقیده داشتن
1439,bemerken::V,podotknuť,متوجه شدن
1440,bemerken::V,spozorovať,متوجه شدن
1441,erkennen::V,poznať,شناختن
1442,erkennen::V,poznať,تشخیص دادن
1443,begreifen::V,pochopiť,فهمیدن
1444,begreifen::V,pochopiť,درک کردن
1445,begreifen::V,porozumieť,فهمیدن
1446,begreifen::V,porozumieť,درک کردن
1447,verstehen::V,rozumieť,فهمیدن
1448,lernen::V,učiť sa,آموختن
1449,lernen::V,učiť sa,یاد گرفتن
1450,wissen::V,vedieť,دانستن
1451,sich erinnern an::V,pamätať si na,به یاد آوردن
1452,vergessen::V,zabudnuť,فراموش کردن
1453,messen::V,merať,اندازه گرفتن
1454,zählen::V,počítať,شمردن
1455,rechnen::V,rátať,حساب کردن
1456,rechnen::V,počítať,حساب کردن
1457,lesen::V,čítať,خواندن
1458,malen::V,maľovať,نقاشی کردن
1459,zeichnen::V,kresliť,کشیدن
1460,zeichnen::V,kresliť,رسم کردن
1461,schreiben::V,písať,نوشتن
1462,besitzen::V,mať,داشتن
1463,besitzen::V,vlastniť,داشتن
1464,kaufen::V,kúpiť,خریدن
1465,kaufen::V,kúpiť,خرید کردن
1466,verkaufen::V,predať,فروختن
1467,bezahlen::V,zaplatiť,پرداختن
1468,zahlen::V,platiť,پرداخت کردن
1469,beherrschen::V,ovládať,مسلط بودن
1470,ertragen::V,znášať,تحمل کردن
1471,ertragen::V,vydržať,تحمل کردن
