,Concept_ID,kn,udm
560,schwer::A,ಭಾರಿ,секыт
561,schön::A,ಸುಂದರ,чебер
562,heiß::A,ಬಿಸಿ,пӧсь
563,warm::A,ಬಿಸಿ,шуныт
564,kalt::A,ತಣ್ಣನೆಯ,кезьыт
565,kühl::A,ತಂಪಾದ,юзмыт
566,kühl::A,ತಂಪಾದ,салкым
567,frisch::A,ನಿರ್ಮಲ,выль
568,feucht::A,ಒದ್ದೆಯಾದ,мускыт
569,nass::A,ಒದ್ದೆಯಾದ,котмем
570,trocken::A,ಶುಷ್ಕ,кӧс
571,voll::A,ತುಂಬಿದ,тыр
572,leer::A,ಖಾಲಿ,буш
573,leer::A,ಖಾಲಿ,тырттэм
574,offen::A,ಮುಚ್ಚಲ್ಲದ,усьтэм
575,geschlossen::A,ಮುಚ್ಚಿದ,ӵогам
576,geschlossen::A,ಮುಚ್ಚಿದ,пунням
577,sauber::A,ಶುದ್ಧ,ӝикыт
578,sauber::A,ಶುದ್ಧ,чылкыт
579,schmutzig::A,ಅಶುದ್ಧ,нӧд
580,roh::A,ಹಸಿ,ыль
581,reif::A,ಹಣ್ಣಾದ,вуэм
582,lecker::A,ಗುಚಿಕರ,ческыт
583,süß::A,ಸಿಹಿ,ческыт
584,bitter::A,ಕಹಿ,курыт
585,sauer::A,ಹುಳಿಯಾದ,чырс
586,hell::A,ಹೊಳೆಯುವ,югыт
587,dunkel::A,ಮಬ್ಬಾದ,пеймыт
588,schwarz::A,ಕಪ್ಪು,сьӧд
589,weiß::A,ಬಿಳಿಯ,тӧдьы
590,rot::A,ಕೆಂಪು,горд
591,gelb::A,ಹಳದಯ,ӵуж
592,blau::A,ನೀಲ,лыз
593,grün::A,ಕಾಯಾದ,вож
594,grau::A,ಬೂದುಬಣ್ಣದ,пурысь
595,bunt::A,ವರ್ಣರಂಜಿತ,куӵо
596,billig::A,ಅಗ್ಗ,дунтэм
597,teuer::A,ದುಬಾರಿಯಾದ,дуно
598,wertvoll::A,ಅಮೂಲ್ಯ,дуно
599,blind::A,ಅಂಧ,сукыр
600,blind::A,ಅಂಧ,синтэм
601,taub::A,ಕಿವುಡಾದ,пельтэм
602,kräftig::A,ಪ್ರಬಲ,кужмо
603,stark::A,ಶಕ್ತಿವಂತ,юн
604,stark::A,ಶಕ್ತಿವಂತ,кужмо
605,schwach::A,ದುರ್ಬಲ,ляб
606,schwach::A,ದುರ್ಬಲ,начар
607,fett::A,ಕೊಬ್ಬಿದ,кӧй
608,schlank::A,ತೆಳ್ಳಗಿನ,веськыт
609,schlank::A,ತೆಳ್ಳಗಿನ,веськрес
610,hübsch::A,ಅಂದವಾದ,чебер
611,hübsch::A,ಅಂದವಾದ,синмаськымон
612,böse::A,ಕೆಟ್ಟ,лек
613,dumm::A,ಮಂದ,шузи
614,dumm::A,ಮಂದ,визьтэм
615,faul::A,ಆಲಸ,азьтэм
616,fleißig::A,ಕಡಗುವ,сюлмо
617,geizig::A,ಜುಗ್ಗ,сук
618,klug::A,ಚತುರ,визьмо
619,geschickt::A,ದಕ್ಷ,усто
620,geschickt::A,ದಕ್ಷ,быгатӥсь
621,lieb::A,ಪ್ರಿಯ,мусо
622,lustig::A,ಖುಷಿಯಾದ,шулдыр
623,sanft::A,ಸೌಮ್ಯ,мусо
624,sanft::A,ಸೌಮ್ಯ,эрке
625,hungrig::A,ಹಸಿದ,сютэм
626,krank::A,ಅಸ್ವಸ್ಥ,висись
627,nackt::A,ನಗ್ನ,гольык
628,traurig::A,ದುಃಖಿತ,мӧзмыт
629,lebendig::A,ಜೀವಂತ,улэп
630,gut::A,ಒಳ್ಳೆಯ,ӟеч
631,gut::A,ಒಳ್ಳೆಯ,умой
632,schlecht::A,ದುಷ್ಟ,урод
633,schlecht::A,ದುಷ್ಟ,алама
634,richtig::A,ಸರಿ,шонер
635,schlimm::A,ಅಸಹ್ಯ,алама
636,wahr::A,ನಿಜ,зэмос
637,alt::A,ಮುದಿ,вуж
638,neu::A,ಹೊಸ,выль
639,ehemalig::A,ಮಾಜೀ,азьвылэз
640,alt[Lebewesen]::A,ವೃದ್ಧ,пересь
641,jung::A,ಎಳ,егит
642,jung::A,ಎಳ,пинал
643,arm::A,ಬಡ,начар
644,arm::A,ಬಡ,куанер
645,reich::A,ಶ್ರೀಮಂತ,узыр
646,bekannt::A,ಅಪ್ತ,тодмо
647,berühmt::A,ಪ್ರಸಿದ್ಧ,дано
648,fremd::A,ಪರಕೀಯ,ят
649,verschieden::A,ಬೇರೆ,пӧртэм
650,nah::A,ಹತ್ತಿರವಾದ,матысь
651,fern::A,ದೂರದ,кыдёкысь
652,linker::A,ಎಡ,паллян
653,rechter::A,ಬಲ,бур
654,rechter::A,ಬಲ,бурпал
655,anderer::A,ಇತರ,мукет
656,erster::A,ಪ್ರಥಮ,нырысетӥез
657,zweiter::A,ದ್ವಿತೀಯ,кыктэтӥез
658,dritter::A,ಮೂರನೆಯಜಗತ್ತು,кунньметӥез
659,letzter::A,ಅಂತ್ಯ,берло
660,letzter::A,ಅಂತ್ಯ,берпум
661,allein::ADV,ಒಬ್ಬನೇ,огназ
662,auf einmal::ADV,ಒಡನೆ,огдыре
663,zusammen::ADV,ಒಟ್ಟಿಗೆ,ӵош
664,zusammen::ADV,ಒಟ್ಟಿಗೆ,валче
665,lange::ADV,ದೀರ್ಘ,кема
666,plötzlich::ADV,ಅನಾಮತ್ತು,мапламтэ шорысь
667,sofort::ADV,ಜಾಗ್ರತೆ,али ик
668,später::ADV,ತರುವಾಯ,бергес
669,später::ADV,ತರುವಾಯ,берлогес
670,jetzt::ADV,ಈಗ,али
671,jetzt::ADV,ಈಗ,табере
672,heute::ADV,ಇಂದು,туннэ
673,morgen::ADV,ನಾಳೆ,ӵуказе
674,bald::ADV,ಬೇಗ,ӝоген
675,dann::ADV,ಆಗ,берло
676,gestern::ADV,ನಿನ್ನೆ,толон
677,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,огпол
678,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,одӥг пол
679,damals::ADV,ಆಗ,соку
680,danach::ADV,ಆಮೇಲೆ,собере
681,vorher::ADV,ಮುಂಚೆ,азьло
682,vorher::ADV,ಮುಂಚೆ,азьвыл
683,zuerst::ADV,ಮೊದಲಿಗೆ,азьло
684,einmal::ADV,ಒಮ್ಮೆ,огпол
685,manchmal::ADV,ಆಗಾಗ,куддыръя
686,oft::ADV,ಅನೇಕಸಲ,ӵем
687,immer::ADV,ಯಾವಾಗಲೂ,пыр
688,immer::ADV,ಯಾವಾಗಲೂ,котьку
689,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,уз ноку
690,hier::ADV,ಇಲ್ಲಿ,татын
691,hierhin::ADV,ಇತ್ತ,татчы
692,von hier::ADV,ಇಲ್ಲಿಂದ,татысь
693,dort::ADV,ಅಲ್ಲಿ,отӥ
694,dort::ADV,ಅಲ್ಲಿ,отын
695,dorthin::ADV,ಅಲ್ಲಿಗೆ,отчы
696,geradeaus::ADV,ಸೀದಾ,меӵак
697,vorwärts::ADV,ಮುನ್ನೆಡೆವ,азьлань
698,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,берлань
699,zurück::ADV,ಹಿಂದಕ್ಕೆ,берен
700,zurück::ADV,ಹಿಂದಕ್ಕೆ,берлань
701,unten::ADV,ಕೆಳಗೆ,улын
702,hinab::ADV,ಕೆಳಕ್ಕೆ,улэ
703,oben::ADV,ಮೇಲೆ,вылын
704,oben::ADV,ಮೇಲೆ,вылӥын
705,hinauf::ADV,ಮೇಲಕ್ಕೆ,вылэ
706,hinauf::ADV,ಮೇಲಕ್ಕೆ,вылӥе
707,hinauf::ADV,ಮೇಲಕ್ಕೆ,выллань
708,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,котькытын
709,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,пасьтана
710,nicht::ADV,ಇಲ್ಲ,уз
711,nicht::ADV,ಅಲ್ಲ,уз
712,ein wenig::ADV,ತುಸು,ичи
713,ein wenig::ADV,ತುಸು,ӧжыт
714,ein wenig::ADV,ತುಸು,огшап
715,kaum::ADV,ಕಠಿನವಾಗಿ,муртса
716,sehr::ADV,ಬಹು,туж
717,sehr::ADV,ಬಹು,лекос
718,so::ADV,ಅಷ್ಟು,озьы
719,so::ADV,ಅಷ್ಟು,тазьы
720,noch::ADV,ಇನ್ನು,на
721,nur::ADV,ಕೇವಲ,гинэ
722,schon::ADV,ಆಗಲೇ,ни
723,schon::ADV,ಆಗಲೇ,ини
724,wieder::ADV,ಪುನಃ,нош
725,wieder::ADV,ಪುನಃ,кайта
726,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,юнме
727,vor::PRP,ಮುಂದೆ,азьын
728,hinter::PRP,ಹಿಂದ,берын
729,hinter::PRP,ಹಿಂದ,бӧрсьы
730,unter::PRP,ಕೆಳ,улын
731,durch::PRP,ನೇರವಾಗಿ,пыр
732,durch::PRP,ನೇರವಾಗಿ,пыртӥ
733,neben::PRP,ಅಧರ ಬಲಿಕ,бордын
734,zwischen::PRP,ನಡುವೆ,вискын
735,wegen::PRP,ಅಧಕ್ಕಗಿ,сэрен
736,dies::PRN,ಈ,та
737,das::PRN,ಅದು,со
738,alles::PRN,ಎಲ್ಲ,ваньмыз
739,ich::PRN,ನಾನು,мон
740,du::PRN,ನೀನು,тон
741,er::PRN,ಅವನು,со
742,er::PRN,ಇವನು,со
743,wir::PRN,ನಾವು,ми
744,ihr::PRN,ನೀವು,тӥ
745,sie::PRN,ಅವರು,соос
746,was::FPRN,ಏನು,ма
747,wer::FPRN,ಯಾರಿಗೆ,кин
748,wo::FADV,ಎಲ್ಲಿ,кытын
749,wohin::FADV,ಎಲ್ಲಿಗೆ,кытчы
750,wie::FADV,ಹೇಗೆ,кызьы
751,warum::FADV,ಏಕೆ,малы
752,wieviel::FNUM,ಎಷ್ಟು,кӧня
753,eins::NUM,ಒಂದು,одӥг
754,zwei::NUM,ಎರಡು,кык
755,drei::NUM,ಮೂರು,куинь
756,vier::NUM,ನಾಲ್ಕು,ньыль
757,fünf::NUM,ಅಯ್ದು,вить
758,sechs::NUM,ಆರು,куать
759,sieben::NUM,ಏಳು,сизьым
760,acht::NUM,ಎಂಟು,тямыс
761,neun::NUM,ಒಂಭಬತ್ತು,укмыс
762,zehn::NUM,ಹತ್ತು,дас
763,elf::NUM,ಹನ್ನೊಂದು,дас одӥг
764,zwölf::NUM,ಹನ್ನೆರಡು,дас кык
765,zwanzig::NUM,ಇಪ್ಪತ್ತು,кызь
766,dreißig::NUM,ಮೂವತ್ತು,куамын
767,vierzig::NUM,ನಲವತ್ತು,ньыльдон
768,fünfzig::NUM,ಐವತ್ತು,витьтон
769,sechzig::NUM,ಅರುವತ್ತು,куатьтон
770,siebzig::NUM,ಎಪ್ಪತ್ತು,сизьымдон
771,achtzig::NUM,ಎಂಬತ್ತು,тямыстон
772,neunzig::NUM,ತೊಂಬತ್ತು,укмыстон
773,hundert::NUM,ನೂರು,сю
774,tausend::NUM,ಸಾವಿರ,сюрс
775,und::CNJ,ಮತ್ತು,и
776,und::CNJ,ಮತ್ತು,но
777,oder::CNJ,ಅಥವಾ,яке
778,stehen::V,ನಿಲ್ಲು,сылыны
779,sitzen::V,ಕುಳ್ಳಿರು,пукыны
780,liegen::V,ಮಲಗಿಕೊ,кылльыны
781,hängen::V,ಇಳಿಯಬಿಡು,ошкыса улыны
782,werden::V,ಆಗು,луыны
783,passieren::V,ಆಗು,луыны
784,beginnen::V,ಆರಂಭಿಸು,кутскыны
785,enden::V,ಕೊನೆಗಾಣು,бырыны
786,wechseln::V,ಮಾರ್ಪಡಿಸು,воштӥськыны
787,aufgehen[Sonne]::V,ಮೂಡು,ӝужаны
788,untergehen[Sonne]::V,ಮುಳುಗು,пуксьыны
789,scheinen[Sonne]::V,ಹೊಳೆ,пиштыны
790,scheinen[Sonne]::V,ಹೊಳೆ,чиляны
791,donnern::V,ಗುಡುಗಾಗು,гудыръяны
792,wehen::V,ತೀಡು,пелляськыны
793,strömen::V,ಹರಿ,киськыны
794,strömen::V,ಹರಿ,исьтӥськыны
795,fließen::V,ಹರಿ,бызьыны
796,sich drehen::V,ಸುತ್ತು,берганы
797,schwanken::V,ಓಲಾಡು,вошъяськыны
798,schwingen::V,ತೂಗು,шонаськыны
799,fallen::V,ಉದುರು,усьыны
800,brennen::V,ಉರಿ,ӝуаны
801,rauchen::V,ಹೊಗೆಬಿಡು,ӵындыны
802,regnen::V,ಸುರಿ,зорыны
803,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,кынмыны
804,tauen::V,ಬೆಚ್ಚಗಾಗು,шунаны
805,schmelzen::V,ಕರಗು,шунаны
806,trocknen::V,ಒಣಗು,куасьмыны
807,sieden::V,ಕುದಿ,пӧзьыны
808,faulen::V,ಕೊಳೆ,сисьмыны
809,verfaulen::V,ನಶಿಸು,сисьмыны
810,reißen::V,ಒಡೆ,кеськыны
811,versinken::V,ಮುಳುಗು,выйыны
812,vergehen::V,ಸಾಗು,ортчыны
813,erscheinen::V,ತೋರು,адскыны
814,verschwinden::V,ಮಾಯವಾಗು,бырыны
815,sinken::V,ಕುಸಿ,усьыны
816,abnehmen::V,ತಗ್ಗು,синыны
817,zunehmen::V,ಬೆಳೆ,йылыны
818,steigen::V,ಉಬ್ಬು,лӧпкыны
819,wachsen::V,ಬೆಳೆ,будыны
820,glänzen::V,ಮಿರುಗು,чиляны
821,glänzen::V,ಮಿರುಗು,пиштыны
822,funkeln::V,ಮಿನುಗು,чилекъяны
823,lärmen::V,ಶಬ್ದ ಮಾಡಲು,уретыны
824,lärmen::V,ಶಬ್ದ ಮಾಡಲು,ӵашетыны
825,läuten::V,ಬಾರಿಸು,жингыртыны
826,klingeln::V,ಅನುರಣಿಸು,жингыртыны
827,klirren::V,ಕಿಣಿಕಿಣಿಸು,жильккетыны
828,brausen::V,ಅಬ್ಬರಿಸು,лекъяськыны
829,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,ӵашетыны
830,klingen::V,ಉಸಿರು,кылӥськыны
831,bellen::V,ಬಗುಳು,утыны
832,heulen::V,ಅರಚು,вузыны
833,blasen::V,ಗಾಳಿ ಊದು,пельтыны
834,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,шуланы
835,schreien::V,ಕರೆ,черекъяны
836,schreien::V,ಕರೆ,кесяськыны
837,stöhnen::V,ನರಳು,ӝуштыны
838,zittern::V,ನಡುಗು,дырекъяны
839,zittern::V,ನಡುಗು,куалекъяны
840,leben::V,ಇರು,улыны
841,geboren werden::V,ಉಂಟಾಗು,вордӥськыны
842,atmen::V,ಉಸಿರು,шоканы
843,trinken::V,ಕುಡಿ,юыны
844,essen::V,ತಿನ್ನು,сиыны
845,schlucken::V,ನುಂಗು,ньылыны
846,müde werden::V,ಬಳಲು,жадьыны
847,einschlafen::V,ನಿದ್ಧೆಹೋಗು,умме усьыны
848,schlafen::V,ನಿದ್ರಿಸು,кӧлыны
849,aufwachen::V,ಏಳು,сайканы
850,aufstehen::V,ಏಳು,султыны
851,sich erholen::V,ಸುಧಾರಿಸು,шутэтскыны
852,krank werden::V,ಬೇನೆಬೀಳು,висьыны
853,krank sein::V,ಕೆಟ್ಟ ಎಂದು,висьыны
854,schmerzen::V,ಕಚ್ಚು,висьыны
855,husten::V,ಕೆಮ್ಮು,кызыны
856,genesen::V,ಮತ್ತೆಹೊದಿಸು,юнматскыны
857,genesen::V,ಮತ್ತೆಹೊದಿಸು,бурмытскылыны
858,sterben::V,ಮೃತಪಡು,кулыны
859,umkommen::V,ಹಾಳಾಗು,бырыны
860,sich bewegen::V,ಚಲಿಸು,вырыны
861,sich rühren::V,ಕದಲು,вырӟыны
862,sich rühren::V,ಕದಲು,вырӟылыны
863,sich erheben::V,ಏಳು,султыны
864,sich setzen::V,ಕೂರು,пуксьыны
865,hinfallen::V,ಬೀಳು,усьыны
866,laufen::V,ನಡೆ,мыныны
867,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,вамышъяны
868,spazierengehen::V,ವಿಹರಿಸು,мыныны
869,spazierengehen::V,ವಿಹರಿಸು,ветлыны
870,eilen::V,ಮುನ್ನುಗ್ಗು,дыртыны
871,sich beeilen::V,ಆತುರಪಡು,дыртыны
872,sausen::V,ಒಗೆ,туж ӝог мыныны
873,rennen::V,ಓಡು,бызьылыны
874,springen::V,ಜಿಗಿ,тэтчаны
875,klettern::V,ಏರು,тубаны
876,schaukeln::V,ತೂಗು,лэйканы
877,schaukeln::V,ತೂಗು,шонаськыны
878,kriechen::V,ತೆವಳು,нюж ветлыны
879,schwimmen::V,ಈಜು,уяны
880,tauchen::V,ಕೆಳಗಿಳಿ,зумылыны
881,rudern::V,ಸಾಗಿಸು,полсаны
882,fahren::V,ನಡೆಸು,ветлыны
883,fliegen::V,ಹಾರು,лобаны
884,gehen::V,ಹೋಗು,мыныны
885,weggehen::V,ಹೊರಡು,кошкыны
886,abfahren::V,ತೆರಳು,кошкыны
887,anhalten::V,ನಿಲ್ಲು,дугдыны
888,hineingehen::V,ಒಳಹೊಗು,пырыны
889,eintreten::V,ಒಳಹೊಗು,пырыны
890,kommen::V,ಬರು,вуыны
891,kommen::V,ಬರು,лыктыны
892,ankommen::V,ಬರು,вуыны
893,zurückkommen::V,ಹಿಂದಿರುಗು,берытскыны
894,bleiben::V,ಇರು,кыльыны
895,warten::V,ಇರು,витьыны
896,erwarten::V,ನಿರೀಕ್ಷಿಸು,витьыны
897,erwarten::V,ನಿರೀಕ್ಷಿಸು,возьманы
898,suchen::V,ಹುಡುಕು,утчаны
899,finden::V,ಕಂಡುಕೊ,шедьтыны
900,versuchen::V,ಪ್ರಯತ್ನಿಸು,турттыны
901,vorbereiten::V,ಸಿದ್ಧವಾಗು,дасяны
902,lieben::V,ಪ್ರೀತಿಸು,гажаны
903,mögen::V,ಇಷ್ಟಪಡು,яратыны
904,lachen::V,ನಗು,серекъяны
905,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,сюлме йӧтыны
906,weinen::V,ಅಳು,бӧрдыны
907,schimpfen::V,ಗೊಣಗು,даллашыны
908,sich ärgern::V,ಗಣಗಾಡು,лекъяськыны
909,sich fürchten::V,ನಡುಗು,кышканы
910,sich fürchten::V,ನಡುಗು,курданы
911,fürchten::V,ಹೆದರು,курданы
912,fürchten::V,ಹೆದರು,кышканы
913,fliehen::V,ಓಡಿಹೋಗು,пегӟыны
914,flüchten::V,ಪಾರಾಗು,пегӟыны
915,sehen::V,ಕಾಣು,адӟыны
916,anschauen::V,ನೋಡು,учкыны
917,ansehen::V,ನಿರೀಕ್ಷಿಸು,учкыны
918,hören::V,ಕೇಳು,кылыны
919,zuhören::V,ಆಲಿಸು,кылзыны
920,probieren::V,ರುಚಿ ನೋಡು,веръяны
921,riechen::V,ಮೂಸು,зынъяны
922,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,шӧдыны
923,scheinen::V,ತೋರು,адскыны
924,zu sehen sein::V,ಕಾಣಿಸು,адӟиськыны
925,vernehmen::V,ಕೇಳು,кылыны
926,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,кынмыны
927,tun::V,ಮಾಡು,карыны
928,können::V,ಮಾಡಬಲ್ಲ,быгатыны
929,wollen::V,ಬಯಸು,потыны
930,anfangen::V,ಪ್ರಾರಂಭಿಸು,кутскыны
931,beenden::V,ನಿಲ್ಲಿಸು,быдтыны
932,beenden::V,ನಿಲ್ಲಿಸು,быдэстыны
933,aufhören::V,ಮುಗಿಸು,дугдыны
934,gelingen::V,ಯಶಸ್ವಿಯಾಗು,быгатыны
935,gelingen::V,ಯಶಸ್ವಿಯಾಗು,луыны
936,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,лэсяны
937,öffnen::V,ತೆರೆ,усьтыны
938,schließen::V,ಮುಚ್ಚು,пытсаны
939,stellen::V,ಇಕ್ಕು,пуктыны
940,setzen::V,ಇಡು,пуктыны
941,legen::V,ಇಡು,поныны
942,berühren::V,ತಾಕು,исаны
943,verbinden::V,ಕೂಡಿಸು,герӟаны
944,bedecken::V,ಮುಚ್ಚು,пытсаны
945,aufhängen::V,ತೂಗುಹಾಕು,ошыны
946,anzünden::V,ಹತ್ತಿಸು,ӝуатыны
947,aufheben::V,ಆಯಿ,ӝутыны
948,zurücklassen::V,ಬಿಡು,кельтыны
949,verlieren::V,ಕಳೆ,ыштыны
950,fallen lassen::V,ಬೀಳಿಸು,уськытыны
951,machen::V,ಮಾಡು,лэсьтыны
952,herstellen::V,ತಯಾರಿಸು,лэсьтыны
953,bauen::V,ಕಟ್ಟು,пуктыны
954,reparieren::V,ಸರಿಪಡಿಸು,тупатыны
955,verbessern::V,ತಿದ್ದು,умоятыны
956,ändern::V,ಬದಲಾಯಿಸು,воштыны
957,graben::V,ಅಗೆ,копаны
958,beugen::V,ಬಗ್ಗಿಸು,губыртыны
959,biegen::V,ಬಗ್ಗಿಸು,куасаны
960,drehen::V,ತಿರುಗು,бергатыны
961,wenden::V,ತಿರುಗು,берыктыны
962,umdrehen::V,ತಿರುಗಿಸು,берыктыны
963,heben::V,ಎತ್ತು,ӝутыны
964,hochheben::V,ಎತ್ತು,ӝутъяны
965,ergreifen::V,ಆಕ್ರಮಿಸು,кутыны
966,ergreifen::V,ಆಕ್ರಮಿಸು,кырмыны
967,halten::V,ಹಿಡಿ,возьыны
968,drücken::V,ಒತ್ತು,зӥбыны
969,drücken::V,ಒತ್ತು,пачкатыны
970,schieben::V,ನೂಕು,донганы
971,kratzen::V,ತರಚಿಕೊಳ್ಳು,вуштыны
972,lecken::V,ನೆಕ್ಕು,нюлыны
973,beißen::V,ಕಚ್ಚು,куртчыны
974,abreißen::V,ಹರಿ,ишкалтыны
975,abschneiden::V,ಕತ್ತರಿಸು,шорыны
976,abschneiden::V,ಕತ್ತರಿಸು,вандыны
977,binden::V,ಕಟ್ಟು,керттыны
978,stecken::V,ಸಿಕ್ಕಿಸು,мертчытыны
979,brechen::V,ಮುರಿ,тӥяны
980,klopfen::V,ತಟ್ಟು,йыганы
981,klopfen::V,ತಟ್ಟು,шарккетыны
982,hauen::V,ಹೊಡೆ,жугыны
983,hauen::V,ಹೊಡೆ,тышканы
984,kleben::V,ಅಂಟಿಸು,лякыны
985,reiben::V,ಉಜ್ಜು,зыраны
986,reiben::V,ಉಜ್ಜು,вуштыны
987,streichen::V,ಹರಡು,зыраны
988,schleifen::V,ಮಸೆ,шерыны
989,schneiden::V,ಕತ್ತರಿಸು,вандыны
990,rütteln::V,ಕುಲುಕಿಸು,зуркатыны
991,schütteln::V,ಅಲುಗಿಸು,куалекъятыны
992,schwenken::V,ತೂಗಾಡು,шонаны
993,schütten::V,ಎರೆ,лэзьыны
994,füllen::V,ತುಂಬಿಸು,тырмытыны
995,einwickeln::V,ಹೊದಿಸು,биньыны
996,tragen::V,ಹೊರು,нуыны
997,schleppen::V,ಜಗ್ಗು,кыскыны
998,ziehen::V,ಎಳೆ,кыскыны
999,aufbewahren::V,ಇಟ್ಟುಕೊ,возьыны
1000,werfen::V,ಎಸೆ,куяны
1001,werfen::V,ಎಸೆ,лэзяны
1002,fangen::V,ಹಿಡಿ,кутыны
1003,packen::V,ಸೆಳೆ,кутыны
1004,packen::V,ಸೆಳೆ,кырмыны
1005,verstecken::V,ಮುಚ್ಚಿಡು,ватыны
1006,teilen::V,ವಿಭಜಿಸು,люкыны
1007,schicken::V,ಕಳುಹಿಸು,ыстыны
1008,bringen::V,ತರು,вайыны
1009,hinzufügen::V,ಕೂಡಿಸು,ватсаны
1010,bekommen::V,ಸಂಪಾದಿಸು,басьтыны
1011,erhalten::V,ಪಡೆ,басьтыны
1012,nehmen::V,ಹಿಡಿ,кутыны
1013,nehmen::V,ಹಿಡಿ,басьтыны
1014,wählen::V,ಆರಿಸು,бырйыны
1015,auswählen::V,ಆಯಿ,бырйыны
1016,bewahren::V,ರಕ್ಷಿಸಿಡು,возьыны
1017,behindern::V,ಅಡ್ಡಿಮಾಡು,могӟытыны
1018,verderben::V,ಕೆಡಿಸು,сӧрыны
1019,beschädigen::V,ಹಾಳುಮಾಡು,урод лэсьтыны
1020,zerbrechen::V,ಮುರಿ,сӧрыны
1021,zerreißen::V,ಸೀಳು,кесяны
1022,zerstören::V,ಅಳಿಸು,куашкатыны
1023,verbrennen::V,ಸುಡು,сутыны
1024,geben::V,ಕೊಡು,сётыны
1025,reichen::V,ಕೊಡು,сётыны
1026,schenken::V,ಅರ್ಪಿಸು,кузьманы
1027,versprechen::V,ವಾಗ್ದಾನಮಾಡು,кыл сётыны
1028,wünschen::V,ಬಯಸು,сӥзьыны
1029,loben::V,ಹೊಗಳು,ушъяны
1030,küssen::V,ಚುಂಬಿಸು,чупаны
1031,wiegen::V,ತೂಗು,веттаны
1032,wiegen::V,ತೂಗು,лэйкатыны
1033,zudecken::V,ಹಾಸು,шобыртыны
1034,wecken::V,ಎಬ್ಬಿಸು,сайкатыны
1035,zeigen::V,ತೋರಿಸು,возьматыны
1036,führen::V,ದಾರಿತೋರಿಸು,нуыны
1037,lehren::V,ಕಲಿಸು,дышетыны
1038,unterrichten::V,ಬೋಧಿಸು,дышетыны
1039,aufziehen::V,ಸಲಹು,будэтыны
1040,leiten::V,ಮುಂದಾಳಾಗಿರು ,кивалтыны
1041,antreiben::V,ಓಡಿಸು,дыртытыны
1042,lassen::V,ಮಾಡಲುಬಿಡು,-ытыны
1043,einladen::V,ಆಹ್ವಾನಿಸು,ӧтьыны
1044,vereinigen::V,ಒಂದಾಗು,огазеяны
1045,besuchen::V,ಭೇಟಿಯಾಗು,адӟыськыны
1046,treffen::V,ಸಂಧಿಸು,пумитаны
1047,sich versammeln::V,ನೆರೆ,люкаськыны
1048,spielen::V,ಆಡು,шудыны
1049,singen::V,ಹಾಡು,кырӟаны
1050,tanzen::V,ಕುಣಿ,эктыны
1051,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,люкиськыны
1052,verlassen::V,ಕಳೆ,куштыны
1053,retten::V,ರಕ್ಷಿಸು,утьыны
1054,bewachen::V,ಕಾಪಾಡು,возьманы
1055,schützen::V,ಸಂರಕ್ಷಿಸು,утялтыны
1056,verteidigen::V,ಕಾಪಿಡು,возьманы
1057,sich schlagen::V,ಕಿತ್ತಾಟ,жугиськыны
1058,schießen::V,ಎಸೆ,ыбылӥськны
1059,siegen::V,ಗೆಲ್ಲು,вормыны
1060,ärgern::V,ರೇಗಿಸು,вожпоттыны
1061,schlagen::V,ಹೊಡೆ,жуккыны
1062,treten::V,ಒದೆ,лёганы
1063,stechen::V,ಚುಚ್ಚು,бышкалтыны
1064,stoßen::V,ತಳ್ಳು,донгыны
1065,stehlen::V,ಕದಿ,вораны
1066,stehlen::V,ಕದಿ,лушканы
1067,stören::V,ಕತಕು,люкетыны
1068,belästigen::V,ತೊಂದರೆ,акыльтыны
1069,belästigen::V,ತೊಂದರೆ,вукылмыны
1070,verbergen::V,ಮರೆಮಾಜು,ватыны
1071,täuschen::V,ಠಕ್ಕಿಸು,алданы
1072,betrügen::V,ವಂಚಿಸು,пӧяны
1073,töten::V,ಕೊಲ್ಲು,виыны
1074,wohnen::V,ವಾಸಿಸು,улыны
1075,arbeiten::V,ಕೆಲಸ ಮಾಡು,ужаны
1076,sammeln::V,ಸಂಚಯಿಸು,бичаны
1077,pflücken::V,ಬಿಡಿಸು,ишкыны
1078,jagen::V,ಬೇಟೆಯಾಡು,пӧйшураны
1079,fischen::V,ಮೀನು ಹಿಡಿ,чорыганы
1080,fassen::V,ಹಿಡಿ,кутыны
