,Concept_ID,lbe,kn
530,lang::A,лахъисса,ದೀರ್ಘ
531,kurz::A,кутӏасса,ಚಕ್ಕ
532,breit::A,уттасса,ಅಗಲವಾದ
533,schmal::A,уттакӏюласса,ಇಕ್ಕಟ್ಟಾದ
534,dicht::A,ццунсса,ದಟ್ಟ
535,dick[Gegenstand]::A,ганзсса,ದಟ್ಟ
536,dünn::A,кӏюласса,ತೆಳು
537,fest::A,цӏакьсса,ಘನ
538,fest::A,кьянкьасса,ಘನ
539,flach::A,баягъисса,ಚಪ್ಪಟೆ
540,flach::A,цӏубакъасса,ಚಪ್ಪಟೆ
541,flach::A,куртӏ дакъасса,ಚಪ್ಪಟೆ
542,glatt::A,дюрчӏусса,ನಯ
543,hart::A,кьянкьасса,ಗಟ್ಟಿ
544,weich::A,кӏукӏлусса,ಮೃದುವಾದ
545,rund::A,ккурккисса,ವರ್ತುಳ
546,spitz::A,ярксса,ಮೊನಚಾದ
547,spitz::A,дайлсса,ಮೊನಚಾದ
548,spitz::A,мицӏ бусса,ಮೊನಚಾದ
549,scharf::A,ярксса,ತೀಕ್ಷ್ಣ
550,scharf::A,дайлсса,ತೀಕ್ಷ್ಣ
551,scharf::A,мицӏ бусса,ತೀಕ್ಷ್ಣ
552,stumpf::A,къуркъасса,ಮೊಂಡು
553,schwer::A,кӏусса,ಭಾರಿ
554,schön::A,аьнтӏикӏасса,ಸುಂದರ
555,heiß::A,кӏирисса,ಬಿಸಿ
556,warm::A,гъелисса,ಬಿಸಿ
557,kalt::A,дяркъусса,ತಣ್ಣನೆಯ
558,kühl::A,дюхлулсса,ತಂಪಾದ
559,frisch::A,цӏусса,ನಿರ್ಮಲ
560,feucht::A,атилсса,ಒದ್ದೆಯಾದ
561,feucht::A,хъавтусса,ಒದ್ದೆಯಾದ
562,nass::A,атилсса,ಒದ್ದೆಯಾದ
563,nass::A,хъавтусса,ಒದ್ದೆಯಾದ
564,trocken::A,кьавкьсса,ಶುಷ್ಕ
565,trocken::A,кьакьан бувсса,ಶುಷ್ಕ
566,voll::A,бувцӏусса,ತುಂಬಿದ
567,leer::A,бачӏвасса,ಖಾಲಿ
568,offen::A,тӏивтӏусса,ಮುಚ್ಚಲ್ಲದ
569,geschlossen::A,лавкьусса,ಮುಚ್ಚಿದ
570,sauber::A,марцӏсса,ಶುದ್ಧ
571,schmutzig::A,чапалсса,ಅಶುದ್ಧ
572,roh::A,шакъавхьсса,ಹಸಿ
573,reif::A,дирсса,ಹಣ್ಣಾದ
574,lecker::A,нахӏусса,ಗುಚಿಕರ
575,lecker::A,тӏааьнсса,ಗುಚಿಕರ
576,süß::A,нацӏусса,ಸಿಹಿ
577,bitter::A,кьурчӏисса,ಕಹಿ
578,sauer::A,туршсса,ಹುಳಿಯಾದ
579,hell::A,чаннасса,ಹೊಳೆಯುವ
580,dunkel::A,цӏансса,ಮಬ್ಬಾದ
581,schwarz::A,лухӏисса,ಕಪ್ಪು
582,weiß::A,кӏяласса,ಬಿಳಿಯ
583,rot::A,ятӏулсса,ಕೆಂಪು
584,gelb::A,хъахъисса,ಹಳದಯ
585,blau::A,някӏсса,ನೀಲ
586,grün::A,щюлисса,ಕಾಯಾದ
587,grau::A,оьрусса,ಬೂದುಬಣ್ಣದ
588,bunt::A,оьрчӏикӏурисса,ವರ್ಣರಂಜಿತ
589,billig::A,кьювкьусса,ಅಗ್ಗ
590,teuer::A,ххирасса,ದುಬಾರಿಯಾದ
591,wertvoll::A,багьасса,ಅಮೂಲ್ಯ
592,blind::A,мурчӏисса,ಅಂಧ
593,taub::A,къюкӏсса,ಕಿವುಡಾದ
594,kräftig::A,гужсса,ಪ್ರಬಲ
595,stark::A,кьянкьасса,ಶಕ್ತಿವಂತ
596,schwach::A,заэвсса,ದುರ್ಬಲ
597,fett::A,бучсса,ಕೊಬ್ಬಿದ
598,schlank::A,бювхъусса,ತೆಳ್ಳಗಿನ
599,hübsch::A,янусса,ಅಂದವಾದ
600,böse::A,оьсса,ಕೆಟ್ಟ
601,dumm::A,ахӏмакьсса,ಮಂದ
602,faul::A,танмалсса,ಆಲಸ
603,faul::A,курчӏилсса,ಆಲಸ
604,fleißig::A,хӏарачат бусса,ಕಡಗುವ
605,geizig::A,янттарцӏансса,ಜುಗ್ಗ
606,klug::A,аькьлу бусса,ಚತುರ
607,geschickt::A,паргалсса,ದಕ್ಷ
608,lieb::A,аьзизсса,ಪ್ರಿಯ
609,lustig::A,тяхъасса,ಖುಷಿಯಾದ
610,sanft::A,иминсса,ಸೌಮ್ಯ
611,hungrig::A,ккашилсса,ಹಸಿದ
612,krank::A,къашавайсса,ಅಸ್ವಸ್ಥ
613,nackt::A,кӏачӏасса,ನಗ್ನ
614,traurig::A,пашмансса,ದುಃಖಿತ
615,lebendig::A,уттавасса,ಜೀವಂತ
616,gut::A,ххуйсса,ಒಳ್ಳೆಯ
617,schlecht::A,оьккисса,ದುಷ್ಟ
618,richtig::A,саргъунсса,ಸರಿ
619,schlimm::A,оьккисса,ಅಸಹ್ಯ
620,wahr::A,хӏакьсса,ನಿಜ
621,alt::A,кугьнасса,ಮುದಿ
622,neu::A,цӏусса,ಹೊಸ
623,ehemalig::A,хъхъичӏвасса,ಮಾಜೀ
624,alt[Lebewesen]::A,агьилсса,ವೃದ್ಧ
625,jung::A,чӏавасса,ಎಳ
626,jung::A,жагьилсса,ಎಳ
627,arm::A,мискинсса,ಬಡ
628,reich::A,авадансса,ಶ್ರೀಮಂತ
629,bekannt::A,дусъсса,ಅಪ್ತ
630,berühmt::A,машгьурсса,ಪ್ರಸಿದ್ಧ
631,fremd::A,чил,ಪರಕೀಯ
632,verschieden::A,личӏи-личӏисса,ಬೇರೆ
633,nah::A,гъансса,ಹತ್ತಿರವಾದ
634,fern::A,архсса,ದೂರದ
635,linker::A,кияхсса,ಎಡ
636,linker::A,кюччахсса,ಎಡ
637,rechter::A,урчӏахсса,ಬಲ
638,anderer::A,цамур,ಇತರ
639,erster::A,цалчинмур,ಪ್ರಥಮ
640,erster::A,цалчиннсса,ಪ್ರಥಮ
641,zweiter::A,кӏилчиимур,ದ್ವಿತೀಯ
642,dritter::A,шамулчинмур,ಮೂರನೆಯಜಗತ್ತು
643,letzter::A,махъва-махъмур,ಅಂತ್ಯ
644,allein::ADV,ялгъузну,ಒಬ್ಬನೇ
645,zusammen::ADV,цачӏу,ಒಟ್ಟಿಗೆ
646,zusammen::ADV,архӏал,ಒಟ್ಟಿಗೆ
647,lange::ADV,батӏи къабуклай,ದೀರ್ಘ
648,lange::ADV,хъунмасса хӏаллай,ದೀರ್ಘ
649,plötzlich::ADV,цакуну,ಅನಾಮತ್ತು
650,sofort::ADV,мугьлат бакъа,ಜಾಗ್ರತೆ
651,später::ADV,махъ,ತರುವಾಯ
652,jetzt::ADV,утти,ಈಗ
653,jetzt::ADV,цӏана,ಈಗ
654,heute::ADV,хӏакьину,ಇಂದು
655,morgen::ADV,гьуит,ನಾಳೆ
656,morgen::ADV,гьунттий,ನಾಳೆ
657,dann::ADV,яла,ಆಗ
658,gestern::ADV,лахьхьу,ನಿನ್ನೆ
659,damals::ADV,та чӏумал,ಆಗ
660,danach::ADV,яла,ಆಮೇಲೆ
661,vorher::ADV,хьхьнчӏ,ಮುಂಚೆ
662,vorher::ADV,хьхьичӏва,ಮುಂಚೆ
663,zuerst::ADV,бакӏрай,ಮೊದಲಿಗೆ
664,zuerst::ADV,цӏу бутӏуй,ಮೊದಲಿಗೆ
665,einmal::ADV,цал,ಒಮ್ಮೆ
666,manchmal::ADV,ваксса-таксса,ಆಗಾಗ
667,oft::ADV,чӏявуну,ಅನೇಕಸಲ
668,immer::ADV,мудан,ಯಾವಾಗಲೂ
669,immer::ADV,даиман,ಯಾವಾಗಲೂ
670,niemals::ADV,тачӏав,ಯಾವಾಗಲೂ ಇಲ್ಲ
671,hier::ADV,шикку,ಇಲ್ಲಿ
672,hierhin::ADV,шиккун,ಇತ್ತ
673,von hier::ADV,шичча,ಇಲ್ಲಿಂದ
674,dort::ADV,гикку,ಅಲ್ಲಿ
675,dorthin::ADV,тиккун,ಅಲ್ಲಿಗೆ
676,geradeaus::ADV,тӏайланм,ಸೀದಾ
677,vorwärts::ADV,хьхьичӏунмай,ಮುನ್ನೆಡೆವ
678,rückwärts::ADV,махъа-хьхьичӏунмай,ಹಿಂದುಗಡೆಗೆ
679,zurück::ADV,махъунмай,ಹಿಂದಕ್ಕೆ
680,unten::ADV,лув,ಕೆಳಗೆ
681,hinab::ADV,бакӏ-ялавай,ಕೆಳಕ್ಕೆ
682,hinab::ADV,бакӏъялавай,ಕೆಳಕ್ಕೆ
683,oben::ADV,ялув,ಮೇಲೆ
684,hinauf::ADV,лавай,ಮೇಲಕ್ಕೆ
685,überall::ADV,гьариий,ಎಲ್ಲಸ್ಥಳಗಳು
686,überall::ADV,хьу-хьуний,ಎಲ್ಲಸ್ಥಳಗಳು
687,überall::ADV,гьарца кӏанай,ಎಲ್ಲಸ್ಥಳಗಳು
688,nicht::ADV,къа-,ಇಲ್ಲ
689,nicht::ADV,къа-,ಅಲ್ಲ
690,ein wenig::ADV,чанни,ತುಸು
691,ein wenig::ADV,ца чансса,ತುಸು
692,kaum::ADV,дахьа,ಕಠಿನವಾಗಿ
693,sehr::ADV,оьну,ಬಹು
694,sehr::ADV,гужну,ಬಹು
695,sehr::ADV,хъинну,ಬಹು
696,so::ADV,укукн,ಅಷ್ಟು
697,noch::ADV,гьала,ಇನ್ನು
698,noch::ADV,уттигу,ಇನ್ನು
699,noch::ADV,цакьинва,ಇನ್ನು
700,noch::ADV,ттигу-шилагу,ಇನ್ನು
701,nur::ADV,анжагь,ಕೇವಲ
702,wieder::ADV,цӏуницӏа,ಪುನಃ
703,vergebens::ADV,аьдада,ನಿಷ್ಫಲವಾಗಿ
704,vergebens::ADV,нахӏакь,ನಿಷ್ಫಲವಾಗಿ
705,vor::PRP,хьхьичӏ,ಮುಂದೆ
706,hinter::PRP,махъ,ಹಿಂದ
707,unter::PRP,лув,ಕೆಳ
708,durch::PRP,-х,ನೇರವಾಗಿ
709,neben::PRP,чӏарав,ಅಧರ ಬಲಿಕ
710,zwischen::PRP,дянив,ನಡುವೆ
711,wegen::PRP,цӏаний,ಅಧಕ್ಕಗಿ
712,dies::PRN,ва,ಈ
713,das::PRN,та,ಅದು
714,das::PRN,кӏа,ಅದು
715,das::PRN,га,ಅದು
716,alles::PRN,щала,ಎಲ್ಲ
717,ich::PRN,на,ನಾನು
718,du::PRN,ина,ನೀನು
719,er::PRN,му,ಅವನು
720,er::PRN,му,ಇವನು
721,wir::PRN,жу,ನಾವು
722,ihr::PRN,зу,ನೀವು
723,was::FPRN,ци,ಏನು
724,wer::FPRN,цу,ಯಾರಿಗೆ
725,wo::FADV,чув,ಎಲ್ಲಿ
726,wohin::FADV,чун,ಎಲ್ಲಿಗೆ
727,wie::FADV,цукун,ಹೇಗೆ
728,warum::FADV,цан,ಏಕೆ
729,wieviel::FNUM,циксса,ಎಷ್ಟು
730,eins::NUM,ца,ಒಂದು
731,zwei::NUM,кӏива,ಎರಡು
732,drei::NUM,шамма,ಮೂರು
733,vier::NUM,мукьа,ನಾಲ್ಕು
734,vier::NUM,мукьва,ನಾಲ್ಕು
735,fünf::NUM,ххюва,ಅಯ್ದು
736,sechs::NUM,ряхва,ಆರು
737,sieben::NUM,арула,ಏಳು
738,acht::NUM,мяйва,ಎಂಟು
739,neun::NUM,урчӏва,ಒಂಭಬತ್ತು
740,zehn::NUM,ацӏва,ಹತ್ತು
741,elf::NUM,ацӏния цава,ಹನ್ನೊಂದು
742,zwölf::NUM,ацӏиия кӏива,ಹನ್ನೆರಡು
743,zwanzig::NUM,кьува,ಇಪ್ಪತ್ತು
744,dreißig::NUM,зувира,ಮೂವತ್ತು
745,vierzig::NUM,мукьцӏала,ನಲವತ್ತು
746,fünfzig::NUM,ххюцӏала,ಐವತ್ತು
747,sechzig::NUM,ряхцӏала,ಅರುವತ್ತು
748,achtzig::NUM,мяйцӏала,ಎಂಬತ್ತು
749,neunzig::NUM,урчӏцӏала,ತೊಂಬತ್ತು
750,hundert::NUM,ттурш,ನೂರು
751,hundert::NUM,ттуршва,ನೂರು
752,tausend::NUM,азарва,ಸಾವಿರ
753,und::CNJ,-гу,ಮತ್ತು
754,oder::CNJ,я,ಅಥವಾ
755,oder::CNJ,ягу,ಅಥವಾ
756,stehen::V,ацӏан,ನಿಲ್ಲು
757,sitzen::V,щяивкӏун икӏан,ಕುಳ್ಳಿರು
758,liegen::V,утту нвхьуну икӏан,ಮಲಗಿಕೊ
759,hängen::V,зурчӏай тӏун,ಇಳಿಯಬಿಡು
760,werden::V,хьун,ಆಗು
761,passieren::V,хьун,ಆಗು
762,beginnen::V,дайдишин,ಆರಂಭಿಸು
763,beginnen::V,дайдирхьуну дикӏан,ಆರಂಭಿಸು
764,enden::V,къуртал дан,ಕೊನೆಗಾಣು
765,wechseln::V,даххана хьун,ಮಾರ್ಪಡಿಸು
766,wechseln::V,даххана дуллан,ಮಾರ್ಪಡಿಸು
767,aufgehen[Sonne]::V,буклай бур,ಮೂಡು
768,untergehen[Sonne]::V,лаглай бур,ಮುಳುಗು
769,scheinen[Sonne]::V,битан,ಹೊಳೆ
770,scheinen[Sonne]::V,чани буллан,ಹೊಳೆ
771,donnern::V,тӏий бур,ಗುಡುಗಾಗು
772,wehen::V,бишлай бур,ತೀಡು
773,strömen::V,экьинан,ಹರಿ
774,fließen::V,экьинан,ಹರಿ
775,sich drehen::V,гьанан,ಸುತ್ತು
776,schwanken::V,хъюлчу тӏун,ಓಲಾಡು
777,schwanken::V,хӏуркку тӏун,ಓಲಾಡು
778,schwingen::V,хъюлчай тӏун,ತೂಗು
779,schwingen::V,хъюлчу тӏун,ತೂಗು
780,fallen::V,багьлан,ಉದುರು
781,brennen::V,ччучлан,ಉರಿ
782,rauchen::V,пуркӏу тӏун,ಹೊಗೆಬಿಡು
783,regnen::V,лачӏун,ಸುರಿ
784,regnen::V,лачIлай дур,ಸುರಿ
785,gefrieren::V,микӏ лачӏун,ಹೆಪ್ಪುಗಟ್ಟು
786,tauen::V,баслан,ಬೆಚ್ಚಗಾಗು
787,schmelzen::V,баслан,ಕರಗು
788,trocknen::V,кьакьан,ಒಣಗು
789,sieden::V,щаран,ಕುದಿ
790,faulen::V,аьллан,ಕೊಳೆ
791,verfaulen::V,аьллан,ನಶಿಸು
792,verfaulen::V,аьян,ನಶಿಸು
793,reißen::V,ххя дукан,ಒಡೆ
794,versinken::V,оькьлан,ಮುಳುಗು
795,versinken::V,оькьан,ಮುಳುಗು
796,vergehen::V,лялиян,ಸಾಗು
797,erscheinen::V,буккан,ತೋರು
798,erscheinen::V,загьир хьун,ತೋರು
799,verschwinden::V,бат хьун,ಮಾಯವಾಗು
800,verschwinden::V,акъа хьун,ಮಾಯವಾಗು
801,sinken::V,чахь учин,ಕುಸಿ
802,abnehmen::V,чан хьун,ತಗ್ಗು
803,abnehmen::V,ссуссукьу хьун,ತಗ್ಗು
804,zunehmen::V,гьарза хьун,ಬೆಳೆ
805,steigen::V,гьаз хьун,ಉಬ್ಬು
806,wachsen::V,ххяххан,ಬೆಳೆ
807,glänzen::V,цӏай буккан,ಮಿರುಗು
808,funkeln::V,цӏай-цӏай тӏун,ಮಿನುಗು
809,lärmen::V,чӏу буллан,ಶಬ್ದ ಮಾಡಲು
810,lärmen::V,аьлагъужа буллан,ಶಬ್ದ ಮಾಡಲು
811,läuten::V,занг ришлан,ಬಾರಿಸು
812,läuten::V,занг дуллан,ಬಾರಿಸು
813,klingeln::V,занг ришлан,ಅನುರಣಿಸು
814,klingeln::V,занг дуллан,ಅನುರಣಿಸು
815,brausen::V,никъащилан,ಅಬ್ಬರಿಸು
816,rauschen::V,щурщур тӏун,ಮರ್ಮರಗುಟ್ಟಿಸು
817,klingen::V,чӏу буклан,ಉಸಿರು
818,bellen::V,хӏап тӏун,ಬಗುಳು
819,blasen::V,уф тӏун,ಗಾಳಿ ಊದು
820,pfeifen::V,щютӏа тӏун,ಸಿಳ್ಳೆಯೂದು
821,schreien::V,чӏу бан,ಕರೆ
822,stöhnen::V,угь-къак тӏун,ನರಳು
823,zittern::V,зурзу чин,ನಡುಗು
824,zittern::V,зурзу тӏун,ನಡುಗು
825,leben::V,ялапар хъанан,ಇರು
826,geboren werden::V,ан,ಉಂಟಾಗು
827,atmen::V,ссихӏ ласлан,ಉಸಿರು
828,atmen::V,ссихӏ бигьлан,ಉಸಿರು
829,trinken::V,хӏачӏан,ಕುಡಿ
830,trinken::V,хӏачӏлан,ಕುಡಿ
831,essen::V,канан,ತಿನ್ನು
832,schlucken::V,кьюлтӏа тӏун,ನುಂಗು
833,müde werden::V,аьхчӏин,ಬಳಲು
834,einschlafen::V,шанан икӏан,ನಿದ್ಧೆಹೋಗು
835,schlafen::V,шанан,ನಿದ್ರಿಸು
836,aufwachen::V,чантӏ учин,ಏಳು
837,aufstehen::V,бизан,ಏಳು
838,sich erholen::V,бигьалаган,ಸುಧಾರಿಸು
839,krank werden::V,къашай хьун,ಬೇನೆಬೀಳು
840,krank sein::V,къашай хъанан,ಕೆಟ್ಟ ಎಂದು
841,krank sein::V,къашавай икӏан,ಕೆಟ್ಟ ಎಂದು
842,schmerzen::V,цӏун,ಕಚ್ಚು
843,husten::V,хъугьу чин,ಕೆಮ್ಮು
844,husten::V,хъугьу тӏун,ಕೆಮ್ಮು
845,genesen::V,хъин хьун,ಮತ್ತೆಹೊದಿಸು
846,genesen::V,сагъ лаган,ಮತ್ತೆಹೊದಿಸು
847,sterben::V,ивчӏан,ಮೃತಪಡು
848,umkommen::V,лиллан,ಹಾಳಾಗು
849,umkommen::V,литӏлан,ಹಾಳಾಗು
850,umkommen::V,ажал биян,ಹಾಳಾಗು
851,umkommen::V,личӏи хьун,ಹಾಳಾಗು
852,umkommen::V,иакьлу хьун,ಹಾಳಾಗು
853,umkommen::V,ахир жан хъанан,ಹಾಳಾಗು
854,umkommen::V,рухӏирачӏа икӏан,ಹಾಳಾಗು
855,sich bewegen::V,сукку хьун,ಚಲಿಸು
856,sich rühren::V,сукку хьун,ಕದಲು
857,sich erheben::V,бизан,ಏಳು
858,sich setzen::V,щяикӏан,ಕೂರು
859,sich setzen::V,щябикӏан,ಕೂರು
860,hinfallen::V,багьан,ಬೀಳು
861,laufen::V,занан,ನಡೆ
862,schreiten::V,ша ласлан,ಮೆಲ್ಲಗೆ ನಡೆ
863,spazierengehen::V,сайр буллан,ವಿಹರಿಸು
864,eilen::V,анавар буккан,ಮುನ್ನುಗ್ಗು
865,sich beeilen::V,анавар буккан,ಆತುರಪಡು
866,sausen::V,никъа щилан,ಒಗೆ
867,sausen::V,никъа щун,ಒಗೆ
868,rennen::V,лечлан,ಓಡು
869,springen::V,тӏанкӏ дан,ಜಿಗಿ
870,klettern::V,лахълан,ಏರು
871,schaukeln::V,гьайжак бигьлан,ತೂಗು
872,kriechen::V,ххярк тӏун,ತೆವಳು
873,schwimmen::V,гьузун,ಈಜು
874,tauchen::V,лултту уккан,ಕೆಳಗಿಳಿ
875,rudern::V,бяхлан,ಸಾಗಿಸು
876,rudern::V,батӏлан,ಸಾಗಿಸು
877,rudern::V,ххялаххи дуклан,ಸಾಗಿಸು
878,fahren::V,гьан,ನಡೆಸು
879,fliegen::V,лехлан,ಹಾರು
880,gehen::V,нан,ಹೋಗು
881,weggehen::V,ялагьан,ಹೊರಡು
882,abfahren::V,гьан,ತೆರಳು
883,anhalten::V,бацӏан,ನಿಲ್ಲು
884,hineingehen::V,буххан,ಒಳಹೊಗು
885,eintreten::V,буххан,ಒಳಹೊಗು
886,kommen::V,учӏан,ಬರು
887,ankommen::V,биян,ಬರು
888,ankommen::V,бучӏан,ಬರು
889,zurückkommen::V,зана хъун,ಹಿಂದಿರುಗು
890,zurückkommen::V,зана бикӏан,ಹಿಂದಿರುಗು
891,bleiben::V,личӏан,ಇರು
892,warten::V,ялугьлан,ಇರು
893,erwarten::V,ялугьлан,ನಿರೀಕ್ಷಿಸು
894,suchen::V,луглан,ಹುಡುಕು
895,finden::V,лякъин,ಕಂಡುಕೊ
896,versuchen::V,ххал буллан,ಪ್ರಯತ್ನಿಸು
897,vorbereiten::V,хӏадур бан,ಸಿದ್ಧವಾಗು
898,lieben::V,эшкьи хьуиу бикӏан,ಪ್ರೀತಿಸು
899,mögen::V,ххиран бикӏан,ಇಷ್ಟಪಡು
900,lachen::V,хъян,ನಗು
901,weinen::V,аьтӏун,ಅಳು
902,schimpfen::V,дяъван,ಗೊಣಗು
903,schimpfen::V,ссугайи агьан,ಗೊಣಗು
904,sich ärgern::V,ссибизлан,ಗಣಗಾಡು
905,sich fürchten::V,ингъауслан,ನಡುಗು
906,fürchten::V,хӏучӏ тӏун,ಹೆದರು
907,fliehen::V,ака бан,ಓಡಿಹೋಗು
908,flüchten::V,лихъан,ಪಾರಾಗು
909,sehen::V,чӏалан,ಕಾಣು
910,anschauen::V,урган,ನೋಡು
911,ansehen::V,буруглан,ನಿರೀಕ್ಷಿಸು
912,hören::V,баллан,ಕೇಳು
913,zuhören::V,вичӏи дихьлан,ಆಲಿಸು
914,probieren::V,тӏин ххал буллан,ರುಚಿ ನೋಡು
915,riechen::V,ссунтӏа тӏун,ಮೂಸು
916,fühlen::V,дакӏнил буслан,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
917,scheinen::V,ххан,ತೋರು
918,scheinen::V,бизан,ತೋರು
919,scheinen::V,ххан бикӏлай бикӏан,ತೋರು
920,vernehmen::V,баян,ಕೇಳು
921,frieren::V,лигьулул хъанан,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
922,tun::V,бан,ಮಾಡು
923,können::V,хьун,ಮಾಡಬಲ್ಲ
924,anfangen::V,дайдишин,ಪ್ರಾರಂಭಿಸು
925,beenden::V,къуртал бан,ನಿಲ್ಲಿಸು
926,aufhören::V,кьабагьан,ಮುಗಿಸು
927,gelingen::V,бюхъан,ಯಶಸ್ವಿಯಾಗು
928,öffnen::V,тӏитӏин,ತೆರೆ
929,schließen::V,лакьин,ಮುಚ್ಚು
930,stellen::V,дацӏан дан,ಇಕ್ಕು
931,stellen::V,бишин,ಇಕ್ಕು
932,setzen::V,щяитан,ಇಡು
933,legen::V,бишин,ಇಡು
934,berühren::V,ка щун,ತಾಕು
935,verbinden::V,бахӏин,ಕೂಡಿಸು
936,verbinden::V,дахӏин,ಕೂಡಿಸು
937,bedecken::V,ялтту бущин,ಮುಚ್ಚು
938,bedecken::V,ялтту бакьин,ಮುಚ್ಚು
939,aufhängen::V,лахъан,ತೂಗುಹಾಕು
940,anzünden::V,лахъан,ಹತ್ತಿಸು
941,aufheben::V,гьаз бан,ಆಯಿ
942,zurücklassen::V,кьаитан,ಬಿಡು
943,zurücklassen::V,битан,ಬಿಡು
944,verlieren::V,дакъа дан,ಕಳೆ
945,fallen lassen::V,рутан,ಬೀಳಿಸು
946,machen::V,дан,ಮಾಡು
947,herstellen::V,яраг ишла бувиу бан,ತಯಾರಿಸು
948,bauen::V,дан,ಕಟ್ಟು
949,reparieren::V,дакьин дан,ಸರಿಪಡಿಸು
950,verbessern::V,ххуй дан,ತಿದ್ದು
951,ändern::V,баххана бан,ಬದಲಾಯಿಸು
952,graben::V,дуклан,ಅಗೆ
953,beugen::V,лахӏан бан,ಬಗ್ಗಿಸು
954,beugen::V,кьус бикӏан,ಬಗ್ಗಿಸು
955,biegen::V,баччин,ಬಗ್ಗಿಸು
956,biegen::V,лахӏан бан,ಬಗ್ಗಿಸು
957,drehen::V,гьанан,ತಿರುಗು
958,wenden::V,кӏура баен бан,ತಿರುಗು
959,umdrehen::V,кӏура баен бан,ತಿರುಗಿಸು
960,heben::V,гьаз бан,ಎತ್ತು
961,hochheben::V,гьаз бан,ಎತ್ತು
962,ergreifen::V,хъап дан,ಆಕ್ರಮಿಸು
963,ergreifen::V,хъап увиу угьан,ಆಕ್ರಮಿಸು
964,halten::V,бугьлан,ಹಿಡಿ
965,drücken::V,кьюч бигьлан,ಒತ್ತು
966,schieben::V,щун,ನೂಕು
967,lecken::V,ланцӏа тӏун,ನೆಕ್ಕು
968,beißen::V,хъапа тӏун,ಕಚ್ಚು
969,beißen::V,кьацӏа тӏун,ಕಚ್ಚು
970,abreißen::V,буцан,ಹರಿ
971,abschneiden::V,бухъан,ಕತ್ತರಿಸು
972,abschneiden::V,кьукьин,ಕತ್ತರಿಸು
973,binden::V,бахӏин,ಕಟ್ಟು
974,binden::V,дахӏин,ಕಟ್ಟು
975,brechen::V,гъагъан,ಮುರಿ
976,klopfen::V,кьутӏа тӏун,ತಟ್ಟು
977,hauen::V,рищун,ಹೊಡೆ
978,kleben::V,лачӏун буллан,ಅಂಟಿಸು
979,reiben::V,ссуку буллан,ಉಜ್ಜು
980,streichen::V,дугъан,ಹರಡು
981,streichen::V,аьгъу дан,ಹರಡು
982,schneiden::V,духълан,ಕತ್ತರಿಸು
983,schneiden::V,кьукьлан,ಕತ್ತರಿಸು
984,schütteln::V,хъюлчу буллан,ಅಲುಗಿಸು
985,schwenken::V,палцӏ дуллан,ತೂಗಾಡು
986,schütten::V,рутӏин,ಎರೆ
987,füllen::V,буцӏин бан,ತುಂಬಿಸು
988,einwickeln::V,кай-кай бан,ಹೊದಿಸು
989,tragen::V,ларсун занан,ಹೊರು
990,tragen::V,ларсун ачин,ಹೊರು
991,schleppen::V,ххилан,ಜಗ್ಗು
992,aufbewahren::V,ядан,ಇಟ್ಟುಕೊ
993,aufbewahren::V,ядуллан,ಇಟ್ಟುಕೊ
994,werfen::V,личин,ಎಸೆ
995,fangen::V,бугьан,ಹಿಡಿ
996,fangen::V,бугьлан,ಹಿಡಿ
997,verstecken::V,ладитан,ಮುಚ್ಚಿಡು
998,verstecken::V,кьюлтӏ дан,ಮುಚ್ಚಿಡು
999,verstecken::V,дахьлаган дан,ಮುಚ್ಚಿಡು
1000,teilen::V,бачӏин,ವಿಭಜಿಸು
1001,teilen::V,бутӏа бан,ವಿಭಜಿಸು
1002,schicken::V,тӏайла буккан,ಕಳುಹಿಸು
1003,bringen::V,диян дан,ತರು
1004,hinzufügen::V,ххи бан,ಕೂಡಿಸು
1005,bekommen::V,ласун,ಸಂಪಾದಿಸು
1006,erhalten::V,ласун,ಪಡೆ
1007,nehmen::V,ласун,ಹಿಡಿ
1008,wählen::V,бувчӏин,ಆರಿಸು
1009,auswählen::V,бувчӏин,ಆಯಿ
1010,auswählen::V,язи бугьан,ಆಯಿ
1011,bewahren::V,ядан,ರಕ್ಷಿಸಿಡು
1012,behindern::V,дайщишруду дуллан,ಅಡ್ಡಿಮಾಡು
1013,verderben::V,зия дан,ಕೆಡಿಸು
1014,beschädigen::V,зарал буллан,ಹಾಳುಮಾಡು
1015,zerbrechen::V,гьагъан,ಮುರಿ
1016,zerbrechen::V,гьагъан бан,ಮುರಿ
1017,zerreißen::V,ххяхха дуккан,ಸೀಳು
1018,zerstören::V,лекьан дан,ಅಳಿಸು
1019,verbrennen::V,ччуччин,ಸುಡು
1020,geben::V,дулун,ಕೊಡು
1021,reichen::V,дулун,ಕೊಡು
1022,schenken::V,пишкаш дан,ಅರ್ಪಿಸು
1023,schenken::V,багъишла дан,ಅರ್ಪಿಸು
1024,schenken::V,ихӏсандалун дуллун,ಅರ್ಪಿಸು
1025,versprechen::V,банна чин,ವಾಗ್ದಾನಮಾಡು
1026,loben::V,цӏа дан,ಹೊಗಳು
1027,küssen::V,ппай тӏун,ಚುಂಬಿಸು
1028,wiegen::V,гьуркку тӏун,ತೂಗು
1029,wiegen::V,гьуркку буллан,ತೂಗು
1030,wiegen::V,гьуркку бан,ತೂಗು
