,Concept_ID,sk,ko
842,untergehen[Sonne]::V,zapadnúť,지다
843,scheinen[Sonne]::V,svietiť,빛나다
844,donnern::V,hrmieť,천둥치다
845,wehen::V,viať,풀다
846,strömen::V,prúdiť,흐르다
847,fließen::V,tiecť,흐르다
848,sich drehen::V,točiť sa,돌다
849,sich drehen::V,krútiť sa,돌다
850,schwanken::V,kolísať,동요하다
851,schwanken::V,klátiť sa,동요하다
852,schwingen::V,kývať sa,흔들다
853,schwingen::V,chvieť sa,흔들다
854,fallen::V,padať,떨어지다
855,brennen::V,páliť,타다
856,brennen::V,horieť,타다
857,rauchen::V,dymiť sa,김이나다
858,regnen::V,pršať,비가오다
859,gefrieren::V,zamrznút,얼다
860,tauen::V,taviť sa,녹다
861,schmelzen::V,taviť sa,녹다
862,trocknen::V,schnúť,홈치다
863,sieden::V,vrieť,끓다
864,faulen::V,hniť,부패하다
865,verfaulen::V,zhniť,썩다
866,reißen::V,pretrhnúť sa,지바찢다
867,versinken::V,zapadnúť,가라앉다
868,versinken::V,potopiť sa,가라앉다
869,vergehen::V,plynúť,지나가다
870,erscheinen::V,objaviť sa,나타나다
871,verschwinden::V,zmiznúť,사라지다
872,sinken::V,klesať,가라앉다
873,abnehmen::V,ubúdať,떼어내다
874,zunehmen::V,pribúdať,증가하다
875,steigen::V,stúpať,상승하다
876,wachsen::V,rásť,생기하다
877,glänzen::V,jagať sa,뛰오나다
878,glänzen::V,lesknúť sa,뛰오나다
879,funkeln::V,iskriť sa,불티가잍어나다
880,lärmen::V,lomoziť,떠들다
881,läuten::V,cengať,울시다
882,klingeln::V,zvoniť,초닌총을울리다
883,klirren::V,rinčať,탁탁울리다
884,brausen::V,hučať,쏴쏴소리내다
885,rauschen::V,šumieť,솨솨
886,klingen::V,znieť,반향하다
887,klingen::V,zvoniť,반향하다
888,bellen::V,štekať,짖다
889,bellen::V,brechať,짖다
890,heulen::V,vyť,포효하다
891,blasen::V,duť,불다
892,blasen::V,fúkať,불다
893,pfeifen::V,pískať,피리를불다
894,pfeifen::V,hvízdať,피리를불다
895,schreien::V,kričať,절규하다
896,stöhnen::V,stenať,신음하다
897,zittern::V,triasť sa,저뉼하다
898,leben::V,žiť,살다
899,geboren werden::V,narodiť sa,태어난
900,atmen::V,dýchať,숨쉬다
901,trinken::V,piť,마시다
902,essen::V,jesť,먹다
903,schlucken::V,zhltnuť,들이켜다
904,müde werden::V,unaviť sa,
905,einschlafen::V,usnúť,잠들다
906,einschlafen::V,zaspať,잠들다
907,schlafen::V,spať,자다
908,aufwachen::V,zobudiť sa,눈트다
909,aufstehen::V,vstať,서다
910,sich erholen::V,zotavovať sa,회복하다
911,sich erholen::V,oddýchovať si,회복하다
912,krank werden::V,ochorieť,
913,krank sein::V,chorieť,
914,krank sein::V,byť chorý,
915,schmerzen::V,bolieť,아프다
916,husten::V,kašľať,잔기침하다
917,genesen::V,uzdraviť sa,낫다
918,sterben::V,umrieť,죽다
919,sterben::V,zomrieť,죽다
920,umkommen::V,zahynúť,못쓰게되다
921,sich bewegen::V,pohybovať sa,움직이다
922,sich rühren::V,hnúť sa,움직이다
923,sich erheben::V,zdvihnúť sa,이러서다
924,sich setzen::V,sadnúť si,앉히다
925,hinfallen::V,spadnúť,넘어지다
926,laufen::V,bežať,걷다
927,schreiten::V,kráčať,보행하다
928,spazierengehen::V,prechádzať sa,산보하다
929,eilen::V,súriť,서둘다
930,sich beeilen::V,ponáhľať sa,서둘게하다
931,sausen::V,hučať,서들러 떠나다
932,rennen::V,bežať,달리다
933,springen::V,skákať,도약하다
934,klettern::V,liezť,갑겨오르다
935,schaukeln::V,húpať,흔들리게하다
936,schaukeln::V,hojdať,흔들리게하다
937,kriechen::V,liezť,기다
938,kriechen::V,plaziť sa,기다
939,schwimmen::V,plávať,헤엄치다
940,tauchen::V,ponoriť sa,잠기다
941,rudern::V,veslovať,물을헤치다
942,fahren::V,ísť,가다
943,fahren::V,ísť,나르다
944,fahren::V,jazdiť,가다
945,fahren::V,jazdiť,나르다
946,fliegen::V,letieť,날다
947,gehen::V,ísť,가다
948,weggehen::V,odísť,팔리다
949,weggehen::V,odchádzať,팔리다
950,abfahren::V,odcestovať,출발하다
951,anhalten::V,zadržať sa,멈추다
952,anhalten::V,zastaviť sa,멈추다
953,hineingehen::V,vchádzať,(그리로)가다
954,eintreten::V,vojsť,들러가다
955,eintreten::V,vstúpiť,들러가다
956,kommen::V,prísť,오다
957,ankommen::V,prísť,고챀하다
958,ankommen::V,doraziť,고챀하다
959,zurückkommen::V,vrátiť sa,보기
960,bleiben::V,ostať,체류
961,bleiben::V,zostať,체류
962,warten::V,čakať,기다리다
963,erwarten::V,očakávať,기대하다
964,suchen::V,hľadať,찾다
965,suchen::V,hľadať,구하다
966,finden::V,nájsť,찾아내다
967,versuchen::V,skúsiť,시험하다
968,versuchen::V,pokúsiť sa,시험하다
969,vorbereiten::V,pripraviť,재비하다
970,lieben::V,ľúbiť,사랑하다
971,lieben::V,milovať,사랑하다
972,mögen::V,mať rád,줗아하다
973,lachen::V,smiať sa,웃다
974,rühren::V,dojať,건드리다
975,weinen::V,plakať,울다
976,schimpfen::V,nadávať,꾸짖다
977,sich ärgern::V,hnevať sa,화를내게 하다
978,sich ärgern::V,zlostiť sa,화를내게 하다
979,sich fürchten::V,báť sa,두려원하다
980,fürchten::V,báť sa,두려원하다
981,fliehen::V,utekať,도망치다
982,flüchten::V,utiecť,도주하다
983,sehen::V,vidieť,보다
984,anschauen::V,pozrieť sa na,바라보다
985,ansehen::V,pozrieť,바라보다
986,hören::V,počúvať,듣다
987,zuhören::V,počúvať,듣다
988,probieren::V,ochutnať,시식하다
989,riechen::V,ňuchať,내새를맡다
990,fühlen::V,cítiť,느끼다
991,fühlen::V,pociťovať,느끼다
992,scheinen::V,zdať sa,...것같다
993,zu sehen sein::V,byť vidieť,보이는
994,vernehmen::V,počuť,듣다
995,vernehmen::V,počuť,들어서일다
996,frieren::V,mrznúť,춥다
997,frieren::V,oziabať,춥다
998,tun::V,robiť,하다
999,können::V,môcť,할주릴다
1000,wollen::V,chcieť,바라다
1001,anfangen::V,začať,시작하다
1002,beenden::V,skončiť,다하다
1003,aufhören::V,prestať,그만두다
1004,gelingen::V,podariť sa,성국하다
1005,geraten::V,dariť sa,잘되어가다
1006,öffnen::V,otvoriť,열다
1007,schließen::V,zavrieť,추측하다
1008,stellen::V,postaviť,세우다
1009,setzen::V,posadiť,놓다
1010,legen::V,klásť,눕히다
1011,legen::V,položiť,눕히다
1012,berühren::V,dotykať sa,대다
1013,verbinden::V,spojiť,옝열하다
1014,bedecken::V,pokryť,덮다
1015,aufhängen::V,zavesiť,매달다
1016,anzünden::V,zapáliť,점화하다
1017,aufheben::V,zdvihnúť,위로올리다
1018,zurücklassen::V,zanechať,튀에남기다
1019,verlieren::V,stratiť,잃다
1020,fallen lassen::V,pustiť,떨어뜨리다
1021,machen::V,robiť,하다
1022,herstellen::V,vyrobiť,제조하다
1023,bauen::V,stavať,짓다
1024,bauen::V,budovať,짓다
1025,reparieren::V,opraviť,수셩자다
1026,verbessern::V,zlepšiť,정정하다
1027,ändern::V,zmeniť,바꾸다
1028,ändern::V,preinačiť,바꾸다
1029,graben::V,ryť,파다
1030,graben::V,kopať,파다
1031,beugen::V,ohnúť,구부리다
1032,biegen::V,ohnúť,굽히다
1033,drehen::V,točiť,회전
1034,drehen::V,krútiť,회전
1035,wenden::V,obrátiť,회전시키다
1036,wenden::V,prevrátiť,회전시키다
1037,umdrehen::V,otočiť,회전시키다
1038,umdrehen::V,obrátiť,회전시키다
1039,heben::V,dvíhať,일으아키다
1040,heben::V,povzniesť,일으아키다
1041,hochheben::V,zdvihnúť,틀어올리다
1042,ergreifen::V,uchopiť sa,잡다
1043,halten::V,držať,잡다
1044,drücken::V,tisnúť,누르다
1045,schieben::V,posunovať,밀다
1046,kratzen::V,škrabať,긁다
1047,lecken::V,lízať,핥다
1048,beißen::V,kúsať,물다
1049,abreißen::V,odtrhnúť,
1050,abschneiden::V,odrezať,귾어내다
1051,abschneiden::V,odkrojiť,귾어내다
1052,binden::V,zaviazať,매다
1053,binden::V,priviazať,매다
1054,stecken::V,strčiť,찌르다
1055,brechen::V,zlomiť,금
1056,klopfen::V,tĺcť,치다
1057,klopfen::V,klopať,치다
1058,hauen::V,nabiť,때리다
1059,kleben::V,lepiť,들러붙다
1060,kleben::V,nalepiť,들러붙다
1061,reiben::V,trieť,문지르다
1062,streichen::V,namazať,쓰다듬다
1063,schleifen::V,ostríť,갈다
1064,schneiden::V,rezať,베다
1065,schneiden::V,strihať,베다
1066,rütteln::V,triasť,흔들다
1067,rütteln::V,lomcovať,흔들다
1068,schütteln::V,triasť,흔들다
1069,schütteln::V,potriasť,흔들다
1070,schwenken::V,mávať,흔들다
1071,schütten::V,sypať,따르다
1072,füllen::V,plniť,담다
1073,einwickeln::V,zabaliť,싸다
1074,tragen::V,niesť,지우다
1075,schleppen::V,vliecť,끌다
1076,ziehen::V,ťahať,당기다
1077,aufbewahren::V,uložiť,간직하다
1078,aufbewahren::V,uschovať,간직하다
1079,werfen::V,hodiť,던지다
1080,werfen::V,vrhnúť,던지다
1081,fangen::V,chytať,밥다
1082,packen::V,baliť,쥐다
1083,packen::V,chytiť,쥐다
1084,verstecken::V,skryť,숨기다
1085,verstecken::V,schovať,숨기다
1086,teilen::V,podeliť,나누다
1087,teilen::V,rozdeliť,나누다
1088,schicken::V,posielať,보내다
1089,bringen::V,priniesť,가겨
1090,hinzufügen::V,pripojiť,부가하다
1091,bekommen::V,dostať,얻다
1092,erhalten::V,prijať,지니다
1093,nehmen::V,vziať,잡다
1094,wählen::V,voliť,선거하다
1095,auswählen::V,vybrať,선출하다
1096,auswählen::V,vyvoliť,선출하다
1097,bewahren::V,zachovať,저장보종
1098,behindern::V,zavadzať,훼방하다
1099,behindern::V,byť v ceste,훼방하다
1100,verderben::V,skaziť,못쓰게 되다
1101,beschädigen::V,ublížiť,상하게하다
1102,beschädigen::V,poškodiť,상하게하다
1103,zerbrechen::V,rozbiť,깨뜨리다
1104,zerbrechen::V,prelomiť,깨뜨리다
1105,zerreißen::V,pretrhnúť,잡아쫓다
1106,zerstören::V,zničiť,파괴하다
1107,verbrennen::V,spáliť,소실하다
1108,geben::V,dať,주다
1109,reichen::V,podať,내일다
1110,schenken::V,darovať,주다
1111,versprechen::V,sľúbiť,약속하다
1112,wünschen::V,želať,바라다
1113,loben::V,chváliť,칭찬하다
1114,küssen::V,bozkať,키스하다
1115,wiegen::V,kolísať,어르다
1116,zudecken::V,prikryť,뚜꺼을하다
1117,wecken::V,zobudiť,깨우다
1118,zeigen::V,ukázať,보이다
1119,führen::V,viesť,가게하다
1120,lehren::V,učiť,가르치다
1121,unterrichten::V,vyučovať,가르지다
1122,aufziehen::V,vychovať,사육하다
1123,leiten::V,viesť,이끌다
1124,antreiben::V,popudiť,몰다
1125,lassen::V,dať,내버려두다
1126,einladen::V,pozvať,초청하다
1127,einladen::V,povolať,초청하다
1128,vereinigen::V,spojiť,하나로하다
1129,vereinigen::V,zjednotiť,하나로하다
1130,besuchen::V,navštíviť,방문하다
1131,treffen::V,stretnúť,만나다
1132,sich versammeln::V,zhromaždiť sa,조립하다
1133,spielen::V,hrať,눌다
1134,singen::V,spievať,노래하다
1135,tanzen::V,tancovať,춤추하다
1136,sich trennen::V,rozísť sa,가르다
1137,verlassen::V,opustiť,버림받은
1138,retten::V,zachrániť,구조하다
1139,bewachen::V,strážiť,치키다
1140,schützen::V,chrániť,보호하다
1141,verteidigen::V,brániť,막다
1142,sich schlagen::V,biť sa,치다
1143,schießen::V,streliť,쏘다
1144,schießen::V,strieľať,쏘다
1145,siegen::V,zvíťaziť,이기다
1146,ärgern::V,hnevať,성을내게하다
1147,ärgern::V,zlostiť,성을내게하다
1148,schlagen::V,biť,치다
1149,schlagen::V,udrieť,치다
1150,treten::V,kopnúť,디디다
1151,stechen::V,bodnúť,찌르다
1152,stechen::V,pichnúť,찌르다
1153,stoßen::V,udrieť,찌르다
1154,stehlen::V,kradnúť,훔치다
1155,stören::V,vyrušiť,움직이다
1156,belästigen::V,obťažovať,괴롭히다
1157,verbergen::V,skryť,숨기다
1158,täuschen::V,sklamať,속이다
1159,betrügen::V,klamať,속이다
1160,betrügen::V,podvádzať,속이다
1161,töten::V,zabiť,죽이다
1162,töten::V,usmrtiť,죽이다
1163,wohnen::V,bývať,실다
1164,arbeiten::V,pracovať,일하다
1165,sammeln::V,zbierať,모으다
1166,pflücken::V,trhať,꿔다
1167,pflücken::V,oberať,꿔다
1168,jagen::V,poľovať,사냥하다
1169,fischen::V,loviť ryby,고기를잡다
1170,fischen::V,chytať ryby,고기를잡다
1171,fassen::V,uloviť,움켜쥐다
1172,hüten::V,pásť,망보다
1173,treiben::V,hnať,몰아세우다
1174,anbinden::V,priviazať,묶다
1175,füttern::V,kŕmiť,사료를주다
1176,melken::V,dojiť,젖을짜다
1177,hacken::V,seknúť,자르다
1178,gießen::V,polievať,물을대다
1179,reifen::V,dozrieť,성숙하다
1180,zubereiten::V,pripraviť,조제하다
1181,kochen::V,variť,요리하다
1182,backen::V,piecť,쿱다
1183,backen::V,smažiť,쿱다
1184,braten::V,piecť,굽다
1185,braten::V,pražiť,굽다
1186,umrühren::V,pomiešať,교반하다
1187,stricken::V,pliesť,뜨개질하다
1188,nähen::V,šiť,꿰매다
1189,färben::V,zafarbiť,채색하다
1190,reinigen::V,čistiť,청소하다
1191,waschen::V,myť,씻다
1192,abwischen::V,utrieť,닦다
1193,spülen::V,vyplachovať,씻다
1194,fegen::V,zametať,소체하다
1195,kehren::V,zametať,청소하다
1196,baden::V,kúpať sa,감다
1197,sich waschen::V,umývať sa,모믈 씻다
1198,ausziehen::V,zobliecť,벗다
1199,anziehen::V,obliecť,끌어움직이다
1200,sich anziehen::V,obliecť sa,
1201,kämmen::V,česať,빗다
1202,schmücken::V,ozdobiť,치레하다
1203,sagen::V,povedať,말하다
1204,sprechen::V,hovoriť,말하다
1205,reden::V,rozprávať,이야기하다
1206,sich unterhalten::V,rozprávať sa,
1207,fragen::V,spýtať sa,질문하다
1208,bitten::V,prosiť,원하다
1209,erzählen::V,rozprávať,이야기하다
1210,mitteilen::V,oznámiť,이야기하다
1211,nennen::V,nazvať,부르다
1212,nennen::V,menovať,부르다
1213,rufen::V,volať,불러내다
1214,rufen::V,zavolať,불러내다
1215,prahlen::V,vystatovať sa,자랑하다
1216,übersetzen::V,preložiť,번역하다
1217,denken::V,myslieť,생각하다
1218,glauben::V,veriť,믿다
1219,bemerken::V,podotknuť,인자하다
1220,bemerken::V,spozorovať,인자하다
1221,erkennen::V,poznať,인식하다
1222,begreifen::V,pochopiť,파악하다
1223,begreifen::V,porozumieť,파악하다
1224,verstehen::V,rozumieť,이해하다
1225,lernen::V,učiť sa,배우다
1226,wissen::V,vedieť,알다
1227,sich erinnern an::V,pamätať si na,상기하다
1228,vergessen::V,zabudnuť,잊다
1229,messen::V,merať,측정하다
1230,zählen::V,počítať,세다
1231,rechnen::V,rátať,게산하다
1232,rechnen::V,počítať,게산하다
1233,lesen::V,čítať,읽다
1234,malen::V,maľovať,그리다
1235,zeichnen::V,kresliť,소묘하다
1236,schreiben::V,písať,쓰다
1237,besitzen::V,mať,소유하다
1238,besitzen::V,vlastniť,소유하다
1239,kaufen::V,kúpiť,사다
1240,verkaufen::V,predať,팔다
1241,bezahlen::V,zaplatiť,지불하다
1242,zahlen::V,platiť,치르다
1243,beherrschen::V,ovládať,지배하다
1244,ertragen::V,znášať,참다
1245,ertragen::V,vydržať,참다
