,Concept_ID,se,mn
5356,einmal::ADV,э̄фт вэ̄рр,нэг удаа
5357,manchmal::ADV,muvhtene,хааяа
5358,manchmal::ADV,muvhtene,заримдаа
5359,manchmal::ADV,muhttijn,хааяа
5360,manchmal::ADV,muhttijn,заримдаа
5361,manchmal::ADV,duolla dálla,хааяа
5362,manchmal::ADV,duolla dálla,заримдаа
5363,manchmal::ADV,muhtumin,хааяа
5364,manchmal::ADV,muhtumin,заримдаа
5365,manchmal::ADV,kuásnii,хааяа
5366,manchmal::ADV,kuásnii,заримдаа
5367,manchmal::ADV,måttmešt,хааяа
5368,manchmal::ADV,måttmešt,заримдаа
5369,manchmal::ADV,kuä´ss-ne,хааяа
5370,manchmal::ADV,kuä´ss-ne,заримдаа
5371,manchmal::ADV,мудта вэ̄р,хааяа
5372,manchmal::ADV,мудта вэ̄р,заримдаа
5373,oft::ADV,daamtaj,олонтоо
5374,oft::ADV,álu,олонтоо
5375,oft::ADV,ábaj,олонтоо
5376,oft::ADV,dájvvá,олонтоо
5377,oft::ADV,dávjá,олонтоо
5378,oft::ADV,távjá,олонтоо
5379,oft::ADV,täujja,олонтоо
5380,oft::ADV,то̄а̄ййв,олонтоо
5381,immer::ADV,iktesth,байнга
5382,immer::ADV,eejnegen,байнга
5383,immer::ADV,agev,байнга
5384,immer::ADV,álo,байнга
5385,immer::ADV,ain,байнга
5386,immer::ADV,ovttuu,байнга
5387,immer::ADV,pâi,байнга
5388,immer::ADV,пай,байнга
5389,niemals::ADV,ij gåessie,хэзээ ч
5390,niemals::ADV,ij gåessie,хэдийд ч
5391,niemals::ADV,ij goassak,хэзээ ч
5392,niemals::ADV,ij goassak,хэдийд ч
5393,niemals::ADV,ij ihkenis,хэзээ ч
5394,niemals::ADV,ij ihkenis,хэдийд ч
5395,niemals::ADV,ii goassege,хэзээ ч
5396,niemals::ADV,ii goassege,хэдийд ч
5397,niemals::ADV,ij kuás'sin,хэзээ ч
5398,niemals::ADV,ij kuás'sin,хэдийд ч
5399,niemals::ADV,ij ni kuä´ss,хэзээ ч
5400,niemals::ADV,ij ni kuä´ss,хэдийд ч
5401,niemals::ADV,эйй никуэссь,хэзээ ч
5402,niemals::ADV,эйй никуэссь,хэдийд ч
5403,hier::ADV,daagkoe,энд
5404,hier::ADV,dála,энд
5405,hier::ADV,dánna,энд
5406,hier::ADV,dá,энд
5407,hier::ADV,dás,энд
5408,hier::ADV,taa,энд
5409,hier::ADV,tää,энд
5410,hier::ADV,ta´ltte,энд
5411,hier::ADV,тала,энд
5412,hier::ADV,тэста,энд
5413,hierhin::ADV,diekie,нааш
5414,hierhin::ADV,dási,нааш
5415,hierhin::ADV,diehki,нааш
5416,hierhin::ADV,deike,нааш
5417,hierhin::ADV,teehi,нааш
5418,hierhin::ADV,tii´ǩ,нааш
5419,hierhin::ADV,тӣге,нааш
5420,von hier::ADV,daebpede,эндээс
5421,von hier::ADV,dássta,эндээс
5422,von hier::ADV,dáppelt,эндээс
5423,von hier::ADV,dáppe,эндээс
5424,von hier::ADV,tástán,эндээс
5425,von hier::ADV,tääiǥ,эндээс
5426,von hier::ADV,tääi´ben,эндээс
5427,von hier::ADV,тэста,эндээс
5428,dort::ADV,dagkoe,тэнд
5429,dort::ADV,dale,тэнд
5430,dort::ADV,dakko,тэнд
5431,dort::ADV,tuo,тэнд
5432,dort::ADV,tovben,тэнд
5433,dort::ADV,to´ben,тэнд
5434,dort::ADV,тёллэ,тэнд
5435,dort::ADV,тамьпе,тэнд
5436,dorthin::ADV,dahkoe,тийш
5437,dorthin::ADV,dåhku,тийш
5438,dorthin::ADV,dohko,тийш
5439,dorthin::ADV,diehko,тийш
5440,dorthin::ADV,tuohu,тийш
5441,dorthin::ADV,tok,тийш
5442,dorthin::ADV,tok-aa,тийш
5443,dorthin::ADV,то̄гэ,тийш
5444,vorwärts::ADV,fraamme,урагшаа
5445,vorwärts::ADV,åvddån,урагшаа
5446,vorwärts::ADV,ovddas,урагшаа
5447,vorwärts::ADV,oovdâs,урагшаа
5448,vorwärts::ADV,ooudâs,урагшаа
5449,vorwärts::ADV,ooudårra,урагшаа
5450,vorwärts::ADV,эвтэс,урагшаа
5451,rückwärts::ADV,mænngese,буцаан
5452,rückwärts::ADV,mænngese,сөөргөө
5453,rückwärts::ADV,ruoptobadáj,буцаан
5454,rückwärts::ADV,ruoptobadáj,сөөргөө
5455,rückwärts::ADV,maŋás,буцаан
5456,rückwärts::ADV,maŋás,сөөргөө
5457,rückwärts::ADV,majaskulij,буцаан
5458,rückwärts::ADV,majaskulij,сөөргөө
5459,rückwärts::ADV,mââjas,буцаан
5460,rückwärts::ADV,mââjas,сөөргөө
5461,rückwärts::ADV,mâ´ŋŋla,буцаан
5462,rückwärts::ADV,mâ´ŋŋla,сөөргөө
5463,rückwärts::ADV,мо̄а̄з,буцаан
5464,rückwärts::ADV,мо̄а̄з,сөөргөө
5465,rückwärts::ADV,мо̄а̄ст,буцаан
5466,rückwärts::ADV,мо̄а̄ст,сөөргөө
5467,zurück::ADV,bååstede,буцаж
5468,zurück::ADV,bååstede,гэдрэг
5469,zurück::ADV,ruoptus,буцаж
5470,zurück::ADV,ruoptus,гэдрэг
5471,zurück::ADV,maŋus,буцаж
5472,zurück::ADV,maŋus,гэдрэг
5473,zurück::ADV,ruoktot,буцаж
5474,zurück::ADV,ruoktot,гэдрэг
5475,zurück::ADV,maassâd,буцаж
5476,zurück::ADV,maassâd,гэдрэг
5477,zurück::ADV,vä´st,буцаж
5478,zurück::ADV,vä´st,гэдрэг
5479,zurück::ADV,mååusat,буцаж
5480,zurück::ADV,mååusat,гэдрэг
5481,zurück::ADV,мо̄а̄з,буцаж
5482,zurück::ADV,мо̄а̄з,гэдрэг
5483,zurück::ADV,мо̄а̄ст,буцаж
5484,zurück::ADV,мо̄а̄ст,гэдрэг
5485,unten::ADV,vuelnie,дор
5486,unten::ADV,vuollen,дор
5487,unten::ADV,vuollin,дор
5488,unten::ADV,vyellin,дор
5489,unten::ADV,vue´llen,дор
5490,unten::ADV,вӯлльн,дор
5491,hinab::ADV,våålese,уруу
5492,hinab::ADV,vuolus,уруу
5493,hinab::ADV,vulos,уруу
5494,hinab::ADV,vuá'lás,уруу
5495,hinab::ADV,vuâlas,уруу
5496,hinab::ADV,валас,уруу
5497,oben::ADV,bijjene,дээр
5498,oben::ADV,baddjen,дээр
5499,oben::ADV,badjin,дээр
5500,oben::ADV,paijeen,дээр
5501,oben::ADV,pâ´jjen,дээр
5502,oben::ADV,tunââ´lmest,дээр
5503,oben::ADV,пайенҍ,дээр
5504,hinauf::ADV,bæjjese,өөд
5505,hinauf::ADV,bæjjese,дээш
5506,hinauf::ADV,bajás,өөд
5507,hinauf::ADV,bajás,дээш
5508,hinauf::ADV,bajás,өөд
5509,hinauf::ADV,bajás,дээш
5510,hinauf::ADV,pajas,өөд
5511,hinauf::ADV,pajas,дээш
5512,hinauf::ADV,pââjas,өөд
5513,hinauf::ADV,pââjas,дээш
5514,hinauf::ADV,пайяс,өөд
5515,hinauf::ADV,пайяс,дээш
5516,überall::ADV,gaajhkene lehkesne,хааяагүй
5517,überall::ADV,gaajhkene lehkesne,энд тэндгүй
5518,überall::ADV,juohkka sajen,хааяагүй
5519,überall::ADV,juohkka sajen,энд тэндгүй
5520,überall::ADV,juohke sajis,хааяагүй
5521,überall::ADV,juohke sajis,энд тэндгүй
5522,überall::ADV,jya'hisaajeest,хааяагүй
5523,überall::ADV,jya'hisaajeest,энд тэндгүй
5524,überall::ADV,vee´zz,хааяагүй
5525,überall::ADV,vee´zz,энд тэндгүй
5526,überall::ADV,pukvee´zz,хааяагүй
5527,überall::ADV,pukvee´zz,энд тэндгүй
5528,überall::ADV,пугквесь,хааяагүй
5529,überall::ADV,пугквесь,энд тэндгүй
5530,nicht::ADV,ij,эс
5531,nicht::ADV,ij,-гүй
5532,nicht::ADV,ij,эс
5533,nicht::ADV,ij,-гүй
5534,nicht::ADV,ii,эс
5535,nicht::ADV,ii,-гүй
5536,nicht::ADV,ij,эс
5537,nicht::ADV,ij,-гүй
5538,nicht::ADV,ij,эс
5539,nicht::ADV,ij,-гүй
5540,nicht::ADV,эйй,эс
5541,nicht::ADV,эйй,-гүй
5542,ein wenig::ADV,ånnetje,жаахан
5543,ein wenig::ADV,ahtjetje,жаахан
5544,ein wenig::ADV,binná,жаахан
5545,ein wenig::ADV,veahá,жаахан
5546,ein wenig::ADV,ucánjii,жаахан
5547,ein wenig::ADV,occanj,жаахан
5548,ein wenig::ADV,simmna,жаахан
5549,ein wenig::ADV,сада,жаахан
5550,ein wenig::ADV,садаматта,жаахан
5551,kaum::ADV,jallan,арай
5552,kaum::ADV,jallan,арай гэж
5553,kaum::ADV,vánet,арай
5554,kaum::ADV,vánet,арай гэж
5555,kaum::ADV,báljo,арай
5556,kaum::ADV,báljo,арай гэж
5557,kaum::ADV,illá,арай
5558,kaum::ADV,illá,арай гэж
5559,kaum::ADV,illvaa,арай
5560,kaum::ADV,illvaa,арай гэж
5561,kaum::ADV,мале,арай
5562,kaum::ADV,мале,арай гэж
5563,kaum::ADV,элэлэ,арай
5564,kaum::ADV,элэлэ,арай гэж
5565,sehr::ADV,sagk,тун
5566,sehr::ADV,riek,тун
5567,sehr::ADV,sieldes,тун
5568,sehr::ADV,hui,тун
5569,sehr::ADV,ollu,тун
5570,sehr::ADV,čuuvtij,тун
5571,sehr::ADV,sami,тун
5572,sehr::ADV,čuu´t,тун
5573,sehr::ADV,пэре,тун
5574,sehr::ADV,чофта,тун
5575,so::ADV,numhtie,тэгж
5576,so::ADV,numhtie,ингээд
5577,so::ADV,nav,тэгж
5578,so::ADV,nav,ингээд
5579,so::ADV,nuov,тэгж
5580,so::ADV,nuov,ингээд
5581,so::ADV,nåv,тэгж
5582,so::ADV,nåv,ингээд
5583,so::ADV,nu,тэгж
5584,so::ADV,nu,ингээд
5585,so::ADV,näävt,тэгж
5586,so::ADV,näävt,ингээд
5587,so::ADV,de,тэгж
5588,so::ADV,de,ингээд
5589,so::ADV,nu´t,тэгж
5590,so::ADV,nu´t,ингээд
5591,so::ADV,nääi´t,тэгж
5592,so::ADV,nääi´t,ингээд
5593,so::ADV,те̄льнэ,тэгж
5594,so::ADV,те̄льнэ,ингээд
5595,noch::ADV,annje,дахин
5596,noch::ADV,annje,дахиад
5597,noch::ADV,ájn,дахин
5598,noch::ADV,ájn,дахиад
5599,noch::ADV,vilá,дахин
5600,noch::ADV,vilá,дахиад
5601,noch::ADV,ain,дахин
5602,noch::ADV,ain,дахиад
5603,noch::ADV,vela,дахин
5604,noch::ADV,vela,дахиад
5605,noch::ADV,võl,дахин
5606,noch::ADV,võl,дахиад
5607,noch::ADV,veâl,дахин
5608,noch::ADV,veâl,дахиад
5609,noch::ADV,вя̄л,дахин
5610,noch::ADV,вя̄л,дахиад
5611,nur::ADV,ajve,зөвхөн
5612,nur::ADV,ajve,гагцхүү
5613,nur::ADV,barre,зөвхөн
5614,nur::ADV,barre,гагцхүү
5615,nur::ADV,dåssjå,зөвхөн
5616,nur::ADV,dåssjå,гагцхүү
5617,nur::ADV,dušše,зөвхөн
5618,nur::ADV,dušše,гагцхүү
5619,nur::ADV,váá,зөвхөн
5620,nur::ADV,váá,гагцхүү
5621,nur::ADV,pâi,зөвхөн
5622,nur::ADV,pâi,гагцхүү
5623,nur::ADV,leša,зөвхөн
5624,nur::ADV,leša,гагцхүү
5625,nur::ADV,tåå´lǩ,зөвхөн
5626,nur::ADV,tåå´lǩ,гагцхүү
5627,nur::ADV,лэша,зөвхөн
5628,nur::ADV,лэша,гагцхүү
5629,nur::ADV,лышшэ,зөвхөн
5630,nur::ADV,лышшэ,гагцхүү
5631,schon::ADV,joe,нэгэнт
5632,schon::ADV,juo,нэгэнт
5633,schon::ADV,juo,нэгэнт
5634,schon::ADV,juo,нэгэнт
5635,schon::ADV,ju´n,нэгэнт
5636,schon::ADV,ё,нэгэнт
5637,wieder::ADV,vihth,дахин
5638,wieder::ADV,vihth,дахиад
5639,wieder::ADV,aajmoen,дахин
5640,wieder::ADV,aajmoen,дахиад
5641,wieder::ADV,vas,дахин
5642,wieder::ADV,vas,дахиад
5643,wieder::ADV,ådåsis,дахин
5644,wieder::ADV,ådåsis,дахиад
5645,wieder::ADV,fas,дахин
5646,wieder::ADV,fas,дахиад
5647,wieder::ADV,vuot,дахин
5648,wieder::ADV,vuot,дахиад
5649,wieder::ADV,vest,дахин
5650,wieder::ADV,vest,дахиад
5651,wieder::ADV,däs,дахин
5652,wieder::ADV,däs,дахиад
5653,wieder::ADV,e´pet,дахин
5654,wieder::ADV,e´pet,дахиад
5655,wieder::ADV,аввта,дахин
5656,wieder::ADV,аввта,дахиад
5657,wieder::ADV,о̄дтсэ,дахин
5658,wieder::ADV,о̄дтсэ,дахиад
5659,vor::PRP,åvteste,өмнө
5660,vor::PRP,ålggolin,өмнө
5661,vor::PRP,ovddas,өмнө
5662,vor::PRP,oovdâst,өмнө
5663,vor::PRP,ooudâst,өмнө
5664,vor::PRP,авьтэмьбе̄лльт,өмнө
5665,hinter::PRP,duekesne,ард
5666,hinter::PRP,duogen,ард
5667,hinter::PRP,maŋŋelin,ард
5668,hinter::PRP,maŋil,ард
5669,hinter::PRP,duogás,ард
5670,hinter::PRP,tyeḥin,ард
5671,hinter::PRP,tue´ǩǩen,ард
5672,hinter::PRP,маӈельт,ард
5673,unter::PRP,nuelesne,доор
5674,unter::PRP,vuolen,доор
5675,unter::PRP,vuolde,доор
5676,unter::PRP,vyel'ni,доор
5677,unter::PRP,vue´llen,доор
5678,unter::PRP,вӯлльнҍ,доор
5679,durch::PRP,vieken,дундуур
5680,durch::PRP,tjadá,дундуур
5681,durch::PRP,-rájge,дундуур
5682,durch::PRP,čađa,дундуур
5683,durch::PRP,čoođâ,дундуур
5684,durch::PRP,čõõđ,дундуур
5685,durch::PRP,pääi´ǩ,дундуур
5686,durch::PRP,че̄д,дундуур
5687,neben::PRP,baaltese,хажууд
5688,neben::PRP,báldan,хажууд
5689,neben::PRP,bálddas,хажууд
5690,neben::PRP,paaldâst,хажууд
5691,neben::PRP,paaldâst,хажууд
5692,neben::PRP,поалльтэ,хажууд
5693,zwischen::PRP,gaskesne,завсар
5694,zwischen::PRP,gaskesne,хооронд
5695,zwischen::PRP,gasska,завсар
5696,zwischen::PRP,gasska,хооронд
5697,zwischen::PRP,gaskkas,завсар
5698,zwischen::PRP,gaskkas,хооронд
5699,zwischen::PRP,kooskâst,завсар
5700,zwischen::PRP,kooskâst,хооронд
5701,zwischen::PRP,kâskka,завсар
5702,zwischen::PRP,kâskka,хооронд
5703,zwischen::PRP,кэскэсьт,завсар
5704,zwischen::PRP,кэскэсьт,хооронд
5705,zwischen::PRP,кэ̄скэль,завсар
5706,zwischen::PRP,кэ̄скэль,хооронд
5707,wegen::PRP,dïete,төлөө
5708,wegen::PRP,dïete,дээрээс
5709,wegen::PRP,gaevhtieh,төлөө
5710,wegen::PRP,gaevhtieh,дээрээс
5711,wegen::PRP,diehti,төлөө
5712,wegen::PRP,diehti,дээрээс
5713,wegen::PRP,dihte,төлөө
5714,wegen::PRP,dihte,дээрээс
5715,wegen::PRP,geažil,төлөө
5716,wegen::PRP,geažil,дээрээс
5717,wegen::PRP,tet,төлөө
5718,wegen::PRP,tet,дээрээс
5719,wegen::PRP,diõtt,төлөө
5720,wegen::PRP,diõtt,дээрээс
5721,wegen::PRP,ǩeäč'ča,төлөө
5722,wegen::PRP,ǩeäč'ča,дээрээс
5723,wegen::PRP,гуэйке,төлөө
5724,wegen::PRP,гуэйке,дээрээс
5725,dies::PRN,dihte,энэ
5726,dies::PRN,dát,энэ
5727,dies::PRN,dát,энэ
5728,dies::PRN,táát,энэ
5729,dies::PRN,tät,энэ
5730,dies::PRN,tiett-aa,энэ
5731,dies::PRN,тэдт,энэ
5732,das::PRN,dohte,тэр
5733,das::PRN,dat,тэр
5734,das::PRN,dat,тэр
5735,das::PRN,tot,тэр
5736,das::PRN,tõt,тэр
5737,das::PRN,тудт,тэр
5738,alles::PRN,gaajhke,цөм
5739,alles::PRN,gaajhke,бүгд
5740,alles::PRN,gájkka,цөм
5741,alles::PRN,gájkka,бүгд
5742,alles::PRN,buot,цөм
5743,alles::PRN,buot,бүгд
5744,alles::PRN,puoh,цөм
5745,alles::PRN,puoh,бүгд
5746,alles::PRN,puk,цөм
5747,alles::PRN,puk,бүгд
5748,alles::PRN,пугк,цөм
5749,alles::PRN,пугк,бүгд
5750,ich::PRN,manne,би
5751,ich::PRN,mån,би
5752,ich::PRN,månnå,би
5753,ich::PRN,mun,би
5754,ich::PRN,mun,би
5755,ich::PRN,munnâ,би
5756,ich::PRN,mon,би
5757,ich::PRN,мунн,би
5758,du::PRN,datne,чи
5759,du::PRN,dån,чи
5760,du::PRN,don,чи
5761,du::PRN,tun,чи
5762,du::PRN,ton,чи
5763,du::PRN,то̄нн,чи
5764,er::PRN,dïhte,тэр
5765,er::PRN,dïhte,тэр хүн
5766,er::PRN,sån,тэр
5767,er::PRN,sån,тэр хүн
5768,er::PRN,son,тэр
5769,er::PRN,son,тэр хүн
5770,er::PRN,sun,тэр
5771,er::PRN,sun,тэр хүн
5772,er::PRN,son,тэр
5773,er::PRN,son,тэр хүн
5774,er::PRN,со̄нн,тэр
5775,er::PRN,со̄нн,тэр хүн
5776,wir::PRN,mijjieh,бид
5777,wir::PRN,mij,бид
5778,wir::PRN,mii,бид
5779,wir::PRN,mij,бид
5780,wir::PRN,mij,бид
5781,wir::PRN,мыйй,бид
5782,ihr::PRN,dijjie,та нар
5783,ihr::PRN,dij,та нар
5784,ihr::PRN,dii,та нар
5785,ihr::PRN,tij,та нар
5786,ihr::PRN,tij,та нар
5787,ihr::PRN,тыйй,та нар
5788,sie::PRN,dah,тэд
5789,sie::PRN,sij,тэд
5790,sie::PRN,sii,тэд
5791,sie::PRN,sij,тэд
5792,sie::PRN,sij,тэд
5793,sie::PRN,сыйй,тэд
5794,was::FPRN,mij,юу
5795,was::FPRN,mij,юу
5796,was::FPRN,mii,юу
5797,was::FPRN,mii,юу
5798,was::FPRN,mii,юу
5799,was::FPRN,мӣ,юу
5800,wer::FPRN,gie,хэн
5801,wer::FPRN,guhti,хэн
5802,wer::FPRN,gii,хэн
5803,wer::FPRN,guhte,хэн
5804,wer::FPRN,kii,хэн
5805,wer::FPRN,ǩii,хэн
5806,wer::FPRN,kåå´tt,хэн
5807,wer::FPRN,ке̄,хэн
5808,wo::FADV,gusnie,хаа
5809,wo::FADV,gusnie,хаана
5810,wo::FADV,gånnå,хаа
5811,wo::FADV,gånnå,хаана
5812,wo::FADV,gos,хаа
5813,wo::FADV,gos,хаана
5814,wo::FADV,kost,хаа
5815,wo::FADV,kost,хаана
5816,wo::FADV,ko´st,хаа
5817,wo::FADV,ko´st,хаана
5818,wo::FADV,касьт,хаа
5819,wo::FADV,касьт,хаана
5820,wohin::FADV,gogka,хааш
5821,wohin::FADV,gogka,хаана
5822,wohin::FADV,gåsi,хааш
5823,wohin::FADV,gåsi,хаана
5824,wohin::FADV,gosa,хааш
5825,wohin::FADV,gosa,хаана
5826,wohin::FADV,kuus,хааш
5827,wohin::FADV,kuus,хаана
5828,wohin::FADV,koozz,хааш
5829,wohin::FADV,koozz,хаана
5830,wohin::FADV,ко̄з,хааш
5831,wohin::FADV,ко̄з,хаана
5832,wie::FADV,guktie,яаж
5833,wie::FADV,guktie,хэрхэн
5834,wie::FADV,gumhtie,яаж
5835,wie::FADV,gumhtie,хэрхэн
5836,wie::FADV,gåktu,яаж
5837,wie::FADV,gåktu,хэрхэн
5838,wie::FADV,mot,яаж
5839,wie::FADV,mot,хэрхэн
5840,wie::FADV,mahte,яаж
5841,wie::FADV,mahte,хэрхэн
5842,wie::FADV,mä´htt,яаж
5843,wie::FADV,mä´htt,хэрхэн
5844,wie::FADV,ко̄ххт,яаж
5845,wie::FADV,ко̄ххт,хэрхэн
5846,warum::FADV,man,юунд
5847,warum::FADV,man,яагаад
5848,warum::FADV,manen,юунд
5849,warum::FADV,manen,яагаад
5850,warum::FADV,manne,юунд
5851,warum::FADV,manne,яагаад
5852,warum::FADV,mane,юунд
5853,warum::FADV,mane,яагаад
5854,warum::FADV,mondiet,юунд
5855,warum::FADV,mondiet,яагаад
5856,warum::FADV,mõõzz,юунд
5857,warum::FADV,mõõzz,яагаад
5858,warum::FADV,mää´nn,юунд
5859,warum::FADV,mää´nn,яагаад
5860,warum::FADV,мэ̄йт,юунд
5861,warum::FADV,мэ̄йт,яагаад
5862,warum::FADV,мэ̄ннгуэйке,юунд
5863,warum::FADV,мэ̄ннгуэйке,яагаад
5864,wieviel::FNUM,man jeenje,хэдий
5865,wieviel::FNUM,man jeenje,хэд
5866,wieviel::FNUM,makta,хэдий
5867,wieviel::FNUM,makta,хэд
5868,wieviel::FNUM,olugo,хэдий
5869,wieviel::FNUM,olugo,хэд
5870,wieviel::FNUM,kalle,хэдий
5871,wieviel::FNUM,kalle,хэд
5872,wieviel::FNUM,kâ´ll,хэдий
5873,wieviel::FNUM,kâ´ll,хэд
5874,wieviel::FNUM,мэ̄ннве̄рьт,хэдий
5875,wieviel::FNUM,мэ̄ннве̄рьт,хэд
5876,wieviel::FNUM,мэ̄нлянчверьт,хэдий
5877,wieviel::FNUM,мэ̄нлянчверьт,хэд
5878,eins::NUM,akte,нэг
5879,eins::NUM,akta,нэг
5880,eins::NUM,okta,нэг
5881,eins::NUM,ohtâ,нэг
5882,eins::NUM,õhtt,нэг
5883,eins::NUM,э̄ххт,нэг
5884,eins::NUM,о̄ххтэ,нэг
5885,zwei::NUM,göökte,хоёр
5886,zwei::NUM,guokta,хоёр
5887,zwei::NUM,guokte,хоёр
5888,zwei::NUM,kyeh'ti,хоёр
5889,zwei::NUM,kuõ´htt,хоёр
5890,zwei::NUM,кӯххт,хоёр
5891,drei::NUM,golme,гурав
5892,drei::NUM,gålmmå,гурав
5893,drei::NUM,golbma,гурав
5894,drei::NUM,kulmâ,гурав
5895,drei::NUM,koumm,гурав
5896,drei::NUM,ко̄ллм,гурав
5897,vier::NUM,njieljie,дөрөв
5898,vier::NUM,niellja,дөрөв
5899,vier::NUM,njeallje,дөрөв
5900,vier::NUM,nelji,дөрөв
5901,vier::NUM,nellj,дөрөв
5902,vier::NUM,не̄лльй,дөрөв
5903,fünf::NUM,vïjhte,тав
5904,fünf::NUM,vihtta,тав
5905,fünf::NUM,vihtta,тав
5906,fünf::NUM,vittâ,тав
5907,fünf::NUM,vitt,тав
5908,fünf::NUM,выдт,тав
5909,sechs::NUM,govhte,зургаа
5910,sechs::NUM,guhtta,зургаа
5911,sechs::NUM,guhtta,зургаа
5912,sechs::NUM,kuttâ,зургаа
5913,sechs::NUM,kutt,зургаа
5914,sechs::NUM,кудт,зургаа
5915,sieben::NUM,tjïjhtje,долоо
5916,sieben::NUM,giehtja,долоо
5917,sieben::NUM,čieža,долоо
5918,sieben::NUM,čiččâm,долоо
5919,sieben::NUM,čiččâm,долоо
5920,sieben::NUM,кыджемь,долоо
5921,acht::NUM,gaektsie,найм
5922,acht::NUM,gáktsa,найм
5923,acht::NUM,gávcci,найм
5924,acht::NUM,käävci,найм
5925,acht::NUM,kääu´c,найм
5926,acht::NUM,ка̄ххц,найм
5927,neun::NUM,uktsie,ес
5928,neun::NUM,aktse,ес
5929,neun::NUM,ovcci,ес
5930,neun::NUM,oovce,ес
5931,neun::NUM,å´hcc,ес
5932,neun::NUM,аххц,ес
5933,zehn::NUM,luhkie,арав
5934,zehn::NUM,låhke,арав
5935,zehn::NUM,lågev,арав
5936,zehn::NUM,logi,арав
5937,zehn::NUM,loṿe,арав
5938,zehn::NUM,lååi,арав
5939,zehn::NUM,лоагкь,арав
5940,elf::NUM,luhkieakte,арван нэг
5941,elf::NUM,lågenanakta,арван нэг
5942,elf::NUM,oktanuppelohkái,арван нэг
5943,elf::NUM,ohtnubáloh,арван нэг
5944,elf::NUM,õtmlo,арван нэг
5945,elf::NUM,õhttmlo,арван нэг
5946,elf::NUM,э̄ххтэмплоагкь,арван нэг
5947,zwölf::NUM,luhkiegöökte,арван хоёр
5948,zwölf::NUM,lågenanguokta,арван хоёр
5949,zwölf::NUM,guoktenuppelohkái,арван хоёр
5950,zwölf::NUM,kyeh'tnubáloh,арван хоёр
5951,zwölf::NUM,kuâtmlo,арван хоёр
5952,zwölf::NUM,kuâhttmlo,арван хоёр
5953,zwölf::NUM,кӯххтэмплоагкь,арван хоёр
5954,zwanzig::NUM,göökteluhkie,хорь
5955,zwanzig::NUM,guoktalåhke,хорь
5956,zwanzig::NUM,guoktelogi,хорь
5957,zwanzig::NUM,kyeh'tilov,хорь
5958,zwanzig::NUM,kuâhttlo,хорь
5959,zwanzig::NUM,кӯххтлоагкь,хорь
5960,dreißig::NUM,golmeluhkie,гуч
5961,dreißig::NUM,gålmmålåhke,гуч
5962,dreißig::NUM,golbmalogi,гуч
5963,dreißig::NUM,kulmâlov,гуч
5964,dreißig::NUM,koummlo,гуч
5965,dreißig::NUM,ко̄ллмлоагкь,гуч
5966,vierzig::NUM,njieljieluhkie,дөч
5967,vierzig::NUM,nielljalåhke,дөч
5968,vierzig::NUM,njealljelogi,дөч
5969,vierzig::NUM,neljilov,дөч
5970,vierzig::NUM,nelljlo,дөч
5971,vierzig::NUM,не̄лльйлоагкь,дөч
5972,fünfzig::NUM,vïjhteluhkie,тавь
5973,fünfzig::NUM,vihttalåhke,тавь
5974,fünfzig::NUM,vihttalogi,тавь
5975,fünfzig::NUM,vittâlov,тавь
5976,fünfzig::NUM,vittlo,тавь
5977,fünfzig::NUM,выдтлоагкъ,тавь
5978,sechzig::NUM,govhteluhkie,жар
5979,sechzig::NUM,guhttalåhke,жар
5980,sechzig::NUM,guhttalogi,жар
5981,sechzig::NUM,kuttâlov,жар
5982,sechzig::NUM,kuttlo,жар
5983,sechzig::NUM,кудтлоагкь,жар
5984,siebzig::NUM,tjïjhtjeluhkie,дал
5985,siebzig::NUM,gietjavlåhke,дал
5986,siebzig::NUM,čiežalogi,дал
5987,siebzig::NUM,čiččâmlov,дал
5988,siebzig::NUM,čičmlo,дал
5989,siebzig::NUM,кыджемьлоагкь,дал
5990,achtzig::NUM,gaektsieluhkie,ная
5991,achtzig::NUM,gáktsalåhke,ная
5992,achtzig::NUM,gávccilogi,ная
5993,achtzig::NUM,kähcilov,ная
5994,achtzig::NUM,kä´hcclo,ная
5995,achtzig::NUM,ка̄ххцлоагкь,ная
5996,neunzig::NUM,uktsieluhkie,ер
5997,neunzig::NUM,aktselåhke,ер
5998,neunzig::NUM,ovccilogi,ер
5999,neunzig::NUM,ohcelov,ер
6000,neunzig::NUM,å´hcclo,ер
6001,neunzig::NUM,аххцлоагкь,ер
6002,hundert::NUM,tjuetie,зуу
6003,hundert::NUM,tjuohte,зуу
6004,hundert::NUM,čuođi,зуу
6005,hundert::NUM,čyeti,зуу
6006,hundert::NUM,čue´tt,зуу
6007,hundert::NUM,чӯдть,зуу
6008,tausend::NUM,tåvsene,мянга
6009,tausend::NUM,stoeretjuetie,мянга
6010,tausend::NUM,tuvsán,мянга
6011,tausend::NUM,duhát,мянга
6012,tausend::NUM,duhát,мянга
6013,tausend::NUM,tuhháát,мянга
6014,tausend::NUM,dohat,мянга
6015,tausend::NUM,то̄а̄фант,мянга
6016,und::CNJ,jïh,ч
6017,und::CNJ,jïh,болон
6018,und::CNJ,ja,ч
6019,und::CNJ,ja,болон
6020,und::CNJ,ja,ч
6021,und::CNJ,ja,болон
6022,und::CNJ,já,ч
6023,und::CNJ,já,болон
6024,und::CNJ,di,ч
6025,und::CNJ,di,болон
6026,und::CNJ,я,ч
6027,und::CNJ,я,болон
