,Concept_ID,la,pt
850,er::PRN,is,ele
851,er::PRN,ille,ele
852,wir::PRN,nos,nós
853,ihr::PRN,vos,vós
854,ihr::PRN,vos,vocês
855,sie::PRN,ii,eles
856,sie::PRN,illi,eles
857,was::FPRN,quid,quê
858,wer::FPRN,quis,quem
859,wo::FADV,ubi,onde
860,wohin::FADV,quo,aonde
861,wohin::FADV,quo,para onde
862,wie::FADV,quomodo,como
863,warum::FADV,cur,porquê
864,warum::FADV,cur,por que
865,wieviel::FNUM,quantum,quanto
866,eins::NUM,unus,um
867,zwei::NUM,duo,dois
868,drei::NUM,tres,três
869,vier::NUM,quattuor,quatro
870,fünf::NUM,quinque,cinco
871,sechs::NUM,sex,seis
872,sieben::NUM,septem,sete
873,acht::NUM,octo,oito
874,neun::NUM,novem,nove
875,zehn::NUM,decem,dez
876,elf::NUM,undecim,onze
877,zwölf::NUM,duodecim,doze
878,zwanzig::NUM,viginti,vinte
879,dreißig::NUM,triginta,trinta
880,vierzig::NUM,quadraginta,quarenta
881,fünfzig::NUM,quinquaginta,cinquenta
882,sechzig::NUM,sexaginta,sessenta
883,siebzig::NUM,septuaginta,setenta
884,achtzig::NUM,octoginta,oitenta
885,neunzig::NUM,nonaginta,noventa
886,hundert::NUM,centum,cem
887,hundert::NUM,centum,cento
888,tausend::NUM,mille,mil
889,und::CNJ,et,e
890,und::CNJ,-que,e
891,oder::CNJ,vel,ou
892,stehen::V,stare,estar em pé
893,sitzen::V,sedere,estar sentado
894,liegen::V,iacere,jazer
895,liegen::V,iacere,estar deitado
896,hängen::V,pendere,pender
897,hängen::V,pendere,estar pendurado
898,werden::V,fieri,tornar-se
899,passieren::V,accidere,acontecer
900,beginnen::V,incipere,começar
901,enden::V,finem habere,acabar
902,enden::V,finem habere,terminar
903,wechseln::V,mutari,variar
904,wechseln::V,mutari,alternar
905,aufgehen[Sonne]::V,oriri,nascer
906,untergehen[Sonne]::V,occidere,pôr-se
907,scheinen[Sonne]::V,lucere,brilhar
908,donnern::V,tonare,trovejar
909,wehen::V,flare,soprar
910,strömen::V,fluere,correr
911,fließen::V,manare,fluir
912,sich drehen::V,torqueri,girar
913,schwanken::V,vacillare,oscilar
914,schwingen::V,vibrare,vibrar
915,fallen::V,cadere,cair
916,brennen::V,ardere,arder
917,rauchen::V,fumare,fumegar
918,regnen::V,pluere,chover
919,gefrieren::V,congelari,gelar
920,gefrieren::V,congelari,congelar
921,tauen::V,rorare,derreter
922,tauen::V,rorare,descongelar
923,schmelzen::V,liquescere,fundir-se
924,trocknen::V,arescere,secar
925,sieden::V,fervere,ferver
926,faulen::V,putescere,estragar-se
927,verfaulen::V,putescere,apodrecer
928,reißen::V,scindi,romper-se
929,versinken::V,mergi,afundar-se
930,vergehen::V,praeterire,passar
931,erscheinen::V,apparere,aparecer
932,verschwinden::V,discedere,desaparecer
933,sinken::V,labi,descer
934,abnehmen::V,deminui,diminuir
935,abnehmen::V,deminui,decrescer
936,zunehmen::V,augeri,crescer
937,zunehmen::V,augeri,aumentar
938,steigen::V,augescere,subir
939,wachsen::V,crescere,crescer
940,glänzen::V,splendere,brilhar
941,funkeln::V,micare,cintilar
942,lärmen::V,strepere,fazer barulho
943,läuten::V,sonare,chocalhar
944,klingeln::V,tinnire,tocar
945,klirren::V,crepare,tinir
946,brausen::V,saevire,bramar
947,rauschen::V,crepare,murmurar
948,rauschen::V,crepare,rumorejar
949,klingen::V,sonare,soar
950,bellen::V,latrare,ladrar
951,heulen::V,ululare,uivar
952,blasen::V,flare,soprar
953,pfeifen::V,sibilare,assobiar
954,schreien::V,clamare,gritar
955,stöhnen::V,gemere,gemer
956,zittern::V,tremere,tremer
957,zittern::V,trepidare,tremer
958,leben::V,vivere,viver
959,geboren werden::V,nasci,nascer
960,atmen::V,spirare,respirar
961,trinken::V,bibere,beber
962,essen::V,edere,comer
963,schlucken::V,devorare,engolir
964,müde werden::V,fatigari,cansar-se
965,einschlafen::V,obdormiscere,adormecer
966,schlafen::V,dormire,dormir
967,aufwachen::V,expergisci,acordar
968,aufstehen::V,exsurgere,levantar-se
969,sich erholen::V,se reficere,descansar
970,krank werden::V,aegrescere,adoecer
971,krank werden::V,aegrescere,ficar doente
972,krank sein::V,aegrotare,estar doente
973,schmerzen::V,dolere,doer
974,husten::V,tussire,tossir
975,genesen::V,convalescere,convalescer
976,sterben::V,mori,morrer
977,umkommen::V,perire,perecer
978,sich bewegen::V,se movere,mover-se
979,sich rühren::V,micare,mexer-se
980,sich erheben::V,surgere,levantar-se
981,sich setzen::V,considere,sentar-se
982,hinfallen::V,cadere,cair
983,laufen::V,vadere,andar
984,laufen::V,vadere,caminhar
985,schreiten::V,gradi,andar
986,schreiten::V,gradi,caminhar
987,spazierengehen::V,ambulare,passear
988,eilen::V,properare,apressar-se
989,sich beeilen::V,festinare,apressar-se
990,sich beeilen::V,festinare,despachar-se
991,sausen::V,currere,correr
992,rennen::V,currere,correr
993,springen::V,salire,saltar
994,klettern::V,niti,trepar
995,schaukeln::V,oscillare,baloiçar
996,kriechen::V,repere,rastejar
997,kriechen::V,repere,arrastar-se
998,kriechen::V,serpere,rastejar
999,kriechen::V,serpere,arrastar-se
1000,schwimmen::V,nare,nadar
1001,schwimmen::V,natare,nadar
1002,tauchen::V,mergere,mergulhar
1003,rudern::V,remigare,remar
1004,fahren::V,vehi,ir
1005,fliegen::V,volare,voar
1006,gehen::V,ire,ir
1007,gehen::V,ire,andar
1008,gehen::V,vadere,ir
1009,gehen::V,vadere,andar
1010,weggehen::V,abire,partir
1011,weggehen::V,abire,ir-se embora
1012,weggehen::V,discedere,partir
1013,weggehen::V,discedere,ir-se embora
1014,abfahren::V,proficisci,sair
1015,abfahren::V,proficisci,partir
1016,anhalten::V,consistere,parar
1017,hineingehen::V,inire,entrar
1018,hineingehen::V,ingredi,entrar
1019,eintreten::V,intrare,entrar
1020,kommen::V,venire,vir
1021,ankommen::V,advenire,chegar
1022,zurückkommen::V,revenire,voltar
1023,zurückkommen::V,revenire,regressar
1024,bleiben::V,manere,ficar
1025,bleiben::V,manere,permanecer
1026,warten::V,opperiri,esperar
1027,erwarten::V,opperiri,esperar
1028,erwarten::V,opperiri,aguardar
1029,erwarten::V,expectare,esperar
1030,erwarten::V,expectare,aguardar
1031,suchen::V,quaerere,buscar
1032,suchen::V,quaerere,procurar
1033,finden::V,reperire,achar
1034,finden::V,reperire,encontrar
1035,versuchen::V,conari,tentar
1036,versuchen::V,temptare,tentar
1037,vorbereiten::V,parare,preparar
1038,lieben::V,amare,amar
1039,lieben::V,amare,querer
1040,mögen::V,amare,gostar de
1041,lachen::V,ridere,rir
1042,lachen::V,ridere,rir-se
1043,rühren::V,commovere,comover
1044,weinen::V,flere,chorar
1045,schimpfen::V,increpare,ralhar
1046,sich ärgern::V,indignari,zangar-se
1047,sich fürchten::V,vereri,ter medo de
1048,sich fürchten::V,vereri,ter receio de
1049,fürchten::V,timere,temer
1050,fürchten::V,timere,recear
1051,fliehen::V,fugere,fugir
1052,flüchten::V,effugere,refugiar-se
1053,sehen::V,videre,ver
1054,anschauen::V,aspectare,olhar
1055,ansehen::V,spectare,mirar
1056,hören::V,audire,ouvir
1057,zuhören::V,auscultare,escutar
1058,probieren::V,gustare,provar
1059,probieren::V,gustare,saborear
1060,riechen::V,olfacere,cheirar
1061,fühlen::V,sentire,sentir
1062,scheinen::V,videri,parecer
1063,zu sehen sein::V,conspici,estar à vista
1064,vernehmen::V,comperire,ouvir
1065,frieren::V,algere,ter frio
1066,tun::V,facere,fazer
1067,können::V,posse,saber
1068,wollen::V,velle,querer
1069,anfangen::V,incipere,iniciar
1070,beenden::V,finire,acabar
1071,beenden::V,finire,terminar
1072,aufhören::V,desistere,cessar
1073,aufhören::V,desistere,desistir
1074,gelingen::V,contingere,sair bem
1075,gelingen::V,contingere,dar bom resultado
1076,geraten::V,evenire,sair
1077,geraten::V,evenire,dar resultado
1078,öffnen::V,aperire,abrir
1079,schließen::V,claudere,fechar
1080,stellen::V,sistere,pôr
1081,stellen::V,sistere,colocar
1082,setzen::V,ponere,pôr
1083,setzen::V,ponere,meter
1084,legen::V,ponere,pôr
1085,legen::V,ponere,meter
1086,berühren::V,tangere,tocar
1087,verbinden::V,iungere,unir
1088,verbinden::V,iungere,ligar
1089,bedecken::V,tegere,cobrir
1090,bedecken::V,operire,cobrir
1091,aufhängen::V,suspendere,pendurar
1092,anzünden::V,accendere,acender
1093,anzünden::V,inflammare,acender
1094,aufheben::V,tollere,apanhar
1095,aufheben::V,tollere,levantar
1096,zurücklassen::V,relinquere,deixar
1097,verlieren::V,perdere,perder
1098,verlieren::V,amittere,perder
1099,fallen lassen::V,dimittere,deixar cair
1100,machen::V,facere,fazer
1101,herstellen::V,fabricare,produzir
1102,bauen::V,construere,edificar
1103,bauen::V,construere,construir
1104,reparieren::V,reparare,reparar
1105,reparieren::V,reparare,consertar
1106,verbessern::V,emendare,melhorar
1107,ändern::V,mutare,mudar
1108,ändern::V,mutare,alterar
1109,graben::V,fodere,cavar
1110,beugen::V,flectere,curvar
1111,biegen::V,curvare,vergar
1112,drehen::V,torquere,girar
1113,wenden::V,vertere,virar
1114,wenden::V,vertere,voltar
1115,umdrehen::V,convertere,virar
1116,umdrehen::V,convertere,revolver
1117,heben::V,tollere,levantar
1118,hochheben::V,levare,erguer
1119,hochheben::V,levare,levantar
1120,ergreifen::V,capessere,apanhar
1121,halten::V,tenere,segurar
1122,drücken::V,premere,apertar
1123,schieben::V,promovere,empurrar
1124,kratzen::V,radere,raspar
1125,lecken::V,lambere,lamber
1126,beißen::V,mordere,morder
1127,abreißen::V,avellere,arrancar
1128,abschneiden::V,desecare,talhar
1129,binden::V,ligare,ligar
1130,stecken::V,inserere,meter
1131,stecken::V,inserere,enfiar
1132,brechen::V,rumpere,romper
1133,brechen::V,rumpere,quebrar
1134,klopfen::V,pultare,bater
1135,hauen::V,ferire,bater
1136,kleben::V,agglutinare,colar
1137,reiben::V,terere,esfregar
1138,streichen::V,oblinere,barrar
1139,schleifen::V,acuere,afiar
1140,schneiden::V,secare,cortar
1141,rütteln::V,quassare,sacudir
1142,schütteln::V,quatere,abanar
1143,schütteln::V,quatere,sacudir
1144,schwenken::V,ventilare,agitar
1145,schütten::V,fundere,deitar
1146,füllen::V,complere,encher
1147,einwickeln::V,involvere,envolver
1148,einwickeln::V,involvere,embrulhar
1149,tragen::V,ferre,levar
1150,tragen::V,ferre,trazer
1151,tragen::V,portare,levar
1152,tragen::V,portare,trazer
1153,schleppen::V,pertrahere,arrastar
1154,ziehen::V,trahere,puxar
1155,aufbewahren::V,asservare,guardar
1156,aufbewahren::V,asservare,conservar
1157,werfen::V,iacere,lançar
1158,fangen::V,capere,apanhar
1159,packen::V,capessere,agarrar
1160,verstecken::V,abdere,esconder
1161,teilen::V,partiri,partir
1162,teilen::V,partiri,dividir
1163,teilen::V,dividere,partir
1164,teilen::V,dividere,dividir
1165,schicken::V,mittere,enviar
1166,bringen::V,apportare,trazer
1167,hinzufügen::V,addere,acrescentar
1168,bekommen::V,adipisci,obter
1169,erhalten::V,accipere,receber
1170,nehmen::V,sumere,tomar
1171,wählen::V,eligere,eleger
1172,wählen::V,eligere,escolher
1173,auswählen::V,deligere,escolher
1174,auswählen::V,deligere,seleccionar
1175,bewahren::V,conservare,guardar
1176,bewahren::V,conservare,conservar
1177,behindern::V,impedire,impedir
1178,verderben::V,corrumpere,estragar
1179,verderben::V,corrumpere,corromper
1180,beschädigen::V,laedere,danificar
1181,zerbrechen::V,rumpere,romper
1182,zerbrechen::V,rumpere,quebrar
1183,zerbrechen::V,frangere,romper
1184,zerbrechen::V,frangere,quebrar
1185,zerreißen::V,discindere,rasgar
1186,zerstören::V,delere,destruir
1187,verbrennen::V,urere,queimar
1188,verbrennen::V,cremare,queimar
1189,geben::V,dare,dar
1190,reichen::V,praebere,passar
1191,schenken::V,donare,oferecer
1192,schenken::V,largiri,oferecer
1193,versprechen::V,polliceri,prometer
1194,versprechen::V,promittere,prometer
1195,loben::V,laudare,louvar
1196,küssen::V,osculari,beijar
1197,zudecken::V,tegere,tapar
1198,zudecken::V,tegere,cobrir
1199,wecken::V,excitare,acordar
1200,wecken::V,excitare,despertar
1201,zeigen::V,monstrare,mostrar
1202,führen::V,ducere,guiar
1203,führen::V,ducere,conduzir
1204,lehren::V,docere,ensinar
1205,unterrichten::V,instituere,instruir
1206,aufziehen::V,nutrire,criar
1207,leiten::V,ducere,dirigir
1208,leiten::V,ducere,conduzir
1209,antreiben::V,incitare,impelir
1210,lassen::V,iubere,fazer
1211,einladen::V,invitare,convidar
1212,vereinigen::V,coniungere,unir
1213,vereinigen::V,coniungere,reunir
1214,besuchen::V,visere,ir ver
1215,besuchen::V,visere,visitar
1216,treffen::V,convenire,encontrar
1217,sich versammeln::V,convenire,reunir-se
1218,spielen::V,ludere,jogar
1219,spielen::V,ludere,brincar
1220,singen::V,cantare,cantar
1221,tanzen::V,saltare,bailar
1222,sich trennen::V,digredi,apartar-se
1223,sich trennen::V,discedere,apartar-se
1224,verlassen::V,deserere,deixar
1225,verlassen::V,deserere,abandonar
1226,verlassen::V,relinquere,deixar
1227,verlassen::V,relinquere,abandonar
1228,retten::V,servare,salvar
1229,bewachen::V,custodire,vigiar
1230,bewachen::V,custodire,guardar
1231,schützen::V,tueri,proteger
1232,schützen::V,tutari,proteger
1233,verteidigen::V,defendere,defender
1234,sich schlagen::V,luctari,brigar
1235,sich schlagen::V,luctari,bater-se
1236,schießen::V,iaculari,disparar
1237,siegen::V,vincere,vencer
1238,ärgern::V,irritare,irritar
1239,ärgern::V,irritare,aborrecer
1240,schlagen::V,ferire,bater
1241,treten::V,calcare,pisar
1242,stechen::V,pungere,picar
1243,stoßen::V,tundere,empurrar
1244,stehlen::V,furari,furtar
1245,stören::V,turbare,perturbar
1246,belästigen::V,obtundere,incomodar
1247,belästigen::V,obtundere,importunar
1248,verbergen::V,celare,ocultar
1249,verbergen::V,celare,esconder
1250,verbergen::V,occultare,ocultar
1251,verbergen::V,occultare,esconder
1252,täuschen::V,fallere,iludir
1253,täuschen::V,fallere,enganar
1254,betrügen::V,fraudare,burlar
1255,betrügen::V,fraudare,enganar
1256,töten::V,necare,matar
1257,töten::V,caedere,matar
1258,wohnen::V,habitare,morar
1259,arbeiten::V,laborare,trabalhar
1260,sammeln::V,colligere,recolher
1261,sammeln::V,colligere,coleccionar
1262,pflücken::V,carpere,colher
1263,jagen::V,venari,caçar
1264,fischen::V,piscari,pescar
1265,fassen::V,capere,apanhar
1266,hüten::V,custodire,guardar
1267,treiben::V,agere,conduzir
1268,anbinden::V,alligare,atar
1269,füttern::V,nutrire,dar de comer a
1270,melken::V,mulgere,ordenhar
1271,hacken::V,findere,rachar
1272,gießen::V,rigare,regar
1273,reifen::V,maturescere,amadurecer
1274,zubereiten::V,apparare,preparar
1275,kochen::V,coquere,cozer
1276,backen::V,coquere,cozer
1277,braten::V,torrere,assar
1278,braten::V,torrere,fritar
1279,umrühren::V,commovere,remexer
1280,stricken::V,texere,tricotar
1281,stricken::V,texere,fazer malha
1282,nähen::V,suere,coser
1283,nähen::V,suere,costurar
1284,färben::V,tingere,tingir
1285,färben::V,tingere,colorir
1286,reinigen::V,purgare,limpar
1287,reinigen::V,purgare,purificar
1288,waschen::V,lavare,lavar
1289,abwischen::V,abstergere,limpar
1290,abwischen::V,abstergere,esfregar
1291,spülen::V,perluere,lavar
1292,spülen::V,perluere,enxaguar
1293,fegen::V,verrere,varrer
1294,kehren::V,purgare,varrer
1295,baden::V,lavari,banhar
1296,baden::V,lavari,tomar banho
1297,sich waschen::V,lavari,lavar-se
1298,ausziehen::V,exuere,despir
1299,anziehen::V,induere,vestir
1300,sich anziehen::V,vestiri,vestir-se
1301,kämmen::V,pectere,pentear
1302,schmücken::V,ornare,adornar
1303,schmücken::V,decorare,adornar
1304,sagen::V,dicere,dizer
1305,sprechen::V,fari,falar
1306,reden::V,loqui,falar
1307,sich unterhalten::V,colloqui,conversar
1308,sich unterhalten::V,disputare,conversar
1309,fragen::V,rogare,perguntar
1310,fragen::V,quaerere,perguntar
1311,bitten::V,orare,pedir
1312,bitten::V,rogare,pedir
1313,erzählen::V,narrare,contar
1314,mitteilen::V,communicare,comunicar
1315,mitteilen::V,communicare,participar
1316,nennen::V,appellare,nomear
1317,nennen::V,appellare,apelidar
1318,rufen::V,vocare,chamar
1319,prahlen::V,gloriari,gabar-se
1320,prahlen::V,gloriari,vangloriar-se
1321,übersetzen::V,vertere,traduzir
1322,denken::V,cogitare,pensar
1323,glauben::V,credere,crer
1324,bemerken::V,animadvertere,notar
1325,bemerken::V,animadvertere,observar
1326,erkennen::V,cognoscere,reconhecer
1327,begreifen::V,comprehendere,apreender
1328,begreifen::V,comprehendere,compreender
1329,verstehen::V,intellegere,entender
1330,verstehen::V,intellegere,compreender
1331,lernen::V,discere,aprender
1332,wissen::V,scire,saber
1333,sich erinnern an::V,meminisse,lembrar-se de
1334,sich erinnern an::V,meminisse,recordar-se de
1335,vergessen::V,oblivisci,esquecer
1336,messen::V,metiri,medir
1337,zählen::V,numerare,contar
1338,rechnen::V,reri,calcular
1339,rechnen::V,calculare,calcular
1340,lesen::V,legere,ler
1341,malen::V,pingere,pintar
1342,zeichnen::V,scribere,desenhar
1343,schreiben::V,scribere,escrever
1344,besitzen::V,possidere,possuir
1345,kaufen::V,emere,comprar
1346,verkaufen::V,vendere,vender
1347,bezahlen::V,pendere,pagar
1348,zahlen::V,solvere,pagar
1349,beherrschen::V,regere,imperar
1350,beherrschen::V,imperare,imperar
1351,ertragen::V,tolerare,suportar
1352,ertragen::V,sustinere,suportar
1353,wünschen::V,,desejar
1354,wiegen::V,,embalar
