,Concept_ID,cv,kl
674,Februar::N,кӗҫӗн кӑрлач,aarlaat
675,März::N,март,marsi
676,März::N,март,martsi
677,März::N,пуш уйӑхӗ,marsi
678,März::N,пуш уйӑхӗ,martsi
679,April::N,апрель,
680,Mai::N,май,maaji
681,Juni::N,июнь,juuni
682,Juli::N,июль,juuli
683,August::N,август,aggusti
684,September::N,сентябрь,septembari
685,September::N,авӑн уйӑхӗ,septembari
686,Oktober::N,октябрь,oktobari
687,November::N,ноябрь,novembari
688,Dezember::N,раштав,detsembari
689,Dezember::N,декабрь,detsembari
690,Montag::N,тунти кун,ataasinngortoq
691,Dienstag::N,ытлари кун,marlunngorneq
692,Mittwoch::N,юн кун,pingasunngorneq
693,Donnerstag::N,кӗҫнерни кун,sisamanngorneq
694,Freitag::N,эрне кун,tallimanngorneq
695,Samstag::N,шӑмат кун,arfininngorneq
696,Sonntag::N,вырсарни кун,sapaat
697,Sonntag::N,вырсарни кун,sapaati
698,groß::A,пысӑк,angivoq
699,klein::A,пӗчӗк,mikivoq
700,lang::A,вӑрӑм,takisooq
701,kurz::A,кӗске,naatsoq
702,breit::A,сарлака,silippoq
703,schmal::A,ансӑр,amitsoq
704,dicht::A,йӑвӑ,torsusooq
705,dick[Gegenstand]::A,хулӑн,issuvoq
706,dick[Gegenstand]::A,хулӑн,issusooq
707,dünn::A,ҫинҫе,amitsoq
708,dünn::A,ҫӳхе,amitsoq
709,fein::A,тарай,mamarpoq
710,fein::A,вӗлтӗрти,mamarpoq
711,fest::A,тӗреклӗ,tangeqarpoq
712,flach::A,лаптак,nalimmappoq
713,glatt::A,такӑр,quasak
714,hart::A,хытӑ,mattusooq
715,hart::A,хытӑ,manngerpoq
716,hart::A,хытӑ,titeqquluppoq
717,weich::A,ҫемҫе,nerumaarpoq
718,rund::A,ҫавра,ammallorippoq
719,spitz::A,шӗвӗр,qummukujooq
720,scharf::A,ҫивӗч,ipippoq
721,stumpf::A,мӑка,anngerpoq
722,stumpf::A,пуклак,anngerpoq
723,stumpf::A,тӗрӗнчӗк,anngerpoq
724,stumpf::A,ӑнкарусӑр,anngerpoq
725,schwer::A,йывӑр,oqimaappoq
726,schön::A,илемлӗ,kusanarpoq
727,heiß::A,вӗри,kiappoq
728,warm::A,ӑшӑ,oqorpoq
729,kalt::A,сивӗ,issippoq
730,kühl::A,уҫӑ,pueqqortippoq
731,frisch::A,уҫӑ,
732,feucht::A,йӗпе,isugutavoq
733,feucht::A,йӗпе,qaasernarpoq
734,nass::A,нӳрӗ,imerorpoq
735,trocken::A,типӗ,panerpoq
736,voll::A,тулли,ulikkaarpoq
737,leer::A,пушӑ,imaattuarpoq
738,offen::A,уҫӑ,ammavoq
739,geschlossen::A,хупӑ,matuvoq
740,sauber::A,таса,eqqippoq
741,sauber::A,таса,sukuluippoq
742,sauber::A,таса,ipeqanngilaq
743,schmutzig::A,пылчӑклӑ,tapappoq
744,schmutzig::A,пылчӑклӑ,minguppoq
745,schmutzig::A,вараланчӑк,tapappoq
746,schmutzig::A,вараланчӑк,minguppoq
747,roh::A,чӗрӗ,aapavoq
748,reif::A,пулнӑ,qaarulerpoq
749,reif::A,пиҫӗхнӗ,qaarulerpoq
750,reif::A,аталаннӑ,qaarulerpoq
751,reif::A,пиҫсе ҫитнӗ,qaarulerpoq
752,lecker::A,тутлӑ,
753,lecker::A,техӗмлӗ,
754,süß::A,пылак,tungusunnippoq
755,bitter::A,йӳҫӗ,qasilippoq
756,sauer::A,йӳҫӗ,
757,sauer::A,йӳҫек,
758,sauer::A,кӑвасак,
759,hell::A,ҫутӑ,qaamavoq
760,dunkel::A,тӗттӗм,qernerpoq
761,schwarz::A,хура,qernerpoq
762,weiß::A,шурӑ,qaqorpoq
763,rot::A,хӗрлӗ,aappaluppoq
764,gelb::A,сарӑ,sungaarpoq
765,blau::A,кӑвак,tungujorpoq
766,grün::A,симӗс,qorsooqqippoq
767,grün::A,пиҫмен,qorsooqqippoq
768,grün::A,ӑс пухман,qorsooqqippoq
769,grau::A,кӑвак,qaserpoq
770,bunt::A,чӑпар,
771,billig::A,йӳнӗ,akikippoq
772,teuer::A,хаклӑ,
773,wertvoll::A,паха,erlinnarpoq
774,blind::A,суккӑр,tappiippoq
775,blind::A,суккӑр,isigisaqanngilaq
776,taub::A,хӑлхасӑр,tusilarpoq
777,kräftig::A,хӑватлӑ,pissaq
778,kräftig::A,хӑватлӑ,pissarsuaq
779,stark::A,вирлӗ,sanngivoq
780,schwach::A,халсӑр,nakuippoq
781,fett::A,самӑр,pualavoq
782,fett::A,мӑнтӑр,pualavoq
783,schlank::A,йӑрӑс,tuappoq
784,schlank::A,яштака,tuappoq
785,hübsch::A,хитре,aatsialaq
786,böse::A,усал,ajorpoq
787,dumm::A,ухмах,taqajak
788,dumm::A,ухмах,sikkilluppoq
789,dumm::A,ухмах,qaatusimasaqanngilaq
790,faul::A,наян,eqiasuppoq
791,faul::A,наян,eqiattortuvoq
792,faul::A,юлхав,eqiasuppoq
793,faul::A,юлхав,eqiattortuvoq
794,faul::A,ӳркенчӗк,eqiasuppoq
795,faul::A,ӳркенчӗк,eqiattortuvoq
796,fleißig::A,хастар,eqiasuippoq
797,geizig::A,хытӑ,iasilaarpoq
798,geizig::A,хытӑ,tukkuippoq
799,klug::A,ӑслӑ,mallak
800,klug::A,ӑслӑ,ittanneq
801,klug::A,ӑслӑ,kutaappoq
802,klug::A,ӑслӑ,kuttaappoq
803,klug::A,ӑслӑ,qarasagippoq
804,geschickt::A,ӑста,
805,lieb::A,савнӑ,akisooq
806,lustig::A,хаваслӑ,piikulavoq
807,sanft::A,ачаш,isumagippoq
808,hungrig::A,выҫӑ,kaappoq
809,hungrig::A,выҫӑ,perlilerpoq
810,krank::A,чирлӗ,napparsimavoq
811,nackt::A,ҫара,
812,traurig::A,салхуллӑ,aliasuppoq
813,lebendig::A,чӗрӗ,uumavoq
814,gut::A,аван,ajunngilaq
815,gut::A,лайӑх,ajunngilaq
816,schlecht::A,япӑх,sualuppoq
817,schlecht::A,начар,sualuppoq
818,richtig::A,тӗрӗс,iluarpoq
819,schlimm::A,йӗрӗнчӗк,amiilaarnarpoq
820,wahr::A,чӑн,ilumoorpoq
821,alt::A,кивӗ,pisoqaq
822,neu::A,ҫӗнӗ,nutaavoq
823,ehemalig::A,пулнӑ,
824,alt[Lebewesen]::A,ватӑ,utoqqaq
825,jung::A,яш,inuusuppoq
826,jung::A,яш,kingulliarsuk
827,jung::A,ҫамрӑк,inuusuppoq
828,jung::A,ҫамрӑк,kingulliarsuk
829,arm::A,чухӑн,piillasoq
830,arm::A,чухӑн,piitsuuvoq
831,reich::A,пуян,pisuuvoq
832,bekannt::A,пӗлӗш,
833,berühmt::A,чаплӑ,tusaamasaq
834,fremd::A,ют,ajasoornarpoq
835,verschieden::A,расна,allatut
836,verschieden::A,расна,tamalaat
837,nah::A,ҫывӑх,qanippoq
838,nah::A,ҫывӑхри,qanippoq
839,fern::A,инҫе,ungasippoq
840,fern::A,аякри,ungasippoq
841,linker::A,сулахай,saamerleq
842,rechter::A,сылтӑм,innarluissut
843,anderer::A,урӑх,
844,erster::A,пӗрремӗш,siulleq
845,zweiter::A,иккӗмӗш,qataatsup tullia
846,dritter::A,виҫҫӗмӗш,pingajorarterut
847,letzter::A,юлашки,kingulleq
848,allein::ADV,пӗччен,kisimiippoq
849,auf einmal::ADV,кӗмӗрккен,tassanngaannaq
850,zusammen::ADV,пӗрле,attaasa
851,zusammen::ADV,пӗрле,attarmik
852,lange::ADV,вӑрах,akuni
853,plötzlich::ADV,сасартӑк,tassanngaannaq
854,sofort::ADV,тӳрех,erniinnaq
855,später::ADV,кайран,kingorna
856,jetzt::ADV,халь,maanna
857,jetzt::ADV,халь,massakkut
858,jetzt::ADV,халӗ,maanna
859,jetzt::ADV,халӗ,massakkut
860,heute::ADV,паян,ullumi
861,morgen::ADV,ыран,aqagu
862,bald::ADV,халех,erniinnaq
863,bald::ADV,кӗҫех,erniinnaq
864,dann::ADV,унтан,taava
865,gestern::ADV,ӗнер,ippassaq
866,einst::ADV,пӗррехинче,ataatsimik
867,einst::ADV,пӗррехинче,ilaanni
868,damals::ADV,ун чухне,taamani
869,damals::ADV,ун чухне,taamanikkut
870,damals::ADV,ун чухне,taassumuunakkut
871,damals::ADV,апла пулсан,taamani
872,damals::ADV,апла пулсан,taamanikkut
873,damals::ADV,апла пулсан,taassumuunakkut
874,danach::ADV,унтан,taava
875,vorher::ADV,малтан,siornagut
876,zuerst::ADV,пирвай,
877,einmal::ADV,пӗррехинче,ilaanni
878,einmal::ADV,пӗррехинче,ataatsimik
879,manchmal::ADV,хӑш чухне,qaqutigu
880,manchmal::ADV,хӑш чухне,qaqutigut
881,oft::ADV,тӑтӑш,akulikitsumik
882,immer::ADV,ялан,tamatigut
883,niemals::ADV,нихӑҫан та,
884,hier::ADV,кунта,maani
885,hierhin::ADV,кунта,maani
886,von hier::ADV,кунтан,
887,dort::ADV,унта,
888,dort::ADV,ҫавӑнта,
889,dorthin::ADV,унта,ikuuna
890,dorthin::ADV,ҫавӑнта,ikuuna
891,geradeaus::ADV,тикӗс,narlumut
892,vorwärts::ADV,малалла,pilangavoc
893,rückwärts::ADV,хыҫала,kingumut
894,rückwärts::ADV,хыҫала,tunumut or tunummut
895,zurück::ADV,каялла,kingumut
896,zurück::ADV,каялла,tunumut or tunummut
897,unten::ADV,аялта,kana
898,hinab::ADV,аялта,qiviu
899,oben::ADV,ҫӳлте,
900,hinauf::ADV,ҫӳле,
901,überall::ADV,таҫта та,tamaginni
902,überall::ADV,таҫта та,tamani tamaani
903,überall::ADV,пур ҫӗрте те,tamaginni
904,überall::ADV,пур ҫӗрте те,tamani tamaani
905,überall::ADV,кирек ӑҫта та,tamaginni
906,überall::ADV,кирек ӑҫта та,tamani tamaani
907,nicht::ADV,мар,
908,ein wenig::ADV,пӑртак,
909,kaum::ADV,аран,qaqutigorsuaq
910,sehr::ADV,питӗ,assut
911,so::ADV,апла,
912,noch::ADV,татах,qeratavoq
913,nur::ADV,ҫех,
914,schon::ADV,ӗнтӗ,taava-una
915,wieder::ADV,каллех,kingumut
916,vergebens::ADV,харам,angiluk
917,vor::PRP,умӗнче,
918,hinter::PRP,кайра,
919,unter::PRP,айне,
920,unter::PRP,айӗпе,
921,unter::PRP,айӗнче,
922,unter::PRP,ҫитеспе,
923,durch::PRP,витӗр,
924,neben::PRP,патӗнче,
925,zwischen::PRP,хушшинче,
926,wegen::PRP,пула,
927,wegen::PRP,пирки,
928,dies::PRN,ку,manna
929,dies::PRN,ку,matuma
930,dies::PRN,ҫак,manna
931,dies::PRN,ҫак,matuma
932,das::PRN,ҫав,ua
933,alles::PRN,пурте,
934,alles::PRN,йӑлт,
935,ich::PRN,эп,uanga
936,du::PRN,эс,illit
937,er::PRN,вӑл,una
938,wir::PRN,эпир,uagut
939,ihr::PRN,эсир,ilissi
940,sie::PRN,вӗсем,uku
941,was::FPRN,мӗн,aat?
942,was::FPRN,мӗскер,aat?
943,was::FPRN,мӗн те пулин,aat?
944,wer::FPRN,кам,kikkut
945,wo::FADV,ӑҫта,sumi
946,wohin::FADV,ӑҫта,sumut
947,wie::FADV,епле,qanoq
948,wie::FADV,мӗнле,qanoq
949,warum::FADV,ма,sooq
950,warum::FADV,мӗншӗн,sooq
951,wieviel::FNUM,миҫе,qassit
952,wieviel::FNUM,миҫе,qanoq atsigisumik?
953,eins::NUM,пӗр,ataaseq
954,eins::NUM,пӗрре,ataaseq
955,zwei::NUM,ик,marluk
956,zwei::NUM,икӗ,marluk
957,zwei::NUM,иккӗ,marluk
958,drei::NUM,виҫ,pingasut
959,drei::NUM,виҫӗ,pingasut
960,drei::NUM,виҫҫӗ,pingasut
961,vier::NUM,тӑват,sisamat
962,vier::NUM,тӑват,qajuusat
963,fünf::NUM,пилӗк,tallimat
964,fünf::NUM,пиллӗк,tallimat
965,sechs::NUM,улт,arfineq
966,sechs::NUM,улт,arfinillit
967,sechs::NUM,ултӑ,arfineq
968,sechs::NUM,ултӑ,arfinillit
969,sechs::NUM,улттӑ,arfineq
970,sechs::NUM,улттӑ,arfinillit
971,sieben::NUM,ҫич,arfineq-marluk
972,sieben::NUM,ҫичӗ,arfineq-marluk
973,sieben::NUM,ҫиччӗ,arfineq-marluk
974,acht::NUM,сакӑр,arfineq pingasut
975,acht::NUM,саккӑр,arfineq pingasut
976,neun::NUM,тӑхӑр,qulingiluat
977,neun::NUM,тӑхӑр,arfineq sisamat
978,neun::NUM,тӑххӑр,qulingiluat
979,neun::NUM,тӑххӑр,arfineq sisamat
980,zehn::NUM,вунӑ,qulit
981,zehn::NUM,вуннӑ,qulit
982,elf::NUM,вун пӗр,aqqaneq
983,zwölf::NUM,вун ик,aqqaneq-marluk
984,zwölf::NUM,вун икӗ,aqqaneq-marluk
985,zwölf::NUM,вун иккӗ,aqqaneq-marluk
986,zwanzig::NUM,ҫирӗм,tyve
987,dreißig::NUM,вӑтӑр,tredive
988,dreißig::NUM,вӑтӑр,pingasunik qulillit
989,vierzig::NUM,хӗрӗх,fyrre
990,fünfzig::NUM,аллӑ,halvtreds
991,fünfzig::NUM,аллӑ,tallimanik qulillit
992,sechzig::NUM,утмӑл,tres
993,siebzig::NUM,ҫитмӗл,halvfjerds
994,achtzig::NUM,сакӑр вунӑ,firs
995,achtzig::NUM,сакӑр вуннӑ,firs
996,neunzig::NUM,тӑхӑр вун,halvfems
997,neunzig::NUM,тӑхӑр вунӑ,halvfems
998,neunzig::NUM,тӑхӑр вуннӑ,halvfems
999,hundert::NUM,ҫӗр,et hundrede
1000,tausend::NUM,пин,et tusinde
1001,und::CNJ,та,aamma
1002,oder::CNJ,е,imalluunnit
1003,stehen::V,тӑр,sikingavoq
1004,sitzen::V,лар,ingippoq
1005,liegen::V,вырт,nalavoq
1006,liegen::V,вырт,aqupivoq
1007,hängen::V,усӑнса тӑр,nivinngarpaa
1008,hängen::V,ҫакӑнса тӑр,nivinngarpaa
1009,werden::V,пул,pinngorpoq
1010,passieren::V,пул,pivoq
1011,beginnen::V,пуҫлан,aallarnerpaa
1012,enden::V,пӗт,naggaserpaa
1013,enden::V,вӗҫлен,naggaserpaa
1014,wechseln::V,улшӑн,immikkut ilivoq
1015,aufgehen[Sonne]::V,тух,
1016,untergehen[Sonne]::V,анса лар,ilioqqaasoq
1017,scheinen[Sonne]::V,пӑх,qinnorpoq
1018,scheinen[Sonne]::V,пӑх,qinngorpoq
1019,donnern::V,кӗмсӗртет,kalleq
1020,donnern::V,авӑт,kalleq
1021,wehen::V,варкӑш,timmivoq
1022,strömen::V,тӑкӑн,
1023,fließen::V,юх,
1024,sich drehen::V,ҫаврӑн,ipippaa
1025,schwanken::V,чӳхен,aalavoq
1026,schwingen::V,суллан,issakajaat or issakatsiaarut
1027,fallen::V,кип,quasivaa
1028,fallen::V,тӳр кип,quasivaa
1029,fallen::V,татӑлса ан,quasivaa
1030,brennen::V,ҫун,seerpoq
1031,brennen::V,ҫун,uuppaa
1032,rauchen::V,мӑкӑрлан,pujoorpoq
1033,rauchen::V,тӗтӗм кӑлар,pujoorpoq
1034,regnen::V,ҫумӑр ҫӑвать,siallerpoq
1035,gefrieren::V,шӑн,qiulerpoq
1036,tauen::V,ирӗл,aappoq
1037,schmelzen::V,ирӗл,aappoq
1038,schmelzen::V,ирӗл,aatsippaa
1039,trocknen::V,тип,panerserpaa
1040,sieden::V,вӗре,qalappoq
1041,faulen::V,ҫӗр,
1042,verfaulen::V,ҫӗр,
1043,reißen::V,ҫурӑл,qulli
1044,reißen::V,ҫурӑл,alittorpaa
1045,reißen::V,ҫурӑл,kimillanneq
1046,versinken::V,пут,kivivaa
1047,versinken::V,пут,apparpoq
1048,vergehen::V,ирт,qaangerpaa
1049,vergehen::V,ирт,sarsuppoq
1050,erscheinen::V,курӑн,takutippoq
1051,erscheinen::V,курӑнса кай,takutippoq
1052,verschwinden::V,ҫухал,
1053,sinken::V,чак,kivivaa
1054,sinken::V,чак,apparpoq
1055,abnehmen::V,чак,ikillipput
1056,zunehmen::V,пысӑклан,allisippaa
1057,steigen::V,ҫӗклен,allisippaa
1058,wachsen::V,ӳс,allivoq
1059,glänzen::V,ҫиҫ,qinngorpoq
1060,glänzen::V,ҫиҫ,qinnorpoq
1061,funkeln::V,ялкӑш,uisorilavoq
1062,funkeln::V,йӑлтӑртат,uisorilavoq
1063,lärmen::V,шавла,
1064,läuten::V,шӑнкӑравла,avilualaarpoq
1065,klingeln::V,шӑнкӑравла,aviluarpoq
1066,klingeln::V,шӑнкӑравла,aviluarpaluppoq
1067,klirren::V,калтлат,
1068,klirren::V,шӑнкӑлтат,
1069,brausen::V,ахӑр,ittuk
1070,brausen::V,ахӑр,ittuppoq
1071,brausen::V,ахӑр,ittuppaluppoq
1072,rauschen::V,вашӑлтат,
1073,rauschen::V,чашӑлтат,
1074,klingen::V,янӑра,
1075,bellen::V,вӗр,qiluppoq
1076,heulen::V,ула,maarpoq
1077,heulen::V,ула,maalavoq
1078,heulen::V,ула,miaggoorpoq
1079,blasen::V,вӗр,aporneq
1080,pfeifen::V,шӑхӑр,siggartartitsivoq
1081,pfeifen::V,шӑхӑр,siorsulavoq
1082,schreien::V,кӑшкӑр,suaarpoq
1083,stöhnen::V,йынӑш,nipiliorpoq
1084,stöhnen::V,йынӑш,nipilliorpoq
1085,zittern::V,чӗтре,qarsulivik
1086,leben::V,пурӑн,inuuvoq
1087,geboren werden::V,ҫурал,inuuvoq
1088,geboren werden::V,ҫурал,inunngorpoq
1089,atmen::V,сывла,anersaarpoq
1090,trinken::V,ӗҫ,imerpoq
1091,essen::V,ҫи,tamorpoq
1092,schlucken::V,ҫӑт,tuluarnaq
1093,müde werden::V,ӗшен,
1094,einschlafen::V,ыйха пут,sinippoq
1095,einschlafen::V,ҫывӑрса кай,sinippoq
1096,schlafen::V,ҫывӑр,sinik
1097,aufwachen::V,вӑран,iterpoq
1098,aufwachen::V,вӑран,eqqumavoq
1099,aufstehen::V,тӑр,makippoq
1100,sich erholen::V,кан,qasuerserpoq
1101,krank werden::V,чирле,
1102,krank sein::V,чирле,
1103,schmerzen::V,сур,anneraa
1104,schmerzen::V,сур,annernarpoq
1105,schmerzen::V,ырат,anneraa
1106,schmerzen::V,ырат,annernarpoq
1107,husten::V,ӳсӗр,quersorpoq
1108,genesen::V,сывал,ajunngissivoq
1109,genesen::V,сывал,ilisimmarpoq
1110,genesen::V,сывал,ilorrippoq
1111,genesen::V,тӳрлен,ajunngissivoq
1112,genesen::V,тӳрлен,ilisimmarpoq
1113,genesen::V,тӳрлен,ilorrippoq
1114,sterben::V,вил,toquvoq
1115,umkommen::V,вил,
1116,sich bewegen::V,куҫ,ingerlavoq
1117,sich rühren::V,хускал,
1118,sich erheben::V,тӑр,
1119,sich setzen::V,лар,ingippoq
1120,hinfallen::V,ӳк,
1121,laufen::V,ут,arpappoq
1122,schreiten::V,ут,ingerlavoq
1123,spazierengehen::V,уҫӑлса ҫӳре,utertakajaarpoq
1124,spazierengehen::V,уҫӑлса ҫӳре,utertakattajaarpoq
1125,spazierengehen::V,уткаласа ҫӳре,utertakajaarpoq
1126,spazierengehen::V,уткаласа ҫӳре,utertakattajaarpoq
1127,eilen::V,васка,qaa qaa
1128,eilen::V,васка,qiilasaarpoq
1129,eilen::V,васка,ingerlasaarpaa
1130,eilen::V,хыпалан,qaa qaa
1131,eilen::V,хыпалан,qiilasaarpoq
1132,eilen::V,хыпалан,ingerlasaarpaa
1133,sich beeilen::V,васка,tuaviorpoq
1134,sich beeilen::V,хыпалан,tuaviorpoq
1135,sausen::V,ыткӑн,uiguut
1136,sausen::V,вӗҫтер,uiguut
1137,rennen::V,чуп,igivoq
1138,springen::V,сик,upernassaq
1139,klettern::V,улӑх,pilaakkeerpoq
1140,schaukeln::V,йӳрӗн,aalavoq
1141,kriechen::V,шу,
1142,kriechen::V,упален,
1143,schwimmen::V,иш,naluppoq
1144,tauchen::V,чӑм,allorpoq
1145,rudern::V,авӑс,ipuppaa
1146,fahren::V,пыр,qimusserpoq
1147,fliegen::V,вӗҫ,timmivoq
1148,gehen::V,кай,
1149,weggehen::V,кай,piiarpoq
1150,abfahren::V,тапран,
1151,anhalten::V,чарӑн,unitsippaa
1152,hineingehen::V,кӗр,timaappaa
1153,eintreten::V,кӗр,allattorpaa
1154,kommen::V,кил,qaa-
1155,kommen::V,кил,pivaa
1156,ankommen::V,ҫит,tikippoq
1157,zurückkommen::V,таврӑн,angerlarpoq
1158,zurückkommen::V,каялла кил,angerlarpoq
1159,bleiben::V,юл,uninngavoq
1160,warten::V,кӗт,paavoq
1161,warten::V,кӗт,utaqqivoq
1162,erwarten::V,кӗт,
1163,suchen::V,шыра,nivivaa
1164,finden::V,туп,nanivaa
1165,versuchen::V,пикен,uuppaa
1166,versuchen::V,пикен,ussersarpaa
1167,vorbereiten::V,хатӗрле,piareersarpaa
1168,lieben::V,юрат,asavaa
1169,mögen::V,кӑмӑлла,akaaraa
1170,mögen::V,килӗштер,akaaraa
1171,lachen::V,кул,
1172,lachen::V,ахӑлтат,
1173,rühren::V,ҫулӑх,qeerlerpaa
1174,weinen::V,йӗр,qiavoq
1175,weinen::V,макӑр,qiavoq
1176,schimpfen::V,вӑрҫ,qatimaarpoq
1177,schimpfen::V,ятлаҫ,qatimaarpoq
1178,sich ärgern::V,ҫиллен,ugguutigaa
1179,sich fürchten::V,шиклен,eqqanaarpoq
1180,fürchten::V,хӑра,ersigaa
1181,fliehen::V,тар,qimaavoq
1182,flüchten::V,чупса тар,allikarfigaa
1183,sehen::V,кур,isigaa
1184,anschauen::V,пӑхса ил,
1185,ansehen::V,пӑх,alaatsinaappaa
1186,hören::V,илт,tusarpaa
1187,zuhören::V,итле,naalappoq
1188,zuhören::V,тӑнла,naalappoq
1189,probieren::V,астив,
1190,riechen::V,шӑршла,tipippoq
1191,fühlen::V,туй,misigaa
1192,fühlen::V,сис,misigaa
1193,scheinen::V,туйӑн,takutippoq
1194,zu sehen sein::V,курӑн,
1195,vernehmen::V,пӑл,
1196,frieren::V,йӳтен,qiiavoq
1197,tun::V,ту,iliorpoq
1198,können::V,пултар,
1199,wollen::V,те,piumavaa
1200,anfangen::V,пуҫла,pilerpoq
1201,beenden::V,пӗтер,naggaserpaa
1202,aufhören::V,пӑрах,naammatsippaa
1203,gelingen::V,ӑн,
1204,geraten::V,пул,
1205,öffnen::V,уҫ,ammarpaa
1206,schließen::V,хуп,matuaa
1207,stellen::V,ларт,ilivaa
1208,stellen::V,ларт,iliorarpai
1209,stellen::V,ларт,ilioqqarpai
1210,stellen::V,тӑрат,ilivaa
1211,stellen::V,тӑрат,iliorarpai
1212,stellen::V,тӑрат,ilioqqarpai
1213,setzen::V,ларт,iliorarpai
1214,setzen::V,ларт,ilioqqarpai
1215,legen::V,хур,ilivaa
1216,berühren::V,перӗн,attorpaa
1217,verbinden::V,сып,taperserpaa
1218,bedecken::V,вит,iikkerpaa
1219,bedecken::V,вит,iikkersorpaa
1220,aufhängen::V,ҫак,inivaa
1221,aufhängen::V,ҫак,iniorarpai
1222,anzünden::V,ҫут,saggaavoq
1223,aufheben::V,ҫӗкле,allisippaa
1224,zurücklassen::V,манса хӑвар,aallarpoq
1225,verlieren::V,ҫӗтер,annaavaa
1226,fallen lassen::V,ӳкер,nakkaavaa
1227,machen::V,ту,iliorpoq
1228,herstellen::V,ӑстала,anillatsippaa
1229,bauen::V,ту,marrarterpaa
1230,reparieren::V,юса,iluarsaappaa
1231,verbessern::V,лайӑхлат,naqqippaa
1232,ändern::V,улӑштар,
1233,graben::V,чав,assappaa
1234,graben::V,чакала,assappaa
1235,beugen::V,кукӑрт,qappappoq
1236,biegen::V,ав,qappappoq
1237,biegen::V,кукӑрт,qappappoq
1238,drehen::V,ҫавӑр,
1239,wenden::V,ӳпӗнтер,assappaa
1240,wenden::V,ӳпӗнтер,assakarpoq
1241,umdrehen::V,ҫавӑр,assakartippaa
1242,heben::V,хӑпарт,kivippaa
1243,hochheben::V,йӑт,kissumiarpaa
1244,ergreifen::V,тыт,isaappaa
1245,ergreifen::V,тыт,isaguppaa
1246,halten::V,тыт,minarpaa
1247,drücken::V,пус,naqittaat
1248,schieben::V,тӗк,
1249,schieben::V,тӗрт,
1250,kratzen::V,хыр,qitsuppaa
1251,lecken::V,ҫула,aluppaa
1252,beißen::V,ҫырт,kiivaa
1253,beißen::V,хып,kiivaa
1254,abreißen::V,тат,aqqarpaa
1255,abreißen::V,тат,isaterpaa
1256,abschneiden::V,кас,kipivaa
1257,binden::V,ҫых,kakkersarpaa
1258,stecken::V,чик,kussunneq
1259,brechen::V,хуҫ,nallorpaa
1260,klopfen::V,такка,pattappaa
1261,hauen::V,шакка,aqivaa
1262,kleben::V,ҫыпӑҫтар,qaappoq
1263,reiben::V,сӑтӑр,tagiarpaa
1264,reiben::V,сӑтӑр,tangiarpaa
1265,streichen::V,сӗр,erlerpoq
1266,schleifen::V,хӑйра,sequppaa
1267,schneiden::V,кас,uullivoq
1268,rütteln::V,лӑка,
1269,rütteln::V,силлентер,
1270,schütteln::V,лӑка,aalavoq
1271,schütteln::V,силлентер,aalavoq
1272,schwenken::V,сулла,issarpoq
1273,schütten::V,тултар,
1274,füllen::V,тултар,immerpaa
1275,einwickeln::V,чӗрке,immoqquserpaa
1276,tragen::V,ҫӗкле,maqippaa
1277,tragen::V,ҫӗкле,assartorpoq
1278,schleppen::V,сӗтӗр,assartorpoq
1279,ziehen::V,тӑс,kalippaa
1280,ziehen::V,тӑс,kalissarpoq
1281,aufbewahren::V,усра,toqqorpaa
1282,werfen::V,пӑрах,kuivaa
1283,fangen::V,тыт,anguaa
1284,packen::V,тыт,
1285,verstecken::V,пытарса хур,anngigaa
1286,teilen::V,уйӑр,agguut
1287,teilen::V,уйӑр,agguusersorpaa
1288,teilen::V,пайла,agguut
1289,teilen::V,пайла,agguusersorpaa
1290,schicken::V,яр,nassiuppaa
1291,bringen::V,кӳр,aggiuppaa
1292,bringen::V,кӳр,nassataraa
1293,hinzufügen::V,хуш,
1294,bekommen::V,ил,tiguaa
1295,bekommen::V,туян,tiguaa
1296,erhalten::V,ил,tiguaa
1297,erhalten::V,туян,tiguaa
1298,nehmen::V,ил,pivoq
1299,nehmen::V,ил,tiguaa
1300,wählen::V,суйла,
1301,auswählen::V,суйла,
1302,bewahren::V,упра,sukkunik simerserpaa
1303,behindern::V,кансӗрле,
1304,behindern::V,чӑрмантар,
1305,verderben::V,пӑс,asiutippaa
1306,verderben::V,пӑс,piuneerunnerit
1307,beschädigen::V,пӑс,
1308,zerbrechen::V,ват,ukuvoq
1309,zerbrechen::V,ҫӗмӗр,ukuvoq
1310,zerreißen::V,ҫур,tisavaa
1311,zerreißen::V,ҫур,alittorpaa
1312,zerstören::V,иш,aserorpaa
1313,verbrennen::V,ҫунтар,seerpoq
1314,geben::V,пар,pivoq
1315,reichen::V,пар,
1316,schenken::V,парнеле,
1317,versprechen::V,тума пул,neriorsorpaa
1318,versprechen::V,сӑмах пар,neriorsorpaa
1319,wünschen::V,сун,kissaat
1320,loben::V,ырла,nersorpaa
1321,loben::V,ырла,nersornaat
1322,küssen::V,чуп ту,kunippaa
1323,küssen::V,чуп ту,kunissorpaa
1324,wiegen::V,сиктер,
1325,wiegen::V,силле,
1326,zudecken::V,вит,majorpaa
1327,wecken::V,вӑрат,itersarpaa
1328,zeigen::V,кӑтарт,tikkuuppaa
1329,führen::V,илсе пыр,tasissiuppaa
1330,führen::V,илсе пыр,ilitsersorpaa
1331,führen::V,илсе пыр,tasissersuuppaa
1332,führen::V,ҫавӑтса пыр,tasissiuppaa
