,Concept_ID,es,bg
863,sehr::ADV,muy,много
864,sehr::ADV,muy,твърде
865,sehr::ADV,mucho,много
866,sehr::ADV,mucho,твърде
867,so::ADV,tan,тъй
868,so::ADV,tan,така
869,noch::ADV,aún,още
870,noch::ADV,todavía,още
871,nur::ADV,solamente,само
872,schon::ADV,ya,вече
873,wieder::ADV,de nuevo,пак
874,wieder::ADV,de nuevo,отново
875,vergebens::ADV,en vano,напразно
876,vor::PRP,antes de,пред
877,vor::PRP,delante de,пред
878,hinter::PRP,tras,зад
879,hinter::PRP,detrás de,зад
880,unter::PRP,bajo,под
881,unter::PRP,debajo de,под
882,durch::PRP,por,през
883,durch::PRP,a través de,през
884,neben::PRP,al lado de,до
885,neben::PRP,al lado de,при
886,zwischen::PRP,entre,между
887,zwischen::PRP,entre,помежду
888,wegen::PRP,por,заради
889,wegen::PRP,a causa de,заради
890,dies::PRN,esto,този
891,das::PRN,eso,туй
892,das::PRN,eso,това
893,das::PRN,esto,туй
894,das::PRN,esto,това
895,alles::PRN,todo,всичко
896,ich::PRN,yo,аз
897,du::PRN,tú,ти
898,er::PRN,él,той
899,wir::PRN,nosotros,ние
900,ihr::PRN,vosotros,вие
901,sie::PRN,ellos,те
902,was::FPRN,qué,що
903,was::FPRN,qué,какво
904,wer::FPRN,quién,кой
905,wo::FADV,dónde,къде
906,wohin::FADV,adónde,накъде
907,wohin::FADV,adónde,накъдето
908,wohin::FADV,hacia dónde,накъде
909,wohin::FADV,hacia dónde,накъдето
910,wie::FADV,cómo,как
911,warum::FADV,por qué,защо
912,wieviel::FNUM,cuánto,колко
913,eins::NUM,uno,един
914,zwei::NUM,dos,два
915,drei::NUM,tres,три
916,vier::NUM,cuatro,четири
917,fünf::NUM,cinco,пет
918,sechs::NUM,seis,шест
919,sieben::NUM,siete,седем
920,acht::NUM,ocho,осем
921,neun::NUM,nueve,девет
922,zehn::NUM,diez,десет
923,elf::NUM,once,единайсет
924,elf::NUM,once,единадесет
925,zwölf::NUM,doce,дванайсет
926,zwölf::NUM,doce,дванадесет
927,zwanzig::NUM,veinte,двайсет
928,zwanzig::NUM,veinte,двадесет
929,dreißig::NUM,treinta,тридесет
930,vierzig::NUM,cuarenta,четиридесет
931,fünfzig::NUM,cincuenta,петдесет
932,sechzig::NUM,sesenta,шестдесет
933,siebzig::NUM,setenta,седемдесет
934,achtzig::NUM,ochenta,осемдесет
935,neunzig::NUM,noventa,деветдесет
936,hundert::NUM,cien,сто
937,hundert::NUM,ciento,сто
938,tausend::NUM,mil,хиляда
939,und::CNJ,y,а
940,und::CNJ,y,та
941,oder::CNJ,o,или
942,stehen::V,estar de pie,стоя
943,sitzen::V,estar sentado,седя
944,liegen::V,yacer,лежа
945,liegen::V,estar acostado,лежа
946,hängen::V,pender,вися
947,werden::V,hacerse,бъда
948,werden::V,hacerse,стана
949,passieren::V,suceder,случа се
950,beginnen::V,iniciarse,започна
951,beginnen::V,principiar,започна
952,enden::V,acabar,свърша
953,enden::V,terminar,свърша
954,wechseln::V,variar,променям
955,wechseln::V,alternar,променям
956,aufgehen[Sonne]::V,salir,изгрея
957,untergehen[Sonne]::V,ponerse,заляза
958,untergehen[Sonne]::V,descender,заляза
959,scheinen[Sonne]::V,brillar,грея
960,scheinen[Sonne]::V,brillar,светя
961,donnern::V,tronar,гърмя
962,wehen::V,soplar,вея
963,wehen::V,soplar,духам
964,strömen::V,afluir,тека
965,strömen::V,afluir,лея се
966,fließen::V,fluir,тека
967,fließen::V,correr,тека
968,sich drehen::V,girar,въртя се
969,schwanken::V,vacilar,клатя се
970,schwingen::V,oscilar,трептя
971,fallen::V,caer,падам
972,brennen::V,arder,горя
973,brennen::V,quemar,горя
974,rauchen::V,humear,димя
975,rauchen::V,echar humo,димя
976,regnen::V,llover,вали дъжд
977,gefrieren::V,helarse,замръзна
978,tauen::V,deshelarse,топя се
979,schmelzen::V,fundirse,разтопя се
980,schmelzen::V,derretirse,разтопя се
981,trocknen::V,secarse,съхна
982,sieden::V,hervir,вря
983,sieden::V,hervir,кипя
984,faulen::V,pudrirse,гния
985,verfaulen::V,pudrirse,изгния
986,reißen::V,romperse,напукам се
987,versinken::V,hundirse,потъна
988,vergehen::V,pasar,минавам
989,erscheinen::V,aparecer,явя се
990,verschwinden::V,desaparecer,изчезна
991,sinken::V,bajar,падна
992,abnehmen::V,decrecer,отслабна
993,abnehmen::V,disminuir,отслабна
994,zunehmen::V,crecer,нарасна
995,zunehmen::V,aumentar,нарасна
996,steigen::V,subir,увелича се
997,steigen::V,subir,покачвам се
998,steigen::V,ascender,увелича се
999,steigen::V,ascender,покачвам се
1000,wachsen::V,crecer,раста
1001,glänzen::V,brillar,лъщя
1002,glänzen::V,brillar,блестя
1003,glänzen::V,resplandecer,лъщя
1004,glänzen::V,resplandecer,блестя
1005,funkeln::V,chispear,искря
1006,lärmen::V,hacer ruido,шумя
1007,läuten::V,sonar,звъня
1008,läuten::V,repicar,звъня
1009,klingeln::V,tocar el timbre,звъня
1010,klirren::V,tintinear,звънтя
1011,klirren::V,tintinear,дрънкам
1012,brausen::V,zumbar,буча
1013,rauschen::V,murmurar,шумя
1014,klingen::V,sonar,звуча
1015,bellen::V,ladrar,лая
1016,heulen::V,ulular,вия
1017,heulen::V,ulular,рева
1018,blasen::V,soplar,духна
1019,pfeifen::V,silbar,свиря
1020,schreien::V,gritar,крещя
1021,stöhnen::V,gemir,стена
1022,stöhnen::V,gemir,пъшкам
1023,zittern::V,temblar,треперя
1024,leben::V,vivir,живея
1025,geboren werden::V,nacer,родя се
1026,atmen::V,respirar,дишам
1027,trinken::V,beber,пия
1028,essen::V,comer,ям
1029,schlucken::V,tragar,гълтам
1030,müde werden::V,cansarse,уморя се
1031,müde werden::V,fatigarse,уморя се
1032,einschlafen::V,dormirse,заспя
1033,schlafen::V,dormir,спя
1034,aufwachen::V,despertarse,събудя се
1035,aufstehen::V,levantarse,стана
1036,sich erholen::V,reposar,отдъхвам си
1037,sich erholen::V,descansar,отдъхвам си
1038,krank werden::V,caer enfermo,заболея
1039,krank sein::V,estar enfermo,боледувам
1040,schmerzen::V,doler,боля
1041,husten::V,toser,кашлям
1042,genesen::V,convalecer,оздравея
1043,genesen::V,restablecerse,оздравея
1044,sterben::V,morir,умра
1045,umkommen::V,perecer,загина
1046,sich bewegen::V,moverse,движа се
1047,sich bewegen::V,moverse,мърдам се
1048,sich rühren::V,rebullir,движа се
1049,sich erheben::V,levantarse,стана
1050,sich setzen::V,sentarse,седна
1051,hinfallen::V,caerse,падна
1052,laufen::V,andar,ходя
1053,schreiten::V,proceder,крача
1054,spazierengehen::V,pasear,разхождам се
1055,spazierengehen::V,pasearse,разхождам се
1056,eilen::V,correr prisa,бързам
1057,sich beeilen::V,darse prisa,побързам
1058,sausen::V,correr,тичам
1059,rennen::V,correr,бягам
1060,springen::V,saltar,скачам
1061,klettern::V,trepar,катеря се
1062,klettern::V,escalar,катеря се
1063,schaukeln::V,bambolearse,люлея се
1064,kriechen::V,reptar,лазя
1065,kriechen::V,reptar,пълзя
1066,kriechen::V,arrastrarse,лазя
1067,kriechen::V,arrastrarse,пълзя
1068,schwimmen::V,nadar,плувам
1069,tauchen::V,bucear,гмуркам се
1070,tauchen::V,sumergirse,гмуркам се
1071,rudern::V,remar,греба
1072,fahren::V,ir,пътувам
1073,fliegen::V,volar,летя
1074,fliegen::V,volar,хвърча
1075,gehen::V,ir,ида
1076,gehen::V,ir,вървя
1077,gehen::V,andar,ида
1078,gehen::V,andar,вървя
1079,weggehen::V,irse,отида си
1080,weggehen::V,marcharse,отида си
1081,abfahren::V,salir,отпътувам
1082,abfahren::V,partir,отпътувам
1083,anhalten::V,parar,спра се
1084,anhalten::V,pararse,спра се
1085,hineingehen::V,entrar,влизам
1086,eintreten::V,entrar,вляза
1087,kommen::V,venir,ида
1088,kommen::V,venir,дойда
1089,ankommen::V,llegar,пристигна
1090,zurückkommen::V,volver,върна се
1091,zurückkommen::V,regresar,върна се
1092,bleiben::V,quedarse,остана
1093,warten::V,esperar,чакам
1094,erwarten::V,esperar,очаквам
1095,suchen::V,buscar,търся
1096,finden::V,hallar,намеря
1097,finden::V,encontrar,намеря
1098,versuchen::V,intentar,опитам
1099,vorbereiten::V,preparar,подготвя
1100,lieben::V,amar,любя
1101,lieben::V,querer,любя
1102,mögen::V,querer,обичам
1103,lachen::V,reír,смея се
1104,rühren::V,conmover,трогна
1105,weinen::V,llorar,плача
1106,schimpfen::V,regañar,ругая
1107,schimpfen::V,regañar,псувам
1108,sich ärgern::V,enfadarse,ядосам се
1109,sich fürchten::V,tener miedo,боя се
1110,sich fürchten::V,tener miedo,страхувам се
1111,fürchten::V,temer,боя се от
1112,fürchten::V,temer,страхувам се от
1113,fürchten::V,tener miedo a,боя се от
1114,fürchten::V,tener miedo a,страхувам се от
1115,fliehen::V,huir,бягам
1116,flüchten::V,escaparse,бягам
1117,flüchten::V,escaparse,избягам
1118,sehen::V,ver,видя
1119,anschauen::V,mirar,гледам
1120,ansehen::V,mirar,поглеждам
1121,hören::V,oír,чувам
1122,zuhören::V,escuchar,слушам
1123,probieren::V,probar,опитам
1124,probieren::V,degustar,опитам
1125,riechen::V,oler,подуша
1126,fühlen::V,sentir,усещам
1127,fühlen::V,sentir,чувствувам
1128,scheinen::V,parecer,изглеждам
1129,zu sehen sein::V,poder verse,виждам се
1130,vernehmen::V,oír,доловя
1131,vernehmen::V,percibir,доловя
1132,frieren::V,tener frío,мръзна
1133,tun::V,hacer,правя
1134,können::V,poder,мога
1135,wollen::V,querer,ща
1136,wollen::V,querer,искам
1137,anfangen::V,iniciar,започна
1138,beenden::V,acabar,свърша
1139,beenden::V,acabar,завърша
1140,beenden::V,terminar,свърша
1141,beenden::V,terminar,завърша
1142,aufhören::V,cesar,престана
1143,gelingen::V,salir bien,успея
1144,gelingen::V,salir bien,сполуча
1145,geraten::V,salir,удам се
1146,geraten::V,dar resultado,удам се
1147,öffnen::V,abrir,отворя
1148,schließen::V,cerrar,затворя
1149,stellen::V,poner,поставя
1150,stellen::V,colocar,поставя
1151,setzen::V,poner,туря
1152,setzen::V,colocar,туря
1153,legen::V,poner,сложа
1154,legen::V,poner,слагам
1155,berühren::V,tocar,докосна
1156,verbinden::V,unir,свържа
1157,verbinden::V,juntar,свържа
1158,bedecken::V,tapar,покрия
1159,bedecken::V,cubrir,покрия
1160,aufhängen::V,colgar,закача
1161,anzünden::V,encender,запаля
1162,aufheben::V,recoger,вдигна
1163,aufheben::V,recoger,повдигна
1164,zurücklassen::V,dejar,оставя
1165,verlieren::V,perder,загубя
1166,fallen lassen::V,dejar caer,изпусна
1167,machen::V,hacer,направя
1168,herstellen::V,fabricar,произведа
1169,bauen::V,construir,строя
1170,reparieren::V,reparar,поправя
1171,verbessern::V,mejorar,подобря
1172,ändern::V,mudar,променя
1173,ändern::V,modificar,променя
1174,graben::V,cavar,копая
1175,beugen::V,doblar,прегъна
1176,beugen::V,inclinar,прегъна
1177,biegen::V,doblar,прегъна
1178,drehen::V,volver,въртя
1179,drehen::V,hacer girar,въртя
1180,wenden::V,volver,обърна
1181,umdrehen::V,revolver,обърна
1182,heben::V,levantar,вдигам
1183,hochheben::V,alzar,издигна
1184,ergreifen::V,coger,хвана
1185,ergreifen::V,coger,обхвана
1186,halten::V,tener,държа
1187,drücken::V,apretar,натискам
1188,drücken::V,apretar,притискам
1189,schieben::V,empujar,тикам
1190,kratzen::V,rascar,одраскам
1191,lecken::V,lamer,лижа
1192,lecken::V,lamer,ближа
1193,beißen::V,morder,хапя
1194,beißen::V,morder,ухапя
1195,abreißen::V,arrancar,откъсна
1196,abschneiden::V,cortar,отрежа
1197,binden::V,atar,вържа
1198,stecken::V,meter,пъхна
1199,brechen::V,romper,троша
1200,brechen::V,quebrar,троша
1201,klopfen::V,golpear,чукам
1202,hauen::V,pegar,бия
1203,kleben::V,pegar,лепя
1204,kleben::V,pegar,залепя
1205,kleben::V,encolar,лепя
1206,kleben::V,encolar,залепя
1207,reiben::V,frotar,трия
1208,reiben::V,frotar,търкам
1209,streichen::V,untar,намажа
1210,streichen::V,recubrir,намажа
1211,schleifen::V,afilar,остря
1212,schneiden::V,cortar,режа
1213,rütteln::V,agitar,разтърсвам
1214,schütteln::V,agitar,клатя
1215,schütteln::V,agitar,друсам
1216,schütteln::V,sacudir,клатя
1217,schütteln::V,sacudir,друсам
1218,schwenken::V,menear,размахам
1219,schütten::V,verter,сипя
1220,füllen::V,llenar,напълня
1221,einwickeln::V,envolver,увия
1222,einwickeln::V,envolver,завия
1223,tragen::V,llevar,нося
1224,schleppen::V,arrastrar,влача
1225,ziehen::V,tirar,тегля
1226,ziehen::V,tirar,дръпна
1227,aufbewahren::V,conservar,съхраня
1228,werfen::V,echar,хвърля
1229,werfen::V,lanzar,хвърля
1230,fangen::V,coger,ловя
1231,fangen::V,coger,уловя
1232,packen::V,agarrar,хвана
1233,verstecken::V,esconder,крия
1234,verstecken::V,esconder,скрия
1235,teilen::V,partir,разделя
1236,teilen::V,dividir,разделя
1237,schicken::V,enviar,изпращам
1238,bringen::V,traer,донеса
1239,hinzufügen::V,añadir,прибавя
1240,bekommen::V,obtener,сдобия се
1241,bekommen::V,conseguir,сдобия се
1242,erhalten::V,recibir,получа
1243,nehmen::V,tomar,взема
1244,wählen::V,elegir,избирам
1245,auswählen::V,escoger,избера
1246,auswählen::V,seleccionar,избера
1247,bewahren::V,guardar,пазя
1248,bewahren::V,preservar,пазя
1249,behindern::V,estorbar,преча
1250,behindern::V,estorbar,спъвам
1251,behindern::V,obstaculizar,преча
1252,behindern::V,obstaculizar,спъвам
1253,verderben::V,estropear,разваля
1254,beschädigen::V,deteriorar,повредя
1255,zerbrechen::V,romper,счупя
1256,zerbrechen::V,quebrar,счупя
1257,zerreißen::V,desgarrar,скъсам
1258,zerreißen::V,despedazar,скъсам
1259,zerstören::V,destruir,разруша
1260,zerstören::V,destrozar,разруша
1261,verbrennen::V,quemar,изгоря
1262,geben::V,dar,дам
1263,reichen::V,pasar,подам
1264,schenken::V,regalar,подаря
1265,versprechen::V,prometer,обещая
1266,wünschen::V,desear,желая
1267,loben::V,alabar,хваля
1268,küssen::V,besar,целувам
1269,wiegen::V,mecer,люлея
1270,zudecken::V,tapar,покрия
1271,zudecken::V,cubrir,покрия
1272,wecken::V,despertar,събудя
1273,zeigen::V,mostrar,покажа
1274,führen::V,guiar,водя
1275,führen::V,guiar,заведа
1276,führen::V,conducir,водя
1277,führen::V,conducir,заведа
1278,lehren::V,enseñar,уча
1279,lehren::V,instruir,уча
1280,unterrichten::V,enseñar,преподавам
1281,aufziehen::V,criar,отгледам
1282,leiten::V,guiar,ръководя
1283,leiten::V,guiar,управлявам
1284,leiten::V,dirigir,ръководя
1285,leiten::V,dirigir,управлявам
1286,antreiben::V,impeler,подкарвам
1287,antreiben::V,impulsar,подкарвам
1288,lassen::V,hacer,накарам
1289,einladen::V,invitar,поканя
1290,vereinigen::V,unir,съединя
1291,besuchen::V,visitar,посетя
1292,besuchen::V,ir a ver,посетя
1293,treffen::V,encontrar,срещна
1294,sich versammeln::V,reunirse,събера се
1295,sich versammeln::V,congregarse,събера се
1296,spielen::V,jugar,играя
1297,singen::V,cantar,пея
1298,tanzen::V,bailar,танцувам
1299,sich trennen::V,separarse,разделя се
1300,verlassen::V,dejar,напусна
1301,verlassen::V,abandonar,напусна
1302,retten::V,salvar,спася
1303,bewachen::V,vigilar,охранявам
1304,schützen::V,proteger,запазя
1305,verteidigen::V,defender,защитя
1306,sich schlagen::V,batirse,бия се
1307,schießen::V,tirar,стрелям
1308,schießen::V,disparar,стрелям
1309,siegen::V,vencer,победя
1310,ärgern::V,enojar,ядосам
1311,ärgern::V,enfadar,ядосам
1312,schlagen::V,pegar,бия
1313,schlagen::V,pegar,ударя
1314,schlagen::V,golpear,бия
1315,schlagen::V,golpear,ударя
1316,treten::V,dar una patada a,ритам
1317,stechen::V,pinchar,бодна
1318,stoßen::V,empujar,бутна
1319,stoßen::V,empujar,блъсна
1320,stehlen::V,robar,
1321,stehlen::V,hurtar,
1322,stören::V,molestar,смутя
1323,belästigen::V,molestar,отегча
1324,belästigen::V,molestar,безпокоя
1325,belästigen::V,importunar,отегча
1326,belästigen::V,importunar,безпокоя
1327,verbergen::V,ocultar,скрия
1328,verbergen::V,esconder,скрия
1329,täuschen::V,engañar,измамя
1330,betrügen::V,engañar,измамя
1331,töten::V,matar,убия
1332,töten::V,matar,умъртвя
1333,wohnen::V,vivir,живея
1334,wohnen::V,habitar,живея
1335,arbeiten::V,trabajar,работя
1336,sammeln::V,recoger,събера
1337,sammeln::V,coleccionar,събера
1338,pflücken::V,coger,бера
1339,pflücken::V,coger,откъсна
1340,jagen::V,cazar,ловувам
1341,fischen::V,pescar,ловя риба
1342,fassen::V,atrapar,хвана
1343,fassen::V,capturar,хвана
1344,hüten::V,guardar,пазя
1345,treiben::V,aballar,карам
1346,anbinden::V,atar,завържа
1347,füttern::V,echar de comer,храня
1348,melken::V,ordeñar,доя
1349,hacken::V,picar,сека
1350,hacken::V,cortar,сека
1351,gießen::V,regar,полея
1352,reifen::V,madurar,узрея
1353,zubereiten::V,preparar,приготвя
1354,kochen::V,cocer,варя
1355,kochen::V,guisar,варя
1356,backen::V,hornear,пека
1357,backen::V,cocer al horno,пека
1358,braten::V,asar,пържа
1359,braten::V,freír,пържа
1360,umrühren::V,remover,разбъркам
1361,stricken::V,hacer punto,плета
1362,stricken::V,hacer calceta,плета
1363,nähen::V,coser,шия
1364,färben::V,teñir,боядисам
1365,färben::V,colorear,боядисам
1366,reinigen::V,limpiar,почистя
1367,waschen::V,lavar,мия
1368,waschen::V,lavar,пера
1369,abwischen::V,fregar,избърша
1370,abwischen::V,limpiar,избърша
1371,spülen::V,aclarar,плакна
1372,spülen::V,enjuagar,плакна
1373,fegen::V,barrer,измета
1374,fegen::V,pasar la escoba,измета
1375,kehren::V,barrer,мета
1376,baden::V,bañarse,къпя се
1377,sich waschen::V,lavarse,мия се
1378,ausziehen::V,quitar,съблека
1379,ausziehen::V,quitarse,съблека
1380,anziehen::V,ponerse,облека
1381,sich anziehen::V,vestirse,облека се
1382,kämmen::V,peinar,реша
1383,kämmen::V,peinar,вчеша
1384,schmücken::V,adornar,накича
1385,sagen::V,decir,кажа
1386,sprechen::V,hablar,говоря
1387,reden::V,hablar,говоря
1388,reden::V,conversar,говоря
1389,sich unterhalten::V,charlar,разговарям
1390,sich unterhalten::V,conversar,разговарям
1391,fragen::V,preguntar,запитам
1392,bitten::V,rogar,моля
1393,erzählen::V,contar,разкажа
1394,mitteilen::V,comunicar,съобщя
1395,mitteilen::V,participar,съобщя
1396,nennen::V,llamar,нарека
1397,nennen::V,nombrar,нарека
1398,rufen::V,llamar,викам
1399,rufen::V,llamar,повикам
1400,prahlen::V,jactarse,хваля се
1401,übersetzen::V,traducir,преведа
1402,denken::V,pensar,мисля
1403,glauben::V,creer,вярвам
1404,bemerken::V,notar,забележа
1405,erkennen::V,reconocer,позная
1406,begreifen::V,concebir,схвана
1407,verstehen::V,entender,разбера
1408,verstehen::V,comprender,разбера
1409,lernen::V,aprender,уча се
1410,wissen::V,saber,зная
1411,sich erinnern an::V,recordar,спомня си за
1412,sich erinnern an::V,acordarse de,спомня си за
1413,vergessen::V,olvidar,забравя
1414,messen::V,medir,меря
1415,zählen::V,contar,броя
1416,rechnen::V,contar,сметна
1417,rechnen::V,calcular,сметна
1418,lesen::V,leer,чета
1419,malen::V,pintar,рисувам
1420,zeichnen::V,dibujar,рисувам
1421,schreiben::V,escribir,пиша
1422,besitzen::V,poseer,имам
1423,besitzen::V,poseer,притежавам
1424,kaufen::V,comprar,купя
1425,kaufen::V,comprar,купувам
1426,verkaufen::V,vender,продам
1427,bezahlen::V,pagar,заплатя
1428,zahlen::V,pagar,платя
1429,beherrschen::V,dominar,владея
1430,ertragen::V,soportar,понеса
