,Concept_ID,myv,lt
789,lange::ADV,кувать,ilgai
790,plötzlich::ADV,апак учо,staiga
791,sofort::ADV,курок,tuojau
792,sofort::ADV,нейке,tuojau
793,später::ADV,мейле,vėliau
794,später::ADV,мейле,paskiau
795,jetzt::ADV,ней,dabãr
796,heute::ADV,течи,šiandien
797,morgen::ADV,ванды,rytoj
798,bald::ADV,курок,greitai
799,bald::ADV,курок,netrukus
800,dann::ADV,мейле,po to
801,dann::ADV,седе мейле,po to
802,gestern::ADV,исяк,vakar
803,einst::ADV,весть,kadaise
804,einst::ADV,весть,kitą kartą
805,einst::ADV,зярдо-бути,kadaise
806,einst::ADV,зярдо-бути,kitą kartą
807,damals::ADV,сестэ,anuomet
808,damals::ADV,сестэ,anuokart
809,danach::ADV,мейле,po to
810,danach::ADV,мейле,paskui
811,danach::ADV,седе мейле,po to
812,danach::ADV,седе мейле,paskui
813,vorher::ADV,васняяк,anksčiau
814,zuerst::ADV,васня,pirma
815,zuerst::ADV,васня,iš pradžių̃
816,einmal::ADV,весть,kartą
817,einmal::ADV,весть,vieną kartą
818,manchmal::ADV,лиясто,kai kada
819,oft::ADV,сеетьстэ,dažnai
820,immer::ADV,свал,visada
821,immer::ADV,свал,visuomet
822,niemals::ADV,а зярдояк,niekada
823,niemals::ADV,а зярдояк,niekuomet
824,hier::ADV,тесэ,čia
825,hierhin::ADV,тей,šen
826,hierhin::ADV,тей,čionai
827,von hier::ADV,тестэ,iš čia
828,dort::ADV,тосо,ten
829,dort::ADV,тосо,tenai
830,dorthin::ADV,тов,ten
831,dorthin::ADV,тов,ten link
832,geradeaus::ADV,витьстэ,tiesiai
833,vorwärts::ADV,икелев,pirmyn
834,rückwärts::ADV,мекев,atbulai
835,zurück::ADV,мекев,atgal
836,unten::ADV,ало,žemai
837,unten::ADV,ало,apačioje
838,hinab::ADV,алов,žemyn
839,oben::ADV,вере,viršuj
840,hinauf::ADV,верев,aukštyn
841,hinauf::ADV,верев,į viršų
842,überall::ADV,эрьва косо,visur
843,nicht::ADV,а,ne
844,ein wenig::ADV,аламошка,truputį
845,kaum::ADV,ансяк,vos
846,sehr::ADV,пек,labai
847,sehr::ADV,пек,baisiai
848,sehr::ADV,вельть,labai
849,sehr::ADV,вельть,baisiai
850,so::ADV,истя,taip
851,noch::ADV,таго,dar
852,nur::ADV,ансяк,tik
853,nur::ADV,ансяк,vien
854,schon::ADV,уш,jau
855,wieder::ADV,таго,vėl
856,wieder::ADV,таго,iš naujo
857,vergebens::ADV,стяко,veltui
858,vergebens::ADV,стяко,bergždžiai
859,vor::PRP,икеле,prieš
860,hinter::PRP,вельде,už
861,unter::PRP,ало,po
862,durch::PRP,пачк,pro
863,durch::PRP,пачк,per
864,neben::PRP,вакссо,prie
865,neben::PRP,вакссо,šalia
866,zwischen::PRP,ютксо,tarp
867,wegen::PRP,кис,dėl
868,wegen::PRP,кис,dėlei
869,wegen::PRP,коряс,dėl
870,wegen::PRP,коряс,dėlei
871,wegen::PRP,кувалт,dėl
872,wegen::PRP,кувалт,dėlei
873,dies::PRN,те,šis
874,dies::PRN,те,šitas
875,das::PRN,те,tat
876,das::PRN,тона,tat
877,alles::PRN,весе,visas
878,alles::PRN,весемесь,visas
879,ich::PRN,мон,aš
880,du::PRN,тон,tu
881,er::PRN,сон,jis
882,wir::PRN,минь,mes
883,ihr::PRN,тынь,jūs
884,sie::PRN,сынь,ji
885,sie::PRN,сынь,jos
886,was::FPRN,мезе,kas
887,wer::FPRN,ки,kas
888,wo::FADV,косо,kur
889,wohin::FADV,ков,kur
890,wohin::FADV,ков,kur link
891,wohin::FADV,козо,kur
892,wohin::FADV,козо,kur link
893,wie::FADV,кода,kaip
894,warum::FADV,мекс,kod̃ėl
895,warum::FADV,мекс,dėl ko
896,wieviel::FNUM,зяро,kiek
897,eins::NUM,вейке,vienas
898,zwei::NUM,кавто,du
899,drei::NUM,колмо,trys
900,vier::NUM,ниле,keturi
901,fünf::NUM,вете,penki
902,sechs::NUM,кото,šeši
903,sieben::NUM,сисем,septyni
904,acht::NUM,кавксо,aštuoni
905,neun::NUM,вейксэ,devyni
906,zehn::NUM,кемень,dešimt
907,elf::NUM,кевейкее,vienuolika
908,zwölf::NUM,кемгавтово,dvylika
909,zwanzig::NUM,комсь,dvidešimt
910,dreißig::NUM,колоньгемень,trisdešimt
911,vierzig::NUM,ниленьгемень,keturiasdešimt
912,fünfzig::NUM,ведьгемень,penkiasdešimt
913,sechzig::NUM,кодгемень,šešiasdešimt
914,siebzig::NUM,сизьгемень,septyniasdešimt
915,achtzig::NUM,кавксоньгемень,aštuoniasdešimt
916,neunzig::NUM,вейксэньгемень,devyniasdešimt
917,hundert::NUM,сядо,šimtas
918,tausend::NUM,тыща,tūkstantis
919,und::CNJ,ды,ĩr
920,oder::CNJ,или,ar
921,oder::CNJ,или,arba
922,stehen::V,аштемс стядо,stovėti
923,sitzen::V,аштемс озадо,sėdėti
924,liegen::V,мадезь аштемс,gulėti
925,hängen::V,нурьгемс,kyboti
926,hängen::V,нурьгемс,kabėti
927,werden::V,арамс,taptis
928,werden::V,арамс,darytis
929,passieren::V,лисэмс,atsitikti
930,passieren::V,лисэмс,pasitaikyti
931,beginnen::V,ушодомс,prasid́ėti
932,enden::V,лоткамс,baigtis
933,wechseln::V,полавтнемс,keistis
934,wechseln::V,полавтнемс,pasikeisti
935,aufgehen[Sonne]::V,лисемс,tekėti
936,aufgehen[Sonne]::V,лисемс,patekėti
937,aufgehen[Sonne]::V,стямс,tekėti
938,aufgehen[Sonne]::V,стямс,patekėti
939,untergehen[Sonne]::V,валгомс,leistis
940,untergehen[Sonne]::V,валгомс,nusileisti
941,scheinen[Sonne]::V,валдомтомс,šviesti
942,donnern::V,цярномс,griausti
943,donnern::V,цярномс,griaudėti
944,donnern::V,галдордомс,griausti
945,donnern::V,галдордомс,griaudėti
946,wehen::V,пувамс,pūsti
947,strömen::V,чудемс,lietis
948,strömen::V,чудемс,plūsti
949,fließen::V,чудемс,tekėti
950,sich drehen::V,велямс,suktis
951,sich drehen::V,велямс,pasisukti
952,schwanken::V,лыкамс,svyruoti
953,schwanken::V,якамс,svyruoti
954,schwingen::V,нурсемс,suptis
955,schwingen::V,лыкамс,suptis
956,fallen::V,прамс,pulti
957,fallen::V,прамс,kristi
958,fallen::V,сяворемс,pulti
959,fallen::V,сяворемс,kristi
960,brennen::V,паломс,degti
961,rauchen::V,качадомс,rūkyti
962,regnen::V,пиземс,lyti
963,gefrieren::V,кельмемс,užšalti
964,tauen::V,соламс,tirpti
965,schmelzen::V,соламс,lydytis
966,trocknen::V,коськемс,džiūti
967,sieden::V,лакамс,virti
968,sieden::V,пиксемс,virti
969,faulen::V,наксадомс,pūti
970,verfaulen::V,наксадомс,švinkti
971,reißen::V,сезневемс,plyšti
972,reißen::V,сезневемс,trūkti
973,versinken::V,ваямс,skę̃sti
974,versinken::V,ваямс,grimzti
975,vergehen::V,ютамс,praeiti
976,erscheinen::V,лисемс,pasirodyti
977,verschwinden::V,ёмамс,dingti
978,verschwinden::V,ёмамс,išnykti
979,verschwinden::V,ёмамс,pranykti
980,sinken::V,явамс,kristi
981,abnehmen::V,киремемс,mažėti
982,abnehmen::V,киремемс,silpnėti
983,zunehmen::V,ламолгадомс,didėti
984,zunehmen::V,ламолгадомс,padaugėti
985,zunehmen::V,раштамс,didėti
986,zunehmen::V,раштамс,padaugėti
987,steigen::V,куземс,kilti
988,steigen::V,кепсевемс,kilti
989,wachsen::V,касомс,augti
990,glänzen::V,цитнемс,blizgėti
991,funkeln::V,пиндолдомс,žibėti
992,funkeln::V,цивтёрдомс,žibėti
993,lärmen::V,шалномс,triukšmauti
994,läuten::V,гайгезевемс,skambinti
995,klingeln::V,чавомс баягас,skambinti
996,klirren::V,калдордомс,žvangėti
997,klirren::V,кальцяемс,žvangėti
998,brausen::V,лакамс,šniokšti
999,rauschen::V,лажномс,ošti
1000,rauschen::V,лажномс,šlamėti
1001,klingen::V,гайгемс,skardėti
1002,bellen::V,онгомс,loti
1003,heulen::V,урномс,kaukti
1004,heulen::V,урномс,staugti
1005,blasen::V,пувамс,pūsti
1006,pfeifen::V,вешкемс,švilpti
1007,pfeifen::V,вешкемс,švilpauti
1008,schreien::V,пижнемс,šaukti
1009,stöhnen::V,кувсемс,dejuoti
1010,stöhnen::V,кувсемс,aimanuoti
1011,zittern::V,тарномс,virpėti
1012,leben::V,эрямс,gyventi
1013,geboren werden::V,чачомс,gimti
1014,atmen::V,лексемс,alsuoti
1015,atmen::V,лексемс,kvėpuoti
1016,trinken::V,симемс,gerti
1017,essen::V,ярсамс,valgyti
1018,schlucken::V,нилемс,praryti
1019,schlucken::V,порнемс,praryti
1020,müde werden::V,сиземс,nuvargti
1021,müde werden::V,сиземс,privargti
1022,einschlafen::V,матедевемс,užmigti
1023,schlafen::V,удомс,miegoti
1024,aufwachen::V,сыргоземс,pabusti
1025,aufstehen::V,стямс,keltis
1026,aufstehen::V,стямс,atsikelti
1027,sich erholen::V,оймсемс,pailsėti
1028,sich erholen::V,оймсемс,poilsiauti
1029,krank werden::V,сэредезевемс,susirgti
1030,krank sein::V,сэредемс,sirgti
1031,schmerzen::V,сэредемс,sopėti
1032,schmerzen::V,сэредемс,skaudėti
1033,husten::V,козомс,kosėti
1034,genesen::V,пичкамс,sveikti
1035,genesen::V,пичкамс,taisytis
1036,sterben::V,куломс,mirti
1037,sterben::V,куломс,numirti
1038,umkommen::V,чавовомс,žūti
1039,umkommen::V,ёмамс,žūti
1040,sich bewegen::V,шаштомс,judėti
1041,sich bewegen::V,шаштомс,pasijudinti
1042,sich rühren::V,сыргамс,krutėti
1043,sich erheben::V,куземс,pakilti
1044,sich erheben::V,куземс,atsikelti
1045,sich setzen::V,озамс,sėstis
1046,sich setzen::V,озамс,atsisėsti
1047,hinfallen::V,прамс,parkristi
1048,hinfallen::V,прамс,pargriūti
1049,hinfallen::V,сяворемс,parkristi
1050,hinfallen::V,сяворемс,pargriūti
1051,laufen::V,якамс,eiti
1052,schreiten::V,эскелямс,žengti
1053,schreiten::V,эскелямс,žingsniuoti
1054,schreiten::V,молемс,žengti
1055,schreiten::V,молемс,žingsniuoti
1056,spazierengehen::V,якамс,pasivaikščioti
1057,eilen::V,эрзкалемс,skubėti
1058,eilen::V,капшамс,skubėti
1059,sich beeilen::V,капшамс,paskub́ėti
1060,sich beeilen::V,капшамс,pasiskubinti
1061,sausen::V,ливтямс,dumti
1062,sausen::V,ливтямс,lėkti
1063,rennen::V,чийнемс,bėgti
1064,rennen::V,ардтнемс,bėgti
1065,springen::V,кирнявтнемс,šokti
1066,klettern::V,куземс,kopti
1067,schaukeln::V,нурямс,supti
1068,schaukeln::V,нурямс,linguoti
1069,kriechen::V,ёзмолдомс,ropoti
1070,kriechen::V,ёзмолдомс,šliaužti
1071,schwimmen::V,уемс,plaukti
1072,tauchen::V,чопавтомс,nerti
1073,tauchen::V,чопавтнемс,nerti
1074,rudern::V,миледемс,irtis
1075,rudern::V,миледемс,irkluoti
1076,fahren::V,ардомс,važiuoti
1077,fahren::V,ардомс,važinėti
1078,fliegen::V,ливтямс,lėkti
1079,fliegen::V,ливтямс,skristi
1080,gehen::V,туемс,eiti
1081,gehen::V,молемс,eiti
1082,weggehen::V,туемс,išeiti
1083,abfahren::V,туемс,išvykti
1084,abfahren::V,туемс,išvažiuoti
1085,anhalten::V,лоткамс,sustoti
1086,hineingehen::V,совамс,įeiti
1087,eintreten::V,совамс,įžengti
1088,eintreten::V,эскельдямс,įžengti
1089,kommen::V,самс,ateiti
1090,ankommen::V,самс,ateiti
1091,ankommen::V,пачкодемс,ateiti
1092,zurückkommen::V,велявтомс,grį̃žti
1093,zurückkommen::V,велявтомс,sugrį̃žti
1094,bleiben::V,кадовомс,likti
1095,bleiben::V,кадовомс,pasilikti
1096,warten::V,учомс,laukti
1097,erwarten::V,учомс,laukti
1098,suchen::V,вешнемс,ieškoti
1099,finden::V,муемс,rasti
1100,finden::V,муемс,surasti
1101,versuchen::V,варштамс,mėginti
1102,vorbereiten::V,анокстамс,rengti
1103,lieben::V,вечкемс,myĺėti
1104,mögen::V,вечкемс,ḿėgti
1105,mögen::V,вечкемс,patikti
1106,lachen::V,пейдемс,juoktis
1107,rühren::V,токамс седейс,jaudinti
1108,rühren::V,токамс седейс,graudinti
1109,weinen::V,авардемс,verkti
1110,schimpfen::V,сёвномс,bartis
1111,sich ärgern::V,кежиявтнемс,pykti
1112,sich ärgern::V,кежиявтнемс,apmaudauti
1113,sich fürchten::V,пелемс,bijoti
1114,sich fürchten::V,пелемс,baimintis
1115,fürchten::V,пелемс,bijoti
1116,fürchten::V,пелемс,baimintis
1117,fliehen::V,оргодемс,bėgti
1118,fliehen::V,оргодемс,sprukti
1119,flüchten::V,ворьгодемс,pabėgti
1120,flüchten::V,чадомс,pabėgti
1121,sehen::V,неемс,žiūŕėti
1122,anschauen::V,ваномс,žiūŕėti
1123,ansehen::V,ваномс,žiūrėti į
1124,ansehen::V,ваномс,pažiūrėti į
1125,hören::V,марямс,girdėti
1126,zuhören::V,кунсоломс,klausytis
1127,probieren::V,варшамс,ragauti
1128,probieren::V,варшамс,paragauti
1129,riechen::V,никсемс,uosti
1130,riechen::V,никсемс,užuosti
1131,fühlen::V,марямс,justi
1132,fühlen::V,марямс,jausti
1133,fühlen::V,марямс,pajusti
1134,scheinen::V,марявомс,rodytis
1135,scheinen::V,марявомс,atrodyti
1136,zu sehen sein::V,неявомс,pasirodyti
1137,vernehmen::V,марямс,išgirsti
1138,frieren::V,кельмемс,šalti
1139,tun::V,теемс,daryti
1140,können::V,маштомс,galėti
1141,können::V,маштомс,pajėgti
1142,wollen::V,бажамс,norėti
1143,anfangen::V,кармамс,pradėti
1144,anfangen::V,кармамс,prasid́ėti
1145,beenden::V,прядомс,baigti
1146,beenden::V,прядомс,užbaigti
1147,aufhören::V,лоткамс,liautis
1148,gelingen::V,удаламс,pavykti
1149,gelingen::V,удаламс,pasisekti
1150,geraten::V,лисемс,nusisekti
1151,öffnen::V,панжомс,atverti
1152,öffnen::V,панжомс,atidaryti
1153,schließen::V,пекстамс,uždaryti
1154,schließen::V,сёлгомс,uždaryti
1155,schließen::V,конямс,uždaryti
1156,stellen::V,аравтомс,statyti
1157,stellen::V,аравтомс,pastatyti
1158,setzen::V,ойсевтемс,sodinti
1159,setzen::V,ойсевтемс,pasodinti
1160,setzen::V,озавтнемс,sodinti
1161,setzen::V,озавтнемс,pasodinti
1162,legen::V,путомс,dėti
1163,legen::V,путомс,pad́ėti
1164,berühren::V,токамс,liesti
1165,berühren::V,токамс,paliesti
1166,verbinden::V,содомс,jungti
1167,verbinden::V,содомс,surišti
1168,bedecken::V,вельтямс,uždengti
1169,aufhängen::V,понгавтомс,pakarti
1170,aufhängen::V,понгавтомс,pakabinti
1171,anzünden::V,кирвастемс,padegti
1172,aufheben::V,кепедемс,pakelti
1173,zurücklassen::V,кадомс,palikti
1174,verlieren::V,ёмавтомс,pamesti
1175,fallen lassen::V,правтомс,atsisakyti
1176,machen::V,теемс,dirbti
1177,herstellen::V,анокстамс,gaminti
1178,bauen::V,путомс,statyti
1179,bauen::V,путомс,pastatyti
1180,reparieren::V,витемс,taisyti
1181,reparieren::V,витемс,remontuoti
1182,verbessern::V,паролгавтомс,gerinti
1183,verbessern::V,паролгавтомс,ištaisyti
1184,verbessern::V,вадрялгавтомс,gerinti
1185,verbessern::V,вадрялгавтомс,ištaisyti
1186,ändern::V,полавтомс,keisti
1187,ändern::V,полавтомс,pakeisti
1188,graben::V,чувомс,kasti
1189,graben::V,таргамс,kasti
1190,beugen::V,мендемс,lenkti
1191,beugen::V,мендемс,palenkti
1192,biegen::V,комавтомс,lenkti
1193,biegen::V,комавтомс,palenkti
1194,drehen::V,чаравтомс,sukti
1195,drehen::V,велявтнемс,sukti
1196,wenden::V,велявтомс,kreipti
1197,wenden::V,велявтомс,pakreipti
1198,umdrehen::V,велявтомс,sukti
1199,umdrehen::V,велявтомс,apversti
1200,heben::V,кепедемс,kelti
1201,heben::V,кепедемс,pakelti
1202,hochheben::V,кепедемс,pakelti
1203,ergreifen::V,кундамс,čiupti
1204,ergreifen::V,кундамс,griebti
1205,halten::V,кирдемс,laikyti
1206,halten::V,кирдемс,palaikyti
1207,drücken::V,нуемс,spausti
1208,schieben::V,шаштомс,stumti
1209,kratzen::V,ангордамс,kasyti
1210,kratzen::V,ангордамс,grandyti
1211,lecken::V,нолсемс,laižyti
1212,beißen::V,сускомс,kandžioti
1213,abreißen::V,сеземс,nuplėšti
1214,abschneiden::V,печкемс,atpjauti
1215,abschneiden::V,печкемс,atkirpti
1216,binden::V,кодамс,rišti
1217,binden::V,кодамс,surišti
1218,binden::V,сюлмамс,rišti
1219,binden::V,сюлмамс,surišti
1220,stecken::V,сялгомс,kišti
1221,stecken::V,сялгомс,įkišti
1222,brechen::V,синдемс,lūžti
1223,brechen::V,синдемс,laužyti
1224,brechen::V,калавтомс,lūžti
1225,brechen::V,калавтомс,laužyti
1226,klopfen::V,калтаямс,belsti
1227,klopfen::V,калтаямс,barbenti
1228,hauen::V,чавомс,mušti
1229,kleben::V,педявтнемс,lipdyti
1230,kleben::V,педявтнемс,klijuoti
1231,reiben::V,ёзамс,trinti
1232,reiben::V,ёзамс,tarkuoti
1233,streichen::V,вадемс,tepti
1234,streichen::V,вадемс,užtepti
1235,schleifen::V,човамс,galą́sti
1236,schneiden::V,керямс,pjauti
1237,schneiden::V,керямс,kirpti
1238,rütteln::V,чукамс,purtyti
1239,rütteln::V,лыкавтомс,purtyti
1240,schütteln::V,чукамс,purtyti
1241,schwenken::V,яхолемс,mojuoti
1242,schütten::V,каямс,pilti
1243,schütten::V,каямс,berti
1244,füllen::V,пештямс,pildyti
1245,füllen::V,пештямс,pripildyti
1246,einwickeln::V,тапарямс,įvynioti
1247,einwickeln::V,тапарямс,suvynioti
1248,tragen::V,кандомс,nešti
1249,tragen::V,кандомс,nešioti
1250,schleppen::V,ускомс,vilkti
1251,ziehen::V,ускомс,tempti
1252,aufbewahren::V,ванстомс,laikyti
1253,werfen::V,ёртомс,mesti
1254,werfen::V,ёртомс,sviesti
1255,fangen::V,кундамс,sugauti
1256,packen::V,кундамс,čiupti
1257,packen::V,кундамс,griebti
1258,verstecken::V,кекшемс,slėpti
1259,verstecken::V,кекшемс,slapstyti
1260,teilen::V,явомс,dalyti
1261,teilen::V,явомс,padalyti
1262,schicken::V,кучомс,sių̃sti
1263,schicken::V,кучомс,pasių̃sti
1264,bringen::V,кандомс,atnešti
1265,hinzufügen::V,путомс,pridėti
1266,hinzufügen::V,максомс,pridėti
1267,bekommen::V,саемс,gauti
1268,erhalten::V,саемс,gauti
1269,nehmen::V,саемс,paimti
1270,wählen::V,кочкамс,rinkti
1271,wählen::V,кочкамс,išsirinkti
1272,auswählen::V,кочкамс,išrinkti
1273,bewahren::V,ванстомс,išsaugoti
1274,behindern::V,кирдемс,trukdyti
1275,verderben::V,коламс,sugadinti
1276,beschädigen::V,теемс зыян,žaloti
1277,beschädigen::V,теемс зыян,gadinti
1278,zerbrechen::V,коламс,sukulti
1279,zerbrechen::V,коламс,sudaužyti
1280,zerreißen::V,сеземс,perplėšti
1281,zerreißen::V,сеземс,suplėšyti
1282,zerstören::V,калавтомс,suardyti
1283,zerstören::V,калавтомс,sugriauti
1284,verbrennen::V,пултамс,deginti
1285,verbrennen::V,пултамс,sudeginti
1286,geben::V,максомс,duoti
1287,geben::V,максомс,paduoti
1288,reichen::V,максомс,paduoti
1289,schenken::V,каземс,dovanoti
1290,versprechen::V,алтамс,žadėti
1291,versprechen::V,алтамс,pažadėti
1292,wünschen::V,арсемс,norėti
1293,wünschen::V,арсемс,linḱėti
1294,loben::V,шнамс,girti
1295,loben::V,шнамс,pagirti
1296,küssen::V,палсемс,bučiuoti
1297,wiegen::V,нурсемс,supti
1298,zudecken::V,тавадомс,užkloti
1299,zudecken::V,тавадомс,uždengti
1300,zudecken::V,вельтямс,užkloti
1301,zudecken::V,вельтямс,uždengti
1302,wecken::V,стявтомс,žadinti
1303,zeigen::V,невтемс,rodyti
1304,führen::V,ветямс,vesti
1305,führen::V,ветямс,vadovauti
1306,lehren::V,тонавтомс,mokyti
1307,lehren::V,тонавтомс,išmokyti
1308,unterrichten::V,тонавтомс,dėstyti
1309,aufziehen::V,трямс,išauginti
1310,aufziehen::V,кастомс,išauginti
1311,leiten::V,ветямс,valdyti
1312,leiten::V,ветямс,vadovauti
1313,leiten::V,азоркстамс,valdyti
1314,leiten::V,азоркстамс,vadovauti
1315,antreiben::V,ветямс,uiti
1316,antreiben::V,ветямс,raginti
1317,antreiben::V,ветямс,skubinti
1318,lassen::V,кармавтомс,paliepti
1319,einladen::V,тердемс,kviesti
1320,einladen::V,тердемс,pakviesti
1321,vereinigen::V,вейсэндямс,sujungti
1322,vereinigen::V,вейсэндямс,suvienyti
1323,vereinigen::V,вейс путомс,sujungti
1324,vereinigen::V,вейс путомс,suvienyti
1325,vereinigen::V,вейс пурнамс,sujungti
1326,vereinigen::V,вейс пурнамс,suvienyti
1327,besuchen::V,варштамс,lankyti
1328,besuchen::V,варштамс,aplankyti
1329,treffen::V,вастомс,sutikti
1330,treffen::V,вастомс,pasitikti
1331,sich versammeln::V,промокшномс,susirinkti
1332,spielen::V,налксемс,groti
1333,spielen::V,налксемс,žaisti
1334,singen::V,морамс,dainuoti
1335,tanzen::V,киштемс,šokti
1336,sich trennen::V,явомс,skirtis
1337,sich trennen::V,явомс,išsiskirti
1338,verlassen::V,кадомс,palikti
1339,retten::V,идемс,gelbėti
1340,bewachen::V,ванстомс,sergėti
1341,schützen::V,аштемс,ginti
1342,schützen::V,аштемс,apginti
1343,verteidigen::V,ваномс,ginti
1344,verteidigen::V,ваномс,apginti
1345,sich schlagen::V,тюремс,muštis
1346,schießen::V,ледемс,šauti
1347,schießen::V,ледемс,šaudyti
1348,siegen::V,изнямс,nugalėti
1349,ärgern::V,кежейгавтомс,pykinti
1350,schlagen::V,токамс,mušti
1351,schlagen::V,токамс,smogti
1352,schlagen::V,токамс,trenkti
1353,treten::V,тапамс,mygti
1354,stechen::V,пупамс,gelti
1355,stechen::V,пупамс,smeigti
1356,stoßen::V,тулкадемс,stumti
1357,stoßen::V,тулкадемс,pastumti
1358,stehlen::V,саламс,vogti
1359,stören::V,пирямс ки,trikdyti
1360,belästigen::V,а максомс,apsunkinti
1361,belästigen::V,а кадомс оймамо,apsunkinti
1362,verbergen::V,сёпомс,slėpti
1363,verbergen::V,сёпомс,paslėpti
1364,verbergen::V,кекшемс,slėpti
1365,verbergen::V,кекшемс,paslėpti
1366,täuschen::V,манямс,klaidinti
1367,betrügen::V,манчемс,apgauti
1368,töten::V,чавномс,žudyti
1369,töten::V,чавномс,nužudyti
1370,töten::V,маштнемс,žudyti
1371,töten::V,маштнемс,nužudyti
1372,wohnen::V,эрямс,gyventi
1373,arbeiten::V,важодемс,dirbti
1374,arbeiten::V,важодемс,triūsti
1375,sammeln::V,пурнамс,rinkti
1376,pflücken::V,ноцковтнемс,skinti
1377,pflücken::V,ноцковтнемс,raškyti
1378,jagen::V,кундамс,medžioti
1379,fischen::V,калонь кундамс,žvejoti
1380,fassen::V,кундамс,sučiupti
1381,hüten::V,ваномс,ganyti
1382,treiben::V,панемс,ginti
1383,anbinden::V,сюлмамс,pririšti
1384,füttern::V,андомс,šerti
1385,melken::V,потявтомс,melžti
1386,hacken::V,лазномс,kapoti
1387,gießen::V,валомс,lieti
1388,gießen::V,валомс,laistyti
1389,reifen::V,кенеремс,nokti
1390,reifen::V,кенеремс,sirpti
1391,zubereiten::V,анокстамс,ruošti
1392,zubereiten::V,анокстамс,gaminti
1393,kochen::V,пидемс,virti
1394,kochen::V,пидемс,virinti
1395,backen::V,пидемс,kepti
1396,braten::V,пуштамс,kepti
1397,braten::V,пуштамс,kepinti
1398,umrühren::V,човорямс,maišyti
1399,umrühren::V,човорямс,pamaišyti
1400,stricken::V,кодамс,megzti
1401,nähen::V,стамс,siūti
1402,färben::V,артомс,dažyti
1403,färben::V,артомс,nudažyti
1404,reinigen::V,урядамс,valyti
1405,reinigen::V,урядамс,švarinti
1406,waschen::V,муськемс,plauti
1407,waschen::V,муськемс,mazgoti
1408,waschen::V,муськемс,skalbti
1409,abwischen::V,нардамс,nušluostyti
1410,spülen::V,ёрвалдомс,plauti
1411,spülen::V,ёрвалдомс,skalauti
1412,fegen::V,тенсемс,šluoti
1413,kehren::V,тенсемс,šluoti
1414,baden::V,экшелямс,maudytis
1415,sich waschen::V,шлямс,praustis
1416,ausziehen::V,кайсевтемс,numauti
1417,ausziehen::V,кайсевтемс,nuvilkti
1418,anziehen::V,оршамс,mauti
1419,anziehen::V,оршамс,apsivilkti
1420,sich anziehen::V,оршамс,rengtis
1421,sich anziehen::V,оршамс,apsirengti
1422,kämmen::V,судрямс,šukuoti
1423,schmücken::V,мазылгавтомс,puošti
1424,schmücken::V,мазылгавтомс,dabinti
1425,schmücken::V,мазылгавтомс,gražinti
1426,schmücken::V,наряжамс,puošti
1427,schmücken::V,наряжамс,dabinti
1428,schmücken::V,наряжамс,gražinti
1429,sagen::V,меремс,tarti
1430,sprechen::V,кортамс,kalbėti
1431,reden::V,кортамс,šnekėti
1432,sich unterhalten::V,кортнемс,kalbėtis
1433,sich unterhalten::V,кортнемс,šnekučiuotis
1434,fragen::V,кевкстемс,klausti
1435,bitten::V,вешемс,prašyti
1436,erzählen::V,ёвтнемс,pasakoti
1437,mitteilen::V,ёвтамс,skelbti
1438,mitteilen::V,ёвтамс,pranešti
1439,nennen::V,лемдемс,vadinti
1440,nennen::V,лемдемс,vardyti
1441,nennen::V,путомс лем,vadinti
1442,nennen::V,путомс лем,vardyti
1443,rufen::V,тердемс,šaukti
1444,rufen::V,тердемс,kviesti
1445,rufen::V,серьгедемс,šaukti
1446,rufen::V,серьгедемс,kviesti
1447,prahlen::V,шнамс пря,girtis
1448,übersetzen::V,ютавтомс,versti
1449,übersetzen::V,ютавтомс,išversti
1450,denken::V,арсемс,galvoti
1451,glauben::V,кемемс,manyti
1452,glauben::V,кемемс,tikėti
1453,bemerken::V,неемс,pamatyti
1454,bemerken::V,неемс,pastebėti
1455,erkennen::V,содамс,pažinti
1456,erkennen::V,содамс,atpažinti
1457,begreifen::V,пачкодемс,suvokti
1458,verstehen::V,чарькодемс,suprasti
1459,lernen::V,тонавтнемс,mokytis
1460,wissen::V,содамс,žinoti
1461,sich erinnern an::V,ледстямс,prisiminti
1462,vergessen::V,стувтомс,užmiršti
1463,messen::V,онкстнемс,matuoti
1464,zählen::V,ловомс,skaičiuoti
1465,rechnen::V,ловомс,skaičiuoti
1466,lesen::V,ловномс,skaityti
1467,malen::V,рисовамс,tapyti
1468,zeichnen::V,рисовамс,piešti
1469,zeichnen::V,рисовамс,žymėti
1470,zeichnen::V,рисовамс,braižyti
1471,schreiben::V,сёрмадомс,rašyti
1472,besitzen::V,улемс,turėti
1473,besitzen::V,улемс азорокс,turėti
1474,kaufen::V,рамамс,pirkti
1475,verkaufen::V,миемс,parduoti
1476,bezahlen::V,пандомс,apmokėti
1477,zahlen::V,пандомс,mokėti
1478,beherrschen::V,азоркстамс,valdyti
1479,ertragen::V,кирдемс,kę̃sti
1480,ertragen::V,кирдемс,pakelti
1481,ertragen::V,кирдемс,iškę̃sti
