,Concept_ID,se,hu
1719,Lust::N,hibmo,kedv
1720,Lust::N,hállu,kedv
1721,Lust::N,haalu,kedv
1722,Lust::N,haall,kedv
1723,Lust::N,туввмушш,kedv
1724,Geist::N,aajmoe,elme
1725,Geist::N,aajmoe,szellem
1726,Geist::N,voejkene,elme
1727,Geist::N,voejkene,szellem
1728,Geist::N,vuojŋŋan,elme
1729,Geist::N,vuojŋŋan,szellem
1730,Geist::N,vuojŋŋanis,elme
1731,Geist::N,vuojŋŋanis,szellem
1732,Geist::N,vuoigŋa,elme
1733,Geist::N,vuoigŋa,szellem
1734,Geist::N,vuoi'ŋâ,elme
1735,Geist::N,vuoi'ŋâ,szellem
1736,Geist::N,jiõg'g,elme
1737,Geist::N,jiõg'g,szellem
1738,Geist::N,čuu´ddes,elme
1739,Geist::N,čuu´ddes,szellem
1740,Geist::N,мӣлл,elme
1741,Geist::N,мӣлл,szellem
1742,Geist::N,то̄ӆӆк,elme
1743,Geist::N,то̄ӆӆк,szellem
1744,Gedanke::N,åssjalommes,gondolat
1745,Gedanke::N,ájádus,gondolat
1746,Gedanke::N,ussjolmis,gondolat
1747,Gedanke::N,jurdda,gondolat
1748,Gedanke::N,juurdâ,gondolat
1749,Gedanke::N,tu´mm,gondolat
1750,Gedanke::N,юрт,gondolat
1751,Gedächtnis::N,mojhtese,emlékezet
1752,Gedächtnis::N,mujtto,emlékezet
1753,Gedächtnis::N,muitu,emlékezet
1754,Gedächtnis::N,mušto,emlékezet
1755,Gedächtnis::N,moštt,emlékezet
1756,Gedächtnis::N,мушт,emlékezet
1757,Gedächtnis::N,мӣлл,emlékezet
1758,Verstand::N,jiermie,ész
1759,Verstand::N,jiermie,értelem
1760,Verstand::N,goerkesh,ész
1761,Verstand::N,goerkesh,értelem
1762,Verstand::N,miella,ész
1763,Verstand::N,miella,értelem
1764,Verstand::N,jiermme,ész
1765,Verstand::N,jiermme,értelem
1766,Verstand::N,jierbmi,ész
1767,Verstand::N,jierbmi,értelem
1768,Verstand::N,fiät'tu,ész
1769,Verstand::N,fiät'tu,értelem
1770,Verstand::N,toolk,ész
1771,Verstand::N,toolk,értelem
1772,Verstand::N,jeä´rmm,ész
1773,Verstand::N,jeä´rmm,értelem
1774,Verstand::N,fi´ttjõs,ész
1775,Verstand::N,fi´ttjõs,értelem
1776,Verstand::N,мӣлл,ész
1777,Verstand::N,мӣлл,értelem
1778,Verstand::N,то̄ӆӆк,ész
1779,Verstand::N,то̄ӆӆк,értelem
1780,Sinn::N,mïele,értelem
1781,Sinn::N,våajnoe,értelem
1782,Sinn::N,sisadno,értelem
1783,Sinn::N,mierkkidus,értelem
1784,Sinn::N,mearkkašupmi,értelem
1785,Sinn::N,mēinnet,értelem
1786,Sinn::N,me'rhâšuṃe,értelem
1787,Sinn::N,mieḷâ,értelem
1788,Sinn::N,miõll,értelem
1789,Sinn::N,юрт,értelem
1790,Sinn::N,то̄ӆӆк,értelem
1791,Grund::N,sjïeke,ok
1792,Grund::N,sjïeke,alap
1793,Grund::N,sivva,ok
1794,Grund::N,sivva,alap
1795,Grund::N,sivva,ok
1796,Grund::N,sivva,alap
1797,Grund::N,suijâ,ok
1798,Grund::N,suijâ,alap
1799,Grund::N,ää´šš,ok
1800,Grund::N,ää´šš,alap
1801,Grund::N,а̄шшь,ok
1802,Grund::N,а̄шшь,alap
1803,Wahrheit::N,rïektesvoete,igaz
1804,Wahrheit::N,rïektesvoete,igazság
1805,Wahrheit::N,saetniesvoete,igaz
1806,Wahrheit::N,saetniesvoete,igazság
1807,Wahrheit::N,sádnesvuohta,igaz
1808,Wahrheit::N,sádnesvuohta,igazság
1809,Wahrheit::N,duohtavuohta,igaz
1810,Wahrheit::N,duohtavuohta,igazság
1811,Wahrheit::N,tuo'tâvuotâ,igaz
1812,Wahrheit::N,tuo'tâvuotâ,igazság
1813,Wahrheit::N,tuõđâšvuõtt,igaz
1814,Wahrheit::N,tuõđâšvuõtt,igazság
1815,Wahrheit::N,зо̄абэль,igaz
1816,Wahrheit::N,зо̄абэль,igazság
1817,Gespräch::N,gaskestalleme,beszélgetés
1818,Gespräch::N,ságastibme,beszélgetés
1819,Gespräch::N,ságastallam,beszélgetés
1820,Gespräch::N,ságastallan,beszélgetés
1821,Gespräch::N,ráđ̣ádâllâm,beszélgetés
1822,Gespräch::N,мо̄а̄йнас,beszélgetés
1823,Märchen::N,heamture,mese
1824,Märchen::N,dålusj subtsas,mese
1825,Märchen::N,máinnas,mese
1826,Märchen::N,cukca,mese
1827,Märchen::N,maainâs,mese
1828,Märchen::N,maainâs,mese
1829,Märchen::N,ба̄йхьк,mese
1830,Märchen::N,мо̄а̄йнас,mese
1831,Erzählung::N,gåata,elbeszélés
1832,Erzählung::N,vaajese,elbeszélés
1833,Erzählung::N,soptsese,elbeszélés
1834,Erzählung::N,giehtto,elbeszélés
1835,Erzählung::N,mujttalus,elbeszélés
1836,Erzählung::N,muitalus,elbeszélés
1837,Erzählung::N,maainâs,elbeszélés
1838,Erzählung::N,maainâs,elbeszélés
1839,Erzählung::N,мо̄а̄йнас,elbeszélés
1840,Nachricht::N,dïjre,hír
1841,Nachricht::N,dïjre,híradás
1842,Nachricht::N,diedádus,hír
1843,Nachricht::N,diedádus,híradás
1844,Nachricht::N,diededibme,hír
1845,Nachricht::N,diededibme,híradás
1846,Nachricht::N,sáhka,hír
1847,Nachricht::N,sáhka,híradás
1848,Nachricht::N,saahâ,hír
1849,Nachricht::N,saahâ,híradás
1850,Nachricht::N,a'lmottâs,hír
1851,Nachricht::N,a'lmottâs,híradás
1852,Nachricht::N,saakk,hír
1853,Nachricht::N,saakk,híradás
1854,Nachricht::N,i´lmmtõs,hír
1855,Nachricht::N,i´lmmtõs,híradás
1856,Nachricht::N,со̄а̄гк,hír
1857,Nachricht::N,со̄а̄гк,híradás
1858,Neuigkeit::N,saernie,újság
1859,Neuigkeit::N,ådås,újság
1860,Neuigkeit::N,sáhka,újság
1861,Neuigkeit::N,sáhka,újság
1862,Neuigkeit::N,uuđâs,újság
1863,Neuigkeit::N,saakk,újság
1864,Neuigkeit::N,о̄дтс,újság
1865,Neuigkeit::N,со̄а̄гк,újság
1866,Name::N,nomme,név
1867,Name::N,namma,név
1868,Name::N,namma,név
1869,Name::N,nommâ,név
1870,Name::N,nõmm,név
1871,Name::N,нэ̄мм,név
1872,Rätsel::N,mojnestimmie,rejtvény
1873,Rätsel::N,árvvádus,rejtvény
1874,Rätsel::N,árvádus,rejtvény
1875,Rätsel::N,arvâdâs,rejtvény
1876,Rätsel::N,a´rvvtõs,rejtvény
1877,Rätsel::N,а̄ррьв,rejtvény
1878,Rede::N,håaleme,beszéd
1879,Rede::N,håaleme,szónoklat
1880,Rede::N,hålla,beszéd
1881,Rede::N,hålla,szónoklat
1882,Rede::N,sáhka,beszéd
1883,Rede::N,sáhka,szónoklat
1884,Rede::N,hástu,beszéd
1885,Rede::N,hástu,szónoklat
1886,Rede::N,са̄ррнмушш,beszéd
1887,Rede::N,са̄ррнмушш,szónoklat
1888,Sprache::N,gïele,nyelv
1889,Sprache::N,giella,nyelv
1890,Sprache::N,giella,nyelv
1891,Sprache::N,kieḷâ,nyelv
1892,Sprache::N,ǩiõll,nyelv
1893,Sprache::N,кӣлл,nyelv
1894,Stimme::N,tjoeje,hang
1895,Stimme::N,jiedna,hang
1896,Stimme::N,giella,hang
1897,Stimme::N,jietna,hang
1898,Stimme::N,jieṇâ,hang
1899,Stimme::N,jiõnn,hang
1900,Stimme::N,ӣнн,hang
1901,Wort::N,baakoe,szó
1902,Wort::N,báhko,szó
1903,Wort::N,sátni,szó
1904,Wort::N,pááhu,szó
1905,Wort::N,sää´nn,szó
1906,Wort::N,са̄ннҍ,szó
1907,Zeichen::N,væhta,jel
1908,Zeichen::N,mærkka,jel
1909,Zeichen::N,mearka,jel
1910,Zeichen::N,merkkâ,jel
1911,Zeichen::N,meârkk,jel
1912,Zeichen::N,тӣххт,jel
1913,Lärm::N,stujmie,zaj
1914,Lärm::N,juhtsa,zaj
1915,Lärm::N,šlápma,zaj
1916,Lärm::N,ruojâ,zaj
1917,Lärm::N,šlaaṃâ,zaj
1918,Lärm::N,šuumm'mõš,zaj
1919,Lärm::N,шэҏҏ,zaj
1920,Lärm::N,ё̄афф,zaj
1921,Laut::N,tjoeje,hang
1922,Laut::N,jiedna,hang
1923,Laut::N,jietna,hang
1924,Laut::N,jieṇâ,hang
1925,Laut::N,jiõnn,hang
1926,Laut::N,ӣнн,hang
1927,Ton::N,tjoeje,hang
1928,Ton::N,tåvnnå,hang
1929,Ton::N,tjuodja,hang
1930,Ton::N,šuokŋa,hang
1931,Ton::N,nuot'tâ,hang
1932,Ton::N,suõmm,hang
1933,Ton::N,ӣнн,hang
1934,Lied::N,laavloe,dal
1935,Lied::N,laavloe,ének
1936,Lied::N,lávla,dal
1937,Lied::N,lávla,ének
1938,Lied::N,lávlla,dal
1939,Lied::N,lávlla,ének
1940,Lied::N,laavlâ,dal
1941,Lied::N,laavlâ,ének
1942,Lied::N,laaul,dal
1943,Lied::N,laaul,ének
1944,Lied::N,ла̄ввл,dal
1945,Lied::N,ла̄ввл,ének
1946,Ruhe::N,frïere,csend
1947,Ruhe::N,frïere,nyugalom
1948,Ruhe::N,raeffie,csend
1949,Ruhe::N,raeffie,nyugalom
1950,Ruhe::N,vuojŋadibme,csend
1951,Ruhe::N,vuojŋadibme,nyugalom
1952,Ruhe::N,vuojŋadallam,csend
1953,Ruhe::N,vuojŋadallam,nyugalom
1954,Ruhe::N,ráfi,csend
1955,Ruhe::N,ráfi,nyugalom
1956,Ruhe::N,máššu,csend
1957,Ruhe::N,máššu,nyugalom
1958,Ruhe::N,vuo'iŋâstus,csend
1959,Ruhe::N,vuo'iŋâstus,nyugalom
1960,Ruhe::N,ráávhu,csend
1961,Ruhe::N,ráávhu,nyugalom
1962,Ruhe::N,rääuh,csend
1963,Ruhe::N,rääuh,nyugalom
1964,Ruhe::N,vuâŋŋmõš,csend
1965,Ruhe::N,vuâŋŋmõš,nyugalom
1966,Ruhe::N,юэв,csend
1967,Ruhe::N,юэв,nyugalom
1968,Ruhe::N,вуэӈӈмушш,csend
1969,Ruhe::N,вуэӈӈмушш,nyugalom
1970,Leute::N,aalmoge,emberek
1971,Leute::N,ulmutja,emberek
1972,Leute::N,álbmot,emberek
1973,Leute::N,viehâ,emberek
1974,Leute::N,aalmi,emberek
1975,Leute::N,о̄ллмэ,emberek
1976,Volk::N,aalmoge,nép
1977,Volk::N,álmmuk,nép
1978,Volk::N,fuolkke,nép
1979,Volk::N,álbmot,nép
1980,Volk::N,aalmug,nép
1981,Volk::N,aalmi,nép
1982,Volk::N,нарэдт,nép
1983,Arbeit::N,barkoe,dolog
1984,Arbeit::N,barggo,dolog
1985,Arbeit::N,rahtjam,dolog
1986,Arbeit::N,bargu,dolog
1987,Arbeit::N,pargo,dolog
1988,Arbeit::N,tyej̣i,dolog
1989,Arbeit::N,likk,dolog
1990,Arbeit::N,tue´jj,dolog
1991,Arbeit::N,лыххк,dolog
1992,Gast::N,guessie,vendég
1993,Gast::N,guosse,vendég
1994,Gast::N,guossi,vendég
1995,Gast::N,kyes'si,vendég
1996,Gast::N,kue´s's,vendég
1997,Gast::N,кӯссь,vendég
1998,Geschenk::N,daevere,ajándék
1999,Geschenk::N,sjielege,ajándék
2000,Geschenk::N,vadda,ajándék
2001,Geschenk::N,vattáldahka,ajándék
2002,Geschenk::N,skeaŋka,ajándék
2003,Geschenk::N,adaldâh,ajándék
2004,Geschenk::N,sǩiâŋkk,ajándék
2005,Geschenk::N,тӯмаш,ajándék
2006,Spiel::N,spïele,játék
2007,Spiel::N,stååkedimmie,játék
2008,Spiel::N,spella,játék
2009,Spiel::N,stoagos,játék
2010,Spiel::N,speallu,játék
2011,Spiel::N,leikkâ,játék
2012,Spiel::N,siõrr,játék
2013,Spiel::N,сӣрр,játék
2014,Gesellschaft::N,sïelte,társaság
2015,Gesellschaft::N,rádnastallam,társaság
2016,Gesellschaft::N,searvi,társaság
2017,Gesellschaft::N,servi,társaság
2018,Gesellschaft::N,seä´brr,társaság
2019,Gesellschaft::N,се̄ббр,társaság
2020,Hilfe::N,viehkie,segítség
2021,Hilfe::N,viehkke,segítség
2022,Hilfe::N,veahkki,segítség
2023,Hilfe::N,iše,segítség
2024,Hilfe::N,veä´ǩ'ǩ,segítség
2025,Hilfe::N,ве̄ххьк,segítség
2026,Freund::N,voelpe,barát
2027,Freund::N,ráddna,barát
2028,Freund::N,venak,barát
2029,Freund::N,ustit,barát
2030,Freund::N,verdde,barát
2031,Freund::N,veerdi,barát
2032,Freund::N,na´zvan,barát
2033,Freund::N,ка̄ннҌц,barát
2034,Kamerad::N,guejmie,társ
2035,Kamerad::N,ráddna,társ
2036,Kamerad::N,guojmme,társ
2037,Kamerad::N,guoibmi,társ
2038,Kamerad::N,kyei'mi,társ
2039,Kamerad::N,taaurõš,társ
2040,Kamerad::N,то̄а̄врэшш,társ
2041,Angelegenheit::N,aate,ügy
2042,Angelegenheit::N,saake,ügy
2043,Angelegenheit::N,ássje,ügy
2044,Angelegenheit::N,ášši,ügy
2045,Angelegenheit::N,äšši,ügy
2046,Angelegenheit::N,ä´šš,ügy
2047,Angelegenheit::N,тӯйй,ügy
2048,Anzahl::N,taale,szám
2049,Anzahl::N,låhkoe,szám
2050,Anzahl::N,låhko,szám
2051,Anzahl::N,mierre,szám
2052,Anzahl::N,mearri,szám
2053,Anzahl::N,lohkomearra,szám
2054,Anzahl::N,meeṛi,szám
2055,Anzahl::N,mie´rr,szám
2056,Anzahl::N,чӣссел,szám
2057,Art::N,aarhte,faj
2058,Art::N,aarhte,fajta
2059,Art::N,sládja,faj
2060,Art::N,sládja,fajta
2061,Art::N,tjærdda,faj
2062,Art::N,tjærdda,fajta
2063,Art::N,čearda,faj
2064,Art::N,čearda,fajta
2065,Art::N,šlaaj̣â,faj
2066,Art::N,šlaaj̣â,fajta
2067,Art::N,nää´ll,faj
2068,Art::N,nää´ll,fajta
2069,Art::N,на̄лль,faj
2070,Art::N,на̄лль,fajta
2071,Stück::N,bæhta,darab
2072,Stück::N,biehkie,darab
2073,Stück::N,biehkke,darab
2074,Stück::N,bihttá,darab
2075,Stück::N,pittá,darab
2076,Stück::N,káppálâh,darab
2077,Stück::N,ku´sǩǩ,darab
2078,Stück::N,кусськ,darab
2079,Teil::N,stuhtje,rész
2080,Teil::N,oasse,rész
2081,Teil::N,bielle,rész
2082,Teil::N,guovllo,rész
2083,Teil::N,oassi,rész
2084,Teil::N,bihttá,rész
2085,Teil::N,uási,rész
2086,Teil::N,vuâ´ss,rész
2087,Teil::N,pie´ǩ'ǩ,rész
2088,Teil::N,кусськ,rész
2089,Hälfte::N,lehkie,fél
2090,Hälfte::N,lahkke,fél
2091,Hälfte::N,bealli,fél
2092,Hälfte::N,peeḷi,fél
2093,Hälfte::N,lâ´ǩǩ,fél
2094,Hälfte::N,pie´ll,fél
2095,Hälfte::N,пе̄лль,fél
2096,Kreis::N,rïngke,kör
2097,Kreis::N,gievlle,kör
2098,Kreis::N,gierdu,kör
2099,Kreis::N,riggee,kör
2100,Kreis::N,kruugg,kör
2101,Kreis::N,круг,kör
2102,Kreuz::N,kroesse,kereszt
2103,Kreuz::N,ruossa,kereszt
2104,Kreuz::N,rista,kereszt
2105,Kreuz::N,ristâ,kereszt
2106,Kreuz::N,ristt,kereszt
2107,Kreuz::N,рысст,kereszt
2108,Linie::N,sïeve,vonal
2109,Linie::N,linnja,vonal
2110,Linie::N,linjá,vonal
2111,Linie::N,linnjá,vonal
2112,Linie::N,njuálgus,vonal
2113,Linie::N,certldõk,vonal
2114,Linie::N,це̄кесь,vonal
2115,Strich::N,sïeve,vonás
2116,Strich::N,sáhtso,vonás
2117,Strich::N,sárggis,vonás
2118,Strich::N,čálástâh,vonás
2119,Strich::N,certldõk,vonás
2120,Strich::N,ця̄кас,vonás
2121,Strich::N,це̄кесь,vonás
2122,Abstand::N,gåhkoe,köz
2123,Abstand::N,gåhkaldahke,köz
2124,Abstand::N,lahka,köz
2125,Abstand::N,gasska,köz
2126,Abstand::N,gaska,köz
2127,Abstand::N,koskâ,köz
2128,Abstand::N,kõskk,köz
2129,Abstand::N,кэ̄сск,köz
2130,Entfernung::N,gåhkoe,távolság
2131,Entfernung::N,gåhkaldahke,távolság
2132,Entfernung::N,gasska,távolság
2133,Entfernung::N,mælggat,távolság
2134,Entfernung::N,gaska,távolság
2135,Entfernung::N,mátkegaska,távolság
2136,Entfernung::N,koskâ,távolság
2137,Entfernung::N,kõskk,távolság
2138,Entfernung::N,jäämkõskk,távolság
2139,Entfernung::N,кэ̄сск,távolság
2140,Gegend::N,haerie,táj
2141,Gegend::N,haerie,vidék
2142,Gegend::N,guovvlo,táj
2143,Gegend::N,guovvlo,vidék
2144,Gegend::N,bájkke,táj
2145,Gegend::N,bájkke,vidék
2146,Gegend::N,guovlu,táj
2147,Gegend::N,guovlu,vidék
2148,Gegend::N,duovdda,táj
2149,Gegend::N,duovdda,vidék
2150,Gegend::N,kuáv'lu,táj
2151,Gegend::N,kuáv'lu,vidék
2152,Gegend::N,vu´vdd,táj
2153,Gegend::N,vu´vdd,vidék
2154,Gegend::N,па̄йхьк,táj
2155,Gegend::N,па̄йхьк,vidék
2156,Platz::N,sijjie,hely
2157,Platz::N,sadje,hely
2158,Platz::N,sadji,hely
2159,Platz::N,tááḷu,hely
2160,Platz::N,tääll,hely
2161,Platz::N,сайй,hely
2162,Ort::N,sijjie,hely
2163,Ort::N,bájkke,hely
2164,Ort::N,sadje,hely
2165,Ort::N,báiki,hely
2166,Ort::N,päikki,hely
2167,Ort::N,pâi´ǩǩ,hely
2168,Ort::N,сайй,hely
2169,Ort::N,па̄йхьк,hely
2170,Seite::N,bielie,fél
2171,Seite::N,bielie,oldal
2172,Seite::N,sijddo,fél
2173,Seite::N,sijddo,oldal
2174,Seite::N,bealli,fél
2175,Seite::N,bealli,oldal
2176,Seite::N,ertti,fél
2177,Seite::N,ertti,oldal
2178,Seite::N,jeä´rtt,fél
2179,Seite::N,jeä´rtt,oldal
2180,Seite::N,пе̄лль,fél
2181,Seite::N,пе̄лль,oldal
2182,Seite::N,е̄ммьне,fél
2183,Seite::N,е̄ммьне,oldal
2184,Mitte::N,gaske,közép
2185,Mitte::N,jarnge,közép
2186,Mitte::N,gasska,közép
2187,Mitte::N,guovddaš,közép
2188,Mitte::N,gaskamuddu,közép
2189,Mitte::N,koskâ,közép
2190,Mitte::N,kõskk,közép
2191,Mitte::N,кэ̄сск,közép
2192,Gegenstand::N,daevere,tárgy
2193,Gegenstand::N,oabme,tárgy
2194,Gegenstand::N,gávnne,tárgy
2195,Gegenstand::N,bierggas,tárgy
2196,Gegenstand::N,ettâ,tárgy
2197,Gegenstand::N,kápulâh,tárgy
2198,Gegenstand::N,käu´nn,tárgy
2199,Gegenstand::N,ка̄ввьн,tárgy
2200,Sache::N,aate,dolog
2201,Sache::N,saake,dolog
2202,Sache::N,ássje,dolog
2203,Sache::N,ášši,dolog
2204,Sache::N,äšši,dolog
2205,Sache::N,ä´šš,dolog
2206,Sache::N,ве̄шш,dolog
2207,Rand::N,raedtie,szél
2208,Rand::N,raedtie,perem
2209,Rand::N,raedtie,szegély
2210,Rand::N,rabdda,szél
2211,Rand::N,rabdda,perem
2212,Rand::N,rabdda,szegély
2213,Rand::N,ravda,szél
2214,Rand::N,ravda,perem
2215,Rand::N,ravda,szegély
2216,Rand::N,robdâ,szél
2217,Rand::N,robdâ,perem
2218,Rand::N,robdâ,szegély
2219,Rand::N,čårr,szél
2220,Rand::N,čårr,perem
2221,Rand::N,čårr,szegély
2222,Rand::N,ruõbdd,szél
2223,Rand::N,ruõbdd,perem
2224,Rand::N,ruõbdd,szegély
2225,Rand::N,рӯммт,szél
2226,Rand::N,рӯммт,perem
2227,Rand::N,рӯммт,szegély
2228,Rand::N,ре̄ввьн,szél
2229,Rand::N,ре̄ввьн,perem
2230,Rand::N,ре̄ввьн,szegély
2231,Kante::N,raedtie,él
2232,Kante::N,rabdda,él
2233,Kante::N,ravda,él
2234,Kante::N,robdâ,él
2235,Kante::N,å´rdd,él
2236,Kante::N,ruõbdd,él
2237,Kante::N,рӯммт,él
2238,Kante::N,ре̄ввьн,él
2239,Ecke::N,roene,sarok
2240,Ecke::N,roene,szöglet
2241,Ecke::N,kråane,sarok
2242,Ecke::N,kråane,szöglet
2243,Ecke::N,náhpo,sarok
2244,Ecke::N,náhpo,szöglet
2245,Ecke::N,nusske,sarok
2246,Ecke::N,nusske,szöglet
2247,Ecke::N,nurki,sarok
2248,Ecke::N,nurki,szöglet
2249,Ecke::N,čiehka,sarok
2250,Ecke::N,čiehka,szöglet
2251,Ecke::N,čiehâ,sarok
2252,Ecke::N,čiehâ,szöglet
2253,Ecke::N,čiõkk,sarok
2254,Ecke::N,čiõkk,szöglet
2255,Ecke::N,suåp'p,sarok
2256,Ecke::N,suåp'p,szöglet
2257,Ecke::N,уггл,sarok
2258,Ecke::N,уггл,szöglet
2259,Spitze::N,gietjie,csúcs
2260,Spitze::N,snjuhtje,csúcs
2261,Spitze::N,gihttje,csúcs
2262,Spitze::N,geahči,csúcs
2263,Spitze::N,picci,csúcs
2264,Spitze::N,keeči,csúcs
2265,Spitze::N,ǩie´čč,csúcs
2266,Spitze::N,кя̄женч,csúcs
2267,Ende::N,gietjie,vég
2268,Ende::N,giehtje,vég
2269,Ende::N,geahči,vég
2270,Ende::N,keeči,vég
2271,Ende::N,puäš'š,vég
2272,Ende::N,ке̄джь,vég
2273,Loch::N,raejkie,lyuk
2274,Loch::N,rájgge,lyuk
2275,Loch::N,ráigi,lyuk
2276,Loch::N,räigi,lyuk
2277,Loch::N,loikk,lyuk
2278,Loch::N,râi´ǧǧ,lyuk
2279,Loch::N,ра̄ййк,lyuk
2280,Winkel::N,skaavhte,szög
2281,Winkel::N,tjiehka,szög
2282,Winkel::N,soahppa,szög
2283,Winkel::N,čiehka,szög
2284,Winkel::N,sogge,szög
2285,Winkel::N,suåp'p,szög
2286,Winkel::N,уггл,szög
2287,Muster::N,goere,minta
2288,Muster::N,girjja,minta
2289,Muster::N,girjjit,minta
2290,Muster::N,kovos,minta
2291,Muster::N,кыррьй,minta
2292,Muster::N,кырьйнесс,minta
2293,Größe::N,ståaroe,nagyság
2294,Größe::N,stuorrudahka,nagyság
2295,Größe::N,stūrrodat,nagyság
2296,Größe::N,mahtodat,nagyság
2297,Größe::N,allodat,nagyság
2298,Größe::N,stuá'ṛudâh,nagyság
2299,Größe::N,роаӈӈьк,nagyság
2300,Länge::N,gåhkoe,hossz
2301,Länge::N,gåhkoe,hosszúság
2302,Länge::N,guhkkudahka,hossz
2303,Länge::N,guhkkudahka,hosszúság
2304,Länge::N,guhkkodat,hossz
2305,Länge::N,guhkkodat,hosszúság
2306,Länge::N,kukkodâh,hossz
2307,Länge::N,kukkodâh,hosszúság
2308,Länge::N,õllâdvuõtt,hossz
2309,Länge::N,õllâdvuõtt,hosszúság
2310,Länge::N,куххьквӯдт,hossz
2311,Länge::N,куххьквӯдт,hosszúság
2312,Höhe::N,jalloe,magasság
2313,Höhe::N,jalladahke,magasság
2314,Höhe::N,alludahka,magasság
2315,Höhe::N,allatvuohta,magasság
2316,Höhe::N,allodat,magasság
2317,Höhe::N,aḷodâh,magasság
2318,Höhe::N,âlladvuõtt,magasság
2319,Höhe::N,э̄ллвӯдт,magasság
2320,Gewicht::N,leavloe,súly
2321,Gewicht::N,dædda,súly
2322,Gewicht::N,låssudahka,súly
2323,Gewicht::N,deaddu,súly
2324,Gewicht::N,tiäd'du,súly
2325,Gewicht::N,teäd'd,súly
2326,Gewicht::N,тя̄ннт,súly
2327,Gewicht::N,вӣссь,súly
2328,Menge::N,mierie,sokaság
2329,Menge::N,mierie,mennyiség
2330,Menge::N,ållo,sokaság
2331,Menge::N,ållo,mennyiség
2332,Menge::N,mearri,sokaság
2333,Menge::N,mearri,mennyiség
2334,Menge::N,doahkki,sokaság
2335,Menge::N,doahkki,mennyiség
2336,Menge::N,meeṛi,sokaság
2337,Menge::N,meeṛi,mennyiség
2338,Menge::N,tukk,sokaság
2339,Menge::N,tukk,mennyiség
2340,Menge::N,mie´rr,sokaság
2341,Menge::N,mie´rr,mennyiség
2342,Menge::N,туххк,sokaság
2343,Menge::N,туххк,mennyiség
2344,Menge::N,ла̄ннҍт,sokaság
2345,Menge::N,ла̄ннҍт,mennyiség
2346,Haufen::N,deava,halom
2347,Haufen::N,håevkie,halom
2348,Haufen::N,hårre,halom
2349,Haufen::N,látna,halom
2350,Haufen::N,laaṇâ,halom
2351,Haufen::N,laađđ,halom
2352,Haufen::N,поанн,halom
2353,Reihe::N,raajroe,sor
2354,Reihe::N,rájddo,sor
2355,Reihe::N,gurgadas,sor
2356,Reihe::N,kuáḷus,sor
2357,Reihe::N,riâd'd,sor
2358,Reihe::N,по̄ллт,sor
2359,Boot::N,vïnhtse,csónak
2360,Boot::N,vanás,csónak
2361,Boot::N,vanntsa,csónak
2362,Boot::N,fanas,csónak
2363,Boot::N,voonâs,csónak
2364,Boot::N,käärbis,csónak
2365,Boot::N,võõnâs,csónak
2366,Boot::N,вэнс,csónak
2367,Ruder::N,aajroe,evező
2368,Ruder::N,ájrro,evező
2369,Ruder::N,áiru,evező
2370,Ruder::N,áiru,evező
2371,Ruder::N,äirr,evező
2372,Ruder::N,а̄ррьй,evező
2373,Schlitten::N,slærra,szánkó
2374,Schlitten::N,tjïelhke,szánkó
2375,Schlitten::N,gieris,szánkó
2376,Schlitten::N,tjielkká,szánkó
2377,Schlitten::N,gielká,szánkó
2378,Schlitten::N,kiäl'kká,szánkó
2379,Schlitten::N,saan,szánkó
2380,Schlitten::N,ǩeâlkk,szánkó
2381,Schlitten::N,со̄а̄н,szánkó
2382,Ski::N,treavka,sí
2383,Ski::N,sabek,sí
2384,Ski::N,sabet,sí
2385,Ski::N,saaveeh,sí
2386,Ski::N,koolâs,sí
2387,Ski::N,коаллас,sí
2388,Ski::N,са̄вехь,sí
2389,Lagerfeuer::N,dålle,tábortűz
2390,Lagerfeuer::N,sajijdållå,tábortűz
2391,Lagerfeuer::N,dolla,tábortűz
2392,Lagerfeuer::N,tullâ,tábortűz
2393,Lagerfeuer::N,toll,tábortűz
2394,Lagerfeuer::N,то̄лл,tábortűz
2395,Last::N,maajsoe,teher
2396,Last::N,noade,teher
2397,Last::N,guorbmi,teher
2398,Last::N,kye'rmi,teher
2399,Last::N,nue´đđ,teher
2400,Last::N,kue´rmm,teher
2401,Last::N,нуэдът,teher
2402,Gang::N,vaedtseme,járás
2403,Gang::N,mannulahka,járás
2404,Gang::N,johtu,járás
2405,Gang::N,jotteem,járás
2406,Gang::N,joto,járás
2407,Gang::N,jäl'lmõš,járás
2408,Gang::N,ёадтмушш,járás
2409,Gang::N,ёадтҌмушш,járás
2410,Schritt::N,sïlle,lépés
2411,Schritt::N,lávkke,lépés
2412,Schritt::N,lávki,lépés
2413,Schritt::N,lävkki,lépés
2414,Schritt::N,läu´ǩǩ,lépés
2415,Schritt::N,ла̄ффьк,lépés
2416,Norden::N,noerhte,észak
2417,Norden::N,nuortta,észak
2418,Norden::N,davvi,észak
2419,Norden::N,taṿe,észak
2420,Norden::N,tâ´vv,észak
2421,Norden::N,таввял,észak
2422,Süden::N,åarjel,dél
2423,Süden::N,oarjje,dél
2424,Süden::N,lulli,dél
2425,Süden::N,mäddi,dél
2426,Süden::N,kesipieg'gâ,dél
2427,Süden::N,saujj,dél
2428,Süden::N,со̄а̄ййв,dél
2429,Westen::N,jillie,nyugat
2430,Westen::N,alle,nyugat
2431,Westen::N,oarji,nyugat
