,Concept_ID,lt,ka
1375,schlagen::V,trenkti,ცემს
1376,treten::V,mygti,პანღურს ამოჰკრავს
1377,stechen::V,gelti,სჩხვლეტს
1378,stechen::V,smeigti,სჩხვლეტს
1379,stoßen::V,stumti,დაეჯახება
1380,stoßen::V,pastumti,დაეჯახება
1381,stehlen::V,vogti,ქურდობს
1382,stehlen::V,vogti,მოიპარავს
1383,stören::V,trikdyti,შეაწუხებს
1384,belästigen::V,apsunkinti,მობეზრდება
1385,verbergen::V,slėpti,დამალავს
1386,verbergen::V,paslėpti,დამალავს
1387,täuschen::V,klaidinti,შეცდებს
1388,betrügen::V,apgauti,მოატყუებს
1389,töten::V,žudyti,მოკლავს
1390,töten::V,nužudyti,მოკლავს
1391,wohnen::V,gyventi,ცხოვრობს
1392,wohnen::V,gyventi,ბინადრობს
1393,arbeiten::V,dirbti,მუშაობს
1394,arbeiten::V,triūsti,მუშაობს
1395,sammeln::V,rinkti,შეკრებს
1396,pflücken::V,skinti,კრეფს
1397,pflücken::V,raškyti,კრეფს
1398,jagen::V,medžioti,ნადირობს
1399,fischen::V,žvejoti,თევზაობს
1400,fassen::V,sučiupti,დააჭერს
1401,hüten::V,ganyti,მწყემსავს
1402,treiben::V,ginti,მიერეკება
1403,anbinden::V,pririšti,მიაბამს
1404,füttern::V,šerti,აჭმევს
1405,melken::V,melžti,წველის
1406,hacken::V,kapoti,კეპავს
1407,gießen::V,lieti,რწყავს
1408,gießen::V,laistyti,რწყავს
1409,reifen::V,nokti,მწიფდება
1410,reifen::V,sirpti,მწიფდება
1411,zubereiten::V,ruošti,მოამზადებს
1412,zubereiten::V,gaminti,მოამზადებს
1413,kochen::V,virti,მოხარშავს
1414,kochen::V,virinti,მოხარშავს
1415,backen::V,kepti,გამოაცხობს
1416,braten::V,kepti,შეწვავს
1417,braten::V,kepinti,შეწვავს
1418,umrühren::V,maišyti,შეურევს
1419,umrühren::V,maišyti,გათქვეფს
1420,umrühren::V,pamaišyti,შეურევს
1421,umrühren::V,pamaišyti,გათქვეფს
1422,stricken::V,megzti,ქსოვს
1423,nähen::V,siūti,გაკერავს
1424,färben::V,dažyti,შეღებავს
1425,färben::V,nudažyti,შეღებავს
1426,reinigen::V,valyti,გაწმენდს
1427,reinigen::V,valyti,გასუფთავებს
1428,reinigen::V,švarinti,გაწმენდს
1429,reinigen::V,švarinti,გასუფთავებს
1430,waschen::V,plauti,გარეცხავს
1431,waschen::V,mazgoti,გარეცხავს
1432,waschen::V,skalbti,გარეცხავს
1433,abwischen::V,nušluostyti,წაშლის
1434,spülen::V,plauti,გაავლებს
1435,spülen::V,skalauti,გაავლებს
1436,fegen::V,šluoti,დაბლანდავს
1437,kehren::V,šluoti,დაგვის
1438,baden::V,maudytis,ბანაობს
1439,sich waschen::V,praustis,იბანება
1440,ausziehen::V,numauti,გაიხდის
1441,ausziehen::V,nuvilkti,გაიხდის
1442,anziehen::V,mauti,ჩაიცვამს
1443,anziehen::V,apsivilkti,ჩაიცვამს
1444,sich anziehen::V,rengtis,ჩაიცვამს
1445,sich anziehen::V,apsirengti,ჩაიცვამს
1446,kämmen::V,šukuoti,დავარცხნის
1447,schmücken::V,puošti,მორთავს
1448,schmücken::V,dabinti,მორთავს
1449,schmücken::V,gražinti,მორთავს
1450,sagen::V,tarti,იტყვის
1451,sprechen::V,kalbėti,ლაპარაკობს
1452,reden::V,šnekėti,საუბრობს
1453,sich unterhalten::V,kalbėtis,ბაასობს
1454,sich unterhalten::V,kalbėtis,მუსაიფობს
1455,sich unterhalten::V,šnekučiuotis,ბაასობს
1456,sich unterhalten::V,šnekučiuotis,მუსაიფობს
1457,fragen::V,klausti,ჰკითხავს
1458,bitten::V,prašyti,სთხოვს
1459,erzählen::V,pasakoti,მოუთხრობს
1460,mitteilen::V,skelbti,აუწყებს
1461,mitteilen::V,skelbti,აცნობებს
1462,mitteilen::V,pranešti,აუწყებს
1463,mitteilen::V,pranešti,აცნობებს
1464,nennen::V,vadinti,უწოდებს
1465,nennen::V,vardyti,უწოდებს
1466,rufen::V,šaukti,დაუძახებს
1467,rufen::V,kviesti,დაუძახებს
1468,prahlen::V,girtis,ტრაბახობს
1469,übersetzen::V,versti,გადათარგმნის
1470,übersetzen::V,išversti,გადათარგმნის
1471,denken::V,galvoti,ფიქრობს
1472,denken::V,galvoti,აზროვნებს
1473,glauben::V,manyti,სჯერა
1474,glauben::V,tikėti,სჯერა
1475,bemerken::V,pamatyti,შენიშვნავს
1476,bemerken::V,pastebėti,შენიშვნავს
1477,erkennen::V,pažinti,გამოიცნობს
1478,erkennen::V,atpažinti,გამოიცნობს
1479,begreifen::V,suvokti,გაიგებს
1480,verstehen::V,suprasti,გაიგონებს
1481,lernen::V,mokytis,ისწავლის
1482,wissen::V,žinoti,ეცოდინება
1483,sich erinnern an::V,prisiminti,მოიგონებს
1484,sich erinnern an::V,prisiminti,გაიხსენებს
1485,vergessen::V,užmiršti,ივიწყებს
1486,messen::V,matuoti,ზომავს
1487,zählen::V,skaičiuoti,ითვლის
1488,rechnen::V,skaičiuoti,გაიანგარიშებს
1489,lesen::V,skaityti,კითხულობს
1490,malen::V,tapyti,ხატავს
1491,zeichnen::V,piešti,ხაზავს
1492,zeichnen::V,žymėti,ხაზავს
1493,zeichnen::V,braižyti,ხაზავს
1494,schreiben::V,rašyti,დაწერს
1495,besitzen::V,turėti,ექნება
1496,kaufen::V,pirkti,ყიდულობს
1497,verkaufen::V,parduoti,გაყიდის
1498,bezahlen::V,apmokėti,გადაიხდის
1499,zahlen::V,mokėti,გადაიხდის
1500,beherrschen::V,valdyti,ფლობს
1501,ertragen::V,kę̃sti,მოითმენს
1502,ertragen::V,pakelti,მოითმენს
1503,ertragen::V,iškę̃sti,მოითმენს
