,Concept_ID,ja,mhr
760,hinter::PRP,後ろに,шеҥге́лне
761,unter::PRP,下に,йыма́лне
762,durch::PRP,通して,вошт
763,neben::PRP,横に,вокте́н
764,zwischen::PRP,間に,кокла́ште
765,wegen::PRP,為に,верч
766,wegen::PRP,せいで,верч
767,dies::PRN,これ,ти́де
768,das::PRN,それ,са́де
769,alles::PRN,全部,чыла́
770,ich::PRN,私,мый
771,du::PRN,あなた,тый
772,er::PRN,彼,ту́до
773,wir::PRN,私達,ме
774,ihr::PRN,あなた達,те
775,sie::PRN,彼ら,ну́но
776,was::FPRN,何,мо
777,wer::FPRN,誰,кӧ
778,wer::FPRN,どなた,кӧ
779,wo::FADV,どこ,куша́н
780,wo::FADV,どこに,куша́н
781,wohin::FADV,どこへ,куш
782,wohin::FADV,どこへ,ку́шко
783,wie::FADV,どう,кузе́
784,warum::FADV,何故,мо
785,warum::FADV,何故,мола́н
786,warum::FADV,どうして,мо
787,warum::FADV,どうして,мола́н
788,wieviel::FNUM,どのくらい,куна́р
789,eins::NUM,一,ик
790,zwei::NUM,二,ко́кыт
791,zwei::NUM,二つ,ко́кыт
792,drei::NUM,三,кум
793,drei::NUM,三つ,кум
794,vier::NUM,四,ныл
795,vier::NUM,四つ,ныл
796,fünf::NUM,五,вич
797,fünf::NUM,五つ,вич
798,sechs::NUM,六,куд
799,sechs::NUM,六つ,куд
800,sieben::NUM,七,шым
801,sieben::NUM,七つ,шым
802,acht::NUM,八,канда́ш
803,acht::NUM,八つ,канда́ш
804,neun::NUM,九,инде́ш
805,neun::NUM,九つ,инде́ш
806,zehn::NUM,十,лу
807,elf::NUM,十一,лати́к
808,zwölf::NUM,十二,латко́к
809,zwanzig::NUM,二十,ко́ло
810,dreißig::NUM,三十,ку́мло
811,vierzig::NUM,四十,ны́лле
812,fünfzig::NUM,五十,ви́тле
813,sechzig::NUM,六十,ку́дло
814,siebzig::NUM,七十,шы́мле
815,achtzig::NUM,八十,канда́шле
816,neunzig::NUM,九十,инде́шле
817,hundert::NUM,百,шӱ́дӧ
818,tausend::NUM,千,тӱже́м
819,und::CNJ,-と,да
820,und::CNJ,-と,ден
821,und::CNJ,そして,да
822,und::CNJ,そして,ден
823,oder::CNJ,或いは,я
824,oder::CNJ,或いは,а́ле
825,stehen::V,立っている,шога́ш
826,sitzen::V,座っている,шинча́ш
827,liegen::V,横になっている,кия́ш
828,hängen::V,掛かっている,кеча́ш
829,werden::V,なる,лия́ш
830,passieren::V,起こる,лия́ш
831,beginnen::V,始まる,тӱҥгала́ш
832,enden::V,終わる,пыта́ш
833,wechseln::V,変わる,вашталта́ш
834,aufgehen[Sonne]::V,出る,лекта́ш
835,untergehen[Sonne]::V,沈む,шинча́ш
836,scheinen[Sonne]::V,輝く,волгалта́ш
837,donnern::V,雷が鳴る,кӱдырта́ш
838,donnern::V,雷が鳴る,сургалта́ш
839,wehen::V,吹く,пуа́ш
840,strömen::V,流れる,шийалтара́ш
841,fließen::V,流れる,йога́ш
842,sich drehen::V,回転する,пӧрда́ш
843,schwanken::V,揺れる,лӱҥга́ш
844,schwanken::V,揺れる,тайныла́ш
845,schwingen::V,振動する,рӱпшалта́ш
846,fallen::V,落ちる,воза́ш
847,fallen::V,落ちる,йӧрла́ш
848,brennen::V,燃える,йӱла́ш
849,rauchen::V,煙を出す,шикша́ш
850,regnen::V,雨が降る,йӱра́ш
851,gefrieren::V,凍る,кылма́ш
852,gefrieren::V,凍る,ияҥа́ш
853,tauen::V,溶ける,шула́ш
854,schmelzen::V,溶ける,лева́ш
855,trocknen::V,乾く,кошка́ш
856,sieden::V,沸く,шола́ш
857,faulen::V,腐る,шӱя́ш
858,verfaulen::V,朽ちる,шӱйы́н шуа́ш
859,reißen::V,切れる,кӱрла́ш
860,versinken::V,沈む,пуре́н кая́ш
861,vergehen::V,経つ,эрте́н кая́ш
862,erscheinen::V,現れる,толы́н лекта́ш
863,verschwinden::V,消える,йома́ш
864,sinken::V,下がる,пуча́ш
865,abnehmen::V,減る,пуча́ш
866,zunehmen::V,増える,шукема́ш
867,steigen::V,上がる,нӧлталта́ш
868,wachsen::V,伸びる,кушка́ш
869,glänzen::V,輝く,йылгыжа́ш
870,funkeln::V,ぴかぴか光る,чолга́ш
871,lärmen::V,騒ぐ,рӱшка́ш
872,läuten::V,鳴る,мура́ш
873,klingeln::V,鳴る,йыҥгырта́ш
874,klirren::V,がらんがらんと鳴る,чылдыртата́ш
875,brausen::V,逆巻く,лӱшка́ш
876,rauschen::V,戦ぐ,лыжга́ш
877,klingen::V,鳴る,йоҥга́ш
878,bellen::V,吠える,опта́ш
879,heulen::V,きゃんきゃん鳴く,урмыжа́ш
880,blasen::V,吹く,пуала́ш
881,pfeifen::V,口笛を吹く,шӱ́шкаш
882,schreien::V,叫ぶ,кычкыра́ш
883,stöhnen::V,うめく,йыҥыса́ш
884,zittern::V,震える,чытыра́ш
885,leben::V,生きている,ила́ш
886,geboren werden::V,生まれる,шоча́ш
887,atmen::V,呼吸する,шӱла́ш
888,trinken::V,飲む,йӱа́ш
889,essen::V,食べる,кочка́ш
890,schlucken::V,飲み込む,нела́ш
891,müde werden::V,眠くなる,ноя́ш
892,einschlafen::V,寝付く,мале́н колта́ш
893,schlafen::V,眠る,мала́ш
894,aufwachen::V,目が覚める,помыжалта́ш
895,aufstehen::V,起きる,кынела́ш
896,sich erholen::V,休養する,кана́ш
897,krank werden::V,病気になる,черлане́н воза́ш
898,krank sein::V,病気である,черлане́н кия́ш
899,schmerzen::V,痛む,коршта́ш
900,husten::V,咳をする,кокыра́ш
901,genesen::V,元気になる,тӱрла́ш
902,genesen::V,元気になる,тазаҥа́ш
903,sterben::V,死ぬ,кола́ш
904,sterben::V,亡くなる,кола́ш
905,umkommen::V,死亡する,вуй йома́ш
906,sich bewegen::V,移動する,кошта́ш
907,sich rühren::V,動く,тарвана́ш
908,sich erheben::V,立ち上がる,кынела́ш
909,sich setzen::V,座る,шинча́ш
910,hinfallen::V,転ぶ,йӧрла́ш
911,laufen::V,歩く,кошта́ш
912,schreiten::V,跨ぐ,ошкыла́ш
913,spazierengehen::V,散歩する,гуля́яш
914,eilen::V,急ぐ,вашка́ш
915,sich beeilen::V,焦る,вашкешта́ш
916,sausen::V,疾駆する,юлтка́ш
917,rennen::V,走る,куржтала́ш
918,springen::V,跳ぶ,тӧршта́ш
919,klettern::V,よじ登る,кӱза́ш
920,schaukeln::V,ぶらんこに乗る,лӱҥгалта́ш
921,kriechen::V,這う,нушка́ш
922,schwimmen::V,泳ぐ,ия́ш
923,tauchen::V,潜る,шуҥгалта́ш
924,rudern::V,漕ぐ,удыра́ш
925,fahren::V,行く,кудала́ш
926,fahren::V,乗車する,кудала́ш
927,fliegen::V,飛ぶ,чоҥешта́ш
928,gehen::V,行く,кая́ш
929,weggehen::V,立ち去る,кораҥа́ш
930,abfahren::V,出発する,лекта́ш
931,anhalten::V,止まる,чарна́ш
932,hineingehen::V,入る,пура́ш
933,eintreten::V,中に入る,пура́ш
934,kommen::V,来る,тола́ш
935,ankommen::V,着く,шуа́ш
936,ankommen::V,到着する,шуа́ш
937,zurückkommen::V,帰る,пӧртыла́ш
938,bleiben::V,留まる,кода́ш
939,warten::V,待つ,вуча́ш
940,erwarten::V,期待する,вуча́ш
941,suchen::V,探る,кычала́ш
942,finden::V,見つける,муа́ш
943,versuchen::V,試す,толаша́ш
944,vorbereiten::V,準備する,ямдыла́ш
945,lieben::V,愛する,йӧрата́ш
946,mögen::V,好きである,йӧрата́ш
947,lachen::V,笑う,воштыла́ш
948,rühren::V,感情を動かす,ку́мыл тарвата́ш
949,weinen::V,泣く,шорта́ш
950,schimpfen::V,叱る,каргаша́ш
951,sich ärgern::V,怒る,сыра́ш
952,sich ärgern::V,腹を立てる,сыра́ш
953,sich fürchten::V,怖がる,лӱда́ш
954,fürchten::V,恐れる,лӱда́ш
955,fliehen::V,逃げる,куржа́ш
956,flüchten::V,逃亡する,куржа́ш
957,sehen::V,見る,ужа́ш
958,anschauen::V,眺める,онча́ш
959,ansehen::V,見る,эскера́ш
960,hören::V,聞く,кола́ш
961,zuhören::V,聴く,колышта́ш
962,probieren::V,食べてみる,тамла́ш
963,riechen::V,気取る,ӱпшынча́ш
964,fühlen::V,感じる,шижа́ш
965,scheinen::V,ように見える,чуча́ш
966,zu sehen sein::V,見える,коя́ш
967,vernehmen::V,承る,кола́ш
968,frieren::V,寒気がする,кылма́ш
969,tun::V,する,ышта́ш
970,können::V,出来る,мошта́ш
971,wollen::V,-たい,тӱна́ш
972,anfangen::V,始める,тӱҥала́ш
973,beenden::V,終える,пытара́ш
974,aufhören::V,止める,чарна́ш
975,gelingen::V,成功する,сай лекта́ш
976,geraten::V,当たる,лекта́ш
977,öffnen::V,開く,поча́ш
978,öffnen::V,開ける,поча́ш
979,schließen::V,閉める,петыра́ш
980,stellen::V,置く,шында́ш
981,stellen::V,据える,шында́ш
982,setzen::V,座らせる,шында́ш
983,legen::V,置く,опта́ш
984,legen::V,置く,пышта́ш
985,berühren::V,触る,тӱка́ш
986,berühren::V,触れる,тӱка́ш
987,verbinden::V,結びつける,пида́ш
988,bedecken::V,覆う,леведа́ш
989,aufhängen::V,掛ける,сака́ш
990,anzünden::V,燃やす,чӱкта́ш
991,anzünden::V,火をつける,чӱкта́ш
992,aufheben::V,拾う,нӧлтала́ш
993,zurücklassen::V,残す,кода́ш
994,verlieren::V,無くす,йомдара́ш
995,fallen lassen::V,落とす,воза́ш
996,machen::V,作る,ышта́ш
997,herstellen::V,製造する,ямдыла́ш
998,bauen::V,建設する,чоҥа́ш
999,reparieren::V,直す,ачала́ш
1000,reparieren::V,修理する,ачала́ш
1001,verbessern::V,改良する,саемда́ш
1002,ändern::V,変える,весемда́ш
1003,graben::V,掘る,кӱнча́ш
1004,beugen::V,折る,пӱгырта́ш
1005,biegen::V,曲げる,лывырта́ш
1006,drehen::V,回す,пӱтыра́ш
1007,wenden::V,裏返す,ирала́ш
1008,umdrehen::V,裏返す,савырала́ш
1009,heben::V,挙げる,нӧлта́ш
1010,hochheben::V,持ち上げる,нӧлта́ш
1011,ergreifen::V,取り上げる,руалта́ш
1012,halten::V,持つ,куча́ш
1013,drücken::V,押す,иша́ш
1014,drücken::V,押す,темда́ш
1015,schieben::V,ずらす,шӱкала́ш
1016,kratzen::V,引っ掻く,удыра́ш
1017,lecken::V,なめる,нула́ш
1018,beißen::V,噛む,пура́ш
1019,abreißen::V,剝ぎ取る,кӱрла́ш
1020,abschneiden::V,切り取る,пӱчка́ш
1021,binden::V,縛る,кылда́ш
1022,stecken::V,差し込む,шуралта́ш
1023,brechen::V,破る,тодышта́ш
1024,klopfen::V,とんとん叩く,кыра́ш
1025,hauen::V,叩く,тӱя́ш
1026,kleben::V,貼る,клеитла́ш
1027,kleben::V,くっ付ける,клеитла́ш
1028,reiben::V,擦る,йыга́ш
1029,reiben::V,擦る,туржала́ш
1030,streichen::V,塗る,шӱра́ш
1031,schleifen::V,研ぐ,шума́ш
1032,schleifen::V,研ぐ,яна́ш
1033,schneiden::V,切る,пӱчка́ш
1034,rütteln::V,揺さぶる,рӱза́ш
1035,schütteln::V,振る,почка́ш
1036,schütteln::V,揺さぶる,почка́ш
1037,schwenken::V,振る,рӱза́ш
1038,schütten::V,注ぐ,опта́ш
1039,füllen::V,いっぱいにする,тема́ш
1040,einwickeln::V,包む,вӱдыла́ш
1041,tragen::V,運ぶ,нумала́ш
1042,schleppen::V,引きずる,шӱдыра́ш
1043,ziehen::V,引く,шупша́ш
1044,aufbewahren::V,預かる,арала́ш
1045,werfen::V,投げる,шуа́ш
1046,werfen::V,投げる,кышка́ш
1047,fangen::V,受ける,куча́ш
1048,packen::V,掴む,руалта́ш
1049,verstecken::V,隠す,тоя́ш
1050,teilen::V,分ける,пӧла́ш
1051,schicken::V,送る,колта́ш
1052,bringen::V,持って行く,конда́ш
1053,hinzufügen::V,加える,ешара́ш
1054,bekommen::V,得る,нала́ш
1055,erhalten::V,受ける,нала́ш
1056,nehmen::V,取る,нала́ш
1057,wählen::V,選ぶ,сайла́ш
1058,auswählen::V,選ぶ,таҥгла́ш
1059,bewahren::V,保存する,сакла́ш
1060,behindern::V,妨害する,чаракла́ш
1061,verderben::V,台無しにする,пужа́ш
1062,beschädigen::V,損傷する,пужа́ш
1063,zerbrechen::V,割る,пудырта́ш
1064,zerreißen::V,引き裂く,кӱрла́ш
1065,zerstören::V,破壊する,шалата́ш
1066,verbrennen::V,焼く,йӱлата́ш
1067,geben::V,上げる,пуа́ш
1068,reichen::V,渡す,пуа́ш
1069,schenken::V,贈る,пӧлекла́ш
1070,versprechen::V,約束する,сӧра́ш
1071,wünschen::V,望む,тылана́ш
1072,loben::V,褒める,мокта́ш
1073,küssen::V,キスする,шупшала́ш
1074,wiegen::V,揺する,рӱпша́ш
1075,zudecken::V,覆う,леведа́ш
1076,wecken::V,起こす,помыжалтара́ш
1077,zeigen::V,見せる,ончыкта́ш
1078,führen::V,案内する,вӱда́ш
1079,lehren::V,教える,туныкта́ш
1080,unterrichten::V,通知する,туныкта́ш
1081,aufziehen::V,育てる,орышта́ш
1082,leiten::V,導く,вӱда́ш
1083,leiten::V,導く,вуйлата́ш
1084,antreiben::V,励ます,поктыла́ш
1085,lassen::V,～させる,-та́ш
1086,einladen::V,誘う,ӱжа́ш
1087,einladen::V,招待する,ӱжа́ш
1088,vereinigen::V,一つにする,иктешла́ш
1089,besuchen::V,訪ねる,то́лын кая́ш
1090,treffen::V,出会う,вашлия́ш
1091,sich versammeln::V,集まる,погына́ш
1092,sich versammeln::V,集まる,чумырга́ш
1093,spielen::V,遊ぶ,мода́ш
1094,singen::V,歌う,мура́ш
1095,tanzen::V,踊る,кушта́ш
1096,sich trennen::V,別れる,ойырла́ш
1097,verlassen::V,別れる,кудалта́ш
1098,retten::V,救う,утара́ш
1099,retten::V,助ける,утара́ш
1100,bewachen::V,見張る,орола́ш
1101,bewachen::V,軽微する,орола́ш
1102,schützen::V,保護する,арала́ш
1103,verteidigen::V,守る,арала́ш
1104,sich schlagen::V,殴る,кредала́ш
1105,schießen::V,撃つ,лӱя́ш
1106,siegen::V,勝つ,сеҥа́ш
1107,ärgern::V,怒らせる,сырыкта́ш
1108,schlagen::V,殴る,пера́ш
1109,treten::V,蹴る,тошка́ш
1110,stechen::V,突く,кера́ш
1111,stoßen::V,突く,шӱкала́ш
1112,stehlen::V,盗る,шолышта́ш
1113,stören::V,構う,мешая́ш
1114,belästigen::V,邪魔する,толаштара́ш
1115,verbergen::V,隠す,шылта́ш
1116,täuschen::V,だます,ондала́ш
1117,betrügen::V,だます,ондала́ш
1118,töten::V,殺す,пушта́ш
1119,wohnen::V,住む,ила́ш
1120,arbeiten::V,働く,пашалана́ш
1121,arbeiten::V,働く,паша́м ышта́ш
1122,sammeln::V,集める,пога́ш
1123,sammeln::V,収集する,пога́ш
1124,pflücken::V,摘む,кӱра́ш
1125,jagen::V,狩りをする,сонарла́ш
1126,fischen::V,釣る,кол куча́ш
1127,fassen::V,捕る,куча́ш
1128,hüten::V,放牧する,кӱта́ш
1129,treiben::V,追う,покта́ш
1130,anbinden::V,繋ぐ,йолышта́ш
1131,füttern::V,餌をやる,пукша́ш
1132,melken::V,搾乳する,лӱшта́ш
1133,hacken::V,刻む,руа́ш
1134,gießen::V,水をやる,шава́ш
1135,reifen::V,熟す,кӱа́ш
1136,zubereiten::V,調理する,ямдыла́ш
1137,kochen::V,煮る,шолта́ш
1138,backen::V,焼く,кӱкташ
1139,braten::V,焼く,пуштыла́ш
1140,braten::V,焼く,жаритла́ш
1141,braten::V,炒める,пуштыла́ш
1142,braten::V,炒める,жаритла́ш
1143,umrühren::V,混ぜる,луга́ш
1144,stricken::V,編む,пида́ш
1145,nähen::V,縫う,урга́ш
1146,färben::V,染める,чиялта́ш
1147,reinigen::V,掃除する,эрыкта́ш
1148,waschen::V,洗う,мушка́ш
1149,waschen::V,洗濯する,мушка́ш
1150,abwischen::V,拭く,ӱшта́ш
1151,spülen::V,洗う,шӱалта́ш
1152,spülen::V,すすぐ,шӱалта́ш
1153,fegen::V,掃除する,ӱшта́ш
1154,kehren::V,掃く,ӱшта́ш
1155,baden::V,入浴する,йӱштыла́ш
1156,sich waschen::V,洗う,мушкылта́ш
1157,ausziehen::V,脱ぐ,кудаша́ш
1158,anziehen::V,着る,чия́ш
1159,sich anziehen::V,着る,чия́ш
1160,kämmen::V,梳く,шера́ш
1161,schmücken::V,飾る,тӱзата́ш
1162,schmücken::V,飾る,чеверта́ш
1163,sagen::V,言う,ойла́ш
1164,sagen::V,言う,каласа́ш
1165,sprechen::V,話す,кутыра́ш
1166,reden::V,話す,мутлана́ш
1167,sich unterhalten::V,話をする,кутыра́ш
1168,fragen::V,聞く,йода́ш
1169,bitten::V,頼む,йода́ш
1170,bitten::V,お願いする,йода́ш
1171,erzählen::V,物語る,ойла́ш
1172,mitteilen::V,伝える,увертара́ш
1173,nennen::V,名づける,лӱмда́ш
1174,rufen::V,呼ぶ,ӱжа́ш
1175,prahlen::V,自慢する,моктана́ш
1176,übersetzen::V,訳す,кусара́ш
1177,denken::V,考える,шона́ш
1178,glauben::V,信じる,ӱшана́ш
1179,bemerken::V,気が付く,шижа́ш
1180,erkennen::V,認識する,пала́ш
1181,begreifen::V,分かる,ыҥла́ш
1182,verstehen::V,聞き取る,умыла́ш
1183,lernen::V,学ぶ,тунема́ш
1184,lernen::V,勉強する,тунема́ш
1185,wissen::V,知っている,шинча́ш
1186,sich erinnern an::V,思い出す,шарна́ш
1187,vergessen::V,忘れる,монда́ш
1188,messen::V,計る,виса́ш
1189,messen::V,測定する,виса́ш
1190,zählen::V,数える,шотла́ш
1191,rechnen::V,計算する,шотла́ш
1192,lesen::V,読む,луда́ш
1193,malen::V,描く,сӱретла́ш
1194,zeichnen::V,写生する,сӱретла́ш
1195,schreiben::V,書く,воза́ш
1196,besitzen::V,所持する,лия́ш
1197,kaufen::V,買う,нала́ш
1198,verkaufen::V,売る,ужала́ш
1199,bezahlen::V,払う,тӱла́ш
1200,zahlen::V,支払う,тӱла́ш
1201,beherrschen::V,支配する,куча́ш
1202,ertragen::V,耐える,турка́ш
