,Concept_ID,kl,sq
732,wahr::A,ilumoorpoq,vërtetë
733,alt::A,pisoqaq,vjetër
734,neu::A,nutaavoq,i ri
735,alt[Lebewesen]::A,utoqqaq,plak
736,jung::A,inuusuppoq,i ri
737,jung::A,kingulliarsuk,i ri
738,arm::A,piillasoq,varfër
739,arm::A,piillasoq,vobektë
740,arm::A,piitsuuvoq,varfër
741,arm::A,piitsuuvoq,vobektë
742,reich::A,pisuuvoq,pasur
743,berühmt::A,tusaamasaq,famshëm
744,fremd::A,ajasoornarpoq,huaj
745,verschieden::A,allatut,ndryshëm
746,verschieden::A,tamalaat,ndryshëm
747,nah::A,qanippoq,afërt
748,fern::A,ungasippoq,largët
749,linker::A,saamerleq,majtë
750,rechter::A,innarluissut,djathtë
751,erster::A,siulleq,parë
752,zweiter::A,qataatsup tullia,dytë
753,dritter::A,pingajorarterut,i tretë
754,letzter::A,kingulleq,fundit
755,allein::ADV,kisimiippoq,vetëm
756,auf einmal::ADV,tassanngaannaq,njëkohësisht
757,zusammen::ADV,attaasa,bashkë
758,zusammen::ADV,attaasa,së bashku
759,zusammen::ADV,attarmik,bashkë
760,zusammen::ADV,attarmik,së bashku
761,lange::ADV,akuni,për një kohë të gjatë
762,plötzlich::ADV,tassanngaannaq,befas
763,sofort::ADV,erniinnaq,menjëherë
764,sofort::ADV,erniinnaq,aty për aty
765,später::ADV,kingorna,më vonë
766,jetzt::ADV,maanna,tash
767,jetzt::ADV,massakkut,tash
768,heute::ADV,ullumi,sot
769,morgen::ADV,aqagu,nesër
770,bald::ADV,erniinnaq,shpejt
771,bald::ADV,erniinnaq,së shpejti
772,dann::ADV,taava,pastaj
773,gestern::ADV,ippassaq,dje
774,einst::ADV,ataatsimik,dikur
775,einst::ADV,ilaanni,dikur
776,damals::ADV,taamani,atëherë
777,damals::ADV,taamanikkut,atëherë
778,damals::ADV,taassumuunakkut,atëherë
779,danach::ADV,taava,mandej
780,vorher::ADV,siornagut,më parë
781,einmal::ADV,ilaanni,njëherë
782,einmal::ADV,ataatsimik,njëherë
783,manchmal::ADV,qaqutigu,nganjëherë
784,manchmal::ADV,qaqutigut,nganjëherë
785,oft::ADV,akulikitsumik,shpesh
786,immer::ADV,tamatigut,përherë
787,immer::ADV,tamatigut,gjithnjë
788,hier::ADV,maani,këtu
789,hierhin::ADV,maani,knej
790,dorthin::ADV,ikuuna,anej
791,geradeaus::ADV,narlumut,drejt
792,vorwärts::ADV,pilangavoc,mbroth
793,vorwärts::ADV,pilangavoc,përpara
794,rückwärts::ADV,kingumut,mbrapsht
795,rückwärts::ADV,tunumut or tunummut,mbrapsht
796,zurück::ADV,kingumut,prapa
797,zurück::ADV,kingumut,mbrapsht
798,zurück::ADV,tunumut or tunummut,prapa
799,zurück::ADV,tunumut or tunummut,mbrapsht
800,unten::ADV,kana,poshtë
801,hinab::ADV,qiviu,përposh
802,überall::ADV,tamaginni,kudo
803,überall::ADV,tamani tamaani,kudo
804,kaum::ADV,qaqutigorsuaq,mezi
805,sehr::ADV,assut,fort
806,sehr::ADV,assut,shumë
807,noch::ADV,qeratavoq,ende
808,noch::ADV,qeratavoq,akoma
809,schon::ADV,taava-una,tashmë
810,wieder::ADV,kingumut,përsëri
811,vergebens::ADV,angiluk,kot
812,dies::PRN,manna,ky
813,dies::PRN,matuma,ky
814,das::PRN,ua,ky
815,ich::PRN,uanga,unë
816,du::PRN,illit,ti
817,er::PRN,una,ai
818,wir::PRN,uagut,ne
819,ihr::PRN,ilissi,ju
820,sie::PRN,uku,ata
821,was::FPRN,aat?,ç'
822,was::FPRN,aat?,çfarë
823,wer::FPRN,kikkut,kush
824,wo::FADV,sumi,ku
825,wohin::FADV,sumut,për ku
826,wie::FADV,qanoq,si
827,warum::FADV,sooq,pse
828,warum::FADV,sooq,përse
829,wieviel::FNUM,qassit,sa
830,wieviel::FNUM,qanoq atsigisumik?,sa
831,eins::NUM,ataaseq,një
832,zwei::NUM,marluk,dy
833,drei::NUM,pingasut,tre
834,vier::NUM,sisamat,katër
835,vier::NUM,qajuusat,katër
836,fünf::NUM,tallimat,pesë
837,sechs::NUM,arfineq,gjashtë
838,sechs::NUM,arfinillit,gjashtë
839,sieben::NUM,arfineq-marluk,shtatë
840,acht::NUM,arfineq pingasut,tetë
841,neun::NUM,qulingiluat,nëntë
842,neun::NUM,arfineq sisamat,nëntë
843,zehn::NUM,qulit,dhjetë
844,elf::NUM,aqqaneq,njëmbëdhjetë
845,zwölf::NUM,aqqaneq-marluk,dymbëdhjetë
846,zwanzig::NUM,tyve,njëzet
847,dreißig::NUM,tredive,tridhjetë
848,dreißig::NUM,pingasunik qulillit,tridhjetë
849,vierzig::NUM,fyrre,dyzet
850,fünfzig::NUM,halvtreds,pesëdhjetë
851,fünfzig::NUM,tallimanik qulillit,pesëdhjetë
852,sechzig::NUM,tres,gjashtëdhjetë
853,siebzig::NUM,halvfjerds,shtatëdhjetë
854,achtzig::NUM,firs,tetëdhjetë
855,neunzig::NUM,halvfems,nëntëdhjetë
856,hundert::NUM,et hundrede,qind
857,tausend::NUM,et tusinde,mijë
858,und::CNJ,aamma,e
859,und::CNJ,aamma,dhe
860,oder::CNJ,imalluunnit,a
861,oder::CNJ,imalluunnit,apo
862,stehen::V,sikingavoq,rri
863,sitzen::V,ingippoq,rri
864,liegen::V,nalavoq,rri shtrirë
865,liegen::V,aqupivoq,rri shtrirë
866,hängen::V,nivinngarpaa,varem
867,werden::V,pinngorpoq,bëhem
868,passieren::V,pivoq,ndodh
869,beginnen::V,aallarnerpaa,filloj
870,enden::V,naggaserpaa,përfundoj
871,wechseln::V,immikkut ilivoq,ndërroj
872,untergehen[Sonne]::V,ilioqqaasoq,hyj
873,untergehen[Sonne]::V,ilioqqaasoq,perëndoj
874,scheinen[Sonne]::V,qinnorpoq,ndriçoj
875,scheinen[Sonne]::V,qinngorpoq,ndriçoj
876,donnern::V,kalleq,gjëmoj
877,donnern::V,kalleq,bubulloj
878,wehen::V,timmivoq,fryj
879,sich drehen::V,ipippaa,rrotullohem
880,schwanken::V,aalavoq,dyzoj
881,schwingen::V,issakajaat or issakatsiaarut,dridhem
882,fallen::V,quasivaa,bie
883,brennen::V,seerpoq,digjem
884,brennen::V,uuppaa,digjem
885,rauchen::V,pujoorpoq,nxjerr tym
886,regnen::V,siallerpoq,bie shi
887,gefrieren::V,qiulerpoq,ngrij
888,tauen::V,aappoq,shkrij
889,schmelzen::V,aappoq,shkrij
890,schmelzen::V,aatsippaa,shkrij
891,trocknen::V,panerserpaa,thaj
892,sieden::V,qalappoq,ziej
893,reißen::V,qulli,grisem
894,reißen::V,qulli,shqyhem
895,reißen::V,alittorpaa,grisem
896,reißen::V,alittorpaa,shqyhem
897,reißen::V,kimillanneq,grisem
898,reißen::V,kimillanneq,shqyhem
899,versinken::V,kivivaa,humboj
900,versinken::V,apparpoq,humboj
901,vergehen::V,qaangerpaa,kaloj
902,vergehen::V,sarsuppoq,kaloj
903,erscheinen::V,takutippoq,dukem
904,sinken::V,kivivaa,ulem
905,sinken::V,apparpoq,ulem
906,abnehmen::V,ikillipput,pakësohem
907,abnehmen::V,ikillipput,zvogëlohem
908,zunehmen::V,allisippaa,shtohem
909,steigen::V,allisippaa,rritem
910,wachsen::V,allivoq,rritem
911,glänzen::V,qinngorpoq,vezulloj
912,glänzen::V,qinnorpoq,vezulloj
913,funkeln::V,uisorilavoq,xixoj
914,funkeln::V,uisorilavoq,xixëlloj
915,läuten::V,avilualaarpoq,bie
916,klingeln::V,aviluarpoq,i bie ziles
917,klingeln::V,aviluarpaluppoq,i bie ziles
918,brausen::V,ittuk,gjëmoj
919,brausen::V,ittuppoq,gjëmoj
920,brausen::V,ittuppaluppoq,gjëmoj
921,bellen::V,qiluppoq,leh
922,heulen::V,maarpoq,ulërij
923,heulen::V,maalavoq,ulërij
924,heulen::V,miaggoorpoq,ulërij
925,blasen::V,aporneq,fryj
926,pfeifen::V,siggartartitsivoq,fishkëllej
927,pfeifen::V,siorsulavoq,fishkëllej
928,schreien::V,suaarpoq,bërtas
929,stöhnen::V,nipiliorpoq,rënkoj
930,stöhnen::V,nipilliorpoq,rënkoj
931,zittern::V,qarsulivik,trembem
932,leben::V,inuuvoq,rroj
933,leben::V,inuuvoq,jetoj
934,geboren werden::V,inuuvoq,lind
935,geboren werden::V,inunngorpoq,lind
936,atmen::V,anersaarpoq,marr frymë
937,trinken::V,imerpoq,pi
938,essen::V,tamorpoq,ha
939,schlucken::V,tuluarnaq,gëlltis
940,schlucken::V,tuluarnaq,kapërdij
941,einschlafen::V,sinippoq,bie të fle
942,schlafen::V,sinik,fle
943,aufwachen::V,iterpoq,zgjohem
944,aufwachen::V,eqqumavoq,zgjohem
945,aufstehen::V,makippoq,çohem
946,aufstehen::V,makippoq,ngrihem
947,sich erholen::V,qasuerserpoq,qetësohem
948,sich erholen::V,qasuerserpoq,shtendosem
949,schmerzen::V,anneraa,dhemb
950,schmerzen::V,annernarpoq,dhemb
951,husten::V,quersorpoq,kollitem
952,genesen::V,ajunngissivoq,shërohem
953,genesen::V,ilisimmarpoq,shërohem
954,genesen::V,ilorrippoq,shërohem
955,sterben::V,toquvoq,vdes
956,sich bewegen::V,ingerlavoq,shkundem
957,sich setzen::V,ingippoq,ulem
958,laufen::V,arpappoq,eci
959,schreiten::V,ingerlavoq,çapem
960,spazierengehen::V,utertakajaarpoq,shëtis
961,spazierengehen::V,utertakattajaarpoq,shëtis
962,eilen::V,qaa qaa,ngas
963,eilen::V,qiilasaarpoq,ngas
964,eilen::V,ingerlasaarpaa,ngas
965,sich beeilen::V,tuaviorpoq,nxitoj
966,sausen::V,uiguut,eci shpejt
967,rennen::V,igivoq,vrapoj
968,springen::V,upernassaq,kërcej
969,klettern::V,pilaakkeerpoq,hipi
970,schaukeln::V,aalavoq,kolovitem
971,schwimmen::V,naluppoq,notoj
972,tauchen::V,allorpoq,zhytem
973,rudern::V,ipuppaa,vozis
974,fahren::V,qimusserpoq,shkoj
975,fliegen::V,timmivoq,fluturoj
976,weggehen::V,piiarpoq,vete
977,anhalten::V,unitsippaa,ndalem
978,hineingehen::V,timaappaa,futem
979,eintreten::V,allattorpaa,hyj
980,kommen::V,qaa-,vij
981,kommen::V,pivaa,vij
982,ankommen::V,tikippoq,arrij
983,ankommen::V,tikippoq,mbërrij
984,zurückkommen::V,angerlarpoq,kthehem
985,bleiben::V,uninngavoq,mbetem
986,bleiben::V,uninngavoq,qëndroj
987,warten::V,paavoq,pres
988,warten::V,utaqqivoq,pres
989,suchen::V,nivivaa,kërkoj
990,finden::V,nanivaa,gjej
991,versuchen::V,uuppaa,mundohem
992,versuchen::V,ussersarpaa,mundohem
993,vorbereiten::V,piareersarpaa,përgatis
994,lieben::V,asavaa,dashuroj
995,mögen::V,akaaraa,dua
996,rühren::V,qeerlerpaa,mallëngjej
997,weinen::V,qiavoq,qaj
998,schimpfen::V,qatimaarpoq,shaj
999,sich ärgern::V,ugguutigaa,bëhem verem
1000,sich fürchten::V,eqqanaarpoq,kam frikë
1001,sich fürchten::V,eqqanaarpoq,frikësohem
1002,fürchten::V,ersigaa,kam frikë nga
1003,fliehen::V,qimaavoq,arratisem
1004,flüchten::V,allikarfigaa,iki
1005,sehen::V,isigaa,shoh
1006,ansehen::V,alaatsinaappaa,shikoj
1007,hören::V,tusarpaa,dëgjoj
1008,zuhören::V,naalappoq,veshtoj
1009,riechen::V,tipippoq,nuhas
1010,fühlen::V,misigaa,ndiej
1011,scheinen::V,takutippoq,ndriçoj
1012,frieren::V,qiiavoq,mërdhij
1013,tun::V,iliorpoq,bëj
1014,wollen::V,piumavaa,dua
1015,wollen::V,piumavaa,dëshiroj
1016,anfangen::V,pilerpoq,filloj
1017,beenden::V,naggaserpaa,kryej
1018,beenden::V,naggaserpaa,mbaroj
1019,aufhören::V,naammatsippaa,pushoj
1020,öffnen::V,ammarpaa,hap
1021,schließen::V,matuaa,mbyll
1022,stellen::V,ilivaa,vë
1023,stellen::V,iliorarpai,vë
1024,stellen::V,ilioqqarpai,vë
1025,setzen::V,iliorarpai,vë
1026,setzen::V,ilioqqarpai,vë
1027,legen::V,ilivaa,vë
1028,berühren::V,attorpaa,rrok
1029,verbinden::V,taperserpaa,bashkoj
1030,bedecken::V,iikkerpaa,mbuloj
1031,bedecken::V,iikkersorpaa,mbuloj
1032,aufhängen::V,inivaa,var
1033,aufhängen::V,iniorarpai,var
1034,anzünden::V,saggaavoq,ndez
1035,aufheben::V,allisippaa,ngre
1036,zurücklassen::V,aallarpoq,lë pas
1037,verlieren::V,annaavaa,humb
1038,fallen lassen::V,nakkaavaa,lëshoj
1039,machen::V,iliorpoq,bëj
1040,herstellen::V,anillatsippaa,prodhoj
1041,bauen::V,marrarterpaa,ndërtoj
1042,reparieren::V,iluarsaappaa,ndreq
1043,reparieren::V,iluarsaappaa,meremetoj
1044,verbessern::V,naqqippaa,përmirësoj
1045,graben::V,assappaa,gërmoj
1046,beugen::V,qappappoq,kërrus
1047,biegen::V,qappappoq,përkul
1048,wenden::V,assappaa,kthej
1049,wenden::V,assakarpoq,kthej
1050,umdrehen::V,assakartippaa,kthej
1051,heben::V,kivippaa,ngre
1052,hochheben::V,kissumiarpaa,ngre
1053,ergreifen::V,isaappaa,rrëmbej
1054,ergreifen::V,isaguppaa,rrëmbej
1055,halten::V,minarpaa,mbaj
1056,drücken::V,naqittaat,shtyp
1057,kratzen::V,qitsuppaa,kruaj
1058,kratzen::V,qitsuppaa,gërvisht
1059,lecken::V,aluppaa,lëpij
1060,beißen::V,kiivaa,kafshoj
1061,abreißen::V,aqqarpaa,shkëpus
1062,abreißen::V,isaterpaa,shkëpus
1063,abschneiden::V,kipivaa,cungoj
1064,binden::V,kakkersarpaa,lidh
1065,stecken::V,kussunneq,fus
1066,stecken::V,kussunneq,ngul
1067,brechen::V,nallorpaa,thyej
1068,klopfen::V,pattappaa,trokas
1069,hauen::V,aqivaa,godas
1070,kleben::V,qaappoq,ngjis
1071,reiben::V,tagiarpaa,fërkoj
1072,reiben::V,tangiarpaa,fërkoj
1073,streichen::V,erlerpoq,lyej
1074,schleifen::V,sequppaa,mpreh
1075,schneiden::V,uullivoq,pres
1076,schütteln::V,aalavoq,lëkund
1077,schwenken::V,issarpoq,valëvit
1078,füllen::V,immerpaa,mbush
1079,einwickeln::V,immoqquserpaa,mbështjell
1080,tragen::V,maqippaa,mbaj
1081,tragen::V,maqippaa,mbart
1082,tragen::V,assartorpoq,mbaj
1083,tragen::V,assartorpoq,mbart
1084,schleppen::V,assartorpoq,heq
1085,schleppen::V,assartorpoq,zhgërryej
1086,ziehen::V,kalippaa,tërheq
1087,ziehen::V,kalissarpoq,tërheq
1088,aufbewahren::V,toqqorpaa,ruaj
1089,werfen::V,kuivaa,hedh
1090,fangen::V,anguaa,kap
1091,verstecken::V,anngigaa,fsheh
1092,teilen::V,agguut,ndaj
1093,teilen::V,agguusersorpaa,ndaj
1094,schicken::V,nassiuppaa,dërgoj
1095,bringen::V,aggiuppaa,sjell
1096,bringen::V,nassataraa,sjell
1097,bekommen::V,tiguaa,kap
1098,erhalten::V,tiguaa,marr
1099,nehmen::V,pivoq,marr
1100,nehmen::V,tiguaa,marr
1101,bewahren::V,sukkunik simerserpaa,ruaj
1102,verderben::V,asiutippaa,prish
1103,verderben::V,piuneerunnerit,prish
1104,zerbrechen::V,ukuvoq,thyej
1105,zerreißen::V,tisavaa,çjerr
1106,zerreißen::V,tisavaa,zheloj
1107,zerreißen::V,alittorpaa,çjerr
1108,zerreißen::V,alittorpaa,zheloj
1109,zerstören::V,aserorpaa,prish
1110,zerstören::V,aserorpaa,shkatërroj
1111,verbrennen::V,seerpoq,djeg
1112,geben::V,pivoq,jap
1113,versprechen::V,neriorsorpaa,premtoj
1114,wünschen::V,kissaat,uroj
1115,loben::V,nersorpaa,lëvdoj
1116,loben::V,nersorpaa,lavdëroj
1117,loben::V,nersornaat,lëvdoj
1118,loben::V,nersornaat,lavdëroj
1119,küssen::V,kunippaa,puth
1120,küssen::V,kunissorpaa,puth
1121,zudecken::V,majorpaa,mbuloj
1122,wecken::V,itersarpaa,zgjoj
1123,zeigen::V,tikkuuppaa,dëftej
1124,führen::V,tasissiuppaa,çoj
1125,führen::V,ilitsersorpaa,çoj
1126,führen::V,tasissersuuppaa,çoj
1127,lehren::V,ilinniartippaa,arsej
1128,unterrichten::V,ajoqerpaa,arsimoj
1129,unterrichten::V,ajoqersorpaa,arsimoj
1130,unterrichten::V,ilinniartitsivoq,arsimoj
1131,aufziehen::V,inororsarpaa,rris
1132,leiten::V,iluatsippaa,udhëheq
1133,antreiben::V,ikusimmippaa,nxis
1134,einladen::V,qaaqquaa,ftoj
1135,einladen::V,qaasarpaa,ftoj
1136,vereinigen::V,taperserpaa,bashkoj
1137,besuchen::V,tikeraarpaa,vizitoj
1138,treffen::V,aporappaa,ndesh
1139,sich versammeln::V,majorpoq,tubohem
1140,spielen::V,pinnguarpoq,loz
1141,spielen::V,pinnguarpoq,luaj
1142,singen::V,erinarsorpoq,këndoj
1143,tanzen::V,qitippoq,kërcej
1144,tanzen::V,qitippoq,vallëzoj
1145,sich trennen::V,immikkoortippaa,ndahem
1146,retten::V,annaappaa,shpëtoj
1147,schützen::V,eriagaa,ruaj
1148,schützen::V,eriagaa,mbroj
1149,schützen::V,pineqartaalivaa,ruaj
1150,schützen::V,pineqartaalivaa,mbroj
1151,schießen::V,aallaavaa,shtie
1152,schießen::V,piseriuppaa,shtie
1153,ärgern::V,ninngassarpaa,zemëroj
1154,ärgern::V,ninngassaarpaa,zemëroj
1155,schlagen::V,unatarpaa,rrah
1156,schlagen::V,unatarpaa,godas
1157,treten::V,tukerpoq,shtyj
1158,treten::V,tukerpoq,shtyj më këmbë
1159,stechen::V,iguppaa,ther
1160,stechen::V,iguppaa,shpoj
1161,stechen::V,qasilippoq,ther
1162,stechen::V,qasilippoq,shpoj
1163,stoßen::V,ikuserpaa,shtyj
1164,stoßen::V,ikusimmippaa,shtyj
1165,stehlen::V,tillippaa,vjedh
1166,stören::V,akornuserpaa,pengoj
1167,verbergen::V,anngigaa,fsheh
1168,betrügen::V,peqquserluttuliorfigaa,kobis
1169,töten::V,maappaa,vras
1170,töten::V,toquppaa,vras
1171,wohnen::V,najugaqarpoq,banoj
1172,arbeiten::V,sulivoq,punoj
1173,arbeiten::V,sulivoq,vardoj
1174,sammeln::V,katersorpai,mbledh
1175,sammeln::V,katersorpai,grumbulloj
1176,jagen::V,piniarpoq,gjuaj
1177,fischen::V,aalisarpoq,peshkoj
1178,fischen::V,aalisarpoq,gjuaj peshk
1179,anbinden::V,qilerut,lidh
1180,anbinden::V,qilersorpaa,lidh
1181,anbinden::V,ungerlatserpaa,lidh
1182,füttern::V,nerlerpaa,grazhdoj
1183,gießen::V,imerterpaa,ujis
1184,kochen::V,igavoq,ziej
1185,braten::V,siappaa,fërgoj
1186,braten::V,siappaa,tiganis
1187,umrühren::V,qeerlerpaa,trazoj
1188,färben::V,misuppaa,ngjyej
1189,färben::V,misuppaa,bojatis
1190,reinigen::V,sanniarpaa,qëroj
1191,reinigen::V,sanniarpaa,pastroj
1192,waschen::V,asappaa,laj
1193,waschen::V,asappaa,finjos
1194,abwischen::V,saligarpaa,fshij
1195,abwischen::V,saligartorpaa,fshij
1196,fegen::V,sanngiarpaa,fshij
1197,baden::V,uffarpoq,lahem
1198,sich waschen::V,uffarpoq,lahem
1199,ausziehen::V,annoraajarpaa,heq
1200,ausziehen::V,annoraajarpaa,zbath
1201,anziehen::V,ativaa,vesh
1202,anziehen::V,ativaa,mbath
1203,anziehen::V,atitippaa,vesh
1204,anziehen::V,atitippaa,mbath
1205,sich anziehen::V,atisalersorpoq,vishem
1206,sagen::V,oqarpoq,them
1207,sprechen::V,oqaluttarpoq,flas
1208,reden::V,oqaluppoq,fjalos
1209,reden::V,oqaluppoq,fjalëtoj
1210,fragen::V,aperaa,pyes
1211,bitten::V,aperaa,lus
1212,bitten::V,aperaa,lutem
1213,bitten::V,qinnuigaa,lus
1214,bitten::V,qinnuigaa,lutem
1215,erzählen::V,oqaluttuaraa,rrëfej
1216,mitteilen::V,oqalualaarpoq,kumtoj
1217,rufen::V,qaaqquaa,thërras
1218,prahlen::V,oqqartuvoq,mburrem
1219,prahlen::V,oqqartuvoq,kapardisem
1220,prahlen::V,oqallortuvoq,mburrem
1221,prahlen::V,oqallortuvoq,kapardisem
1222,übersetzen::V,ikaarpoq,përkthej
1223,übersetzen::V,nutserpaa,përkthej
1224,denken::V,isumaqarpoq,mendoj
1225,glauben::V,upperaa,besoj
1226,glauben::V,isumaqarpoq,besoj
1227,erkennen::V,ilisaraa,njoh
1228,erkennen::V,ilisaraa,shquaj
1229,verstehen::V,paasivaa,marr vesh
1230,lernen::V,ilinniarpoq,mësoj
1231,wissen::V,nalunngilaa,di
1232,sich erinnern an::V,eqqaavaa,kujtoj
1233,vergessen::V,puiorpaa,harroj
1234,messen::V,ussersarpaa,mas
1235,zählen::V,kisitsivoq,njeh
1236,rechnen::V,kisitsivoq,llogaris
1237,lesen::V,atuarpoq,lexoj
1238,lesen::V,atuarpoq,këndoj
1239,malen::V,qalipappaa,lyej
1240,schreiben::V,allappoq,shkruaj
1241,kaufen::V,pisiaraa,blej
1242,verkaufen::V,akigaa,shes
1243,bezahlen::V,akilerpaa,paguaj
1244,beherrschen::V,inappaa,zotëroj
1245,ertragen::V,ernertaaraa,duroj
1246,Nase::N,,hundë
1247,Schnurrbart::N,,mustaqe
1248,Fuß::N,,këmbë
1249,Schlaf::N,,gjumë
1250,Strömung::N,,rrymë
1251,Moor::N,,kënetë
1252,Wald::N,,pyll
1253,Anhöhe::N,,bregore
1254,Gipfel::N,,kulm
1255,Quelle::N,,krua
1256,Quelle::N,,burim
1257,Festland::N,,kontinent
1258,Kiefer[Baum]::N,,pishë
1259,Pferd::N,,kalë
1260,Elch::N,,dre brilopatë
1261,Schwarm::N,,luzmë
1262,Ente::N,,rosë
1263,Barsch::N,,purtekë
1264,Hecht::N,,mlysh
1265,Wurm::N,,krimb
1266,Heu::N,,sanë
1267,Kummer::N,,brengë
1268,Kummer::N,,pikëllim
1269,Gespräch::N,,bisedim
1270,Spiel::N,,lojë
1271,Gesellschaft::N,,shoqëri
1272,Angelegenheit::N,,punë
1273,Anzahl::N,,sasi
1274,Strich::N,,vizë
1275,Gegenstand::N,,send
1276,Höhe::N,,lartësi
1277,Lagerfeuer::N,,flakadan
1278,Lagerfeuer::N,,zjarr i madh
1279,Gang::N,,ecje
1280,Heim::N,,konak
1281,Heim::N,,shtëpi
1282,Beutel::N,,qese
1283,Beutel::N,,trastë
1284,Eimer::N,,kovë
1285,Sack::N,,thes
1286,Sack::N,,torbë
1287,Brei::N,,qull
1288,Leder::N,,lëkurë
1289,Gott::N,,hy
1290,Gott::N,,zot
1291,Reichtum::N,,kamje
1292,Reichtum::N,,pasuri
1293,Staat::N,,shtet
1294,Gewalt::N,,dhunë
1295,Bogen[Waffe]::N,,hark
1296,Lüge::N,,gënjeshtër
1297,Schaden::N,,dëm
1298,Schaden::N,,zarar
1299,April::N,,prill
1300,frisch::A,,pastër
1301,lecker::A,,shijshëm
1302,sauer::A,,thartë
1303,bunt::A,,shumëngjyrëshëm
1304,teuer::A,,shtrenjtë
1305,geschickt::A,,aftë
1306,nackt::A,,lakuriq
1307,nackt::A,,zhveshur
1308,ehemalig::A,,dikurshëm
1309,bekannt::A,,njohur
1310,anderer::A,,tjetër
1311,zuerst::ADV,,së pari
1312,niemals::ADV,,kurrë
1313,niemals::ADV,,asnjëherë
1314,von hier::ADV,,që këtej
1315,von hier::ADV,,prej këtej
1316,dort::ADV,,aty
1317,dort::ADV,,atje
1318,oben::ADV,,lart
1319,oben::ADV,,sipër
1320,hinauf::ADV,,lart
1321,hinauf::ADV,,përpjetë
1322,nicht::ADV,,s'
1323,nicht::ADV,,nuk
1324,ein wenig::ADV,,një tis
1325,so::ADV,,ashtu
1326,so::ADV,,kështu
1327,nur::ADV,,vetëm
1328,vor::PRP,,para
1329,hinter::PRP,,prapa
1330,hinter::PRP,,mbrapa
1331,unter::PRP,,nën
1332,durch::PRP,,nëpër
1333,neben::PRP,,pranë
1334,neben::PRP,,përbri
1335,zwischen::PRP,,midis
1336,zwischen::PRP,,ndërmjet
1337,wegen::PRP,,për
1338,alles::PRN,,gjithçka
1339,aufgehen[Sonne]::V,,hapem
1340,strömen::V,,derdh
1341,fließen::V,,rrjedh
1342,faulen::V,,kalbem
1343,faulen::V,,prishem
1344,verfaulen::V,,kalbem
1345,verschwinden::V,,zhdukem
1346,lärmen::V,,oshtij
1347,lärmen::V,,zhurmoj
1348,klirren::V,,kërcëlloj
1349,rauschen::V,,fëshfërij
1350,klingen::V,,tingëlloj
1351,müde werden::V,,lodhem
1352,krank werden::V,,bie i sëmurë
1353,krank sein::V,,jam i sëmurë
1354,umkommen::V,,vdes
1355,umkommen::V,,mbaroj
1356,sich rühren::V,,lëviz
1357,sich erheben::V,,ngrihem
1358,hinfallen::V,,gremisem
1359,kriechen::V,,zvarritem
1360,gehen::V,,eci
1361,gehen::V,,shkoj
1362,abfahren::V,,nisem
1363,erwarten::V,,pres
1364,lachen::V,,qesh
1365,anschauen::V,,shikoj
1366,probieren::V,,provoj
1367,zu sehen sein::V,,dukem
1368,vernehmen::V,,dëgjoj
1369,können::V,,mund
1370,gelingen::V,,më shkon mbarë
1371,geraten::V,,del
1372,ändern::V,,ndërroj
1373,drehen::V,,dredh
1374,drehen::V,,rrotulloj
1375,schieben::V,,shtyj
1376,rütteln::V,,shkund
1377,schütten::V,,mbush
1378,packen::V,,rrëmbej
1379,hinzufügen::V,,shtoj
1380,wählen::V,,zgjedh
1381,auswählen::V,,përzgjedh
1382,behindern::V,,pengoj
1383,beschädigen::V,,dëmtoj
1384,reichen::V,,jap
1385,schenken::V,,fal
1386,schenken::V,,dhuroj
1387,wiegen::V,,tund
1388,lassen::V,,detyroj
1389,verlassen::V,,braktis
1390,bewachen::V,,ruaj
1391,verteidigen::V,,mbroj
1392,sich schlagen::V,,zihem
1393,siegen::V,,fitoj
1394,siegen::V,,ngadhënjej
1395,belästigen::V,,bezdis
1396,täuschen::V,,mashtroj
1397,pflücken::V,,vjel
1398,pflücken::V,,mbledh
1399,fassen::V,,zë
1400,hüten::V,,kullos
1401,treiben::V,,vë përpara
1402,melken::V,,mjel
1403,hacken::V,,grij
1404,reifen::V,,piqem
1405,zubereiten::V,,gatuaj
1406,backen::V,,pjek
1407,backen::V,,furroj
1408,stricken::V,,thur
1409,nähen::V,,qep
1410,spülen::V,,kulloj
1411,kehren::V,,fshij
1412,kämmen::V,,kreh
1413,schmücken::V,,hijeshoj
1414,sich unterhalten::V,,bisedoj
1415,nennen::V,,quaj
1416,bemerken::V,,vërej
1417,begreifen::V,,marr vesh
1418,zeichnen::V,,vizatoj
1419,besitzen::V,,kam
1420,zahlen::V,,paguaj
