,Concept_ID,lbe,ga
1403,sich unterhalten::V,гъалгъа тӏун,tá ag comhrá
1404,fragen::V,цӏуххин,fiafraigh
1405,fragen::V,цӏуххин,cuir ceist
1406,bitten::V,тавакъю буллан,iarr
1407,erzählen::V,хавар бусан,inis
1408,erzählen::V,хавар бусан,eachtraigh
1409,mitteilen::V,баян бан,aithris
1410,mitteilen::V,баян бан,cuir in iúl
1411,mitteilen::V,хавар бан,aithris
1412,mitteilen::V,хавар бан,cuir in iúl
1413,nennen::V,цӏа дизан,ainmnigh
1414,rufen::V,оьвтӏун,glaoigh
1415,prahlen::V,цӏа дуллан,maígh
1416,übersetzen::V,таржума бан,aistrigh
1417,denken::V,пикри буллан,síl
1418,denken::V,пикри буллан,ceap
1419,glauben::V,вих хьун,creid
1420,bemerken::V,хӏисав хъун,tabhair faoi deara
1421,erkennen::V,увчӏин,aithin
1422,begreifen::V,бувчӏин,tuig
1423,lernen::V,лахьлан,foghlaim
1424,lernen::V,лахьхьин,foghlaim
1425,wissen::V,кӏулну бикӏан,tá a fhios ag
1426,wissen::V,хавар бикӏан,tá a fhios ag
1427,sich erinnern an::V,дакӏнин бутан,cuimhnigh ar
1428,sich erinnern an::V,дакӏнин бутан,is cuimhne ar
1429,vergessen::V,хъама битан,dearmad
1430,messen::V,дуцин дуллан,tomhais
1431,messen::V,дуцин дан,tomhais
1432,zählen::V,дуккин,cuntais
1433,rechnen::V,хӏисав дан,ríomh
1434,rechnen::V,хӏисав дан,áirigh
1435,lesen::V,ккалан,léigh
1436,malen::V,сурат дуллан,péinteáil
1437,zeichnen::V,сурат дуллан,línigh
1438,zeichnen::V,сурат дуллан,tarraing
1439,schreiben::V,чичин,scríobh
1440,schreiben::V,чичлан,scríobh
1441,besitzen::V,дуну икӏан,is le
1442,besitzen::V,дуну дикӏан,is le
1443,besitzen::V,заллуну икӏан,is le
1444,kaufen::V,машан ласун,ceannaigh
1445,verkaufen::V,баххан,díol
1446,bezahlen::V,арцу дулун,íoc as
1447,bezahlen::V,багьа булун,íoc as
1448,zahlen::V,арцу дулун,íoc
1449,zahlen::V,багьа булун,íoc
1450,beherrschen::V,дуну икӏан,rialaigh
1451,beherrschen::V,заллуну икӏан,rialaigh
1452,ertragen::V,бухӏан,seas
1453,ertragen::V,бухӏан,fulaing
1454,ertragen::V,бухӏан,foighnigh
1455,Leber::N,,ae
1456,Moor::N,,caorán
1457,Moor::N,,móinteán
1458,Anhöhe::N,,ard
1459,Anhöhe::N,,ardán
1460,Bucht::N,,bá
1461,Bucht::N,,cuan
1462,Barsch::N,,péirse
1463,Hecht::N,,liús
1464,Laus::N,,míol
1465,Ruf::N,,glaoch
1466,Platz::N,,áit
1467,Platz::N,,spás
1468,Kante::N,,corr
1469,Kante::N,,colbha
1470,Größe::N,,méid
1471,Größe::N,,toise
1472,Menge::N,,méid
1473,Figur::N,,fíor
1474,Tasche::N,,mála
1475,Öl::N,,ola
1476,Schuh::N,,bróg
1477,Leine::N,,iall
1478,König::N,,rí
1479,fein::A,,scáinte
1480,fein::A,,fíneálta
1481,auf einmal::ADV,,ag an am céanna
1482,bald::ADV,,go luath
1483,bald::ADV,,gan mhoill
1484,einst::ADV,,tráth
1485,einst::ADV,,uair amháin
1486,schon::ADV,,cheana
1487,schon::ADV,,cheana féin
1488,sie::PRN,,siad
1489,sie::PRN,,siadsan
1490,siebzig::NUM,,seachtó
1491,klirren::V,,cling
1492,heulen::V,,glam
1493,rühren::V,,téigh i bhfeidhm ar
1494,zu sehen sein::V,,tá le feiceáil
1495,wollen::V,,tá ag iarraidh
1496,geraten::V,,tá deireadh ar
1497,kratzen::V,,scríob
1498,stecken::V,,sáigh
1499,schleifen::V,,líomh
1500,rütteln::V,,croith
1501,ziehen::V,,tarraing
1502,packen::V,,beir ar
1503,wünschen::V,,guigh
1504,zudecken::V,,clúdaigh
1505,antreiben::V,,gríosaigh
1506,lassen::V,,cuir ag
1507,treten::V,,ciceáil
1508,verstehen::V,,tuig
