,Concept_ID,lv,de
768,Nagel::N,тув,Nagel
769,Nagel::N,кӧрт тув,Nagel
770,Nagel::N,nagla,Nagel
771,Netz::N,тыв,Netz
772,Netz::N,tīkls,Netz
773,Haken::N,крук,Haken
774,Haken::N,āķis,Haken
775,Haken::N,kāsis,Haken
776,Haken::N,krampis,Haken
777,Griff::N,нуд,Griff
778,Griff::N,kāts,Griff
779,Griff::N,rokturis,Griff
780,Schloss::N,томан,Schloss
781,Schloss::N,aizslēgs,Schloss
782,Bild::N,серпас,Bild
783,Bild::N,glezna,Bild
784,Figur::N,пертас,Figur
785,Figur::N,вежньӧг,Figur
786,Figur::N,figūra,Figur
787,Puppe::N,акань,Puppe
788,Puppe::N,lelle,Puppe
789,Beutel::N,мешӧк,Beutel
790,Beutel::N,kule,Beutel
791,Beutel::N,maisiņš,Beutel
792,Bündel::N,кӧртӧд,Bündel
793,Bündel::N,sainis,Bündel
794,Tasche::N,сумка,Tasche
795,Tasche::N,soma,Tasche
796,Eimer::N,ведра,Eimer
797,Eimer::N,spainis,Eimer
798,Deckel::N,пӧдан,Deckel
799,Deckel::N,тупкӧд,Deckel
800,Deckel::N,vāks,Deckel
801,Geschirr::N,дозмук,Geschirr
802,Geschirr::N,тасьті-пань,Geschirr
803,Geschirr::N,trauki,Geschirr
804,Sack::N,мешӧк,Sack
805,Sack::N,maiss,Sack
806,Tasse::N,бекар,Tasse
807,Tasse::N,тасьті,Tasse
808,Tasse::N,tase,Tasse
809,Topf::N,гырнич,Topf
810,Topf::N,pods,Topf
811,Kessel::N,пӧрт,Kessel
812,Kessel::N,katls,Kessel
813,Essen::N,сёйӧм,Essen
814,Essen::N,ēdiens,Essen
815,Nahrung::N,сёян,Nahrung
816,Nahrung::N,barība,Nahrung
817,Speise::N,сёян,Speise
818,Speise::N,сёянтор,Speise
819,Speise::N,ēdiens,Speise
820,Fleisch::N,яй,Fleisch
821,Fleisch::N,gaļa,Fleisch
822,Getreide::N,нянь,Getreide
823,Getreide::N,labība,Getreide
824,Brei::N,рок,Brei
825,Brei::N,putra,Brei
826,Brei::N,biezenis,Brei
827,Brot::N,нянь,Brot
828,Brot::N,maize,Brot
829,Scheibe::N,шӧрӧм,Scheibe
830,Scheibe::N,чӧлан,Scheibe
831,Scheibe::N,šķēle,Scheibe
832,Scheibe::N,rieciens,Scheibe
833,Fett::N,гос,Fett
834,Fett::N,тшог,Fett
835,Fett::N,tauki,Fett
836,Butter::N,вый,Butter
837,Butter::N,sviests,Butter
838,Öl::N,вый,Öl
839,Öl::N,eļļa,Öl
840,Salz::N,сов,Salz
841,Salz::N,sāls,Salz
842,Suppe::N,шыд,Suppe
843,Suppe::N,zupa,Suppe
844,Honig::N,ма,Honig
845,Honig::N,medus,Honig
846,Milch::N,йӧв,Milch
847,Milch::N,piens,Milch
848,Tee::N,чай,Tee
849,Tee::N,tēja,Tee
850,Leder::N,ку,Leder
851,Leder::N,āda,Leder
852,Wolle::N,вурун,Wolle
853,Wolle::N,vilna,Wolle
854,Stoff::N,дӧра,Stoff
855,Stoff::N,drāna,Stoff
856,Stoff::N,audums,Stoff
857,Nadel::N,ем,Nadel
858,Nadel::N,adata,Nadel
859,Faden::N,сунис,Faden
860,Faden::N,diegs,Faden
861,Faden::N,pavediens,Faden
862,Knopf::N,кизь,Knopf
863,Knopf::N,poga,Knopf
864,Knoten::N,гӧрӧд,Knoten
865,Knoten::N,mezgls,Knoten
866,Farbe::N,краска,Farbe
867,Farbe::N,вап,Farbe
868,Farbe::N,krāsa,Farbe
869,Kleidung::N,паськӧм,Kleidung
870,Kleidung::N,tērps,Kleidung
871,Kleidung::N,drēbes,Kleidung
872,Hemd::N,дӧрӧм,Hemd
873,Hemd::N,krekls,Hemd
874,Kragen::N,воротник,Kragen
875,Kragen::N,apkakle,Kragen
876,Ärmel::N,сос,Ärmel
877,Ärmel::N,piedurkne,Ärmel
878,Hose::N,гач,Hose
879,Hose::N,bikses,Hose
880,Gürtel::N,вӧнь,Gürtel
881,Gürtel::N,josta,Gürtel
882,Mütze::N,шапка,Mütze
883,Mütze::N,cepure,Mütze
884,Schuh::N,башмак,Schuh
885,Schuh::N,ботинки,Schuh
886,Schuh::N,kurpe,Schuh
887,Stiefel::N,сапӧг,Stiefel
888,Stiefel::N,zābaks,Stiefel
889,Ring::N,кытш,Ring
890,Ring::N,gredzens,Ring
891,Band::N,лента,Band
892,Band::N,вундас,Band
893,Band::N,lente,Band
894,Kamm::N,сынан,Kamm
895,Kamm::N,ķemme,Kamm
896,Spiegel::N,рӧмпӧштан,Spiegel
897,Spiegel::N,spogulis,Spiegel
898,Riemen::N,тасма,Riemen
899,Riemen::N,siksna,Riemen
900,Schnur::N,гез,Schnur
901,Schnur::N,aukla,Schnur
902,Leine::N,юргез,Leine
903,Leine::N,saite,Leine
904,Decke::N,эшкын,Decke
905,Decke::N,шебрас,Decke
906,Decke::N,sega,Decke
907,Kissen::N,юрлӧс,Kissen
908,Kissen::N,spilvens,Kissen
909,Tuch::N,чышъян,Tuch
910,Tuch::N,vadmala,Tuch
911,Handtuch::N,ки чышкӧд,Handtuch
912,Handtuch::N,кизьчышъян,Handtuch
913,Handtuch::N,dvielis,Handtuch
914,Kraft::N,этш,Kraft
915,Kraft::N,эбӧс,Kraft
916,Kraft::N,spēks,Kraft
917,Stärke::N,ёнлун,Stärke
918,Stärke::N,чорыдлун,Stärke
919,Stärke::N,stiprums,Stärke
920,Gesundheit::N,дзоньвидзалун,Gesundheit
921,Gesundheit::N,veselība,Gesundheit
922,Krankheit::N,висьӧм,Krankheit
923,Krankheit::N,slimība,Krankheit
924,Schmerz::N,висьӧм,Schmerz
925,Schmerz::N,sāpes,Schmerz
926,Wunde::N,дой,Wunde
927,Wunde::N,brūce,Wunde
928,Wunde::N,jēlums,Wunde
929,Fieber::N,жар,Fieber
930,Fieber::N,drudzis,Fieber
931,Fieber::N,karstums,Fieber
932,Arznei::N,лекарство,Arznei
933,Arznei::N,зелля,Arznei
934,Arznei::N,zāles,Arznei
935,Arznei::N,medikaments,Arznei
936,Brücke::N,пос,Brücke
937,Brücke::N,tilts,Brücke
938,Brunnen::N,юкмӧс,Brunnen
939,Brunnen::N,aka,Brunnen
940,Weide::N,пӧскӧтина,Weide
941,Weide::N,ganības,Weide
942,Pfad::N,туй,Pfad
943,Pfad::N,кыснан,Pfad
944,Pfad::N,taka,Pfad
945,Weg::N,туй,Weg
946,Weg::N,ceļš,Weg
947,Straße::N,туй,Straße
948,Straße::N,iela,Straße
949,Dorf::N,сикт,Dorf
950,Dorf::N,ciems,Dorf
951,Stadt::N,кар,Stadt
952,Stadt::N,pilsēta,Stadt
953,Brief::N,письмӧ,Brief
954,Brief::N,vēstule,Brief
955,Buch::N,небӧг,Buch
956,Buch::N,grāmata,Buch
957,Buchstabe::N,шыпас,Buchstabe
958,Buchstabe::N,burts,Buchstabe
959,Zeitung::N,газет,Zeitung
960,Zeitung::N,avīze,Zeitung
961,Zeitung::N,laikraksts,Zeitung
962,Leben::N,лов,Leben
963,Leben::N,олӧм,Leben
964,Leben::N,dzīve,Leben
965,Tod::N,кулӧм,Tod
966,Tod::N,nāve,Tod
967,Grab::N,гу,Grab
968,Grab::N,kaps,Grab
969,Kirche::N,вичко,Kirche
970,Kirche::N,baznīca,Kirche
971,Sünde::N,мыж,Sünde
972,Sünde::N,grēks,Sünde
973,Gott::N,ен,Gott
974,Gott::N,dievs,Gott
975,Arbeiter::N,уджалысь,Arbeiter
976,Arbeiter::N,strādnieks,Arbeiter
977,Chef::N,юралысь,Chef
978,Chef::N,веськӧдлысь,Chef
979,Chef::N,šefs,Chef
980,Chef::N,vadītajs,Chef
981,Chef::N,priekšnieks,Chef
982,Meister::N,вӧчысь,Meister
983,Meister::N,meistars,Meister
984,Arzt::N,врач,Arzt
985,Arzt::N,бурдӧдысь,Arzt
986,Arzt::N,ārsts,Arzt
987,Lehrer::N,велӧдысь,Lehrer
988,Lehrer::N,skolotājs,Lehrer
989,Geld::N,сьӧм,Geld
990,Geld::N,nauda,Geld
991,Geschäft::N,удж,Geschäft
992,Geschäft::N,bizness,Geschäft
993,Geschäft::N,darījums,Geschäft
994,Laden::N,вузасянін,Laden
995,Laden::N,bode,Laden
996,Laden::N,veikals,Laden
997,Preis::N,дон,Preis
998,Preis::N,cena,Preis
999,Ware::N,тӧвар,Ware
1000,Ware::N,prece,Ware
1001,Nutzen::N,воӧм,Nutzen
1002,Nutzen::N,выгӧда,Nutzen
1003,Nutzen::N,labums,Nutzen
1004,Reichtum::N,озырлун,Reichtum
1005,Reichtum::N,bagātība,Reichtum
1006,Welt::N,енкӧла,Welt
1007,Welt::N,pasaule,Welt
1008,Land::N,му,Land
1009,Land::N,zeme,Land
1010,Staat::N,канму,Staat
1011,Staat::N,государство,Staat
1012,Staat::N,valsts,Staat
1013,König::N,кан,König
1014,König::N,ķēniņš,König
1015,König::N,karalis,König
1016,Macht::N,каналӧм,Macht
1017,Macht::N,vara,Macht
1018,Grenze::N,су,Grenze
1019,Grenze::N,суйӧр,Grenze
1020,Grenze::N,robeža,Grenze
1021,Krieg::N,ожман,Krieg
1022,Krieg::N,karš,Krieg
1023,Feind::N,враг,Feind
1024,Feind::N,вӧрӧг,Feind
1025,Feind::N,ienaidnieks,Feind
1026,Gewalt::N,мырдöналöм,Gewalt
1027,Gewalt::N,vara,Gewalt
1028,Gewalt::N,vardarbība,Gewalt
1029,Kampf::N,вермасьӧм,Kampf
1030,Kampf::N,cīņa,Kampf
1031,Bogen[Waffe]::N,ньӧввуж,Bogen
1032,Bogen[Waffe]::N,loks,Bogen
1033,Pfeil::N,ньӧв,Pfeil
1034,Pfeil::N,bulta,Pfeil
1035,Gewehr::N,пишшаль,Gewehr
1036,Gewehr::N,šautene,Gewehr
1037,Fehler::N,сорсьӧм,Fehler
1038,Fehler::N,дзугсьӧм,Fehler
1039,Fehler::N,kļūda,Fehler
1040,Lüge::N,пӧръясьӧм,Lüge
1041,Lüge::N,ылӧдлӧм,Lüge
1042,Lüge::N,meli,Lüge
1043,Schaden::N,лёк,Schaden
1044,Schaden::N,изъян,Schaden
1045,Schaden::N,пакӧсьт,Schaden
1046,Schaden::N,bojājums,Schaden
1047,Schaden::N,kaitējums,Schaden
1048,Unglück::N,шог,Unglück
1049,Unglück::N,kļūme,Unglück
1050,Unglück::N,klizma,Unglück
1051,Unglück::N,nelaime,Unglück
1052,Schuld::N,мыж,Schuld
1053,Schuld::N,vaina,Schuld
1054,Alter::N,арлыд,Alter
1055,Alter::N,vecums,Alter
1056,Schluss::N,пом,Schluss
1057,Schluss::N,beigas,Schluss
1058,Zeit::N,кад,Zeit
1059,Zeit::N,laiks,Zeit
1060,Tag::N,лун,Tag
1061,Tag::N,diena,Tag
1062,Morgen::N,асыв,Morgen
1063,Morgen::N,rīts,Morgen
1064,Mittag::N,лун шӧр,Mittag
1065,Mittag::N,pusdiena,Mittag
1066,Abend::N,рыт,Abend
1067,Abend::N,vakars,Abend
1068,Nacht::N,вой,Nacht
1069,Nacht::N,nakts,Nacht
1070,Woche::N,вежон,Woche
1071,Woche::N,nedēļa,Woche
1072,Monat::N,тӧлысь,Monat
1073,Monat::N,mēnesis,Monat
1074,Jahr::N,во,Jahr
1075,Jahr::N,gads,Jahr
1076,Frühling::N,тулыс,Frühling
1077,Frühling::N,pavasaris,Frühling
1078,Sommer::N,гожӧм,Sommer
1079,Sommer::N,vasara,Sommer
1080,Herbst::N,ар,Herbst
1081,Herbst::N,rudens,Herbst
1082,Winter::N,тӧв,Winter
1083,Winter::N,ziema,Winter
1084,Januar::N,тӧв шӧр,Januar
1085,Januar::N,janvāris,Januar
1086,Februar::N,урасьӧм,Februar
1087,Februar::N,februāris,Februar
1088,März::N,рака,März
1089,März::N,marts,März
1090,April::N,кос му,April
1091,April::N,aprīlis,April
1092,Mai::N,ода-кора,Mai
1093,Mai::N,maijs,Mai
1094,Juni::N,лӧддза-номъя,Juni
1095,Juni::N,jūnijs,Juni
1096,Juli::N,сора,Juli
1097,Juli::N,jūlijs,Juli
1098,August::N,моз,August
1099,August::N,augusts,August
1100,September::N,кӧч,September
1101,September::N,septembris,September
1102,Oktober::N,йирым,Oktober
1103,Oktober::N,oktobris,Oktober
1104,November::N,вӧльгым,November
1105,November::N,novembris,November
1106,Dezember::N,ӧшым,Dezember
1107,Dezember::N,decembris,Dezember
1108,Montag::N,выльлун,Montag
1109,Montag::N,pirmdiena,Montag
1110,Dienstag::N,воторник,Dienstag
1111,Dienstag::N,otrdiena,Dienstag
1112,Mittwoch::N,середа,Mittwoch
1113,Mittwoch::N,trešdiena,Mittwoch
1114,Donnerstag::N,четверг,Donnerstag
1115,Donnerstag::N,ceturtdiena,Donnerstag
1116,Freitag::N,пекнича,Freitag
1117,Freitag::N,piektdiena,Freitag
1118,Samstag::N,субӧта,Samstag
1119,Samstag::N,sestdiena,Samstag
1120,Sonntag::N,вӧскресенньӧ,Sonntag
1121,Sonntag::N,svētdiena,Sonntag
1122,groß::A,ыджыд,groß
1123,groß::A,dižs,groß
1124,groß::A,liels,groß
1125,klein::A,ичӧт,klein
1126,klein::A,mazs,klein
1127,lang::A,кузь,lang
1128,lang::A,garš,lang
1129,kurz::A,дженьыд,kurz
1130,kurz::A,īss,kurz
1131,breit::A,ота,breit
1132,breit::A,паськыд,breit
1133,breit::A,plats,breit
1134,schmal::A,оттӧм,schmal
1135,schmal::A,tievs,schmal
1136,dicht::A,сук,dicht
1137,dicht::A,blīvs,dicht
1138,dick[Gegenstand]::A,кыз,dick
1139,dick[Gegenstand]::A,biezs,dick
1140,dünn::A,вӧсни,dünn
1141,dünn::A,вӧсньыд,dünn
1142,dünn::A,plāns,dünn
1143,fein::A,посни,fein
1144,fein::A,smalks,fein
1145,fest::A,зумыд,fest
1146,fest::A,tvirts,fest
1147,fest::A,noturīgs,fest
1148,flach::A,плавкӧс,flach
1149,flach::A,тшӧтшкӧс,flach
1150,flach::A,lēzens,flach
1151,flach::A,līdzens,flach
1152,glatt::A,вольк,glatt
1153,glatt::A,мольыд,glatt
1154,glatt::A,gluds,glatt
1155,glatt::A,slidens,glatt
1156,hart::A,зумыд,hart
1157,hart::A,ciets,hart
1158,weich::A,небыд,weich
1159,weich::A,mīksts,weich
1160,rund::A,гӧгрӧс,rund
1161,rund::A,apaļš,rund
1162,spitz::A,ёсь йыла,spitz
1163,spitz::A,smails,spitz
1164,scharf::A,ёсь,scharf
1165,scharf::A,ass,scharf
1166,stumpf::A,ныж,stumpf
1167,stumpf::A,truls,stumpf
1168,stumpf::A,strups,stumpf
1169,schwer::A,сьӧкыд,schwer
1170,schwer::A,smags,schwer
1171,schön::A,мича,schön
1172,schön::A,лӧсьыд,schön
1173,schön::A,daiļš,schön
1174,schön::A,skaists,schön
1175,heiß::A,пӧсь,heiß
1176,heiß::A,karsts,heiß
1177,warm::A,шоныд,warm
1178,warm::A,silts,warm
1179,kalt::A,кӧдзыд,kalt
1180,kalt::A,salts,kalt
1181,kalt::A,auksts,kalt
1182,kühl::A,юзыд,kühl
1183,kühl::A,ыркыд,kühl
1184,kühl::A,vēss,kühl
1185,kühl::A,dzestrs,kühl
1186,frisch::A,выль,frisch
1187,frisch::A,svaigs,frisch
1188,feucht::A,уль,feucht
1189,feucht::A,mitrs,feucht
1190,feucht::A,drēgns,feucht
1191,nass::A,ва,nass
1192,nass::A,slapjš,nass
1193,trocken::A,кос,trocken
1194,trocken::A,sauss,trocken
1195,voll::A,кыз,voll
1196,voll::A,pilns,voll
1197,leer::A,куш,leer
1198,leer::A,тыртӧм,leer
1199,leer::A,tukšs,leer
1200,offen::A,восьса,offen
1201,offen::A,vaļējs,offen
1202,offen::A,atvērts,offen
1203,geschlossen::A,пӧдса,geschlossen
1204,geschlossen::A,slēgts,geschlossen
1205,sauber::A,сӧстӧм,sauber
1206,sauber::A,tīrs,sauber
1207,sauber::A,spodrs,sauber
1208,schmutzig::A,няйт,schmutzig
1209,schmutzig::A,netīrs,schmutzig
1210,schmutzig::A,dubļains,schmutzig
1211,roh::A,уль,roh
1212,roh::A,jēls,roh
1213,reif::A,кисьмӧм,reif
1214,reif::A,gatavs,reif
1215,reif::A,nobriedis,reif
1216,lecker::A,чӧскыд,lecker
1217,lecker::A,gards,lecker
1218,lecker::A,garšīgs,lecker
1219,süß::A,юмов,süß
1220,süß::A,чӧскыд,süß
1221,süß::A,salds,süß
1222,bitter::A,курыд,bitter
1223,bitter::A,sūrs,bitter
1224,bitter::A,rūgts,bitter
1225,sauer::A,шома,sauer
1226,sauer::A,skābs,sauer
1227,hell::A,югыд,hell
1228,hell::A,gaišs,hell
1229,dunkel::A,пемыд,dunkel
1230,dunkel::A,tumšs,dunkel
1231,schwarz::A,сьӧд,schwarz
1232,schwarz::A,melns,schwarz
1233,weiß::A,еджыд,weiß
1234,weiß::A,balts,weiß
1235,rot::A,гӧрд,rot
1236,rot::A,sarkans,rot
1237,gelb::A,виж,gelb
1238,gelb::A,dzeltens,gelb
1239,blau::A,лӧз,blau
1240,blau::A,zils,blau
1241,grün::A,веж,grün
1242,grün::A,турунвиж,grün
1243,grün::A,zaļš,grün
1244,grau::A,руд,grau
1245,grau::A,pelēks,grau
1246,bunt::A,сера,bunt
1247,bunt::A,raibs,bunt
1248,bunt::A,krāsains,bunt
1249,billig::A,донтӧг,billig
1250,billig::A,lēts,billig
1251,teuer::A,дона,teuer
1252,teuer::A,dārgs,teuer
1253,wertvoll::A,дона,wertvoll
1254,wertvoll::A,vērtīgs,wertvoll
1255,blind::A,синтӧм,blind
1256,blind::A,akls,blind
1257,taub::A,пельтӧм,taub
1258,taub::A,kurls,taub
1259,kräftig::A,вынйӧра,kräftig
1260,kräftig::A,spēcīgs,kräftig
1261,stark::A,ён,stark
1262,stark::A,вына,stark
1263,stark::A,stiprs,stark
1264,schwach::A,жеб,schwach
1265,schwach::A,vājš,schwach
1266,fett::A,госа,fett
1267,fett::A,brangs,fett
1268,schlank::A,веськыд,schlank
1269,schlank::A,slaids,schlank
1270,hübsch::A,мича,hübsch
1271,hübsch::A,лӧсьыд,hübsch
1272,hübsch::A,glīts,hübsch
1273,böse::A,лёк,böse
1274,böse::A,ļauns,böse
1275,böse::A,negants,böse
1276,dumm::A,йӧй,dumm
1277,dumm::A,вежӧртӧм,dumm
1278,dumm::A,stulbs,dumm
1279,dumm::A,muļķīgs,dumm
1280,faul::A,дыш,faul
1281,faul::A,slinks,faul
1282,fleißig::A,зільысь,fleißig
1283,fleißig::A,čakls,fleißig
1284,fleißig::A,cītīgs,fleißig
1285,geizig::A,топыд,geizig
1286,geizig::A,skops,geizig
1287,geizig::A,sīksts,geizig
1288,klug::A,юра,klug
1289,klug::A,вежӧра,klug
1290,klug::A,gudrs,klug
1291,geschickt::A,кипода,geschickt
1292,geschickt::A,кужысь,geschickt
1293,geschickt::A,manīgs,geschickt
1294,lieb::A,муса,lieb
1295,lieb::A,мича,lieb
1296,lieb::A,лӧсьыд,lieb
1297,lieb::A,mīļš,lieb
1298,lustig::A,кыпыд,lustig
1299,lustig::A,jautrs,lustig
1300,sanft::A,мелі,sanft
1301,sanft::A,liegs,sanft
1302,hungrig::A,тшыг,hungrig
1303,hungrig::A,izsalcis,hungrig
1304,krank::A,висьысь,krank
1305,krank::A,slims,krank
1306,nackt::A,пасьтӧм,nackt
1307,nackt::A,pliks,nackt
1308,traurig::A,гажтӧм,traurig
1309,traurig::A,bēdīgs,traurig
1310,traurig::A,skumīgs,traurig
1311,lebendig::A,ловъя,lebendig
1312,lebendig::A,dzīvs,lebendig
1313,gut::A,бур,gut
1314,gut::A,labs,gut
1315,schlecht::A,лёк,schlecht
1316,schlecht::A,омӧль,schlecht
1317,schlecht::A,slikts,schlecht
1318,richtig::A,инӧд,richtig
1319,richtig::A,riktīgs,richtig
1320,schlimm::A,омӧль,schlimm
1321,schlimm::A,туйтӧм,schlimm
1322,schlimm::A,nelāgs,schlimm
1323,schlimm::A,nejauks,schlimm
1324,wahr::A,абу ылӧг,wahr
1325,wahr::A,īsts,wahr
1326,wahr::A,patiess,wahr
1327,alt::A,важ,alt
1328,alt::A,sens,alt
1329,alt::A,vęcs,alt
1330,neu::A,выль,neu
1331,neu::A,jauns,neu
1332,ehemalig::A,вӧвлӧм,ehemalig
1333,ehemalig::A,bijušais,ehemalig
1334,alt[Lebewesen]::A,пӧрысь,alt
1335,alt[Lebewesen]::A,vecs,alt
1336,jung::A,том,jung
1337,jung::A,jauns,jung
1338,arm::A,гӧль,arm
1339,arm::A,nabags,arm
1340,reich::A,озыр,reich
1341,reich::A,bagāts,reich
1342,bekannt::A,тӧдса,bekannt
1343,bekannt::A,zināms,bekannt
1344,bekannt::A,pazīstams,bekannt
1345,berühmt::A,нималан,berühmt
1346,berühmt::A,кывсян,berühmt
1347,berühmt::A,slavens,berühmt
1348,fremd::A,йӧз,fremd
1349,fremd::A,svešs,fremd
1350,verschieden::A,абу ӧткодь,verschieden
1351,verschieden::A,разнӧй,verschieden
1352,verschieden::A,dažāds,verschieden
1353,nah::A,матыс,nah
1354,nah::A,tuvs,nah
1355,fern::A,ылі,fern
1356,fern::A,tāls,fern
1357,linker::A,шуйга,linker
1358,linker::A,kreisais,linker
1359,rechter::A,веськыд,rechter
1360,rechter::A,labais,rechter
1361,anderer::A,мукӧд,anderer
1362,anderer::A,otrs,anderer
1363,erster::A,медводдза,erster
1364,erster::A,pirmais,erster
1365,zweiter::A,мӧд,zweiter
1366,zweiter::A,otrais,zweiter
1367,dritter::A,коймӧд,dritter
1368,dritter::A,trešais,dritter
1369,letzter::A,бӧръя,letzter
1370,letzter::A,beidzamais,letzter
1371,allein::ADV,ӧтка,allein
1372,allein::ADV,viens pats,allein
1373,auf einmal::ADV,ӧтпырйӧ,auf einmal
1374,auf einmal::ADV,reizē,auf einmal
1375,zusammen::ADV,тшӧтш,zusammen
1376,zusammen::ADV,kopā,zusammen
1377,zusammen::ADV,vienviet,zusammen
1378,lange::ADV,дыр,lange
1379,lange::ADV,ilgi,lange
1380,plötzlich::ADV,друг,plötzlich
1381,plötzlich::ADV,pēkšņi,plötzlich
1382,sofort::ADV,дзик пыр,sofort
1383,sofort::ADV,tūlīt,sofort
1384,später::ADV,сэсся,später
1385,später::ADV,vēlāk,später
1386,jetzt::ADV,ӧні,jetzt
1387,jetzt::ADV,tagad,jetzt
1388,heute::ADV,талун,heute
1389,heute::ADV,šodien,heute
1390,morgen::ADV,аски,morgen
1391,morgen::ADV,rīt,morgen
1392,bald::ADV,регыд,bald
1393,bald::ADV,drīz,bald
1394,dann::ADV,бӧрын,dann
1395,dann::ADV,бӧрти,dann
1396,dann::ADV,tad,dann
1397,gestern::ADV,тӧнлун,gestern
1398,gestern::ADV,vakar,gestern
1399,einst::ADV,ӧтчыд,einst
1400,einst::ADV,ӧтпыр,einst
1401,einst::ADV,citreiz,einst
1402,damals::ADV,сэки,damals
1403,damals::ADV,toreiz,damals
1404,danach::ADV,сэсся,danach
1405,danach::ADV,pēc tam,danach
1406,vorher::ADV,войдӧр,vorher
1407,vorher::ADV,iepriekš,vorher
1408,vorher::ADV,pirms tam,vorher
1409,zuerst::ADV,войдӧр,zuerst
1410,zuerst::ADV,vis'pirms,zuerst
1411,einmal::ADV,ӧтчыдысь,einmal
1412,einmal::ADV,reiz,einmal
1413,einmal::ADV,vienreiz,einmal
1414,manchmal::ADV,корсюрӧ,manchmal
1415,manchmal::ADV,dažkārt,manchmal
1416,oft::ADV,тшӧкыда,oft
1417,oft::ADV,bieži,oft
1418,immer::ADV,век,immer
1419,immer::ADV,allaž,immer
1420,immer::ADV,vien'mēr,immer
1421,niemals::ADV,оз некор,niemals
1422,niemals::ADV,nemūžam,niemals
1423,hier::ADV,со,hier
1424,hier::ADV,тонӧ,hier
1425,hier::ADV,te,hier
1426,hier::ADV,šeit,hier
1427,hierhin::ADV,татчӧ,hierhin
1428,hierhin::ADV,талань,hierhin
1429,hierhin::ADV,šurp,hierhin
1430,hierhin::ADV,uz šejieni,hierhin
1431,von hier::ADV,тасянь,von hier
1432,von hier::ADV,no šejienes,von hier
1433,dort::ADV,сэні,dort
1434,dort::ADV,tur,dort
1435,dorthin::ADV,сэтчӧ,dorthin
1436,dorthin::ADV,turp,dorthin
1437,dorthin::ADV,uz turieni,dorthin
1438,geradeaus::ADV,веськыда,geradeaus
1439,geradeaus::ADV,taisni uz priekšu,geradeaus
1440,vorwärts::ADV,водзӧ,vorwärts
1441,vorwärts::ADV,uz priekšu,vorwärts
1442,rückwärts::ADV,бӧрӧ,rückwärts
1443,rückwärts::ADV,atmuguriski,rückwärts
1444,zurück::ADV,бӧр,zurück
1445,zurück::ADV,atpakāļ,zurück
1446,unten::ADV,улын,unten
1447,unten::ADV,уліын,unten
1448,unten::ADV,lejā,unten
1449,unten::ADV,apakšā,unten
1450,hinab::ADV,улӧ,hinab
1451,hinab::ADV,увлан,hinab
1452,hinab::ADV,uz leju,hinab
1453,oben::ADV,вылын,oben
1454,oben::ADV,выліын,oben
1455,oben::ADV,virsū,oben
1456,hinauf::ADV,выліӧ,hinauf
1457,hinauf::ADV,augšā,hinauf
1458,hinauf::ADV,uz augšu,hinauf
1459,überall::ADV,быдлаын,überall
1460,überall::ADV,visur,überall
1461,nicht::ADV,oз,nicht
1462,nicht::ADV,ne,nicht
1463,ein wenig::ADV,неуна,ein wenig
1464,ein wenig::ADV,drusku,ein wenig
1465,kaum::ADV,мырдэм,kaum
1466,kaum::ADV,diezin vai,kaum
1467,sehr::ADV,зэв,sehr
1468,sehr::ADV,ļoti,sehr
1469,sehr::ADV,gaužām,sehr
1470,so::ADV,тадз,so
1471,so::ADV,сідз,so
1472,so::ADV,tā,so
1473,so::ADV,tik,so
1474,noch::ADV,на,noch
1475,noch::ADV,нӧшта,noch
1476,noch::ADV,vēl,noch
1477,nur::ADV,куш,nur
1478,nur::ADV,сӧмын,nur
1479,nur::ADV,vien,nur
1480,nur::ADV,tikai,nur
1481,schon::ADV,нин,schon
1482,schon::ADV,jau,schon
1483,wieder::ADV,бара,wieder
1484,wieder::ADV,atkal,wieder
1485,vergebens::ADV,весьшӧрӧ,vergebens
1486,vergebens::ADV,velti,vergebens
1487,vor::PRP,водзын,vor
1488,vor::PRP,priekš,vor
1489,hinter::PRP,бӧрнын,hinter
1490,hinter::PRP,aiz,hinter
1491,unter::PRP,улын,unter
1492,unter::PRP,zem,unter
1493,durch::PRP,пыр,durch
1494,durch::PRP,пырыс,durch
1495,durch::PRP,caur,durch
1496,durch::PRP,cauri,durch
1497,neben::PRP,бердын,neben
1498,neben::PRP,līdzās,neben
1499,zwischen::PRP,костын,zwischen
1500,zwischen::PRP,starp,zwischen
1501,wegen::PRP,вӧсна,wegen
1502,wegen::PRP,pēc,wegen
1503,dies::PRN,тайӧ,dies
1504,dies::PRN,šis,dies
1505,das::PRN,ciйö,das
1506,das::PRN,tas,das
1507,alles::PRN,став,alles
1508,alles::PRN,viss,alles
1509,ich::PRN,ме,ich
1510,ich::PRN,es,ich
1511,du::PRN,тэ,du
1512,du::PRN,tu,du
1513,er::PRN,сійӧ,er
1514,er::PRN,viņš,er
1515,wir::PRN,ми,wir
1516,wir::PRN,mēs,wir
1517,ihr::PRN,тi,ihr
1518,ihr::PRN,jūs,ihr
1519,sie::PRN,найö,sie
1520,sie::PRN,viņi,sie
1521,sie::PRN,viņas,sie
1522,was::FPRN,мый,was
1523,was::FPRN,kas,was
1524,wer::FPRN,код,wer
1525,wer::FPRN,kas,wer
1526,wo::FADV,кыті,wo
1527,wo::FADV,kur,wo
1528,wohin::FADV,кытчӧ,wohin
1529,wohin::FADV,kurp,wohin
1530,wohin::FADV,uz kurieni,wohin
