,Concept_ID,fi,fr
841,plötzlich::ADV,äkkiä,tout à coup
842,sofort::ADV,heti,immédiatement
843,später::ADV,myöhemmin,plus tard
844,jetzt::ADV,nyt,maintenant
845,heute::ADV,tänään,aujourd'hui
846,morgen::ADV,huomenna,demain
847,bald::ADV,pian,bientôt
848,dann::ADV,sitten,puis
849,dann::ADV,sitten,ensuite
850,gestern::ADV,eilen,hier
851,einst::ADV,aikanaan,jadis
852,einst::ADV,aikanaan,autrefois
853,damals::ADV,silloin,alors
854,damals::ADV,silloin,à l'époque
855,damals::ADV,siihen aikaan,alors
856,damals::ADV,siihen aikaan,à l'époque
857,danach::ADV,sen jälkeen,après
858,danach::ADV,sen jälkeen,ensuite
859,vorher::ADV,ennen,auparavant
860,zuerst::ADV,ensin,d'abord
861,zuerst::ADV,ensin,premièrement
862,zuerst::ADV,ensiksi,d'abord
863,zuerst::ADV,ensiksi,premièrement
864,einmal::ADV,kerran,une fois
865,manchmal::ADV,joskus,parfois
866,manchmal::ADV,joskus,quelquefois
867,oft::ADV,usein,souvent
868,immer::ADV,aina,toujours
869,niemals::ADV,ei koskaan,ne ... jamais
870,hier::ADV,tässä,ici
871,hier::ADV,täällä,ici
872,hierhin::ADV,tähän,par ici
873,von hier::ADV,tästä,d'ici
874,von hier::ADV,täältä,d'ici
875,dort::ADV,siinä,là
876,dort::ADV,siinä,là-bas
877,dort::ADV,siellä,là
878,dort::ADV,siellä,là-bas
879,dorthin::ADV,sinne,y
880,dorthin::ADV,sinne,par là
881,dorthin::ADV,tuonne,y
882,dorthin::ADV,tuonne,par là
883,geradeaus::ADV,suoraan,tout droit
884,vorwärts::ADV,eteenpäin,en avant
885,rückwärts::ADV,taaksepäin,en arrière
886,zurück::ADV,takaisin,de retour
887,unten::ADV,alhaalla,en bas
888,unten::ADV,alhaalla,au-dessous
889,hinab::ADV,alas,en bas
890,hinab::ADV,alas,vers le bas
891,oben::ADV,ylhäällä,dessus
892,oben::ADV,ylhäällä,en haut
893,hinauf::ADV,ylös,en haut
894,hinauf::ADV,ylös,vers le haut
895,überall::ADV,kaikkialla,partout
896,nicht::ADV,ei,ne ... pas
897,ein wenig::ADV,vähän,un peu
898,kaum::ADV,tuskin,à peine
899,sehr::ADV,kovin,très
900,sehr::ADV,oikein,très
901,so::ADV,näin,si
902,so::ADV,näin,ainsi
903,noch::ADV,vielä,encore
904,nur::ADV,vain,seulement
905,nur::ADV,vain,ne ... que
906,nur::ADV,ainoastaan,seulement
907,nur::ADV,ainoastaan,ne ... que
908,schon::ADV,jo,déjà
909,wieder::ADV,taas,de nouveau
910,wieder::ADV,jälleen,de nouveau
911,vergebens::ADV,turhaan,en vain
912,vor::PRP,edessä,devant
913,hinter::PRP,takana,derrière
914,unter::PRP,alla,sous
915,unter::PRP,alla,au-dessous de
916,durch::PRP,läpi,par
917,durch::PRP,läpi,à travers
918,durch::PRP,kautta,par
919,durch::PRP,kautta,à travers
920,neben::PRP,vieressä,à côté de
921,zwischen::PRP,välillä,entre
922,wegen::PRP,takia,à cause de
923,wegen::PRP,vuoksi,à cause de
924,dies::PRN,tämä,ceci
925,das::PRN,se,ce
926,das::PRN,se,cela
927,alles::PRN,kaikki,tout
928,ich::PRN,minä,je
929,ich::PRN,minä,moi
930,du::PRN,sinä,tu
931,du::PRN,sinä,toi
932,er::PRN,hän,il
933,er::PRN,hän,lui
934,wir::PRN,me,nous
935,ihr::PRN,te,vous
936,sie::PRN,he,ils
937,sie::PRN,he,elles
938,was::FPRN,mikä,que
939,was::FPRN,mikä,quoi
940,wer::FPRN,ken,qui
941,wer::FPRN,kuka,qui
942,wo::FADV,missä,où
943,wohin::FADV,mihin,où
944,wie::FADV,miten,comment
945,wie::FADV,kuinka,comment
946,warum::FADV,miksi,pourquoi
947,wieviel::FNUM,paljonko,combien
948,wieviel::FNUM,kuinka paljon,combien
949,eins::NUM,yksi,un
950,zwei::NUM,kaksi,deux
951,drei::NUM,kolme,trois
952,vier::NUM,neljä,quatre
953,fünf::NUM,viisi,cinq
954,sechs::NUM,kuusi,six
955,sieben::NUM,seitsemän,sept
956,acht::NUM,kahdeksan,huit
957,neun::NUM,yhdeksän,neuf
958,zehn::NUM,kymmenen,dix
959,elf::NUM,yksitoista,onze
960,zwölf::NUM,kaksitoista,douze
961,zwanzig::NUM,kaksikymmentä,vingt
962,dreißig::NUM,kolmekymmentä,trente
963,vierzig::NUM,neljäkymmentä,quarante
964,fünfzig::NUM,viisikymmentä,cinquante
965,sechzig::NUM,kuusikymmentä,soixante
966,siebzig::NUM,seitsemänkymmentä,soixante-dix
967,achtzig::NUM,kahdeksankymmentä,quatre-vingt
968,neunzig::NUM,yhdeksänkymmentä,quatre-vingt-dix
969,hundert::NUM,sata,cent
970,tausend::NUM,tuhat,mille
971,und::CNJ,ja,et
972,oder::CNJ,tai,ou
973,stehen::V,seisoa,être debout
974,sitzen::V,istua,être assis
975,liegen::V,maata,être couché
976,hängen::V,riippua,pendre
977,werden::V,tulla,devenir
978,werden::V,joutua,devenir
979,passieren::V,sattua,se passer
980,passieren::V,tapahtua,se passer
981,beginnen::V,alkaa,commencer
982,enden::V,loppua,finir
983,enden::V,loppua,se terminer
984,enden::V,päättyä,finir
985,enden::V,päättyä,se terminer
986,wechseln::V,vaihtua,changer
987,wechseln::V,vaihtua,alterner
988,wechseln::V,vaihdella,changer
989,wechseln::V,vaihdella,alterner
990,aufgehen[Sonne]::V,nousta,se lever
991,untergehen[Sonne]::V,laskea,se coucher
992,scheinen[Sonne]::V,paistaa,briller
993,donnern::V,jyristä,tonner
994,wehen::V,tuulla,souffler
995,wehen::V,puhaltaa,souffler
996,strömen::V,virrata,affluer
997,fließen::V,valua,couler
998,fließen::V,juosta,couler
999,sich drehen::V,pyöriä,tourner
1000,schwanken::V,horjua,osciller
1001,schwanken::V,horjua,chanceler
1002,schwingen::V,heilua,vibrer
1003,schwingen::V,heilua,osciller
1004,schwingen::V,värähdellä,vibrer
1005,schwingen::V,värähdellä,osciller
1006,fallen::V,pudota,tomber
1007,fallen::V,langeta,tomber
1008,brennen::V,palaa,brûler
1009,brennen::V,palaa,flamber
1010,rauchen::V,savuta,fumer
1011,regnen::V,sataa,pleuvoir
1012,gefrieren::V,jäätyä,geler
1013,tauen::V,sulaa,dégeler
1014,schmelzen::V,sulaa,fondre
1015,trocknen::V,kuivua,sécher
1016,sieden::V,kiehua,bouillir
1017,faulen::V,mädätä,pourrir
1018,faulen::V,mädätä,se putréfier
1019,verfaulen::V,mädätä,pourrir
1020,verfaulen::V,mädäntyä,pourrir
1021,reißen::V,revetä,rompre
1022,reißen::V,revetä,se déchirer
1023,versinken::V,upota,s'enfoncer
1024,versinken::V,vajota,s'enfoncer
1025,vergehen::V,kulua,passer
1026,erscheinen::V,ilmestyä,apparaître
1027,verschwinden::V,kadota,disparaître
1028,sinken::V,vajota,descendre
1029,sinken::V,vajota,s'abaisser
1030,abnehmen::V,vähetä,diminuer
1031,zunehmen::V,kasvaa,augmenter
1032,zunehmen::V,lisääntyä,augmenter
1033,steigen::V,nousta,monter
1034,wachsen::V,kasvaa,croître
1035,glänzen::V,kiiltää,briller
1036,funkeln::V,kipinöidä,étinceler
1037,lärmen::V,meluta,faire du bruit
1038,läuten::V,soida,sonner
1039,klingeln::V,soida,sonner
1040,klirren::V,kalista,cliqueter
1041,brausen::V,kohista,mugir
1042,rauschen::V,kohista,bruire
1043,klingen::V,soida,sonner
1044,bellen::V,haukkua,aboyer
1045,heulen::V,ulvoa,hurler
1046,blasen::V,puhaltaa,souffler
1047,pfeifen::V,viheltää,siffler
1048,schreien::V,kirkua,crier
1049,stöhnen::V,voihkia,gémir
1050,zittern::V,vapista,trembler
1051,leben::V,elää,vivre
1052,geboren werden::V,syntyä,naître
1053,atmen::V,hengittää,respirer
1054,trinken::V,juoda,boire
1055,essen::V,syödä,manger
1056,schlucken::V,niellä,avaler
1057,müde werden::V,uupua,se lasser
1058,müde werden::V,uupua,se fatiguer
1059,einschlafen::V,uinahtaa,s'endormir
1060,schlafen::V,maata,dormir
1061,schlafen::V,nukkua,dormir
1062,aufwachen::V,herätä,se réveiller
1063,aufstehen::V,nousta,se lever
1064,aufstehen::V,nousta ylös,se lever
1065,sich erholen::V,levätä,se reposer
1066,sich erholen::V,levätä,se détendre
1067,krank werden::V,sairastua,tomber malade
1068,krank sein::V,potea,être malade
1069,krank sein::V,sairastaa,être malade
1070,schmerzen::V,särkeä,faire mal
1071,schmerzen::V,kivistää,faire mal
1072,husten::V,yskiä,tousser
1073,genesen::V,toipua,guérir
1074,genesen::V,toipua,se remettre
1075,sterben::V,kuolla,mourir
1076,umkommen::V,saada surmansa,périr
1077,umkommen::V,kuolla,périr
1078,sich bewegen::V,liikkua,bouger
1079,sich rühren::V,liikahtaa,broncher
1080,sich erheben::V,nousta,se lever
1081,sich setzen::V,istuutua,s'asseoir
1082,hinfallen::V,kaatua,tomber
1083,laufen::V,kävellä,marcher
1084,laufen::V,kävellä,aller à pied
1085,schreiten::V,astua,marcher
1086,schreiten::V,astella,marcher
1087,spazierengehen::V,kävellä,se promener
1088,eilen::V,kiirehtiä,courir
1089,sich beeilen::V,kiirehtiä,se hâter
1090,sich beeilen::V,kiirehtiä,se dépêcher
1091,sich beeilen::V,olla kiireissään,se hâter
1092,sich beeilen::V,olla kiireissään,se dépêcher
1093,sausen::V,rynnätä,filer
1094,sausen::V,viilettää,filer
1095,rennen::V,juosta,courir
1096,springen::V,hypätä,sauter
1097,klettern::V,kiivetä,grimper
1098,schaukeln::V,kiikkua,se balancer
1099,kriechen::V,ryömiä,ramper
1100,schwimmen::V,uida,nager
1101,tauchen::V,sukeltaa,plonger
1102,rudern::V,soutaa,ramer
1103,fahren::V,ajaa,aller
1104,fahren::V,ajaa,rouler
1105,fahren::V,kulkea,aller
1106,fahren::V,kulkea,rouler
1107,fliegen::V,lentää,voler
1108,gehen::V,käydä,aller
1109,weggehen::V,lähteä,s'en aller
1110,weggehen::V,poistua,s'en aller
1111,abfahren::V,lähteä,partir
1112,anhalten::V,pysähtyä,s'arrêter
1113,anhalten::V,seisahtua,s'arrêter
1114,hineingehen::V,mennä sisään,entrer
1115,eintreten::V,astua sisään,entrer
1116,kommen::V,tulla,venir
1117,ankommen::V,saapua,arriver
1118,zurückkommen::V,palata,revenir
1119,bleiben::V,jäädä,rester
1120,bleiben::V,jäädä,demeurer
1121,bleiben::V,viipyä,rester
1122,bleiben::V,viipyä,demeurer
1123,warten::V,odottaa,attendre
1124,erwarten::V,odottaa,attendre
1125,suchen::V,etsiä,chercher
1126,finden::V,löytää,trouver
1127,versuchen::V,yrittää,essayer
1128,vorbereiten::V,valmistaa,préparer
1129,lieben::V,pitää,aimer
1130,lieben::V,rakastaa,aimer
1131,mögen::V,pitää,aimer
1132,mögen::V,pitää,vouloir
1133,mögen::V,tykätä,aimer
1134,mögen::V,tykätä,vouloir
1135,lachen::V,nauraa,rire
1136,rühren::V,liikuttaa,toucher
1137,rühren::V,liikuttaa,attendrir
1138,weinen::V,itkeä,pleurer
1139,schimpfen::V,haukkua,gronder
1140,sich ärgern::V,suuttua,se fâcher
1141,sich fürchten::V,pelätä,avoir peur
1142,fürchten::V,pelätä,craindre
1143,fürchten::V,pelätä,avoir peur de
1144,fliehen::V,paeta,fuir
1145,flüchten::V,paeta,s'enfuir
1146,sehen::V,nähdä,voir
1147,anschauen::V,katsoa,regarder
1148,ansehen::V,katsoa,regarder
1149,hören::V,kuulla,entendre
1150,zuhören::V,kuunnella,écouter
1151,probieren::V,maistaa,goûter
1152,riechen::V,haistaa,sentir
1153,fühlen::V,tuntea,sentir
1154,scheinen::V,tuntua,sembler
1155,scheinen::V,tuntua,paraître
1156,zu sehen sein::V,näkyä,se voir
1157,zu sehen sein::V,näkyä,être visible
1158,vernehmen::V,kuulla,entendre
1159,vernehmen::V,kuulla,percevoir
1160,frieren::V,palella,avoir froid
1161,tun::V,tehdä,faire
1162,können::V,osata,savoir
1163,können::V,osata,pouvoir
1164,wollen::V,tahtoa,vouloir
1165,anfangen::V,ruveta,commencer
1166,anfangen::V,aloittaa,commencer
1167,beenden::V,lopettaa,finir
1168,beenden::V,lopettaa,terminer
1169,aufhören::V,loppua,cesser
1170,aufhören::V,loppua,arrêter
1171,gelingen::V,onnistua,réussir
1172,geraten::V,sujua,réussir
1173,geraten::V,joutua,réussir
1174,öffnen::V,avata,ouvrir
1175,öffnen::V,aukaista,ouvrir
1176,schließen::V,sulkea,fermer
1177,stellen::V,panna,poser
1178,stellen::V,panna,mettre
1179,stellen::V,asettaa,poser
1180,stellen::V,asettaa,mettre
1181,setzen::V,panna,placer
1182,setzen::V,istuttaa,placer
1183,legen::V,panna,placer
1184,legen::V,asettaa,placer
1185,berühren::V,koskea,toucher
1186,berühren::V,koskettaa,toucher
1187,verbinden::V,liittää,lier
1188,verbinden::V,yhdistää,lier
1189,bedecken::V,kattaa,couvrir
1190,bedecken::V,peittää,couvrir
1191,aufhängen::V,ripustaa,accrocher
1192,anzünden::V,sytyttää,allumer
1193,aufheben::V,ylös nostaa,ramasser
1194,aufheben::V,nostaa,ramasser
1195,zurücklassen::V,jättää,laisser
1196,verlieren::V,kadottaa,perdre
1197,fallen lassen::V,pudottaa,lâcher
1198,fallen lassen::V,pudottaa,laisser tomber
1199,machen::V,tehdä,faire
1200,herstellen::V,tuottaa,produire
1201,herstellen::V,tuottaa,fabriquer
1202,herstellen::V,valmistaa,produire
1203,herstellen::V,valmistaa,fabriquer
1204,bauen::V,rakentaa,bâtir
1205,bauen::V,rakentaa,construire
1206,reparieren::V,korjata,réparer
1207,verbessern::V,parantaa,améliorer
1208,ändern::V,muuttaa,changer
1209,ändern::V,muuttaa,modifier
1210,graben::V,kaivaa,creuser
1211,beugen::V,taivuttaa,plier
1212,beugen::V,taivuttaa,ployer
1213,biegen::V,taivuttaa,courber
1214,drehen::V,kääntää,tordre
1215,drehen::V,kääntää,tourner
1216,wenden::V,kääntää,retourner
1217,umdrehen::V,kääntää,tourner
1218,heben::V,nostaa,soulever
1219,heben::V,kohottaa,soulever
1220,hochheben::V,nostaa,lever
1221,ergreifen::V,tarttua,saisir
1222,ergreifen::V,tarttua,prendre
1223,halten::V,pitää,tenir
1224,drücken::V,painaa,presser
1225,drücken::V,puristaa,presser
1226,schieben::V,työntää,pousser
1227,kratzen::V,raapia,gratter
1228,kratzen::V,raapia,égratigner
1229,lecken::V,nuolla,lécher
1230,beißen::V,purra,mordre
1231,abreißen::V,repiä,arracher
1232,abschneiden::V,leikata poikki,couper
1233,abschneiden::V,leikata,couper
1234,binden::V,sitoa,lier
1235,binden::V,sitoa,attacher
1236,stecken::V,pistää,enfoncer
1237,brechen::V,murtaa,rompre
1238,klopfen::V,koputtaa,frapper
1239,klopfen::V,kolkuttaa,frapper
1240,hauen::V,lyödä,frapper
1241,kleben::V,liimata,coller
1242,reiben::V,hieroa,frotter
1243,reiben::V,hangata,frotter
1244,streichen::V,sivellä,empâter
1245,schleifen::V,hioa,affiler
1246,schleifen::V,hioa,aiguiser
1247,schneiden::V,leikata,couper
1248,schneiden::V,leikata,trancher
1249,rütteln::V,ravistaa,cahoter
1250,schütteln::V,pudistaa,secouer
1251,schwenken::V,heiluttaa,agiter
1252,schütten::V,kaataa,verser
1253,füllen::V,täyttää,remplir
1254,einwickeln::V,kääriä,envelopper
1255,tragen::V,kantaa,porter
1256,schleppen::V,raahata,traîner
1257,ziehen::V,vetää,tirer
1258,aufbewahren::V,säilyttää,garder
1259,aufbewahren::V,säilyttää,conserver
1260,werfen::V,viskata,jeter
1261,werfen::V,viskata,lancer
1262,fangen::V,napata,attraper
1263,fangen::V,ottaa kiinni,attraper
1264,packen::V,tarttua,agripper
1265,verstecken::V,kätkeä,cacher
1266,verstecken::V,piilottaa,cacher
1267,teilen::V,jakaa,diviser
1268,schicken::V,lähettää,envoyer
1269,bringen::V,viedä,apporter
1270,hinzufügen::V,lisätä,ajouter
1271,bekommen::V,saada,obtenir
1272,erhalten::V,saada,recevoir
1273,nehmen::V,ottaa,prendre
1274,wählen::V,valita,choisir
1275,auswählen::V,valikoida,choisir
1276,auswählen::V,valikoida,sélectionner
1277,bewahren::V,säilyttää,préserver
1278,behindern::V,estää,gêner
1279,verderben::V,pilata,gâter
1280,verderben::V,pilata,corrompre
1281,verderben::V,turmella,gâter
1282,verderben::V,turmella,corrompre
1283,beschädigen::V,vioittaa,endommager
1284,beschädigen::V,vahingoittaa,endommager
1285,zerbrechen::V,rikkoa,casser
1286,zerreißen::V,repiä rikki,déchirer
1287,zerreißen::V,repiä palasiksi,déchirer
1288,zerstören::V,hävittää,détruire
1289,verbrennen::V,polttaa,brûler
1290,geben::V,antaa,donner
1291,reichen::V,ojentaa,tendre
1292,schenken::V,lahjoittaa,offrir
1293,versprechen::V,luvata,promettre
1294,wünschen::V,toivottaa,souhaiter
1295,loben::V,ylistää,louer
1296,küssen::V,suudella,embrasser
1297,wiegen::V,tuudittaa,bercer
1298,wiegen::V,keinuttaa,bercer
1299,zudecken::V,peittää,couvrir
1300,wecken::V,herättää,éveiller
1301,wecken::V,herättää,réveiller
1302,zeigen::V,näyttää,montrer
1303,zeigen::V,näyttää,faire voir
1304,zeigen::V,osoittaa,montrer
1305,zeigen::V,osoittaa,faire voir
1306,führen::V,johdattaa,guider
1307,lehren::V,opettaa,apprendre
1308,unterrichten::V,opettaa,instruire
1309,aufziehen::V,kasvattaa,élever
1310,leiten::V,johtaa,diriger
1311,leiten::V,johtaa,conduire
1312,antreiben::V,hoputtaa,pousser
1313,lassen::V,antaa,faire
1314,einladen::V,kutsua,inviter
1315,vereinigen::V,yhdistää,unir
1316,vereinigen::V,yhdistää,réunir
1317,besuchen::V,vierailla,visiter
1318,besuchen::V,vierailla,aller voir
1319,treffen::V,tavata,rencontrer
1320,sich versammeln::V,kokoontua,s'assembler
1321,spielen::V,pelata,jouer
1322,spielen::V,leikkiä,jouer
1323,singen::V,laulaa,chanter
1324,tanzen::V,tanssia,danser
1325,sich trennen::V,erota,se séparer
1326,verlassen::V,jättää,quitter
1327,retten::V,pelastaa,sauver
1328,bewachen::V,vartioida,garder
1329,schützen::V,suojella,protéger
1330,verteidigen::V,puolustaa,défendre
1331,sich schlagen::V,tapella,se taper
1332,schießen::V,ampua,tirer
1333,siegen::V,voittaa,vaincre
1334,ärgern::V,ärsyttää,agacer
1335,schlagen::V,lyödä,battre
1336,schlagen::V,lyödä,frapper
1337,treten::V,potkaista,botter
1338,treten::V,potkaista,donner un coup de pied à
1339,stechen::V,pistää,piquer
1340,stoßen::V,sysätä,heurter
1341,stoßen::V,työntää,heurter
1342,stehlen::V,varastaa,voler
1343,stören::V,häiritä,gêner
1344,stören::V,häiritä,déranger
1345,belästigen::V,häiritä,molester
1346,belästigen::V,häiritä,importuner
1347,verbergen::V,kätkeä,cacher
1348,verbergen::V,kätkeä,dissimuler
1349,täuschen::V,harhauttaa,abuser
1350,täuschen::V,harhauttaa,tromper
1351,betrügen::V,pettää,duper
1352,betrügen::V,pettää,frauder
1353,betrügen::V,petkuttaa,duper
1354,betrügen::V,petkuttaa,frauder
1355,töten::V,tappaa,tuer
1356,wohnen::V,asua,habiter
1357,wohnen::V,asua,demeurer
1358,arbeiten::V,tehdä työtä,travailler
1359,arbeiten::V,työskennellä,travailler
1360,sammeln::V,koota,collectionner
1361,sammeln::V,kerätä,collectionner
1362,pflücken::V,poimia,cueillir
1363,jagen::V,metsästää,chasser
1364,fischen::V,kalastaa,pêcher
1365,fassen::V,pyydystää,capturer
1366,fassen::V,saalistaa,capturer
1367,hüten::V,paimentaa,garder
1368,treiben::V,ajaa,mener
1369,anbinden::V,kytkeä,attacher
1370,füttern::V,ruokkia,faire manger
1371,melken::V,lypsää,traire
1372,hacken::V,hakata,fendre
1373,gießen::V,kastella,arroser
1374,reifen::V,kypsyä,mûrir
1375,zubereiten::V,valmistaa,préparer
1376,kochen::V,keittää,cuire
1377,backen::V,leipoa,cuire
1378,braten::V,paistaa,rôtir
1379,umrühren::V,hämmentää,remuer
1380,stricken::V,kutoa,tricoter
1381,stricken::V,neuloa,tricoter
1382,nähen::V,ommella,coudre
1383,färben::V,värjätä,teindre
1384,färben::V,värittää,teindre
1385,reinigen::V,puhdistaa,nettoyer
1386,waschen::V,pestä,laver
1387,abwischen::V,pyyhkiä,essuyer
1388,spülen::V,huuhtoa,rincer
1389,fegen::V,pyyhkäistä,balayer
1390,kehren::V,lakaista,balayer
1391,baden::V,kylpeä,se baigner
1392,sich waschen::V,peseytyä,se laver
1393,ausziehen::V,riisua,ôter
1394,ausziehen::V,riisua,enlever
1395,anziehen::V,pukea ylleen,mettre
1396,sich anziehen::V,pukeutua,s'habiller
1397,kämmen::V,kammata,peigner
1398,schmücken::V,koristaa,orner
1399,schmücken::V,koristaa,décorer
1400,schmücken::V,kaunistaa,orner
1401,schmücken::V,kaunistaa,décorer
1402,sagen::V,sanoa,dire
1403,sprechen::V,puhua,parler
1404,reden::V,keskustella,parler
1405,sich unterhalten::V,jutella,bavarder
1406,sich unterhalten::V,jutella,s'entretenir
1407,fragen::V,kysyä,demander
1408,bitten::V,pyytää,prier
1409,erzählen::V,kertoa,raconter
1410,mitteilen::V,ilmoittaa,communiquer
1411,nennen::V,kutsua,nommer
1412,nennen::V,kutsua,appeler
1413,nennen::V,nimittää,nommer
1414,nennen::V,nimittää,appeler
1415,rufen::V,kutsua,appeler
1416,prahlen::V,kerskailla,se vanter
1417,übersetzen::V,kääntää,traduire
1418,denken::V,miettiä,penser
1419,denken::V,ajatella,penser
1420,glauben::V,uskoa,croire
1421,bemerken::V,huomata,remarquer
1422,bemerken::V,huomata,apercevoir
1423,erkennen::V,tunnistaa,reconnaître
1424,begreifen::V,ymmärtää,concevoir
1425,verstehen::V,ymmärtää,entendre
1426,verstehen::V,ymmärtää,comprendre
1427,lernen::V,oppia,apprendre
1428,wissen::V,tietää,savoir
1429,sich erinnern an::V,muistaa,se souvenir de
1430,vergessen::V,unohtaa,oublier
1431,messen::V,mitata,mesurer
1432,zählen::V,laskea,compter
1433,rechnen::V,laskea,calculer
1434,lesen::V,lukea,lire
1435,malen::V,maalata,peindre
1436,zeichnen::V,piirtää,dessiner
1437,zeichnen::V,piirustaa,dessiner
1438,schreiben::V,kirjoittaa,écrire
1439,besitzen::V,omistaa,posséder
1440,kaufen::V,ostaa,acheter
1441,verkaufen::V,myydä,vendre
1442,bezahlen::V,maksaa,payer
1443,zahlen::V,maksaa,payer
1444,beherrschen::V,hallita,dominer
1445,beherrschen::V,hallita,maîtriser
1446,ertragen::V,kestää,tolérer
1447,ertragen::V,kestää,supporter
