,Concept_ID,eu,ca
850,einst::ADV,antzina,anteriorment
851,damals::ADV,orduan,llavōrs
852,damals::ADV,orduan,aleshores
853,danach::ADV,gerora,després
854,danach::ADV,ondoren,després
855,vorher::ADV,lehenago,abāns
856,zuerst::ADV,aurrena,primer
857,zuerst::ADV,lehenbizi,primer
858,einmal::ADV,behin,una vegada
859,einmal::ADV,aldi bat,una vegada
860,manchmal::ADV,batzuetan,de vegades
861,manchmal::ADV,zenbaitetan,de vegades
862,oft::ADV,maiz,sovint
863,oft::ADV,askotan,sovint
864,immer::ADV,beti,sempre
865,niemals::ADV,inoiz ez,no ... mai
866,niemals::ADV,sekula ez,no ... mai
867,hier::ADV,hemen,aquí
868,hierhin::ADV,hona,per aquí
869,von hier::ADV,hemendik,des d'aquí
870,von hier::ADV,honetatik,des d'aquí
871,dort::ADV,han,allí
872,dorthin::ADV,hara,hi
873,geradeaus::ADV,artez,tot dret
874,vorwärts::ADV,aurrera,endavānt
875,rückwärts::ADV,atzera,endarrera
876,rückwärts::ADV,atzerantz,endarrera
877,zurück::ADV,atzera,darrere
878,unten::ADV,behean,a baix
879,hinab::ADV,behera,cap avall
880,hinab::ADV,beherantz,cap avall
881,oben::ADV,goian,dalt
882,hinauf::ADV,gora,cap amunt
883,hinauf::ADV,gorantz,cap amunt
884,überall::ADV,edonon,pertot
885,überall::ADV,edonon,per tot arreu
886,nicht::ADV,ez,no
887,ein wenig::ADV,apur bat,una mica
888,ein wenig::ADV,pixka bat,una mica
889,kaum::ADV,ozta,a penes
890,kaum::ADV,nekez,a penes
891,sehr::ADV,oso,molt
892,so::ADV,hala,així
893,so::ADV,honela,així
894,noch::ADV,oraindik,encara
895,nur::ADV,bakarrik,només
896,schon::ADV,ja,ja
897,schon::ADV,jada,ja
898,wieder::ADV,berriro,de nou
899,vergebens::ADV,alferrik,en va
900,vor::PRP,aurrean,davānt
901,vor::PRP,aurrean,enfront de
902,hinter::PRP,ostean,darrera
903,hinter::PRP,gibelean,darrera
904,unter::PRP,pean,sota
905,unter::PRP,azpian,sota
906,durch::PRP,zehar,per
907,neben::PRP,ondoan,al costāt de
908,neben::PRP,aldamenean,al costāt de
909,zwischen::PRP,artean,entre
910,wegen::PRP,-gatik,a causa de
911,dies::PRN,hau,aquest
912,das::PRN,hura,això
913,alles::PRN,dena,tot
914,ich::PRN,ni,jo
915,du::PRN,zu,tu
916,er::PRN,bera,ell
917,wir::PRN,gu,nosaltres
918,ihr::PRN,zuek,vosaltres
919,sie::PRN,berak,ells
920,sie::PRN,berak,elles
921,was::FPRN,zer,què
922,wer::FPRN,nor,qui
923,wo::FADV,non,on
924,wohin::FADV,nora,cap a on
925,wie::FADV,nola,com
926,wie::FADV,zelan,com
927,warum::FADV,zeren,per què
928,warum::FADV,zergatik,per què
929,wieviel::FNUM,zenbat,quant
930,eins::NUM,bat,u
931,zwei::NUM,bi,dos
932,zwei::NUM,biga,dos
933,drei::NUM,hiru,tres
934,vier::NUM,lau,quatre
935,fünf::NUM,bost,cinc
936,sechs::NUM,sei,sis
937,sieben::NUM,zazpi,set
938,acht::NUM,zortzi,vuit
939,neun::NUM,bederatzi,nou
940,zehn::NUM,hamar,deu
941,elf::NUM,hamaika,onze
942,zwölf::NUM,hamabi,dotze
943,zwanzig::NUM,hogei,vint
944,dreißig::NUM,hogeita hamar,trenta
945,vierzig::NUM,berrogei,quaranta
946,fünfzig::NUM,berrogeita hamar,cinquanta
947,sechzig::NUM,hirurogei,seixanta
948,siebzig::NUM,hirurogeita hamar,setanta
949,achtzig::NUM,laurogei,vuitanta
950,neunzig::NUM,laurogeita hamar,noranta
951,hundert::NUM,ehun,cent
952,tausend::NUM,mila,mil
953,und::CNJ,eta,i
954,oder::CNJ,edo,o
955,stehen::V,zutik egon,estar de peu
956,sitzen::V,eserita egon,seure
957,liegen::V,etzan,jeure
958,hängen::V,eskegita egon,penjar
959,hängen::V,zintzilik egon,penjar
960,werden::V,bihurtu,fer-se
961,werden::V,bihurtu,posar-se
962,werden::V,bilakatu,fer-se
963,werden::V,bilakatu,posar-se
964,passieren::V,pasatu,succeir
965,passieren::V,gertatu,succeir
966,beginnen::V,hasi,iniciar-se
967,enden::V,bukatu,acabar-se
968,enden::V,bukatu,terminar-se
969,wechseln::V,aldatu,canviar
970,aufgehen[Sonne]::V,ilki,sortir
971,aufgehen[Sonne]::V,sortu,sortir
972,untergehen[Sonne]::V,sartu,posar-se
973,scheinen[Sonne]::V,eguzkia egon,brillar
974,donnern::V,trumoia jo,tronar
975,wehen::V,haizea ibili,bufar
976,strömen::V,zorrotadaka isuri,afluir
977,fließen::V,isuri,fluir
978,sich drehen::V,biratu,girar
979,schwanken::V,zabuka ibili,vacil·lar
980,schwingen::V,kulunkatu,oscil·lar
981,fallen::V,erori,caure
982,fallen::V,erori,tombar
983,brennen::V,sutan egon,cremar
984,rauchen::V,kea bota,fumejar
985,regnen::V,euria ari izan,ploure
986,gefrieren::V,izoztu,gelar-se
987,gefrieren::V,hormatu,gelar-se
988,tauen::V,gesaldu,fondre's
989,schmelzen::V,urtu,fondre's
990,trocknen::V,idortu,assecar-se
991,trocknen::V,lehortu,assecar-se
992,sieden::V,irakin,bullir
993,faulen::V,hirotu,podrir-se
994,faulen::V,usteldu,podrir-se
995,verfaulen::V,hirotu,podrir-se
996,verfaulen::V,usteldu,podrir-se
997,reißen::V,eten,trencar-se
998,reißen::V,tarrat egin,trencar-se
999,versinken::V,urperatu,enfonsar-se
1000,vergehen::V,iragan,passar
1001,erscheinen::V,agertu,aparèixer
1002,verschwinden::V,desagertu,desaparèixer
1003,sinken::V,beheititu,baixar
1004,sinken::V,beheititu,descendir
1005,abnehmen::V,gutxitu,decréixer
1006,abnehmen::V,beheratu,decréixer
1007,zunehmen::V,gora egin,augmentar
1008,steigen::V,igo,pujar
1009,wachsen::V,hazi,créixer
1010,glänzen::V,distiratu,brillar
1011,glänzen::V,distiratu,resplendir
1012,funkeln::V,izarniatu,espurnejar
1013,lärmen::V,zarata atera,fer soroll
1014,läuten::V,jo,sonar
1015,läuten::V,hots egin,sonar
1016,klingeln::V,txirrina jo,trucar
1017,klirren::V,tintin egin,dringar
1018,brausen::V,marru egin,rugir
1019,rauschen::V,fir-fir egin,murmurar
1020,klingen::V,soinu egin,sonar
1021,bellen::V,zaunkatu,lladrar
1022,heulen::V,ulu egin,udolar
1023,heulen::V,uhuri egin,udolar
1024,blasen::V,ufa egin,bufar
1025,blasen::V,putz egin,bufar
1026,pfeifen::V,txistu egin,xiular
1027,schreien::V,oihu egin,cridar
1028,schreien::V,garrasi egin,cridar
1029,stöhnen::V,intziri egin,gemegar
1030,zittern::V,ikara egin,tremolar
1031,zittern::V,dar-dar egin,tremolar
1032,leben::V,bizi izan,vīure
1033,geboren werden::V,jaio,néixer
1034,atmen::V,hats egin,respirar
1035,atmen::V,arnasa egin,respirar
1036,trinken::V,edan,beure
1037,essen::V,jan,menjar
1038,schlucken::V,irentsi,empassar-se
1039,müde werden::V,unatu,cansar-se
1040,müde werden::V,nekatu,cansar-se
1041,einschlafen::V,lokartu,adormir-se
1042,schlafen::V,lo egin,dormir
1043,aufwachen::V,esnatu,despertar-se
1044,aufwachen::V,atzarri,despertar-se
1045,aufstehen::V,jaiki,llevar-se
1046,sich erholen::V,atseden egin,descansar
1047,krank werden::V,gaixotu,posar-se malalt
1048,krank sein::V,eri izan,estar malalt
1049,krank sein::V,gaixo izan,estar malalt
1050,schmerzen::V,min egin,doldre
1051,husten::V,eztul egin,tossir
1052,genesen::V,osatu,recuperar-se
1053,sterben::V,hil,morir
1054,sterben::V,zendu,morir
1055,umkommen::V,istripuz hil,perir
1056,sich bewegen::V,higitu,moure's
1057,sich rühren::V,zirkin egin,moure's
1058,sich erheben::V,zutitu,aixecar-se
1059,sich erheben::V,altxatu,aixecar-se
1060,sich setzen::V,eseri,asseure's
1061,sich setzen::V,jesarri,asseure's
1062,hinfallen::V,erori,caure's
1063,laufen::V,ibili,caminar
1064,schreiten::V,oinkatu,procedir
1065,spazierengehen::V,paseatu,passejar
1066,spazierengehen::V,ostera bat egin,passejar
1067,eilen::V,lasterkatu,anar corrent
1068,sich beeilen::V,lehiatu,afanyar-se
1069,sausen::V,ziztu bizian joan,córrer
1070,rennen::V,lasterka egin,córrer
1071,springen::V,jauzi egin,saltar
1072,klettern::V,igo,escalar
1073,schaukeln::V,zabu egin,gronxar-se
1074,schaukeln::V,zabu egin,balancejar-se
1075,schaukeln::V,zanbulu egin,gronxar-se
1076,schaukeln::V,zanbulu egin,balancejar-se
1077,kriechen::V,narras egin,reptar
1078,kriechen::V,narras egin,arrossegar-se
1079,schwimmen::V,igerikatu,nadar
1080,schwimmen::V,igeri egin,nadar
1081,tauchen::V,murgildu,bussejar
1082,tauchen::V,murgildu,submergir-se
1083,tauchen::V,pulunpatu,bussejar
1084,tauchen::V,pulunpatu,submergir-se
1085,rudern::V,bogatu,remar
1086,rudern::V,arraun egin,remar
1087,fahren::V,joan,anar
1088,fliegen::V,hegaldatu,volar
1089,fliegen::V,hegan egin,volar
1090,gehen::V,joan,caminar
1091,weggehen::V,alde egin,anar-se'n
1092,abfahren::V,abiatu,partir
1093,anhalten::V,geratu,aturar-se
1094,anhalten::V,gelditu,aturar-se
1095,hineingehen::V,sartu,entrar
1096,eintreten::V,sartu,entrar
1097,kommen::V,etorri,venir
1098,ankommen::V,heldu,arribar
1099,ankommen::V,iritsi,arribar
1100,zurückkommen::V,itzuli,tornar
1101,bleiben::V,gelditu,quedar-se
1102,warten::V,itxaron,esperar
1103,warten::V,zain egon,esperar
1104,erwarten::V,iguriki,esperar
1105,suchen::V,bilatu,buscar
1106,finden::V,idoro,trobar
1107,finden::V,aurkitu,trobar
1108,versuchen::V,saiatu,intentar
1109,versuchen::V,ahalegindu,intentar
1110,vorbereiten::V,gertatu,preparar
1111,lieben::V,maitatu,estimar
1112,lieben::V,maite izan,estimar
1113,mögen::V,laket izan,agradar a
1114,mögen::V,atsegin izan,agradar a
1115,lachen::V,irri egin,riure
1116,lachen::V,barre egin,riure
1117,rühren::V,hunkitu,commoure
1118,rühren::V,hunkitu,emocionar
1119,weinen::V,negar egin,plorar
1120,schimpfen::V,erneguka ari izan,renyar
1121,sich ärgern::V,ernegatu,enfadar-se
1122,sich ärgern::V,haserretu,enfadar-se
1123,sich fürchten::V,beldur izan,tenir por
1124,fürchten::V,beldur izan,témer
1125,fliehen::V,ihes egin,fugir
1126,flüchten::V,ihes egin,refugiar-se
1127,sehen::V,ikusi,veure
1128,anschauen::V,begietsi,mirar
1129,ansehen::V,begiratu,mirar
1130,hören::V,aditu,oir
1131,zuhören::V,entzun,escoltar
1132,probieren::V,dastatu,provar
1133,riechen::V,usnatu,olorar
1134,riechen::V,usaindu,olorar
1135,fühlen::V,sentitu,sentīr
1136,scheinen::V,iruditu,semblar
1137,scheinen::V,begitandu,semblar
1138,zu sehen sein::V,azaldu,poder-se veure
1139,vernehmen::V,aditu,percebre
1140,frieren::V,hotz izan,tenir fred
1141,tun::V,egin,fer
1142,können::V,ahal izan,poder
1143,wollen::V,nahi izan,voler
1144,anfangen::V,hasi,iniciar
1145,beenden::V,bukatu,acabar
1146,aufhören::V,utzi,deixar
1147,gelingen::V,lortu,sortir bé
1148,geraten::V,heldu,sortir
1149,öffnen::V,ireki,obrir
1150,öffnen::V,zabaldu,obrir
1151,schließen::V,itxi,tancar
1152,stellen::V,ipini,posar
1153,stellen::V,ipini,col·locar
1154,setzen::V,jesarri,assentar
1155,legen::V,jarri,posar
1156,berühren::V,ukitu,tocar
1157,verbinden::V,uztartu,unir
1158,verbinden::V,uztartu,connectar
1159,bedecken::V,estali,tapar
1160,bedecken::V,estali,cobrir
1161,aufhängen::V,eseki,penjar
1162,aufhängen::V,eskegi,penjar
1163,anzünden::V,piztu,encendre
1164,aufheben::V,jaso,aixecar
1165,zurücklassen::V,atzean utzi,deixar
1166,verlieren::V,galdu,pērdre
1167,fallen lassen::V,erortzen utzi,deixar caure
1168,machen::V,egin,fer
1169,herstellen::V,ekoiztu,producir
1170,bauen::V,eraiki,construir
1171,reparieren::V,konpondu,reparar
1172,verbessern::V,hobetu,millorar
1173,ändern::V,mudatu,canviar
1174,graben::V,aitzurtu,cavar
1175,beugen::V,makurtu,doblegar
1176,biegen::V,malgutu,corbar
1177,biegen::V,malgutu,arquejar
1178,biegen::V,makolatu,corbar
1179,biegen::V,makolatu,arquejar
1180,drehen::V,jiratu,girar
1181,wenden::V,bihurtu,girar
1182,umdrehen::V,biratu,voltar
1183,umdrehen::V,alderantzikatu,voltar
1184,heben::V,jaso,pujar
1185,heben::V,jaso,aixecar
1186,heben::V,goratu,pujar
1187,heben::V,goratu,aixecar
1188,hochheben::V,goratu,aixecar
1189,hochheben::V,altxatu,aixecar
1190,ergreifen::V,oratu,agafar
1191,halten::V,eutsi,mantenir
1192,drücken::V,sakatu,prémer
1193,drücken::V,sakatu,estrènyer
1194,schieben::V,bultzatu,empènyer
1195,kratzen::V,hatz egin,raspar
1196,kratzen::V,hazka egin,raspar
1197,lecken::V,miaztu,llepar
1198,lecken::V,lamikatu,llepar
1199,beißen::V,hozka egin,mossegar
1200,beißen::V,ausiki egin,mossegar
1201,abreißen::V,kendu,arrencar
1202,abschneiden::V,moztu,tallar
1203,abschneiden::V,pikatu,tallar
1204,binden::V,lotu,lligar
1205,binden::V,estekatu,lligar
1206,stecken::V,sartu,ficar
1207,brechen::V,apurtu,trencar
1208,klopfen::V,jo,trucar
1209,hauen::V,jo,picar
1210,hauen::V,jo,colpejar
1211,kleben::V,itsatsi,enganxar
1212,reiben::V,igurtzi,fregar
1213,streichen::V,igurtzi,untar
1214,schleifen::V,zorroztu,afilar
1215,schleifen::V,zorroztu,esmolar
1216,schneiden::V,moztu,tallar
1217,rütteln::V,astindu,sacsejar
1218,rütteln::V,inarrosi,sacsejar
1219,schütteln::V,astindu,agitar
1220,schütteln::V,astindu,sacsejar
1221,schütteln::V,inarrosi,agitar
1222,schütteln::V,inarrosi,sacsejar
1223,schwenken::V,zabukatu,agitar
1224,schütten::V,isuri,abocar
1225,füllen::V,bete,omplir
1226,einwickeln::V,bildu,embolicar
1227,tragen::V,eroan,dur
1228,tragen::V,eroan,portar
1229,tragen::V,eraman,dur
1230,tragen::V,eraman,portar
1231,schleppen::V,narrastu,arrossegar
1232,schleppen::V,herrestatu,arrossegar
1233,ziehen::V,tira egin,tirar
1234,ziehen::V,tira egin,estirar
1235,aufbewahren::V,gorde,conservar
1236,werfen::V,jaurti,llançar
1237,werfen::V,aurtiki,llançar
1238,fangen::V,atzeman,agafar
1239,fangen::V,atzeman,atrapar
1240,packen::V,heldu,engrapar
1241,verstecken::V,ostendu,amagar
1242,verstecken::V,ezkutatu,amagar
1243,teilen::V,zatitu,dividir
1244,schicken::V,bidali,enviar
1245,bringen::V,ekarri,portar
1246,hinzufügen::V,eratxiki,afegir
1247,hinzufügen::V,gaineratu,afegir
1248,bekommen::V,jaso,obtenir
1249,erhalten::V,jaso,rebre
1250,nehmen::V,hartu,prendre
1251,wählen::V,hautatu,triar
1252,wählen::V,hautatu,elegir
1253,wählen::V,aukeratu,triar
1254,wählen::V,aukeratu,elegir
1255,auswählen::V,hautatu,escollir
1256,auswählen::V,hautatu,seleccionar
1257,auswählen::V,aukeratu,escollir
1258,auswählen::V,aukeratu,seleccionar
1259,bewahren::V,begiratu,conservar
1260,behindern::V,oztopatu,impedir
1261,behindern::V,oztopatu,obstaculitzar
1262,verderben::V,hondatu,espatllar
1263,beschädigen::V,akastu,danyar
1264,beschädigen::V,akastu,destrossar
1265,zerbrechen::V,apurtu,trencar
1266,zerreißen::V,zarratatu,estripar
1267,zerstören::V,suntsitu,destruir
1268,verbrennen::V,erre,cremar
1269,verbrennen::V,kiskali,cremar
1270,geben::V,eman,donar
1271,reichen::V,luzatu,passar
1272,reichen::V,helarazi,passar
1273,schenken::V,oparitu,regalar
1274,versprechen::V,agindu,prometre
1275,wünschen::V,opatu,desitjar
1276,wünschen::V,opetsi,desitjar
1277,loben::V,laudatu,elogiar
1278,loben::V,goraipatu,elogiar
1279,küssen::V,musu eman,fer un petó a
1280,wiegen::V,kulunkatu,bressolar
1281,zudecken::V,estali,tapar
1282,zudecken::V,estali,cobrir
1283,wecken::V,esnatu,despertar
1284,wecken::V,iratzartu,despertar
1285,zeigen::V,erakutsi,mostrar
1286,zeigen::V,erakutsi,ensenyar
1287,führen::V,gidatu,guiar
1288,führen::V,gidatu,conduir
1289,lehren::V,irakatsi,ensenyar
1290,unterrichten::V,eskolak eman,ensenyar
1291,aufziehen::V,hazi,criar
1292,leiten::V,arteztu,dirigir
1293,antreiben::V,bulkatu,impel·lir
1294,lassen::V,-arazi,fer
1295,einladen::V,gonbidatu,invitar
1296,einladen::V,gonbidatu,convidar
1297,vereinigen::V,batu,unir
1298,vereinigen::V,bateratu,unir
1299,besuchen::V,ikustatu,visitar
1300,besuchen::V,ikustatu,anar a veure
1301,treffen::V,topatu,trobar
1302,sich versammeln::V,bildu,reunir-se
1303,spielen::V,jolastu,jugar
1304,singen::V,abestu,cantār
1305,singen::V,kantatu,cantār
1306,tanzen::V,dantzatu,ballar
1307,tanzen::V,dantzan egin,ballar
1308,sich trennen::V,banandu,separar-se
1309,verlassen::V,utzietsi,deixar
1310,verlassen::V,utzietsi,abandonar
1311,retten::V,salbatu,salvar
1312,retten::V,gaizkatu,salvar
1313,bewachen::V,jagon,vigilar
1314,bewachen::V,zaindu,vigilar
1315,schützen::V,babestu,protegir
1316,schützen::V,gerizatu,protegir
1317,verteidigen::V,aldeztu,defensar
1318,sich schlagen::V,elkar jo,barallar-se
1319,sich schlagen::V,elkar borrokatu,barallar-se
1320,schießen::V,tiro egin,tirar
1321,schießen::V,tiro egin,disparar
1322,siegen::V,irabazi,vèncer
1323,ärgern::V,ernegatu,enfadar
1324,ärgern::V,haserretu,enfadar
1325,schlagen::V,jo,pegar
1326,schlagen::V,jo,colpejar
1327,schlagen::V,erauntsi,pegar
1328,schlagen::V,erauntsi,colpejar
1329,treten::V,zapaldu,donar un cop de peu a
1330,treten::V,ostiaktu,donar un cop de peu a
1331,stechen::V,sastatu,punxar
1332,stechen::V,sastatu,apunyalar
1333,stoßen::V,bultzatu,empènyer
1334,stehlen::V,ostu,robar
1335,stehlen::V,lapurtu,robar
1336,stören::V,galarazi,molestar
1337,belästigen::V,gohaindu,importunar
1338,belästigen::V,alamena eman,importunar
1339,verbergen::V,ezkutatu,amagar
1340,verbergen::V,ezkutatu,ocultar
1341,täuschen::V,tronpatu,enganyar
1342,täuschen::V,engainatu,enganyar
1343,betrügen::V,iruzurtu,estafar
1344,töten::V,hil,matar
1345,töten::V,heriotza eman,matar
1346,wohnen::V,bizi izan,vīure
1347,wohnen::V,bizi izan,habitar
1348,arbeiten::V,lan egin,treballar
1349,arbeiten::V,behar egin,treballar
1350,sammeln::V,bildu,col·leccionar
1351,sammeln::V,bildumatu,col·leccionar
1352,pflücken::V,batu,collir
1353,pflücken::V,bildu,collir
1354,jagen::V,ehizatu,caçar
1355,fischen::V,arrantzatu,pescar
1356,fischen::V,arrantza egin,pescar
1357,fassen::V,harrapatu,atrapar
1358,hüten::V,begiratu,pasturar
1359,treiben::V,bultza egin,arriar
1360,anbinden::V,estekatu,lligar
1361,füttern::V,bazkatu,donar menjar a
1362,melken::V,jetzi,munyir
1363,hacken::V,xehatu,picar
1364,hacken::V,xehatu,tallar
1365,gießen::V,isuri,regar
1366,reifen::V,heldu,madurar
1367,reifen::V,zoritu,madurar
1368,zubereiten::V,prestatu,preparar
1369,kochen::V,egosi,coure
1370,backen::V,labean egin,coure al forn
1371,braten::V,erregosi,rostir
1372,umrühren::V,eragin,remenar
1373,stricken::V,trikotatu,tricotar
1374,stricken::V,trikotatu,fer punt de mitja
1375,stricken::V,puntu egin,tricotar
1376,stricken::V,puntu egin,fer punt de mitja
1377,nähen::V,josi,cosir
1378,färben::V,tindatu,tenyir
1379,reinigen::V,ikuzi,netejar
1380,reinigen::V,garbitu,netejar
1381,waschen::V,xahutu,rentār
1382,waschen::V,garbitu,rentār
1383,abwischen::V,xukatu,eixugar
1384,spülen::V,irakutzi,esbandir
1385,fegen::V,erraztatu,escombrar
1386,kehren::V,isastu,escombrar
1387,baden::V,bainatu,banyar-se
1388,baden::V,bainua hartu,banyar-se
1389,sich waschen::V,burua garbitu,rentār-se
1390,ausziehen::V,erantzi,treure's
1391,anziehen::V,jantzi,posar-se
1392,sich anziehen::V,jantzi,vestir-se
1393,kämmen::V,orraztu,pentinar
1394,schmücken::V,apaindu,adornar
1395,sagen::V,esan,dir
1396,sprechen::V,mintzatu,parlar
1397,sprechen::V,hitz egin,parlar
1398,reden::V,hitz egin,parlar
1399,sich unterhalten::V,solastu,conversar
1400,sich unterhalten::V,solas egin,conversar
1401,fragen::V,galdetu,preguntar
1402,bitten::V,eskatu,demanar
1403,bitten::V,galdegin,demanar
1404,erzählen::V,edestu,contar
1405,erzählen::V,edestu,explicar
1406,erzählen::V,kontatu,contar
1407,erzählen::V,kontatu,explicar
1408,mitteilen::V,jakinarazi,comunicar
1409,nennen::V,izena eman,nomenar
1410,rufen::V,dei egin,cridar
1411,prahlen::V,harrokerian ibili,lloar-se
1412,prahlen::V,harrokerian ibili,jactar-se
1413,prahlen::V,ahoberokeriak esan,lloar-se
1414,prahlen::V,ahoberokeriak esan,jactar-se
1415,übersetzen::V,itzuli,traduir
1416,denken::V,pentsatu,pensar
1417,denken::V,gogoeta egin,pensar
1418,glauben::V,sinetsi,creure
1419,bemerken::V,ohartu,notar
1420,bemerken::V,konturatu,notar
1421,erkennen::V,ezagutu,reconèixer
1422,erkennen::V,antzeman,reconèixer
1423,begreifen::V,ulertu,comprendre
1424,verstehen::V,aditu,entendre
1425,lernen::V,ikasi,aprendre
1426,wissen::V,jakin,saber
1427,sich erinnern an::V,gogoratu,recordar
1428,sich erinnern an::V,gogoan izan,recordar
1429,vergessen::V,ahaztu,oblidar
1430,vergessen::V,ahantzi,oblidar
1431,messen::V,neurtu,mesurar
1432,zählen::V,zenbatu,comptar
1433,zählen::V,kopuratu,comptar
1434,rechnen::V,kalkulatu,calcular
1435,lesen::V,irakurri,llegir
1436,malen::V,margotu,pintar
1437,zeichnen::V,marraztu,dibuixar
1438,schreiben::V,idatzi,escrīure
1439,besitzen::V,ukan,posseir
1440,besitzen::V,eduki,posseir
1441,kaufen::V,erosi,comprar
1442,verkaufen::V,saldu,vendre
1443,bezahlen::V,ordaindu,pagar
1444,zahlen::V,ordaindu,pagar per
1445,beherrschen::V,menpean izan,dominar
1446,ertragen::V,jasan,aguantar
1447,ertragen::V,pairatu,aguantar
