,Concept_ID,sah,os
707,dumm::A,акаары,ӕдылы
708,faul::A,нэс,зивӕг
709,faul::A,нэс,зивӕггӕнаг
710,fleißig::A,кыһамньылаах,æнæзивæг
711,fleißig::A,кыһамньылаах,æнувыд
712,geizig::A,иҥсэлээх,чъынды
713,geizig::A,иҥсэлээх,æлгъин
714,geizig::A,иҥсэлээх,мæрддзæст
715,klug::A,өйдөөх,зондджын
716,geschickt::A,наһаа дьоҕурдаах,хӕрзарӕхст
717,lieb::A,тапталлаах,уарзон
718,lustig::A,көрдөөх,хъӕлдзӕг
719,sanft::A,намчы,мынчын
720,sanft::A,сымнаҕас,мынчын
721,hungrig::A,аччык,ӕххормаг
722,krank::A,ыалдьар,нӕфӕразгӕ
723,nackt::A,сыгынньах,бӕгънӕг
724,traurig::A,санаарҕабыллаах,ӕрхӕндӕг
725,lebendig::A,тыыннаах,цардӕгас
726,gut::A,үтүө,хорз
727,gut::A,үчүгэй,хорз
728,schlecht::A,куһаҕан,цауд
729,richtig::A,сөп,раст
730,schlimm::A,сидьиҥ,ӕвзӕр
731,schlimm::A,быдьар,ӕвзӕр
732,wahr::A,кырдьык,ӕцӕг
733,alt::A,былыргы,зӕронд
734,neu::A,саҥа,ног
735,ehemalig::A,урукку,раздӕры
736,alt[Lebewesen]::A,кырдьаҕас,ацӕргӕ
737,jung::A,эдэр,ӕрыгон
738,arm::A,дьадаҥы,мӕгуыр
739,reich::A,баай,хъӕздыг
740,bekannt::A,билэр,зонгӕ
741,berühmt::A,аатырбыт,номдзыд
742,fremd::A,атын,æцæгæлон
743,verschieden::A,араас,æндæр æмæ æндæр
744,verschieden::A,араас,алы
745,verschieden::A,араас,алыхуызон
746,nah::A,чугас,хӕстӕг
747,fern::A,ыраах,дард
748,fern::A,ыраах,дӕрддаг
749,linker::A,хаҥас,галиу
750,rechter::A,уҥа,рахиз
751,anderer::A,атын,иннӕ
752,anderer::A,атын,ӕндӕр
753,erster::A,маҥнайгы,фыццаг
754,erster::A,маҥнайгы,фыццӕгӕм
755,zweiter::A,иккис,дыккаг
756,zweiter::A,иккис,дыккæгæм
757,dritter::A,үһүс,æртыккаг
758,dritter::A,үһүс,æртыккæгæм
759,letzter::A,тиһэх,фӕстаг
760,allein::ADV,соҕотох,иунæг
761,auf einmal::ADV,биирдэ,уайтагъд
762,auf einmal::ADV,биирдэ,æвиппайды
763,auf einmal::ADV,биирдэ,æваст
764,zusammen::ADV,холбуу,иумӕ
765,lange::ADV,уһуннук,бирæ рæстæг
766,plötzlich::ADV,эмискэ,æвиппайды
767,plötzlich::ADV,эмискэ,æваст
768,sofort::ADV,тута,уыцы сахат
769,sofort::ADV,тута,уайтагъд
770,später::ADV,хойут,фæстæдæр
771,jetzt::ADV,билигин,ныр
772,heute::ADV,бүгүн,абон
773,morgen::ADV,сарсын,райсом
774,bald::ADV,өтөр,тагъд
775,bald::ADV,өтөр,рæхджы
776,dann::ADV,кэнна,стæй
777,gestern::ADV,бэҕэһээ,знон
778,einst::ADV,биир төгүл,кӕддӕр
779,einst::ADV,арай биирдэ,кӕддӕр
780,damals::ADV,оччоҕо,уæд
781,danach::ADV,аары,стæй
782,danach::ADV,аары,уый фæстæ
783,danach::ADV,ол кэнниттэн,стæй
784,danach::ADV,ол кэнниттэн,уый фæстæ
785,vorher::ADV,урут,раздæр
786,zuerst::ADV,маҥнай,фыццаг
787,einmal::ADV,биирдэ,иу хатт
788,manchmal::ADV,арыт,хатт
789,oft::ADV,чаастатык,арæх
790,immer::ADV,мэлдьи,ӕдзух
791,niemals::ADV,хаһан да,никуы
792,niemals::ADV,хаһан да,никæд
793,hier::ADV,маныаха,ам
794,hierhin::ADV,бэттэх,ардӕм
795,von hier::ADV,мантан,ардыгæй
796,dort::ADV,онно,уым
797,dorthin::ADV,онно,уырдӕм
798,geradeaus::ADV,быһа,æргом
799,geradeaus::ADV,быһаччы,æргом
800,vorwärts::ADV,инники,размӕ
801,rückwärts::ADV,төттөру,фӕстӕмӕ
802,zurück::ADV,төттөрү,фӕстӕмӕ
803,unten::ADV,аллара,дæлæ
804,unten::ADV,аллара,дæлейы
805,unten::ADV,аллара,бынæй
806,hinab::ADV,аллара,дӕлӕмӕ
807,hinab::ADV,аллара,уырдыгмӕ
808,oben::ADV,үөһэ,уӕле
809,hinauf::ADV,өрө,уӕлӕмӕ
810,hinauf::ADV,үөһэ,уӕлӕмӕ
811,überall::ADV,бэйдиэ,алыран
812,überall::ADV,бэйдиэ,алкæм
813,überall::ADV,бэйдиэ,кæмдæриддæр
814,nicht::ADV,буолбатах,нӕ
815,ein wenig::ADV,кыратык,чысыл
816,kaum::ADV,нэһиилэ,цъус
817,sehr::ADV,бэрт,тынг
818,sehr::ADV,бэрт,иттӕг
819,sehr::ADV,наһаа,тынг
820,sehr::ADV,наһаа,иттӕг
821,so::ADV,оччо,афтӕ
822,so::ADV,оннук,афтӕ
823,noch::ADV,өссө,ма
824,nur::ADV,эрэ,канд
825,nur::ADV,эрэ,ӕрмӕст
826,nur::ADV,сыччах,канд
827,nur::ADV,сыччах,ӕрмӕст
828,schon::ADV,бэлиэр,нырид
829,wieder::ADV,эмиэ,ногӕй
830,vergebens::ADV,таак,дзæгъæлы
831,vergebens::ADV,таак,уæгъды
832,vergebens::ADV,таак,æнæхъуаджы
833,vor::PRP,иннигэр,разы
834,hinter::PRP,кэлин,фӕстӕ
835,unter::PRP,-ҕа,бын
836,unter::PRP,оһох түгэҕэ,бын
837,durch::PRP,курдары,æхсæнты
838,neben::PRP,аттыгар,цур
839,zwischen::PRP,ыккардынан,астӕу
840,wegen::PRP,уҥуортан,тыххай
841,dies::PRN,ити,ай
842,dies::PRN,бу,ай
843,das::PRN,били,уый
844,alles::PRN,барыта,алцы
845,alles::PRN,барыта,æппæтдæр
846,alles::PRN,барыта,иууылдӕр
847,ich::PRN,мин,æз
848,du::PRN,эн,ды
849,er::PRN,кнни,уый
850,wir::PRN,биһиги,мах
851,ihr::PRN,эһиги,сымах
852,sie::PRN,кинилэр,уыдон
853,was::FPRN,туох,цы
854,wer::FPRN,ким,чи
855,wo::FADV,ханна,кӕм
856,wohin::FADV,ханна,кӕдӕм
857,wie::FADV,хайдах,куыд
858,warum::FADV,тоҕо,цӕмӕн
859,wieviel::FNUM,төһө,цал
860,eins::NUM,биир,иу
861,zwei::NUM,икки,дыууӕ
862,drei::NUM,үс,ӕртӕ
863,vier::NUM,түөрт,цыппар
864,fünf::NUM,биэс,фондз
865,sechs::NUM,алта,ӕхсӕз
866,sieben::NUM,сэттэ,авд
867,acht::NUM,аҕыс,аст
868,neun::NUM,тоҕус,фараст
869,zehn::NUM,уон,дӕс
870,elf::NUM,уон биир,иуæндæс
871,zwölf::NUM,уон икки,дыууадæс
872,zwanzig::NUM,сүүрбэ,дыууын
873,dreißig::NUM,отут,æртын
874,dreißig::NUM,отут,дæсæмæссæдз
875,vierzig::NUM,түөрт уон,цыппор
876,vierzig::NUM,түөрт уон,цыппур
877,vierzig::NUM,түөрт уон,дыууиссæдзы
878,fünfzig::NUM,биэс уон,фӕндзай
879,sechzig::NUM,алта уон,æхсай
880,sechzig::NUM,алта уон,æртиссæдзы
881,siebzig::NUM,сэттэ уон,æвдай
882,siebzig::NUM,сэттэ уон,дæс æмæ æртиссæдзы
883,achtzig::NUM,аҕыс уон,цыппарыссæдзы
884,achtzig::NUM,аҕыс уон,æстай
885,neunzig::NUM,тоҕус уонус,нæуæдз
886,neunzig::NUM,тоҕус уонус,дæс æмæ цыппарыссæдзы
887,hundert::NUM,сүүс,сӕдӕ
888,tausend::NUM,тыһыынча,мин
889,und::CNJ,да,ӕмӕ
890,und::CNJ,уонна,ӕмӕ
891,und::CNJ,итиэннэ,ӕмӕ
892,oder::CNJ,эбэтэр,кӕнӕ
893,stehen::V,тур,лӕууын
894,sitzen::V,олор,бадын
895,liegen::V,сыт,хуыссын
896,hängen::V,санньылый,ауыгъд уын
897,werden::V,буол,суӕвын
898,passieren::V,буол,æрцæуын
899,beginnen::V,саҕалан,райдайын
900,enden::V,бүт,фæуын
901,wechseln::V,уларый,ивын
902,aufgehen[Sonne]::V,ой,скæсын
903,untergehen[Sonne]::V,киир, аныгуылын
904,scheinen[Sonne]::V,сырдат,рухс кӕнын
905,donnern::V,эт,нæрын
906,wehen::V,үр,дымын
907,strömen::V,кутулун,кӕлын
908,fließen::V,сүүр,цæуын
909,fließen::V,сүүр,уайын
910,fließen::V,сүүр,кæлын
911,sich drehen::V,эргий,зилын
912,schwanken::V,биэтэҥнээ,æнкъуысын
913,schwingen::V,эйэҥнээ,æнкъуысын
914,schwingen::V,эйэҥнээ,змæлын
915,fallen::V,оҕут,хауын
916,brennen::V,умай,судзын
917,rauchen::V,буруолаа,фæздæг кæнын
918,regnen::V,самыырдаа,уарын
919,gefrieren::V,тоҥ,сӕлын
920,tauen::V,ир,стайын
921,schmelzen::V,уулун,тайын
922,trocknen::V,куур,хус кæнын
923,sieden::V,оргуй,фыцын
924,faulen::V,сытый,ӕмбийын
925,verfaulen::V,сытыйан_хаал,бамбийын
926,reißen::V,хайыт,скъуийын
927,reißen::V,быһытталан,скъуийын
928,versinken::V,тимир,дӕлдон_кӕнын
929,versinken::V,батылын,дӕлдон_кӕнын
930,vergehen::V,дьай,аивгъуийын
931,erscheinen::V,көһүн,разынын
932,verschwinden::V,сүт,фæтары уын
933,verschwinden::V,сүт,фæдæлдзæх уын
934,verschwinden::V,сүт,фесæфын
935,verschwinden::V,сүт,æрбайсæфын
936,sinken::V,намтаа,дæлæмæ æрхауын
937,abnehmen::V,аччаа,фæкъаддæр уын
938,abnehmen::V,аччаа,фæцух уын
939,zunehmen::V,элбээ,фæфылдæр уын
940,zunehmen::V,элбээ,сбирæ уын
941,zunehmen::V,элбээ,сахадын
942,steigen::V,үрдээ,сыстын
943,wachsen::V,үүн,рӕзын
944,glänzen::V,кылбай,ӕрттивын
945,funkeln::V,күлүмнээ,тыбар-тыбур_кӕнын
946,funkeln::V,күлүмүрдээ,тыбар-тыбур_кӕнын
947,lärmen::V,тыаһаа,хъæлæба кæнын
948,läuten::V,собуоннаа,цæгъдын
949,klingeln::V,линкинээ,цæгъдын
950,klirren::V,айгырат,дзыгъал-мыгъул кæнын
951,klirren::V,айгырат,дзæгъ-дзæгъ кæнын
952,brausen::V,сирилээ,абухын
953,rauschen::V,суугунаа,
954,klingen::V,доргуй,зæлын
955,klingen::V,доргуй,азæлын
956,klingen::V,доргуй,хъуысын
957,bellen::V,үр,рæйын
958,heulen::V,улуй,ниуын
959,blasen::V,үр,фу кӕнын
960,pfeifen::V,иһиир,æхситт кæнын
961,pfeifen::V,иһиир,къуыззитт кæнын
962,schreien::V,кылан,хъӕр кӕнын
963,schreien::V,хаһыытаа,хъӕр кӕнын
964,stöhnen::V,ынчыктаа,хъæрзын
965,stöhnen::V,ынчыктаа,дзыназын
966,zittern::V,титирээ,ризын
967,zittern::V,дьигиһий,ризын
968,leben::V,олор,цӕрын
969,geboren werden::V,төрөө,райгуырын
970,atmen::V,тыын,улӕфын
971,trinken::V,ис,нуазын
972,essen::V,аһаа,хӕрын
973,schlucken::V,ыйыһын,ныхъуырын
974,müde werden::V,сылай,бафæллайын
975,müde werden::V,сылай,бафæлмæцын
976,müde werden::V,сылай,сфæлмæцын
977,einschlafen::V,утуйан хаал,бафынæй уын
978,schlafen::V,утуй,хуыссын
979,schlafen::V,утуй,фынӕй кӕнын
980,schlafen::V,утуйа сыт,хуыссын
981,schlafen::V,утуйа сыт,фынӕй кӕнын
982,aufwachen::V,уһугун,райхъал уын
983,aufstehen::V,тур,стын
984,sich erholen::V,сынньан,фæллад уадзын
985,sich erholen::V,сынньан,улæфын
986,krank werden::V,ыарый,фӕрынчын уын
987,krank sein::V,ыарый,сӕйын
988,krank sein::V,ыарыт,сӕйын
989,schmerzen::V,ыарыт,риссын
990,husten::V,сөтөлүн,хуыфын
991,genesen::V,көн,сдзæбæх уын
992,genesen::V,көн,рандидзын
993,genesen::V,көн,сæндидзын
994,sterben::V,өл,мӕлын
995,umkommen::V,өл,фесæфын
996,umkommen::V,өл,байсæфын
997,umkommen::V,өл,бабын уын
998,umkommen::V,өл,мард фæуын
999,umkommen::V,оҕут,фесæфын
1000,umkommen::V,оҕут,байсæфын
1001,umkommen::V,оҕут,бабын уын
1002,umkommen::V,оҕут,мард фæуын
1003,sich bewegen::V,хамсаа,тæлфын
1004,sich bewegen::V,хамсаа,цæуын
1005,sich rühren::V,хамсаа,змӕлын
1006,sich erheben::V,тур,стын
1007,sich setzen::V,олор,сбадын
1008,hinfallen::V,оҕут,ӕрхауын
1009,laufen::V,хаам,цӕуын
1010,laufen::V,хаам,рацу-бацу_кӕнын
1011,schreiten::V,атыллаа,къахдзæф кæнын
1012,schreiten::V,атыллаа,санчъех кæнын
1013,schreiten::V,атыллаа,цæуын
1014,spazierengehen::V,дьаарбай,озер кæнын
1015,spazierengehen::V,дьаарбай,тезгъо кæнын
1016,eilen::V,тиэтэй,тагъд кæнын
1017,eilen::V,тиэтэй,тындзын
1018,sich beeilen::V,ыксаа,тагъд кæнын
1019,sich beeilen::V,ыксаа,тындзын
1020,sausen::V,элээр,уайын
1021,sausen::V,элээр,тæхын
1022,rennen::V,сүүрэкэлээ,згъорын
1023,springen::V,ой,гæпп кæнын
1024,springen::V,ой,сæррæтт кæнын
1025,springen::V,ой,лиуырын
1026,springen::V,ыстан,гæпп кæнын
1027,springen::V,ыстан,сæррæтт кæнын
1028,springen::V,ыстан,лиуырын
1029,klettern::V,ытын,хилын
1030,schaukeln::V,эйэҥнээ,хецъро кæнын
1031,schaukeln::V,эйэҥнээ,херыйыл бадын
1032,schaukeln::V,биэрэҥнээ,хецъро кæнын
1033,schaukeln::V,биэрэҥнээ,херыйыл бадын
1034,kriechen::V,сыыл,бырын
1035,schwimmen::V,уһун,ленк кӕнын
1036,schwimmen::V,харбаа,ленк кӕнын
1037,tauchen::V,умус,ныгъуылын
1038,rudern::V,эрт,бæлæгъ тæрын
1039,rudern::V,эрт,чема тæрын
1040,fahren::V,айаннаа,цӕуын
1041,fliegen::V,көт,тӕхын
1042,gehen::V,бар,цӕуын
1043,weggehen::V,бар,ацӕуын
1044,abfahren::V,бар,араст уын
1045,anhalten::V,тохтоо,æрлæууын
1046,hineingehen::V,киир,мидæмæ цæуын
1047,eintreten::V,киир,бацӕуын
1048,kommen::V,кэл,æрцæуын
1049,ankommen::V,кэл,æрцæуын
1050,ankommen::V,тиий,æрцæуын
1051,zurückkommen::V,төнүн,раздæхын
1052,zurückkommen::V,төнүн,фæстæмæ_раздæхын
1053,zurückkommen::V,төнүн,æрбаздæхын
1054,zurückkommen::V,төнүн,аздæхын
1055,bleiben::V,хаал,лӕууын
1056,warten::V,көһүт,ӕнхъӕлмӕ кӕсын
1057,erwarten::V,күүт,ӕнхъӕлмӕ кӕсын
1058,erwarten::V,көһүт,ӕнхъӕлмӕ кӕсын
1059,suchen::V,ирдээ,агурын
1060,suchen::V,көрдөө,агурын
1061,finden::V,бул,ссарын
1062,versuchen::V,сорун,фӕлварын
1063,vorbereiten::V,бэлэмнээ,бацаттæ кæнын
1064,vorbereiten::V,бэлэмнээ,æрæввонг кæнын
1065,lieben::V,таптаа,уарзын
1066,mögen::V,сөбүл,зæрдæмæ цæуын
1067,lachen::V,күл,худын
1068,rühren::V,долгут,зæрдæ суынгæг кæнын
1069,weinen::V,ытаа,кӕуын
1070,schimpfen::V,үөҕүс,æлгъитын
1071,sich ärgern::V,кыыһыр,мæсты кæнын
1072,sich ärgern::V,кыйахан,мæсты кæнын
1073,sich fürchten::V,куттан,тæрсын
1074,sich fürchten::V,дьиксин,тæрсын
1075,fürchten::V,дьиксин,тæрсын
1076,fürchten::V,куттан,тæрсын
1077,fliehen::V,күрээ,лидзын
1078,flüchten::V,күрээ,алидзын
1079,sehen::V,көр,уынын
1080,anschauen::V,көр,акӕсын
1081,ansehen::V,көр,кӕсын
1082,hören::V,бил,хъусын
1083,hören::V,иһит,хъусын
1084,zuhören::V,иһит,хъусын
1085,probieren::V,боруобалаан көр,уынын
1086,probieren::V,боруобалаан көр,аходын
1087,probieren::V,амсайан көр,уынын
1088,probieren::V,амсайан көр,аходын
1089,riechen::V,сытырҕаа,смудын
1090,fühlen::V,бил,ӕнкъарын
1091,scheinen::V,көһүн,зынын
1092,zu sehen sein::V,көһүн,зынын
1093,vernehmen::V,иһит,фехъусын
1094,frieren::V,тоҥ,сийын
1095,frieren::V,үлүй,сийын
1096,tun::V,гын,кӕнын
1097,können::V,кыай,фӕразын
1098,wollen::V,баҕар,фӕндын
1099,anfangen::V,саҕалаа,райдайын
1100,beenden::V,бүтэр,фӕуын
1101,aufhören::V,уурай,банцайын
1102,aufhören::V,уурай,фенцайын
1103,gelingen::V,сатан,бантысын
1104,geraten::V,баар буолан биэр,разынын
1105,geraten::V,баар буола тус,разынын
1106,geraten::V,буолан таҕыс,разынын
1107,öffnen::V,ас,гом кӕнын
1108,schließen::V,сап,ӕхгӕнын
1109,schließen::V,хатаа,ӕхгӕнын
1110,stellen::V,уур,ӕвӕрын
1111,stellen::V,туруор,ӕвӕрын
1112,setzen::V,туруор,сбадын кӕнын
1113,setzen::V,уур,сбадын кӕнын
1114,legen::V,уур,ӕрӕвӕрын
1115,berühren::V,тыыт,агайын
1116,berühren::V,таарый,агайын
1117,verbinden::V,кэлгий,бӕттын
1118,bedecken::V,бүрүй,ӕмбӕрзын
1119,aufhängen::V,ыйаа,ауындзын
1120,anzünden::V,умат,ссудзын
1121,aufheben::V,өрө тарт,сисын
1122,zurücklassen::V,бырах,ныууадзын
1123,verlieren::V,сүтэр,фесафын
1124,fallen lassen::V,түһэр,ӕрӕппарын
1125,fallen lassen::V,түһэр,къухтӕй феуӕгъд кӕнын
1126,fallen lassen::V,мүлчү тут,ӕрӕппарын
1127,fallen lassen::V,мүлчү тут,къухтӕй феуӕгъд кӕнын
1128,machen::V,оҥор,саразын
1129,machen::V,оҥоһун,саразын
1130,herstellen::V,оҥор,сцæттæ кæнын
1131,herstellen::V,оҥор,саразын
1132,bauen::V,тут,амайын
1133,reparieren::V,абырахтаа,æмпъузын
1134,reparieren::V,абырахтаа,цалцæг кæнын
1135,verbessern::V,тупсар,фæхуыздæр кæнын
1136,ändern::V,уларыт,аивын
1137,graben::V,хас,къахын
1138,beugen::V,бокут,æркъæдз кæнын
1139,beugen::V,бокут,æртасын кæнын
1140,beugen::V,токурут,æркъæдз кæнын
1141,beugen::V,токурут,æртасын кæнын
1142,beugen::V,бүк баттаа,æркъæдз кæнын
1143,beugen::V,бүк баттаа,æртасын кæнын
1144,biegen::V,иэх,тасын кӕнын
1145,biegen::V,өҕүлүннэр,тасын кӕнын
1146,drehen::V,эргит,здухын
1147,drehen::V,эргичит,здухын
1148,wenden::V,эргилин,афæлдахын
1149,wenden::V,эргилин,рафæлдахын
1150,umdrehen::V,түҥнэр,афæлдахын
1151,heben::V,көтөх,сдарын
1152,heben::V,көтөх,схæцын
1153,hochheben::V,таһаар,уæлæмæ хæцын
1154,ergreifen::V,тут,фӕлӕбурын
1155,halten::V,тут,дарын
1156,drücken::V,ык,æлхъивын
1157,drücken::V,ык,хæцын
1158,schieben::V,ас,схойын
1159,kratzen::V,кыһыы,хафын
1160,lecken::V,салаа,сдæрын
1161,beißen::V,ытыр,хæцын
1162,abreißen::V,быһа тарт,ратонын
1163,abreißen::V,туура тарт,ратонын
1164,abschneiden::V,быс,ралыг кӕнын
1165,abschneiden::V,быһан ыл,ралыг кӕнын
1166,abschneiden::V,быһа баттаа,ралыг кӕнын
1167,binden::V,кэлгий,бабӕттын
1168,stecken::V,батары ас,ныссадзын
1169,brechen::V,тоһут,асæттын
1170,brechen::V,тоһут,басæттын
1171,brechen::V,тоһут,ныссæттын
1172,klopfen::V,тоҥсуй,хойын
1173,klopfen::V,тоҥсуй,гуыпп-гуыпп кæнын
1174,klopfen::V,тоҥсуй,къуырцц-къуырцц кæнын
1175,hauen::V,оҕус,цӕвын
1176,hauen::V,оҕус,нӕмын
1177,kleben::V,силимнээ,ныхасын
1178,kleben::V,силимнээ,æндадзын
1179,reiben::V,аал,сӕрфын
1180,reiben::V,аал,хафын
1181,streichen::V,сыбаа,байсæрдын
1182,streichen::V,сыбаа,сахорын
1183,schleifen::V,чочуй,ссын
1184,schleifen::V,чочуй,цыргъ кӕнын
1185,schneiden::V,быс,кӕрдын
1186,rütteln::V,иэҕэҥнэт,æнкъусын
1187,schütteln::V,сахсый,уигъын
1188,schwenken::V,дайбаа,тилын
1189,schwenken::V,дайбаа,уигъын
1190,schütten::V,кут,ныккӕнын
1191,füllen::V,толор,байдзаг кæнын
1192,einwickeln::V,суулаа,батухын
1193,tragen::V,ит,хӕссын
1194,schleppen::V,сос,ласын
1195,ziehen::V,тарт,ласын
1196,aufbewahren::V,уур,æвæрын
1197,aufbewahren::V,харай,æвæрын
1198,werfen::V,бырах,зыввытт кӕнын
1199,fangen::V,хап,ӕрцахсын
1200,packen::V,тут,рацахсын
1201,verstecken::V,саһыар,æмбæхсын
1202,verstecken::V,саһыар,нымæхсын
1203,teilen::V,үллэр,уарын
1204,schicken::V,ыыт,ӕрвитын
1205,bringen::V,аҕал,æрхæссын
1206,bringen::V,аҕал,æрбахæссын
1207,hinzufügen::V,эп,ӕфтауын
1208,bekommen::V,ыл,ссарын
1209,bekommen::V,ыл,сфæрæз кæнын
1210,bekommen::V,ыл,самал кæнын
1211,bekommen::V,булун,ссарын
1212,bekommen::V,булун,сфæрæз кæнын
1213,bekommen::V,булун,самал кæнын
1214,erhalten::V,ыл,райсын
1215,nehmen::V,ыл,райсын
1216,wählen::V,быыбардаа,равзарын
1217,auswählen::V,тал,авзарын
1218,bewahren::V,харай,бавæрын
1219,bewahren::V,харай,нывæрын
1220,behindern::V,мэһэйдээ,цæлхдур æвæрын
1221,behindern::V,мэһэйдээ,ныхдур æвæрын
1222,behindern::V,мэһэйдээ,къуылымпы кæнын
1223,behindern::V,мэһэйдээ,хъыг дарын
1224,verderben::V,буорту гын,фесафын
1225,beschädigen::V,алдьат,халын
1226,zerbrechen::V,үлтүрүт,асӕттын
1227,zerreißen::V,хайыта тарт,аскъуынын
1228,zerstören::V,алдьат,фехалын
1229,verbrennen::V,уоттаа,басудзын
1230,geben::V,биэр,дӕттын
1231,reichen::V,аҕал,адæттын
1232,schenken::V,бэлэхтээ,лæвар кæнын
1233,versprechen::V,эрэннэр,дзырд раттын
1234,versprechen::V,эрэннэр,зӕрдӕ бавӕрын
1235,wünschen::V,баҕар,зæрдæ зæгъы
1236,loben::V,хайҕаа,раппӕлын
1237,küssen::V,уураа,пъа кæнын
1238,küssen::V,уураа,ба кæнын
1239,wiegen::V,бигээ,узын
1240,zudecken::V,сап,бамбӕрзын
1241,zudecken::V,бүрүй,бамбӕрзын
1242,wecken::V,уһугуннар,райхъал кӕнын
1243,zeigen::V,көрдөр,амонын
1244,führen::V,салай,кӕнын
1245,führen::V,салай,фæкæнын
1246,lehren::V,үөрэт,ахуыр кæнын
1247,unterrichten::V,үөрэт,ахуыр кæнын
1248,aufziehen::V,иит,хъомыл кӕнын
1249,leiten::V,салай,разамынд дӕттын
1250,antreiben::V,кыһай,тагъд кæнын
1251,antreiben::V,кыһай,рог кæнын
1252,lassen::V,күһэй,кæнын
1253,einladen::V,ыҥыр,ӕрхонын
1254,einladen::V,ыҥыр,ӕрбахонын
1255,vereinigen::V,холбоо,баиу кӕнын
1256,vereinigen::V,түм,баиу кӕнын
1257,besuchen::V,сырыт,абæрæг кæнын
1258,besuchen::V,сырыт,бабæрæг кæнын
1259,besuchen::V,сырыт,бауайын
1260,besuchen::V,билсэ сырыт,абæрæг кæнын
1261,besuchen::V,билсэ сырыт,бабæрæг кæнын
1262,besuchen::V,билсэ сырыт,бауайын
1263,treffen::V,көрүс,фембæлын
1264,sich versammeln::V,мүһүн,æрæмбырд уын
1265,sich versammeln::V,түмүс,æрæмбырд уын
1266,spielen::V,оонньоо,хъазын
1267,singen::V,ыллаа,зарын
1268,tanzen::V,үҥкүүлээ,кафын
1269,sich trennen::V,араҕыс,фæйнæрдæм фæцæуын айхæлын
1270,verlassen::V,хааллар,ныууадзын
1271,retten::V,өрүһүй,фервӕзын кӕнын
1272,bewachen::V,араҥаччылаа,хъахъхъӕнын
1273,schützen::V,көмүскээ,хъахъхъӕнын
1274,verteidigen::V,көмүскээ,бахизын
1275,sich schlagen::V,охсус,хыл кæнын
1276,schießen::V,ытыалаа,ӕхсын
1277,siegen::V,хот,басӕттын
1278,siegen::V,хот,фӕуӕлахиз уӕвын
1279,siegen::V,кыай,басӕттын
1280,siegen::V,кыай,фӕуӕлахиз уӕвын
1281,ärgern::V,кыыһырт,мӕсты кӕнын
1282,schlagen::V,оҕус,ныццæвын
1283,treten::V,тэп,
1284,stechen::V,кэй,фæрæхойын
1285,stoßen::V,кэп,риуыгъын
1286,stoßen::V,үтүрүй,риуыгъын
1287,stehlen::V,уор,давын
1288,stören::V,мэһэйдээ,хъыгдарын
1289,belästigen::V,батар,хъыгдарын
1290,verbergen::V,кистээ,бамбӕхсын
1291,verbergen::V,кистээ,басусӕг кӕнын
1292,täuschen::V,албыннаа,фӕливын
1293,täuschen::V,албыннаа,асайын
1294,betrügen::V,албыннаа,асайын
1295,töten::V,өлөр,амарын
1296,wohnen::V,олор,цӕрын
1297,arbeiten::V,үлэлээ,кусын
1298,sammeln::V,мус,æртонын
1299,sammeln::V,хомуй,æртонын
1300,pflücken::V,үргээ,тонын
1301,jagen::V,бултаа,цуан кæнын
1302,fischen::V,балыктаа,кæсаг ахсын æнгуырæй
1303,fischen::V,балыктаа,æнгуыр дарын
1304,fassen::V,тут,ӕрцахсын
1305,hüten::V,манаа,хизын
1306,treiben::V,үүр,скъӕрын
1307,anbinden::V,баай,бабæттын
1308,anbinden::V,баай,æрбæттын
1309,füttern::V,аһат,холлаг дæттын
1310,füttern::V,аһат,холлаг æвæрын
1311,füttern::V,аһат,дарын
1312,melken::V,ыа,дуцын
1313,hacken::V,кэрт,кæрдын
1314,hacken::V,кэрт,лыгтæ кæнын
1315,gießen::V,сиигирт,бакалын
1316,reifen::V,бус,срæгъæд уын
1317,reifen::V,бус,сцæттæ уын
1318,zubereiten::V,бэлэмнээ,сцӕттӕ кӕнын
1319,kochen::V,буһар,фыцын
1320,backen::V,буһар,фыцын
1321,braten::V,хооруй,цурын
1322,braten::V,ыһаарылаа,цурын
1323,braten::V,соркуойдаа,цурын
1324,umrühren::V,былаа,ахæццæ кæнын
1325,umrühren::V,былаа,азмæнтын
1326,umrühren::V,былаа,астауын
1327,stricken::V,өр,кæнын
1328,stricken::V,өр,бийын
1329,nähen::V,иистэн,хуыйын
1330,färben::V,кырааскалаа,ахорын
1331,reinigen::V,ыраастаа,ссыгъдæг кæнын
1332,reinigen::V,ыраастаа,ныссыгъдæг кæнын
1333,reinigen::V,ыраастаа,ныссæрфын
1334,waschen::V,сууй,ӕхсын
1335,abwischen::V,сот,сӕрфын
1336,spülen::V,сайҕаа,æнхъæвзын
1337,fegen::V,сиппий,мӕрзын
1338,kehren::V,харбаа,мӕрзын
1339,baden::V,сөтүөлээ,хи найын
1340,sich waschen::V,суун,хи æхсын
1341,ausziehen::V,уһул,ласын
1342,anziehen::V,кэтэрт,скæнын
1343,sich anziehen::V,таҥын,дзаума скæнын
1344,sich anziehen::V,таҥын,дарæс скæнын
1345,kämmen::V,тараа,ныффасын
1346,kämmen::V,тараа,æрфасын
1347,schmücken::V,симээ,фӕлындын
1348,sagen::V,диэ,зæгъын
1349,sprechen::V,эт,дзурын
1350,sprechen::V,саҥар,дзурын
1351,reden::V,кэпсэт,ныхас кӕнын
