,Concept_ID,eu,ka
729,warm::A,bero,თბილი
730,kalt::A,hotz,ცივი
731,kühl::A,hotzil,გრილი
732,frisch::A,fresko,სუფთა
733,frisch::A,hozkirri,სუფთა
734,feucht::A,heze,ნოტიო
735,nass::A,busti,სველი
736,trocken::A,siku,მშრალი
737,trocken::A,lehor,მშრალი
738,voll::A,bete,სავსე
739,leer::A,huts,ცარიელი
740,offen::A,ireki,ღია
741,offen::A,ireki,გაშლილი
742,geschlossen::A,itxita,დახურული
743,sauber::A,xahu,სუფთა
744,sauber::A,xahu,წმინდა
745,sauber::A,garbi,სუფთა
746,sauber::A,garbi,წმინდა
747,schmutzig::A,lohi,ტალახიანი
748,schmutzig::A,zikin,ტალახიანი
749,roh::A,gordin,უმი
750,reif::A,umo,მწიფე
751,reif::A,heldu,მწიფე
752,lecker::A,goxo,გემრიელი
753,süß::A,goxo,ტკბილი
754,bitter::A,karmin,მწარე
755,bitter::A,garratz,მწარე
756,sauer::A,mingots,მჟავე
757,hell::A,argi,ნათელი
758,dunkel::A,ilun,ბნელი
759,schwarz::A,beltz,შავი
760,weiß::A,zuri,თეთრი
761,rot::A,gorri,წითელი
762,gelb::A,hori,ყვითელი
763,blau::A,urdin,ლურჯი
764,blau::A,urdin,ცისფერი
765,grün::A,berde,მწვანე
766,grün::A,musker,მწვანე
767,grau::A,urdin,რუხი
768,grau::A,urdin,ნაცრისფერი
769,grau::A,urdinabar,რუხი
770,grau::A,urdinabar,ნაცრისფერი
771,bunt::A,koloretsu,ჭრელი
772,bunt::A,koloretsu,ფერადი
773,billig::A,merke,იაფი
774,teuer::A,garesti,ძვირი
775,wertvoll::A,baliotsu,ღირსიანი
776,blind::A,itsu,ბრმა
777,taub::A,gor,ყრუ
778,kräftig::A,kementsu,ძალავანი
779,stark::A,bizkor,ძლიერი
780,stark::A,bizkor,ღონიერი
781,stark::A,indartsu,ძლიერი
782,stark::A,indartsu,ღონიერი
783,schwach::A,ahul,სუსტი
784,schwach::A,indargabe,სუსტი
785,fett::A,gizen,სქელი
786,schlank::A,lerden,გამხდარი
787,hübsch::A,polit,ეშხიანი
788,hübsch::A,polit,მშვენიერი
789,böse::A,tzar,ავი
790,böse::A,tzar,ბოროტი
791,böse::A,gaizto,ავი
792,böse::A,gaizto,ბოროტი
793,dumm::A,lelo,ბოთე
794,dumm::A,lelo,სულელი
795,dumm::A,pello,ბოთე
796,dumm::A,pello,სულელი
797,faul::A,nagi,ზანტი
798,faul::A,nagi,ზარმაცი
799,faul::A,alfer,ზანტი
800,faul::A,alfer,ზარმაცი
801,fleißig::A,maratz,ბეჯითი
802,fleißig::A,maratz,მუყაითი
803,fleißig::A,lanzale,ბეჯითი
804,fleißig::A,lanzale,მუყაითი
805,geizig::A,zeken,ძუნწი
806,geizig::A,zikoitz,ძუნწი
807,klug::A,zuhur,ჭკვიანი
808,geschickt::A,trebe,მარჯვე
809,geschickt::A,trebe,გაწაფული
810,geschickt::A,antzetsu,მარჯვე
811,geschickt::A,antzetsu,გაწაფული
812,lieb::A,maite,სატრფიალო
813,lieb::A,laztan,სატრფიალო
814,lustig::A,alaitsu,მხიარული
815,sanft::A,eme,ალერსიანი
816,sanft::A,eme,გრძნობიერი
817,sanft::A,ezti,ალერსიანი
818,sanft::A,ezti,გრძნობიერი
819,hungrig::A,gose,მშიერი
820,krank::A,eri,სნეული
821,krank::A,eri,ავადმყოფი
822,krank::A,gaixo,სნეული
823,krank::A,gaixo,ავადმყოფი
824,nackt::A,biluzi,ტიტველი
825,traurig::A,itun,მწუხარე
826,traurig::A,itun,სევდიანი
827,traurig::A,betilun,მწუხარე
828,traurig::A,betilun,სევდიანი
829,lebendig::A,bizirik,ცოცხალი
830,gut::A,on,კარგი
831,schlecht::A,txar,უხეირო
832,richtig::A,zuzen,ნამდვილი
833,schlimm::A,larri,ცუდი
834,wahr::A,egiazko,სწორი
835,wahr::A,egiazko,ჭეშმარიტი
836,alt::A,zahar,ძველი
837,neu::A,berri,ახალი
838,ehemalig::A,lehengo,ყოფილი
839,alt[Lebewesen]::A,adindun,ბებერი
840,jung::A,gazte,ნორჩი
841,jung::A,gazte,ახალგაზრდა
842,arm::A,txiro,ღარიბი
843,arm::A,behartsu,ღარიბი
844,reich::A,dirudun,მდიდარი
845,bekannt::A,ezagun,ცნობილი
846,berühmt::A,entzun,გამოჩენილი
847,berühmt::A,ospetsu,გამოჩენილი
848,fremd::A,arrotz,უცხო
849,fremd::A,arrotz,გარეშე
850,verschieden::A,ezberdin,სხვაგვარი
851,verschieden::A,desberdin,სხვაგვარი
852,nah::A,hurre,ახლო
853,nah::A,hurbil,ახლო
854,fern::A,urrun,შორი
855,fern::A,urrun,შორეული
856,linker::A,ezker,მარცხენა
857,rechter::A,eskuin,მარჯვენა
858,anderer::A,beste,სხვა
859,erster::A,lehen,პირველი
860,erster::A,aurren,პირველი
861,zweiter::A,bigarren,მეორე
862,dritter::A,hirugarren,მესამე
863,letzter::A,azken,ბოლო
864,letzter::A,azken,უკანასკნელი
865,letzter::A,hondar,ბოლო
866,letzter::A,hondar,უკანასკნელი
867,allein::ADV,bakarrik,მარტო
868,auf einmal::ADV,batera,ერთდროულად
869,zusammen::ADV,elkarrekin,ერთად
870,lange::ADV,luzaro,დიდხანს
871,plötzlich::ADV,bat-batean,მოულოდნელად
872,sofort::ADV,berehala,ახლავე
873,später::ADV,gero,მოგვიანებით
874,jetzt::ADV,orain,ახლა
875,heute::ADV,gaur,დღეს
876,morgen::ADV,bihar,ხვალ
877,bald::ADV,aurki,მალე
878,bald::ADV,laster,მალე
879,dann::ADV,ondoren,მერე
880,gestern::ADV,atzo,გუშინ
881,einst::ADV,antzina,ოდესღაც
882,damals::ADV,orduan,მაშინ
883,danach::ADV,gerora,მერმე
884,danach::ADV,gerora,შემდეგ
885,danach::ADV,ondoren,მერმე
886,danach::ADV,ondoren,შემდეგ
887,vorher::ADV,lehenago,ადრე
888,vorher::ADV,lehenago,წინათ
889,zuerst::ADV,aurrena,ჯერ
890,zuerst::ADV,lehenbizi,ჯერ
891,einmal::ADV,behin,ერთხელ
892,einmal::ADV,aldi bat,ერთხელ
893,manchmal::ADV,batzuetan,ხან
894,manchmal::ADV,batzuetan,ზოგჯერ
895,manchmal::ADV,zenbaitetan,ხან
896,manchmal::ADV,zenbaitetan,ზოგჯერ
897,oft::ADV,maiz,ხშირად
898,oft::ADV,askotan,ხშირად
899,immer::ADV,beti,მუდამ
900,immer::ADV,beti,ყოველთვის
901,niemals::ADV,inoiz ez,არასდროს
902,niemals::ADV,sekula ez,არასდროს
903,hier::ADV,hemen,აქ
904,hierhin::ADV,hona,აქეთ
905,von hier::ADV,hemendik,აქედან
906,von hier::ADV,honetatik,აქედან
907,dort::ADV,han,იქ
908,dorthin::ADV,hara,იქით
909,geradeaus::ADV,artez,პირდაპირ
910,vorwärts::ADV,aurrera,წინ
911,rückwärts::ADV,atzera,უკან
912,rückwärts::ADV,atzerantz,უკან
913,zurück::ADV,atzera,უკანვე
914,unten::ADV,behean,დაბლა
915,unten::ADV,behean,ქვევით
916,hinab::ADV,behera,ძირს
917,hinab::ADV,beherantz,ძირს
918,oben::ADV,goian,ზემოთ
919,hinauf::ADV,gora,ზევით
920,hinauf::ADV,gorantz,ზევით
921,überall::ADV,edonon,ყველგან
922,nicht::ADV,ez,არ
923,ein wenig::ADV,apur bat,ცოტა
924,ein wenig::ADV,pixka bat,ცოტა
925,kaum::ADV,ozta,ძლივს
926,kaum::ADV,nekez,ძლივს
927,sehr::ADV,oso,მეტად
928,sehr::ADV,oso,ძალიან
929,so::ADV,hala,ისე
930,so::ADV,honela,ისე
931,noch::ADV,oraindik,ჯერ
932,nur::ADV,bakarrik,მხოლოდ
933,schon::ADV,ja,უკვე
934,schon::ADV,jada,უკვე
935,wieder::ADV,berriro,ისევ
936,wieder::ADV,berriro,კიდევ
937,vergebens::ADV,alferrik,ამაოდ
938,vergebens::ADV,alferrik,ტყუილად
939,vor::PRP,aurrean,წინ
940,hinter::PRP,ostean,უკან
941,hinter::PRP,ostean,მიღმა
942,hinter::PRP,gibelean,უკან
943,hinter::PRP,gibelean,მიღმა
944,unter::PRP,pean,ქვეშ
945,unter::PRP,pean,ქვევით
946,unter::PRP,azpian,ქვეშ
947,unter::PRP,azpian,ქვევით
948,durch::PRP,zehar,გავლით
949,neben::PRP,ondoan,გვერდით
950,neben::PRP,aldamenean,გვერდით
951,zwischen::PRP,artean,შუა
952,zwischen::PRP,artean,შორის
953,wegen::PRP,-gatik,გამო
954,wegen::PRP,-gatik,შედეგად
955,dies::PRN,hau,ეს
956,das::PRN,hura,ეგ
957,alles::PRN,dena,ყველაფერი
958,ich::PRN,ni,მე
959,du::PRN,zu,შენ
960,er::PRN,bera,ის
961,er::PRN,bera,იგი
962,wir::PRN,gu,ჩვენ
963,ihr::PRN,zuek,თქვენ
964,sie::PRN,berak,ისინი
965,was::FPRN,zer,რა
966,wer::FPRN,nor,ვინ
967,wo::FADV,non,სად
968,wohin::FADV,nora,საით
969,wie::FADV,nola,როგორ
970,wie::FADV,zelan,როგორ
971,warum::FADV,zeren,რაზე
972,warum::FADV,zeren,რატომ
973,warum::FADV,zergatik,რაზე
974,warum::FADV,zergatik,რატომ
975,wieviel::FNUM,zenbat,რამდენი
976,eins::NUM,bat,ერთი
977,zwei::NUM,bi,ორი
978,zwei::NUM,biga,ორი
979,drei::NUM,hiru,სამი
980,vier::NUM,lau,ოთხი
981,fünf::NUM,bost,ხუთი
982,sechs::NUM,sei,ექვსი
983,sieben::NUM,zazpi,შვიდი
984,acht::NUM,zortzi,რვა
985,neun::NUM,bederatzi,ცხრა
986,zehn::NUM,hamar,ათი
987,elf::NUM,hamaika,თერთმეტი
988,zwölf::NUM,hamabi,თორმეტი
989,zwanzig::NUM,hogei,ოცი
990,dreißig::NUM,hogeita hamar,ოცდაათი
991,vierzig::NUM,berrogei,ორმოცი
992,fünfzig::NUM,berrogeita hamar,ორმოცდაათი
993,sechzig::NUM,hirurogei,სამოცი
994,siebzig::NUM,hirurogeita hamar,სამოცდაათი
995,achtzig::NUM,laurogei,ოთხმოცი
996,neunzig::NUM,laurogeita hamar,ოთხმოცდაათი
997,hundert::NUM,ehun,ასი
998,tausend::NUM,mila,ათასი
999,und::CNJ,eta,და
1000,oder::CNJ,edo,ან
1001,stehen::V,zutik egon,დგას
1002,sitzen::V,eserita egon,ზის
1003,liegen::V,etzan,აწევს
1004,hängen::V,eskegita egon,კიდია
1005,hängen::V,zintzilik egon,კიდია
1006,werden::V,bihurtu,გახდება
1007,werden::V,bilakatu,გახდება
1008,passieren::V,pasatu,მოხდება
1009,passieren::V,gertatu,მოხდება
1010,beginnen::V,hasi,იწყება
1011,enden::V,bukatu,გათავდება
1012,wechseln::V,aldatu,იცვლება
1013,aufgehen[Sonne]::V,ilki,ამოდის
1014,aufgehen[Sonne]::V,sortu,ამოდის
1015,untergehen[Sonne]::V,sartu,ჩადის
1016,scheinen[Sonne]::V,eguzkia egon,ანათებს
1017,donnern::V,trumoia jo,ქუხს
1018,wehen::V,haizea ibili,ქრის
1019,wehen::V,haizea ibili,დაუბერავს
1020,strömen::V,zorrotadaka isuri,იღვრება
1021,fließen::V,isuri,დის
1022,fließen::V,isuri,მიედინება
1023,sich drehen::V,biratu,ტრიალებს
1024,schwanken::V,zabuka ibili,ირხევა
1025,schwingen::V,kulunkatu,ირხევა
1026,fallen::V,erori,დავარდება
1027,brennen::V,sutan egon,იწვის
1028,rauchen::V,kea bota,ბოლავს
1029,rauchen::V,kea bota,აბოლებს
1030,regnen::V,euria ari izan,წვიმს
1031,gefrieren::V,izoztu,იყინება
1032,gefrieren::V,hormatu,იყინება
1033,tauen::V,gesaldu,დნება
1034,schmelzen::V,urtu,დნება
1035,trocknen::V,idortu,გაშრება
1036,trocknen::V,lehortu,გაშრება
1037,sieden::V,irakin,დუღს
1038,faulen::V,hirotu,ლპება
1039,faulen::V,usteldu,ლპება
1040,verfaulen::V,hirotu,ლპება
1041,verfaulen::V,usteldu,ლპება
1042,reißen::V,eten,დაიხევა
1043,reißen::V,tarrat egin,დაიხევა
1044,versinken::V,urperatu,ეფლობა
1045,versinken::V,urperatu,ჩაიძირება
1046,vergehen::V,iragan,გადის
1047,erscheinen::V,agertu,გამოჩნდება
1048,verschwinden::V,desagertu,გააქრება
1049,verschwinden::V,desagertu,დაიკარგება
1050,sinken::V,beheititu,დაიწევს
1051,abnehmen::V,gutxitu,შემცირდება
1052,abnehmen::V,beheratu,შემცირდება
1053,zunehmen::V,gora egin,გასუქდება
1054,steigen::V,igo,მოიმატებს
1055,wachsen::V,hazi,იზრდება
1056,wachsen::V,hazi,მრავლდება
1057,glänzen::V,distiratu,ბრწყინავს
1058,funkeln::V,izarniatu,კაშკაშებს
1059,lärmen::V,zarata atera,ხმაურობს
1060,läuten::V,jo,დარეკავს
1061,läuten::V,hots egin,დარეკავს
1062,klingeln::V,txirrina jo,დარეკავს
1063,klirren::V,tintin egin,დააწკარუნებს
1064,brausen::V,marru egin,ბობოქრობს
1065,rauschen::V,fir-fir egin,შრიალებს
1066,klingen::V,soinu egin,ხმას გამოსცემს
1067,bellen::V,zaunkatu,უყეფს
1068,heulen::V,ulu egin,ღმუის
1069,heulen::V,uhuri egin,ღმუის
1070,blasen::V,ufa egin,დაუბერავს
1071,blasen::V,putz egin,დაუბერავს
1072,pfeifen::V,txistu egin,უსტვენს
1073,schreien::V,oihu egin,ყვირის
1074,schreien::V,garrasi egin,ყვირის
1075,stöhnen::V,intziri egin,კვნესის
1076,zittern::V,ikara egin,აძაგძაგებს
1077,zittern::V,dar-dar egin,აძაგძაგებს
1078,leben::V,bizi izan,ცოცხლობს
1079,geboren werden::V,jaio,იშვება
1080,geboren werden::V,jaio,იბადება
1081,atmen::V,hats egin,სუნთქავს
1082,atmen::V,arnasa egin,სუნთქავს
1083,trinken::V,edan,სვამს
1084,trinken::V,edan,დალევს
1085,essen::V,jan,შეჭამს
1086,schlucken::V,irentsi,ყლაპავს
1087,müde werden::V,unatu,დაიქანცება
1088,müde werden::V,nekatu,დაიქანცება
1089,einschlafen::V,lokartu,დაიძინებს
1090,schlafen::V,lo egin,სძინავს
1091,aufwachen::V,esnatu,გაიღვიძებს
1092,aufwachen::V,atzarri,გაიღვიძებს
1093,aufstehen::V,jaiki,ადგება
1094,sich erholen::V,atseden egin,დაისვენებს
1095,krank werden::V,gaixotu,ავად გახდება
1096,krank sein::V,eri izan,ავადმყოფობს
1097,krank sein::V,gaixo izan,ავადმყოფობს
1098,schmerzen::V,min egin,სტკივა
1099,husten::V,eztul egin,ახველებს
1100,genesen::V,osatu,მორჩება
1101,sterben::V,hil,კვდება
1102,sterben::V,zendu,კვდება
1103,umkommen::V,istripuz hil,დაიღუპება
1104,sich bewegen::V,higitu,იძვრის
1105,sich bewegen::V,higitu,მოძრაობს
1106,sich rühren::V,zirkin egin,გაინძრევა
1107,sich erheben::V,zutitu,ადგება
1108,sich erheben::V,altxatu,ადგება
1109,sich setzen::V,eseri,დაჯდება
1110,sich setzen::V,jesarri,დაჯდება
1111,hinfallen::V,erori,დაეცემა
1112,laufen::V,ibili,დადის
1113,schreiten::V,oinkatu,აბიჯებს
1114,spazierengehen::V,paseatu,დასეირნობს
1115,spazierengehen::V,ostera bat egin,დასეირნობს
1116,eilen::V,lasterkatu,მიიჩქარის
1117,sich beeilen::V,lehiatu,აჩქარდება
1118,sausen::V,ziztu bizian joan,მიქრის
1119,rennen::V,lasterka egin,დარბის
1120,springen::V,jauzi egin,ხტის
1121,klettern::V,igo,ძვრება
1122,schaukeln::V,zabu egin,ქანაობს
1123,schaukeln::V,zanbulu egin,ქანაობს
1124,kriechen::V,narras egin,დაბობღავს
1125,schwimmen::V,igerikatu,ცურავს
1126,schwimmen::V,igeri egin,ცურავს
1127,tauchen::V,murgildu,ჩაიძირება
1128,tauchen::V,pulunpatu,ჩაიძირება
1129,rudern::V,bogatu,ნიჩაბს უსვამს
1130,rudern::V,arraun egin,ნიჩაბს უსვამს
1131,fahren::V,joan,დადის
1132,fahren::V,joan,მგზავრობს
1133,fliegen::V,hegaldatu,იფრენს
1134,fliegen::V,hegaldatu,გაფრინდება
1135,fliegen::V,hegan egin,იფრენს
1136,fliegen::V,hegan egin,გაფრინდება
1137,gehen::V,joan,მიდის
1138,weggehen::V,alde egin,წამოდის
1139,abfahren::V,abiatu,მიემგზავრება
1140,anhalten::V,geratu,ჩერდება
1141,anhalten::V,gelditu,ჩერდება
1142,hineingehen::V,sartu,შედის
1143,eintreten::V,sartu,შედის
1144,kommen::V,etorri,მოდის
1145,ankommen::V,heldu,ჩადის
1146,ankommen::V,iritsi,ჩადის
1147,zurückkommen::V,itzuli,დაბრუნდება
1148,bleiben::V,gelditu,დარჩება
1149,warten::V,itxaron,ელოდება
1150,warten::V,zain egon,ელოდება
1151,erwarten::V,iguriki,ელის
1152,erwarten::V,iguriki,დაიცდის
1153,suchen::V,bilatu,ეძებს
1154,suchen::V,bilatu,მოძებნის
1155,finden::V,idoro,მიაგნებს
1156,finden::V,idoro,გამოძებნის
1157,finden::V,aurkitu,მიაგნებს
1158,finden::V,aurkitu,გამოძებნის
1159,versuchen::V,saiatu,ცდის
1160,versuchen::V,saiatu,ცდილობს
1161,versuchen::V,ahalegindu,ცდის
1162,versuchen::V,ahalegindu,ცდილობს
1163,vorbereiten::V,gertatu,მოამზადებს
1164,lieben::V,maitatu,უყვარს
1165,lieben::V,maite izan,უყვარს
1166,mögen::V,laket izan,ეტრფის
1167,mögen::V,atsegin izan,ეტრფის
1168,lachen::V,irri egin,იცინის
1169,lachen::V,barre egin,იცინის
1170,rühren::V,hunkitu,გულს აუჩუყებს
1171,weinen::V,negar egin,ტირის
1172,schimpfen::V,erneguka ari izan,შეიგინება
1173,sich ärgern::V,ernegatu,გაბრაზობს
1174,sich ärgern::V,haserretu,გაბრაზობს
1175,sich fürchten::V,beldur izan,შიშობს
1176,fürchten::V,beldur izan,ფრთხილობს
1177,fliehen::V,ihes egin,გაიქცევა
1178,flüchten::V,ihes egin,გაიქცევა
1179,sehen::V,ikusi,ხედავს
1180,anschauen::V,begietsi,ნახავს
1181,ansehen::V,begiratu,უყურებს
1182,hören::V,aditu,ისმენს
1183,zuhören::V,entzun,მოისმენს
1184,probieren::V,dastatu,გასინჯავს
1185,riechen::V,usnatu,ყნოსავს
1186,riechen::V,usaindu,ყნოსავს
1187,fühlen::V,sentitu,გრძნობს
1188,scheinen::V,iruditu,ეჩვენება
1189,scheinen::V,begitandu,ეჩვენება
1190,zu sehen sein::V,azaldu,მოჩანს
1191,vernehmen::V,aditu,გაიგებს
1192,frieren::V,hotz izan,იყინება
1193,tun::V,egin,აკეთებს
1194,können::V,ahal izan,შეიძლება
1195,wollen::V,nahi izan,უნდა
1196,anfangen::V,hasi,დაიწყებს
1197,beenden::V,bukatu,ამთავრებს
1198,aufhören::V,utzi,შეწყვეტს
1199,gelingen::V,lortu,მოახერხებს
1200,geraten::V,heldu,გამოდის
1201,öffnen::V,ireki,გახსნის
1202,öffnen::V,zabaldu,გახსნის
1203,schließen::V,itxi,ხურავს
1204,schließen::V,itxi,დაკეტავს
1205,stellen::V,ipini,დადგამს
1206,setzen::V,jesarri,დასვამს
1207,legen::V,jarri,დადებს
1208,berühren::V,ukitu,შეახებს
1209,berühren::V,ukitu,მიაკარებს
1210,verbinden::V,uztartu,შეაერთებს
1211,bedecken::V,estali,გადააფარებს
1212,aufhängen::V,eseki,დაკიდებს
1213,aufhängen::V,eskegi,დაკიდებს
1214,anzünden::V,piztu,დაანთებს
1215,anzünden::V,piztu,მოუკიდებს
1216,aufheben::V,jaso,აიღებს
1217,aufheben::V,jaso,აიყვანს
1218,zurücklassen::V,atzean utzi,დატოვებს
1219,verlieren::V,galdu,დაკარგავს
1220,fallen lassen::V,erortzen utzi,გაუვარდება
1221,machen::V,egin,გააკეთებს
1222,machen::V,egin,გამოიწვევს
1223,herstellen::V,ekoiztu,დაამზადებს
1224,bauen::V,eraiki,ააშენებს
1225,reparieren::V,konpondu,შეაკეთებს
1226,reparieren::V,konpondu,გაარემონტებს
1227,verbessern::V,hobetu,გამოაკეთებს
1228,verbessern::V,hobetu,გააუმჯობესებს
1229,ändern::V,mudatu,შეცვლის
1230,graben::V,aitzurtu,თხრის
1231,beugen::V,makurtu,ხრის
1232,biegen::V,malgutu,გაღუნავს
1233,biegen::V,makolatu,გაღუნავს
1234,drehen::V,jiratu,ატრიალებს
1235,wenden::V,bihurtu,მოაბრუნებს
1236,umdrehen::V,biratu,შეატრიალებს
1237,umdrehen::V,alderantzikatu,შეატრიალებს
1238,heben::V,jaso,ასწევს
1239,heben::V,goratu,ასწევს
1240,hochheben::V,goratu,აიყვანს
1241,hochheben::V,altxatu,აიყვანს
1242,ergreifen::V,oratu,სტაცებს
1243,halten::V,eutsi,უჭირავს
1244,drücken::V,sakatu,დააწვება
1245,schieben::V,bultzatu,მისწევს
1246,kratzen::V,hatz egin,მოფხანს
1247,kratzen::V,hazka egin,მოფხანს
1248,lecken::V,miaztu,ლოკავს
1249,lecken::V,lamikatu,ლოკავს
1250,beißen::V,hozka egin,უკბენს
1251,beißen::V,ausiki egin,უკბენს
1252,abreißen::V,kendu,გლეჯს
1253,abreißen::V,kendu,მოწყვეტს
1254,abschneiden::V,moztu,გაჭრის
1255,abschneiden::V,pikatu,გაჭრის
1256,binden::V,lotu,შეკრავს
1257,binden::V,lotu,გადააბამს
1258,binden::V,estekatu,შეკრავს
1259,binden::V,estekatu,გადააბამს
1260,stecken::V,sartu,ჩაასობს
1261,brechen::V,apurtu,მოიტეხს
1262,klopfen::V,jo,აკაკუნებს
1263,hauen::V,jo,ლეწავს
1264,kleben::V,itsatsi,წებავს
1265,kleben::V,itsatsi,დააწებებს
1266,reiben::V,igurtzi,დაზელს
1267,streichen::V,igurtzi,უსვამს
1268,schleifen::V,zorroztu,ლესავს
1269,schneiden::V,moztu,გაჭრის
1270,rütteln::V,astindu,არხევს
1271,rütteln::V,inarrosi,არხევს
1272,schütteln::V,astindu,არყევს
1273,schütteln::V,astindu,ანძრევს
1274,schütteln::V,inarrosi,არყევს
1275,schütteln::V,inarrosi,ანძრევს
1276,schwenken::V,zabukatu,აქნევს
1277,schütten::V,isuri,ღვრის
1278,schütten::V,isuri,დააქცევს
1279,füllen::V,bete,გაავსებს
1280,einwickeln::V,bildu,შეახვევს
1281,tragen::V,eroan,მიიტანს
1282,tragen::V,eraman,მიიტანს
1283,schleppen::V,narrastu,მიათრევს
1284,schleppen::V,herrestatu,მიათრევს
1285,ziehen::V,tira egin,წევს
1286,ziehen::V,tira egin,ათრევს
1287,aufbewahren::V,gorde,შეინახავს
1288,werfen::V,jaurti,ისვრის
1289,werfen::V,aurtiki,ისვრის
1290,fangen::V,atzeman,დაიჭერს
1291,packen::V,heldu,სტაცებს
1292,verstecken::V,ostendu,მალავს
1293,verstecken::V,ezkutatu,მალავს
1294,teilen::V,zatitu,დაყოფს
1295,schicken::V,bidali,გაგზავნის
1296,bringen::V,ekarri,მოიტანს
1297,hinzufügen::V,eratxiki,დაამატებს
1298,hinzufügen::V,gaineratu,დაამატებს
1299,bekommen::V,jaso,ამოიღებს
1300,erhalten::V,jaso,იღებს
1301,nehmen::V,hartu,აიღებს
1302,wählen::V,hautatu,გადაარჩევს
1303,wählen::V,aukeratu,გადაარჩევს
1304,auswählen::V,hautatu,ამოარჩევს
1305,auswählen::V,aukeratu,ამოარჩევს
1306,bewahren::V,begiratu,ინარჩუნებს
1307,behindern::V,oztopatu,აბრკოლებს
1308,behindern::V,oztopatu,გააძნელებს
1309,verderben::V,hondatu,გააფუჭებს
1310,beschädigen::V,akastu,დააზიანებს
1311,zerbrechen::V,apurtu,დაამტვრევს
1312,zerreißen::V,zarratatu,გახევს
1313,zerstören::V,suntsitu,მოსპობს
1314,zerstören::V,suntsitu,დაანგრევს
1315,verbrennen::V,erre,დაწვავს
1316,verbrennen::V,kiskali,დაწვავს
1317,geben::V,eman,აძლევს
1318,reichen::V,luzatu,მიაწოდებს
1319,reichen::V,helarazi,მიაწოდებს
1320,schenken::V,oparitu,აჩუქებს
1321,versprechen::V,agindu,აღუთქვამს
1322,wünschen::V,opatu,უსურვებს
1323,wünschen::V,opetsi,უსურვებს
1324,loben::V,laudatu,აქებს
1325,loben::V,laudatu,ამკობს
1326,loben::V,goraipatu,აქებს
1327,loben::V,goraipatu,ამკობს
1328,küssen::V,musu eman,აკოცებს
1329,wiegen::V,kulunkatu,არხევს
1330,zudecken::V,estali,გადახურავს
1331,wecken::V,esnatu,გააღვიძებს
1332,wecken::V,iratzartu,გააღვიძებს
1333,zeigen::V,erakutsi,დაანახვებს
1334,führen::V,gidatu,მიჰყავს
1335,lehren::V,irakatsi,ასწავლის
1336,unterrichten::V,eskolak eman,ასწავლის
1337,aufziehen::V,hazi,აღზრდის
1338,leiten::V,arteztu,აწარმოებს
1339,leiten::V,arteztu,ხელმძღვანელობს
1340,antreiben::V,bulkatu,დააჩქარებს
1341,lassen::V,-arazi,ა--ინებს
1342,einladen::V,gonbidatu,მოიპატიჟებს
1343,vereinigen::V,batu,შეაერთებს
1344,vereinigen::V,bateratu,შეაერთებს
1345,besuchen::V,ikustatu,სანახავად მიდის
1346,treffen::V,topatu,შეხვდება
1347,sich versammeln::V,bildu,შეიკრიბება
1348,spielen::V,jolastu,ეთამაშება
1349,singen::V,abestu,მღერის
1350,singen::V,kantatu,მღერის
1351,tanzen::V,dantzatu,ცეკვავს
1352,tanzen::V,dantzan egin,ცეკვავს
1353,sich trennen::V,banandu,მოშორდება
1354,verlassen::V,utzietsi,მიატოვებს
1355,retten::V,salbatu,იხსნის
1356,retten::V,salbatu,გადაარჩენს
1357,retten::V,gaizkatu,იხსნის
1358,retten::V,gaizkatu,გადაარჩენს
1359,bewachen::V,jagon,დარაჯობს
1360,bewachen::V,jagon,უთვალთვალებს
1361,bewachen::V,zaindu,დარაჯობს
1362,bewachen::V,zaindu,უთვალთვალებს
1363,schützen::V,babestu,დაიფარავს
1364,schützen::V,gerizatu,დაიფარავს
1365,verteidigen::V,aldeztu,დაიცავს
1366,sich schlagen::V,elkar jo,იჩხუბებს
1367,sich schlagen::V,elkar borrokatu,იჩხუბებს
1368,schießen::V,tiro egin,ისვრის
1369,siegen::V,irabazi,გაიმარჯვებს
1370,ärgern::V,ernegatu,აჯავრებს
1371,ärgern::V,haserretu,აჯავრებს
1372,schlagen::V,jo,ცემს
1373,schlagen::V,erauntsi,ცემს
1374,treten::V,zapaldu,პანღურს ამოჰკრავს
1375,treten::V,ostiaktu,პანღურს ამოჰკრავს
1376,stechen::V,sastatu,სჩხვლეტს
1377,stoßen::V,bultzatu,დაეჯახება
1378,stehlen::V,ostu,ქურდობს
1379,stehlen::V,ostu,მოიპარავს
1380,stehlen::V,lapurtu,ქურდობს
1381,stehlen::V,lapurtu,მოიპარავს
1382,stören::V,galarazi,შეაწუხებს
1383,belästigen::V,gohaindu,მობეზრდება
1384,belästigen::V,alamena eman,მობეზრდება
1385,verbergen::V,ezkutatu,დამალავს
1386,täuschen::V,tronpatu,შეცდებს
1387,täuschen::V,engainatu,შეცდებს
1388,betrügen::V,iruzurtu,მოატყუებს
1389,töten::V,hil,მოკლავს
1390,töten::V,heriotza eman,მოკლავს
1391,wohnen::V,bizi izan,ცხოვრობს
1392,wohnen::V,bizi izan,ბინადრობს
1393,arbeiten::V,lan egin,მუშაობს
1394,arbeiten::V,behar egin,მუშაობს
1395,sammeln::V,bildu,შეკრებს
1396,sammeln::V,bildumatu,შეკრებს
1397,pflücken::V,batu,კრეფს
1398,pflücken::V,bildu,კრეფს
