,Concept_ID,no,hy
777,neben::PRP,ved siden av,քովը
778,zwischen::PRP,mellom,միջեւ
779,wegen::PRP,på grunn av,պատճառով
780,wegen::PRP,på grunn av,շնորհից
781,dies::PRN,dette,սա
782,dies::PRN,dette,այս
783,das::PRN,det,դա
784,das::PRN,det,այդ
785,alles::PRN,alt,ամեն ինչ
786,ich::PRN,jeg,ես
787,du::PRN,du,դու
788,er::PRN,han,նա
789,wir::PRN,vi,մենք
790,ihr::PRN,dere,դուք
791,sie::PRN,de,նրանք
792,was::FPRN,hva,ինչ
793,wer::FPRN,hvem,ով
794,wo::FADV,hvor,ուր
795,wo::FADV,hvor,որտեղ
796,wohin::FADV,hvor ... hen,դեպի ուր
797,wie::FADV,hvordan,ինչպես
798,warum::FADV,hvorfor,ինչու
799,wieviel::FNUM,hvor mye,որչափ
800,eins::NUM,en,մեկ
801,eins::NUM,ett,մեկ
802,zwei::NUM,to,երկու
803,drei::NUM,tre,երեք
804,vier::NUM,fire,չորս
805,fünf::NUM,fem,հինգ
806,sechs::NUM,seks,վեց
807,sieben::NUM,sju,յոթ
808,acht::NUM,åtte,ութ
809,neun::NUM,ni,ինը
810,zehn::NUM,ti,տասը
811,elf::NUM,elleve,տասնմեկ
812,zwölf::NUM,tolv,տասներկու
813,zwanzig::NUM,tjue,քսան
814,dreißig::NUM,tretti,երեսուն
815,vierzig::NUM,førti,քառասուն
816,fünfzig::NUM,femti,հիսուն
817,sechzig::NUM,seksti,վաթսուն
818,siebzig::NUM,sytti,յոթանասուն
819,achtzig::NUM,åtti,ութսուն
820,neunzig::NUM,nitti,իննսուն
821,hundert::NUM,hundre,հարյուր
822,tausend::NUM,tusen,հազար
823,und::CNJ,og,ու
824,oder::CNJ,eller,կամ
825,stehen::V,stå,կանգնել
826,sitzen::V,sitte,նստել
827,liegen::V,ligge,ստել
828,hängen::V,henge,կախվել
829,werden::V,bli,դառնալ
830,passieren::V,skje,պատահել
831,passieren::V,hende,պատահել
832,beginnen::V,begynne,սկսվել
833,enden::V,ende,վերջանալ
834,enden::V,slutte,վերջանալ
835,wechseln::V,veksle,փոխվել
836,aufgehen[Sonne]::V,stå opp,բարձրանալ
837,aufgehen[Sonne]::V,stå opp,ելնել 
838,untergehen[Sonne]::V,gå ned,մտնել
839,scheinen[Sonne]::V,skinne,շողալ
840,scheinen[Sonne]::V,skinne,փայլել
841,donnern::V,tordne,որոտալ
842,wehen::V,blåse,փչել
843,strömen::V,strømme,հոսել
844,fließen::V,flyte,հոսել
845,sich drehen::V,dreie seg,պտտվել
846,schwanken::V,svaie,տատանվել
847,schwingen::V,svinge,ճոճվել
848,fallen::V,falle,ընկնել
849,brennen::V,brenne,այրվել
850,rauchen::V,ryke,ծխել
851,regnen::V,regne,անձրեւ գալ
852,gefrieren::V,fryse,սառչել
853,tauen::V,tine,լկիլ
854,schmelzen::V,smelte,հալիլ
855,trocknen::V,tørre,չորանալ
856,sieden::V,koke,եռալ
857,faulen::V,råtne,փտել
858,verfaulen::V,råtne,նեխել
859,reißen::V,briste,պատռվել
860,reißen::V,briste,ճղվել
861,versinken::V,synke,սուզվել
862,versinken::V,synke ned,սուզվել
863,vergehen::V,forløpe,անցնել 
864,erscheinen::V,synes,հայտնվել
865,erscheinen::V,synes,երեւալ
866,verschwinden::V,forsvinne,անհետանալ
867,sinken::V,synke,ընկնել
868,abnehmen::V,avta,փոքրանալ
869,abnehmen::V,minske,փոքրանալ
870,zunehmen::V,tilta,մեծանալ
871,steigen::V,stige,բարձրանալ
872,wachsen::V,gro,աճել
873,wachsen::V,vokse,աճել
874,glänzen::V,skinne,նշուլել
875,glänzen::V,skinne,փայլիլ
876,funkeln::V,tindre,փայլատակել
877,lärmen::V,bråke,աղմուկ հանել
878,läuten::V,ringe,զնգալ
879,klingeln::V,ringe,զնգալ
880,klirren::V,klirre,զնգզնգալ
881,brausen::V,bruse,մոլեգնել
882,rauschen::V,suse,սոսափել
883,klingen::V,lyde,հնչել
884,klingen::V,klinge,հնչել
885,bellen::V,gjø,հաչել
886,bellen::V,bjeffe,հաչել
887,heulen::V,ule,ոռնալ 
888,blasen::V,blåse,փչել 
889,pfeifen::V,plystre,սուլել
890,schreien::V,skrike,գոռալ 
891,stöhnen::V,stønne,տնքալ
892,zittern::V,dirre,դողալ
893,zittern::V,skjelve,դողալ
894,leben::V,leve,ապրել
895,geboren werden::V,fødes,ծնվել
896,atmen::V,ånde,շնչել
897,atmen::V,puste,շնչել
898,trinken::V,drikke,խմել
899,essen::V,spise,ուտել
900,schlucken::V,svelge,կլանել
901,schlucken::V,svelge,կուլ տալ
902,müde werden::V,bli trett,հոգնել
903,einschlafen::V,sovne,քուն մտնել
904,schlafen::V,sove,քնել
905,aufwachen::V,våkne,արթննալ
906,aufstehen::V,stå opp,ելլել
907,sich erholen::V,bli bra,հանգստանալ
908,sich erholen::V,komme seg,հանգստանալ
909,krank werden::V,bli syk,հիւանդանալ
910,krank sein::V,være syk,հիվանդ լինել
911,schmerzen::V,gjøre vondt,ցավել
912,husten::V,hoste,հազալ
913,genesen::V,komme seg,ապաքինվել
914,sterben::V,dø,մեռնել
915,sterben::V,dø,վախճանվել
916,umkommen::V,omkomme,կործանվել
917,sich bewegen::V,bevege seg,ընթանալ
918,sich rühren::V,røre på seg,շարժվել
919,sich erheben::V,reise seg,կանգնել
920,sich erheben::V,reise seg,վեր կենալ
921,sich setzen::V,sette sig,նստել
922,hinfallen::V,falle over ende,ընկնել
923,laufen::V,løpe,քայլել
924,schreiten::V,skride,ճեմել
925,spazierengehen::V,spasere,շրջագայել
926,spazierengehen::V,gå en tur,շրջագայել
927,eilen::V,ile,շտապել
928,sich beeilen::V,skynde seg,շտապել 
929,sausen::V,suse,սլանալ
930,rennen::V,løpe,վազել
931,springen::V,hoppe,ցատկել
932,springen::V,springe,ցատկել
933,klettern::V,klatre,մագլցել
934,schaukeln::V,huske,ճոճվել
935,schaukeln::V,huske,օրորվել
936,kriechen::V,krype,սողալ
937,schwimmen::V,svømme,լողալ
938,tauchen::V,dykke,սուզվել
939,rudern::V,ro,թիավարել
940,fahren::V,kjøre,ընթանալ
941,fliegen::V,fly,թռչել
942,gehen::V,gå,գնալ
943,weggehen::V,gå bort,հեռանալ
944,abfahren::V,reise,ճանապարհվել
945,anhalten::V,stanse,կանգնել
946,hineingehen::V,gå inn,մտնել
947,eintreten::V,tre inn,մտնել
948,kommen::V,komme,գալ
949,ankommen::V,ankomme,ժամանել
950,ankommen::V,komme til,ժամանել
951,zurückkommen::V,komme tilbake,վերադառնալ
952,bleiben::V,bli,մնալ
953,bleiben::V,forbli,մնալ
954,warten::V,vente,սպասել
955,erwarten::V,vente,սպասել
956,suchen::V,søke,որոնել
957,finden::V,finne,գտնել
958,versuchen::V,prøve,փորձել
959,versuchen::V,forsøke,փորձել
960,vorbereiten::V,forberede,պատրաստել
961,lieben::V,elske,սիրել
962,mögen::V,like,հավանել
963,mögen::V,like,սիրել
964,lachen::V,le,ծիծաղել
965,rühren::V,røre,հուզել
966,weinen::V,gråte,լալ
967,schimpfen::V,skjelle,տրտնջալ
968,schimpfen::V,skjelle,քրթմնջել
969,sich ärgern::V,ergre seg,զայրանալ
970,sich fürchten::V,være redd,վախնալ
971,fürchten::V,være redd for,վախենալ
972,fliehen::V,rømme,փախչել
973,fliehen::V,flykte,փախչել
974,flüchten::V,flykte,փախչել
975,sehen::V,se,տեսնել
976,anschauen::V,se på,դիտել
977,anschauen::V,betrakte,դիտել
978,ansehen::V,anse,նայել
979,hören::V,høre,լսել
980,zuhören::V,tilhøre,ունկնդրել
981,probieren::V,smake,համը տեսել
982,probieren::V,smake på,համը տեսել
983,riechen::V,lukte,հոտ առնել
984,fühlen::V,føle,զգալ
985,scheinen::V,se ut,երեւալ
986,zu sehen sein::V,synes,երեւալ
987,vernehmen::V,få vite,իմանալ 
988,frieren::V,fryse,մրսել
989,tun::V,gjøre,անել
990,können::V,kunne,կարողանալ
991,wollen::V,ville,ուզել
992,wollen::V,ville,ցանկանալ
993,anfangen::V,begynne,սկսել
994,beenden::V,avslutte,վերջացնել
995,aufhören::V,slutte,դադարել
996,aufhören::V,holde opp,դադարել
997,gelingen::V,lykkes,հաջողվել
998,gelingen::V,lykkes,գլուխ գալ
999,geraten::V,bli,ստացվել
1000,öffnen::V,åpne,բաց անել
1001,schließen::V,lukke,փակել 
1002,schließen::V,stenge,փակել 
1003,stellen::V,stille,դնել
1004,setzen::V,sette,նստեցնել
1005,legen::V,legge,դնել
1006,berühren::V,berøre,դիպչել
1007,berühren::V,berøre,շոշափել
1008,verbinden::V,forbinde,շաղկապել
1009,bedecken::V,dekke,ծածկել
1010,aufhängen::V,henge,կախել
1011,aufhängen::V,henge opp,կախել
1012,anzünden::V,tenne,վառել
1013,anzünden::V,antenne,վառել
1014,anzünden::V,tenne på,վառել
1015,aufheben::V,løfte,վերցնել
1016,aufheben::V,ta opp,վերցնել
1017,zurücklassen::V,slippe tilbake,թողնել
1018,verlieren::V,miste,կորցնել
1019,fallen lassen::V,droppe,գցել
1020,fallen lassen::V,la falle,գցել
1021,machen::V,lage,անել
1022,machen::V,gjøre,անել
1023,herstellen::V,fremstille,արտադրել
1024,bauen::V,bygge,կառուցել
1025,reparieren::V,reparere,նորոգել
1026,verbessern::V,rette,բարելավել
1027,verbessern::V,forbedre,բարելավել
1028,ändern::V,forandre,փոխել
1029,graben::V,grave,փորել
1030,beugen::V,bøye,ծռել
1031,biegen::V,bøye,թեքել
1032,drehen::V,dreie,ոլորել
1033,wenden::V,vende,պտտել
1034,umdrehen::V,snu,շրջել
1035,heben::V,heve,բարձրացնել
1036,hochheben::V,løfte,բարձրացնել
1037,ergreifen::V,gripe,վարակվել
1038,ergreifen::V,få tak i,վարակվել
1039,halten::V,holde,բռնել
1040,drücken::V,trykke,ճնշել
1041,schieben::V,skyve,հրել
1042,kratzen::V,klø,քերել
1043,kratzen::V,klore,քերել
1044,lecken::V,slikke,լիզել
1045,beißen::V,bite,կծել
1046,abreißen::V,rive av,պոկել
1047,abschneiden::V,skjære av,կտրել 
1048,binden::V,binde,կապել
1049,stecken::V,stikke,խրել
1050,brechen::V,bryte,կոտրել 
1051,brechen::V,briste,կոտրել 
1052,klopfen::V,banke,թակել
1053,hauen::V,hogge,ծեծել
1054,kleben::V,klistre,կպցնել
1055,reiben::V,gni,շփել
1056,streichen::V,stryke,վրան քսել
1057,schleifen::V,slipe,սրել 
1058,schneiden::V,klippe,կտրել
1059,rütteln::V,ruske,ցնցել
1060,schütteln::V,riste,թափահարել
1061,schwenken::V,svinge,ճոճել
1062,schütten::V,helle,լցնել
1063,füllen::V,fylle,լիքը լցնել
1064,einwickeln::V,vikle inn,փաթաթել
1065,tragen::V,bære,կրել
1066,tragen::V,bære,տանել
1067,schleppen::V,slepe,քաշել
1068,ziehen::V,dra,ձգել
1069,ziehen::V,dra,քաշել
1070,ziehen::V,trekke,ձգել
1071,ziehen::V,trekke,քաշել
1072,aufbewahren::V,oppbevare,պահել 
1073,aufbewahren::V,ta vare på,պահել 
1074,werfen::V,kaste,նետել
1075,fangen::V,fange,
1076,packen::V,gripe,հափշտակել
1077,packen::V,gripe tak i,հափշտակել
1078,verstecken::V,gjemme,ծածկել
1079,teilen::V,dele,բաժանել
1080,schicken::V,sende,ուղարկել
1081,bringen::V,bringe,բերել
1082,hinzufügen::V,tilføye,ավելացնել
1083,bekommen::V,få,հայթայթել
1084,erhalten::V,få,ստանալ
1085,nehmen::V,ta,վերցնել
1086,wählen::V,velge,ընտրել
1087,auswählen::V,velge ut,գերադասել
1088,bewahren::V,bevare,պահպանել
1089,behindern::V,hindre,խոչընդոտել
1090,behindern::V,forhindre,խոչընդոտել
1091,verderben::V,ødelegge,փչացնել
1092,beschädigen::V,skade,վնասել
1093,zerbrechen::V,brekke i stykker,ջարդել
1094,zerbrechen::V,brekke i stykker,կոտրել
1095,zerreißen::V,rive i stykker,պատռել
1096,zerstören::V,ødelegge,քանդել
1097,verbrennen::V,brenne,այրել
1098,verbrennen::V,brenne opp,այրել
1099,geben::V,gi,տալ
1100,reichen::V,rekke,հանձնել
1101,schenken::V,forære,նվիրել
1102,schenken::V,skjenke,նվիրել
1103,versprechen::V,love,խոստանալ
1104,wünschen::V,ønske,մաղթել
1105,loben::V,rose,գովել
1106,küssen::V,kysse,համբուրել
1107,wiegen::V,vogge,օրորել
1108,zudecken::V,dekke til,վրան գցել
1109,wecken::V,vekke,զարթնեցնել
1110,zeigen::V,vise,ցույց տալ
1111,führen::V,føre,ուղեկցել
1112,lehren::V,lære,սովորեցնել
1113,unterrichten::V,undervise,ավանդել
1114,aufziehen::V,oppdra,դաստիարակել
1115,leiten::V,lede,ղեկավարել
1116,leiten::V,lede,կառավարել
1117,antreiben::V,drive på,շտապեցնել
1118,lassen::V,få til å,ստիպել
1119,einladen::V,be,հրավիրել
1120,einladen::V,invitere,հրավիրել
1121,vereinigen::V,forene,միացնել
1122,besuchen::V,besøke,այցելել
1123,treffen::V,møte,հանդիպել
1124,treffen::V,treffe,հանդիպել
1125,sich versammeln::V,forsamles,հավաքվել
1126,spielen::V,leke,խաղալ
1127,spielen::V,spille,խաղալ
1128,singen::V,synge,երգել
1129,tanzen::V,danse,պարել
1130,sich trennen::V,skilles,ցրվել
1131,verlassen::V,forlate,լքել
1132,retten::V,redde,փրկել
1133,bewachen::V,bevokte,պահել
1134,schützen::V,verne,պաշտպանել
1135,schützen::V,beskytte,պաշտպանել
1136,verteidigen::V,forsvare,պաշտպանել
1137,sich schlagen::V,slåss,կռվել
1138,schießen::V,skyte,կրակել
1139,siegen::V,seire,հաղթել
1140,ärgern::V,ergre,ձանձրացնել
1141,treten::V,sparke,քացի տալ
1142,stechen::V,stikke,խայթել
1143,stoßen::V,støte,մղել
1144,stehlen::V,stjele,գողանալ
1145,stören::V,forstyrre,խանգարել
1146,belästigen::V,plage,անհանգստացնել
1147,belästigen::V,sjenere,անհանգստացնել
1148,verbergen::V,gjemme,թաքցնել
1149,täuschen::V,villede,խաբել
1150,betrügen::V,bedra,խաբել
1151,töten::V,drepe,սպանել 
1152,wohnen::V,bo,բնակվել
1153,arbeiten::V,arbeide,աշխատել
1154,sammeln::V,samle,հավաքել
1155,pflücken::V,plukke,քաղել
1156,jagen::V,jage,որս անել
1157,fischen::V,fiske,ձուկ բռնել
1158,fassen::V,fange,բռնել
1159,hüten::V,vokte,արածեցնել
1160,treiben::V,drive,հովուել
1161,anbinden::V,feste,չուանել
1162,füttern::V,fore,կերակրել
1163,melken::V,melke,կթել
1164,hacken::V,hakke,կոտորել
1165,gießen::V,helle,ջրել
1166,reifen::V,modne,հասունանալ 
1167,zubereiten::V,lage,պատրաստել
1168,zubereiten::V,tilberede,պատրաստել
1169,kochen::V,koke,եփել
1170,backen::V,bake,թխել
1171,braten::V,steke,տապակել
1172,umrühren::V,røre om,խառնել
1173,stricken::V,strikke,գործել
1174,nähen::V,sy,կարել
1175,färben::V,farge,ներկել
1176,reinigen::V,rense,մաքրել
1177,reinigen::V,gjøre ren,մաքրել
1178,waschen::V,vaske,լվանալ
1179,abwischen::V,tørke av,սրբել
1180,spülen::V,spyle,ողողել
1181,spülen::V,spyle,պարզաջրել
1182,spülen::V,skylle,ողողել
1183,spülen::V,skylle,պարզաջրել
1184,fegen::V,feie,ավլել
1185,kehren::V,koste,ավլել
1186,baden::V,bade,լողանալ
1187,sich waschen::V,vaske seg,լվացվել
1188,ausziehen::V,ta av,հանել
1189,anziehen::V,ta på,հագնել
1190,sich anziehen::V,kle på seg,հագնվել
1191,kämmen::V,gre,սանրել
1192,kämmen::V,kjemme,սանրել
1193,schmücken::V,pynte,զարդարել
1194,schmücken::V,smykke,զարդարել
1195,sagen::V,si,ասել
1196,sprechen::V,snakke,խոսել
1197,reden::V,tale,զրուցել
1198,reden::V,snakke,զրուցել
1199,sich unterhalten::V,samtale,խոսակցել
1200,fragen::V,spørre,հարցնել
1201,bitten::V,be,խնդրել
1202,erzählen::V,fortelle,պատմել
1203,mitteilen::V,meddele,հաղորդել
1204,nennen::V,kalle,անվանել
1205,rufen::V,rope,կանչել
1206,prahlen::V,skryte,պարծենալ
1207,übersetzen::V,oversette,թարգմանել
1208,denken::V,tenke,մտածել
1209,glauben::V,tro,հավատալ
1210,bemerken::V,bemerke,նկատել
1211,bemerken::V,legge merke til,նկատել
1212,erkennen::V,gjenkjenne,ճանաչել
1213,begreifen::V,begripe,հասկանալ
1214,verstehen::V,forstå,ըմբռնել
1215,verstehen::V,skjønne,ըմբռնել
1216,lernen::V,lære,սովորել
1217,wissen::V,vite,իմանալ
1218,sich erinnern an::V,huske på,հիշել
1219,sich erinnern an::V,huske på,մտաբերել
1220,vergessen::V,glemme,մոռանալ
1221,messen::V,måle,չափել
1222,zählen::V,telle,թվել
1223,zählen::V,telle,հաշվել
1224,rechnen::V,regne,հաշվել
1225,rechnen::V,regne,հաշվարկել
1226,lesen::V,lese,կարդալ
1227,malen::V,male,նկարել
1228,zeichnen::V,tegne,գծել
1229,schreiben::V,skrive,գրել
1230,besitzen::V,eie,ունենալ
1231,besitzen::V,eie,տեր լինել
1232,besitzen::V,inneha,ունենալ
1233,besitzen::V,inneha,տեր լինել
1234,kaufen::V,kjøpe,գնել
1235,verkaufen::V,selge,վաճառել
1236,bezahlen::V,betale,վճարել
1237,zahlen::V,betale,վճարել
1238,beherrschen::V,beherske,ղեկավարել
1239,ertragen::V,orke,դիմանալ
1240,schlagen::V,,խփել
