,Concept_ID,tr,ca
847,von hier::ADV,buradan,des d'aquí
848,dort::ADV,orada,allí
849,dort::ADV,şurada,allí
850,dorthin::ADV,oraya,hi
851,dorthin::ADV,şuraya,hi
852,geradeaus::ADV,doğru,tot dret
853,vorwärts::ADV,ileri,endavānt
854,rückwärts::ADV,geri,endarrera
855,zurück::ADV,geriye,darrere
856,unten::ADV,aşağıda,a baix
857,hinab::ADV,aşağıya,cap avall
858,oben::ADV,yukarıda,dalt
859,hinauf::ADV,yukarı,cap amunt
860,hinauf::ADV,yukarıya,cap amunt
861,überall::ADV,her yerde,pertot
862,überall::ADV,her yerde,per tot arreu
863,nicht::ADV,-mi-,no
864,nicht::ADV,değil,no
865,ein wenig::ADV,biraz,una mica
866,kaum::ADV,dar,a penes
867,kaum::ADV,hemen hemen değil,a penes
868,sehr::ADV,pek,molt
869,sehr::ADV,gayet,molt
870,so::ADV,öyle,així
871,so::ADV,böyle,així
872,noch::ADV,hâlâ,encara
873,noch::ADV,henüz,encara
874,nur::ADV,ancak,només
875,nur::ADV,yalnız,només
876,schon::ADV,çoktan,ja
877,wieder::ADV,tekrar,de nou
878,wieder::ADV,yeniden,de nou
879,vergebens::ADV,boşuna,en va
880,vor::PRP,önünde,davānt
881,vor::PRP,önünde,enfront de
882,hinter::PRP,arkasında,darrera
883,unter::PRP,altında,sota
884,durch::PRP,sayesinde,per
885,durch::PRP,ortasından,per
886,neben::PRP,yanında,al costāt de
887,zwischen::PRP,arasında,entre
888,wegen::PRP,dolayı,a causa de
889,dies::PRN,bu,aquest
890,das::PRN,o,això
891,das::PRN,şu,això
892,alles::PRN,hepsi,tot
893,alles::PRN,her şey,tot
894,ich::PRN,ben,jo
895,du::PRN,sen,tu
896,er::PRN,o,ell
897,wir::PRN,biz,nosaltres
898,ihr::PRN,siz,vosaltres
899,sie::PRN,onlar,ells
900,sie::PRN,onlar,elles
901,was::FPRN,ne,què
902,wer::FPRN,kim,qui
903,wo::FADV,nerede,on
904,wohin::FADV,nereye,cap a on
905,wie::FADV,nasıl,com
906,warum::FADV,neden,per què
907,wieviel::FNUM,kaç,quant
908,wieviel::FNUM,ne kadar,quant
909,eins::NUM,bir,u
910,zwei::NUM,iki,dos
911,drei::NUM,üç,tres
912,vier::NUM,dört,quatre
913,fünf::NUM,beş,cinc
914,sechs::NUM,altı,sis
915,sieben::NUM,yedi,set
916,acht::NUM,sekiz,vuit
917,neun::NUM,dokuz,nou
918,zehn::NUM,on,deu
919,elf::NUM,on bir,onze
920,zwölf::NUM,on iki,dotze
921,zwanzig::NUM,yirmi,vint
922,dreißig::NUM,otuz,trenta
923,vierzig::NUM,kırk,quaranta
924,fünfzig::NUM,elli,cinquanta
925,sechzig::NUM,altmış,seixanta
926,siebzig::NUM,yetmiş,setanta
927,achtzig::NUM,seksen,vuitanta
928,neunzig::NUM,doksan,noranta
929,hundert::NUM,yüz,cent
930,tausend::NUM,bin,mil
931,und::CNJ,ve,i
932,und::CNJ,ile,i
933,oder::CNJ,ya,o
934,oder::CNJ,yahut,o
935,stehen::V,durmak,estar de peu
936,sitzen::V,oturmak,seure
937,liegen::V,yatmak,jeure
938,hängen::V,asılı olmak,penjar
939,werden::V,olmak,fer-se
940,werden::V,olmak,posar-se
941,werden::V,olunmak,fer-se
942,werden::V,olunmak,posar-se
943,passieren::V,olmak,succeir
944,beginnen::V,başlamak,iniciar-se
945,enden::V,bitmek,acabar-se
946,enden::V,bitmek,terminar-se
947,enden::V,sona ermek,acabar-se
948,enden::V,sona ermek,terminar-se
949,wechseln::V,değişmek,canviar
950,aufgehen[Sonne]::V,doğmak,sortir
951,untergehen[Sonne]::V,batmak,posar-se
952,scheinen[Sonne]::V,parlamak,brillar
953,donnern::V,gök gürlemek,tronar
954,wehen::V,esmek,bufar
955,strömen::V,akmak,afluir
956,fließen::V,akmak,fluir
957,sich drehen::V,dönmek,girar
958,schwanken::V,sallanmak,vacil·lar
959,schwingen::V,titremek,oscil·lar
960,fallen::V,düşmek,caure
961,fallen::V,düşmek,tombar
962,brennen::V,yanmak,cremar
963,rauchen::V,tütmek,fumejar
964,regnen::V,yağmak,ploure
965,gefrieren::V,donmak,gelar-se
966,tauen::V,erimek,fondre's
967,schmelzen::V,erimek,fondre's
968,trocknen::V,kurumak,assecar-se
969,sieden::V,kaynamak,bullir
970,faulen::V,çürümek,podrir-se
971,verfaulen::V,çürümek,podrir-se
972,reißen::V,yırtılmak,trencar-se
973,versinken::V,batmak,enfonsar-se
974,vergehen::V,geçmek,passar
975,erscheinen::V,görünmek,aparèixer
976,verschwinden::V,kaybolmak,desaparèixer
977,sinken::V,inmek,baixar
978,sinken::V,inmek,descendir
979,abnehmen::V,azalmak,decréixer
980,zunehmen::V,artmak,augmentar
981,zunehmen::V,çoğalmak,augmentar
982,steigen::V,artmak,pujar
983,steigen::V,yükselmek,pujar
984,wachsen::V,büyümek,créixer
985,wachsen::V,gelişmek,créixer
986,glänzen::V,parlamak,brillar
987,glänzen::V,parlamak,resplendir
988,funkeln::V,parıldamak,espurnejar
989,lärmen::V,gürültü yapmak,fer soroll
990,läuten::V,çalmak,sonar
991,klingeln::V,zil çalmak,trucar
992,klirren::V,şakırdamak,dringar
993,klirren::V,zangırdamak,dringar
994,brausen::V,köpürmek,rugir
995,brausen::V,kükremek,rugir
996,rauschen::V,fışırdamak,murmurar
997,klingen::V,tınlamak,sonar
998,bellen::V,havlamak,lladrar
999,heulen::V,ulumak,udolar
1000,blasen::V,üflemek,bufar
1001,pfeifen::V,düdük çalmak,xiular
1002,schreien::V,bağırmak,cridar
1003,schreien::V,haykırmak,cridar
1004,stöhnen::V,inlemek,gemegar
1005,zittern::V,titremek,tremolar
1006,leben::V,yaşamak,vīure
1007,leben::V,hayatta olmak,vīure
1008,geboren werden::V,doğmak,néixer
1009,atmen::V,solunmak,respirar
1010,atmen::V,nefes almak,respirar
1011,trinken::V,içmek,beure
1012,essen::V,yemek,menjar
1013,schlucken::V,yutmak,empassar-se
1014,müde werden::V,yorulmak,cansar-se
1015,einschlafen::V,uykuya dalmak,adormir-se
1016,schlafen::V,uyumak,dormir
1017,aufwachen::V,uyanmak,despertar-se
1018,aufstehen::V,kalkmak,llevar-se
1019,aufstehen::V,yataktan kalkmak,llevar-se
1020,sich erholen::V,dinlenmek,descansar
1021,krank werden::V,hastalanmak,posar-se malalt
1022,krank sein::V,hasta olmak,estar malalt
1023,schmerzen::V,ağrımak,doldre
1024,husten::V,öksürmek,tossir
1025,genesen::V,şifa bulmak,recuperar-se
1026,sterben::V,ölmek,morir
1027,sterben::V,vefat etmek,morir
1028,umkommen::V,ölmek,perir
1029,sich bewegen::V,hareket etmek,moure's
1030,sich rühren::V,kımıldanmak,moure's
1031,sich erheben::V,kalkmak,aixecar-se
1032,sich erheben::V,ayağa kalkmak,aixecar-se
1033,sich setzen::V,oturmak,asseure's
1034,hinfallen::V,yere düşmek,caure's
1035,laufen::V,yürümek,caminar
1036,schreiten::V,yürümek,procedir
1037,schreiten::V,adım atmak,procedir
1038,spazierengehen::V,gezmek,passejar
1039,spazierengehen::V,dolaşmak,passejar
1040,eilen::V,seğirtmek,anar corrent
1041,sich beeilen::V,acele etmek,afanyar-se
1042,sausen::V,hızla gitmek,córrer
1043,rennen::V,koşmak,córrer
1044,springen::V,atlamak,saltar
1045,springen::V,sıçramak,saltar
1046,klettern::V,tırmanmak,escalar
1047,schaukeln::V,sallanmak,gronxar-se
1048,schaukeln::V,sallanmak,balancejar-se
1049,kriechen::V,sürünmek,reptar
1050,kriechen::V,sürünmek,arrossegar-se
1051,schwimmen::V,yüzmek,nadar
1052,tauchen::V,dalmak,bussejar
1053,tauchen::V,dalmak,submergir-se
1054,rudern::V,kürek çekmek,remar
1055,fahren::V,gitmek,anar
1056,fliegen::V,uçmak,volar
1057,gehen::V,gitmek,caminar
1058,weggehen::V,gitmek,anar-se'n
1059,abfahren::V,kalkmak,partir
1060,anhalten::V,durmak,aturar-se
1061,hineingehen::V,içeri girmek,entrar
1062,eintreten::V,girmek,entrar
1063,kommen::V,gelmek,venir
1064,ankommen::V,varmak,arribar
1065,zurückkommen::V,dönmek,tornar
1066,bleiben::V,kalmak,quedar-se
1067,warten::V,beklemek,esperar
1068,erwarten::V,beklemek,esperar
1069,suchen::V,aramak,buscar
1070,finden::V,bulmak,trobar
1071,versuchen::V,denemek,intentar
1072,vorbereiten::V,hazırlamak,preparar
1073,lieben::V,sevmek,estimar
1074,mögen::V,beğenmek,agradar a
1075,lachen::V,gülmek,riure
1076,rühren::V,dokunmak,commoure
1077,rühren::V,dokunmak,emocionar
1078,rühren::V,duygulandırmak,commoure
1079,rühren::V,duygulandırmak,emocionar
1080,weinen::V,ağlamak,plorar
1081,schimpfen::V,küfretmek,renyar
1082,sich ärgern::V,kızmak,enfadar-se
1083,sich fürchten::V,korkmak,tenir por
1084,fürchten::V,korkmak,témer
1085,fliehen::V,kaçmak,fugir
1086,flüchten::V,kaçmak,refugiar-se
1087,sehen::V,görmek,veure
1088,anschauen::V,seyretmek,mirar
1089,ansehen::V,bakmak,mirar
1090,hören::V,duymak,oir
1091,hören::V,işitmek,oir
1092,zuhören::V,dinlemek,escoltar
1093,probieren::V,denemek,provar
1094,probieren::V,tadına bakmak,provar
1095,riechen::V,kokusunu almak,olorar
1096,fühlen::V,duymak,sentīr
1097,fühlen::V,hissetmek,sentīr
1098,scheinen::V,görünmek,semblar
1099,zu sehen sein::V,görünmek,poder-se veure
1100,vernehmen::V,haber almak,percebre
1101,frieren::V,üşümek,tenir fred
1102,tun::V,etmek,fer
1103,tun::V,yapmak,fer
1104,können::V,bilmek,poder
1105,wollen::V,istemek,voler
1106,anfangen::V,başlamak,iniciar
1107,beenden::V,bitirmek,acabar
1108,aufhören::V,bitmek,deixar
1109,gelingen::V,başarmak,sortir bé
1110,geraten::V,düşmek,sortir
1111,öffnen::V,açmak,obrir
1112,schließen::V,kapamak,tancar
1113,stellen::V,koymak,posar
1114,stellen::V,koymak,col·locar
1115,setzen::V,koymak,assentar
1116,setzen::V,oturtmak,assentar
1117,legen::V,koymak,posar
1118,legen::V,yatırmak,posar
1119,berühren::V,dokunmak,tocar
1120,verbinden::V,bağlamak,unir
1121,verbinden::V,bağlamak,connectar
1122,verbinden::V,birleştirmek,unir
1123,verbinden::V,birleştirmek,connectar
1124,bedecken::V,örtmek,tapar
1125,bedecken::V,örtmek,cobrir
1126,bedecken::V,kaplamak,tapar
1127,bedecken::V,kaplamak,cobrir
1128,aufhängen::V,asmak,penjar
1129,anzünden::V,yakmak,encendre
1130,anzünden::V,ateşlemek,encendre
1131,aufheben::V,kaldırmak,aixecar
1132,zurücklassen::V,geride bırakmak,deixar
1133,verlieren::V,yitirmek,pērdre
1134,verlieren::V,kaybetmek,pērdre
1135,fallen lassen::V,düşürmek,deixar caure
1136,machen::V,yapmak,fer
1137,herstellen::V,yapmak,producir
1138,herstellen::V,imal etmek,producir
1139,bauen::V,kurmak,construir
1140,bauen::V,inşa etmek,construir
1141,reparieren::V,onarmak,reparar
1142,reparieren::V,tamir etmek,reparar
1143,verbessern::V,düzeltmek,millorar
1144,ändern::V,değiştirmek,canviar
1145,graben::V,kazmak,cavar
1146,beugen::V,eğmek,doblegar
1147,biegen::V,bükmek,corbar
1148,biegen::V,bükmek,arquejar
1149,drehen::V,çevirmek,girar
1150,drehen::V,döndürmek,girar
1151,wenden::V,çevirmek,girar
1152,umdrehen::V,çevirmek,voltar
1153,heben::V,kaldırmak,pujar
1154,heben::V,kaldırmak,aixecar
1155,hochheben::V,yukarı kaldırmak,aixecar
1156,ergreifen::V,tutmak,agafar
1157,ergreifen::V,yakalamak,agafar
1158,halten::V,tutmak,mantenir
1159,drücken::V,sıkmak,prémer
1160,drücken::V,sıkmak,estrènyer
1161,schieben::V,itmek,empènyer
1162,schieben::V,sürmek,empènyer
1163,kratzen::V,kaşımak,raspar
1164,lecken::V,yalamak,llepar
1165,beißen::V,ısırmak,mossegar
1166,abreißen::V,koparmak,arrencar
1167,abschneiden::V,keserek ayırmak,tallar
1168,binden::V,bağlamak,lligar
1169,stecken::V,sokmak,ficar
1170,brechen::V,kırmak,trencar
1171,klopfen::V,çalmak,trucar
1172,hauen::V,vurmak,picar
1173,hauen::V,vurmak,colpejar
1174,kleben::V,yapıştırmak,enganxar
1175,reiben::V,ovmak,fregar
1176,reiben::V,sürtmek,fregar
1177,streichen::V,sürmek,untar
1178,schleifen::V,bilemek,afilar
1179,schleifen::V,bilemek,esmolar
1180,schneiden::V,kesmek,tallar
1181,rütteln::V,sallamak,sacsejar
1182,schütteln::V,sarsmak,agitar
1183,schütteln::V,sarsmak,sacsejar
1184,schütteln::V,çalkamak,agitar
1185,schütteln::V,çalkamak,sacsejar
1186,schwenken::V,sallamak,agitar
1187,schütten::V,dökmek,abocar
1188,schütten::V,akıtmak,abocar
1189,füllen::V,doldurmak,omplir
1190,einwickeln::V,sarmak,embolicar
1191,tragen::V,taşımak,dur
1192,tragen::V,taşımak,portar
1193,schleppen::V,sürüklemek,arrossegar
1194,ziehen::V,çekmek,tirar
1195,ziehen::V,çekmek,estirar
1196,aufbewahren::V,saklamak,conservar
1197,werfen::V,atmak,llançar
1198,fangen::V,tutmak,agafar
1199,fangen::V,tutmak,atrapar
1200,fangen::V,yakalamak,agafar
1201,fangen::V,yakalamak,atrapar
1202,packen::V,tutmak,engrapar
1203,packen::V,yakalamak,engrapar
1204,verstecken::V,saklamak,amagar
1205,teilen::V,bölmek,dividir
1206,teilen::V,ayırmak,dividir
1207,schicken::V,yollamak,enviar
1208,schicken::V,göndermek,enviar
1209,bringen::V,getirmek,portar
1210,hinzufügen::V,katmak,afegir
1211,hinzufügen::V,eklemek,afegir
1212,bekommen::V,almak,obtenir
1213,bekommen::V,eline geçmek,obtenir
1214,erhalten::V,almak,rebre
1215,nehmen::V,almak,prendre
1216,wählen::V,seçmek,triar
1217,wählen::V,seçmek,elegir
1218,auswählen::V,seçmek,escollir
1219,auswählen::V,seçmek,seleccionar
1220,auswählen::V,ayırmak,escollir
1221,auswählen::V,ayırmak,seleccionar
1222,bewahren::V,korumak,conservar
1223,behindern::V,engellemek,impedir
1224,behindern::V,engellemek,obstaculitzar
1225,verderben::V,bozmak,espatllar
1226,beschädigen::V,zedelemek,danyar
1227,beschädigen::V,zedelemek,destrossar
1228,beschädigen::V,ziyan vermek,danyar
1229,beschädigen::V,ziyan vermek,destrossar
1230,zerbrechen::V,kırmak,trencar
1231,zerreißen::V,yırtmak,estripar
1232,zerstören::V,yıkmak,destruir
1233,zerstören::V,tahrip etmek,destruir
1234,verbrennen::V,yakmak,cremar
1235,geben::V,vermek,donar
1236,reichen::V,uzatmak,passar
1237,schenken::V,hediye etmek,regalar
1238,versprechen::V,vaat etmek,prometre
1239,wünschen::V,kutlamak,desitjar
1240,loben::V,övmek,elogiar
1241,küssen::V,öpmek,fer un petó a
1242,wiegen::V,sallamak,bressolar
1243,zudecken::V,örtmek,tapar
1244,zudecken::V,örtmek,cobrir
1245,wecken::V,uyandırmak,despertar
1246,zeigen::V,göstermek,mostrar
1247,zeigen::V,göstermek,ensenyar
1248,führen::V,gezdirmek,guiar
1249,führen::V,gezdirmek,conduir
1250,führen::V,yol göstermek,guiar
1251,führen::V,yol göstermek,conduir
1252,lehren::V,okutmak,ensenyar
1253,lehren::V,öğretmek,ensenyar
1254,unterrichten::V,öğretmek,ensenyar
1255,aufziehen::V,yetiştirmek,criar
1256,leiten::V,yönetmek,dirigir
1257,leiten::V,idare etmek,dirigir
1258,antreiben::V,teşvik etmek,impel·lir
1259,lassen::V,-tırmak,fer
1260,einladen::V,davet etmek,invitar
1261,einladen::V,davet etmek,convidar
1262,vereinigen::V,birleştirmek,unir
1263,besuchen::V,uğramak,visitar
1264,besuchen::V,uğramak,anar a veure
1265,besuchen::V,ziyaret etmek,visitar
1266,besuchen::V,ziyaret etmek,anar a veure
1267,besuchen::V,görmeye gitmek,visitar
1268,besuchen::V,görmeye gitmek,anar a veure
1269,treffen::V,rastlamak,trobar
1270,treffen::V,isabet etmek,trobar
1271,sich versammeln::V,toplanmak,reunir-se
1272,spielen::V,oynamak,jugar
1273,singen::V,söylemek,cantār
1274,singen::V,şarkı söylemek,cantār
1275,tanzen::V,oynamak,ballar
1276,tanzen::V,dans etmek,ballar
1277,sich trennen::V,ayrılmak,separar-se
1278,verlassen::V,bırakmak,deixar
1279,verlassen::V,bırakmak,abandonar
1280,verlassen::V,terk etmek,deixar
1281,verlassen::V,terk etmek,abandonar
1282,retten::V,kurtarmak,salvar
1283,bewachen::V,gözetmek,vigilar
1284,schützen::V,korumak,protegir
1285,verteidigen::V,savunmak,defensar
1286,sich schlagen::V,dövüşmek,barallar-se
1287,schießen::V,ateş etmek,tirar
1288,schießen::V,ateş etmek,disparar
1289,siegen::V,yenmek,vèncer
1290,ärgern::V,kızdırmak,enfadar
1291,schlagen::V,dövmek,pegar
1292,schlagen::V,dövmek,colpejar
1293,treten::V,tepmek,donar un cop de peu a
1294,stechen::V,sokmak,punxar
1295,stechen::V,sokmak,apunyalar
1296,stechen::V,batırmak,punxar
1297,stechen::V,batırmak,apunyalar
1298,stoßen::V,itmek,empènyer
1299,stehlen::V,çalmak,robar
1300,stören::V,bozmak,molestar
1301,stören::V,etkilemek,molestar
1302,belästigen::V,rahatsız etmek,importunar
1303,verbergen::V,saklamak,amagar
1304,verbergen::V,saklamak,ocultar
1305,täuschen::V,aldatmak,enganyar
1306,betrügen::V,aldatmak,estafar
1307,betrügen::V,dolandırmak,estafar
1308,töten::V,öldürmek,matar
1309,wohnen::V,oturmak,vīure
1310,wohnen::V,oturmak,habitar
1311,arbeiten::V,çalışmak,treballar
1312,sammeln::V,toplamak,col·leccionar
1313,pflücken::V,koparmak,collir
1314,jagen::V,avlanmak,caçar
1315,fischen::V,balık tutmak,pescar
1316,fassen::V,tutmak,atrapar
1317,fassen::V,yakalamak,atrapar
1318,hüten::V,otlatmak,pasturar
1319,treiben::V,gütmek,arriar
1320,anbinden::V,bağlamak,lligar
1321,füttern::V,beslemek,donar menjar a
1322,melken::V,sağmak,munyir
1323,hacken::V,yarmak,picar
1324,hacken::V,yarmak,tallar
1325,gießen::V,sulamak,regar
1326,reifen::V,olgunlaşmak,madurar
1327,zubereiten::V,hazırlamak,preparar
1328,kochen::V,pişirmek,coure
1329,kochen::V,kaynatmak,coure
1330,backen::V,pişirmek,coure al forn
1331,backen::V,fırında pişirmek,coure al forn
1332,braten::V,kızartmak,rostir
1333,umrühren::V,karıştırmak,remenar
1334,stricken::V,örmek,tricotar
1335,stricken::V,örmek,fer punt de mitja
1336,nähen::V,dikmek,cosir
1337,färben::V,boyamak,tenyir
1338,reinigen::V,temizlemek,netejar
1339,waschen::V,yıkamak,rentār
1340,abwischen::V,silmek,eixugar
1341,spülen::V,çalkamak,esbandir
1342,fegen::V,süpürmek,escombrar
1343,kehren::V,süpürmek,escombrar
1344,baden::V,yıkanmak,banyar-se
1345,baden::V,banyo yapmak,banyar-se
1346,sich waschen::V,yıkanmak,rentār-se
1347,ausziehen::V,çıkarmak,treure's
1348,anziehen::V,giymek,posar-se
1349,sich anziehen::V,giyinmek,vestir-se
1350,kämmen::V,taramak,pentinar
1351,schmücken::V,süslemek,adornar
1352,sagen::V,demek,dir
1353,sagen::V,söylemek,dir
1354,sprechen::V,konuşmak,parlar
1355,reden::V,konuşmak,parlar
1356,sich unterhalten::V,sohbet etmek,conversar
1357,fragen::V,sormak,preguntar
1358,bitten::V,dilemek,demanar
1359,bitten::V,rica etmek,demanar
1360,erzählen::V,bahsetmek,contar
1361,erzählen::V,bahsetmek,explicar
1362,erzählen::V,hikâye etmek,contar
1363,erzählen::V,hikâye etmek,explicar
1364,mitteilen::V,bildirmek,comunicar
1365,nennen::V,adlandırmak,nomenar
1366,rufen::V,çağırmak,cridar
1367,prahlen::V,övünmek,lloar-se
1368,prahlen::V,övünmek,jactar-se
1369,übersetzen::V,çevirmek,traduir
1370,übersetzen::V,tercüme etmek,traduir
1371,denken::V,düşünmek,pensar
1372,glauben::V,inanmak,creure
1373,glauben::V,zannetmek,creure
1374,bemerken::V,farkına varmak,notar
1375,erkennen::V,tanımak,reconèixer
1376,begreifen::V,anlamak,comprendre
1377,begreifen::V,kavramak,comprendre
1378,verstehen::V,duymak,entendre
1379,verstehen::V,anlamak,entendre
1380,lernen::V,öğrenmek,aprendre
1381,wissen::V,bilmek,saber
1382,sich erinnern an::V,hatırlamak,recordar
1383,vergessen::V,unutmak,oblidar
1384,messen::V,ölçmek,mesurar
1385,zählen::V,saymak,comptar
1386,rechnen::V,hesap etmek,calcular
1387,lesen::V,okumak,llegir
1388,malen::V,resmini yapmak,pintar
1389,zeichnen::V,çizmek,dibuixar
1390,schreiben::V,yazmak,escrīure
1391,besitzen::V,haiz olmak,posseir
1392,besitzen::V,sahip olmak,posseir
1393,kaufen::V,almak,comprar
1394,verkaufen::V,satmak,vendre
1395,bezahlen::V,ödemek,pagar
1396,zahlen::V,ödemek,pagar per
1397,beherrschen::V,hâkim olmak,dominar
1398,ertragen::V,dayanmak,aguantar
1399,ertragen::V,katlanmak,aguantar
