,Concept_ID,az,mrj
749,plötzlich::ADV,qəfildən,трӱк
750,sofort::ADV,həmən,полт
751,sofort::ADV,həmən,тöрöк
752,sofort::ADV,həmən,тӹшӓкок
753,sofort::ADV,dərhal,полт
754,sofort::ADV,dərhal,тöрöк
755,sofort::ADV,dərhal,тӹшӓкок
756,später::ADV,sonra,вара
757,jetzt::ADV,indi,
758,heute::ADV,bugün,тагачы
759,morgen::ADV,sabah,иргод
760,morgen::ADV,sabah,иргодым
761,bald::ADV,yaxında,чӹнь
762,bald::ADV,yaxında,вӓшке
763,bald::ADV,yaxında,выртышты
764,bald::ADV,tezliklə,чӹнь
765,bald::ADV,tezliklə,вӓшке
766,bald::ADV,tezliklə,выртышты
767,dann::ADV,onda,пакыла
768,gestern::ADV,dünən,тенгечӹ
769,einst::ADV,əvvəllər,икӓнӓ
770,damals::ADV,o vaxt,тӹнӓм
771,danach::ADV,sonra,пакыла
772,vorher::ADV,qabaqcadan,перви
773,zuerst::ADV,əvvəl,андак
774,einmal::ADV,bir dəfə,гӓнӓк
775,einmal::ADV,bir dəfə,гӓнӓ
776,manchmal::ADV,hərdənbir,кынамжы
777,oft::ADV,tez-tez,чӹчкӹдӹн
778,oft::ADV,çox vaxt,чӹчкӹдӹн
779,immer::ADV,daimi,со
780,immer::ADV,daimi,соок
781,immer::ADV,həmişə,со
782,immer::ADV,həmişə,соок
783,niemals::ADV,əsla,нинам
784,niemals::ADV,əsla,нигынам
785,niemals::ADV,əsla,нигынамат
786,niemals::ADV,heç bir zaman,нинам
787,niemals::ADV,heç bir zaman,нигынам
788,niemals::ADV,heç bir zaman,нигынамат
789,hier::ADV,bura,тиштӹ
790,hier::ADV,burada,тиштӹ
791,hierhin::ADV,buraya,тишкӹ
792,von hier::ADV,buradan,тишец
793,von hier::ADV,buradan,тишецӹн
794,dort::ADV,ora,тӹштӹ
795,dort::ADV,orada,тӹштӹ
796,dorthin::ADV,oraya,тӹшкӹ
797,dorthin::ADV,oraya,тӹшкӹлӓ
798,geradeaus::ADV,düz,вик
799,geradeaus::ADV,düz,тура
800,vorwärts::ADV,irəli,анзыкы
801,rückwärts::ADV,geri,мӹнгеш
802,zurück::ADV,geriyə,мӹнгеш
803,unten::ADV,aşağıda,ӱлнӹ
804,unten::ADV,aşağıda,лӹвӓлнӹ
805,hinab::ADV,aşağı,ӱлӹкӹ
806,hinab::ADV,aşağı,лӹвӓкӹ
807,oben::ADV,yuxarıda,вӹлнӹ
808,hinauf::ADV,yuxarı,кӱшкӹлӓ
809,hinauf::ADV,yuxarı,кӱш
810,überall::ADV,hər yerdə,йӹлт
811,überall::ADV,hər yerdə,цилӓ вӓре
812,nicht::ADV,-ma-,уке
813,ein wenig::ADV,bir az,изиш
814,ein wenig::ADV,bir az,иклаштык
815,kaum::ADV,güclə,цылик
816,kaum::ADV,güclə,чучок-чучок
817,sehr::ADV,çox,чоте
818,so::ADV,belə,тенге
819,so::ADV,belə,тенгелӓ
820,noch::ADV,hələ,мол
821,noch::ADV,hələ,моло
822,nur::ADV,yalnız,веле
823,schon::ADV,artıq,уже
824,schon::ADV,artıq,ӹнде
825,wieder::ADV,yenə,уэш
826,vergebens::ADV,boş yerə,зря
827,vergebens::ADV,boş yerə,ӹзрӓ
828,vergebens::ADV,boş yerə,ӹзӹрӓ
829,vor::PRP,önündə,анзыц
830,vor::PRP,önündə,анзыцын
831,hinter::PRP,arxasında,шайылан
832,hinter::PRP,arxasında,шайылный
833,unter::PRP,altında,лӹвӓкӹ
834,durch::PRP,içindən,вашт
835,neben::PRP,yanında,сага
836,zwischen::PRP,arasında,лош
837,zwischen::PRP,arasında,лошкы
838,wegen::PRP,üçün,мычыц
839,wegen::PRP,ötəri,мычыц
840,dies::PRN,bu,тидӹ
841,dies::PRN,bu,ти
842,das::PRN,o,тидӹ
843,das::PRN,o,ти
844,alles::PRN,hər şey,цилӓ
845,ich::PRN,mən,мый
846,du::PRN,sən,тӹнь
847,er::PRN,o,тӹдӹ
848,wir::PRN,biz,мӓ
849,ihr::PRN,siz,вӓ
850,sie::PRN,onlar,нӹнӹ
851,was::FPRN,nə,ма
852,wer::FPRN,kim,кӱ
853,wo::FADV,harada,кышан
854,wo::FADV,harada,кыштакен
855,wohin::FADV,haraya,кышкы
856,wie::FADV,necə,кыце
857,warum::FADV,niyə,малын
858,warum::FADV,nə üçün,малын
859,wieviel::FNUM,neçə,кынар
860,wieviel::FNUM,neçə,кынары
861,wieviel::FNUM,neçə,кынаркы
862,wieviel::FNUM,nə qədər,кынар
863,wieviel::FNUM,nə qədər,кынары
864,wieviel::FNUM,nə qədər,кынаркы
865,eins::NUM,bir,иктӹ
866,eins::NUM,bir,иктӹт
867,zwei::NUM,iki,кок
868,zwei::NUM,iki,кокты
869,drei::NUM,üç,кым
870,drei::NUM,üç,кымыт
871,vier::NUM,dörd,нӹл
872,fünf::NUM,beş,вӹц
873,sechs::NUM,altı,куд
874,sechs::NUM,altı,кудытмозн
875,sieben::NUM,yeddi,шӹм
876,sieben::NUM,yeddi,шӹмӹт
877,acht::NUM,səkkiz,кӓндӓкш
878,acht::NUM,səkkiz,кӓндӓкшӹ
879,neun::NUM,doqquz,ӹндекшшӱдӹ
880,zehn::NUM,on,лу
881,elf::NUM,on bir,луатик
882,elf::NUM,on bir,луатиктӹ
883,zwölf::NUM,on iki,луаткок
884,zwölf::NUM,on iki,луаткокты
885,zwanzig::NUM,iyirmi,коклы
886,dreißig::NUM,otuz,кымлы
887,vierzig::NUM,qırx,нӹллӹ
888,fünfzig::NUM,əlli,вӹцлӹ
889,sechzig::NUM,altmış,кудлу
890,siebzig::NUM,yetmiş,шӹмлу
891,achtzig::NUM,səksən,кӓндӓкшлу
892,neunzig::NUM,doxsan,ӹндекшлу
893,hundert::NUM,yüz,шӱдӹ
894,tausend::NUM,min,тӹжем
895,und::CNJ,və,дöн
896,oder::CNJ,ya,льывы
897,stehen::V,durmaq,шалшаг
898,sitzen::V,oturmaq,шӹнзӓш
899,liegen::V,uzanmaq,киӓш
900,hängen::V,asılmaq,кечӓш
901,werden::V,olmaq,шагалаш
902,passieren::V,olmaq,ӹштӓ́лтӓш
903,passieren::V,baş vermək,ӹштӓ́лтӓш
904,beginnen::V,başlamaq,тӹнгӓлӓлтӓш
905,enden::V,bitmək,пӹтӓш
906,wechseln::V,dəyişmək,весемӓш
907,wechseln::V,dəyişmək,весемӓлтӓш
908,aufgehen[Sonne]::V,doğmaq,авараш
909,untergehen[Sonne]::V,batmaq,шӹ́нзӓш
910,scheinen[Sonne]::V,parlamaq,сотемдӓрӓш
911,donnern::V,guruldamaq,хӹдӹртӓш
912,wehen::V,əsmək,ӹфӹлӓш
913,strömen::V,axmaq,йогащ
914,fließen::V,axmaq,йогащ
915,sich drehen::V,dönmək,пöрдӓш
916,schwanken::V,yellənmək,лыпшалташ
917,schwingen::V,yellənmək,кӓчӓйӓш
918,fallen::V,düşmek,кенвазаш
919,fallen::V,düşmek,шынгалташ
920,brennen::V,yanmaq,йылаш
921,rauchen::V,tüstüləmək,шыпшаш
922,regnen::V,yağmaq,юраш
923,gefrieren::V,donmaq,гӓш
924,gefrieren::V,donmaq,кӹлмаш
925,tauen::V,ərimək,шылаш
926,schmelzen::V,ərimək,шӹрӓнӓш
927,trocknen::V,qurumaq,кошкаш
928,sieden::V,qaynamaq,шолаш
929,faulen::V,çürümək,шӱӓш
930,verfaulen::V,çürümək,йӓнгӓрӓлтӓш
931,reißen::V,yırtılmaq,кышкедӓлтӓш
932,versinken::V,batmaq,ва́лаш
933,vergehen::V,ötmək,эртӓш
934,erscheinen::V,görünmək,каяш
935,verschwinden::V,yox olmaq,ямаш
936,sinken::V,enmək,пычаш
937,abnehmen::V,azalmaq,чӹдемӓш
938,abnehmen::V,azalmaq,кöтӹргӓш
939,zunehmen::V,artmaq,когоэмӓш
940,steigen::V,yüksəlmək,лӱлта́лташ
941,wachsen::V,böyümək,кушкаш
942,glänzen::V,parlamaq,йӹлгӹжӓш
943,funkeln::V,parıldamaq,валгалташ
944,lärmen::V,səs-küy etmək,юкланаш
945,läuten::V,çalmaq,цоргаш
946,klingeln::V,zəng etmək,цоргаш
947,klirren::V,cingildəmək,цонгырталгаш
948,brausen::V,gurlamaq,ышдымыла́наш
949,rauschen::V,xışıldamaq,шу́жгаш
950,klingen::V,səslənmək,йо́нгаш
951,bellen::V,hürmək,опташ
952,heulen::V,ulamaq,урмыжаш
953,blasen::V,üfləmək,ӹфӹлӓш
954,pfeifen::V,fit vermek,ши́шкаш
955,schreien::V,bağırmaq,уташ
956,schreien::V,bağırmaq,саслаш
957,schreien::V,bağırmaq,варгынзаш
958,schreien::V,qışqırmaq,уташ
959,schreien::V,qışqırmaq,саслаш
960,schreien::V,qışqırmaq,варгынзаш
961,stöhnen::V,inləmək,ӹнгӹрӓш
962,zittern::V,titrəmək,цӹтӹрӓш
963,leben::V,yaşamaq,ӹлӓш
964,geboren werden::V,doğmaq,шачаш
965,atmen::V,nəfəs almaq,шӱлӓш
966,trinken::V,içmek,йӱӓш
967,essen::V,yemək,качкаш
968,schlucken::V,udmaq,нелӓш
969,müde werden::V,yorulmaq,янгылаш
970,einschlafen::V,yuxuya getmək,амален кеӓш
971,schlafen::V,uyumaq,амалаш
972,aufwachen::V,oyanmaq,понгыжалташ
973,aufstehen::V,yuxudan durmaq,кӹньӹл шагалаш
974,sich erholen::V,dincəlmək,кӓнаш
975,krank werden::V,xəstə olmaq,церлӓнен вазаш
976,krank sein::V,azarlanmaq,церлӓнӓш
977,krank sein::V,azarlanmaq,ясланаш
978,krank sein::V,azarlanmaq,ясыланаш
979,krank sein::V,xəstələnmək,церлӓнӓш
980,krank sein::V,xəstələnmək,ясланаш
981,krank sein::V,xəstələnmək,ясыланаш
982,schmerzen::V,ağrimaq,каршташ
983,husten::V,öksürmək,кахыраш
984,genesen::V,sağalmaq,паремӓш
985,genesen::V,sağalmaq,тöрлӓнӓш
986,sterben::V,ölmək,вазын колаш
987,sterben::V,vəfat etmək,вазын колаш
988,umkommen::V,həlak olmaq,пӹтӓш
989,sich bewegen::V,hərəkət etmək,кашташ
990,sich rühren::V,tərpənmək,тӓрвӓнӓш
991,sich erheben::V,qalxmaq,кӹньӹлӓш
992,sich setzen::V,oturmaq,шӹнзӓш
993,hinfallen::V,yıxılmaq,кенвазаш
994,hinfallen::V,yıxılmaq,шынгалташ
995,laufen::V,yerimək,кашташ
996,schreiten::V,addım atmaq,ашкедӓш
997,spazierengehen::V,gəzmək,мадын кашташ
998,eilen::V,atılmaq,вӓшкӓш
999,sich beeilen::V,tələsmək,вӓшкӓш
1000,sich beeilen::V,tələsmək,талашаш
1001,sausen::V,çırpmaq,хойхаланаш
1002,sausen::V,çırpmaq,хояш
1003,rennen::V,qaçmaq,кыргыжаш
1004,springen::V,sıçramaq,тӹршештӓш
1005,klettern::V,dırmanmaq,ку́заш
1006,schaukeln::V,sallanmaq,лыпшалташ
1007,kriechen::V,sürünmək,авалянаш
1008,kriechen::V,sürünmək,ньыжиклӓш
1009,schwimmen::V,üzmek,илӓш
1010,tauchen::V,dalmaq,цымаш
1011,rudern::V,avarlamaq,шуалташ
1012,fahren::V,sürmək,кеӓш
1013,fliegen::V,uçmaq,чонгештӓш
1014,gehen::V,getmək,кеӓш
1015,weggehen::V,getmək,кеӓш
1016,abfahren::V,yola düşmək,кеӓш
1017,anhalten::V,saxlamaq,цӓрнӓш
1018,hineingehen::V,girmək,пыраш
1019,eintreten::V,girmək,пыраш
1020,eintreten::V,daxil olmaq,пыраш
1021,kommen::V,gəlmək,толаш
1022,ankommen::V,gəlib çatmaq,шоаш
1023,zurückkommen::V,qayıtmaq,пöртӹлӓш
1024,bleiben::V,qalmaq,кодаш
1025,warten::V,gözləmək,вычаш
1026,erwarten::V,bəkləmək,вычаш
1027,suchen::V,aramaq,кӹчӓлӓш
1028,suchen::V,axtarmaq,кӹчӓлӓш
1029,finden::V,tapmaq,моаш
1030,versuchen::V,çalışmaq,путаяш
1031,versuchen::V,çalışmaq,цацаш
1032,vorbereiten::V,hazırlamaq,поспейӹктӓш
1033,lieben::V,sevmək,яраташ
1034,mögen::V,xoşlamaq,яраташ
1035,lachen::V,gülmək,ваштылаш
1036,rühren::V,həyəcanlandırmaq,тӓрвӓтӓш
1037,weinen::V,ağlamaq,мӓгӹрӓш
1038,schimpfen::V,küfr etmək,свырседӓлӓш
1039,sich ärgern::V,acıqlanmaq,шӹдешкӓш
1040,sich fürchten::V,qorxmaq,лӱдӓш
1041,fürchten::V,qorxmaq,лӱдӓш
1042,fliehen::V,qaçmaq,кыргыжаш
1043,flüchten::V,qaçmaq,кыргыж шӹлӓш
1044,sehen::V,görmək,ужаш
1045,anschauen::V,baxmaq,анжалаш
1046,ansehen::V,baxmaq,анжаш
1047,hören::V,duymaq,колаш
1048,hören::V,eşitmək,колаш
1049,zuhören::V,dinləmək,колышташ
1050,probieren::V,dadına baxmaq,тотештӓш
1051,probieren::V,dadına baxmaq,подыл анжаш
1052,riechen::V,qoxlamaq,ӱпшӹнзӓш
1053,fühlen::V,duymaq,шижӓш
1054,scheinen::V,görünmək,каяш
1055,zu sehen sein::V,görünmək,каяш
1056,vernehmen::V,eşitmək,колын колташ
1057,frieren::V,üşümək,кӹлмаш
1058,frieren::V,üşümək,тӹнгӹргӓш
1059,tun::V,etmək,ӹштӓш
1060,können::V,bilmək,кердӓш
1061,können::V,bacarmaq,кердӓш
1062,wollen::V,istəmək,жалаяш
1063,anfangen::V,başlamaq,тӹнгӓлӓш
1064,beenden::V,bitirmək,пӹтӓрӓш
1065,aufhören::V,bitmək,цӓрнӓш
1066,aufhören::V,qurtarmaq,цӓрнӓш
1067,gelingen::V,müvəffəq olmaq,цӓш лиӓш
1068,geraten::V,düşmək,лиӓш
1069,öffnen::V,açmaq,пачаш
1070,schließen::V,qapamaq,чӱчӓш
1071,stellen::V,qoymaq,шӹндӓш
1072,setzen::V,oturtmaq,шӹндӓш
1073,legen::V,qoymaq,опташ
1074,legen::V,qoymaq,пиштӓш
1075,berühren::V,toxunmaq,тӹкӓлӓш
1076,verbinden::V,bağlamaq,пидӓш
1077,bedecken::V,örtmək,леведӓш
1078,aufhängen::V,asmaq,сӓкӓш
1079,anzünden::V,yandırmaq,чӱктӓш
1080,aufheben::V,qaldırmaq,кузыкташ
1081,zurücklassen::V,buraxmaq,кодаш
1082,verlieren::V,itirmək,ямдаш
1083,fallen lassen::V,düşürmək,кенвацтараш
1084,machen::V,etmək,ӹштӓш
1085,herstellen::V,istehsal etmək,йӓмдӹлӓш
1086,bauen::V,tikmək,ӹштӓш
1087,reparieren::V,təmir etmək,чиняш
1088,reparieren::V,təmir etmək,алалаш
1089,verbessern::V,düzəltmək,яжоэмден шӹндӓш
1090,ändern::V,dəyişdirmək,вашталташ
1091,graben::V,qazımaq,капаяш
1092,beugen::V,əymək,лывырташ
1093,beugen::V,əymək,каклярташ
1094,biegen::V,bükmək,лывырташ
1095,drehen::V,döndərmək,сӓрӓш
1096,drehen::V,döndərmək,сӓрӹкӓлӓш
1097,wenden::V,çevirmək,сӓрӓлӓш
1098,umdrehen::V,çevirmək,сӓрӓлӓш
1099,heben::V,qaldırmaq,лӱктӓш
1100,hochheben::V,qaldırmaq,кузыкташ
1101,ergreifen::V,tutmaq,хватяш
1102,halten::V,saxlamaq,кычаш
1103,drücken::V,sıxmaq,темдӓш
1104,schieben::V,sürmək,шӹкӓш
1105,kratzen::V,qaşımaq,нӹжӓш
1106,lecken::V,yalamaq,нылаш
1107,beißen::V,dişləmək,пыралаш
1108,abreißen::V,qoparmaq,кӹрӓш
1109,abreißen::V,qoparmaq,кышкед нӓлӓш
1110,abschneiden::V,ayırmaq,шулаш
1111,abschneiden::V,ayırmaq,лаштыклаш
1112,binden::V,bağlamaq,пидӓш
1113,stecken::V,soxmaq,шыралаш
1114,brechen::V,qırmaq,тодылаш
1115,brechen::V,qırmaq,пыдырташ
1116,klopfen::V,sındırmaq,рушткаш
1117,hauen::V,vurmaq,шелӹштӓш
1118,kleben::V,apışdırmaq,клейӓш
1119,reiben::V,ovmaq,нӹжӓш
1120,streichen::V,sürtmək,шӹрӓш
1121,schleifen::V,bülövləmək,шымаш
1122,schneiden::V,kəsmək,пӹчкӓш
1123,rütteln::V,sirkələmək,мыльгыкташ
1124,schütteln::V,çalxalamaq,цӹтӹртӓш
1125,schütteln::V,çalxalamaq,мыльгыкташ
1126,schwenken::V,yelləmək,машыяш
1127,schütten::V,tökmək,опталаш
1128,füllen::V,doldurmaq,темӓш
1129,einwickeln::V,sarımaq,пӹтӹрӓ́лӓш
1130,tragen::V,daşımaq,намалаш
1131,schleppen::V,sürükləmək,шӹдӹрӓш
1132,ziehen::V,çəkmək,шыпшаш
1133,aufbewahren::V,gizlətmək,перегӓш
1134,werfen::V,atmaq,кӹшкӓш
1135,fangen::V,tutmaq,кычаш
1136,packen::V,yaxalamaq,хватяш
1137,verstecken::V,gizlətmək,шӹлтӓш
1138,teilen::V,bölmək,пайылаш
1139,schicken::V,yollamaq,колташ
1140,schicken::V,göndərmək,колташ
1141,bringen::V,gətirmək,кандаш
1142,hinzufügen::V,əlavə etmək,
1143,bekommen::V,almaq,лыкташ
1144,bekommen::V,əldə etmək,лыкташ
1145,erhalten::V,almaq,получаяш
1146,nehmen::V,almaq,налаш
1147,wählen::V,seçmək,айыраш
1148,auswählen::V,arımaq,айыраш
1149,bewahren::V,qorumaq,перегӓш
1150,behindern::V,mane olmaq,мешӓйӓш
1151,verderben::V,pozmaq,портяш
1152,beschädigen::V,zədələmək,шушырташ
1153,zerbrechen::V,qırmaq,пыдырташ
1154,zerbrechen::V,sındırmaq,пыдырташ
1155,zerreißen::V,yırtmaq,кӹрӓш
1156,zerstören::V,dağıtmaq,шӓлӓтӓш
1157,verbrennen::V,yandırmaq,йылаташ
1158,verbrennen::V,yandırmaq,йылалташ
1159,geben::V,vermək,пуаш
1160,reichen::V,uzatmaq,пуаш
1161,schenken::V,vermək,подараш
1162,versprechen::V,vəd vermək,сöрӓш
1163,wünschen::V,arzulamaq,жалаяш
1164,loben::V,tərifləmək,хваляш
1165,küssen::V,öpmək,шышшалаш
1166,wiegen::V,tərpətmək,лӱнгӓлтӓш
1167,zudecken::V,örtmək,пиштӓш
1168,wecken::V,oyatmaq,понгыжалтараш
1169,zeigen::V,göstərmək,анжыкташ
1170,führen::V,rəhbərlik etmək,видӓш
1171,lehren::V,öyrətmək,тымдаш
1172,unterrichten::V,öyrətmək,тымдаш
1173,unterrichten::V,dərs vermək,тымдаш
1174,aufziehen::V,tərbiyə etmək,кушташ
1175,leiten::V,idarə etmək,видӓш
1176,leiten::V,idarə etmək,вуйлаташ
1177,leiten::V,idarə etmək,вуйлалташ
1178,antreiben::V,bizləmək,талаштараш
1179,lassen::V,-tırmaq,-ыкт
1180,einladen::V,dəvət etmək,ӱжӓш
1181,vereinigen::V,birləşdirmək,иктештӓш
1182,besuchen::V,baş çəkmək,толаш
1183,besuchen::V,ziyarət etmək,толаш
1184,treffen::V,rastlaşmaq,вӓшлиӓш
1185,treffen::V,rastlaşmaq,вӓшлиӓлтӓш
1186,treffen::V,rast gəlmək,вӓшлиӓш
1187,treffen::V,rast gəlmək,вӓшлиӓлтӓш
1188,sich versammeln::V,toplanmaq,цымыргаш
1189,spielen::V,oynamaq,мадаш
1190,singen::V,oxumaq,мыраш
1191,tanzen::V,oynamaq,кушташ
1192,tanzen::V,rəqs etmək,кушташ
1193,sich trennen::V,ayrılmaq,айырлаш
1194,verlassen::V,tərk etmək,шуаш
1195,retten::V,xilas etmək,ытараш
1196,bewachen::V,gözətmək,оролаш
1197,schützen::V,qorumaq,перегӓш
1198,verteidigen::V,qorumaq,перегӓш
1199,sich schlagen::V,döyüşmək,шидӓлӓш
1200,sich schlagen::V,döyüşmək,шиэдӓлӓш
1201,schießen::V,atmaq,лӱӓш
1202,schießen::V,atəş açmaq,лӱӓш
1203,siegen::V,yenmək,сӹнгӓш
1204,ärgern::V,acışdırmaq,шӹдештӓрӓш
1205,schlagen::V,döymək,пӓрен колташ
1206,schlagen::V,döymək,хӹрӹктен колташ
1207,treten::V,təpmək,чымаш
1208,stechen::V,soxmaq,пышкылаш
1209,stoßen::V,itələmək,шыркедӓш
1210,stehlen::V,çalmaq,шолышт толаш
1211,stehlen::V,oğurlamaq,шолышт толаш
1212,stören::V,pozmaq,ӓрештӹлӓш
1213,belästigen::V,narahat etmək,кӓньӹсӹрлӓндӓрӓш
1214,belästigen::V,narahat etmək,шытырланыкташ
1215,verbergen::V,gizləmək,шӹлтӓш
1216,täuschen::V,aldatmaq,алталаш
1217,täuschen::V,aldatmaq,аталаш
1218,betrügen::V,aldatmaq,мошеньӹчӓйӓш
1219,töten::V,öldürmək,пуштын шуаш
1220,wohnen::V,yaşamaq,ӹлӓш
1221,arbeiten::V,işləmək,пӓшӓлӓш
1222,arbeiten::V,işləmək,ровотаяш
1223,arbeiten::V,çalışmaq,пӓшӓлӓш
1224,arbeiten::V,çalışmaq,ровотаяш
1225,sammeln::V,yığmaq,погаш
1226,sammeln::V,toplamaq,погаш
1227,pflücken::V,qoparmaq,кӹрӓш
1228,jagen::V,ovlamaq,охотничӓйӓш
1229,fischen::V,balıq tutmaq,кол кычаш
1230,fassen::V,tutmaq,кычаш
1231,hüten::V,güdmək,кӹтӓш
1232,treiben::V,haylamaq,шуруяш
1233,anbinden::V,bağlamaq,ялшташ
1234,anbinden::V,bağlamaq,ялышташ
1235,füttern::V,bəsləmək,пукшаш
1236,melken::V,sağmaq,шыпшылаш
1237,hacken::V,yarmaq,роаш
1238,gießen::V,sulamaq,шӓвӓш
1239,reifen::V,dəymək,кӱӓш
1240,reifen::V,dəymək,поспейӓш
1241,zubereiten::V,bişirmək,йӓмдӹлӓш
1242,kochen::V,qaynatmaq,шолташ
1243,backen::V,bişirmək,кӱктӓш
1244,braten::V,qızartmaq,жӓрӓш
1245,umrühren::V,qarışdırmaq,намалаш
1246,stricken::V,hörmək,пидӓш
1247,nähen::V,tikmək,ыргаш
1248,färben::V,boyamaq,пидӓш
1249,reinigen::V,təmizləmək,чиӓлтӓш
1250,waschen::V,yumaq,мышкаш
1251,abwischen::V,silmək,ӹштӓш
1252,spülen::V,çalxamaq,шӱӓлтӓш
1253,fegen::V,süpürmək,ӹштӓш
1254,kehren::V,süpürmək,ӹштӓш
1255,baden::V,çimmək,нӱштӹлӓш
1256,sich waschen::V,yuyunmaq,мышкылташ
1257,ausziehen::V,soyunmaq,кыдашаш
1258,anziehen::V,geymək,чиӓш
1259,sich anziehen::V,geyinmək,чиӓш
1260,kämmen::V,daramaq,шерӓш
1261,schmücken::V,bəzəmək,цеверемдӓш
1262,sagen::V,demək,манаш
1263,sagen::V,demək,келесӓш
1264,sagen::V,söymek,манаш
1265,sagen::V,söymek,келесӓш
1266,sprechen::V,danışmaq,манаш
1267,reden::V,danışmaq,шайышташ
1268,sich unterhalten::V,söhbət etmək,хытыраш
1269,sich unterhalten::V,söhbət etmək,хытыргаш
1270,fragen::V,soruşmaq,ядаш
1271,bitten::V,diləmək,ядаш
1272,bitten::V,xahiş etmək,ядаш
1273,erzählen::V,bəhs etmək,келесӓш
1274,mitteilen::V,bildirmək,попаш
1275,mitteilen::V,bildirmək,увертӓш
1276,mitteilen::V,bildirmək,увертӓрӓш
1277,nennen::V,adlandırmaq,лӹмдӓш
1278,rufen::V,çağırmaq,ӱжӓш
1279,prahlen::V,öyünmək,хайзаш
1280,prahlen::V,öyünmək,шаргаланаш
1281,übersetzen::V,tərcümə etmək,вашташ
1282,denken::V,düşünmək,машанаш
1283,denken::V,fikirləşmək,машанаш
1284,glauben::V,inanmaq,ӹнянӓш
1285,bemerken::V,qeyd etmək,цаклаш
1286,erkennen::V,tanımaq,пӓлӓш
1287,begreifen::V,anlamaq,ынгылаш
1288,verstehen::V,duymaq,ынгылаш
1289,lernen::V,öyrənmək,тыменяш
1290,wissen::V,bilmək,пӓлӓш
1291,sich erinnern an::V,xatırlamaq,ышештӓрӓш
1292,vergessen::V,unutmaq,монден кодаш
1293,messen::V,ölçmək,висӓш
1294,zählen::V,saymaq,шотаяш
1295,rechnen::V,hesablamaq,шотаяш
1296,lesen::V,oxumaq,лыдаш
1297,malen::V,şəkil çəkmək,рисуяш
1298,zeichnen::V,cızmaq,ыдырка́лаш
1299,schreiben::V,yazmaq,вазаш
1300,besitzen::V,yiyələnmək,кы́чаш
1301,besitzen::V,malik olmaq,кы́чаш
1302,kaufen::V,satın almaq,нӓлӓш
1303,verkaufen::V,satmaq,выжалаш
1304,bezahlen::V,ödəmək,тӱлӓш
1305,zahlen::V,ödəmək,тӱлӓш
1306,beherrschen::V,idarə etmək,кы́чаш
1307,ertragen::V,dözmək,цӹтӓш
