,Concept_ID,ro,fa
818,teuer::A,scump,گران
819,wertvoll::A,prețios,قیمتی
820,wertvoll::A,prețios,گرانبها
821,blind::A,orb,کور
822,blind::A,orb,نابینا
823,taub::A,surd,کر
824,taub::A,surd,ناشنوا
825,kräftig::A,tare,قوی
826,kräftig::A,forte,قوی
827,kräftig::A,robust,قوی
828,stark::A,viguros,قوی
829,stark::A,viguros,نیرومند
830,stark::A,puternic,قوی
831,stark::A,puternic,نیرومند
832,schwach::A,slab,ضعیف
833,schwach::A,debil,ضعیف
834,fett::A,gras,چرب
835,schlank::A,zvelt,باریک‌اندام
836,hübsch::A,drăguț,قشنگ
837,hübsch::A,drăguț,خوشگل
838,böse::A,rău,بد
839,böse::A,răutăcios,بد
840,dumm::A,nerod,احمق
841,dumm::A,tâmpit,احمق
842,faul::A,leneș,لش
843,faul::A,leneș,تنبل
844,fleißig::A,harnic,زرنگ
845,fleißig::A,sârguincios,زرنگ
846,geizig::A,calic,خسیس
847,geizig::A,zgârcit,خسیس
848,klug::A,isteț,عاقل
849,klug::A,isteț,باهوش
850,klug::A,deștept,عاقل
851,klug::A,deștept,باهوش
852,geschickt::A,dibaci,ماهر
853,lieb::A,drag,عزیز
854,lieb::A,iubit,عزیز
855,lustig::A,vesel,شاد
856,lustig::A,vesel,خوشحال
857,sanft::A,blând,لطیف
858,sanft::A,blajin,لطیف
859,hungrig::A,flămând,گرسنه
860,krank::A,bolnav,مریض
861,krank::A,bolnav,بیمار
862,nackt::A,gol,لخت
863,nackt::A,gol,برهنه
864,traurig::A,trist,غمگین
865,traurig::A,mâhnit,غمگین
866,lebendig::A,viu,زنده
867,gut::A,bun,خوب
868,schlecht::A,rău,بد
869,schlecht::A,prost,بد
870,richtig::A,drept,درست
871,richtig::A,corect,درست
872,schlimm::A,rău,وخيم
873,wahr::A,adevărat,درست
874,wahr::A,adevărat,حقیقی
875,alt::A,uzat,کهنه
876,alt::A,vechi,کهنه
877,neu::A,nou,نو
878,ehemalig::A,fost,قبلی
879,ehemalig::A,anterior,قبلی
880,alt[Lebewesen]::A,bătrîn,پیر
881,jung::A,tânăr,جوان
882,arm::A,sărac,فقیر
883,arm::A,sărman,فقیر
884,reich::A,avut,پولدار
885,reich::A,avut,ثروتمند
886,reich::A,bogat,پولدار
887,reich::A,bogat,ثروتمند
888,bekannt::A,cunoscut,آشنا
889,bekannt::A,cunoscut,معلوم
890,berühmt::A,renumit,مشهور
891,fremd::A,străin,خارجی
892,fremd::A,străin,بیگانه
893,verschieden::A,diferit,مختلف
894,verschieden::A,diferit,متفاوت
895,verschieden::A,deosebit,مختلف
896,verschieden::A,deosebit,متفاوت
897,nah::A,apropiat,نزدیک
898,fern::A,departe,دور
899,linker::A,stâng,چپ
900,rechter::A,drept,راست
901,anderer::A,alt,دیگر
902,erster::A,prim,اول
903,zweiter::A,al doilea,دوم
904,dritter::A,treilea,سوم
905,letzter::A,final,آخر
906,allein::ADV,singur,تنها
907,auf einmal::ADV,dintrodată,همزمان
908,zusammen::ADV,împreună,باهم
909,lange::ADV,îndelung,مدت‌ها
910,lange::ADV,îndelung,مدت زیادی
911,lange::ADV,mult timp,مدت‌ها
912,lange::ADV,mult timp,مدت زیادی
913,plötzlich::ADV,deodată,ناگهان
914,plötzlich::ADV,pe neașteptate,ناگهان
915,sofort::ADV,imediat,فوراً
916,sofort::ADV,numaidecît,فوراً
917,später::ADV,mai apoi,بعدها
918,später::ADV,mai târziu,بعدها
919,jetzt::ADV,acum,حالا
920,jetzt::ADV,acum,اکنون
921,heute::ADV,azi,امروز
922,heute::ADV,astăzi,امروز
923,morgen::ADV,mâine,فردا
924,bald::ADV,curând,زود
925,bald::ADV,curând,بزودی
926,dann::ADV,apoi,سپس
927,dann::ADV,apoi,آنوقت
928,gestern::ADV,ieri,دیروز
929,einst::ADV,odată,وقتی
930,einst::ADV,odată,زمانی
931,einst::ADV,odinioară,وقتی
932,einst::ADV,odinioară,زمانی
933,damals::ADV,atunci,آنوقت
934,damals::ADV,atunci,آنزمان
935,damals::ADV,pe atunci,آنوقت
936,damals::ADV,pe atunci,آنزمان
937,danach::ADV,după aceasta,بعد
938,vorher::ADV,mai întâi,قبلاً
939,vorher::ADV,în prealabil,قبلاً
940,zuerst::ADV,întâi,اول
941,zuerst::ADV,întâi,ابتداء
942,zuerst::ADV,în primul rând,اول
943,zuerst::ADV,în primul rând,ابتداء
944,einmal::ADV,odată,یکدفعه
945,manchmal::ADV,uneori,گاهی
946,manchmal::ADV,uneori,بعضی اوقات
947,manchmal::ADV,câteodată,گاهی
948,manchmal::ADV,câteodată,بعضی اوقات
949,oft::ADV,des,اغلب
950,oft::ADV,deseori,اغلب
951,immer::ADV,mereu,همیشه
952,immer::ADV,întotdeauna,همیشه
953,niemals::ADV,niciodată,هرگز
954,hier::ADV,aci,اینجا
955,hier::ADV,aici,اینجا
956,hierhin::ADV,încoace,به اینجا
957,von hier::ADV,de aici,از اینجا
958,dort::ADV,acolo,آنجا
959,dorthin::ADV,dincolo,به آنجا
960,geradeaus::ADV,drept înainte,راست
961,vorwärts::ADV,înainte,جلو
962,vorwärts::ADV,înainte,به پیش
963,rückwärts::ADV,îndărăt,عقب
964,zurück::ADV,înapoi,پس
965,zurück::ADV,înapoi,عقب
966,zurück::ADV,înapoi,بالعکس
967,unten::ADV,jos,زیر
968,unten::ADV,jos,پایین
969,unten::ADV,dedesubt,زیر
970,unten::ADV,dedesubt,پایین
971,hinab::ADV,în jos,به پایین
972,hinab::ADV,de vale,به پایین
973,oben::ADV,sus,بالا
974,oben::ADV,deasupra,بالا
975,hinauf::ADV,în sus,به بالا
976,überall::ADV,peste tot,همه‌جا
977,überall::ADV,pretutindeni,همه‌جا
978,nicht::ADV,nu,نه
979,ein wenig::ADV,puțin,کمی
980,kaum::ADV,cu greu,به سختی
981,kaum::ADV,cu anevoie,به سختی
982,sehr::ADV,mult,خیلی
983,sehr::ADV,mult,بسیار
984,sehr::ADV,foarte,خیلی
985,sehr::ADV,foarte,بسیار
986,so::ADV,așa,چنین
987,so::ADV,așa,اینطور
988,so::ADV,atât,چنین
989,so::ADV,atât,اینطور
990,noch::ADV,încă,هنوز
991,nur::ADV,doar,فقط
992,nur::ADV,doar,تنها
993,schon::ADV,și,قبلاً
994,schon::ADV,și,به این زودی
995,schon::ADV,deja,قبلاً
996,schon::ADV,deja,به این زودی
997,wieder::ADV,iar,باز
998,wieder::ADV,iar,دوباره
999,wieder::ADV,iarăși,باز
1000,wieder::ADV,iarăși,دوباره
1001,vergebens::ADV,în zadar,بیهوده
1002,vor::PRP,înainte de,در جلوی
1003,hinter::PRP,după,پشت
1004,hinter::PRP,în spatele,پشت
1005,unter::PRP,sub,تحت
1006,durch::PRP,prin,از وسط
1007,durch::PRP,prin,از ميان
1008,neben::PRP,lângă,کنار
1009,neben::PRP,lângă,پهلوی
1010,neben::PRP,alături de,کنار
1011,neben::PRP,alături de,پهلوی
1012,zwischen::PRP,între,بین
1013,zwischen::PRP,între,میان
1014,zwischen::PRP,dintre,بین
1015,zwischen::PRP,dintre,میان
1016,wegen::PRP,pentru,برای
1017,wegen::PRP,pentru,بخاطر
1018,dies::PRN,acesta,این
1019,das::PRN,asta,آن
1020,alles::PRN,tot,تمام
1021,alles::PRN,tot,همه‌چیر
1022,ich::PRN,eu,من
1023,du::PRN,tu,تو
1024,er::PRN,el,او
1025,er::PRN,dânsul,او
1026,wir::PRN,noi,ما
1027,ihr::PRN,voi,شما
1028,sie::PRN,ei,آنها
1029,sie::PRN,dânșii,آنها
1030,was::FPRN,ce,چه
1031,wer::FPRN,cine,کی
1032,wo::FADV,unde,کجا
1033,wohin::FADV,încotro,بکجا
1034,wie::FADV,cum,چطور
1035,wie::FADV,cum,چگونه
1036,warum::FADV,de ce,چرا
1037,warum::FADV,de ce,برای چه
1038,warum::FADV,pentru ce,چرا
1039,warum::FADV,pentru ce,برای چه
1040,wieviel::FNUM,cât,چند
1041,wieviel::FNUM,cât,چقدر
1042,eins::NUM,unu,یک
1043,zwei::NUM,doi,دو
1044,drei::NUM,trei,سه
1045,vier::NUM,patru,چهار
1046,fünf::NUM,cinci,پنج
1047,sechs::NUM,șase,شش
1048,sieben::NUM,șapte,هفت
1049,acht::NUM,opt,هشت
1050,neun::NUM,nouă,نه
1051,zehn::NUM,zece,ده
1052,elf::NUM,unsprezece,یازده
1053,zwölf::NUM,douăsprezece,دوازده
1054,zwanzig::NUM,douăzeci,بیست
1055,dreißig::NUM,treizeci,سی
1056,vierzig::NUM,patruzeci,چهل
1057,fünfzig::NUM,cincizeci,پنجاه
1058,sechzig::NUM,șaizeci,شصت
1059,siebzig::NUM,șaptezeci,هفتاد
1060,achtzig::NUM,optzeci,هشتاد
1061,neunzig::NUM,nouăzeci,نود
1062,hundert::NUM,sută,صد
1063,tausend::NUM,mie,هزار
1064,und::CNJ,și,و
1065,oder::CNJ,ori,یا
1066,stehen::V,sta,ایستادن
1067,sitzen::V,ședea,نشستن
1068,liegen::V,zăcea,خوابیدن
1069,liegen::V,zăcea,دراز کشیدن
1070,liegen::V,fi culcat,خوابیدن
1071,liegen::V,fi culcat,دراز کشیدن
1072,hängen::V,atârna,آویزان بودن
1073,werden::V,deveni,شدن
1074,werden::V,se face,شدن
1075,passieren::V,se întâmpla,گذشتن
1076,passieren::V,se întâmpla,اتفاق افتادن
1077,beginnen::V,începe,شروع شدن
1078,enden::V,se sfârși,تمام شدن
1079,enden::V,se termina,تمام شدن
1080,wechseln::V,se schimba,عوض شدن
1081,aufgehen[Sonne]::V,răsări,برآمدن
1082,aufgehen[Sonne]::V,răsări,طلوع کردن
1083,untergehen[Sonne]::V,apune,غروب کردن
1084,scheinen[Sonne]::V,străluci,تابیدن
1085,donnern::V,tuna,رعد زدن
1086,wehen::V,bate,دمیدن
1087,strömen::V,curge în șiroaie,روان شدن
1088,fließen::V,curge,روان شدن
1089,sich drehen::V,se învârti,چرخیدن
1090,schwanken::V,se clătina,خم و راست شدن
1091,schwingen::V,vibra,تاب خوردن
1092,schwingen::V,vibra,نوسان کردن
1093,schwingen::V,flutura,تاب خوردن
1094,schwingen::V,flutura,نوسان کردن
1095,fallen::V,cădea,افتادن
1096,fallen::V,cădea,سقوط کردن
1097,brennen::V,arde,سوزاندن
1098,rauchen::V,fuma,دود کردن
1099,regnen::V,ploua,باران آمدن
1100,gefrieren::V,îngheța,یخ بستن
1101,tauen::V,se dezgheța,آب شدن
1102,schmelzen::V,se topi,آب شدن
1103,trocknen::V,se usca,خشک شدن
1104,sieden::V,fierbe,جوشیدن
1105,sieden::V,clocoti,جوشیدن
1106,faulen::V,se împuți,فاسد شدن
1107,verfaulen::V,putrezi,پوسیدن
1108,reißen::V,se rupe,پاره شدن
1109,reißen::V,se sfâșia,پاره شدن
1110,versinken::V,se scufunda,غرق شدن
1111,vergehen::V,trece,گذشتن
1112,vergehen::V,se scurge,گذشتن
1113,erscheinen::V,apărea,ظاهر شدن
1114,verschwinden::V,dispărea,گم شدن
1115,verschwinden::V,dispărea,از بین رفتن
1116,sinken::V,cădea,پایین آمدن
1117,sinken::V,coborî,پایین آمدن
1118,abnehmen::V,scădea,کم شدن
1119,abnehmen::V,descrește,کم شدن
1120,zunehmen::V,spori,زیاد شدن
1121,zunehmen::V,crește,زیاد شدن
1122,zunehmen::V,augmenta,زیاد شدن
1123,steigen::V,urca,بالا رفتن
1124,wachsen::V,crește,قد کشیدن
1125,glänzen::V,luci,برق زدن
1126,glänzen::V,străluci,برق زدن
1127,funkeln::V,scânteia,جرقه زدن
1128,lärmen::V,face larmă,شلوغ کردن
1129,läuten::V,suna,زنگ زدن
1130,klingeln::V,suna,زنگ زدن
1131,klirren::V,zăngăni,جرنگ جرنگ صدا کردن
1132,brausen::V,vui,طوفانی بودن
1133,rauschen::V,vâjâi,خش‌خش کردن
1134,klingen::V,suna,صدا دادن
1135,bellen::V,lătra,عوعو کردن
1136,heulen::V,urla,زوزه کشیدن
1137,blasen::V,sufla,فوت کردن
1138,pfeifen::V,fluiera,سوت زدن
1139,schreien::V,țipa,فریاد زدن
1140,stöhnen::V,geme,نالیدن
1141,zittern::V,tremura,لرزیدن
1142,leben::V,trăi,زیستن
1143,leben::V,trăi,زندگی کردن
1144,geboren werden::V,se naște,متولد شدن
1145,atmen::V,respira,تنفس کردن
1146,trinken::V,bea,نوشیدن
1147,essen::V,mânca,خوردن
1148,schlucken::V,înghiți,بلعیدن
1149,schlucken::V,înghiți,قورت دادن
1150,müde werden::V,se obosi,خسته شدن
1151,einschlafen::V,adormi,خواب رفتن
1152,schlafen::V,dormi,خوابیدن
1153,aufwachen::V,se deștepta,از خواب بیدار شدن
1154,aufstehen::V,fi se scula,بیدار شدن
1155,sich erholen::V,se relaxa,استراحت کردن
1156,sich erholen::V,se destinde,استراحت کردن
1157,krank werden::V,se îmbolnăvi,مریض شدن
1158,krank sein::V,zăcea,بیمار بودن
1159,krank sein::V,fi bolnav,بیمار بودن
1160,schmerzen::V,durea,درد کردن
1161,husten::V,tuși,سرفه کردن
1162,genesen::V,se însănătoși,بهبود یافتن
1163,sterben::V,muri,مردن
1164,umkommen::V,pieri,کشته شدن
1165,sich bewegen::V,se mișca,حرکت کردن
1166,sich rühren::V,se mișca,تکان خوردن
1167,sich erheben::V,se ridica,برخواستن
1168,sich setzen::V,lua loc,نشستن
1169,sich setzen::V,se așeza,نشستن
1170,hinfallen::V,cădea jos,زمین خوردن
1171,laufen::V,merge,پیاده رفتن
1172,laufen::V,merge pe jos,پیاده رفتن
1173,schreiten::V,păși,قدم زدن
1174,spazierengehen::V,se plimba,گردش رفتن
1175,eilen::V,fi se grăbi,شتاب کردن
1176,sich beeilen::V,se grăbi,عجله کردن
1177,sausen::V,țâșni,صفیر کشیدن
1178,rennen::V,fugi,دویدن
1179,rennen::V,alerga,دویدن
1180,springen::V,sări,پریدن
1181,klettern::V,urca,بالا رفتن
1182,klettern::V,se cățăra,بالا رفتن
1183,schaukeln::V,legăna,تاب خوردن
1184,kriechen::V,se târî,خزیدن
1185,schwimmen::V,înota,شنا کردن
1186,tauchen::V,se scufunda,غواصی کردن
1187,rudern::V,vâsli,پارو زدن
1188,rudern::V,lopăta,پارو زدن
1189,fahren::V,merge,سواره رفتن
1190,fliegen::V,zbura,پریدن
1191,gehen::V,merge,رفتن
1192,weggehen::V,se duce,رفتن
1193,abfahren::V,pleca,حرکت کردن
1194,anhalten::V,se opri,ایست کردن
1195,hineingehen::V,intra,داخل شدن
1196,eintreten::V,intra,وارد شدن
1197,kommen::V,veni,آمدن
1198,ankommen::V,sosi,رسیدن
1199,ankommen::V,ajunge,رسیدن
1200,zurückkommen::V,se întoarce,برگشتن
1201,bleiben::V,rămâne,ماندن
1202,warten::V,aștepta,منتظر بودن
1203,erwarten::V,aștepta,انتظار داشتن
1204,suchen::V,căuta,جستجو کردن
1205,finden::V,găsi,یافتن
1206,finden::V,găsi,پیدا کردن
1207,versuchen::V,încerca,سعی کردن
1208,versuchen::V,încerca,کوشش کردن
1209,vorbereiten::V,pregăti,آماده کردن
1210,lieben::V,iubi,عاشق بودن
1211,mögen::V,plăcea a,میل داشتن
1212,mögen::V,plăcea a,دوست داشتن
1213,lachen::V,râde,خندیدن
1214,rühren::V,mișca,به رقت آوردن
1215,rühren::V,înduioșa,به رقت آوردن
1216,weinen::V,plânge,گریه کردن
1217,schimpfen::V,înjura,فحاشی کردن
1218,sich ärgern::V,se supăra,ناراحت شدن
1219,sich fürchten::V,se teme,واهمه کردن
1220,sich fürchten::V,fi teamă a,واهمه کردن
1221,fürchten::V,se teme de,ترسیدن
1222,fliehen::V,fugi,گریختن
1223,flüchten::V,evada,فرار کردن
1224,sehen::V,vedea,دیدن
1225,anschauen::V,privi,نگاه کردن
1226,ansehen::V,privi,تماشا کردن
1227,hören::V,auzi,شنیدن
1228,zuhören::V,asculta,گوش دادن
1229,probieren::V,gusta,چشیدن
1230,riechen::V,mirosi,بوییدن
1231,riechen::V,mirosi,بو کردن
1232,fühlen::V,simți,احساس کردن
1233,fühlen::V,resimți,احساس کردن
1234,scheinen::V,părea,بنظر آمدن
1235,zu sehen sein::V,se vedea,دیده شدن
1236,vernehmen::V,auzi,شنیدن
1237,frieren::V,fi frig,سرد بودن
1238,tun::V,face,کردن
1239,können::V,ști,توانستن
1240,können::V,putea,توانستن
1241,wollen::V,dori,خواستن
1242,anfangen::V,începe,شروع کردن
1243,beenden::V,sfârși,تمام کردن
1244,beenden::V,sfârși,پایان دادن
1245,beenden::V,termina,تمام کردن
1246,beenden::V,termina,پایان دادن
1247,aufhören::V,înceta,دست کشیدن
1248,gelingen::V,reuși,موفق شدن
1249,gelingen::V,izbuti,موفق شدن
1250,geraten::V,reuși,نتیجه دادن
1251,öffnen::V,deschide,گشودن
1252,öffnen::V,deschide,باز کردن
1253,schließen::V,închide,بستن
1254,schließen::V,închide,قفل کردن
1255,stellen::V,pune,گذاردن
1256,stellen::V,așeza,گذاردن
1257,setzen::V,pune,نشاندن
1258,setzen::V,așeza,نشاندن
1259,legen::V,pune,گذاشتن
1260,berühren::V,atinge,دست زدن
1261,berühren::V,atinge,لمس کردن
1262,verbinden::V,lega,وصل کردن
1263,bedecken::V,acoperi,پوشاندن
1264,aufhängen::V,atârna,آویختن
1265,aufhängen::V,spânzura,آویختن
1266,anzünden::V,aprinde,سوزاندن
1267,aufheben::V,ridica,برداشتن
1268,aufheben::V,ridica,بلند کردن
1269,aufheben::V,lua de jos,برداشتن
1270,aufheben::V,lua de jos,بلند کردن
1271,zurücklassen::V,lăsa,گذاشتن
1272,zurücklassen::V,lăsa în urmă,گذاشتن
1273,verlieren::V,pierde,گم کردن
1274,fallen lassen::V,scăpa,انداختن
1275,fallen lassen::V,arunca,انداختن
1276,machen::V,face,کردن
1277,machen::V,face,ساختن
1278,herstellen::V,fabrica,ساختن
1279,herstellen::V,fabrica,تولید کردن
1280,herstellen::V,confecționa,ساختن
1281,herstellen::V,confecționa,تولید کردن
1282,bauen::V,clădi,ساختن
1283,bauen::V,clădi,بنا کردن
1284,bauen::V,construi,ساختن
1285,bauen::V,construi,بنا کردن
1286,reparieren::V,repara,درست کردن
1287,reparieren::V,repara,تعمیر کردن
1288,verbessern::V,ameliora,بهتر کردن
1289,verbessern::V,îmbunătăți,بهتر کردن
1290,ändern::V,schimba,تغییر دادن
1291,ändern::V,modifica,تغییر دادن
1292,graben::V,săpa,کندن
1293,graben::V,săpa,گود کردن
1294,beugen::V,curba,کج کردن
1295,biegen::V,îndoi,خم کردن
1296,biegen::V,încovoia,خم کردن
1297,drehen::V,învârti,چرخاندن
1298,wenden::V,întoarce,برگرداندن
1299,umdrehen::V,învârti,برگرداندن
1300,umdrehen::V,întoarce,برگرداندن
1301,heben::V,ridica,برداشتن
1302,hochheben::V,ridica,برآوردن
1303,hochheben::V,ridica,بلند کردن
1304,ergreifen::V,lua,گرفتن
1305,ergreifen::V,apuca,گرفتن
1306,halten::V,ține,نگاه داشتن
1307,drücken::V,apăsa,فشار دادن
1308,drücken::V,apăsa,فشار آوردن
1309,drücken::V,strânge,فشار دادن
1310,drücken::V,strânge,فشار آوردن
1311,schieben::V,împinge,هل دادن
1312,kratzen::V,zgâria,خاریدن
1313,lecken::V,linge,لیسیدن
1314,beißen::V,mușca,گاز زدن
1315,abreißen::V,rupe,پاره کردن
1316,abreißen::V,smulge,پاره کردن
1317,abschneiden::V,scurta,بریدن
1318,abschneiden::V,scurta,قطع کردن
1319,binden::V,lega,بستن
1320,stecken::V,pune,فرو کردن
1321,brechen::V,rupe,شکستن
1322,brechen::V,frânge,شکستن
1323,klopfen::V,ciocăni,کوبیدن
1324,hauen::V,lovi,زدن
1325,kleben::V,lipi,چسباندن
1326,reiben::V,freca,مالش دادن
1327,reiben::V,fricționa,مالش دادن
1328,streichen::V,unge,مالیدن
1329,schleifen::V,ascuți,تیز کردن
1330,schneiden::V,tăia,چیدن
1331,schneiden::V,tăia,بریدن
1332,rütteln::V,zgâlțâi,لرزاندن
1333,rütteln::V,zgâlțâi,تکان دادن
1334,schütteln::V,scutura,تکان دادن
1335,schwenken::V,agita,تاب دادن
1336,schütten::V,vărsa,ریختن
1337,füllen::V,umple,پر کردن
1338,einwickeln::V,înveli,پیچیدن
1339,einwickeln::V,înfășura,پیچیدن
1340,tragen::V,căra,بردن
1341,tragen::V,căra,حمل کردن
1342,schleppen::V,târî,کشیدن
1343,ziehen::V,trage,کشیدن
1344,aufbewahren::V,păstra,نگهداری کردن
1345,aufbewahren::V,conserva,نگهداری کردن
1346,werfen::V,arunca,انداختن
1347,werfen::V,arunca,پرتاب کردن
1348,fangen::V,prinde,گرفتن
1349,packen::V,apuca,گرفتن
1350,verstecken::V,ascunde,قایم کردن
1351,verstecken::V,ascunde,پنهان کردن
1352,teilen::V,împărți,قسمت کردن
1353,teilen::V,împărți,تقسیم کردن
1354,schicken::V,trimite,فرستادن
1355,schicken::V,trimite,ارسال کردن
1356,bringen::V,aduce,آوردن
1357,hinzufügen::V,adăuga,افزودن
1358,hinzufügen::V,adăuga,اضافه کردن
1359,bekommen::V,obține,گرفتن
1360,bekommen::V,dobândi,گرفتن
1361,erhalten::V,primi,دریافت کردن
1362,erhalten::V,căpăta,دریافت کردن
1363,nehmen::V,lua,گرفتن
1364,nehmen::V,lua,برداشتن
1365,wählen::V,opta,انتخاب کردن
1366,wählen::V,alege,انتخاب کردن
1367,auswählen::V,selecta,برگزیدن
1368,bewahren::V,păstra,حفظ کردن
1369,bewahren::V,păstra,حفاظت کردن
1370,behindern::V,stingheri,مانع بودن
1371,verderben::V,strica,از بین بردن
1372,beschädigen::V,strica,صدمه زدن
1373,zerbrechen::V,rupe,شکستن
1374,zerbrechen::V,frânge,شکستن
1375,zerreißen::V,rupe,دریدن
1376,zerreißen::V,rupe,پاره کردن
1377,zerreißen::V,sfâșia,دریدن
1378,zerreißen::V,sfâșia,پاره کردن
1379,zerstören::V,distruge,خراب کردن
1380,zerstören::V,distruge,ویران کردن
1381,verbrennen::V,arde,سوزاندن
1382,verbrennen::V,incendia,سوزاندن
1383,geben::V,da,دادن
1384,reichen::V,întinde,دادن
1385,schenken::V,dărui,هدیه دادن
1386,versprechen::V,făgădui,قول دادن
1387,versprechen::V,făgădui,وعده دادن
1388,wünschen::V,ura,آرزو کردن
1389,loben::V,lăuda,ستایش کردن
1390,küssen::V,săruta,بوسیدن
1391,wiegen::V,legăna,نوسان کردن
1392,zudecken::V,acoperi,پوشاندن
1393,wecken::V,trezi,بیدار کردن
1394,wecken::V,deștepta,بیدار کردن
1395,zeigen::V,arăta,نشان دادن
1396,führen::V,călăuzi,رهنمائی کردن
1397,lehren::V,preda,آموختن
1398,lehren::V,preda,یاد دادن
1399,lehren::V,învăța,آموختن
1400,lehren::V,învăța,یاد دادن
1401,unterrichten::V,învăța,درس دادن
1402,unterrichten::V,învăța,تدریس کردن
1403,unterrichten::V,instrui,درس دادن
1404,unterrichten::V,instrui,تدریس کردن
1405,aufziehen::V,crește,تربیت کردن
1406,leiten::V,duce,اداره کردن
1407,leiten::V,conduce,اداره کردن
1408,antreiben::V,împinge,عجله دادن
1409,antreiben::V,încuraja,عجله دادن
1410,lassen::V,pune pe să,وادار کردن
1411,einladen::V,invita,دعوت کردن
1412,einladen::V,invita,مهمان کردن
1413,vereinigen::V,uni,یکی کردن
1414,vereinigen::V,uni,متحد کردن
1415,vereinigen::V,întruni,یکی کردن
1416,vereinigen::V,întruni,متحد کردن
1417,besuchen::V,vizita,دیدار کردن
1418,besuchen::V,face o vizită,دیدار کردن
1419,treffen::V,întâlni,ملاقات کردن
1420,sich versammeln::V,se aduna,جمع شدن
1421,spielen::V,se juca,بازی کردن
1422,singen::V,cânta,آواز خواندن
1423,tanzen::V,dansa,رقصیدن
1424,sich trennen::V,se separa,جدا شدن
1425,sich trennen::V,se despărți,جدا شدن
1426,verlassen::V,părăsi,ترک کردن
1427,verlassen::V,abandona,ترک کردن
1428,retten::V,salva,نجات دادن
1429,bewachen::V,păzi,حراست کردن
1430,schützen::V,ocroti,حفظ کردن
1431,schützen::V,proteja,حفظ کردن
1432,verteidigen::V,apăra,دفاع کردن
1433,sich schlagen::V,se bate,کتک‌کاری کردن
1434,schießen::V,trage,تیر زدن
1435,siegen::V,birui,پیروز شدن
1436,siegen::V,învinge,پیروز شدن
1437,ärgern::V,supăra,ناراحت کردن
1438,schlagen::V,lovi,زدن
1439,schlagen::V,lovi,کوبیدن
1440,treten::V,călca,لگد زدن
1441,stechen::V,înțepa,چاقو زدن
1442,stechen::V,împunge,چاقو زدن
1443,stoßen::V,împinge,هل دادن
1444,stehlen::V,fura,دزدیدن
1445,stören::V,deranja,مزاحم شدن
1446,belästigen::V,importuna,زحمت دادن
1447,verbergen::V,ascunde,پنهان کردن
1448,täuschen::V,amăgi,گول زدن
1449,täuschen::V,amăgi,فریب دادن
1450,betrügen::V,înșela,گول زدن
1451,betrügen::V,înșela,فریب دادن
1452,töten::V,omorî,کشتن
1453,wohnen::V,sta,منزل داشتن
1454,wohnen::V,sta,سکونت داشتن
1455,wohnen::V,locui,منزل داشتن
1456,wohnen::V,locui,سکونت داشتن
1457,arbeiten::V,lucra,کار کردن
1458,sammeln::V,aduna,جمع کردن
1459,sammeln::V,colecționa,جمع کردن
1460,pflücken::V,culege,چیدن
1461,jagen::V,vâna,شکار کردن
1462,fischen::V,pescui,صید کردن
1463,fischen::V,pescui,ماهی‌گیری کردن
1464,fassen::V,prinde,گرفتن
1465,hüten::V,paște,چراندن
1466,hüten::V,paște,مراقبت کردن
1467,treiben::V,mână,راندن
1468,anbinden::V,lega,متصل کردن
1469,füttern::V,da de mâncare,غذا دادن
1470,melken::V,mulge,دوشیدن
1471,hacken::V,toca,خرد کردن
1472,hacken::V,sparge,خرد کردن
1473,gießen::V,uda,ریختن
1474,reifen::V,pârgui,رسیدن
1475,zubereiten::V,găti,طبخ کردن
1476,zubereiten::V,găti,آماده کردن
1477,kochen::V,găti,پختن
1478,kochen::V,găti,آشپزی کردن
1479,backen::V,coace,پختن
1480,braten::V,coace,سرخ کردن
1481,umrühren::V,mesteca,هم زدن
1482,stricken::V,împleti,بافتن
1483,nähen::V,coase,دوختن
1484,färben::V,vopsi,رنگ زدن
1485,färben::V,colora,رنگ زدن
1486,reinigen::V,curăți,پاک کردن
1487,reinigen::V,curăți,تمیز کردن
1488,waschen::V,spăla,شستن
1489,abwischen::V,șterge,زدودن
1490,spülen::V,clăti,شستن
1491,fegen::V,mătura,جارو کردن
1492,kehren::V,mătura,جارو کردن
1493,baden::V,se scălda,شنا کردن
1494,baden::V,se scălda,حمام کردن
1495,sich waschen::V,se spăla,شستشو کردن
1496,ausziehen::V,și scoate,درآوردن
1497,anziehen::V,îmbrăca,پوشیدن
1498,sich anziehen::V,se îmbrăca,لباس پوشیدن
1499,kämmen::V,pieptăna,شانه زدن
1500,schmücken::V,împodobi,زینت دادن
1501,sagen::V,zice,گفتن
1502,sagen::V,spune,گفتن
1503,sprechen::V,vorbi,حرف زدن
1504,sprechen::V,vorbi,صحبت کردن
1505,reden::V,vorbi,حرف زدن
1506,reden::V,vorbi,صحبت کردن
1507,reden::V,discuta,حرف زدن
1508,reden::V,discuta,صحبت کردن
1509,sich unterhalten::V,conversa,گپ زدن
1510,sich unterhalten::V,sta de vorbă,گپ زدن
1511,fragen::V,întreba,پرسیدن
1512,fragen::V,întreba,سؤال کردن
1513,bitten::V,ruga,خواهش کردن
1514,bitten::V,ruga,درخواست کردن
1515,erzählen::V,spune,نقل کردن
1516,erzählen::V,spune,حکایت کردن
1517,erzählen::V,povesti,نقل کردن
1518,erzählen::V,povesti,حکایت کردن
1519,mitteilen::V,comunica,خبر دادن
