,Concept_ID,bg,udm
830,oben::ADV,горе,вылӥын
831,hinauf::ADV,нагоре,вылэ
832,hinauf::ADV,нагоре,вылӥе
833,hinauf::ADV,нагоре,выллань
834,überall::ADV,навсякъде,котькытын
835,überall::ADV,навсякъде,пасьтана
836,nicht::ADV,не,уз
837,ein wenig::ADV,малко,ичи
838,ein wenig::ADV,малко,ӧжыт
839,ein wenig::ADV,малко,огшап
840,kaum::ADV,едва,муртса
841,kaum::ADV,едвам,муртса
842,sehr::ADV,много,туж
843,sehr::ADV,много,лекос
844,sehr::ADV,твърде,туж
845,sehr::ADV,твърде,лекос
846,so::ADV,тъй,озьы
847,so::ADV,тъй,тазьы
848,so::ADV,така,озьы
849,so::ADV,така,тазьы
850,noch::ADV,още,на
851,nur::ADV,само,гинэ
852,schon::ADV,вече,ни
853,schon::ADV,вече,ини
854,wieder::ADV,пак,нош
855,wieder::ADV,пак,кайта
856,wieder::ADV,отново,нош
857,wieder::ADV,отново,кайта
858,vergebens::ADV,напразно,юнме
859,vor::PRP,пред,азьын
860,hinter::PRP,зад,берын
861,hinter::PRP,зад,бӧрсьы
862,unter::PRP,под,улын
863,durch::PRP,през,пыр
864,durch::PRP,през,пыртӥ
865,neben::PRP,до,бордын
866,neben::PRP,при,бордын
867,zwischen::PRP,между,вискын
868,zwischen::PRP,помежду,вискын
869,wegen::PRP,заради,сэрен
870,dies::PRN,този,та
871,das::PRN,туй,со
872,das::PRN,това,со
873,alles::PRN,всичко,ваньмыз
874,ich::PRN,аз,мон
875,du::PRN,ти,тон
876,er::PRN,той,со
877,wir::PRN,ние,ми
878,ihr::PRN,вие,тӥ
879,sie::PRN,те,соос
880,was::FPRN,що,ма
881,was::FPRN,какво,ма
882,wer::FPRN,кой,кин
883,wo::FADV,къде,кытын
884,wohin::FADV,накъде,кытчы
885,wohin::FADV,накъдето,кытчы
886,wie::FADV,как,кызьы
887,warum::FADV,защо,малы
888,wieviel::FNUM,колко,кӧня
889,eins::NUM,един,одӥг
890,zwei::NUM,два,кык
891,drei::NUM,три,куинь
892,vier::NUM,четири,ньыль
893,fünf::NUM,пет,вить
894,sechs::NUM,шест,куать
895,sieben::NUM,седем,сизьым
896,acht::NUM,осем,тямыс
897,neun::NUM,девет,укмыс
898,zehn::NUM,десет,дас
899,elf::NUM,единайсет,дас одӥг
900,elf::NUM,единадесет,дас одӥг
901,zwölf::NUM,дванайсет,дас кык
902,zwölf::NUM,дванадесет,дас кык
903,zwanzig::NUM,двайсет,кызь
904,zwanzig::NUM,двадесет,кызь
905,dreißig::NUM,тридесет,куамын
906,vierzig::NUM,четиридесет,ньыльдон
907,fünfzig::NUM,петдесет,витьтон
908,sechzig::NUM,шестдесет,куатьтон
909,siebzig::NUM,седемдесет,сизьымдон
910,achtzig::NUM,осемдесет,тямыстон
911,neunzig::NUM,деветдесет,укмыстон
912,hundert::NUM,сто,сю
913,tausend::NUM,хиляда,сюрс
914,und::CNJ,а,и
915,und::CNJ,а,но
916,und::CNJ,та,и
917,und::CNJ,та,но
918,oder::CNJ,или,яке
919,stehen::V,стоя,сылыны
920,sitzen::V,седя,пукыны
921,liegen::V,лежа,кылльыны
922,hängen::V,вися,ошкыса улыны
923,werden::V,бъда,луыны
924,werden::V,стана,луыны
925,passieren::V,случа се,луыны
926,beginnen::V,започна,кутскыны
927,enden::V,свърша,бырыны
928,wechseln::V,променям,воштӥськыны
929,aufgehen[Sonne]::V,изгрея,ӝужаны
930,untergehen[Sonne]::V,заляза,пуксьыны
931,scheinen[Sonne]::V,грея,пиштыны
932,scheinen[Sonne]::V,грея,чиляны
933,scheinen[Sonne]::V,светя,пиштыны
934,scheinen[Sonne]::V,светя,чиляны
935,donnern::V,гърмя,гудыръяны
936,wehen::V,вея,пелляськыны
937,wehen::V,духам,пелляськыны
938,strömen::V,тека,киськыны
939,strömen::V,тека,исьтӥськыны
940,strömen::V,лея се,киськыны
941,strömen::V,лея се,исьтӥськыны
942,fließen::V,тека,бызьыны
943,sich drehen::V,въртя се,берганы
944,schwanken::V,клатя се,вошъяськыны
945,schwingen::V,трептя,шонаськыны
946,fallen::V,падам,усьыны
947,brennen::V,горя,ӝуаны
948,rauchen::V,димя,ӵындыны
949,regnen::V,вали дъжд,зорыны
950,gefrieren::V,замръзна,кынмыны
951,tauen::V,топя се,шунаны
952,schmelzen::V,разтопя се,шунаны
953,trocknen::V,съхна,куасьмыны
954,sieden::V,вря,пӧзьыны
955,sieden::V,кипя,пӧзьыны
956,faulen::V,гния,сисьмыны
957,verfaulen::V,изгния,сисьмыны
958,reißen::V,напукам се,кеськыны
959,versinken::V,потъна,выйыны
960,vergehen::V,минавам,ортчыны
961,erscheinen::V,явя се,адскыны
962,verschwinden::V,изчезна,бырыны
963,sinken::V,падна,усьыны
964,abnehmen::V,отслабна,синыны
965,zunehmen::V,нарасна,йылыны
966,steigen::V,увелича се,лӧпкыны
967,steigen::V,покачвам се,лӧпкыны
968,wachsen::V,раста,будыны
969,glänzen::V,лъщя,чиляны
970,glänzen::V,лъщя,пиштыны
971,glänzen::V,блестя,чиляны
972,glänzen::V,блестя,пиштыны
973,funkeln::V,искря,чилекъяны
974,lärmen::V,шумя,уретыны
975,lärmen::V,шумя,ӵашетыны
976,läuten::V,звъня,жингыртыны
977,klingeln::V,звъня,жингыртыны
978,klirren::V,звънтя,жильккетыны
979,klirren::V,дрънкам,жильккетыны
980,brausen::V,буча,лекъяськыны
981,rauschen::V,шумя,ӵашетыны
982,klingen::V,звуча,кылӥськыны
983,bellen::V,лая,утыны
984,heulen::V,вия,вузыны
985,heulen::V,рева,вузыны
986,blasen::V,духна,пельтыны
987,pfeifen::V,свиря,шуланы
988,schreien::V,крещя,черекъяны
989,schreien::V,крещя,кесяськыны
990,stöhnen::V,стена,ӝуштыны
991,stöhnen::V,пъшкам,ӝуштыны
992,zittern::V,треперя,дырекъяны
993,zittern::V,треперя,куалекъяны
994,leben::V,живея,улыны
995,geboren werden::V,родя се,вордӥськыны
996,atmen::V,дишам,шоканы
997,trinken::V,пия,юыны
998,essen::V,ям,сиыны
999,schlucken::V,гълтам,ньылыны
1000,müde werden::V,уморя се,жадьыны
1001,einschlafen::V,заспя,умме усьыны
1002,schlafen::V,спя,кӧлыны
1003,aufwachen::V,събудя се,сайканы
1004,aufstehen::V,стана,султыны
1005,sich erholen::V,отдъхвам си,шутэтскыны
1006,krank werden::V,заболея,висьыны
1007,krank sein::V,боледувам,висьыны
1008,schmerzen::V,боля,висьыны
1009,husten::V,кашлям,кызыны
1010,genesen::V,оздравея,юнматскыны
1011,genesen::V,оздравея,бурмытскылыны
1012,sterben::V,умра,кулыны
1013,umkommen::V,загина,бырыны
1014,sich bewegen::V,движа се,вырыны
1015,sich bewegen::V,мърдам се,вырыны
1016,sich rühren::V,движа се,вырӟыны
1017,sich rühren::V,движа се,вырӟылыны
1018,sich erheben::V,стана,султыны
1019,sich setzen::V,седна,пуксьыны
1020,hinfallen::V,падна,усьыны
1021,laufen::V,ходя,мыныны
1022,schreiten::V,крача,вамышъяны
1023,spazierengehen::V,разхождам се,мыныны
1024,spazierengehen::V,разхождам се,ветлыны
1025,eilen::V,бързам,дыртыны
1026,sich beeilen::V,побързам,дыртыны
1027,sausen::V,тичам,туж ӝог мыныны
1028,rennen::V,бягам,бызьылыны
1029,springen::V,скачам,тэтчаны
1030,klettern::V,катеря се,тубаны
1031,schaukeln::V,люлея се,лэйканы
1032,schaukeln::V,люлея се,шонаськыны
1033,kriechen::V,лазя,нюж ветлыны
1034,kriechen::V,пълзя,нюж ветлыны
1035,schwimmen::V,плувам,уяны
1036,tauchen::V,гмуркам се,зумылыны
1037,rudern::V,греба,полсаны
1038,fahren::V,пътувам,ветлыны
1039,fliegen::V,летя,лобаны
1040,fliegen::V,хвърча,лобаны
1041,gehen::V,ида,мыныны
1042,gehen::V,вървя,мыныны
1043,weggehen::V,отида си,кошкыны
1044,abfahren::V,отпътувам,кошкыны
1045,anhalten::V,спра се,дугдыны
1046,hineingehen::V,влизам,пырыны
1047,eintreten::V,вляза,пырыны
1048,kommen::V,ида,вуыны
1049,kommen::V,ида,лыктыны
1050,kommen::V,дойда,вуыны
1051,kommen::V,дойда,лыктыны
1052,ankommen::V,пристигна,вуыны
1053,zurückkommen::V,върна се,берытскыны
1054,bleiben::V,остана,кыльыны
1055,warten::V,чакам,витьыны
1056,erwarten::V,очаквам,витьыны
1057,erwarten::V,очаквам,возьманы
1058,suchen::V,търся,утчаны
1059,finden::V,намеря,шедьтыны
1060,versuchen::V,опитам,турттыны
1061,vorbereiten::V,подготвя,дасяны
1062,lieben::V,любя,гажаны
1063,mögen::V,обичам,яратыны
1064,lachen::V,смея се,серекъяны
1065,rühren::V,трогна,сюлме йӧтыны
1066,weinen::V,плача,бӧрдыны
1067,schimpfen::V,ругая,даллашыны
1068,schimpfen::V,псувам,даллашыны
1069,sich ärgern::V,ядосам се,лекъяськыны
1070,sich fürchten::V,боя се,кышканы
1071,sich fürchten::V,боя се,курданы
1072,sich fürchten::V,страхувам се,кышканы
1073,sich fürchten::V,страхувам се,курданы
1074,fürchten::V,боя се от,курданы
1075,fürchten::V,боя се от,кышканы
1076,fürchten::V,страхувам се от,курданы
1077,fürchten::V,страхувам се от,кышканы
1078,fliehen::V,бягам,пегӟыны
1079,flüchten::V,бягам,пегӟыны
1080,flüchten::V,избягам,пегӟыны
1081,sehen::V,видя,адӟыны
1082,anschauen::V,гледам,учкыны
1083,ansehen::V,поглеждам,учкыны
1084,hören::V,чувам,кылыны
1085,zuhören::V,слушам,кылзыны
1086,probieren::V,опитам,веръяны
1087,riechen::V,подуша,зынъяны
1088,fühlen::V,усещам,шӧдыны
1089,fühlen::V,чувствувам,шӧдыны
1090,scheinen::V,изглеждам,адскыны
1091,zu sehen sein::V,виждам се,адӟиськыны
1092,vernehmen::V,доловя,кылыны
1093,frieren::V,мръзна,кынмыны
1094,tun::V,правя,карыны
1095,können::V,мога,быгатыны
1096,wollen::V,ща,потыны
1097,wollen::V,искам,потыны
1098,anfangen::V,започна,кутскыны
1099,beenden::V,свърша,быдтыны
1100,beenden::V,свърша,быдэстыны
1101,beenden::V,завърша,быдтыны
1102,beenden::V,завърша,быдэстыны
1103,aufhören::V,престана,дугдыны
1104,gelingen::V,успея,быгатыны
1105,gelingen::V,успея,луыны
1106,gelingen::V,сполуча,быгатыны
1107,gelingen::V,сполуча,луыны
1108,geraten::V,удам се,лэсяны
1109,öffnen::V,отворя,усьтыны
1110,schließen::V,затворя,пытсаны
1111,stellen::V,поставя,пуктыны
1112,setzen::V,туря,пуктыны
1113,legen::V,сложа,поныны
1114,legen::V,слагам,поныны
1115,berühren::V,докосна,исаны
1116,verbinden::V,свържа,герӟаны
1117,bedecken::V,покрия,пытсаны
1118,aufhängen::V,закача,ошыны
1119,anzünden::V,запаля,ӝуатыны
1120,aufheben::V,вдигна,ӝутыны
1121,aufheben::V,повдигна,ӝутыны
1122,zurücklassen::V,оставя,кельтыны
1123,verlieren::V,загубя,ыштыны
1124,fallen lassen::V,изпусна,уськытыны
1125,machen::V,направя,лэсьтыны
1126,herstellen::V,произведа,лэсьтыны
1127,bauen::V,строя,пуктыны
1128,reparieren::V,поправя,тупатыны
1129,verbessern::V,подобря,умоятыны
1130,ändern::V,променя,воштыны
1131,graben::V,копая,копаны
1132,beugen::V,прегъна,губыртыны
1133,biegen::V,прегъна,куасаны
1134,drehen::V,въртя,бергатыны
1135,wenden::V,обърна,берыктыны
1136,umdrehen::V,обърна,берыктыны
1137,heben::V,вдигам,ӝутыны
1138,hochheben::V,издигна,ӝутъяны
1139,ergreifen::V,хвана,кутыны
1140,ergreifen::V,хвана,кырмыны
1141,ergreifen::V,обхвана,кутыны
1142,ergreifen::V,обхвана,кырмыны
1143,halten::V,държа,возьыны
1144,drücken::V,натискам,зӥбыны
1145,drücken::V,натискам,пачкатыны
1146,drücken::V,притискам,зӥбыны
1147,drücken::V,притискам,пачкатыны
1148,schieben::V,тикам,донганы
1149,kratzen::V,одраскам,вуштыны
1150,lecken::V,лижа,нюлыны
1151,lecken::V,ближа,нюлыны
1152,beißen::V,хапя,куртчыны
1153,beißen::V,ухапя,куртчыны
1154,abreißen::V,откъсна,ишкалтыны
1155,abschneiden::V,отрежа,шорыны
1156,abschneiden::V,отрежа,вандыны
1157,binden::V,вържа,керттыны
1158,stecken::V,пъхна,мертчытыны
1159,brechen::V,троша,тӥяны
1160,klopfen::V,чукам,йыганы
1161,klopfen::V,чукам,шарккетыны
1162,hauen::V,бия,жугыны
1163,hauen::V,бия,тышканы
1164,kleben::V,лепя,лякыны
1165,kleben::V,залепя,лякыны
1166,reiben::V,трия,зыраны
1167,reiben::V,трия,вуштыны
1168,reiben::V,търкам,зыраны
1169,reiben::V,търкам,вуштыны
1170,streichen::V,намажа,зыраны
1171,schleifen::V,остря,шерыны
1172,schneiden::V,режа,вандыны
1173,rütteln::V,разтърсвам,зуркатыны
1174,schütteln::V,клатя,куалекъятыны
1175,schütteln::V,друсам,куалекъятыны
1176,schwenken::V,размахам,шонаны
1177,schütten::V,сипя,лэзьыны
1178,füllen::V,напълня,тырмытыны
1179,einwickeln::V,увия,биньыны
1180,einwickeln::V,завия,биньыны
1181,tragen::V,нося,нуыны
1182,schleppen::V,влача,кыскыны
1183,ziehen::V,тегля,кыскыны
1184,ziehen::V,дръпна,кыскыны
1185,aufbewahren::V,съхраня,возьыны
1186,werfen::V,хвърля,куяны
1187,werfen::V,хвърля,лэзяны
1188,fangen::V,ловя,кутыны
1189,fangen::V,уловя,кутыны
1190,packen::V,хвана,кутыны
1191,packen::V,хвана,кырмыны
1192,verstecken::V,крия,ватыны
1193,verstecken::V,скрия,ватыны
1194,teilen::V,разделя,люкыны
1195,schicken::V,изпращам,ыстыны
1196,bringen::V,донеса,вайыны
1197,hinzufügen::V,прибавя,ватсаны
1198,bekommen::V,сдобия се,басьтыны
1199,erhalten::V,получа,басьтыны
1200,nehmen::V,взема,кутыны
1201,nehmen::V,взема,басьтыны
1202,wählen::V,избирам,бырйыны
1203,auswählen::V,избера,бырйыны
1204,bewahren::V,пазя,возьыны
1205,behindern::V,преча,могӟытыны
1206,behindern::V,спъвам,могӟытыны
1207,verderben::V,разваля,сӧрыны
1208,beschädigen::V,повредя,урод лэсьтыны
1209,zerbrechen::V,счупя,сӧрыны
1210,zerreißen::V,скъсам,кесяны
1211,zerstören::V,разруша,куашкатыны
1212,verbrennen::V,изгоря,сутыны
1213,geben::V,дам,сётыны
1214,reichen::V,подам,сётыны
1215,schenken::V,подаря,кузьманы
1216,versprechen::V,обещая,кыл сётыны
1217,wünschen::V,желая,сӥзьыны
1218,loben::V,хваля,ушъяны
1219,küssen::V,целувам,чупаны
1220,wiegen::V,люлея,веттаны
1221,wiegen::V,люлея,лэйкатыны
1222,zudecken::V,покрия,шобыртыны
1223,wecken::V,събудя,сайкатыны
1224,zeigen::V,покажа,возьматыны
1225,führen::V,водя,нуыны
1226,führen::V,заведа,нуыны
1227,lehren::V,уча,дышетыны
1228,unterrichten::V,преподавам,дышетыны
1229,aufziehen::V,отгледам,будэтыны
1230,leiten::V,ръководя,кивалтыны
1231,leiten::V,управлявам,кивалтыны
1232,antreiben::V,подкарвам,дыртытыны
1233,lassen::V,накарам,-ытыны
1234,einladen::V,поканя,ӧтьыны
1235,vereinigen::V,съединя,огазеяны
1236,besuchen::V,посетя,адӟыськыны
1237,treffen::V,срещна,пумитаны
1238,sich versammeln::V,събера се,люкаськыны
1239,spielen::V,играя,шудыны
1240,singen::V,пея,кырӟаны
1241,tanzen::V,танцувам,эктыны
1242,sich trennen::V,разделя се,люкиськыны
1243,verlassen::V,напусна,куштыны
1244,retten::V,спася,утьыны
1245,bewachen::V,охранявам,возьманы
1246,schützen::V,запазя,утялтыны
1247,verteidigen::V,защитя,возьманы
1248,sich schlagen::V,бия се,жугиськыны
1249,schießen::V,стрелям,ыбылӥськны
1250,siegen::V,победя,вормыны
1251,ärgern::V,ядосам,вожпоттыны
1252,schlagen::V,бия,жуккыны
1253,schlagen::V,ударя,жуккыны
1254,treten::V,ритам,лёганы
1255,stechen::V,бодна,бышкалтыны
1256,stoßen::V,бутна,донгыны
1257,stoßen::V,блъсна,донгыны
1258,stören::V,смутя,люкетыны
1259,belästigen::V,отегча,акыльтыны
1260,belästigen::V,отегча,вукылмыны
1261,belästigen::V,безпокоя,акыльтыны
1262,belästigen::V,безпокоя,вукылмыны
1263,verbergen::V,скрия,ватыны
1264,täuschen::V,измамя,алданы
1265,betrügen::V,измамя,пӧяны
1266,töten::V,убия,виыны
1267,töten::V,умъртвя,виыны
1268,wohnen::V,живея,улыны
1269,arbeiten::V,работя,ужаны
1270,sammeln::V,събера,бичаны
1271,pflücken::V,бера,ишкыны
1272,pflücken::V,откъсна,ишкыны
1273,jagen::V,ловувам,пӧйшураны
1274,fischen::V,ловя риба,чорыганы
1275,fassen::V,хвана,кутыны
1276,hüten::V,пазя,возьманы
1277,treiben::V,карам,улляны
1278,anbinden::V,завържа,думыны
1279,füttern::V,храня,сюдыны
1280,melken::V,доя,кыскыны
1281,hacken::V,сека,кораны
1282,gießen::V,полея,киськаны
1283,reifen::V,узрея,вуыны
1284,reifen::V,узрея,кисьманы
1285,zubereiten::V,приготвя,лесьтыны
1286,kochen::V,варя,пӧзьтыны
1287,backen::V,пека,пыжыны
1288,braten::V,пържа,пыжыны
1289,umrühren::V,разбъркам,сураны
1290,stricken::V,плета,керттыны
1291,nähen::V,шия,вурыны
1292,färben::V,боядисам,буяны
1293,reinigen::V,почистя,сузяны
1294,waschen::V,мия,мисьтаськыны
1295,waschen::V,пера,мисьтаськыны
1296,abwischen::V,избърша,ӵушылыны
1297,spülen::V,плакна,гылъяны
1298,fegen::V,измета,ӵужыны
1299,kehren::V,мета,ӵужыны
1300,baden::V,къпя се,пыласькыны
1301,sich waschen::V,мия се,пыласькыны
1302,ausziehen::V,съблека,кыльыны
1303,anziehen::V,облека,дӥсяны
1304,sich anziehen::V,облека се,дӥсьяськыны
1305,kämmen::V,реша,сынаны
1306,kämmen::V,вчеша,сынаны
1307,schmücken::V,накича,чеберъяны
1308,sagen::V,кажа,шуыны
1309,sagen::V,кажа,вераны
1310,sprechen::V,говоря,вераськыны
1311,reden::V,говоря,вераськыны
1312,sich unterhalten::V,разговарям,вераськыны
1313,fragen::V,запитам,юаны
1314,bitten::V,моля,курыны
1315,erzählen::V,разкажа,вераны
1316,erzählen::V,разкажа,мадьыны
1317,mitteilen::V,съобщя,ивортыны
1318,nennen::V,нарека,шуыны
1319,rufen::V,викам,ӧтьыны
1320,rufen::V,повикам,ӧтьыны
1321,prahlen::V,хваля се,ушъяськыны
1322,übersetzen::V,преведа,берыктыны
1323,denken::V,мисля,малпаны
1324,glauben::V,вярвам,оскыны
1325,bemerken::V,забележа,адӟыны
1326,erkennen::V,позная,тодыны
1327,begreifen::V,схвана,валаны
1328,verstehen::V,разбера,валаны
1329,lernen::V,уча се,дышетскыны
1330,wissen::V,зная,тодыны
1331,sich erinnern an::V,спомня си за,тодэ вайыны
1332,vergessen::V,забравя,вунэтыны
1333,messen::V,меря,мертаны
1334,zählen::V,броя,лыдъяны
1335,rechnen::V,сметна,лыдъяны
1336,lesen::V,чета,лыдӟыны
1337,malen::V,рисувам,суреданы
1338,zeichnen::V,рисувам,суреданы
1339,schreiben::V,пиша,гожъяны
1340,besitzen::V,имам,луыны
1341,besitzen::V,притежавам,луыны
1342,kaufen::V,купя,басьтыны
1343,kaufen::V,купувам,басьтыны
1344,verkaufen::V,продам,вузаны
1345,bezahlen::V,заплатя,тырыны
1346,zahlen::V,платя,тырыны
1347,beherrschen::V,владея,кузёяськыны
1348,ertragen::V,понеса,чиданы
1349,Platte::N,,плита
1350,Stütze::N,,пыкет
1351,stehlen::V,,вораны
1352,stehlen::V,,лушканы
