,Concept_ID,sl,se
4372,schlecht::A,malopríden,hue´nn
4373,schlecht::A,malopríden,нюэссь
4374,schlecht::A,malopríden,ню̄э̄зесь
4375,richtig::A,pravílen,rïekte
4376,richtig::A,pravílen,duolla
4377,richtig::A,pravílen,rievtes
4378,richtig::A,pravílen,riekta
4379,richtig::A,pravílen,vuoi'gâ
4380,richtig::A,pravílen,vuõiǥâs
4381,richtig::A,pravílen,вӯййк
4382,richtig::A,pravílen,вӯйкэсс
4383,schlimm::A,húd,nåake
4384,schlimm::A,húd,bahá
4385,schlimm::A,húd,vearrái
4386,schlimm::A,húd,niev'ri
4387,schlimm::A,húd,neu´rr
4388,schlimm::A,húd,ню̄э̄зесь
4389,wahr::A,resníčen,saetnies
4390,wahr::A,resníčen,sádnes
4391,wahr::A,resníčen,duohta
4392,wahr::A,resníčen,tuotâ
4393,wahr::A,resníčen,tuõtt
4394,wahr::A,resníčen,вӯйкас
4395,alt::A,stàr,båeries
4396,alt::A,stàr,oames
4397,alt::A,stàr,boaris
4398,alt::A,stàr,uámis
4399,alt::A,stàr,vuä´mes
4400,alt::A,stàr,вуэммь
4401,neu::A,nòv,orre
4402,neu::A,nòv,ådås
4403,neu::A,nòv,ođas
4404,neu::A,nòv,uuđâs
4405,neu::A,nòv,oođâs
4406,neu::A,nòv,о̄дт
4407,ehemalig::A,nekdánji,evtebe
4408,ehemalig::A,nekdánji,åvdep
4409,ehemalig::A,nekdánji,dološ
4410,ehemalig::A,nekdánji,oovdiš
4411,ehemalig::A,nekdánji,tuâl'jõž
4412,ehemalig::A,nekdánji,туллъя
4413,ehemalig::A,nekdánji,э̄ввтлэсь
4414,alt[Lebewesen]::A,stàr,voeres
4415,alt[Lebewesen]::A,stàr,vuoras
4416,alt[Lebewesen]::A,stàr,boares
4417,alt[Lebewesen]::A,stàr,vuoras
4418,alt[Lebewesen]::A,stàr,puáris
4419,alt[Lebewesen]::A,stàr,puä´res
4420,alt[Lebewesen]::A,stàr,пуэресь
4421,jung::A,mlád,noere
4422,jung::A,mlád,nuorra
4423,jung::A,mlád,nuorra
4424,jung::A,mlád,nuoṛâ
4425,jung::A,mlád,nuõrr
4426,jung::A,mlád,нӯрр
4427,arm::A,ubóg,giefies
4428,arm::A,ubóg,hædjo
4429,arm::A,ubóg,geafi
4430,arm::A,ubóg,kevhi
4431,arm::A,ubóg,ǩeeu´h
4432,arm::A,ubóg,ва̄йваш
4433,arm::A,réven,giefies
4434,arm::A,réven,hædjo
4435,arm::A,réven,geafi
4436,arm::A,réven,kevhi
4437,arm::A,réven,ǩeeu´h
4438,arm::A,réven,ва̄йваш
4439,reich::A,bogàt,ræjhkoes
4440,reich::A,bogàt,boanndá
4441,reich::A,bogàt,rikkis
4442,reich::A,bogàt,riges
4443,reich::A,bogàt,ree´ǧǧes
4444,reich::A,bogàt,ва̄птэк
4445,bekannt::A,znán,åehpies
4446,bekannt::A,znán,oahpes
4447,bekannt::A,znán,dieđus
4448,bekannt::A,znán,uápis
4449,bekannt::A,znán,tuubdâs
4450,bekannt::A,znán,toobdâs
4451,bekannt::A,znán,томтас
4452,berühmt::A,sláven,byögke
4453,berühmt::A,sláven,mihtos
4454,berühmt::A,sláven,beakkán
4455,berühmt::A,sláven,beakkálmas
4456,berühmt::A,sláven,mááinuh
4457,berühmt::A,sláven,peeggâlm
4458,berühmt::A,sláven,snäätnai
4459,berühmt::A,sláven,куллъей
4460,berühmt::A,znamenít,byögke
4461,berühmt::A,znamenít,mihtos
4462,berühmt::A,znamenít,beakkán
4463,berühmt::A,znamenít,beakkálmas
4464,berühmt::A,znamenít,mááinuh
4465,berühmt::A,znamenít,peeggâlm
4466,berühmt::A,znamenít,snäätnai
4467,berühmt::A,znamenít,куллъей
4468,fremd::A,túj,ammes
4469,fremd::A,túj,amás
4470,fremd::A,túj,vieres
4471,fremd::A,túj,amas
4472,fremd::A,túj,vie'res
4473,fremd::A,túj,puigâ
4474,fremd::A,túj,vee´res
4475,fremd::A,túj,е̄ххк
4476,fremd::A,túj,вӣресь
4477,verschieden::A,razlíčen,ovmese
4478,verschieden::A,razlíčen,moattelágásj
4479,verschieden::A,razlíčen,iesjgeŋgalágásj
4480,verschieden::A,razlíčen,eará
4481,verschieden::A,razlíčen,eresláván
4482,verschieden::A,razlíčen,jee´res
4483,verschieden::A,razlíčen,jee´resnallšem
4484,verschieden::A,razlíčen,югке
4485,verschieden::A,razlíčen,югкеналшэм
4486,nah::A,blížnji,gietskies
4487,nah::A,blížnji,lahka
4488,nah::A,blížnji,lagas
4489,nah::A,blížnji,a'ldemuš
4490,nah::A,blížnji,âlddlõs
4491,nah::A,blížnji,альтэсь
4492,fern::A,dáleč,gahkese
4493,fern::A,dáleč,guhkken
4494,fern::A,dáleč,gáiddus
4495,fern::A,dáleč,kuhás
4496,fern::A,dáleč,ku´ǩes
4497,fern::A,dáleč,туммплэсь
4498,linker::A,lévi,gårroeh
4499,linker::A,lévi,gåro
4500,linker::A,lévi,gurut
4501,linker::A,lévi,čižet
4502,linker::A,lévi,či´ǯǯ
4503,linker::A,lévi,чинч
4504,rechter::A,désni,åelkies
4505,rechter::A,désni,oalges
4506,rechter::A,désni,olgeš
4507,rechter::A,désni,uál'gis
4508,rechter::A,désni,vuõiǥâs
4509,rechter::A,désni,вуэлькесь
4510,anderer::A,drúgi,jeatjebe
4511,anderer::A,drúgi,nubbe
4512,anderer::A,drúgi,eará
4513,anderer::A,drúgi,nubbi
4514,anderer::A,drúgi,nubbe
4515,anderer::A,drúgi,nu´bb
4516,anderer::A,drúgi,jee´res
4517,anderer::A,drúgi,мудта
4518,anderer::A,drúgi,е̄ресь
4519,erster::A,pŕvi,voestes
4520,erster::A,pŕvi,vuostasj
4521,erster::A,pŕvi,vuosttaš
4522,erster::A,pŕvi,vuos'muš
4523,erster::A,pŕvi,vuõs's
4524,erster::A,pŕvi,õõu´dmõs
4525,erster::A,pŕvi,авьтмусс
4526,zweiter::A,drúgi,mubpie
4527,zweiter::A,drúgi,nubbe
4528,zweiter::A,drúgi,nubbi
4529,zweiter::A,drúgi,nubbe
4530,zweiter::A,drúgi,nu´bb
4531,zweiter::A,drúgi,ныммьп
4532,dritter::A,trétji,gåalmede
4533,dritter::A,trétji,goalmát
4534,dritter::A,trétji,goalmmát
4535,dritter::A,trétji,kuálmád
4536,dritter::A,trétji,kuälmad
4537,dritter::A,trétji,кӯа̄ллмант
4538,letzter::A,poslédnji,minngemes
4539,letzter::A,poslédnji,maŋemus
4540,letzter::A,poslédnji,maŋimus
4541,letzter::A,poslédnji,majemuš
4542,letzter::A,poslédnji,mââi´mõs
4543,letzter::A,poslédnji,маӈьмусс
4544,allein::ADV,sám,oktegh
4545,allein::ADV,sám,oktegimse
4546,allein::ADV,sám,oktebisnie
4547,allein::ADV,sám,aktu
4548,allein::ADV,sám,okto
4549,allein::ADV,sám,ohtuu
4550,allein::ADV,sám,õhttu
4551,allein::ADV,sám,о̄ххтэ
4552,auf einmal::ADV,obênem,avtatrajes
4553,auf einmal::ADV,obênem,hávális
4554,auf einmal::ADV,obênem,hávil
4555,auf einmal::ADV,obênem,tove
4556,auf einmal::ADV,obênem,аххтан
4557,zusammen::ADV,skúpaj,ektine
4558,zusammen::ADV,skúpaj,ektesne
4559,zusammen::ADV,skúpaj,tjåenghkesne
4560,zusammen::ADV,skúpaj,siegen
4561,zusammen::ADV,skúpaj,oktan
4562,zusammen::ADV,skúpaj,ovttas
4563,zusammen::ADV,skúpaj,čoahkis
4564,zusammen::ADV,skúpaj,oovtâst
4565,zusammen::ADV,skúpaj,õõutsââ´jest
4566,zusammen::ADV,skúpaj,аххтан
4567,zusammen::ADV,skúpaj,эфтэсьт
4568,lange::ADV,dólgo,guhkiem
4569,lange::ADV,dólgo,guhkev
4570,lange::ADV,dólgo,mælggadav
4571,lange::ADV,dólgo,guhká
4572,lange::ADV,dólgo,kuhe
4573,lange::ADV,dólgo,kuhháá
4574,lange::ADV,dólgo,kuu´ǩǩ
4575,lange::ADV,dólgo,кугкь
4576,plötzlich::ADV,náglo,faahketji
4577,plötzlich::ADV,náglo,hæhkkat
4578,plötzlich::ADV,náglo,fáhkkestaga
4579,plötzlich::ADV,náglo,fakkist
4580,plötzlich::ADV,náglo,kruu´ta
4581,plötzlich::ADV,náglo,а̄йнханна
4582,plötzlich::ADV,nenádoma,faahketji
4583,plötzlich::ADV,nenádoma,hæhkkat
4584,plötzlich::ADV,nenádoma,fáhkkestaga
4585,plötzlich::ADV,nenádoma,fakkist
4586,plötzlich::ADV,nenádoma,kruu´ta
4587,plötzlich::ADV,nenádoma,а̄йнханна
4588,sofort::ADV,prècej,dallegh
4589,sofort::ADV,prècej,dalá
4590,sofort::ADV,prècej,dalánagi
4591,sofort::ADV,prècej,dakkavide
4592,sofort::ADV,prècej,dakkaviđe
4593,sofort::ADV,prècej,tállán
4594,sofort::ADV,prècej,naraaz
4595,sofort::ADV,prècej,атть
4596,später::ADV,poznêje,mænngan 
4597,später::ADV,poznêje,maŋŋebut
4598,später::ADV,poznêje,maŋŋel
4599,später::ADV,poznêje,maŋ̣eláá
4600,später::ADV,poznêje,mâ´ŋŋlakast
4601,später::ADV,poznêje,маӈӈа
4602,jetzt::ADV,zdàj,daelie
4603,jetzt::ADV,zdàj,dal
4604,jetzt::ADV,zdàj,dal
4605,jetzt::ADV,zdàj,tääl
4606,jetzt::ADV,zdàj,ââ´n
4607,jetzt::ADV,zdàj,атть
4608,heute::ADV,dánes,daenbien
4609,heute::ADV,dánes,uddni
4610,heute::ADV,dánes,odne
4611,heute::ADV,dánes,onne
4612,heute::ADV,dánes,tä´bbe
4613,heute::ADV,dánes,та̄ррьм
4614,morgen::ADV,jútri,jirreden
4615,morgen::ADV,jútri,idet
4616,morgen::ADV,jútri,ihttin
4617,morgen::ADV,jútri,itten
4618,morgen::ADV,jútri,jâđđa
4619,morgen::ADV,jútri,янта
4620,bald::ADV,kmálu,varke
4621,bald::ADV,kmálu,ruvva
4622,bald::ADV,kmálu,farga
4623,bald::ADV,kmálu,vorgâ
4624,bald::ADV,kmálu,sõrgg
4625,bald::ADV,kmálu,вэхтэнне
4626,dann::ADV,nató,die
4627,dann::ADV,nató,dalloj
4628,dann::ADV,nató,de
4629,dann::ADV,nató,te
4630,dann::ADV,nató,de
4631,dann::ADV,nató,teä
4632,dann::ADV,nató,â´tte
4633,dann::ADV,nató,те
4634,gestern::ADV,včéraj,jååktan
4635,gestern::ADV,včéraj,iektu
4636,gestern::ADV,včéraj,ikte
4637,gestern::ADV,včéraj,jieh't
4638,gestern::ADV,včéraj,jåhtta
4639,gestern::ADV,včéraj,яххта
4640,einst::ADV,nékdaj,dejpeli
4641,einst::ADV,nékdaj,åvdebut
4642,einst::ADV,nékdaj,áigi
4643,einst::ADV,nékdaj,dolin
4644,einst::ADV,nékdaj,tovle
4645,einst::ADV,nékdaj,tuu´l
4646,einst::ADV,nékdaj,э̄ххьтэшьт
4647,damals::ADV,tedàj,aejkien
4648,damals::ADV,tedàj,dalloj
4649,damals::ADV,tedàj,dalle
4650,damals::ADV,tedàj,talle
4651,damals::ADV,tedàj,te´l
4652,damals::ADV,tedàj,teä´l
4653,damals::ADV,tedàj,танна
4654,damals::ADV,takràt,aejkien
4655,damals::ADV,takràt,dalloj
4656,damals::ADV,takràt,dalle
4657,damals::ADV,takràt,talle
4658,damals::ADV,takràt,te´l
4659,damals::ADV,takràt,teä´l
4660,damals::ADV,takràt,танна
4661,danach::ADV,potèm,mïnngesne
4662,danach::ADV,potèm,dan maŋŋela
4663,danach::ADV,potèm,maŋŋil
4664,danach::ADV,potèm,das maŋŋá
4665,danach::ADV,potèm,maŋ̣a
4666,danach::ADV,potèm,mâ´ŋŋlest
4667,danach::ADV,potèm,маӈӈа
4668,vorher::ADV,poprèj,aarebi
4669,vorher::ADV,poprèj,åvddål
4670,vorher::ADV,poprèj,árat
4671,vorher::ADV,poprèj,ovdâl
4672,vorher::ADV,poprèj,ouddâl
4673,vorher::ADV,poprèj,а̄йка
4674,zuerst::ADV,spŕva,voestegh
4675,zuerst::ADV,spŕva,álgon
4676,zuerst::ADV,spŕva,vuos
4677,zuerst::ADV,spŕva,vuohččan
4678,zuerst::ADV,spŕva,vuoč'čin
4679,zuerst::ADV,spŕva,vuõ´ste
4680,zuerst::ADV,spŕva,vuõs'smõõssân
4681,zuerst::ADV,spŕva,э̄ввтла
4682,zuerst::ADV,spŕva,э̄ввтэль
4683,einmal::ADV,ênkrat,ikth
4684,einmal::ADV,ênkrat,akti
4685,einmal::ADV,ênkrat,okte
4686,einmal::ADV,ênkrat,ohtii
4687,einmal::ADV,ênkrat,kojo
4688,einmal::ADV,ênkrat,måttmešt
4689,einmal::ADV,ênkrat,э̄фт вэ̄рр
4690,manchmal::ADV,včásih,muvhtene
4691,manchmal::ADV,včásih,muhttijn
4692,manchmal::ADV,včásih,duolla dálla
4693,manchmal::ADV,včásih,muhtumin
4694,manchmal::ADV,včásih,kuásnii
4695,manchmal::ADV,včásih,måttmešt
4696,manchmal::ADV,včásih,kuä´ss-ne
4697,manchmal::ADV,včásih,мудта вэ̄р
4698,oft::ADV,pogósto,daamtaj
4699,oft::ADV,pogósto,álu
4700,oft::ADV,pogósto,ábaj
4701,oft::ADV,pogósto,dájvvá
4702,oft::ADV,pogósto,dávjá
4703,oft::ADV,pogósto,távjá
4704,oft::ADV,pogósto,täujja
4705,oft::ADV,pogósto,то̄а̄ййв
4706,immer::ADV,védno,iktesth
4707,immer::ADV,védno,eejnegen
4708,immer::ADV,védno,agev
4709,immer::ADV,védno,álo
4710,immer::ADV,védno,ain
4711,immer::ADV,védno,ovttuu
4712,immer::ADV,védno,pâi
4713,immer::ADV,védno,пай
4714,immer::ADV,zméraj,iktesth
4715,immer::ADV,zméraj,eejnegen
4716,immer::ADV,zméraj,agev
4717,immer::ADV,zméraj,álo
4718,immer::ADV,zméraj,ain
4719,immer::ADV,zméraj,ovttuu
4720,immer::ADV,zméraj,pâi
4721,immer::ADV,zméraj,пай
4722,niemals::ADV,nikdàr,ij gåessie
4723,niemals::ADV,nikdàr,ij goassak
4724,niemals::ADV,nikdàr,ij ihkenis
4725,niemals::ADV,nikdàr,ii goassege
4726,niemals::ADV,nikdàr,ij kuás'sin
4727,niemals::ADV,nikdàr,ij ni kuä´ss
4728,niemals::ADV,nikdàr,эйй никуэссь
4729,hier::ADV,tù,daagkoe
4730,hier::ADV,tù,dála
4731,hier::ADV,tù,dánna
4732,hier::ADV,tù,dá
4733,hier::ADV,tù,dás
4734,hier::ADV,tù,taa
4735,hier::ADV,tù,tää
4736,hier::ADV,tù,ta´ltte
4737,hier::ADV,tù,тала
4738,hier::ADV,tù,тэста
4739,hier::ADV,túkaj,daagkoe
4740,hier::ADV,túkaj,dála
4741,hier::ADV,túkaj,dánna
4742,hier::ADV,túkaj,dá
4743,hier::ADV,túkaj,dás
4744,hier::ADV,túkaj,taa
4745,hier::ADV,túkaj,tää
4746,hier::ADV,túkaj,ta´ltte
4747,hier::ADV,túkaj,тала
4748,hier::ADV,túkaj,тэста
4749,hierhin::ADV,sèmkaj,diekie
4750,hierhin::ADV,sèmkaj,dási
4751,hierhin::ADV,sèmkaj,diehki
4752,hierhin::ADV,sèmkaj,deike
4753,hierhin::ADV,sèmkaj,teehi
4754,hierhin::ADV,sèmkaj,tii´ǩ
4755,hierhin::ADV,sèmkaj,тӣге
4756,von hier::ADV,od tú,daebpede
4757,von hier::ADV,od tú,dássta
4758,von hier::ADV,od tú,dáppelt
4759,von hier::ADV,od tú,dáppe
4760,von hier::ADV,od tú,tástán
4761,von hier::ADV,od tú,tääiǥ
4762,von hier::ADV,od tú,tääi´ben
4763,von hier::ADV,od tú,тэста
4764,dort::ADV,tàm,dagkoe
4765,dort::ADV,tàm,dale
4766,dort::ADV,tàm,dakko
4767,dort::ADV,tàm,tuo
4768,dort::ADV,tàm,tovben
4769,dort::ADV,tàm,to´ben
4770,dort::ADV,tàm,тёллэ
4771,dort::ADV,tàm,тамьпе
4772,dorthin::ADV,tjà,dahkoe
4773,dorthin::ADV,tjà,dåhku
4774,dorthin::ADV,tjà,dohko
4775,dorthin::ADV,tjà,diehko
4776,dorthin::ADV,tjà,tuohu
4777,dorthin::ADV,tjà,tok
4778,dorthin::ADV,tjà,tok-aa
4779,dorthin::ADV,tjà,то̄гэ
4780,geradeaus::ADV,rávno napréj,njuolgga
4781,geradeaus::ADV,rávno napréj,njuolga
4782,geradeaus::ADV,rávno napréj,njuol'gist
4783,geradeaus::ADV,rávno napréj,vuoi'gist
4784,geradeaus::ADV,rávno napréj,vui´jǧǧest
4785,geradeaus::ADV,rávno napréj,вӯййкесьт
4786,vorwärts::ADV,napréj,fraamme
4787,vorwärts::ADV,napréj,åvddån
4788,vorwärts::ADV,napréj,ovddas
4789,vorwärts::ADV,napréj,oovdâs
4790,vorwärts::ADV,napréj,ooudâs
4791,vorwärts::ADV,napréj,ooudårra
4792,vorwärts::ADV,napréj,эвтэс
4793,rückwärts::ADV,zádaj,mænngese
4794,rückwärts::ADV,zádaj,ruoptobadáj
4795,rückwärts::ADV,zádaj,maŋás
4796,rückwärts::ADV,zádaj,majaskulij
4797,rückwärts::ADV,zádaj,mââjas
4798,rückwärts::ADV,zádaj,mâ´ŋŋla
4799,rückwärts::ADV,zádaj,мо̄а̄з
4800,rückwärts::ADV,zádaj,мо̄а̄ст
4801,zurück::ADV,nazáj,bååstede
4802,zurück::ADV,nazáj,ruoptus
4803,zurück::ADV,nazáj,maŋus
4804,zurück::ADV,nazáj,ruoktot
4805,zurück::ADV,nazáj,maassâd
4806,zurück::ADV,nazáj,vä´st
4807,zurück::ADV,nazáj,mååusat
4808,zurück::ADV,nazáj,мо̄а̄з
4809,zurück::ADV,nazáj,мо̄а̄ст
4810,unten::ADV,dôli,vuelnie
4811,unten::ADV,dôli,vuollen
4812,unten::ADV,dôli,vuollin
4813,unten::ADV,dôli,vyellin
4814,unten::ADV,dôli,vue´llen
4815,unten::ADV,dôli,вӯлльн
4816,unten::ADV,spôdaj,vuelnie
4817,unten::ADV,spôdaj,vuollen
4818,unten::ADV,spôdaj,vuollin
4819,unten::ADV,spôdaj,vyellin
4820,unten::ADV,spôdaj,vue´llen
4821,unten::ADV,spôdaj,вӯлльн
4822,hinab::ADV,dôl,våålese
4823,hinab::ADV,dôl,vuolus
4824,hinab::ADV,dôl,vulos
4825,hinab::ADV,dôl,vuá'lás
4826,hinab::ADV,dôl,vuâlas
4827,hinab::ADV,dôl,валас
4828,oben::ADV,gôri,bijjene
4829,oben::ADV,gôri,baddjen
4830,oben::ADV,gôri,badjin
4831,oben::ADV,gôri,paijeen
4832,oben::ADV,gôri,pâ´jjen
4833,oben::ADV,gôri,tunââ´lmest
4834,oben::ADV,gôri,пайенҍ
4835,oben::ADV,zgôraj,bijjene
4836,oben::ADV,zgôraj,baddjen
4837,oben::ADV,zgôraj,badjin
4838,oben::ADV,zgôraj,paijeen
4839,oben::ADV,zgôraj,pâ´jjen
4840,oben::ADV,zgôraj,tunââ´lmest
4841,oben::ADV,zgôraj,пайенҍ
4842,hinauf::ADV,gôr,bæjjese
4843,hinauf::ADV,gôr,bajás
4844,hinauf::ADV,gôr,bajás
4845,hinauf::ADV,gôr,pajas
4846,hinauf::ADV,gôr,pââjas
4847,hinauf::ADV,gôr,пайяс
4848,überall::ADV,povsód,gaajhkene lehkesne
4849,überall::ADV,povsód,juohkka sajen
4850,überall::ADV,povsód,juohke sajis
4851,überall::ADV,povsód,jya'hisaajeest
4852,überall::ADV,povsód,vee´zz
4853,überall::ADV,povsód,pukvee´zz
4854,überall::ADV,povsód,пугквесь
4855,nicht::ADV,ne,ij
4856,nicht::ADV,ne,ij
4857,nicht::ADV,ne,ii
4858,nicht::ADV,ne,ij
4859,nicht::ADV,ne,ij
4860,nicht::ADV,ne,эйй
4861,ein wenig::ADV,málo,ånnetje
4862,ein wenig::ADV,málo,ahtjetje
4863,ein wenig::ADV,málo,binná
4864,ein wenig::ADV,málo,veahá
4865,ein wenig::ADV,málo,ucánjii
4866,ein wenig::ADV,málo,occanj
4867,ein wenig::ADV,málo,simmna
4868,ein wenig::ADV,málo,сада
4869,ein wenig::ADV,málo,садаматта
4870,kaum::ADV,kómaj,jallan
4871,kaum::ADV,kómaj,vánet
4872,kaum::ADV,kómaj,báljo
4873,kaum::ADV,kómaj,illá
4874,kaum::ADV,kómaj,illvaa
4875,kaum::ADV,kómaj,мале
4876,kaum::ADV,kómaj,элэлэ
4877,sehr::ADV,zeló,sagk
4878,sehr::ADV,zeló,riek
4879,sehr::ADV,zeló,sieldes
4880,sehr::ADV,zeló,hui
4881,sehr::ADV,zeló,ollu
4882,sehr::ADV,zeló,čuuvtij
4883,sehr::ADV,zeló,sami
4884,sehr::ADV,zeló,čuu´t
4885,sehr::ADV,zeló,пэре
4886,sehr::ADV,zeló,чофта
4887,so::ADV,takó,numhtie
4888,so::ADV,takó,nav
4889,so::ADV,takó,nuov
4890,so::ADV,takó,nåv
4891,so::ADV,takó,nu
4892,so::ADV,takó,näävt
4893,so::ADV,takó,de
4894,so::ADV,takó,nu´t
4895,so::ADV,takó,nääi´t
4896,so::ADV,takó,те̄льнэ
4897,noch::ADV,še,annje
4898,noch::ADV,še,ájn
4899,noch::ADV,še,vilá
4900,noch::ADV,še,ain
4901,noch::ADV,še,vela
4902,noch::ADV,še,võl
4903,noch::ADV,še,veâl
4904,noch::ADV,še,вя̄л
4905,nur::ADV,samó,ajve
4906,nur::ADV,samó,barre
4907,nur::ADV,samó,dåssjå
4908,nur::ADV,samó,dušše
4909,nur::ADV,samó,váá
4910,nur::ADV,samó,pâi
4911,nur::ADV,samó,leša
4912,nur::ADV,samó,tåå´lǩ
4913,nur::ADV,samó,лэша
4914,nur::ADV,samó,лышшэ
4915,schon::ADV,žè,joe
4916,schon::ADV,žè,juo
4917,schon::ADV,žè,juo
4918,schon::ADV,žè,juo
4919,schon::ADV,žè,ju´n
4920,schon::ADV,žè,ё
4921,wieder::ADV,spét,vihth
4922,wieder::ADV,spét,aajmoen
4923,wieder::ADV,spét,vas
4924,wieder::ADV,spét,ådåsis
4925,wieder::ADV,spét,fas
4926,wieder::ADV,spét,vuot
4927,wieder::ADV,spét,vest
4928,wieder::ADV,spét,däs
4929,wieder::ADV,spét,e´pet
4930,wieder::ADV,spét,аввта
4931,wieder::ADV,spét,о̄дтсэ
4932,vergebens::ADV,zamàn,dåssjåj
4933,vergebens::ADV,zamàn,duššás
4934,vergebens::ADV,zamàn,tušás
4935,vergebens::ADV,zamàn,jääutai
4936,vergebens::ADV,zamàn,пусьтэльт
4937,vergebens::ADV,zastónj,dåssjåj
4938,vergebens::ADV,zastónj,duššás
4939,vergebens::ADV,zastónj,tušás
4940,vergebens::ADV,zastónj,jääutai
4941,vergebens::ADV,zastónj,пусьтэльт
4942,vor::PRP,pred,åvteste
4943,vor::PRP,pred,ålggolin
4944,vor::PRP,pred,ovddas
4945,vor::PRP,pred,oovdâst
4946,vor::PRP,pred,ooudâst
4947,vor::PRP,pred,авьтэмьбе̄лльт
4948,hinter::PRP,za,duekesne
4949,hinter::PRP,za,duogen
4950,hinter::PRP,za,maŋŋelin
4951,hinter::PRP,za,maŋil
4952,hinter::PRP,za,duogás
4953,hinter::PRP,za,tyeḥin
4954,hinter::PRP,za,tue´ǩǩen
4955,hinter::PRP,za,маӈельт
4956,unter::PRP,pod,nuelesne
4957,unter::PRP,pod,vuolen
4958,unter::PRP,pod,vuolde
4959,unter::PRP,pod,vyel'ni
4960,unter::PRP,pod,vue´llen
4961,unter::PRP,pod,вӯлльнҍ
4962,durch::PRP,skózi,vieken
4963,durch::PRP,skózi,tjadá
4964,durch::PRP,skózi,-rájge
4965,durch::PRP,skózi,čađa
4966,durch::PRP,skózi,čoođâ
4967,durch::PRP,skózi,čõõđ
4968,durch::PRP,skózi,pääi´ǩ
4969,durch::PRP,skózi,че̄д
4970,neben::PRP,kràj,baaltese
4971,neben::PRP,kràj,báldan
4972,neben::PRP,kràj,bálddas
4973,neben::PRP,kràj,paaldâst
4974,neben::PRP,kràj,paaldâst
4975,neben::PRP,kràj,поалльтэ
4976,neben::PRP,póleg,baaltese
4977,neben::PRP,póleg,báldan
4978,neben::PRP,póleg,bálddas
4979,neben::PRP,póleg,paaldâst
4980,neben::PRP,póleg,paaldâst
4981,neben::PRP,póleg,поалльтэ
4982,zwischen::PRP,med,gaskesne
4983,zwischen::PRP,med,gasska
4984,zwischen::PRP,med,gaskkas
4985,zwischen::PRP,med,kooskâst
4986,zwischen::PRP,med,kâskka
4987,zwischen::PRP,med,кэскэсьт
4988,zwischen::PRP,med,кэ̄скэль
4989,zwischen::PRP,izmed,gaskesne
4990,zwischen::PRP,izmed,gasska
4991,zwischen::PRP,izmed,gaskkas
4992,zwischen::PRP,izmed,kooskâst
4993,zwischen::PRP,izmed,kâskka
4994,zwischen::PRP,izmed,кэскэсьт
4995,zwischen::PRP,izmed,кэ̄скэль
4996,wegen::PRP,zarádi,dïete
4997,wegen::PRP,zarádi,gaevhtieh
4998,wegen::PRP,zarádi,diehti
4999,wegen::PRP,zarádi,dihte
5000,wegen::PRP,zarádi,geažil
5001,wegen::PRP,zarádi,tet
5002,wegen::PRP,zarádi,diõtt
5003,wegen::PRP,zarádi,ǩeäč'ča
5004,wegen::PRP,zarádi,гуэйке
5005,dies::PRN,tó,dihte
5006,dies::PRN,tó,dát
5007,dies::PRN,tó,dát
5008,dies::PRN,tó,táát
5009,dies::PRN,tó,tät
5010,dies::PRN,tó,tiett-aa
5011,dies::PRN,tó,тэдт
5012,das::PRN,tó,dohte
5013,das::PRN,tó,dat
5014,das::PRN,tó,dat
5015,das::PRN,tó,tot
5016,das::PRN,tó,tõt
5017,das::PRN,tó,тудт
5018,alles::PRN,vsè,gaajhke
5019,alles::PRN,vsè,gájkka
5020,alles::PRN,vsè,buot
5021,alles::PRN,vsè,puoh
5022,alles::PRN,vsè,puk
5023,alles::PRN,vsè,пугк
5024,ich::PRN,jàz,manne
5025,ich::PRN,jàz,mån
5026,ich::PRN,jàz,månnå
5027,ich::PRN,jàz,mun
5028,ich::PRN,jàz,mun
5029,ich::PRN,jàz,munnâ
5030,ich::PRN,jàz,mon
5031,ich::PRN,jàz,мунн
5032,du::PRN,tí,datne
5033,du::PRN,tí,dån
5034,du::PRN,tí,don
5035,du::PRN,tí,tun
5036,du::PRN,tí,ton
5037,du::PRN,tí,то̄нн
5038,er::PRN,òn,dïhte
5039,er::PRN,òn,sån
5040,er::PRN,òn,son
5041,er::PRN,òn,sun
5042,er::PRN,òn,son
5043,er::PRN,òn,со̄нн
5044,wir::PRN,mí,mijjieh
5045,wir::PRN,mí,mij
5046,wir::PRN,mí,mii
5047,wir::PRN,mí,mij
5048,wir::PRN,mí,mij
5049,wir::PRN,mí,мыйй
5050,ihr::PRN,ví,dijjie
5051,ihr::PRN,ví,dij
5052,ihr::PRN,ví,dii
5053,ihr::PRN,ví,tij
5054,ihr::PRN,ví,tij
5055,ihr::PRN,ví,тыйй
5056,sie::PRN,ôni,dah
5057,sie::PRN,ôni,sij
5058,sie::PRN,ôni,sii
5059,sie::PRN,ôni,sij
5060,sie::PRN,ôni,sij
5061,sie::PRN,ôni,сыйй
5062,was::FPRN,káj,mij
5063,was::FPRN,káj,mij
5064,was::FPRN,káj,mii
5065,was::FPRN,káj,mii
5066,was::FPRN,káj,mii
5067,was::FPRN,káj,мӣ
5068,wer::FPRN,kdó,gie
5069,wer::FPRN,kdó,guhti
5070,wer::FPRN,kdó,gii
5071,wer::FPRN,kdó,guhte
5072,wer::FPRN,kdó,kii
5073,wer::FPRN,kdó,ǩii
