,Concept_ID,os,lbe
1307,behindern::V,ныхдур æвæрын,дайщишруду дуллан
1308,behindern::V,къуылымпы кæнын,дайщишруду дуллан
1309,behindern::V,хъыг дарын,дайщишруду дуллан
1310,verderben::V,фесафын,зия дан
1311,beschädigen::V,халын,зарал буллан
1312,zerbrechen::V,асӕттын,гьагъан
1313,zerbrechen::V,асӕттын,гьагъан бан
1314,zerreißen::V,аскъуынын,ххяхха дуккан
1315,zerstören::V,фехалын,лекьан дан
1316,verbrennen::V,басудзын,ччуччин
1317,geben::V,дӕттын,дулун
1318,reichen::V,адæттын,дулун
1319,schenken::V,лæвар кæнын,пишкаш дан
1320,schenken::V,лæвар кæнын,багъишла дан
1321,schenken::V,лæвар кæнын,ихӏсандалун дуллун
1322,versprechen::V,дзырд раттын,банна чин
1323,versprechen::V,зӕрдӕ бавӕрын,банна чин
1324,wünschen::V,зæрдæ зæгъы,
1325,loben::V,раппӕлын,цӏа дан
1326,küssen::V,пъа кæнын,ппай тӏун
1327,küssen::V,ба кæнын,ппай тӏун
1328,wiegen::V,узын,гьуркку тӏун
1329,wiegen::V,узын,гьуркку буллан
1330,wiegen::V,узын,гьуркку бан
1331,zudecken::V,бамбӕрзын,
1332,wecken::V,райхъал кӕнын,чантӏ учин ан
1333,zeigen::V,амонын,ккаккан бан
1334,führen::V,кӕнын,буцин
1335,führen::V,фæкæнын,буцин
1336,lehren::V,ахуыр кæнын,лахьхьин бан
1337,lehren::V,ахуыр кæнын,лахьхьин буллан
1338,unterrichten::V,ахуыр кæнын,дарс дишаван
1339,aufziehen::V,хъомыл кӕнын,хъуна ан
1340,aufziehen::V,хъомыл кӕнын,тарбия ан
1341,leiten::V,разамынд дӕттын,каялувшиву дан
1342,antreiben::V,тагъд кæнын,
1343,antreiben::V,рог кæнын,
1344,lassen::V,кæнын,
1345,einladen::V,ӕрхонын,хъамалу оьвчин
1346,einladen::V,ӕрбахонын,хъамалу оьвчин
1347,vereinigen::V,баиу кӕнын,ца бан
1348,besuchen::V,абæрæг кæнын,ялун уххан
1349,besuchen::V,бабæрæг кæнын,ялун уххан
1350,besuchen::V,бауайын,ялун уххан
1351,treffen::V,фембæлын,хьуна бакьин
1352,sich versammeln::V,æрæмбырд уын,батӏин
1353,spielen::V,хъазын,тӏуркӏу тӏун
1354,singen::V,зарын,балай тӏун
1355,tanzen::V,кафын,къавтӏун
1356,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,ппив хьун
1357,verlassen::V,ныууадзын,увккун гьан
1358,retten::V,фервӕзын кӕнын,ххассал бан
1359,bewachen::V,хъахъхъӕнын,къарал бан
1360,schützen::V,хъахъхъӕнын,ябан
1361,verteidigen::V,бахизын,буруччин
1362,sich schlagen::V,хыл кæнын,биян
1363,schießen::V,ӕхсын,битлан
1364,siegen::V,басӕттын,ххув хьун
1365,siegen::V,басӕттын,ххувшаву ласун
1366,siegen::V,фӕуӕлахиз уӕвын,ххув хьун
1367,siegen::V,фӕуӕлахиз уӕвын,ххувшаву ласун
1368,ärgern::V,мӕсты кӕнын,ссибизан уллан
1369,schlagen::V,ныццæвын,рищун
1370,stechen::V,фæрæхойын,кьутӏин
1371,stoßen::V,риуыгъын,щун
1372,stehlen::V,давын,дацин
1373,stören::V,хъыгдарын,кьючин
1374,belästigen::V,хъыгдарын,бизар уллан
1375,verbergen::V,бамбӕхсын,лабитан
1376,verbergen::V,бамбӕхсын,кӏучӏ бан
1377,verbergen::V,басусӕг кӕнын,лабитан
1378,verbergen::V,басусӕг кӕнын,кӏучӏ бан
1379,täuschen::V,фӕливын,хъяврин ан
1380,täuschen::V,асайын,хъяврин ан
1381,betrügen::V,асайын,аьикьин ан
1382,töten::V,амарын,ивчӏан
1383,wohnen::V,цӕрын,оьрму бутлан
1384,arbeiten::V,кусын,зун
1385,sammeln::V,æртонын,ттихӏин
1386,sammeln::V,æртонын,вив дишин
1387,pflücken::V,тонын,риттун
1388,jagen::V,цуан кæнын,авли занан
1389,fischen::V,кæсаг ахсын æнгуырæй,чавахъру бугьлан
1390,fischen::V,æнгуыр дарын,чавахъру бугьлан
1391,fassen::V,ӕрцахсын,бугьан
1392,hüten::V,хизын,урттуйн бакьлан
1393,treiben::V,скъӕрын,дачин дуллан
1394,treiben::V,скъӕрын,лихъан буллан
1395,anbinden::V,бабæттын,бахӏин
1396,anbinden::V,æрбæттын,бахӏин
1397,füttern::V,холлаг дæттын,канаки буллан
1398,füttern::V,холлаг æвæрын,канаки буллан
1399,füttern::V,дарын,канаки буллан
1400,melken::V,дуцын,ттизин
1401,hacken::V,кæрдын,мюрш буллан
1402,hacken::V,кæрдын,мюрш бан
1403,hacken::V,лыгтæ кæнын,мюрш буллан
1404,hacken::V,лыгтæ кæнын,мюрш бан
1405,gießen::V,бакалын,щин дишин
1406,reifen::V,срæгъæд уын,диян
1407,reifen::V,сцæттæ уын,диян
1408,zubereiten::V,сцӕттӕ кӕнын,хӏадур дан
1409,zubereiten::V,сцӕттӕ кӕнын,хӏадур бан
1410,kochen::V,фыцын,шашан
1411,kochen::V,фыцын,шашан дуллан
1412,backen::V,фыцын,бишлан
1413,backen::V,фыцын,шахьлан
1414,braten::V,цурын,цӏарайх дуллан
1415,umrühren::V,ахæццæ кæнын,хӏала бан
1416,umrühren::V,азмæнтын,хӏала бан
1417,umrühren::V,астауын,хӏала бан
1418,stricken::V,кæнын,щащлан
1419,stricken::V,кæнын,щащан
1420,stricken::V,бийын,щащлан
1421,stricken::V,бийын,щащан
1422,nähen::V,хуыйын,дуруххан
1423,färben::V,ахорын,ранг щун
1424,reinigen::V,ссыгъдæг кæнын,марцӏ бан
1425,reinigen::V,ныссыгъдæг кæнын,марцӏ бан
1426,reinigen::V,ныссæрфын,марцӏ бан
1427,waschen::V,ӕхсын,шюшин
1428,abwischen::V,сӕрфын,лишин
1429,spülen::V,æнхъæвзын,вилаган
1430,fegen::V,мӕрзын,башин
1431,kehren::V,мӕрзын,бахьлан
1432,baden::V,хи найын,щинавун учӏлан
1433,sich waschen::V,хи æхсын,диссун
1434,sich waschen::V,хи æхсын,лажин диссун
1435,sich waschen::V,хи æхсын,лажин дислан
1436,sich waschen::V,хи æхсын,биссун
1437,sich waschen::V,хи æхсын,чурх бислан
1438,ausziehen::V,ласын,ликкан
1439,anziehen::V,скæнын,лаххан
1440,sich anziehen::V,дзаума скæнын,янна лаххан
1441,sich anziehen::V,дарæс скæнын,янна лаххан
1442,kämmen::V,ныффасын,ттарал дуккан
1443,kämmen::V,æрфасын,ттарал дуккан
1444,schmücken::V,фӕлындын,чӏюлу бан
1445,sagen::V,зæгъын,учин
1446,sprechen::V,дзурын,гъалгъа тӏун
1447,reden::V,ныхас кӕнын,гъалгъа тӏун
1448,sich unterhalten::V,ныхас кæнын,гъалгъа тӏун
1449,fragen::V,фӕрсын,цӏуххин
1450,bitten::V,курын,тавакъю буллан
1451,erzählen::V,радзурын,хавар бусан
1452,erzählen::V,ратаурæгъ кæнын,хавар бусан
1453,mitteilen::V,фехъусын кæнын,баян бан
1454,mitteilen::V,фехъусын кæнын,хавар бан
1455,nennen::V,хонын,цӏа дизан
1456,rufen::V,сидын,оьвтӏун
1457,prahlen::V,ӕппӕлын,цӏа дуллан
1458,übersetzen::V,ратæлмац кæнын,таржума бан
1459,denken::V,ӕнхъӕлын,пикри буллан
1460,denken::V,хъуыды кӕнын,пикри буллан
1461,glauben::V,уырнын,вих хьун
1462,bemerken::V,фенын,хӏисав хъун
1463,erkennen::V,базонын,увчӏин
1464,begreifen::V,ӕмбарын,бувчӏин
1465,begreifen::V,бамбарын,бувчӏин
1466,lernen::V,ахуыр кӕнын,лахьлан
1467,lernen::V,ахуыр кӕнын,лахьхьин
1468,wissen::V,зонын,кӏулну бикӏан
1469,wissen::V,зонын,хавар бикӏан
1470,sich erinnern an::V,зæрдыл æрлæууын,дакӏнин бутан
1471,sich erinnern an::V,æрымысын,дакӏнин бутан
1472,sich erinnern an::V,æрбаймысын,дакӏнин бутан
1473,sich erinnern an::V,æрхъуыды кæнын,дакӏнин бутан
1474,vergessen::V,ферох кæнын,хъама битан
1475,vergessen::V,айрох кæнын,хъама битан
1476,messen::V,барын,дуцин дуллан
1477,messen::V,барын,дуцин дан
1478,zählen::V,нымайын,дуккин
1479,rechnen::V,хынцын,хӏисав дан
1480,lesen::V,кӕсын,ккалан
1481,lesen::V,фӕрсын,ккалан
1482,malen::V,ныв кӕнын,сурат дуллан
1483,zeichnen::V,ныв кӕнын,сурат дуллан
1484,schreiben::V,фыссын,чичин
1485,schreiben::V,фыссын,чичлан
1486,besitzen::V,хицау уын,дуну икӏан
1487,besitzen::V,хицау уын,дуну дикӏан
1488,besitzen::V,хицау уын,заллуну икӏан
1489,kaufen::V,балхӕнын,машан ласун
1490,verkaufen::V,уӕй кӕнын,баххан
1491,bezahlen::V,бафидын,арцу дулун
1492,bezahlen::V,бафидын,багьа булун
1493,zahlen::V,фидын,арцу дулун
1494,zahlen::V,фидын,багьа булун
1495,beherrschen::V,æлдариуæг кæнын,дуну икӏан
1496,beherrschen::V,æлдариуæг кæнын,заллуну икӏан
1497,ertragen::V,бавзарын,бухӏан
1498,rauschen::V,,щурщур тӏун
