,Concept_ID,lt,ro
806,bunt::A,margas,colorat
807,bunt::A,spalvotas,colorat
808,billig::A,pigus,ieftin
809,teuer::A,brangus,scump
810,wertvoll::A,vertingas,prețios
811,blind::A,aklas,orb
812,taub::A,kurčias,surd
813,kräftig::A,stiprus,tare
814,kräftig::A,stiprus,forte
815,kräftig::A,stiprus,robust
816,stark::A,stiprus,viguros
817,stark::A,stiprus,puternic
818,schwach::A,silpnas,slab
819,schwach::A,silpnas,debil
820,fett::A,riebus,gras
821,schlank::A,laibas,zvelt
822,schlank::A,lieknas,zvelt
823,hübsch::A,gražus,drăguț
824,böse::A,blogas,rău
825,böse::A,blogas,răutăcios
826,dumm::A,paikas,nerod
827,dumm::A,paikas,tâmpit
828,dumm::A,kvailas,nerod
829,dumm::A,kvailas,tâmpit
830,faul::A,tingus,leneș
831,fleißig::A,stropus,harnic
832,fleißig::A,stropus,sârguincios
833,fleißig::A,kruopštus,harnic
834,fleißig::A,kruopštus,sârguincios
835,geizig::A,šykštus,calic
836,geizig::A,šykštus,zgârcit
837,klug::A,sumanus,isteț
838,klug::A,sumanus,deștept
839,klug::A,protingas,isteț
840,klug::A,protingas,deștept
841,geschickt::A,apsukrus,dibaci
842,lieb::A,mielas,drag
843,lieb::A,mielas,iubit
844,lustig::A,smagus,vesel
845,lustig::A,linksmas,vesel
846,sanft::A,švelnus,blând
847,sanft::A,švelnus,blajin
848,sanft::A,minkštas,blând
849,sanft::A,minkštas,blajin
850,hungrig::A,alkanas,flămând
851,krank::A,ligotas,bolnav
852,krank::A,sergantis,bolnav
853,nackt::A,nuogas,gol
854,traurig::A,liūdnas,trist
855,traurig::A,liūdnas,mâhnit
856,lebendig::A,gyvas,viu
857,gut::A,geras,bun
858,schlecht::A,blogas,rău
859,schlecht::A,blogas,prost
860,schlecht::A,prastas,rău
861,schlecht::A,prastas,prost
862,richtig::A,tikras,drept
863,richtig::A,tikras,corect
864,richtig::A,teisingas,drept
865,richtig::A,teisingas,corect
866,schlimm::A,blogas,rău
867,schlimm::A,prastas,rău
868,wahr::A,tikras,adevărat
869,alt::A,senas,uzat
870,alt::A,senas,vechi
871,neu::A,naujas,nou
872,ehemalig::A,buvęs,fost
873,ehemalig::A,buvęs,anterior
874,alt[Lebewesen]::A,pagyvenęs,bătrîn
875,jung::A,jaunas,tânăr
876,arm::A,neturtingas,sărac
877,arm::A,neturtingas,sărman
878,reich::A,turtingas,avut
879,reich::A,turtingas,bogat
880,bekannt::A,žinomas,cunoscut
881,bekannt::A,pažįstamas,cunoscut
882,berühmt::A,žymus,renumit
883,berühmt::A,garsus,renumit
884,fremd::A,svetimas,străin
885,verschieden::A,įvairus,diferit
886,verschieden::A,įvairus,deosebit
887,nah::A,artimas,apropiat
888,fern::A,tolimas,departe
889,linker::A,kairys,stâng
890,rechter::A,dešinys,drept
891,anderer::A,kitas,alt
892,erster::A,pirmas,prim
893,zweiter::A,antras,al doilea
894,dritter::A,trečias,treilea
895,letzter::A,paskutinis,final
896,allein::ADV,vienas,singur
897,auf einmal::ADV,iš karto,dintrodată
898,zusammen::ADV,kartu,împreună
899,zusammen::ADV,drauge,împreună
900,lange::ADV,ilgai,îndelung
901,lange::ADV,ilgai,mult timp
902,plötzlich::ADV,staiga,deodată
903,plötzlich::ADV,staiga,pe neașteptate
904,sofort::ADV,tuojau,imediat
905,sofort::ADV,tuojau,numaidecît
906,später::ADV,vėliau,mai apoi
907,später::ADV,vėliau,mai târziu
908,später::ADV,paskiau,mai apoi
909,später::ADV,paskiau,mai târziu
910,jetzt::ADV,dabãr,acum
911,heute::ADV,šiandien,azi
912,heute::ADV,šiandien,astăzi
913,morgen::ADV,rytoj,mâine
914,bald::ADV,greitai,curând
915,bald::ADV,netrukus,curând
916,dann::ADV,po to,apoi
917,gestern::ADV,vakar,ieri
918,einst::ADV,kadaise,odată
919,einst::ADV,kadaise,odinioară
920,einst::ADV,kitą kartą,odată
921,einst::ADV,kitą kartą,odinioară
922,damals::ADV,anuomet,atunci
923,damals::ADV,anuomet,pe atunci
924,damals::ADV,anuokart,atunci
925,damals::ADV,anuokart,pe atunci
926,danach::ADV,po to,după aceasta
927,danach::ADV,paskui,după aceasta
928,vorher::ADV,anksčiau,mai întâi
929,vorher::ADV,anksčiau,în prealabil
930,zuerst::ADV,pirma,întâi
931,zuerst::ADV,pirma,în primul rând
932,zuerst::ADV,iš pradžių̃,întâi
933,zuerst::ADV,iš pradžių̃,în primul rând
934,einmal::ADV,kartą,odată
935,einmal::ADV,vieną kartą,odată
936,manchmal::ADV,kai kada,uneori
937,manchmal::ADV,kai kada,câteodată
938,oft::ADV,dažnai,des
939,oft::ADV,dažnai,deseori
940,immer::ADV,visada,mereu
941,immer::ADV,visada,întotdeauna
942,immer::ADV,visuomet,mereu
943,immer::ADV,visuomet,întotdeauna
944,niemals::ADV,niekada,niciodată
945,niemals::ADV,niekuomet,niciodată
946,hier::ADV,čia,aci
947,hier::ADV,čia,aici
948,hierhin::ADV,šen,încoace
949,hierhin::ADV,čionai,încoace
950,von hier::ADV,iš čia,de aici
951,dort::ADV,ten,acolo
952,dort::ADV,tenai,acolo
953,dorthin::ADV,ten,dincolo
954,dorthin::ADV,ten link,dincolo
955,geradeaus::ADV,tiesiai,drept înainte
956,vorwärts::ADV,pirmyn,înainte
957,rückwärts::ADV,atbulai,îndărăt
958,zurück::ADV,atgal,înapoi
959,unten::ADV,žemai,jos
960,unten::ADV,žemai,dedesubt
961,unten::ADV,apačioje,jos
962,unten::ADV,apačioje,dedesubt
963,hinab::ADV,žemyn,în jos
964,hinab::ADV,žemyn,de vale
965,oben::ADV,viršuj,sus
966,oben::ADV,viršuj,deasupra
967,hinauf::ADV,aukštyn,în sus
968,hinauf::ADV,į viršų,în sus
969,überall::ADV,visur,peste tot
970,überall::ADV,visur,pretutindeni
971,nicht::ADV,ne,nu
972,ein wenig::ADV,truputį,puțin
973,kaum::ADV,vos,cu greu
974,kaum::ADV,vos,cu anevoie
975,sehr::ADV,labai,mult
976,sehr::ADV,labai,foarte
977,sehr::ADV,baisiai,mult
978,sehr::ADV,baisiai,foarte
979,so::ADV,taip,așa
980,so::ADV,taip,atât
981,noch::ADV,dar,încă
982,nur::ADV,tik,doar
983,nur::ADV,vien,doar
984,schon::ADV,jau,și
985,schon::ADV,jau,deja
986,wieder::ADV,vėl,iar
987,wieder::ADV,vėl,iarăși
988,wieder::ADV,iš naujo,iar
989,wieder::ADV,iš naujo,iarăși
990,vergebens::ADV,veltui,în zadar
991,vergebens::ADV,bergždžiai,în zadar
992,vor::PRP,prieš,înainte de
993,hinter::PRP,už,după
994,hinter::PRP,už,în spatele
995,unter::PRP,po,sub
996,durch::PRP,pro,prin
997,durch::PRP,per,prin
998,neben::PRP,prie,lângă
999,neben::PRP,prie,alături de
1000,neben::PRP,šalia,lângă
1001,neben::PRP,šalia,alături de
1002,zwischen::PRP,tarp,între
1003,zwischen::PRP,tarp,dintre
1004,wegen::PRP,dėl,pentru
1005,wegen::PRP,dėlei,pentru
1006,dies::PRN,šis,acesta
1007,dies::PRN,šitas,acesta
1008,das::PRN,tat,asta
1009,alles::PRN,visas,tot
1010,ich::PRN,aš,eu
1011,du::PRN,tu,tu
1012,er::PRN,jis,el
1013,er::PRN,jis,dânsul
1014,wir::PRN,mes,noi
1015,ihr::PRN,jūs,voi
1016,sie::PRN,ji,ei
1017,sie::PRN,ji,dânșii
1018,sie::PRN,jos,ei
1019,sie::PRN,jos,dânșii
1020,was::FPRN,kas,ce
1021,wer::FPRN,kas,cine
1022,wo::FADV,kur,unde
1023,wohin::FADV,kur,încotro
1024,wohin::FADV,kur link,încotro
1025,wie::FADV,kaip,cum
1026,warum::FADV,kod̃ėl,de ce
1027,warum::FADV,kod̃ėl,pentru ce
1028,warum::FADV,dėl ko,de ce
1029,warum::FADV,dėl ko,pentru ce
1030,wieviel::FNUM,kiek,cât
1031,eins::NUM,vienas,unu
1032,zwei::NUM,du,doi
1033,drei::NUM,trys,trei
1034,vier::NUM,keturi,patru
1035,fünf::NUM,penki,cinci
1036,sechs::NUM,šeši,șase
1037,sieben::NUM,septyni,șapte
1038,acht::NUM,aštuoni,opt
1039,neun::NUM,devyni,nouă
1040,zehn::NUM,dešimt,zece
1041,elf::NUM,vienuolika,unsprezece
1042,zwölf::NUM,dvylika,douăsprezece
1043,zwanzig::NUM,dvidešimt,douăzeci
1044,dreißig::NUM,trisdešimt,treizeci
1045,vierzig::NUM,keturiasdešimt,patruzeci
1046,fünfzig::NUM,penkiasdešimt,cincizeci
1047,sechzig::NUM,šešiasdešimt,șaizeci
1048,siebzig::NUM,septyniasdešimt,șaptezeci
1049,achtzig::NUM,aštuoniasdešimt,optzeci
1050,neunzig::NUM,devyniasdešimt,nouăzeci
1051,hundert::NUM,šimtas,sută
1052,tausend::NUM,tūkstantis,mie
1053,und::CNJ,ĩr,și
1054,oder::CNJ,ar,ori
1055,oder::CNJ,arba,ori
1056,stehen::V,stovėti,sta
1057,sitzen::V,sėdėti,ședea
1058,liegen::V,gulėti,zăcea
1059,liegen::V,gulėti,fi culcat
1060,hängen::V,kyboti,atârna
1061,hängen::V,kabėti,atârna
1062,werden::V,taptis,deveni
1063,werden::V,taptis,se face
1064,werden::V,darytis,deveni
1065,werden::V,darytis,se face
1066,passieren::V,atsitikti,se întâmpla
1067,passieren::V,pasitaikyti,se întâmpla
1068,beginnen::V,prasid́ėti,începe
1069,enden::V,baigtis,se sfârși
1070,enden::V,baigtis,se termina
1071,wechseln::V,keistis,se schimba
1072,wechseln::V,pasikeisti,se schimba
1073,aufgehen[Sonne]::V,tekėti,răsări
1074,aufgehen[Sonne]::V,patekėti,răsări
1075,untergehen[Sonne]::V,leistis,apune
1076,untergehen[Sonne]::V,nusileisti,apune
1077,scheinen[Sonne]::V,šviesti,străluci
1078,donnern::V,griausti,tuna
1079,donnern::V,griaudėti,tuna
1080,wehen::V,pūsti,bate
1081,strömen::V,lietis,curge în șiroaie
1082,strömen::V,plūsti,curge în șiroaie
1083,fließen::V,tekėti,curge
1084,sich drehen::V,suktis,se învârti
1085,sich drehen::V,pasisukti,se învârti
1086,schwanken::V,svyruoti,se clătina
1087,schwingen::V,suptis,vibra
1088,schwingen::V,suptis,flutura
1089,fallen::V,pulti,cădea
1090,fallen::V,kristi,cădea
1091,brennen::V,degti,arde
1092,rauchen::V,rūkyti,fuma
1093,regnen::V,lyti,ploua
1094,gefrieren::V,užšalti,îngheța
1095,tauen::V,tirpti,se dezgheța
1096,schmelzen::V,lydytis,se topi
1097,trocknen::V,džiūti,se usca
1098,sieden::V,virti,fierbe
1099,sieden::V,virti,clocoti
1100,faulen::V,pūti,se împuți
1101,verfaulen::V,švinkti,putrezi
1102,reißen::V,plyšti,se rupe
1103,reißen::V,plyšti,se sfâșia
1104,reißen::V,trūkti,se rupe
1105,reißen::V,trūkti,se sfâșia
1106,versinken::V,skę̃sti,se scufunda
1107,versinken::V,grimzti,se scufunda
1108,vergehen::V,praeiti,trece
1109,vergehen::V,praeiti,se scurge
1110,erscheinen::V,pasirodyti,apărea
1111,verschwinden::V,dingti,dispărea
1112,verschwinden::V,išnykti,dispărea
1113,verschwinden::V,pranykti,dispărea
1114,sinken::V,kristi,cădea
1115,sinken::V,kristi,coborî
1116,abnehmen::V,mažėti,scădea
1117,abnehmen::V,mažėti,descrește
1118,abnehmen::V,silpnėti,scădea
1119,abnehmen::V,silpnėti,descrește
1120,zunehmen::V,didėti,spori
1121,zunehmen::V,didėti,crește
1122,zunehmen::V,didėti,augmenta
1123,zunehmen::V,padaugėti,spori
1124,zunehmen::V,padaugėti,crește
1125,zunehmen::V,padaugėti,augmenta
1126,steigen::V,kilti,urca
1127,wachsen::V,augti,crește
1128,glänzen::V,blizgėti,luci
1129,glänzen::V,blizgėti,străluci
1130,funkeln::V,žibėti,scânteia
1131,lärmen::V,triukšmauti,face larmă
1132,läuten::V,skambinti,suna
1133,klingeln::V,skambinti,suna
1134,klirren::V,žvangėti,zăngăni
1135,brausen::V,šniokšti,vui
1136,rauschen::V,ošti,vâjâi
1137,rauschen::V,šlamėti,vâjâi
1138,klingen::V,skardėti,suna
1139,bellen::V,loti,lătra
1140,heulen::V,kaukti,urla
1141,heulen::V,staugti,urla
1142,blasen::V,pūsti,sufla
1143,pfeifen::V,švilpti,fluiera
1144,pfeifen::V,švilpauti,fluiera
1145,schreien::V,šaukti,țipa
1146,stöhnen::V,dejuoti,geme
1147,stöhnen::V,aimanuoti,geme
1148,zittern::V,virpėti,tremura
1149,leben::V,gyventi,trăi
1150,geboren werden::V,gimti,se naște
1151,atmen::V,alsuoti,respira
1152,atmen::V,kvėpuoti,respira
1153,trinken::V,gerti,bea
1154,essen::V,valgyti,mânca
1155,schlucken::V,praryti,înghiți
1156,müde werden::V,nuvargti,se obosi
1157,müde werden::V,privargti,se obosi
1158,einschlafen::V,užmigti,adormi
1159,schlafen::V,miegoti,dormi
1160,aufwachen::V,pabusti,se deștepta
1161,aufstehen::V,keltis,fi se scula
1162,aufstehen::V,atsikelti,fi se scula
1163,sich erholen::V,pailsėti,se relaxa
1164,sich erholen::V,pailsėti,se destinde
1165,sich erholen::V,poilsiauti,se relaxa
1166,sich erholen::V,poilsiauti,se destinde
1167,krank werden::V,susirgti,se îmbolnăvi
1168,krank sein::V,sirgti,zăcea
1169,krank sein::V,sirgti,fi bolnav
1170,schmerzen::V,sopėti,durea
1171,schmerzen::V,skaudėti,durea
1172,husten::V,kosėti,tuși
1173,genesen::V,sveikti,se însănătoși
1174,genesen::V,taisytis,se însănătoși
1175,sterben::V,mirti,muri
1176,sterben::V,numirti,muri
1177,umkommen::V,žūti,pieri
1178,sich bewegen::V,judėti,se mișca
1179,sich bewegen::V,pasijudinti,se mișca
1180,sich rühren::V,krutėti,se mișca
1181,sich erheben::V,pakilti,se ridica
1182,sich erheben::V,atsikelti,se ridica
1183,sich setzen::V,sėstis,lua loc
1184,sich setzen::V,sėstis,se așeza
1185,sich setzen::V,atsisėsti,lua loc
1186,sich setzen::V,atsisėsti,se așeza
1187,hinfallen::V,parkristi,cădea jos
1188,hinfallen::V,pargriūti,cădea jos
1189,laufen::V,eiti,merge
1190,laufen::V,eiti,merge pe jos
1191,schreiten::V,žengti,păși
1192,schreiten::V,žingsniuoti,păși
1193,spazierengehen::V,pasivaikščioti,se plimba
1194,eilen::V,skubėti,fi se grăbi
1195,sich beeilen::V,paskub́ėti,se grăbi
1196,sich beeilen::V,pasiskubinti,se grăbi
1197,sausen::V,dumti,țâșni
1198,sausen::V,lėkti,țâșni
1199,rennen::V,bėgti,fugi
1200,rennen::V,bėgti,alerga
1201,springen::V,šokti,sări
1202,klettern::V,kopti,urca
1203,klettern::V,kopti,se cățăra
1204,schaukeln::V,supti,legăna
1205,schaukeln::V,linguoti,legăna
1206,kriechen::V,ropoti,se târî
1207,kriechen::V,šliaužti,se târî
1208,schwimmen::V,plaukti,înota
1209,tauchen::V,nerti,se scufunda
1210,rudern::V,irtis,vâsli
1211,rudern::V,irtis,lopăta
1212,rudern::V,irkluoti,vâsli
1213,rudern::V,irkluoti,lopăta
1214,fahren::V,važiuoti,merge
1215,fahren::V,važinėti,merge
1216,fliegen::V,lėkti,zbura
1217,fliegen::V,skristi,zbura
1218,gehen::V,eiti,merge
1219,weggehen::V,išeiti,se duce
1220,abfahren::V,išvykti,pleca
1221,abfahren::V,išvažiuoti,pleca
1222,anhalten::V,sustoti,se opri
1223,hineingehen::V,įeiti,intra
1224,eintreten::V,įžengti,intra
1225,kommen::V,ateiti,veni
1226,ankommen::V,ateiti,sosi
1227,ankommen::V,ateiti,ajunge
1228,zurückkommen::V,grį̃žti,se întoarce
1229,zurückkommen::V,sugrį̃žti,se întoarce
1230,bleiben::V,likti,rămâne
1231,bleiben::V,pasilikti,rămâne
1232,warten::V,laukti,aștepta
1233,erwarten::V,laukti,aștepta
1234,suchen::V,ieškoti,căuta
1235,finden::V,rasti,găsi
1236,finden::V,surasti,găsi
1237,versuchen::V,mėginti,încerca
1238,vorbereiten::V,rengti,pregăti
1239,lieben::V,myĺėti,iubi
1240,mögen::V,ḿėgti,plăcea a
1241,mögen::V,patikti,plăcea a
1242,lachen::V,juoktis,râde
1243,rühren::V,jaudinti,mișca
1244,rühren::V,jaudinti,înduioșa
1245,rühren::V,graudinti,mișca
1246,rühren::V,graudinti,înduioșa
1247,weinen::V,verkti,plânge
1248,schimpfen::V,bartis,înjura
1249,sich ärgern::V,pykti,se supăra
1250,sich ärgern::V,apmaudauti,se supăra
1251,sich fürchten::V,bijoti,se teme
1252,sich fürchten::V,bijoti,fi teamă a
1253,sich fürchten::V,baimintis,se teme
1254,sich fürchten::V,baimintis,fi teamă a
1255,fürchten::V,bijoti,se teme de
1256,fürchten::V,baimintis,se teme de
1257,fliehen::V,bėgti,fugi
1258,fliehen::V,sprukti,fugi
1259,flüchten::V,pabėgti,evada
1260,sehen::V,žiūŕėti,vedea
1261,anschauen::V,žiūŕėti,privi
1262,ansehen::V,žiūrėti į,privi
1263,ansehen::V,pažiūrėti į,privi
1264,hören::V,girdėti,auzi
1265,zuhören::V,klausytis,asculta
1266,probieren::V,ragauti,gusta
1267,probieren::V,paragauti,gusta
1268,riechen::V,uosti,mirosi
1269,riechen::V,užuosti,mirosi
1270,fühlen::V,justi,simți
1271,fühlen::V,justi,resimți
1272,fühlen::V,jausti,simți
1273,fühlen::V,jausti,resimți
1274,fühlen::V,pajusti,simți
1275,fühlen::V,pajusti,resimți
1276,scheinen::V,rodytis,părea
1277,scheinen::V,atrodyti,părea
1278,zu sehen sein::V,pasirodyti,se vedea
1279,vernehmen::V,išgirsti,auzi
1280,frieren::V,šalti,fi frig
1281,tun::V,daryti,face
1282,können::V,galėti,ști
1283,können::V,galėti,putea
1284,können::V,pajėgti,ști
1285,können::V,pajėgti,putea
1286,wollen::V,norėti,dori
1287,anfangen::V,pradėti,începe
1288,anfangen::V,prasid́ėti,începe
1289,beenden::V,baigti,sfârși
1290,beenden::V,baigti,termina
1291,beenden::V,užbaigti,sfârși
1292,beenden::V,užbaigti,termina
1293,aufhören::V,liautis,înceta
1294,gelingen::V,pavykti,reuși
1295,gelingen::V,pavykti,izbuti
1296,gelingen::V,pasisekti,reuși
1297,gelingen::V,pasisekti,izbuti
1298,geraten::V,nusisekti,reuși
1299,öffnen::V,atverti,deschide
1300,öffnen::V,atidaryti,deschide
1301,schließen::V,uždaryti,închide
1302,stellen::V,statyti,pune
1303,stellen::V,statyti,așeza
1304,stellen::V,pastatyti,pune
1305,stellen::V,pastatyti,așeza
1306,setzen::V,sodinti,pune
1307,setzen::V,sodinti,așeza
1308,setzen::V,pasodinti,pune
1309,setzen::V,pasodinti,așeza
1310,legen::V,dėti,pune
1311,legen::V,pad́ėti,pune
1312,berühren::V,liesti,atinge
1313,berühren::V,paliesti,atinge
1314,verbinden::V,jungti,lega
1315,verbinden::V,surišti,lega
1316,bedecken::V,uždengti,acoperi
1317,aufhängen::V,pakarti,atârna
1318,aufhängen::V,pakarti,spânzura
1319,aufhängen::V,pakabinti,atârna
1320,aufhängen::V,pakabinti,spânzura
1321,anzünden::V,padegti,aprinde
1322,aufheben::V,pakelti,ridica
1323,aufheben::V,pakelti,lua de jos
1324,zurücklassen::V,palikti,lăsa
1325,zurücklassen::V,palikti,lăsa în urmă
1326,verlieren::V,pamesti,pierde
1327,fallen lassen::V,atsisakyti,scăpa
1328,fallen lassen::V,atsisakyti,arunca
1329,machen::V,dirbti,face
1330,herstellen::V,gaminti,fabrica
1331,herstellen::V,gaminti,confecționa
1332,bauen::V,statyti,clădi
1333,bauen::V,statyti,construi
1334,bauen::V,pastatyti,clădi
1335,bauen::V,pastatyti,construi
1336,reparieren::V,taisyti,repara
1337,reparieren::V,remontuoti,repara
1338,verbessern::V,gerinti,ameliora
1339,verbessern::V,gerinti,îmbunătăți
1340,verbessern::V,ištaisyti,ameliora
1341,verbessern::V,ištaisyti,îmbunătăți
1342,ändern::V,keisti,schimba
1343,ändern::V,keisti,modifica
1344,ändern::V,pakeisti,schimba
1345,ändern::V,pakeisti,modifica
1346,graben::V,kasti,săpa
1347,beugen::V,lenkti,curba
1348,beugen::V,palenkti,curba
1349,biegen::V,lenkti,îndoi
1350,biegen::V,lenkti,încovoia
1351,biegen::V,palenkti,îndoi
1352,biegen::V,palenkti,încovoia
1353,drehen::V,sukti,învârti
1354,wenden::V,kreipti,întoarce
1355,wenden::V,pakreipti,întoarce
1356,umdrehen::V,sukti,învârti
1357,umdrehen::V,sukti,întoarce
1358,umdrehen::V,apversti,învârti
1359,umdrehen::V,apversti,întoarce
1360,heben::V,kelti,ridica
1361,heben::V,pakelti,ridica
1362,hochheben::V,pakelti,ridica
1363,ergreifen::V,čiupti,lua
1364,ergreifen::V,čiupti,apuca
1365,ergreifen::V,griebti,lua
1366,ergreifen::V,griebti,apuca
1367,halten::V,laikyti,ține
1368,halten::V,palaikyti,ține
1369,drücken::V,spausti,apăsa
1370,drücken::V,spausti,strânge
1371,schieben::V,stumti,împinge
1372,kratzen::V,kasyti,zgâria
1373,kratzen::V,grandyti,zgâria
1374,lecken::V,laižyti,linge
1375,beißen::V,kandžioti,mușca
1376,abreißen::V,nuplėšti,rupe
1377,abreißen::V,nuplėšti,smulge
1378,abschneiden::V,atpjauti,scurta
1379,abschneiden::V,atkirpti,scurta
1380,binden::V,rišti,lega
1381,binden::V,surišti,lega
1382,stecken::V,kišti,pune
1383,stecken::V,įkišti,pune
1384,brechen::V,lūžti,rupe
1385,brechen::V,lūžti,frânge
1386,brechen::V,laužyti,rupe
1387,brechen::V,laužyti,frânge
1388,klopfen::V,belsti,ciocăni
1389,klopfen::V,barbenti,ciocăni
1390,hauen::V,mušti,lovi
1391,kleben::V,lipdyti,lipi
1392,kleben::V,klijuoti,lipi
1393,reiben::V,trinti,freca
1394,reiben::V,trinti,fricționa
1395,reiben::V,tarkuoti,freca
1396,reiben::V,tarkuoti,fricționa
1397,streichen::V,tepti,unge
1398,streichen::V,užtepti,unge
1399,schleifen::V,galą́sti,ascuți
1400,schneiden::V,pjauti,tăia
1401,schneiden::V,kirpti,tăia
1402,rütteln::V,purtyti,zgâlțâi
1403,schütteln::V,purtyti,scutura
1404,schwenken::V,mojuoti,agita
1405,schütten::V,pilti,vărsa
1406,schütten::V,berti,vărsa
1407,füllen::V,pildyti,umple
1408,füllen::V,pripildyti,umple
1409,einwickeln::V,įvynioti,înveli
1410,einwickeln::V,įvynioti,înfășura
1411,einwickeln::V,suvynioti,înveli
1412,einwickeln::V,suvynioti,înfășura
1413,tragen::V,nešti,căra
1414,tragen::V,nešioti,căra
1415,schleppen::V,vilkti,târî
1416,ziehen::V,tempti,trage
1417,aufbewahren::V,laikyti,păstra
1418,aufbewahren::V,laikyti,conserva
1419,werfen::V,mesti,arunca
1420,werfen::V,sviesti,arunca
1421,fangen::V,sugauti,prinde
1422,packen::V,čiupti,apuca
1423,packen::V,griebti,apuca
1424,verstecken::V,slėpti,ascunde
1425,verstecken::V,slapstyti,ascunde
1426,teilen::V,dalyti,împărți
1427,teilen::V,padalyti,împărți
1428,schicken::V,sių̃sti,trimite
1429,schicken::V,pasių̃sti,trimite
1430,bringen::V,atnešti,aduce
1431,hinzufügen::V,pridėti,adăuga
1432,bekommen::V,gauti,obține
1433,bekommen::V,gauti,dobândi
1434,erhalten::V,gauti,primi
1435,erhalten::V,gauti,căpăta
1436,nehmen::V,paimti,lua
1437,wählen::V,rinkti,opta
1438,wählen::V,rinkti,alege
1439,wählen::V,išsirinkti,opta
1440,wählen::V,išsirinkti,alege
1441,auswählen::V,išrinkti,selecta
1442,bewahren::V,išsaugoti,păstra
1443,behindern::V,trukdyti,stingheri
1444,verderben::V,sugadinti,strica
1445,beschädigen::V,žaloti,strica
1446,beschädigen::V,gadinti,strica
1447,zerbrechen::V,sukulti,rupe
1448,zerbrechen::V,sukulti,frânge
1449,zerbrechen::V,sudaužyti,rupe
1450,zerbrechen::V,sudaužyti,frânge
1451,zerreißen::V,perplėšti,rupe
1452,zerreißen::V,perplėšti,sfâșia
1453,zerreißen::V,suplėšyti,rupe
1454,zerreißen::V,suplėšyti,sfâșia
1455,zerstören::V,suardyti,distruge
1456,zerstören::V,sugriauti,distruge
1457,verbrennen::V,deginti,arde
1458,verbrennen::V,deginti,incendia
1459,verbrennen::V,sudeginti,arde
1460,verbrennen::V,sudeginti,incendia
1461,geben::V,duoti,da
1462,geben::V,paduoti,da
1463,reichen::V,paduoti,întinde
1464,schenken::V,dovanoti,dărui
1465,versprechen::V,žadėti,făgădui
1466,versprechen::V,pažadėti,făgădui
1467,wünschen::V,norėti,ura
1468,wünschen::V,linḱėti,ura
1469,loben::V,girti,lăuda
1470,loben::V,pagirti,lăuda
1471,küssen::V,bučiuoti,săruta
1472,wiegen::V,supti,legăna
1473,zudecken::V,užkloti,acoperi
1474,zudecken::V,uždengti,acoperi
1475,wecken::V,žadinti,trezi
1476,wecken::V,žadinti,deștepta
1477,zeigen::V,rodyti,arăta
1478,führen::V,vesti,călăuzi
1479,führen::V,vadovauti,călăuzi
1480,lehren::V,mokyti,preda
1481,lehren::V,mokyti,învăța
1482,lehren::V,išmokyti,preda
1483,lehren::V,išmokyti,învăța
1484,unterrichten::V,dėstyti,învăța
1485,unterrichten::V,dėstyti,instrui
1486,aufziehen::V,išauginti,crește
1487,leiten::V,valdyti,duce
1488,leiten::V,valdyti,conduce
1489,leiten::V,vadovauti,duce
1490,leiten::V,vadovauti,conduce
1491,antreiben::V,uiti,împinge
1492,antreiben::V,uiti,încuraja
1493,antreiben::V,raginti,împinge
1494,antreiben::V,raginti,încuraja
1495,antreiben::V,skubinti,împinge
1496,antreiben::V,skubinti,încuraja
1497,lassen::V,paliepti,pune pe să
1498,einladen::V,kviesti,invita
1499,einladen::V,pakviesti,invita
1500,vereinigen::V,sujungti,uni
1501,vereinigen::V,sujungti,întruni
1502,vereinigen::V,suvienyti,uni
1503,vereinigen::V,suvienyti,întruni
1504,besuchen::V,lankyti,vizita
1505,besuchen::V,lankyti,face o vizită
1506,besuchen::V,aplankyti,vizita
1507,besuchen::V,aplankyti,face o vizită
1508,treffen::V,sutikti,întâlni
1509,treffen::V,pasitikti,întâlni
1510,sich versammeln::V,susirinkti,se aduna
1511,spielen::V,groti,se juca
1512,spielen::V,žaisti,se juca
1513,singen::V,dainuoti,cânta
1514,tanzen::V,šokti,dansa
1515,sich trennen::V,skirtis,se separa
1516,sich trennen::V,skirtis,se despărți
1517,sich trennen::V,išsiskirti,se separa
1518,sich trennen::V,išsiskirti,se despărți
1519,verlassen::V,palikti,părăsi
1520,verlassen::V,palikti,abandona
1521,retten::V,gelbėti,salva
1522,bewachen::V,sergėti,păzi
1523,schützen::V,ginti,ocroti
1524,schützen::V,ginti,proteja
1525,schützen::V,apginti,ocroti
1526,schützen::V,apginti,proteja
1527,verteidigen::V,ginti,apăra
1528,verteidigen::V,apginti,apăra
1529,sich schlagen::V,muštis,se bate
1530,schießen::V,šauti,trage
1531,schießen::V,šaudyti,trage
1532,siegen::V,nugalėti,birui
1533,siegen::V,nugalėti,învinge
1534,ärgern::V,pykinti,supăra
1535,schlagen::V,mušti,lovi
1536,schlagen::V,smogti,lovi
1537,schlagen::V,trenkti,lovi
1538,treten::V,mygti,călca
1539,stechen::V,gelti,înțepa
1540,stechen::V,gelti,împunge
1541,stechen::V,smeigti,înțepa
1542,stechen::V,smeigti,împunge
1543,stoßen::V,stumti,împinge
1544,stoßen::V,pastumti,împinge
1545,stehlen::V,vogti,fura
1546,stören::V,trikdyti,deranja
1547,belästigen::V,apsunkinti,importuna
1548,verbergen::V,slėpti,ascunde
