,Concept_ID,fr,fi
841,plötzlich::ADV,tout à coup,äkkiä
842,sofort::ADV,immédiatement,heti
843,später::ADV,plus tard,myöhemmin
844,jetzt::ADV,maintenant,nyt
845,heute::ADV,aujourd'hui,tänään
846,morgen::ADV,demain,huomenna
847,bald::ADV,bientôt,pian
848,dann::ADV,puis,sitten
849,dann::ADV,ensuite,sitten
850,gestern::ADV,hier,eilen
851,einst::ADV,jadis,aikanaan
852,einst::ADV,autrefois,aikanaan
853,damals::ADV,alors,silloin
854,damals::ADV,alors,siihen aikaan
855,damals::ADV,à l'époque,silloin
856,damals::ADV,à l'époque,siihen aikaan
857,danach::ADV,après,sen jälkeen
858,danach::ADV,ensuite,sen jälkeen
859,vorher::ADV,auparavant,ennen
860,zuerst::ADV,d'abord,ensin
861,zuerst::ADV,d'abord,ensiksi
862,zuerst::ADV,premièrement,ensin
863,zuerst::ADV,premièrement,ensiksi
864,einmal::ADV,une fois,kerran
865,manchmal::ADV,parfois,joskus
866,manchmal::ADV,quelquefois,joskus
867,oft::ADV,souvent,usein
868,immer::ADV,toujours,aina
869,niemals::ADV,ne ... jamais,ei koskaan
870,hier::ADV,ici,tässä
871,hier::ADV,ici,täällä
872,hierhin::ADV,par ici,tähän
873,von hier::ADV,d'ici,tästä
874,von hier::ADV,d'ici,täältä
875,dort::ADV,là,siinä
876,dort::ADV,là,siellä
877,dort::ADV,là-bas,siinä
878,dort::ADV,là-bas,siellä
879,dorthin::ADV,y,sinne
880,dorthin::ADV,y,tuonne
881,dorthin::ADV,par là,sinne
882,dorthin::ADV,par là,tuonne
883,geradeaus::ADV,tout droit,suoraan
884,vorwärts::ADV,en avant,eteenpäin
885,rückwärts::ADV,en arrière,taaksepäin
886,zurück::ADV,de retour,takaisin
887,unten::ADV,en bas,alhaalla
888,unten::ADV,au-dessous,alhaalla
889,hinab::ADV,en bas,alas
890,hinab::ADV,vers le bas,alas
891,oben::ADV,dessus,ylhäällä
892,oben::ADV,en haut,ylhäällä
893,hinauf::ADV,en haut,ylös
894,hinauf::ADV,vers le haut,ylös
895,überall::ADV,partout,kaikkialla
896,nicht::ADV,ne ... pas,ei
897,ein wenig::ADV,un peu,vähän
898,kaum::ADV,à peine,tuskin
899,sehr::ADV,très,kovin
900,sehr::ADV,très,oikein
901,so::ADV,si,näin
902,so::ADV,ainsi,näin
903,noch::ADV,encore,vielä
904,nur::ADV,seulement,vain
905,nur::ADV,seulement,ainoastaan
906,nur::ADV,ne ... que,vain
907,nur::ADV,ne ... que,ainoastaan
908,schon::ADV,déjà,jo
909,wieder::ADV,de nouveau,taas
910,wieder::ADV,de nouveau,jälleen
911,vergebens::ADV,en vain,turhaan
912,vor::PRP,devant,edessä
913,hinter::PRP,derrière,takana
914,unter::PRP,sous,alla
915,unter::PRP,au-dessous de,alla
916,durch::PRP,par,läpi
917,durch::PRP,par,kautta
918,durch::PRP,à travers,läpi
919,durch::PRP,à travers,kautta
920,neben::PRP,à côté de,vieressä
921,zwischen::PRP,entre,välillä
922,wegen::PRP,à cause de,takia
923,wegen::PRP,à cause de,vuoksi
924,dies::PRN,ceci,tämä
925,das::PRN,ce,se
926,das::PRN,cela,se
927,alles::PRN,tout,kaikki
928,ich::PRN,je,minä
929,ich::PRN,moi,minä
930,du::PRN,tu,sinä
931,du::PRN,toi,sinä
932,er::PRN,il,hän
933,er::PRN,lui,hän
934,wir::PRN,nous,me
935,ihr::PRN,vous,te
936,sie::PRN,ils,he
937,sie::PRN,elles,he
938,was::FPRN,que,mikä
939,was::FPRN,quoi,mikä
940,wer::FPRN,qui,ken
941,wer::FPRN,qui,kuka
942,wo::FADV,où,missä
943,wohin::FADV,où,mihin
944,wie::FADV,comment,miten
945,wie::FADV,comment,kuinka
946,warum::FADV,pourquoi,miksi
947,wieviel::FNUM,combien,paljonko
948,wieviel::FNUM,combien,kuinka paljon
949,eins::NUM,un,yksi
950,zwei::NUM,deux,kaksi
951,drei::NUM,trois,kolme
952,vier::NUM,quatre,neljä
953,fünf::NUM,cinq,viisi
954,sechs::NUM,six,kuusi
955,sieben::NUM,sept,seitsemän
956,acht::NUM,huit,kahdeksan
957,neun::NUM,neuf,yhdeksän
958,zehn::NUM,dix,kymmenen
959,elf::NUM,onze,yksitoista
960,zwölf::NUM,douze,kaksitoista
961,zwanzig::NUM,vingt,kaksikymmentä
962,dreißig::NUM,trente,kolmekymmentä
963,vierzig::NUM,quarante,neljäkymmentä
964,fünfzig::NUM,cinquante,viisikymmentä
965,sechzig::NUM,soixante,kuusikymmentä
966,siebzig::NUM,soixante-dix,seitsemänkymmentä
967,achtzig::NUM,quatre-vingt,kahdeksankymmentä
968,neunzig::NUM,quatre-vingt-dix,yhdeksänkymmentä
969,hundert::NUM,cent,sata
970,tausend::NUM,mille,tuhat
971,und::CNJ,et,ja
972,oder::CNJ,ou,tai
973,stehen::V,être debout,seisoa
974,sitzen::V,être assis,istua
975,liegen::V,être couché,maata
976,hängen::V,pendre,riippua
977,werden::V,devenir,tulla
978,werden::V,devenir,joutua
979,passieren::V,se passer,sattua
980,passieren::V,se passer,tapahtua
981,beginnen::V,commencer,alkaa
982,enden::V,finir,loppua
983,enden::V,finir,päättyä
984,enden::V,se terminer,loppua
985,enden::V,se terminer,päättyä
986,wechseln::V,changer,vaihtua
987,wechseln::V,changer,vaihdella
988,wechseln::V,alterner,vaihtua
989,wechseln::V,alterner,vaihdella
990,aufgehen[Sonne]::V,se lever,nousta
991,untergehen[Sonne]::V,se coucher,laskea
992,scheinen[Sonne]::V,briller,paistaa
993,donnern::V,tonner,jyristä
994,wehen::V,souffler,tuulla
995,wehen::V,souffler,puhaltaa
996,strömen::V,affluer,virrata
997,fließen::V,couler,valua
998,fließen::V,couler,juosta
999,sich drehen::V,tourner,pyöriä
1000,schwanken::V,osciller,horjua
1001,schwanken::V,chanceler,horjua
1002,schwingen::V,vibrer,heilua
1003,schwingen::V,vibrer,värähdellä
1004,schwingen::V,osciller,heilua
1005,schwingen::V,osciller,värähdellä
1006,fallen::V,tomber,pudota
1007,fallen::V,tomber,langeta
1008,brennen::V,brûler,palaa
1009,brennen::V,flamber,palaa
1010,rauchen::V,fumer,savuta
1011,regnen::V,pleuvoir,sataa
1012,gefrieren::V,geler,jäätyä
1013,tauen::V,dégeler,sulaa
1014,schmelzen::V,fondre,sulaa
1015,trocknen::V,sécher,kuivua
1016,sieden::V,bouillir,kiehua
1017,faulen::V,pourrir,mädätä
1018,faulen::V,se putréfier,mädätä
1019,verfaulen::V,pourrir,mädätä
1020,verfaulen::V,pourrir,mädäntyä
1021,reißen::V,rompre,revetä
1022,reißen::V,se déchirer,revetä
1023,versinken::V,s'enfoncer,upota
1024,versinken::V,s'enfoncer,vajota
1025,vergehen::V,passer,kulua
1026,erscheinen::V,apparaître,ilmestyä
1027,verschwinden::V,disparaître,kadota
1028,sinken::V,descendre,vajota
1029,sinken::V,s'abaisser,vajota
1030,abnehmen::V,diminuer,vähetä
1031,zunehmen::V,augmenter,kasvaa
1032,zunehmen::V,augmenter,lisääntyä
1033,steigen::V,monter,nousta
1034,wachsen::V,croître,kasvaa
1035,glänzen::V,briller,kiiltää
1036,funkeln::V,étinceler,kipinöidä
1037,lärmen::V,faire du bruit,meluta
1038,läuten::V,sonner,soida
1039,klingeln::V,sonner,soida
1040,klirren::V,cliqueter,kalista
1041,brausen::V,mugir,kohista
1042,rauschen::V,bruire,kohista
1043,klingen::V,sonner,soida
1044,bellen::V,aboyer,haukkua
1045,heulen::V,hurler,ulvoa
1046,blasen::V,souffler,puhaltaa
1047,pfeifen::V,siffler,viheltää
1048,schreien::V,crier,kirkua
1049,stöhnen::V,gémir,voihkia
1050,zittern::V,trembler,vapista
1051,leben::V,vivre,elää
1052,geboren werden::V,naître,syntyä
1053,atmen::V,respirer,hengittää
1054,trinken::V,boire,juoda
1055,essen::V,manger,syödä
1056,schlucken::V,avaler,niellä
1057,müde werden::V,se lasser,uupua
1058,müde werden::V,se fatiguer,uupua
1059,einschlafen::V,s'endormir,uinahtaa
1060,schlafen::V,dormir,maata
1061,schlafen::V,dormir,nukkua
1062,aufwachen::V,se réveiller,herätä
1063,aufstehen::V,se lever,nousta
1064,aufstehen::V,se lever,nousta ylös
1065,sich erholen::V,se reposer,levätä
1066,sich erholen::V,se détendre,levätä
1067,krank werden::V,tomber malade,sairastua
1068,krank sein::V,être malade,potea
1069,krank sein::V,être malade,sairastaa
1070,schmerzen::V,faire mal,särkeä
1071,schmerzen::V,faire mal,kivistää
1072,husten::V,tousser,yskiä
1073,genesen::V,guérir,toipua
1074,genesen::V,se remettre,toipua
1075,sterben::V,mourir,kuolla
1076,umkommen::V,périr,saada surmansa
1077,umkommen::V,périr,kuolla
1078,sich bewegen::V,bouger,liikkua
1079,sich rühren::V,broncher,liikahtaa
1080,sich erheben::V,se lever,nousta
1081,sich setzen::V,s'asseoir,istuutua
1082,hinfallen::V,tomber,kaatua
1083,laufen::V,marcher,kävellä
1084,laufen::V,aller à pied,kävellä
1085,schreiten::V,marcher,astua
1086,schreiten::V,marcher,astella
1087,spazierengehen::V,se promener,kävellä
1088,eilen::V,courir,kiirehtiä
1089,sich beeilen::V,se hâter,kiirehtiä
1090,sich beeilen::V,se hâter,olla kiireissään
1091,sich beeilen::V,se dépêcher,kiirehtiä
1092,sich beeilen::V,se dépêcher,olla kiireissään
1093,sausen::V,filer,rynnätä
1094,sausen::V,filer,viilettää
1095,rennen::V,courir,juosta
1096,springen::V,sauter,hypätä
1097,klettern::V,grimper,kiivetä
1098,schaukeln::V,se balancer,kiikkua
1099,kriechen::V,ramper,ryömiä
1100,schwimmen::V,nager,uida
1101,tauchen::V,plonger,sukeltaa
1102,rudern::V,ramer,soutaa
1103,fahren::V,aller,ajaa
1104,fahren::V,aller,kulkea
1105,fahren::V,rouler,ajaa
1106,fahren::V,rouler,kulkea
1107,fliegen::V,voler,lentää
1108,gehen::V,aller,käydä
1109,weggehen::V,s'en aller,lähteä
1110,weggehen::V,s'en aller,poistua
1111,abfahren::V,partir,lähteä
1112,anhalten::V,s'arrêter,pysähtyä
1113,anhalten::V,s'arrêter,seisahtua
1114,hineingehen::V,entrer,mennä sisään
1115,eintreten::V,entrer,astua sisään
1116,kommen::V,venir,tulla
1117,ankommen::V,arriver,saapua
1118,zurückkommen::V,revenir,palata
1119,bleiben::V,rester,jäädä
1120,bleiben::V,rester,viipyä
1121,bleiben::V,demeurer,jäädä
1122,bleiben::V,demeurer,viipyä
1123,warten::V,attendre,odottaa
1124,erwarten::V,attendre,odottaa
1125,suchen::V,chercher,etsiä
1126,finden::V,trouver,löytää
1127,versuchen::V,essayer,yrittää
1128,vorbereiten::V,préparer,valmistaa
1129,lieben::V,aimer,pitää
1130,lieben::V,aimer,rakastaa
1131,mögen::V,aimer,pitää
1132,mögen::V,aimer,tykätä
1133,mögen::V,vouloir,pitää
1134,mögen::V,vouloir,tykätä
1135,lachen::V,rire,nauraa
1136,rühren::V,toucher,liikuttaa
1137,rühren::V,attendrir,liikuttaa
1138,weinen::V,pleurer,itkeä
1139,schimpfen::V,gronder,haukkua
1140,sich ärgern::V,se fâcher,suuttua
1141,sich fürchten::V,avoir peur,pelätä
1142,fürchten::V,craindre,pelätä
1143,fürchten::V,avoir peur de,pelätä
1144,fliehen::V,fuir,paeta
1145,flüchten::V,s'enfuir,paeta
1146,sehen::V,voir,nähdä
1147,anschauen::V,regarder,katsoa
1148,ansehen::V,regarder,katsoa
1149,hören::V,entendre,kuulla
1150,zuhören::V,écouter,kuunnella
1151,probieren::V,goûter,maistaa
1152,riechen::V,sentir,haistaa
1153,fühlen::V,sentir,tuntea
1154,scheinen::V,sembler,tuntua
1155,scheinen::V,paraître,tuntua
1156,zu sehen sein::V,se voir,näkyä
1157,zu sehen sein::V,être visible,näkyä
1158,vernehmen::V,entendre,kuulla
1159,vernehmen::V,percevoir,kuulla
1160,frieren::V,avoir froid,palella
1161,tun::V,faire,tehdä
1162,können::V,savoir,osata
1163,können::V,pouvoir,osata
1164,wollen::V,vouloir,tahtoa
1165,anfangen::V,commencer,ruveta
1166,anfangen::V,commencer,aloittaa
1167,beenden::V,finir,lopettaa
1168,beenden::V,terminer,lopettaa
1169,aufhören::V,cesser,loppua
1170,aufhören::V,arrêter,loppua
1171,gelingen::V,réussir,onnistua
1172,geraten::V,réussir,sujua
1173,geraten::V,réussir,joutua
1174,öffnen::V,ouvrir,avata
1175,öffnen::V,ouvrir,aukaista
1176,schließen::V,fermer,sulkea
1177,stellen::V,poser,panna
1178,stellen::V,poser,asettaa
1179,stellen::V,mettre,panna
1180,stellen::V,mettre,asettaa
1181,setzen::V,placer,panna
1182,setzen::V,placer,istuttaa
1183,legen::V,placer,panna
1184,legen::V,placer,asettaa
1185,berühren::V,toucher,koskea
1186,berühren::V,toucher,koskettaa
1187,verbinden::V,lier,liittää
1188,verbinden::V,lier,yhdistää
1189,bedecken::V,couvrir,kattaa
1190,bedecken::V,couvrir,peittää
1191,aufhängen::V,accrocher,ripustaa
1192,anzünden::V,allumer,sytyttää
1193,aufheben::V,ramasser,ylös nostaa
1194,aufheben::V,ramasser,nostaa
1195,zurücklassen::V,laisser,jättää
1196,verlieren::V,perdre,kadottaa
1197,fallen lassen::V,lâcher,pudottaa
1198,fallen lassen::V,laisser tomber,pudottaa
1199,machen::V,faire,tehdä
1200,herstellen::V,produire,tuottaa
1201,herstellen::V,produire,valmistaa
1202,herstellen::V,fabriquer,tuottaa
1203,herstellen::V,fabriquer,valmistaa
1204,bauen::V,bâtir,rakentaa
1205,bauen::V,construire,rakentaa
1206,reparieren::V,réparer,korjata
1207,verbessern::V,améliorer,parantaa
1208,ändern::V,changer,muuttaa
1209,ändern::V,modifier,muuttaa
1210,graben::V,creuser,kaivaa
1211,beugen::V,plier,taivuttaa
1212,beugen::V,ployer,taivuttaa
1213,biegen::V,courber,taivuttaa
1214,drehen::V,tordre,kääntää
1215,drehen::V,tourner,kääntää
1216,wenden::V,retourner,kääntää
1217,umdrehen::V,tourner,kääntää
1218,heben::V,soulever,nostaa
1219,heben::V,soulever,kohottaa
1220,hochheben::V,lever,nostaa
1221,ergreifen::V,saisir,tarttua
1222,ergreifen::V,prendre,tarttua
1223,halten::V,tenir,pitää
1224,drücken::V,presser,painaa
1225,drücken::V,presser,puristaa
1226,schieben::V,pousser,työntää
1227,kratzen::V,gratter,raapia
1228,kratzen::V,égratigner,raapia
1229,lecken::V,lécher,nuolla
1230,beißen::V,mordre,purra
1231,abreißen::V,arracher,repiä
1232,abschneiden::V,couper,leikata poikki
1233,abschneiden::V,couper,leikata
1234,binden::V,lier,sitoa
1235,binden::V,attacher,sitoa
1236,stecken::V,enfoncer,pistää
1237,brechen::V,rompre,murtaa
1238,klopfen::V,frapper,koputtaa
1239,klopfen::V,frapper,kolkuttaa
1240,hauen::V,frapper,lyödä
1241,kleben::V,coller,liimata
1242,reiben::V,frotter,hieroa
1243,reiben::V,frotter,hangata
1244,streichen::V,empâter,sivellä
1245,schleifen::V,affiler,hioa
1246,schleifen::V,aiguiser,hioa
1247,schneiden::V,couper,leikata
1248,schneiden::V,trancher,leikata
1249,rütteln::V,cahoter,ravistaa
1250,schütteln::V,secouer,pudistaa
1251,schwenken::V,agiter,heiluttaa
1252,schütten::V,verser,kaataa
1253,füllen::V,remplir,täyttää
1254,einwickeln::V,envelopper,kääriä
1255,tragen::V,porter,kantaa
1256,schleppen::V,traîner,raahata
1257,ziehen::V,tirer,vetää
1258,aufbewahren::V,garder,säilyttää
1259,aufbewahren::V,conserver,säilyttää
1260,werfen::V,jeter,viskata
1261,werfen::V,lancer,viskata
1262,fangen::V,attraper,napata
1263,fangen::V,attraper,ottaa kiinni
1264,packen::V,agripper,tarttua
1265,verstecken::V,cacher,kätkeä
1266,verstecken::V,cacher,piilottaa
1267,teilen::V,diviser,jakaa
1268,schicken::V,envoyer,lähettää
1269,bringen::V,apporter,viedä
1270,hinzufügen::V,ajouter,lisätä
1271,bekommen::V,obtenir,saada
1272,erhalten::V,recevoir,saada
1273,nehmen::V,prendre,ottaa
1274,wählen::V,choisir,valita
1275,auswählen::V,choisir,valikoida
1276,auswählen::V,sélectionner,valikoida
1277,bewahren::V,préserver,säilyttää
1278,behindern::V,gêner,estää
1279,verderben::V,gâter,pilata
1280,verderben::V,gâter,turmella
1281,verderben::V,corrompre,pilata
1282,verderben::V,corrompre,turmella
1283,beschädigen::V,endommager,vioittaa
1284,beschädigen::V,endommager,vahingoittaa
1285,zerbrechen::V,casser,rikkoa
1286,zerreißen::V,déchirer,repiä rikki
1287,zerreißen::V,déchirer,repiä palasiksi
1288,zerstören::V,détruire,hävittää
1289,verbrennen::V,brûler,polttaa
1290,geben::V,donner,antaa
1291,reichen::V,tendre,ojentaa
1292,schenken::V,offrir,lahjoittaa
1293,versprechen::V,promettre,luvata
1294,wünschen::V,souhaiter,toivottaa
1295,loben::V,louer,ylistää
1296,küssen::V,embrasser,suudella
1297,wiegen::V,bercer,tuudittaa
1298,wiegen::V,bercer,keinuttaa
1299,zudecken::V,couvrir,peittää
1300,wecken::V,éveiller,herättää
1301,wecken::V,réveiller,herättää
1302,zeigen::V,montrer,näyttää
1303,zeigen::V,montrer,osoittaa
1304,zeigen::V,faire voir,näyttää
1305,zeigen::V,faire voir,osoittaa
1306,führen::V,guider,johdattaa
1307,lehren::V,apprendre,opettaa
1308,unterrichten::V,instruire,opettaa
1309,aufziehen::V,élever,kasvattaa
1310,leiten::V,diriger,johtaa
1311,leiten::V,conduire,johtaa
1312,antreiben::V,pousser,hoputtaa
1313,lassen::V,faire,antaa
1314,einladen::V,inviter,kutsua
1315,vereinigen::V,unir,yhdistää
1316,vereinigen::V,réunir,yhdistää
1317,besuchen::V,visiter,vierailla
1318,besuchen::V,aller voir,vierailla
1319,treffen::V,rencontrer,tavata
1320,sich versammeln::V,s'assembler,kokoontua
1321,spielen::V,jouer,pelata
1322,spielen::V,jouer,leikkiä
1323,singen::V,chanter,laulaa
1324,tanzen::V,danser,tanssia
1325,sich trennen::V,se séparer,erota
1326,verlassen::V,quitter,jättää
1327,retten::V,sauver,pelastaa
1328,bewachen::V,garder,vartioida
1329,schützen::V,protéger,suojella
1330,verteidigen::V,défendre,puolustaa
1331,sich schlagen::V,se taper,tapella
1332,schießen::V,tirer,ampua
1333,siegen::V,vaincre,voittaa
1334,ärgern::V,agacer,ärsyttää
1335,schlagen::V,battre,lyödä
1336,schlagen::V,frapper,lyödä
1337,treten::V,botter,potkaista
1338,treten::V,donner un coup de pied à,potkaista
1339,stechen::V,piquer,pistää
1340,stoßen::V,heurter,sysätä
1341,stoßen::V,heurter,työntää
1342,stehlen::V,voler,varastaa
1343,stören::V,gêner,häiritä
1344,stören::V,déranger,häiritä
1345,belästigen::V,molester,häiritä
1346,belästigen::V,importuner,häiritä
1347,verbergen::V,cacher,kätkeä
1348,verbergen::V,dissimuler,kätkeä
1349,täuschen::V,abuser,harhauttaa
1350,täuschen::V,tromper,harhauttaa
1351,betrügen::V,duper,pettää
1352,betrügen::V,duper,petkuttaa
1353,betrügen::V,frauder,pettää
1354,betrügen::V,frauder,petkuttaa
1355,töten::V,tuer,tappaa
1356,wohnen::V,habiter,asua
1357,wohnen::V,demeurer,asua
1358,arbeiten::V,travailler,tehdä työtä
1359,arbeiten::V,travailler,työskennellä
1360,sammeln::V,collectionner,koota
1361,sammeln::V,collectionner,kerätä
1362,pflücken::V,cueillir,poimia
1363,jagen::V,chasser,metsästää
1364,fischen::V,pêcher,kalastaa
1365,fassen::V,capturer,pyydystää
1366,fassen::V,capturer,saalistaa
1367,hüten::V,garder,paimentaa
1368,treiben::V,mener,ajaa
1369,anbinden::V,attacher,kytkeä
1370,füttern::V,faire manger,ruokkia
1371,melken::V,traire,lypsää
1372,hacken::V,fendre,hakata
1373,gießen::V,arroser,kastella
1374,reifen::V,mûrir,kypsyä
1375,zubereiten::V,préparer,valmistaa
1376,kochen::V,cuire,keittää
1377,backen::V,cuire,leipoa
1378,braten::V,rôtir,paistaa
1379,umrühren::V,remuer,hämmentää
1380,stricken::V,tricoter,kutoa
1381,stricken::V,tricoter,neuloa
1382,nähen::V,coudre,ommella
1383,färben::V,teindre,värjätä
1384,färben::V,teindre,värittää
1385,reinigen::V,nettoyer,puhdistaa
1386,waschen::V,laver,pestä
1387,abwischen::V,essuyer,pyyhkiä
1388,spülen::V,rincer,huuhtoa
1389,fegen::V,balayer,pyyhkäistä
1390,kehren::V,balayer,lakaista
1391,baden::V,se baigner,kylpeä
1392,sich waschen::V,se laver,peseytyä
1393,ausziehen::V,ôter,riisua
1394,ausziehen::V,enlever,riisua
1395,anziehen::V,mettre,pukea ylleen
1396,sich anziehen::V,s'habiller,pukeutua
1397,kämmen::V,peigner,kammata
1398,schmücken::V,orner,koristaa
1399,schmücken::V,orner,kaunistaa
1400,schmücken::V,décorer,koristaa
1401,schmücken::V,décorer,kaunistaa
1402,sagen::V,dire,sanoa
1403,sprechen::V,parler,puhua
1404,reden::V,parler,keskustella
1405,sich unterhalten::V,bavarder,jutella
1406,sich unterhalten::V,s'entretenir,jutella
1407,fragen::V,demander,kysyä
1408,bitten::V,prier,pyytää
1409,erzählen::V,raconter,kertoa
1410,mitteilen::V,communiquer,ilmoittaa
1411,nennen::V,nommer,kutsua
1412,nennen::V,nommer,nimittää
1413,nennen::V,appeler,kutsua
1414,nennen::V,appeler,nimittää
1415,rufen::V,appeler,kutsua
1416,prahlen::V,se vanter,kerskailla
1417,übersetzen::V,traduire,kääntää
1418,denken::V,penser,miettiä
1419,denken::V,penser,ajatella
1420,glauben::V,croire,uskoa
1421,bemerken::V,remarquer,huomata
1422,bemerken::V,apercevoir,huomata
1423,erkennen::V,reconnaître,tunnistaa
1424,begreifen::V,concevoir,ymmärtää
1425,verstehen::V,entendre,ymmärtää
1426,verstehen::V,comprendre,ymmärtää
1427,lernen::V,apprendre,oppia
1428,wissen::V,savoir,tietää
1429,sich erinnern an::V,se souvenir de,muistaa
1430,vergessen::V,oublier,unohtaa
1431,messen::V,mesurer,mitata
1432,zählen::V,compter,laskea
1433,rechnen::V,calculer,laskea
1434,lesen::V,lire,lukea
1435,malen::V,peindre,maalata
1436,zeichnen::V,dessiner,piirtää
1437,zeichnen::V,dessiner,piirustaa
1438,schreiben::V,écrire,kirjoittaa
1439,besitzen::V,posséder,omistaa
1440,kaufen::V,acheter,ostaa
1441,verkaufen::V,vendre,myydä
1442,bezahlen::V,payer,maksaa
1443,zahlen::V,payer,maksaa
1444,beherrschen::V,dominer,hallita
1445,beherrschen::V,maîtriser,hallita
1446,ertragen::V,tolérer,kestää
1447,ertragen::V,supporter,kestää
