,Concept_ID,kk,bg
824,lieb::A,айналайын,драг
825,lustig::A,көңілді,весел
826,sanft::A,жуас,нежен
827,sanft::A,жуас,кротък
828,hungrig::A,аш,гладен
829,krank::A,кеселді,болен
830,nackt::A,жалаңаш,гол
831,traurig::A,қапа,тъжен
832,traurig::A,қапа,печален
833,lebendig::A,тірі,жив
834,lebendig::A,жанды,жив
835,gut::A,жақсы,добър
836,schlecht::A,жаман,лош
837,richtig::A,дұрыс,правилен
838,schlimm::A,жаман,лош
839,wahr::A,нағыз,верен
840,wahr::A,нағыз,истински
841,alt::A,ескі,стар
842,alt::A,ескі,древен
843,neu::A,жаңа,нов
844,ehemalig::A,өткен,бивш
845,ehemalig::A,бұрынғы,бивш
846,alt[Lebewesen]::A,кексе,стар
847,jung::A,науша,млад
848,arm::A,кедей,беден
849,arm::A,дәулетсіз,беден
850,reich::A,малды,богат
851,bekannt::A,таныс,познат
852,bekannt::A,таныс,известен
853,bekannt::A,көзтаныс,познат
854,bekannt::A,көзтаныс,известен
855,berühmt::A,атақты,почут
856,berühmt::A,атақты,известен
857,fremd::A,бөтен,чужд
858,verschieden::A,түрлі,разен
859,verschieden::A,түрлі,различен
860,nah::A,жуық,близък
861,nah::A,етене,близък
862,fern::A,алыс,далечен
863,fern::A,алыстағы,далечен
864,linker::A,сол,ляв
865,linker::A,солшыл,ляв
866,rechter::A,оң,прав
867,anderer::A,өзге,друг
868,anderer::A,былайғы,друг
869,erster::A,алғашқы,пръв
870,erster::A,алғашқы,първи
871,zweiter::A,екінші,втори
872,dritter::A,үшінші,трети
873,letzter::A,артқы,последен
874,letzter::A,кейінгі,последен
875,allein::ADV,серіксіз,само
876,auf einmal::ADV,бірден,същевременно
877,zusammen::ADV,бірлесіп,заедно
878,lange::ADV,ұзақ,дълго
879,plötzlich::ADV,кенет,изведнъж
880,sofort::ADV,әне-міне дегенше,веднага
881,später::ADV,артынан,по-късно
882,jetzt::ADV,енді,сега
883,jetzt::ADV,қазір,сега
884,heute::ADV,бүгін,днес
885,morgen::ADV,ертең,утре
886,bald::ADV,тез,скоро
887,dann::ADV,онан соң,после
888,dann::ADV,онан соң,тогава
889,dann::ADV,сонан соң,после
890,dann::ADV,сонан соң,тогава
891,gestern::ADV,кеше,вчера
892,einst::ADV,бірде,някога
893,einst::ADV,бір кезде,някога
894,damals::ADV,анада,тогава
895,danach::ADV,онан соң,после
896,danach::ADV,онан соң,след това
897,danach::ADV,сонан соң,после
898,danach::ADV,сонан соң,след това
899,vorher::ADV,бұрын,преди
900,vorher::ADV,бұрын,преди това
901,zuerst::ADV,әуелі,най-напред
902,zuerst::ADV,алдымен,най-напред
903,einmal::ADV,бір жолы,веднъж
904,einmal::ADV,бір жолы,един път
905,manchmal::ADV,кейде,понякога
906,oft::ADV,ылғи,често
907,immer::ADV,өнебойы,винаги
908,niemals::ADV,ешуақытта,никога
909,hier::ADV,бұнда,тук
910,hier::ADV,бұнда,тука
911,hier::ADV,осында,тук
912,hier::ADV,осында,тука
913,hierhin::ADV,бермен,насам
914,von hier::ADV,бер жақтан,оттук
915,von hier::ADV,бер жақтан,оттука
916,dort::ADV,анда,там
917,dorthin::ADV,әрі,натам
918,dorthin::ADV,әрі,нататък
919,geradeaus::ADV,тура,направо
920,vorwärts::ADV,ілгері,напред
921,rückwärts::ADV,артқа,назад
922,zurück::ADV,кейін қарай,обратно
923,unten::ADV,төменде,долу
924,hinab::ADV,астына,надолу
925,hinab::ADV,төмен,надолу
926,oben::ADV,жоғарыда,горе
927,hinauf::ADV,өрге,нагоре
928,überall::ADV,әрқайда,навсякъде
929,nicht::ADV,емес,не
930,ein wenig::ADV,азырақ,малко
931,ein wenig::ADV,аздаған,малко
932,ein wenig::ADV,азғантай,малко
933,kaum::ADV,зорға,едва
934,kaum::ADV,зорға,едвам
935,sehr::ADV,орасан,много
936,sehr::ADV,орасан,твърде
937,so::ADV,бұлай,тъй
938,so::ADV,бұлай,така
939,so::ADV,былайша,тъй
940,so::ADV,былайша,така
941,noch::ADV,әлі,още
942,nur::ADV,ғана,само
943,schon::ADV,түге,вече
944,wieder::ADV,жаңа,пак
945,wieder::ADV,жаңа,отново
946,wieder::ADV,қайта,пак
947,wieder::ADV,қайта,отново
948,wieder::ADV,жаңадан,пак
949,wieder::ADV,жаңадан,отново
950,vergebens::ADV,бекер,напразно
951,vor::PRP,алды,пред
952,hinter::PRP,артынан,зад
953,unter::PRP,түп,под
954,unter::PRP,маңында,под
955,durch::PRP,арқылы,през
956,neben::PRP,іргеде,до
957,neben::PRP,іргеде,при
958,neben::PRP,жанында,до
959,neben::PRP,жанында,при
960,zwischen::PRP,арада,между
961,zwischen::PRP,арада,помежду
962,wegen::PRP,үшін,заради
963,dies::PRN,бұ,този
964,dies::PRN,осы,този
965,das::PRN,сол,туй
966,das::PRN,сол,това
967,alles::PRN,дүйім,всичко
968,alles::PRN,күллі,всичко
969,ich::PRN,мен,аз
970,du::PRN,сен,ти
971,er::PRN,ол,той
972,wir::PRN,біз,ние
973,ihr::PRN,сіз,вие
974,sie::PRN,олар,те
975,was::FPRN,не,що
976,was::FPRN,не,какво
977,wer::FPRN,кім,кой
978,wo::FADV,кәні,къде
979,wo::FADV,қайда,къде
980,wohin::FADV,қайда,накъде
981,wohin::FADV,қайда,накъдето
982,wie::FADV,калай,как
983,warum::FADV,неғып,защо
984,wieviel::FNUM,неше,колко
985,wieviel::FNUM,қанша,колко
986,eins::NUM,бір,един
987,zwei::NUM,екі,два
988,drei::NUM,үш,три
989,vier::NUM,төрт,четири
990,fünf::NUM,бес,пет
991,sechs::NUM,алты,шест
992,sieben::NUM,жеті,седем
993,acht::NUM,сегіз,осем
994,neun::NUM,тоғыз,девет
995,zehn::NUM,он,десет
996,elf::NUM,он бір,единайсет
997,elf::NUM,он бір,единадесет
998,zwölf::NUM,он екі,дванайсет
999,zwölf::NUM,он екі,дванадесет
1000,zwanzig::NUM,жиырма,двайсет
1001,zwanzig::NUM,жиырма,двадесет
1002,dreißig::NUM,отыз,тридесет
1003,vierzig::NUM,қырық,четиридесет
1004,fünfzig::NUM,елу,петдесет
1005,sechzig::NUM,алпыс,шестдесет
1006,siebzig::NUM,жетпіс,седемдесет
1007,achtzig::NUM,сексен,осемдесет
1008,neunzig::NUM,тоқсан,деветдесет
1009,hundert::NUM,жүз,сто
1010,tausend::NUM,мың,хиляда
1011,und::CNJ,та,а
1012,und::CNJ,та,та
1013,oder::CNJ,әлде,или
1014,oder::CNJ,немесе,или
1015,stehen::V,тұру,стоя
1016,sitzen::V,отыру,седя
1017,liegen::V,жату,лежа
1018,hängen::V,ілу,вися
1019,werden::V,болу,бъда
1020,werden::V,болу,стана
1021,werden::V,түрегелу,бъда
1022,werden::V,түрегелу,стана
1023,passieren::V,болу,случа се
1024,beginnen::V,басталу,започна
1025,enden::V,ада болу,свърша
1026,wechseln::V,құбылу,променям
1027,wechseln::V,өзгеру,променям
1028,aufgehen[Sonne]::V,шығу,изгрея
1029,untergehen[Sonne]::V,батыру,заляза
1030,scheinen[Sonne]::V,жылтырау,грея
1031,scheinen[Sonne]::V,жылтырау,светя
1032,donnern::V,күркіреу,гърмя
1033,wehen::V,огып тур,вея
1034,wehen::V,огып тур,духам
1035,strömen::V,сорғалау,тека
1036,strömen::V,сорғалау,лея се
1037,fließen::V,ағу,тека
1038,sich drehen::V,айналу,въртя се
1039,schwanken::V,толықсу,клатя се
1040,schwingen::V,тербелу,трептя
1041,fallen::V,құлау,падам
1042,fallen::V,жығылу,падам
1043,fallen::V,төмендеу,падам
1044,brennen::V,жану,горя
1045,rauchen::V,түтету,димя
1046,regnen::V,жауу,вали дъжд
1047,gefrieren::V,мұздай қату,замръзна
1048,gefrieren::V,мұз боп қату,замръзна
1049,tauen::V,жібу,топя се
1050,schmelzen::V,еру,разтопя се
1051,trocknen::V,курау,съхна
1052,sieden::V,қайнау,вря
1053,sieden::V,қайнау,кипя
1054,faulen::V,иістену,гния
1055,verfaulen::V,шіру,изгния
1056,reißen::V,жыртылу,напукам се
1057,versinken::V,малтығу,потъна
1058,vergehen::V,өту,минавам
1059,erscheinen::V,көріну,явя се
1060,erscheinen::V,көрініп қалу,явя се
1061,verschwinden::V,ғайып_болу,изчезна
1062,sinken::V,ылдилау,падна
1063,sinken::V,төмендеу,падна
1064,abnehmen::V,кемітілу,отслабна
1065,zunehmen::V,көбею,нарасна
1066,steigen::V,қобу,увелича се
1067,steigen::V,қобу,покачвам се
1068,steigen::V,көтерілу,увелича се
1069,steigen::V,көтерілу,покачвам се
1070,steigen::V,жоғарылау,увелича се
1071,steigen::V,жоғарылау,покачвам се
1072,wachsen::V,өсу,раста
1073,glänzen::V,жалтырау,лъщя
1074,glänzen::V,жалтырау,блестя
1075,funkeln::V,жарқырау,искря
1076,funkeln::V,нұрлану,искря
1077,funkeln::V,жылтылдау,искря
1078,lärmen::V,шулау,шумя
1079,lärmen::V,шуылдау,шумя
1080,läuten::V,қоңыраулату,звъня
1081,klingeln::V,дыңғырлау,звъня
1082,klirren::V,дыңылдату,звънтя
1083,klirren::V,дыңылдату,дрънкам
1084,brausen::V,тасу,буча
1085,rauschen::V,сусылдау,шумя
1086,rauschen::V,сыбдырлау,шумя
1087,klingen::V,дыбыс шығару,звуча
1088,bellen::V,үру,лая
1089,heulen::V,ұлу,вия
1090,heulen::V,ұлу,рева
1091,blasen::V,үру,духна
1092,pfeifen::V,ысқыру,свиря
1093,schreien::V,шыңғыру,крещя
1094,schreien::V,айғайлау,крещя
1095,schreien::V,байбайлау,крещя
1096,schreien::V,бажалақтау,крещя
1097,stöhnen::V,ыңырсу,стена
1098,stöhnen::V,ыңырсу,пъшкам
1099,stöhnen::V,ыңкылдау,стена
1100,stöhnen::V,ыңкылдау,пъшкам
1101,zittern::V,қалш,треперя
1102,zittern::V,қалшылдату,треперя
1103,leben::V,жасау,живея
1104,leben::V,күнелту,живея
1105,leben::V,күн көру,живея
1106,leben::V,тіршілік ету,живея
1107,geboren werden::V,туу,родя се
1108,atmen::V,дем алу,дишам
1109,atmen::V,ауа жұту,дишам
1110,trinken::V,ішу,пия
1111,trinken::V,ұрттау,пия
1112,essen::V,жеу,ям
1113,essen::V,тамақтану,ям
1114,schlucken::V,жұту,гълтам
1115,müde werden::V,болдыру,уморя се
1116,einschlafen::V,үйыктап калу,заспя
1117,schlafen::V,ұйықтау,спя
1118,aufwachen::V,ояну,събудя се
1119,aufstehen::V,ояну,стана
1120,sich erholen::V,тынығу,отдъхвам си
1121,krank werden::V,кеселдену,заболея
1122,krank werden::V,сырқаттану,заболея
1123,krank werden::V,ауырып қалу,заболея
1124,krank werden::V,ауыра бастау,заболея
1125,krank werden::V,кеселге ұшырау,заболея
1126,krank werden::V,сырқаттанып қалу,заболея
1127,krank sein::V,ауыру,боледувам
1128,krank sein::V,сырқаттану,боледувам
1129,schmerzen::V,ауырады,боля
1130,husten::V,жөтелу,кашлям
1131,genesen::V,айығу,оздравея
1132,sterben::V,өлу,умра
1133,sterben::V,қайтыс,умра
1134,sterben::V,жантапсыру,умра
1135,umkommen::V,өлу,загина
1136,umkommen::V,қаза табу,загина
1137,sich bewegen::V,жылжу,движа се
1138,sich bewegen::V,жылжу,мърдам се
1139,sich rühren::V,қыбырлау,движа се
1140,sich erheben::V,тұру,стана
1141,sich setzen::V,отыру,седна
1142,hinfallen::V,жығылу,падна
1143,laufen::V,жояу жүру,ходя
1144,schreiten::V,кадамдау,крача
1145,spazierengehen::V,қыдыру,разхождам се
1146,eilen::V,асығу,бързам
1147,eilen::V,жеделдену,бързам
1148,eilen::V,жедепдеу,бързам
1149,sich beeilen::V,асығу,побързам
1150,sich beeilen::V,жеделдену,побързам
1151,sausen::V,заулау,тичам
1152,rennen::V,жүгіру,бягам
1153,springen::V,секіру,скачам
1154,klettern::V,өрмелеп шығу,катеря се
1155,schaukeln::V,тербелу,люлея се
1156,kriechen::V,еңбектеу,лазя
1157,kriechen::V,еңбектеу,пълзя
1158,schwimmen::V,жүзу,плувам
1159,schwimmen::V,малту,плувам
1160,schwimmen::V,қалықтау,плувам
1161,tauchen::V,сүңгу,гмуркам се
1162,rudern::V,есу,греба
1163,fahren::V,бару,пътувам
1164,fliegen::V,ұшу,летя
1165,fliegen::V,ұшу,хвърча
1166,gehen::V,бару,ида
1167,gehen::V,бару,вървя
1168,weggehen::V,кету,отида си
1169,abfahren::V,жөнелу,отпътувам
1170,anhalten::V,тоқтау,спра се
1171,hineingehen::V,кіру,влизам
1172,eintreten::V,ену,вляза
1173,kommen::V,жету,ида
1174,kommen::V,жету,дойда
1175,ankommen::V,келу,пристигна
1176,zurückkommen::V,қайту,върна се
1177,bleiben::V,қалу,остана
1178,warten::V,тосу,чакам
1179,erwarten::V,күту,очаквам
1180,suchen::V,іздеу,търся
1181,finden::V,табу,намеря
1182,versuchen::V,талпыну,опитам
1183,vorbereiten::V,әзірлеу,подготвя
1184,lieben::V,сүю,любя
1185,mögen::V,жарату,обичам
1186,mögen::V,жақсы_көру,обичам
1187,lachen::V,күлу,смея се
1188,lachen::V,күлісу,смея се
1189,rühren::V,көңілін бұзу,трогна
1190,weinen::V,жылау,плача
1191,schimpfen::V,ақырып-бақыру,ругая
1192,schimpfen::V,ақырып-бақыру,псувам
1193,sich ärgern::V,ашулану,ядосам се
1194,sich fürchten::V,сескену,боя се
1195,sich fürchten::V,сескену,страхувам се
1196,fürchten::V,қауіптену,боя се от
1197,fürchten::V,қауіптену,страхувам се от
1198,fürchten::V,сақсыну,боя се от
1199,fürchten::V,сақсыну,страхувам се от
1200,fliehen::V,қашу,бягам
1201,fliehen::V,қашып кету,бягам
1202,flüchten::V,қашу,бягам
1203,flüchten::V,қашу,избягам
1204,flüchten::V,қашып кету,бягам
1205,flüchten::V,қашып кету,избягам
1206,sehen::V,көру,видя
1207,anschauen::V,назар салу,гледам
1208,ansehen::V,тамашалау,поглеждам
1209,hören::V,есту,чувам
1210,zuhören::V,тыңдау,слушам
1211,zuhören::V,құлақ қою,слушам
1212,probieren::V,тату,опитам
1213,probieren::V,дәм тату,опитам
1214,riechen::V,иіскеу,подуша
1215,fühlen::V,сезу,усещам
1216,fühlen::V,сезу,чувствувам
1217,fühlen::V,сезіну,усещам
1218,fühlen::V,сезіну,чувствувам
1219,scheinen::V,болып көріну,изглеждам
1220,zu sehen sein::V,көріну,виждам се
1221,vernehmen::V,есту,доловя
1222,vernehmen::V,есітіп қалу,доловя
1223,frieren::V,тоңу,мръзна
1224,frieren::V,жаурау,мръзна
1225,tun::V,ету,правя
1226,tun::V,істеу,правя
1227,können::V,білу,мога
1228,wollen::V,қалау,ща
1229,wollen::V,қалау,искам
1230,anfangen::V,бастау,започна
1231,beenden::V,бітіру,свърша
1232,beenden::V,бітіру,завърша
1233,beenden::V,адақтау,свърша
1234,beenden::V,адақтау,завърша
1235,beenden::V,тамамдау,свърша
1236,beenden::V,тамамдау,завърша
1237,beenden::V,аяқтап шығу,свърша
1238,beenden::V,аяқтап шығу,завърша
1239,aufhören::V,доғару,престана
1240,gelingen::V,жолы түсу,успея
1241,gelingen::V,жолы түсу,сполуча
1242,geraten::V,калу,удам се
1243,öffnen::V,ашу,отворя
1244,öffnen::V,ашып қою,отворя
1245,schließen::V,жабу,затворя
1246,stellen::V,қою,поставя
1247,stellen::V,қойдыру,поставя
1248,setzen::V,отырғызу,туря
1249,legen::V,салу,сложа
1250,legen::V,салу,слагам
1251,legen::V,калау,сложа
1252,legen::V,калау,слагам
1253,berühren::V,тию,докосна
1254,verbinden::V,байлап алу,свържа
1255,verbinden::V,сабақтастыру,свържа
1256,bedecken::V,бүркеу,покрия
1257,aufhängen::V,ілу,закача
1258,aufhängen::V,асып қою,закача
1259,anzünden::V,тұтату,запаля
1260,aufheben::V,көтеру,вдигна
1261,aufheben::V,көтеру,повдигна
1262,zurücklassen::V,қалдыру,оставя
1263,verlieren::V,жоғалту,загубя
1264,fallen lassen::V,құлатып алу,изпусна
1265,fallen lassen::V,қолдан түсіріп алу,изпусна
1266,machen::V,ету,направя
1267,machen::V,жасау,направя
1268,machen::V,жасап шығару,направя
1269,herstellen::V,жасап шығару,произведа
1270,bauen::V,тұрғызу,строя
1271,reparieren::V,оңдау,поправя
1272,verbessern::V,дұрыстау,подобря
1273,ändern::V,өзгерту,променя
1274,graben::V,үңгу,копая
1275,beugen::V,буғу,прегъна
1276,biegen::V,ию,прегъна
1277,biegen::V,майыстыру,прегъна
1278,drehen::V,айналдыру,въртя
1279,wenden::V,екінші жағын айналдыру,обърна
1280,umdrehen::V,бұру,обърна
1281,heben::V,көтеру,вдигам
1282,hochheben::V,жоғарылату,издигна
1283,hochheben::V,көтеру,издигна
1284,ergreifen::V,бас_салу,хвана
1285,ergreifen::V,бас_салу,обхвана
1286,ergreifen::V,шап_беріп_ұстап_алу,хвана
1287,ergreifen::V,шап_беріп_ұстап_алу,обхвана
1288,ergreifen::V,шап_беру,хвана
1289,ergreifen::V,шап_беру,обхвана
1290,ergreifen::V,шап_ете_түсу,хвана
1291,ergreifen::V,шап_ете_түсу,обхвана
1292,halten::V,тұту,държа
1293,halten::V,ұстау,държа
1294,drücken::V,басу,натискам
1295,drücken::V,басу,притискам
1296,schieben::V,итеру,тикам
1297,kratzen::V,қыру,одраскам
1298,lecken::V,жалау,лижа
1299,lecken::V,жалау,ближа
1300,beißen::V,қабу,хапя
1301,beißen::V,қабу,ухапя
1302,beißen::V,тістеу,хапя
1303,beißen::V,тістеу,ухапя
1304,beißen::V,қауып алу,хапя
1305,beißen::V,қауып алу,ухапя
1306,abreißen::V,үзу,откъсна
1307,abschneiden::V,қырқу,отрежа
1308,binden::V,байланыстыру,вържа
1309,binden::V,байлап_алу,вържа
1310,binden::V,байластыру,вържа
1311,binden::V,байлау,вържа
1312,binden::V,буу,вържа
1313,binden::V,матау,вържа
1314,binden::V,сабақтастыру,вържа
1315,binden::V,ұштастыру,вържа
1316,stecken::V,сұғу,пъхна
1317,brechen::V,сындыру,троша
1318,klopfen::V,қағу,чукам
1319,hauen::V,соғу,бия
1320,kleben::V,желімдеу,лепя
1321,kleben::V,желімдеу,залепя
1322,reiben::V,үйкеу,трия
1323,reiben::V,үйкеу,търкам
1324,streichen::V,сүйкеу,намажа
1325,schleifen::V,егеу,остря
1326,schleifen::V,қайрау,остря
1327,schleifen::V,егеулеу,остря
1328,schneiden::V,кесу,режа
1329,rütteln::V,қозғау,разтърсвам
1330,rütteln::V,жұлмалау,разтърсвам
1331,schütteln::V,дірілдету,клатя
1332,schütteln::V,дірілдету,друсам
1333,schütteln::V,селкілдету,клатя
1334,schütteln::V,селкілдету,друсам
1335,schwenken::V,бұлғау,размахам
1336,schwenken::V,сермеу,размахам
1337,schütten::V,құю,сипя
1338,füllen::V,толтыру,напълня
1339,einwickeln::V,орау,увия
1340,einwickeln::V,орау,завия
1341,tragen::V,алып жүру,нося
1342,schleppen::V,тарту,влача
1343,ziehen::V,тарту,тегля
1344,ziehen::V,тарту,дръпна
1345,aufbewahren::V,сақтау,съхраня
1346,werfen::V,лақтыру,хвърля
1347,fangen::V,қармау,ловя
1348,fangen::V,қармау,уловя
1349,fangen::V,қағып алу,ловя
1350,fangen::V,қағып алу,уловя
1351,packen::V,шап беру,хвана
1352,packen::V,шап ете түсу,хвана
1353,packen::V,шап беріп ұстап алу,хвана
1354,verstecken::V,тығу,крия
1355,verstecken::V,тығу,скрия
1356,verstecken::V,жасыру,крия
1357,verstecken::V,жасыру,скрия
1358,teilen::V,бөлу,разделя
1359,schicken::V,жіберу,изпращам
1360,bringen::V,әкелу,донеса
1361,bringen::V,алып келу,донеса
1362,hinzufügen::V,қосу,прибавя
1363,hinzufügen::V,үстеу,прибавя
1364,bekommen::V,алу,сдобия се
1365,erhalten::V,алмақ,получа
1366,nehmen::V,алу,взема
1367,nehmen::V,алмақ,взема
1368,wählen::V,таңдау,избирам
1369,auswählen::V,екшеу,избера
1370,auswählen::V,саралау,избера
1371,auswählen::V,сұрыптау,избера
1372,auswählen::V,сайлап алу,избера
1373,bewahren::V,сақтау,пазя
1374,behindern::V,оралғы болу,преча
1375,behindern::V,оралғы болу,спъвам
1376,verderben::V,бүлдіру,разваля
1377,beschädigen::V,бұзу,повредя
1378,zerbrechen::V,уату,счупя
1379,zerreißen::V,жырту,скъсам
1380,zerstören::V,қирату,разруша
1381,zerstören::V,талқандау,разруша
1382,verbrennen::V,өртеу,изгоря
1383,verbrennen::V,жандыру,изгоря
1384,verbrennen::V,өртеп жіберу,изгоря
1385,verbrennen::V,жандырып жіберу,изгоря
1386,geben::V,беру,дам
1387,reichen::V,беру,подам
1388,schenken::V,тарту,подаря
1389,versprechen::V,уәде беру,обещая
1390,wünschen::V,тілеу,желая
1391,loben::V,мақтау,хваля
1392,loben::V,дәріптеу,хваля
1393,küssen::V,сүю,целувам
1394,wiegen::V,тербеу,люлея
1395,zudecken::V,бүркеу,покрия
1396,wecken::V,ояту,събудя
1397,zeigen::V,көрсету,покажа
1398,führen::V,ерту,водя
1399,führen::V,ерту,заведа
1400,führen::V,жетектеу,водя
1401,führen::V,жетектеу,заведа
1402,lehren::V,оқыту,уча
1403,unterrichten::V,оқыту,преподавам
1404,aufziehen::V,бағу,отгледам
1405,leiten::V,басқару,ръководя
1406,leiten::V,басқару,управлявам
1407,leiten::V,жетекшілік ету,ръководя
1408,leiten::V,жетекшілік ету,управлявам
1409,antreiben::V,асықтыру,подкарвам
1410,lassen::V,-ткізу,накарам
1411,lassen::V,мәжбүр ету,накарам
1412,einladen::V,шақыру,поканя
1413,vereinigen::V,біріктіру,съединя
1414,vereinigen::V,біріктіріп қою,съединя
1415,besuchen::V,кіріп шығу,посетя
1416,besuchen::V,барып шығу,посетя
1417,treffen::V,кездесу,срещна
1418,sich versammeln::V,топталу,събера се
1419,spielen::V,ойнау,играя
1420,singen::V,сайрау,пея
1421,tanzen::V,билеу,танцувам
1422,sich trennen::V,айрылысу,разделя се
1423,verlassen::V,тастау,напусна
1424,retten::V,құтқару,спася
1425,bewachen::V,күзету,охранявам
1426,schützen::V,жақтау,запазя
1427,schützen::V,жақтасу,запазя
1428,verteidigen::V,қорғау,защитя
1429,sich schlagen::V,алысу,бия се
1430,schießen::V,ату,стрелям
1431,siegen::V,жеңу,победя
1432,ärgern::V,ашуландыру,ядосам
1433,schlagen::V,ұру,бия
1434,schlagen::V,ұру,ударя
1435,treten::V,тебу,ритам
1436,stechen::V,шаншу,бодна
1437,stoßen::V,түрту,бутна
1438,stoßen::V,түрту,блъсна
1439,stehlen::V,ұрлау,
1440,stören::V,кесірлен,смутя
1441,belästigen::V,мазасын алу,отегча
1442,belästigen::V,мазасын алу,безпокоя
1443,verbergen::V,сездірмеу,скрия
1444,täuschen::V,жалған айту,измамя
1445,betrügen::V,алдау,измамя
1446,betrügen::V,алдап кету,измамя
1447,betrügen::V,ақымақ қылу,измамя
1448,töten::V,құрту,убия
1449,töten::V,құрту,умъртвя
1450,töten::V,өлтіру,убия
1451,töten::V,өлтіру,умъртвя
1452,wohnen::V,мекендеу,живея
1453,wohnen::V,өмір сүру,живея
1454,arbeiten::V,істеу,работя
1455,arbeiten::V,еңбектену,работя
1456,sammeln::V,жыю,събера
1457,pflücken::V,жұлу,бера
1458,pflücken::V,жұлу,откъсна
1459,jagen::V,аулау,ловувам
1460,fischen::V,балык_аулау,ловя риба
1461,fassen::V,ұстау,хвана
1462,hüten::V,жаю,пазя
1463,hüten::V,бағу,пазя
1464,treiben::V,айдау,карам
1465,anbinden::V,байлау,завържа
1466,füttern::V,ас ішкізу,храня
1467,füttern::V,азықтандыру,храня
1468,füttern::V,қоректендіру,храня
1469,melken::V,сауу,доя
1470,hacken::V,турау,сека
1471,gießen::V,суару,полея
1472,reifen::V,жетілу,узрея
1473,zubereiten::V,даяр ету,приготвя
1474,kochen::V,асу,варя
1475,backen::V,пісіру,пека
1476,braten::V,қуыру,пържа
1477,umrühren::V,былғалау,разбъркам
1478,umrühren::V,сапырылыстыру,разбъркам
1479,stricken::V,торлау,плета
1480,stricken::V,тоқу,плета
1481,nähen::V,тігу,шия
1482,färben::V,бояу,боядисам
1483,färben::V,сырлау,боядисам
1484,reinigen::V,аршу,почистя
1485,reinigen::V,тазалау,почистя
1486,waschen::V,жуу,мия
1487,waschen::V,жуу,пера
1488,abwischen::V,сүрту,избърша
1489,spülen::V,шаю,плакна
1490,fegen::V,сыпыру,измета
1491,kehren::V,сыпыру,мета
1492,baden::V,шомылу,къпя се
1493,sich waschen::V,жуыну,мия се
1494,ausziehen::V,шешу,съблека
1495,anziehen::V,кигізу,облека
1496,sich anziehen::V,киіну,облека се
1497,kämmen::V,тарау,реша
1498,kämmen::V,тарау,вчеша
1499,schmücken::V,әсемдеу,накича
1500,schmücken::V,мәнерлеу,накича
1501,schmücken::V,көріктендіру,накича
1502,sagen::V,деу,кажа
1503,sagen::V,айту,кажа
1504,sprechen::V,деу,говоря
1505,sprechen::V,айту,говоря
1506,reden::V,сөйлеу,говоря
1507,reden::V,сөйлесу,говоря
1508,reden::V,тіл қатысу,говоря
1509,sich unterhalten::V,сұхбаттасу,разговарям
1510,fragen::V,сұрау,запитам
1511,bitten::V,өтіну,моля
1512,bitten::V,жалыну,моля
1513,erzählen::V,айту,разкажа
1514,mitteilen::V,білдіру,съобщя
1515,nennen::V,атау,нарека
1516,rufen::V,шақыру,викам
1517,rufen::V,шақыру,повикам
1518,prahlen::V,бөсу,хваля се
1519,übersetzen::V,аудару,преведа
1520,denken::V,ойлау,мисля
1521,glauben::V,нану,вярвам
1522,glauben::V,илану,вярвам
1523,bemerken::V,аңғару,забележа
1524,erkennen::V,тану,позная
1525,begreifen::V,ұғу,схвана
1526,begreifen::V,аңғарып алу,схвана
1527,verstehen::V,пайым,разбера
1528,verstehen::V,түсіну,разбера
1529,lernen::V,оқу,уча се
1530,wissen::V,хабардар болу,зная
1531,sich erinnern an::V,еске түсіру,спомня си за
1532,vergessen::V,ұмыту,забравя
1533,messen::V,өлшеу,меря
1534,zählen::V,санау,броя
1535,rechnen::V,санап шығару,сметна
1536,rechnen::V,санап шығу,сметна
1537,rechnen::V,санау,сметна
1538,lesen::V,оқу,чета
1539,malen::V,сурет салу,рисувам
1540,zeichnen::V,сурет салу,рисувам
1541,schreiben::V,жазу,пиша
1542,besitzen::V,болу,имам
1543,besitzen::V,болу,притежавам
1544,kaufen::V,алу,купя
1545,kaufen::V,алу,купувам
1546,kaufen::V,әперу,купя
1547,kaufen::V,әперу,купувам
1548,verkaufen::V,сату,продам
1549,bezahlen::V,төлеу,заплатя
1550,bezahlen::V,ақы беру,заплатя
1551,bezahlen::V,ақы төлеу,заплатя
1552,zahlen::V,төлеу,платя
1553,beherrschen::V,билеу,владея
1554,ertragen::V,төзу,понеса
1555,ertragen::V,шыдау,понеса
