,Concept_ID,mrj,de
737,zwischen::PRP,лошкы,zwischen
738,wegen::PRP,мычыц,wegen
739,dies::PRN,тидӹ,dies
740,dies::PRN,ти,dies
741,das::PRN,тидӹ,das
742,das::PRN,ти,das
743,alles::PRN,цилӓ,alles
744,ich::PRN,мый,ich
745,du::PRN,тӹнь,du
746,er::PRN,тӹдӹ,er
747,wir::PRN,мӓ,wir
748,ihr::PRN,вӓ,ihr
749,sie::PRN,нӹнӹ,sie
750,was::FPRN,ма,was
751,wer::FPRN,кӱ,wer
752,wo::FADV,кышан,wo
753,wo::FADV,кыштакен,wo
754,wohin::FADV,кышкы,wohin
755,wie::FADV,кыце,wie
756,warum::FADV,малын,warum
757,wieviel::FNUM,кынар,wieviel
758,wieviel::FNUM,кынары,wieviel
759,wieviel::FNUM,кынаркы,wieviel
760,eins::NUM,иктӹ,eins
761,eins::NUM,иктӹт,eins
762,zwei::NUM,кок,zwei
763,zwei::NUM,кокты,zwei
764,drei::NUM,кым,drei
765,drei::NUM,кымыт,drei
766,vier::NUM,нӹл,vier
767,fünf::NUM,вӹц,fünf
768,sechs::NUM,куд,sechs
769,sechs::NUM,кудытмозн,sechs
770,sieben::NUM,шӹм,sieben
771,sieben::NUM,шӹмӹт,sieben
772,acht::NUM,кӓндӓкш,acht
773,acht::NUM,кӓндӓкшӹ,acht
774,neun::NUM,ӹндекшшӱдӹ,neun
775,zehn::NUM,лу,zehn
776,elf::NUM,луатик,elf
777,elf::NUM,луатиктӹ,elf
778,zwölf::NUM,луаткок,zwölf
779,zwölf::NUM,луаткокты,zwölf
780,zwanzig::NUM,коклы,zwanzig
781,dreißig::NUM,кымлы,dreißig
782,vierzig::NUM,нӹллӹ,vierzig
783,fünfzig::NUM,вӹцлӹ,fünfzig
784,sechzig::NUM,кудлу,sechzig
785,siebzig::NUM,шӹмлу,siebzig
786,achtzig::NUM,кӓндӓкшлу,achtzig
787,neunzig::NUM,ӹндекшлу,neunzig
788,hundert::NUM,шӱдӹ,hundert
789,tausend::NUM,тӹжем,tausend
790,und::CNJ,дöн,und
791,oder::CNJ,льывы,oder
792,stehen::V,шалшаг,stehen
793,sitzen::V,шӹнзӓш,sitzen
794,liegen::V,киӓш,liegen
795,hängen::V,кечӓш,hängen
796,werden::V,шагалаш,werden
797,passieren::V,ӹштӓ́лтӓш,passieren
798,beginnen::V,тӹнгӓлӓлтӓш,beginnen
799,enden::V,пӹтӓш,enden
800,wechseln::V,весемӓш,wechseln
801,wechseln::V,весемӓлтӓш,wechseln
802,aufgehen[Sonne]::V,авараш,aufgehen
803,untergehen[Sonne]::V,шӹ́нзӓш,untergehen
804,scheinen[Sonne]::V,сотемдӓрӓш,scheinen
805,donnern::V,хӹдӹртӓш,donnern
806,wehen::V,ӹфӹлӓш,wehen
807,strömen::V,йогащ,strömen
808,fließen::V,йогащ,fließen
809,sich drehen::V,пöрдӓш,sich drehen
810,schwanken::V,лыпшалташ,schwanken
811,schwingen::V,кӓчӓйӓш,schwingen
812,fallen::V,кенвазаш,fallen
813,fallen::V,шынгалташ,fallen
814,brennen::V,йылаш,brennen
815,rauchen::V,шыпшаш,rauchen
816,regnen::V,юраш,regnen
817,gefrieren::V,гӓш,gefrieren
818,gefrieren::V,кӹлмаш,gefrieren
819,tauen::V,шылаш,tauen
820,schmelzen::V,шӹрӓнӓш,schmelzen
821,trocknen::V,кошкаш,trocknen
822,sieden::V,шолаш,sieden
823,faulen::V,шӱӓш,faulen
824,verfaulen::V,йӓнгӓрӓлтӓш,verfaulen
825,reißen::V,кышкедӓлтӓш,reißen
826,versinken::V,ва́лаш,versinken
827,vergehen::V,эртӓш,vergehen
828,erscheinen::V,каяш,erscheinen
829,verschwinden::V,ямаш,verschwinden
830,sinken::V,пычаш,sinken
831,abnehmen::V,чӹдемӓш,abnehmen
832,abnehmen::V,кöтӹргӓш,abnehmen
833,zunehmen::V,когоэмӓш,zunehmen
834,steigen::V,лӱлта́лташ,steigen
835,wachsen::V,кушкаш,wachsen
836,glänzen::V,йӹлгӹжӓш,glänzen
837,funkeln::V,валгалташ,funkeln
838,lärmen::V,юкланаш,lärmen
839,läuten::V,цоргаш,läuten
840,klingeln::V,цоргаш,klingeln
841,klirren::V,цонгырталгаш,klirren
842,brausen::V,ышдымыла́наш,brausen
843,rauschen::V,шу́жгаш,rauschen
844,klingen::V,йо́нгаш,klingen
845,bellen::V,опташ,bellen
846,heulen::V,урмыжаш,heulen
847,blasen::V,ӹфӹлӓш,blasen
848,pfeifen::V,ши́шкаш,pfeifen
849,schreien::V,уташ,schreien
850,schreien::V,саслаш,schreien
851,schreien::V,варгынзаш,schreien
852,stöhnen::V,ӹнгӹрӓш,stöhnen
853,zittern::V,цӹтӹрӓш,zittern
854,leben::V,ӹлӓш,leben
855,geboren werden::V,шачаш,geboren werden
856,atmen::V,шӱлӓш,atmen
857,trinken::V,йӱӓш,trinken
858,essen::V,качкаш,essen
859,schlucken::V,нелӓш,schlucken
860,müde werden::V,янгылаш,müde werden
861,einschlafen::V,амален кеӓш,einschlafen
862,schlafen::V,амалаш,schlafen
863,aufwachen::V,понгыжалташ,aufwachen
864,aufstehen::V,кӹньӹл шагалаш,aufstehen
865,sich erholen::V,кӓнаш,sich erholen
866,krank werden::V,церлӓнен вазаш,krank werden
867,krank sein::V,церлӓнӓш,krank sein
868,krank sein::V,ясланаш,krank sein
869,krank sein::V,ясыланаш,krank sein
870,schmerzen::V,каршташ,schmerzen
871,husten::V,кахыраш,husten
872,genesen::V,паремӓш,genesen
873,genesen::V,тöрлӓнӓш,genesen
874,sterben::V,вазын колаш,sterben
875,umkommen::V,пӹтӓш,umkommen
876,sich bewegen::V,кашташ,sich bewegen
877,sich rühren::V,тӓрвӓнӓш,sich rühren
878,sich erheben::V,кӹньӹлӓш,sich erheben
879,sich setzen::V,шӹнзӓш,sich setzen
880,hinfallen::V,кенвазаш,hinfallen
881,hinfallen::V,шынгалташ,hinfallen
882,laufen::V,кашташ,laufen
883,schreiten::V,ашкедӓш,schreiten
884,spazierengehen::V,мадын кашташ,spazierengehen
885,eilen::V,вӓшкӓш,eilen
886,sich beeilen::V,вӓшкӓш,sich beeilen
887,sich beeilen::V,талашаш,sich beeilen
888,sausen::V,хойхаланаш,sausen
889,sausen::V,хояш,sausen
890,rennen::V,кыргыжаш,rennen
891,springen::V,тӹршештӓш,springen
892,klettern::V,ку́заш,klettern
893,schaukeln::V,лыпшалташ,schaukeln
894,kriechen::V,авалянаш,kriechen
895,kriechen::V,ньыжиклӓш,kriechen
896,schwimmen::V,илӓш,schwimmen
897,tauchen::V,цымаш,tauchen
898,rudern::V,шуалташ,rudern
899,fahren::V,кеӓш,fahren
900,fliegen::V,чонгештӓш,fliegen
901,gehen::V,кеӓш,gehen
902,weggehen::V,кеӓш,weggehen
903,abfahren::V,кеӓш,abfahren
904,anhalten::V,цӓрнӓш,anhalten
905,hineingehen::V,пыраш,hineingehen
906,eintreten::V,пыраш,eintreten
907,kommen::V,толаш,kommen
908,ankommen::V,шоаш,ankommen
909,zurückkommen::V,пöртӹлӓш,zurückkommen
910,bleiben::V,кодаш,bleiben
911,warten::V,вычаш,warten
912,erwarten::V,вычаш,erwarten
913,suchen::V,кӹчӓлӓш,suchen
914,finden::V,моаш,finden
915,versuchen::V,путаяш,versuchen
916,versuchen::V,цацаш,versuchen
917,vorbereiten::V,поспейӹктӓш,vorbereiten
918,lieben::V,яраташ,lieben
919,mögen::V,яраташ,mögen
920,lachen::V,ваштылаш,lachen
921,rühren::V,тӓрвӓтӓш,rühren
922,weinen::V,мӓгӹрӓш,weinen
923,schimpfen::V,свырседӓлӓш,schimpfen
924,sich ärgern::V,шӹдешкӓш,sich ärgern
925,sich fürchten::V,лӱдӓш,sich fürchten
926,fürchten::V,лӱдӓш,fürchten
927,fliehen::V,кыргыжаш,fliehen
928,flüchten::V,кыргыж шӹлӓш,flüchten
929,sehen::V,ужаш,sehen
930,anschauen::V,анжалаш,anschauen
931,ansehen::V,анжаш,ansehen
932,hören::V,колаш,hören
933,zuhören::V,колышташ,zuhören
934,probieren::V,тотештӓш,probieren
935,probieren::V,подыл анжаш,probieren
936,riechen::V,ӱпшӹнзӓш,riechen
937,fühlen::V,шижӓш,fühlen
938,scheinen::V,каяш,scheinen
939,zu sehen sein::V,каяш,zu sehen sein
940,vernehmen::V,колын колташ,vernehmen
941,frieren::V,кӹлмаш,frieren
942,frieren::V,тӹнгӹргӓш,frieren
943,tun::V,ӹштӓш,tun
944,können::V,кердӓш,können
945,wollen::V,жалаяш,wollen
946,anfangen::V,тӹнгӓлӓш,anfangen
947,beenden::V,пӹтӓрӓш,beenden
948,aufhören::V,цӓрнӓш,aufhören
949,gelingen::V,цӓш лиӓш,gelingen
950,geraten::V,лиӓш,geraten
951,öffnen::V,пачаш,öffnen
952,schließen::V,чӱчӓш,schließen
953,stellen::V,шӹндӓш,stellen
954,setzen::V,шӹндӓш,setzen
955,legen::V,опташ,legen
956,legen::V,пиштӓш,legen
957,berühren::V,тӹкӓлӓш,berühren
958,verbinden::V,пидӓш,verbinden
959,bedecken::V,леведӓш,bedecken
960,aufhängen::V,сӓкӓш,aufhängen
961,anzünden::V,чӱктӓш,anzünden
962,aufheben::V,кузыкташ,aufheben
963,zurücklassen::V,кодаш,zurücklassen
964,verlieren::V,ямдаш,verlieren
965,fallen lassen::V,кенвацтараш,fallen lassen
966,machen::V,ӹштӓш,machen
967,herstellen::V,йӓмдӹлӓш,herstellen
968,bauen::V,ӹштӓш,bauen
969,reparieren::V,чиняш,reparieren
970,reparieren::V,алалаш,reparieren
971,verbessern::V,яжоэмден шӹндӓш,verbessern
972,ändern::V,вашталташ,ändern
973,graben::V,капаяш,graben
974,beugen::V,лывырташ,beugen
975,beugen::V,каклярташ,beugen
976,biegen::V,лывырташ,biegen
977,drehen::V,сӓрӓш,drehen
978,drehen::V,сӓрӹкӓлӓш,drehen
979,wenden::V,сӓрӓлӓш,wenden
980,umdrehen::V,сӓрӓлӓш,umdrehen
981,heben::V,лӱктӓш,heben
982,hochheben::V,кузыкташ,hochheben
983,ergreifen::V,хватяш,ergreifen
984,halten::V,кычаш,halten
985,drücken::V,темдӓш,drücken
986,schieben::V,шӹкӓш,schieben
987,kratzen::V,нӹжӓш,kratzen
988,lecken::V,нылаш,lecken
989,beißen::V,пыралаш,beißen
990,abreißen::V,кӹрӓш,abreißen
991,abreißen::V,кышкед нӓлӓш,abreißen
992,abschneiden::V,шулаш,abschneiden
993,abschneiden::V,лаштыклаш,abschneiden
994,binden::V,пидӓш,binden
995,stecken::V,шыралаш,stecken
996,brechen::V,тодылаш,brechen
997,brechen::V,пыдырташ,brechen
998,klopfen::V,рушткаш,klopfen
999,hauen::V,шелӹштӓш,hauen
1000,kleben::V,клейӓш,kleben
1001,reiben::V,нӹжӓш,reiben
1002,streichen::V,шӹрӓш,streichen
1003,schleifen::V,шымаш,schleifen
1004,schneiden::V,пӹчкӓш,schneiden
1005,rütteln::V,мыльгыкташ,rütteln
1006,schütteln::V,цӹтӹртӓш,schütteln
1007,schütteln::V,мыльгыкташ,schütteln
1008,schwenken::V,машыяш,schwenken
1009,schütten::V,опталаш,schütten
1010,füllen::V,темӓш,füllen
1011,einwickeln::V,пӹтӹрӓ́лӓш,einwickeln
1012,tragen::V,намалаш,tragen
1013,schleppen::V,шӹдӹрӓш,schleppen
1014,ziehen::V,шыпшаш,ziehen
1015,aufbewahren::V,перегӓш,aufbewahren
1016,werfen::V,кӹшкӓш,werfen
1017,fangen::V,кычаш,fangen
1018,packen::V,хватяш,packen
1019,verstecken::V,шӹлтӓш,verstecken
1020,teilen::V,пайылаш,teilen
1021,schicken::V,колташ,schicken
1022,bringen::V,кандаш,bringen
1023,bekommen::V,лыкташ,bekommen
1024,erhalten::V,получаяш,erhalten
1025,nehmen::V,налаш,nehmen
1026,wählen::V,айыраш,wählen
1027,auswählen::V,айыраш,auswählen
1028,bewahren::V,перегӓш,bewahren
1029,behindern::V,мешӓйӓш,behindern
1030,verderben::V,портяш,verderben
1031,beschädigen::V,шушырташ,beschädigen
1032,zerbrechen::V,пыдырташ,zerbrechen
1033,zerreißen::V,кӹрӓш,zerreißen
1034,zerstören::V,шӓлӓтӓш,zerstören
1035,verbrennen::V,йылаташ,verbrennen
1036,verbrennen::V,йылалташ,verbrennen
1037,geben::V,пуаш,geben
1038,reichen::V,пуаш,reichen
1039,schenken::V,подараш,schenken
1040,versprechen::V,сöрӓш,versprechen
1041,wünschen::V,жалаяш,wünschen
1042,loben::V,хваляш,loben
1043,küssen::V,шышшалаш,küssen
1044,wiegen::V,лӱнгӓлтӓш,wiegen
1045,zudecken::V,пиштӓш,zudecken
1046,wecken::V,понгыжалтараш,wecken
1047,zeigen::V,анжыкташ,zeigen
1048,führen::V,видӓш,führen
1049,lehren::V,тымдаш,lehren
1050,unterrichten::V,тымдаш,unterrichten
1051,aufziehen::V,кушташ,aufziehen
1052,leiten::V,видӓш,leiten
1053,leiten::V,вуйлаташ,leiten
1054,leiten::V,вуйлалташ,leiten
1055,antreiben::V,талаштараш,antreiben
1056,lassen::V,-ыкт,lassen
1057,einladen::V,ӱжӓш,einladen
1058,vereinigen::V,иктештӓш,vereinigen
1059,besuchen::V,толаш,besuchen
1060,treffen::V,вӓшлиӓш,treffen
1061,treffen::V,вӓшлиӓлтӓш,treffen
1062,sich versammeln::V,цымыргаш,sich versammeln
1063,spielen::V,мадаш,spielen
1064,singen::V,мыраш,singen
1065,tanzen::V,кушташ,tanzen
1066,sich trennen::V,айырлаш,sich trennen
1067,verlassen::V,шуаш,verlassen
1068,retten::V,ытараш,retten
1069,bewachen::V,оролаш,bewachen
1070,schützen::V,перегӓш,schützen
1071,verteidigen::V,перегӓш,verteidigen
1072,sich schlagen::V,шидӓлӓш,sich schlagen
1073,sich schlagen::V,шиэдӓлӓш,sich schlagen
1074,schießen::V,лӱӓш,schießen
1075,siegen::V,сӹнгӓш,siegen
1076,ärgern::V,шӹдештӓрӓш,ärgern
1077,schlagen::V,пӓрен колташ,schlagen
1078,schlagen::V,хӹрӹктен колташ,schlagen
1079,treten::V,чымаш,treten
1080,stechen::V,пышкылаш,stechen
1081,stoßen::V,шыркедӓш,stoßen
1082,stehlen::V,шолышт толаш,stehlen
1083,stören::V,ӓрештӹлӓш,stören
1084,belästigen::V,кӓньӹсӹрлӓндӓрӓш,belästigen
1085,belästigen::V,шытырланыкташ,belästigen
1086,verbergen::V,шӹлтӓш,verbergen
1087,täuschen::V,алталаш,täuschen
1088,täuschen::V,аталаш,täuschen
1089,betrügen::V,мошеньӹчӓйӓш,betrügen
1090,töten::V,пуштын шуаш,töten
1091,wohnen::V,ӹлӓш,wohnen
1092,arbeiten::V,пӓшӓлӓш,arbeiten
1093,arbeiten::V,ровотаяш,arbeiten
1094,sammeln::V,погаш,sammeln
1095,pflücken::V,кӹрӓш,pflücken
1096,jagen::V,охотничӓйӓш,jagen
1097,fischen::V,кол кычаш,fischen
1098,fassen::V,кычаш,fassen
1099,hüten::V,кӹтӓш,hüten
1100,treiben::V,шуруяш,treiben
1101,anbinden::V,ялшташ,anbinden
1102,anbinden::V,ялышташ,anbinden
1103,füttern::V,пукшаш,füttern
1104,melken::V,шыпшылаш,melken
1105,hacken::V,роаш,hacken
1106,gießen::V,шӓвӓш,gießen
1107,reifen::V,кӱӓш,reifen
1108,reifen::V,поспейӓш,reifen
1109,zubereiten::V,йӓмдӹлӓш,zubereiten
1110,kochen::V,шолташ,kochen
1111,backen::V,кӱктӓш,backen
1112,braten::V,жӓрӓш,braten
1113,umrühren::V,намалаш,umrühren
1114,stricken::V,пидӓш,stricken
1115,nähen::V,ыргаш,nähen
1116,färben::V,пидӓш,färben
1117,reinigen::V,чиӓлтӓш,reinigen
1118,waschen::V,мышкаш,waschen
1119,abwischen::V,ӹштӓш,abwischen
1120,spülen::V,шӱӓлтӓш,spülen
1121,fegen::V,ӹштӓш,fegen
1122,kehren::V,ӹштӓш,kehren
1123,baden::V,нӱштӹлӓш,baden
1124,sich waschen::V,мышкылташ,sich waschen
1125,ausziehen::V,кыдашаш,ausziehen
1126,anziehen::V,чиӓш,anziehen
1127,sich anziehen::V,чиӓш,sich anziehen
1128,kämmen::V,шерӓш,kämmen
1129,schmücken::V,цеверемдӓш,schmücken
1130,sagen::V,манаш,sagen
1131,sagen::V,келесӓш,sagen
1132,sprechen::V,манаш,sprechen
1133,reden::V,шайышташ,reden
1134,sich unterhalten::V,хытыраш,sich unterhalten
1135,sich unterhalten::V,хытыргаш,sich unterhalten
1136,fragen::V,ядаш,fragen
1137,bitten::V,ядаш,bitten
1138,erzählen::V,келесӓш,erzählen
1139,mitteilen::V,попаш,mitteilen
1140,mitteilen::V,увертӓш,mitteilen
1141,mitteilen::V,увертӓрӓш,mitteilen
1142,nennen::V,лӹмдӓш,nennen
1143,rufen::V,ӱжӓш,rufen
1144,prahlen::V,хайзаш,prahlen
1145,prahlen::V,шаргаланаш,prahlen
1146,übersetzen::V,вашташ,übersetzen
1147,denken::V,машанаш,denken
1148,glauben::V,ӹнянӓш,glauben
1149,bemerken::V,цаклаш,bemerken
1150,erkennen::V,пӓлӓш,erkennen
1151,begreifen::V,ынгылаш,begreifen
1152,verstehen::V,ынгылаш,verstehen
1153,lernen::V,тыменяш,lernen
1154,wissen::V,пӓлӓш,wissen
1155,sich erinnern an::V,ышештӓрӓш,sich erinnern an
1156,vergessen::V,монден кодаш,vergessen
1157,messen::V,висӓш,messen
1158,zählen::V,шотаяш,zählen
1159,rechnen::V,шотаяш,rechnen
1160,lesen::V,лыдаш,lesen
1161,malen::V,рисуяш,malen
1162,zeichnen::V,ыдырка́лаш,zeichnen
1163,schreiben::V,вазаш,schreiben
1164,besitzen::V,кы́чаш,besitzen
1165,kaufen::V,нӓлӓш,kaufen
1166,verkaufen::V,выжалаш,verkaufen
1167,bezahlen::V,тӱлӓш,bezahlen
1168,zahlen::V,тӱлӓш,zahlen
1169,beherrschen::V,кы́чаш,beherrschen
1170,ertragen::V,цӹтӓш,ertragen
1171,Linie::N,,Linie
1172,Strich::N,,Strich
1173,jetzt::ADV,,jetzt
1174,hinzufügen::V,,hinzufügen
