,Concept_ID,fi,lv
797,Menge::N,määrä,masa
798,Menge::N,määrä,daudzums
799,Haufen::N,kasa,чукӧр
800,Haufen::N,kasa,čupa
801,Haufen::N,kasa,grēda
802,Haufen::N,kasa,kaudze
803,Reihe::N,rivi,рад
804,Reihe::N,rivi,rinda
805,Reihe::N,rivi,virkne
806,Boot::N,vene,пыж
807,Boot::N,vene,laiva
808,Ruder::N,airo,пелыс
809,Ruder::N,airo,ӧпаснӧй
810,Ruder::N,airo,airis
811,Ruder::N,airo,irklis
812,Schlitten::N,reki,дадь
813,Schlitten::N,reki,ragavas
814,Schlitten::N,kelkka,дадь
815,Schlitten::N,kelkka,ragavas
816,Ski::N,suksi,лызь
817,Ski::N,suksi,slēpe
818,Lagerfeuer::N,nuotio,бипур
819,Lagerfeuer::N,nuotio,ugunskurs
820,Last::N,kuorma,сьӧкыдтор
821,Last::N,kuorma,krava
822,Gang::N,kulku,мунӧм
823,Gang::N,kulku,ветлӧм
824,Gang::N,kulku,eja
825,Gang::N,kulku,gājums
826,Gang::N,käynti,мунӧм
827,Gang::N,käynti,ветлӧм
828,Gang::N,käynti,eja
829,Gang::N,käynti,gājums
830,Schritt::N,askel,воськов
831,Schritt::N,askel,воськовтӧм
832,Schritt::N,askel,solis
833,Norden::N,pohjoinen,войвыв
834,Norden::N,pohjoinen,ziemeļi
835,Süden::N,etelä,лунвыв
836,Süden::N,etelä,dienvidi
837,Westen::N,länsi,рытыв
838,Westen::N,länsi,rietumi
839,Osten::N,itä,асыв
840,Osten::N,itä,austrumi
841,Holz::N,puu,пу
842,Holz::N,puu,koks
843,Holz::N,puu,koksne
844,Brett::N,lauta,пӧв
845,Brett::N,lauta,dēlis
846,Platte::N,levy,плита
847,Platte::N,levy,plate
848,Platte::N,levy,plāksne
849,Stütze::N,noja,пыкӧд
850,Stütze::N,noja,мыджӧд
851,Stütze::N,noja,balsts
852,Stütze::N,noja,atspaids
853,Stange::N,tanko,потш
854,Stange::N,tanko,maikste
855,Stock::N,keppi,бедь
856,Stock::N,keppi,boze
857,Stock::N,keppi,spieķis
858,Stab::N,sauva,зир
859,Stab::N,sauva,zizlis
860,Stab::N,seiväs,зир
861,Stab::N,seiväs,zizlis
862,Rohr::N,putki,труба
863,Rohr::N,putki,caurule
864,Haus::N,talo,керка
865,Haus::N,talo,māja
866,Heim::N,koti,горт
867,Heim::N,koti,mājas
868,Ofen::N,uuni,пач
869,Ofen::N,uuni,krāsns
870,Fußboden::N,lattia,джодж
871,Fußboden::N,lattia,grīda
872,Tisch::N,pöytä,пызан
873,Tisch::N,pöytä,galds
874,Stuhl::N,tuoli,улӧс
875,Stuhl::N,tuoli,krēsls
876,Wiege::N,kehto,зыбка
877,Wiege::N,kehto,šūpulis
878,Bett::N,sänky,вольпась
879,Bett::N,sänky,gulta
880,Regal::N,hylly,джадж
881,Regal::N,hylly,plaukts
882,Kiste::N,arkku,куд
883,Kiste::N,arkku,ящик
884,Kiste::N,arkku,kaste
885,Kiste::N,arkku,šķirsts
886,Kiste::N,kirstu,куд
887,Kiste::N,kirstu,ящик
888,Kiste::N,kirstu,kaste
889,Kiste::N,kirstu,šķirsts
890,Kiste::N,laatikko,куд
891,Kiste::N,laatikko,ящик
892,Kiste::N,laatikko,kaste
893,Kiste::N,laatikko,šķirsts
894,Fenster::N,ikkuna,ӧшинь
895,Fenster::N,ikkuna,logs
896,Tür::N,ovi,ӧдзӧс
897,Tür::N,ovi,durvis
898,Tor::N,portti,дзиръя
899,Tor::N,portti,vārti
900,Zaun::N,aita,потшӧс
901,Zaun::N,aita,žogs
902,Dach::N,katto,вевт
903,Dach::N,katto,jumts
904,Leiter::N,tikkaat,пос
905,Leiter::N,tikkaat,kāpnes
906,Leiter::N,tikkaat,redeles
907,Leiter::N,tikapuut,пос
908,Leiter::N,tikapuut,kāpnes
909,Leiter::N,tikapuut,redeles
910,Besen::N,luuta,рос
911,Besen::N,luuta,slota
912,Spaten::N,lapio,зыр
913,Spaten::N,lapio,lāpsta
914,Schaufel::N,lapio,тэльӧб
915,Schaufel::N,lapio,liekšķere
916,Gabel::N,haarukka,вилки
917,Gabel::N,haarukka,dakšiņa
918,Löffel::N,lusikka,пань
919,Löffel::N,lusikka,karote
920,Messer::N,veitsi,пурт
921,Messer::N,veitsi,nazis
922,Nagel::N,naula,тув
923,Nagel::N,naula,кӧрт тув
924,Nagel::N,naula,nagla
925,Netz::N,verkko,тыв
926,Netz::N,verkko,tīkls
927,Haken::N,haka,крук
928,Haken::N,haka,āķis
929,Haken::N,haka,kāsis
930,Haken::N,haka,krampis
931,Haken::N,koukku,крук
932,Haken::N,koukku,āķis
933,Haken::N,koukku,kāsis
934,Haken::N,koukku,krampis
935,Griff::N,ripa,нуд
936,Griff::N,ripa,kāts
937,Griff::N,ripa,rokturis
938,Griff::N,kahva,нуд
939,Griff::N,kahva,kāts
940,Griff::N,kahva,rokturis
941,Schloss::N,lukko,томан
942,Schloss::N,lukko,aizslēgs
943,Bild::N,kuva,серпас
944,Bild::N,kuva,glezna
945,Figur::N,kuvio,пертас
946,Figur::N,kuvio,вежньӧг
947,Figur::N,kuvio,figūra
948,Puppe::N,nukke,акань
949,Puppe::N,nukke,lelle
950,Beutel::N,pussi,мешӧк
951,Beutel::N,pussi,kule
952,Beutel::N,pussi,maisiņš
953,Bündel::N,nippu,кӧртӧд
954,Bündel::N,nippu,sainis
955,Bündel::N,kimppu,кӧртӧд
956,Bündel::N,kimppu,sainis
957,Tasche::N,laukku,сумка
958,Tasche::N,laukku,soma
959,Eimer::N,sanko,ведра
960,Eimer::N,sanko,spainis
961,Eimer::N,ämpäri,ведра
962,Eimer::N,ämpäri,spainis
963,Deckel::N,kansi,пӧдан
964,Deckel::N,kansi,тупкӧд
965,Deckel::N,kansi,vāks
966,Geschirr::N,astia,дозмук
967,Geschirr::N,astia,тасьті-пань
968,Geschirr::N,astia,trauki
969,Sack::N,säkki,мешӧк
970,Sack::N,säkki,maiss
971,Tasse::N,kuppi,бекар
972,Tasse::N,kuppi,тасьті
973,Tasse::N,kuppi,tase
974,Topf::N,pata,гырнич
975,Topf::N,pata,pods
976,Kessel::N,kattila,пӧрт
977,Kessel::N,kattila,katls
978,Essen::N,syönti,сёйӧм
979,Essen::N,syönti,ēdiens
980,Nahrung::N,ruoka,сёян
981,Nahrung::N,ruoka,barība
982,Nahrung::N,ravinto,сёян
983,Nahrung::N,ravinto,barība
984,Speise::N,ruoka,сёян
985,Speise::N,ruoka,сёянтор
986,Speise::N,ruoka,ēdiens
987,Fleisch::N,liha,яй
988,Fleisch::N,liha,gaļa
989,Getreide::N,vilja,нянь
990,Getreide::N,vilja,labība
991,Brei::N,puuro,рок
992,Brei::N,puuro,putra
993,Brei::N,puuro,biezenis
994,Brot::N,leipä,нянь
995,Brot::N,leipä,maize
996,Scheibe::N,viipale,шӧрӧм
997,Scheibe::N,viipale,чӧлан
998,Scheibe::N,viipale,šķēle
999,Scheibe::N,viipale,rieciens
1000,Fett::N,rasva,гос
1001,Fett::N,rasva,тшог
1002,Fett::N,rasva,tauki
1003,Butter::N,voi,вый
1004,Butter::N,voi,sviests
1005,Öl::N,öljy,вый
1006,Öl::N,öljy,eļļa
1007,Salz::N,suola,сов
1008,Salz::N,suola,sāls
1009,Suppe::N,keitto,шыд
1010,Suppe::N,keitto,zupa
1011,Honig::N,hunaja,ма
1012,Honig::N,hunaja,medus
1013,Milch::N,maito,йӧв
1014,Milch::N,maito,piens
1015,Tee::N,tee,чай
1016,Tee::N,tee,tēja
1017,Leder::N,nahka,ку
1018,Leder::N,nahka,āda
1019,Wolle::N,villa,вурун
1020,Wolle::N,villa,vilna
1021,Stoff::N,kangas,дӧра
1022,Stoff::N,kangas,drāna
1023,Stoff::N,kangas,audums
1024,Nadel::N,neula,ем
1025,Nadel::N,neula,adata
1026,Faden::N,lanka,сунис
1027,Faden::N,lanka,diegs
1028,Faden::N,lanka,pavediens
1029,Knopf::N,nappi,кизь
1030,Knopf::N,nappi,poga
1031,Knoten::N,solmu,гӧрӧд
1032,Knoten::N,solmu,mezgls
1033,Farbe::N,maali,краска
1034,Farbe::N,maali,вап
1035,Farbe::N,maali,krāsa
1036,Kleidung::N,vaatteet,паськӧм
1037,Kleidung::N,vaatteet,tērps
1038,Kleidung::N,vaatteet,drēbes
1039,Hemd::N,paita,дӧрӧм
1040,Hemd::N,paita,krekls
1041,Kragen::N,kaulus,воротник
1042,Kragen::N,kaulus,apkakle
1043,Ärmel::N,hiha,сос
1044,Ärmel::N,hiha,piedurkne
1045,Hose::N,housut,гач
1046,Hose::N,housut,bikses
1047,Gürtel::N,vyö,вӧнь
1048,Gürtel::N,vyö,josta
1049,Mütze::N,lakki,шапка
1050,Mütze::N,lakki,cepure
1051,Schuh::N,kenkä,башмак
1052,Schuh::N,kenkä,ботинки
1053,Schuh::N,kenkä,kurpe
1054,Stiefel::N,saapas,сапӧг
1055,Stiefel::N,saapas,zābaks
1056,Ring::N,sormus,кытш
1057,Ring::N,sormus,gredzens
1058,Band::N,nauha,лента
1059,Band::N,nauha,вундас
1060,Band::N,nauha,lente
1061,Kamm::N,kampa,сынан
1062,Kamm::N,kampa,ķemme
1063,Spiegel::N,peili,рӧмпӧштан
1064,Spiegel::N,peili,spogulis
1065,Riemen::N,hihna,тасма
1066,Riemen::N,hihna,siksna
1067,Schnur::N,naru,гез
1068,Schnur::N,naru,aukla
1069,Schnur::N,nuora,гез
1070,Schnur::N,nuora,aukla
1071,Leine::N,talutushihna,юргез
1072,Leine::N,talutushihna,saite
1073,Decke::N,peite,эшкын
1074,Decke::N,peite,шебрас
1075,Decke::N,peite,sega
1076,Kissen::N,tyyny,юрлӧс
1077,Kissen::N,tyyny,spilvens
1078,Kissen::N,pielus,юрлӧс
1079,Kissen::N,pielus,spilvens
1080,Tuch::N,huivi,чышъян
1081,Tuch::N,huivi,vadmala
1082,Handtuch::N,pyyheliina,ки чышкӧд
1083,Handtuch::N,pyyheliina,кизьчышъян
1084,Handtuch::N,pyyheliina,dvielis
1085,Kraft::N,väki,этш
1086,Kraft::N,väki,эбӧс
1087,Kraft::N,väki,spēks
1088,Kraft::N,voima,этш
1089,Kraft::N,voima,эбӧс
1090,Kraft::N,voima,spēks
1091,Stärke::N,vahvuus,ёнлун
1092,Stärke::N,vahvuus,чорыдлун
1093,Stärke::N,vahvuus,stiprums
1094,Gesundheit::N,terveys,дзоньвидзалун
1095,Gesundheit::N,terveys,veselība
1096,Krankheit::N,tauti,висьӧм
1097,Krankheit::N,tauti,slimība
1098,Krankheit::N,sairaus,висьӧм
1099,Krankheit::N,sairaus,slimība
1100,Schmerz::N,kipu,висьӧм
1101,Schmerz::N,kipu,sāpes
1102,Schmerz::N,särky,висьӧм
1103,Schmerz::N,särky,sāpes
1104,Wunde::N,haava,дой
1105,Wunde::N,haava,brūce
1106,Wunde::N,haava,jēlums
1107,Fieber::N,kuume,жар
1108,Fieber::N,kuume,drudzis
1109,Fieber::N,kuume,karstums
1110,Arznei::N,lääke,лекарство
1111,Arznei::N,lääke,зелля
1112,Arznei::N,lääke,zāles
1113,Arznei::N,lääke,medikaments
1114,Brücke::N,silta,пос
1115,Brücke::N,silta,tilts
1116,Brunnen::N,kaivo,юкмӧс
1117,Brunnen::N,kaivo,aka
1118,Weide::N,laidun,пӧскӧтина
1119,Weide::N,laidun,ganības
1120,Pfad::N,polku,туй
1121,Pfad::N,polku,кыснан
1122,Pfad::N,polku,taka
1123,Weg::N,tie,туй
1124,Weg::N,tie,ceļš
1125,Straße::N,katu,туй
1126,Straße::N,katu,iela
1127,Dorf::N,kylä,сикт
1128,Dorf::N,kylä,ciems
1129,Stadt::N,kaupunki,кар
1130,Stadt::N,kaupunki,pilsēta
1131,Brief::N,kirje,письмӧ
1132,Brief::N,kirje,vēstule
1133,Buch::N,kirja,небӧг
1134,Buch::N,kirja,grāmata
1135,Buchstabe::N,kirjain,шыпас
1136,Buchstabe::N,kirjain,burts
1137,Zeitung::N,lehti,газет
1138,Zeitung::N,lehti,avīze
1139,Zeitung::N,lehti,laikraksts
1140,Zeitung::N,sanomalehti,газет
1141,Zeitung::N,sanomalehti,avīze
1142,Zeitung::N,sanomalehti,laikraksts
1143,Leben::N,elo,лов
1144,Leben::N,elo,олӧм
1145,Leben::N,elo,dzīve
1146,Leben::N,elämä,лов
1147,Leben::N,elämä,олӧм
1148,Leben::N,elämä,dzīve
1149,Tod::N,kuolema,кулӧм
1150,Tod::N,kuolema,nāve
1151,Grab::N,hauta,гу
1152,Grab::N,hauta,kaps
1153,Kirche::N,kirkko,вичко
1154,Kirche::N,kirkko,baznīca
1155,Sünde::N,synti,мыж
1156,Sünde::N,synti,grēks
1157,Gott::N,jumala,ен
1158,Gott::N,jumala,dievs
1159,Arbeiter::N,työläinen,уджалысь
1160,Arbeiter::N,työläinen,strādnieks
1161,Chef::N,päällikkö,юралысь
1162,Chef::N,päällikkö,веськӧдлысь
1163,Chef::N,päällikkö,šefs
1164,Chef::N,päällikkö,vadītajs
1165,Chef::N,päällikkö,priekšnieks
1166,Meister::N,mestari,вӧчысь
1167,Meister::N,mestari,meistars
1168,Arzt::N,lääkäri,врач
1169,Arzt::N,lääkäri,бурдӧдысь
1170,Arzt::N,lääkäri,ārsts
1171,Lehrer::N,opettaja,велӧдысь
1172,Lehrer::N,opettaja,skolotājs
1173,Geld::N,raha,сьӧм
1174,Geld::N,raha,nauda
1175,Geschäft::N,liike,удж
1176,Geschäft::N,liike,bizness
1177,Geschäft::N,liike,darījums
1178,Laden::N,puoti,вузасянін
1179,Laden::N,puoti,bode
1180,Laden::N,puoti,veikals
1181,Laden::N,kauppa,вузасянін
1182,Laden::N,kauppa,bode
1183,Laden::N,kauppa,veikals
1184,Preis::N,hinta,дон
1185,Preis::N,hinta,cena
1186,Ware::N,tavara,тӧвар
1187,Ware::N,tavara,prece
1188,Nutzen::N,hyöty,воӧм
1189,Nutzen::N,hyöty,выгӧда
1190,Nutzen::N,hyöty,labums
1191,Reichtum::N,rikkaus,озырлун
1192,Reichtum::N,rikkaus,bagātība
1193,Welt::N,maailma,енкӧла
1194,Welt::N,maailma,pasaule
1195,Land::N,maa,му
1196,Land::N,maa,zeme
1197,Staat::N,valtio,канму
1198,Staat::N,valtio,государство
1199,Staat::N,valtio,valsts
1200,König::N,kuningas,кан
1201,König::N,kuningas,ķēniņš
1202,König::N,kuningas,karalis
1203,Macht::N,mahti,каналӧм
1204,Macht::N,mahti,vara
1205,Grenze::N,raja,су
1206,Grenze::N,raja,суйӧр
1207,Grenze::N,raja,robeža
1208,Krieg::N,sota,ожман
1209,Krieg::N,sota,karš
1210,Feind::N,vihollinen,враг
1211,Feind::N,vihollinen,вӧрӧг
1212,Feind::N,vihollinen,ienaidnieks
1213,Gewalt::N,väkivalta,мырдöналöм
1214,Gewalt::N,väkivalta,vara
1215,Gewalt::N,väkivalta,vardarbība
1216,Kampf::N,taistelu,вермасьӧм
1217,Kampf::N,taistelu,cīņa
1218,Bogen[Waffe]::N,jousi,ньӧввуж
1219,Bogen[Waffe]::N,jousi,loks
1220,Pfeil::N,nuoli,ньӧв
1221,Pfeil::N,nuoli,bulta
1222,Gewehr::N,kivääri,пишшаль
1223,Gewehr::N,kivääri,šautene
1224,Fehler::N,vika,сорсьӧм
1225,Fehler::N,vika,дзугсьӧм
1226,Fehler::N,vika,kļūda
1227,Fehler::N,virhe,сорсьӧм
1228,Fehler::N,virhe,дзугсьӧм
1229,Fehler::N,virhe,kļūda
1230,Lüge::N,valhe,пӧръясьӧм
1231,Lüge::N,valhe,ылӧдлӧм
1232,Lüge::N,valhe,meli
1233,Schaden::N,vaurio,лёк
1234,Schaden::N,vaurio,изъян
1235,Schaden::N,vaurio,пакӧсьт
1236,Schaden::N,vaurio,bojājums
1237,Schaden::N,vaurio,kaitējums
1238,Schaden::N,vahinko,лёк
1239,Schaden::N,vahinko,изъян
1240,Schaden::N,vahinko,пакӧсьт
1241,Schaden::N,vahinko,bojājums
1242,Schaden::N,vahinko,kaitējums
1243,Unglück::N,vahinko,шог
1244,Unglück::N,vahinko,kļūme
1245,Unglück::N,vahinko,klizma
1246,Unglück::N,vahinko,nelaime
1247,Unglück::N,onnettomuus,шог
1248,Unglück::N,onnettomuus,kļūme
1249,Unglück::N,onnettomuus,klizma
1250,Unglück::N,onnettomuus,nelaime
1251,Schuld::N,syy,мыж
1252,Schuld::N,syy,vaina
1253,Alter::N,ikä,арлыд
1254,Alter::N,ikä,vecums
1255,Schluss::N,loppu,пом
1256,Schluss::N,loppu,beigas
1257,Zeit::N,aika,кад
1258,Zeit::N,aika,laiks
1259,Tag::N,päivä,лун
1260,Tag::N,päivä,diena
1261,Morgen::N,aamu,асыв
1262,Morgen::N,aamu,rīts
1263,Morgen::N,huomen,асыв
1264,Morgen::N,huomen,rīts
1265,Mittag::N,keskipäivä,лун шӧр
1266,Mittag::N,keskipäivä,pusdiena
1267,Abend::N,ilta,рыт
1268,Abend::N,ilta,vakars
1269,Nacht::N,yö,вой
1270,Nacht::N,yö,nakts
1271,Woche::N,viikko,вежон
1272,Woche::N,viikko,nedēļa
1273,Monat::N,kuukausi,тӧлысь
1274,Monat::N,kuukausi,mēnesis
1275,Jahr::N,vuosi,во
1276,Jahr::N,vuosi,gads
1277,Frühling::N,kevät,тулыс
1278,Frühling::N,kevät,pavasaris
1279,Sommer::N,kesä,гожӧм
1280,Sommer::N,kesä,vasara
1281,Herbst::N,syksy,ар
1282,Herbst::N,syksy,rudens
1283,Winter::N,talvi,тӧв
1284,Winter::N,talvi,ziema
1285,Januar::N,tammikuu,тӧв шӧр
1286,Januar::N,tammikuu,janvāris
1287,Februar::N,helmikuu,урасьӧм
1288,Februar::N,helmikuu,februāris
1289,März::N,maaliskuu,рака
1290,März::N,maaliskuu,marts
1291,April::N,huhtikuu,кос му
1292,April::N,huhtikuu,aprīlis
1293,Mai::N,toukokuu,ода-кора
1294,Mai::N,toukokuu,maijs
1295,Juni::N,kesäkuu,лӧддза-номъя
1296,Juni::N,kesäkuu,jūnijs
1297,Juli::N,heinäkuu,сора
1298,Juli::N,heinäkuu,jūlijs
1299,August::N,elokuu,моз
1300,August::N,elokuu,augusts
1301,September::N,syyskuu,кӧч
1302,September::N,syyskuu,septembris
1303,Oktober::N,lokakuu,йирым
1304,Oktober::N,lokakuu,oktobris
1305,November::N,marraskuu,вӧльгым
1306,November::N,marraskuu,novembris
1307,Dezember::N,joulukuu,ӧшым
1308,Dezember::N,joulukuu,decembris
1309,Montag::N,maanantai,выльлун
1310,Montag::N,maanantai,pirmdiena
1311,Dienstag::N,tiistai,воторник
1312,Dienstag::N,tiistai,otrdiena
1313,Mittwoch::N,keskiviikko,середа
1314,Mittwoch::N,keskiviikko,trešdiena
1315,Donnerstag::N,torstai,четверг
1316,Donnerstag::N,torstai,ceturtdiena
1317,Freitag::N,perjantai,пекнича
1318,Freitag::N,perjantai,piektdiena
1319,Samstag::N,lauantai,субӧта
1320,Samstag::N,lauantai,sestdiena
1321,Sonntag::N,sunnuntai,вӧскресенньӧ
1322,Sonntag::N,sunnuntai,svētdiena
1323,groß::A,iso,ыджыд
1324,groß::A,iso,dižs
1325,groß::A,iso,liels
1326,groß::A,suuri,ыджыд
1327,groß::A,suuri,dižs
1328,groß::A,suuri,liels
1329,klein::A,pieni,ичӧт
1330,klein::A,pieni,mazs
1331,lang::A,pitkä,кузь
1332,lang::A,pitkä,garš
1333,kurz::A,lyhyt,дженьыд
1334,kurz::A,lyhyt,īss
1335,breit::A,leveä,ота
1336,breit::A,leveä,паськыд
1337,breit::A,leveä,plats
1338,schmal::A,kapea,оттӧм
1339,schmal::A,kapea,tievs
1340,dicht::A,taaja,сук
1341,dicht::A,taaja,blīvs
1342,dick[Gegenstand]::A,paksu,кыз
1343,dick[Gegenstand]::A,paksu,biezs
1344,dünn::A,ohut,вӧсни
1345,dünn::A,ohut,вӧсньыд
1346,dünn::A,ohut,plāns
1347,fein::A,hieno,посни
1348,fein::A,hieno,smalks
1349,fest::A,luja,зумыд
1350,fest::A,luja,tvirts
1351,fest::A,luja,noturīgs
1352,flach::A,litteä,плавкӧс
1353,flach::A,litteä,тшӧтшкӧс
1354,flach::A,litteä,lēzens
1355,flach::A,litteä,līdzens
1356,flach::A,tasainen,плавкӧс
1357,flach::A,tasainen,тшӧтшкӧс
1358,flach::A,tasainen,lēzens
1359,flach::A,tasainen,līdzens
1360,glatt::A,sileä,вольк
1361,glatt::A,sileä,мольыд
1362,glatt::A,sileä,gluds
1363,glatt::A,sileä,slidens
1364,glatt::A,siloinen,вольк
1365,glatt::A,siloinen,мольыд
1366,glatt::A,siloinen,gluds
1367,glatt::A,siloinen,slidens
1368,hart::A,kova,зумыд
1369,hart::A,kova,ciets
1370,weich::A,pehmeä,небыд
1371,weich::A,pehmeä,mīksts
1372,rund::A,pyöreä,гӧгрӧс
1373,rund::A,pyöreä,apaļš
1374,spitz::A,terävä,ёсь йыла
1375,spitz::A,terävä,smails
1376,scharf::A,terävä,ёсь
1377,scharf::A,terävä,ass
1378,stumpf::A,tylsä,ныж
1379,stumpf::A,tylsä,truls
1380,stumpf::A,tylsä,strups
1381,schwer::A,raskas,сьӧкыд
1382,schwer::A,raskas,smags
1383,schwer::A,painava,сьӧкыд
1384,schwer::A,painava,smags
1385,schön::A,kaunis,мича
1386,schön::A,kaunis,лӧсьыд
1387,schön::A,kaunis,daiļš
1388,schön::A,kaunis,skaists
1389,heiß::A,kuuma,пӧсь
1390,heiß::A,kuuma,karsts
1391,warm::A,lämmin,шоныд
1392,warm::A,lämmin,silts
1393,kalt::A,kylmä,кӧдзыд
1394,kalt::A,kylmä,salts
1395,kalt::A,kylmä,auksts
1396,kalt::A,viluinen,кӧдзыд
1397,kalt::A,viluinen,salts
1398,kalt::A,viluinen,auksts
1399,kühl::A,viileä,юзыд
1400,kühl::A,viileä,ыркыд
1401,kühl::A,viileä,vēss
1402,kühl::A,viileä,dzestrs
1403,frisch::A,tuore,выль
1404,frisch::A,tuore,svaigs
1405,feucht::A,kostea,уль
1406,feucht::A,kostea,mitrs
1407,feucht::A,kostea,drēgns
1408,nass::A,märkä,ва
1409,nass::A,märkä,slapjš
1410,trocken::A,kuiva,кос
1411,trocken::A,kuiva,sauss
1412,voll::A,täysi,кыз
1413,voll::A,täysi,pilns
1414,leer::A,tyhjä,куш
1415,leer::A,tyhjä,тыртӧм
1416,leer::A,tyhjä,tukšs
1417,offen::A,avonainen,восьса
1418,offen::A,avonainen,vaļējs
1419,offen::A,avonainen,atvērts
1420,geschlossen::A,suljettu,пӧдса
1421,geschlossen::A,suljettu,slēgts
1422,sauber::A,puhdas,сӧстӧм
1423,sauber::A,puhdas,tīrs
1424,sauber::A,puhdas,spodrs
1425,schmutzig::A,likainen,няйт
1426,schmutzig::A,likainen,netīrs
1427,schmutzig::A,likainen,dubļains
1428,roh::A,raaka,уль
1429,roh::A,raaka,jēls
1430,reif::A,kypsä,кисьмӧм
1431,reif::A,kypsä,gatavs
1432,reif::A,kypsä,nobriedis
1433,lecker::A,herkullinen,чӧскыд
1434,lecker::A,herkullinen,gards
1435,lecker::A,herkullinen,garšīgs
1436,süß::A,makea,юмов
1437,süß::A,makea,чӧскыд
1438,süß::A,makea,salds
1439,bitter::A,karvas,курыд
1440,bitter::A,karvas,sūrs
1441,bitter::A,karvas,rūgts
1442,bitter::A,kitkerä,курыд
1443,bitter::A,kitkerä,sūrs
1444,bitter::A,kitkerä,rūgts
1445,sauer::A,hapan,шома
1446,sauer::A,hapan,skābs
1447,hell::A,kirkas,югыд
1448,hell::A,kirkas,gaišs
1449,hell::A,valoisa,югыд
1450,hell::A,valoisa,gaišs
1451,dunkel::A,pimeä,пемыд
1452,dunkel::A,pimeä,tumšs
1453,schwarz::A,musta,сьӧд
1454,schwarz::A,musta,melns
1455,weiß::A,valkea,еджыд
1456,weiß::A,valkea,balts
1457,rot::A,punainen,гӧрд
1458,rot::A,punainen,sarkans
1459,gelb::A,keltainen,виж
1460,gelb::A,keltainen,dzeltens
1461,blau::A,sininen,лӧз
1462,blau::A,sininen,zils
1463,grün::A,vihreä,веж
1464,grün::A,vihreä,турунвиж
1465,grün::A,vihreä,zaļš
1466,grau::A,harmaa,руд
1467,grau::A,harmaa,pelēks
1468,bunt::A,kirjava,сера
1469,bunt::A,kirjava,raibs
1470,bunt::A,kirjava,krāsains
1471,billig::A,halpa,донтӧг
1472,billig::A,halpa,lēts
1473,billig::A,huokea,донтӧг
1474,billig::A,huokea,lēts
1475,teuer::A,kallis,дона
1476,teuer::A,kallis,dārgs
1477,wertvoll::A,arvokas,дона
1478,wertvoll::A,arvokas,vērtīgs
1479,blind::A,sokea,синтӧм
1480,blind::A,sokea,akls
1481,taub::A,kuuro,пельтӧм
1482,taub::A,kuuro,kurls
1483,kräftig::A,väkevä,вынйӧра
1484,kräftig::A,väkevä,spēcīgs
1485,kräftig::A,voimakas,вынйӧра
1486,kräftig::A,voimakas,spēcīgs
1487,stark::A,vahva,ён
1488,stark::A,vahva,вына
1489,stark::A,vahva,stiprs
1490,schwach::A,heikko,жеб
1491,schwach::A,heikko,vājš
1492,fett::A,lihava,госа
1493,fett::A,lihava,brangs
1494,schlank::A,hoikka,веськыд
1495,schlank::A,hoikka,slaids
1496,schlank::A,solakka,веськыд
1497,schlank::A,solakka,slaids
1498,hübsch::A,soma,мича
1499,hübsch::A,soma,лӧсьыд
1500,hübsch::A,soma,glīts
1501,hübsch::A,sievä,мича
1502,hübsch::A,sievä,лӧсьыд
1503,hübsch::A,sievä,glīts
1504,böse::A,paha,лёк
1505,böse::A,paha,ļauns
1506,böse::A,paha,negants
1507,böse::A,häijy,лёк
1508,böse::A,häijy,ļauns
1509,böse::A,häijy,negants
1510,dumm::A,tyhmä,йӧй
1511,dumm::A,tyhmä,вежӧртӧм
1512,dumm::A,tyhmä,stulbs
1513,dumm::A,tyhmä,muļķīgs
1514,dumm::A,typerä,йӧй
1515,dumm::A,typerä,вежӧртӧм
1516,dumm::A,typerä,stulbs
1517,dumm::A,typerä,muļķīgs
1518,faul::A,laiska,дыш
1519,faul::A,laiska,slinks
1520,fleißig::A,ahkera,зільысь
1521,fleißig::A,ahkera,čakls
1522,fleißig::A,ahkera,cītīgs
1523,geizig::A,saita,топыд
1524,geizig::A,saita,skops
1525,geizig::A,saita,sīksts
1526,klug::A,älykäs,юра
1527,klug::A,älykäs,вежӧра
1528,klug::A,älykäs,gudrs
1529,geschickt::A,taitava,кипода
1530,geschickt::A,taitava,кужысь
1531,geschickt::A,taitava,manīgs
1532,lieb::A,rakas,муса
1533,lieb::A,rakas,мича
1534,lieb::A,rakas,лӧсьыд
1535,lieb::A,rakas,mīļš
1536,lustig::A,hauska,кыпыд
1537,lustig::A,hauska,jautrs
1538,lustig::A,iloinen,кыпыд
1539,lustig::A,iloinen,jautrs
1540,sanft::A,lauha,мелі
1541,sanft::A,lauha,liegs
1542,sanft::A,lempeä,мелі
1543,sanft::A,lempeä,liegs
1544,hungrig::A,nälkäinen,тшыг
1545,hungrig::A,nälkäinen,izsalcis
1546,krank::A,sairas,висьысь
1547,krank::A,sairas,slims
1548,nackt::A,alaston,пасьтӧм
1549,nackt::A,alaston,pliks
1550,traurig::A,surullinen,гажтӧм
1551,traurig::A,surullinen,bēdīgs
1552,traurig::A,surullinen,skumīgs
1553,traurig::A,murheellinen,гажтӧм
1554,traurig::A,murheellinen,bēdīgs
1555,traurig::A,murheellinen,skumīgs
1556,lebendig::A,elävä,ловъя
1557,lebendig::A,elävä,dzīvs
1558,gut::A,hyvä,бур
1559,gut::A,hyvä,labs
1560,schlecht::A,paha,лёк
1561,schlecht::A,paha,омӧль
