,Concept_ID,cs,ro
846,lange::ADV,dlouho,mult timp
847,plötzlich::ADV,vtom,deodată
848,plötzlich::ADV,vtom,pe neașteptate
849,plötzlich::ADV,náhle,deodată
850,plötzlich::ADV,náhle,pe neașteptate
851,sofort::ADV,hned,imediat
852,sofort::ADV,hned,numaidecît
853,sofort::ADV,ihned,imediat
854,sofort::ADV,ihned,numaidecît
855,später::ADV,později,mai apoi
856,später::ADV,později,mai târziu
857,jetzt::ADV,teď,acum
858,jetzt::ADV,nyní,acum
859,heute::ADV,dnes,azi
860,heute::ADV,dnes,astăzi
861,heute::ADV,dneska,azi
862,heute::ADV,dneska,astăzi
863,morgen::ADV,zítra,mâine
864,bald::ADV,brzo,curând
865,dann::ADV,pak,apoi
866,dann::ADV,potom,apoi
867,gestern::ADV,včera,ieri
868,einst::ADV,kdysi,odată
869,einst::ADV,kdysi,odinioară
870,damals::ADV,tehdy,atunci
871,damals::ADV,tehdy,pe atunci
872,damals::ADV,tenkrát,atunci
873,damals::ADV,tenkrát,pe atunci
874,danach::ADV,podle toho,după aceasta
875,vorher::ADV,dříve,mai întâi
876,vorher::ADV,dříve,în prealabil
877,vorher::ADV,napřed,mai întâi
878,vorher::ADV,napřed,în prealabil
879,zuerst::ADV,nejprve,întâi
880,zuerst::ADV,nejprve,în primul rând
881,zuerst::ADV,nejdříve,întâi
882,zuerst::ADV,nejdříve,în primul rând
883,einmal::ADV,jednou,odată
884,manchmal::ADV,někdy,uneori
885,manchmal::ADV,někdy,câteodată
886,oft::ADV,často,des
887,oft::ADV,často,deseori
888,immer::ADV,vždy,mereu
889,immer::ADV,vždy,întotdeauna
890,immer::ADV,stále,mereu
891,immer::ADV,stále,întotdeauna
892,niemals::ADV,nikdy,niciodată
893,hier::ADV,zde,aci
894,hier::ADV,zde,aici
895,hier::ADV,tady,aci
896,hier::ADV,tady,aici
897,hierhin::ADV,sem,încoace
898,von hier::ADV,odtud,de aici
899,dort::ADV,tam,acolo
900,dorthin::ADV,tam,dincolo
901,geradeaus::ADV,rovně,drept înainte
902,vorwärts::ADV,kupředu,înainte
903,rückwärts::ADV,zpět,îndărăt
904,zurück::ADV,zpět,înapoi
905,zurück::ADV,nazpět,înapoi
906,unten::ADV,dole,jos
907,unten::ADV,dole,dedesubt
908,hinab::ADV,dolů,în jos
909,hinab::ADV,dolů,de vale
910,oben::ADV,nahoře,sus
911,oben::ADV,nahoře,deasupra
912,oben::ADV,navrchu,sus
913,oben::ADV,navrchu,deasupra
914,hinauf::ADV,nahoru,în sus
915,überall::ADV,všude,peste tot
916,überall::ADV,všude,pretutindeni
917,nicht::ADV,ne,nu
918,ein wenig::ADV,trochu,puțin
919,kaum::ADV,sotva,cu greu
920,kaum::ADV,sotva,cu anevoie
921,sehr::ADV,velmi,mult
922,sehr::ADV,velmi,foarte
923,sehr::ADV,velice,mult
924,sehr::ADV,velice,foarte
925,so::ADV,tak,așa
926,so::ADV,tak,atât
927,so::ADV,takto,așa
928,so::ADV,takto,atât
929,noch::ADV,ještě,încă
930,nur::ADV,jen,doar
931,nur::ADV,jenom,doar
932,schon::ADV,už,și
933,schon::ADV,už,deja
934,schon::ADV,již,și
935,schon::ADV,již,deja
936,wieder::ADV,zase,iar
937,wieder::ADV,zase,iarăși
938,vergebens::ADV,marně,în zadar
939,vor::PRP,před,înainte de
940,hinter::PRP,za,după
941,hinter::PRP,za,în spatele
942,unter::PRP,pod,sub
943,durch::PRP,skrz,prin
944,neben::PRP,vedle,lângă
945,neben::PRP,vedle,alături de
946,zwischen::PRP,mezi,între
947,zwischen::PRP,mezi,dintre
948,wegen::PRP,pro,pentru
949,dies::PRN,toto,acesta
950,dies::PRN,tohle,acesta
951,das::PRN,to,asta
952,alles::PRN,všechno,tot
953,ich::PRN,já,eu
954,du::PRN,ty,tu
955,er::PRN,on,el
956,er::PRN,on,dânsul
957,wir::PRN,my,noi
958,ihr::PRN,vy,voi
959,sie::PRN,oni,ei
960,sie::PRN,oni,dânșii
961,was::FPRN,co,ce
962,wer::FPRN,kdo,cine
963,wo::FADV,kde,unde
964,wohin::FADV,kam,încotro
965,wie::FADV,jak,cum
966,warum::FADV,proč,de ce
967,warum::FADV,proč,pentru ce
968,wieviel::FNUM,kolik,cât
969,eins::NUM,jeden,unu
970,zwei::NUM,dva,doi
971,drei::NUM,tři,trei
972,vier::NUM,čtyři,patru
973,fünf::NUM,pět,cinci
974,sechs::NUM,šest,șase
975,sieben::NUM,sedm,șapte
976,acht::NUM,osm,opt
977,neun::NUM,devět,nouă
978,zehn::NUM,deset,zece
979,elf::NUM,jedenáct,unsprezece
980,zwölf::NUM,dvanáct,douăsprezece
981,zwanzig::NUM,dvacet,douăzeci
982,dreißig::NUM,třicet,treizeci
983,vierzig::NUM,čtyřicet,patruzeci
984,fünfzig::NUM,padesát,cincizeci
985,sechzig::NUM,šedesát,șaizeci
986,siebzig::NUM,sedmdesát,șaptezeci
987,achtzig::NUM,osmdesát,optzeci
988,neunzig::NUM,devadesát,nouăzeci
989,hundert::NUM,sto,sută
990,tausend::NUM,tisíc,mie
991,und::CNJ,a,și
992,oder::CNJ,nebo,ori
993,stehen::V,stát,sta
994,sitzen::V,sedět,ședea
995,liegen::V,ležet,zăcea
996,liegen::V,ležet,fi culcat
997,hängen::V,viset,atârna
998,werden::V,stát se,deveni
999,werden::V,stát se,se face
1000,passieren::V,stát se,se întâmpla
1001,beginnen::V,počít,începe
1002,enden::V,končit,se sfârși
1003,enden::V,končit,se termina
1004,enden::V,skončit,se sfârși
1005,enden::V,skončit,se termina
1006,wechseln::V,měnit se,se schimba
1007,aufgehen[Sonne]::V,vyjít,răsări
1008,untergehen[Sonne]::V,zapadnout,apune
1009,scheinen[Sonne]::V,svítit,străluci
1010,donnern::V,hřmět,tuna
1011,wehen::V,vát,bate
1012,wehen::V,vanout,bate
1013,strömen::V,proudit,curge în șiroaie
1014,fließen::V,téct,curge
1015,sich drehen::V,točit se,se învârti
1016,schwanken::V,kolísat,se clătina
1017,schwanken::V,houpat se,se clătina
1018,schwingen::V,kývat se,vibra
1019,schwingen::V,kývat se,flutura
1020,fallen::V,padat,cădea
1021,brennen::V,hořet,arde
1022,rauchen::V,kouřit,fuma
1023,regnen::V,pršet,ploua
1024,gefrieren::V,zamrznout,îngheța
1025,tauen::V,tát,se dezgheța
1026,schmelzen::V,tavit,se topi
1027,trocknen::V,schnout,se usca
1028,sieden::V,vřít,fierbe
1029,sieden::V,vřít,clocoti
1030,faulen::V,hnít,se împuți
1031,verfaulen::V,shnít,putrezi
1032,reißen::V,roztrhat se,se rupe
1033,reißen::V,roztrhat se,se sfâșia
1034,versinken::V,topit se,se scufunda
1035,versinken::V,ponořit se,se scufunda
1036,vergehen::V,plynout,trece
1037,vergehen::V,plynout,se scurge
1038,erscheinen::V,objevit se,apărea
1039,verschwinden::V,zmizet,dispărea
1040,sinken::V,klesat,cădea
1041,sinken::V,klesat,coborî
1042,abnehmen::V,ubýt,scădea
1043,abnehmen::V,ubýt,descrește
1044,zunehmen::V,přibýt,spori
1045,zunehmen::V,přibýt,crește
1046,zunehmen::V,přibýt,augmenta
1047,steigen::V,stoupat,urca
1048,wachsen::V,růst,crește
1049,glänzen::V,lesknout se,luci
1050,glänzen::V,lesknout se,străluci
1051,funkeln::V,jiskřit se,scânteia
1052,lärmen::V,dělat hluk,face larmă
1053,läuten::V,zvonit,suna
1054,klingeln::V,zvonit,suna
1055,klirren::V,řinčet,zăngăni
1056,brausen::V,hučet,vui
1057,rauschen::V,šumět,vâjâi
1058,klingen::V,znít,suna
1059,bellen::V,štěkat,lătra
1060,heulen::V,výt,urla
1061,blasen::V,foukat,sufla
1062,pfeifen::V,pískat,fluiera
1063,schreien::V,křičet,țipa
1064,stöhnen::V,sténat,geme
1065,zittern::V,třást se,tremura
1066,leben::V,žít,trăi
1067,geboren werden::V,rodit se,se naște
1068,atmen::V,dýchat,respira
1069,trinken::V,pít,bea
1070,essen::V,jíst,mânca
1071,schlucken::V,polykat,înghiți
1072,müde werden::V,unavit se,se obosi
1073,einschlafen::V,usnout,adormi
1074,schlafen::V,spát,dormi
1075,aufwachen::V,probudit se,se deștepta
1076,aufstehen::V,vstát,fi se scula
1077,sich erholen::V,zotavovat se,se relaxa
1078,sich erholen::V,zotavovat se,se destinde
1079,krank werden::V,onemocnět,se îmbolnăvi
1080,krank sein::V,být nemocný,zăcea
1081,krank sein::V,být nemocný,fi bolnav
1082,schmerzen::V,bolet,durea
1083,husten::V,kašlat,tuși
1084,genesen::V,uzdravit se,se însănătoși
1085,sterben::V,umřít,muri
1086,umkommen::V,zahynout,pieri
1087,sich bewegen::V,pohnout se,se mișca
1088,sich rühren::V,hnout se,se mișca
1089,sich erheben::V,zdvihnout se,se ridica
1090,sich setzen::V,posadit se,lua loc
1091,sich setzen::V,posadit se,se așeza
1092,hinfallen::V,upadnout,cădea jos
1093,laufen::V,běžet,merge
1094,laufen::V,běžet,merge pe jos
1095,schreiten::V,kráčet,păși
1096,spazierengehen::V,procházet se,se plimba
1097,eilen::V,spěchat,fi se grăbi
1098,sich beeilen::V,pospíšit si,se grăbi
1099,sausen::V,fičet,țâșni
1100,rennen::V,pádit,fugi
1101,rennen::V,pádit,alerga
1102,springen::V,skákat,sări
1103,klettern::V,lézt,urca
1104,klettern::V,lézt,se cățăra
1105,klettern::V,šplhat,urca
1106,klettern::V,šplhat,se cățăra
1107,schaukeln::V,houpat,legăna
1108,kriechen::V,lézt,se târî
1109,kriechen::V,plazit se,se târî
1110,schwimmen::V,plavat,înota
1111,tauchen::V,nořit se,se scufunda
1112,rudern::V,veslovat,vâsli
1113,rudern::V,veslovat,lopăta
1114,fahren::V,jet,merge
1115,fahren::V,jezdit,merge
1116,fliegen::V,létat,zbura
1117,gehen::V,jít,merge
1118,weggehen::V,odejít,se duce
1119,abfahren::V,odjet,pleca
1120,anhalten::V,zastavit se,se opri
1121,hineingehen::V,vcházet se,intra
1122,eintreten::V,vstoupit,intra
1123,kommen::V,přijít,veni
1124,ankommen::V,dojít,sosi
1125,ankommen::V,dojít,ajunge
1126,zurückkommen::V,vrátit se,se întoarce
1127,bleiben::V,zůstat,rămâne
1128,warten::V,čekat,aștepta
1129,erwarten::V,čekat na,aștepta
1130,suchen::V,hledat,căuta
1131,finden::V,najít,găsi
1132,versuchen::V,zkoušet,încerca
1133,vorbereiten::V,připravit,pregăti
1134,lieben::V,milovat,iubi
1135,mögen::V,mít rád,plăcea a
1136,lachen::V,smát se,râde
1137,rühren::V,dojmout,mișca
1138,rühren::V,dojmout,înduioșa
1139,weinen::V,plakat,plânge
1140,schimpfen::V,nadávat,înjura
1141,sich ärgern::V,pohoršit se,se supăra
1142,sich fürchten::V,bát se,se teme
1143,sich fürchten::V,bát se,fi teamă a
1144,fürchten::V,bát se,se teme de
1145,fliehen::V,utéct,fugi
1146,flüchten::V,prchnout,evada
1147,sehen::V,vidět,vedea
1148,anschauen::V,podívat se na,privi
1149,ansehen::V,sledovat,privi
1150,hören::V,slyšet,auzi
1151,zuhören::V,poslouchat,asculta
1152,probieren::V,ochutnávat,gusta
1153,riechen::V,cítit,mirosi
1154,fühlen::V,cítit,simți
1155,fühlen::V,cítit,resimți
1156,scheinen::V,zdát se,părea
1157,zu sehen sein::V,moci být viděn,se vedea
1158,vernehmen::V,uslyšet,auzi
1159,frieren::V,mrznout,fi frig
1160,tun::V,dělat,face
1161,können::V,moct,ști
1162,können::V,moct,putea
1163,wollen::V,chtít,dori
1164,anfangen::V,začít,începe
1165,beenden::V,ukončit,sfârși
1166,beenden::V,ukončit,termina
1167,aufhören::V,přestat,înceta
1168,gelingen::V,podařit se,reuși
1169,gelingen::V,podařit se,izbuti
1170,geraten::V,dařit se,reuși
1171,öffnen::V,otevřít,deschide
1172,schließen::V,zavřít,închide
1173,stellen::V,postavit,pune
1174,stellen::V,postavit,așeza
1175,setzen::V,posadit,pune
1176,setzen::V,posadit,așeza
1177,legen::V,klást,pune
1178,legen::V,položit,pune
1179,berühren::V,dotýkat se,atinge
1180,verbinden::V,spojit,lega
1181,bedecken::V,pokrýt,acoperi
1182,aufhängen::V,oběsit,atârna
1183,aufhängen::V,oběsit,spânzura
1184,aufhängen::V,pověsit,atârna
1185,aufhängen::V,pověsit,spânzura
1186,anzünden::V,zapálit,aprinde
1187,anzünden::V,podpálit,aprinde
1188,aufheben::V,zvednout,ridica
1189,aufheben::V,zvednout,lua de jos
1190,aufheben::V,zdvihnout,ridica
1191,aufheben::V,zdvihnout,lua de jos
1192,zurücklassen::V,zanechat,lăsa
1193,zurücklassen::V,zanechat,lăsa în urmă
1194,verlieren::V,ztratit,pierde
1195,fallen lassen::V,upustit,scăpa
1196,fallen lassen::V,upustit,arunca
1197,machen::V,udělat,face
1198,herstellen::V,vyrobit,fabrica
1199,herstellen::V,vyrobit,confecționa
1200,bauen::V,stavět,clădi
1201,bauen::V,stavět,construi
1202,bauen::V,budovat,clădi
1203,bauen::V,budovat,construi
1204,reparieren::V,opravit,repara
1205,verbessern::V,zlepšit,ameliora
1206,verbessern::V,zlepšit,îmbunătăți
1207,ändern::V,změnit,schimba
1208,ändern::V,změnit,modifica
1209,graben::V,rýt,săpa
1210,graben::V,kopat,săpa
1211,beugen::V,ohnout,curba
1212,biegen::V,ohnout,îndoi
1213,biegen::V,ohnout,încovoia
1214,drehen::V,točit,învârti
1215,wenden::V,obrátit,întoarce
1216,umdrehen::V,obrátit,învârti
1217,umdrehen::V,obrátit,întoarce
1218,heben::V,zdvihnout,ridica
1219,hochheben::V,zvednout,ridica
1220,ergreifen::V,chopit se,lua
1221,ergreifen::V,chopit se,apuca
1222,halten::V,držet,ține
1223,drücken::V,stisknout,apăsa
1224,drücken::V,stisknout,strânge
1225,schieben::V,posouvat,împinge
1226,kratzen::V,škrábat,zgâria
1227,lecken::V,lízat,linge
1228,beißen::V,kousat,mușca
1229,abreißen::V,utrhat,rupe
1230,abreißen::V,utrhat,smulge
1231,abreißen::V,odtrhat,rupe
1232,abreißen::V,odtrhat,smulge
1233,abschneiden::V,uřezat,scurta
1234,abschneiden::V,ukrojit,scurta
1235,binden::V,přivázat,lega
1236,stecken::V,strčit,pune
1237,brechen::V,lomit,rupe
1238,brechen::V,lomit,frânge
1239,klopfen::V,ťukat,ciocăni
1240,klopfen::V,klepat,ciocăni
1241,hauen::V,bít,lovi
1242,kleben::V,lepit,lipi
1243,reiben::V,třít,freca
1244,reiben::V,třít,fricționa
1245,streichen::V,mazat,unge
1246,schleifen::V,brousit,ascuți
1247,schneiden::V,řezat,tăia
1248,schneiden::V,střihat,tăia
1249,rütteln::V,třást,zgâlțâi
1250,rütteln::V,otřást,zgâlțâi
1251,schütteln::V,třást,scutura
1252,schütteln::V,zatřást,scutura
1253,schwenken::V,mávat,agita
1254,schütten::V,nasypat,vărsa
1255,füllen::V,naplnit,umple
1256,einwickeln::V,zavinout,înveli
1257,einwickeln::V,zavinout,înfășura
1258,tragen::V,nést,căra
1259,schleppen::V,vléct,târî
1260,ziehen::V,tahat,trage
1261,ziehen::V,táhnout,trage
1262,aufbewahren::V,schovat,păstra
1263,aufbewahren::V,schovat,conserva
1264,werfen::V,házet,arunca
1265,fangen::V,chytat,prinde
1266,packen::V,uchvátit,apuca
1267,verstecken::V,schovat,ascunde
1268,teilen::V,rozdělit,împărți
1269,schicken::V,posílat,trimite
1270,bringen::V,přinést,aduce
1271,hinzufügen::V,připojit,adăuga
1272,bekommen::V,dostat,obține
1273,bekommen::V,dostat,dobândi
1274,erhalten::V,uchovat,primi
1275,erhalten::V,uchovat,căpăta
1276,nehmen::V,vzít,lua
1277,wählen::V,zvolit,opta
1278,wählen::V,zvolit,alege
1279,auswählen::V,vybrat,selecta
1280,bewahren::V,uchránit,păstra
1281,behindern::V,překážet,stingheri
1282,verderben::V,zkazit,strica
1283,beschädigen::V,porušit,strica
1284,beschädigen::V,poškodit,strica
1285,zerbrechen::V,rozlámat,rupe
1286,zerbrechen::V,rozlámat,frânge
1287,zerreißen::V,roztrhnout,rupe
1288,zerreißen::V,roztrhnout,sfâșia
1289,zerstören::V,zničit,distruge
1290,verbrennen::V,spálit,arde
1291,verbrennen::V,spálit,incendia
1292,geben::V,dát,da
1293,reichen::V,podat,întinde
1294,schenken::V,darovat,dărui
1295,versprechen::V,slíbit,făgădui
1296,wünschen::V,přát,ura
1297,loben::V,chválit,lăuda
1298,küssen::V,líbat,săruta
1299,wiegen::V,chovat,legăna
1300,wiegen::V,kolébat,legăna
1301,zudecken::V,přikrýt,acoperi
1302,zudecken::V,přiklopit,acoperi
1303,wecken::V,vzbudit,trezi
1304,wecken::V,vzbudit,deștepta
1305,zeigen::V,ukázat,arăta
1306,führen::V,vést,călăuzi
1307,lehren::V,učit,preda
1308,lehren::V,učit,învăța
1309,unterrichten::V,vyučovat,învăța
1310,unterrichten::V,vyučovat,instrui
1311,aufziehen::V,vychovat,crește
1312,leiten::V,vodit,duce
1313,leiten::V,vodit,conduce
1314,antreiben::V,nutit,împinge
1315,antreiben::V,nutit,încuraja
1316,lassen::V,dát,pune pe să
1317,einladen::V,pozvat,invita
1318,vereinigen::V,spojit,uni
1319,vereinigen::V,spojit,întruni
1320,besuchen::V,návštívit,vizita
1321,besuchen::V,návštívit,face o vizită
1322,treffen::V,potkat,întâlni
1323,sich versammeln::V,shromáždit se,se aduna
1324,spielen::V,hrát,se juca
1325,singen::V,zpívat,cânta
1326,tanzen::V,tančit,dansa
1327,sich trennen::V,rozejít se,se separa
1328,sich trennen::V,rozejít se,se despărți
1329,verlassen::V,opustit,părăsi
1330,verlassen::V,opustit,abandona
1331,retten::V,zachránit,salva
1332,bewachen::V,hlídat,păzi
1333,schützen::V,chránit,ocroti
1334,schützen::V,chránit,proteja
1335,verteidigen::V,obhájit,apăra
1336,sich schlagen::V,bít se,se bate
1337,schießen::V,střílet,trage
1338,siegen::V,zvítězit,birui
1339,siegen::V,zvítězit,învinge
1340,ärgern::V,zlobit,supăra
1341,ärgern::V,pohoršit,supăra
1342,schlagen::V,udeřit,lovi
1343,schlagen::V,praštit,lovi
1344,treten::V,kopnout,călca
1345,stechen::V,bodnout,înțepa
1346,stechen::V,bodnout,împunge
1347,stechen::V,píchnout,înțepa
1348,stechen::V,píchnout,împunge
1349,stoßen::V,strčit,împinge
1350,stehlen::V,ukrást,fura
1351,stören::V,vyrušit,deranja
1352,belästigen::V,obtěžovat,importuna
1353,verbergen::V,skrýt,ascunde
1354,täuschen::V,klamat,amăgi
1355,betrügen::V,podvést,înșela
1356,töten::V,zabít,omorî
1357,wohnen::V,bydlit,sta
1358,wohnen::V,bydlit,locui
1359,arbeiten::V,pracovat,lucra
1360,sammeln::V,sebrat,aduna
1361,sammeln::V,sebrat,colecționa
1362,pflücken::V,česat,culege
1363,jagen::V,uhonit,vâna
1364,fischen::V,chytat ryby,pescui
1365,fassen::V,ulovit,prinde
1366,hüten::V,pást,paște
1367,treiben::V,hnát,mână
1368,anbinden::V,přivázat,lega
1369,füttern::V,krmit,da de mâncare
1370,melken::V,dojit,mulge
1371,hacken::V,seknout,toca
1372,hacken::V,seknout,sparge
1373,gießen::V,zalít,uda
1374,reifen::V,uzrát,pârgui
1375,zubereiten::V,připravit,găti
1376,kochen::V,vařit,găti
1377,backen::V,péct,coace
1378,braten::V,smažit,coace
1379,umrühren::V,zamíchat,mesteca
1380,stricken::V,plést,împleti
1381,nähen::V,šít,coase
1382,färben::V,nabarvit,vopsi
1383,färben::V,nabarvit,colora
1384,reinigen::V,očistit,curăți
1385,waschen::V,mýt,spăla
1386,abwischen::V,utřít,șterge
1387,spülen::V,spláchnout,clăti
1388,fegen::V,zamést,mătura
1389,kehren::V,mést,mătura
1390,baden::V,koupat se,se scălda
1391,sich waschen::V,mýt se,se spăla
1392,ausziehen::V,svléct,și scoate
1393,anziehen::V,obléct,îmbrăca
1394,sich anziehen::V,oblékat se,se îmbrăca
1395,kämmen::V,učesat,pieptăna
1396,schmücken::V,ozdobit,împodobi
1397,sagen::V,říct,zice
1398,sagen::V,říct,spune
1399,sprechen::V,mluvit,vorbi
1400,reden::V,hovořit,vorbi
1401,reden::V,hovořit,discuta
1402,sich unterhalten::V,povídat se,conversa
1403,sich unterhalten::V,povídat se,sta de vorbă
1404,fragen::V,zeptat se,întreba
1405,bitten::V,prosit,ruga
1406,erzählen::V,povídat,spune
1407,erzählen::V,povídat,povesti
1408,mitteilen::V,sdělit,comunica
1409,mitteilen::V,sdělit,înștiința
1410,mitteilen::V,oznámit,comunica
1411,mitteilen::V,oznámit,înștiința
1412,nennen::V,nazvat,numi
1413,nennen::V,nazvat,chema
1414,rufen::V,volat,chema
1415,rufen::V,zavolat,chema
1416,prahlen::V,chlubit se,se făli
1417,übersetzen::V,přeložit,traduce
1418,denken::V,myslit,gândi
1419,glauben::V,věřit,crede
1420,bemerken::V,zpozorovat,observa
1421,erkennen::V,poznat,cunoaște
1422,erkennen::V,poznat,recunoaște
1423,begreifen::V,pochopit,pricepe
1424,begreifen::V,pochopit,înțelege
1425,verstehen::V,porozumět,înțelege
1426,lernen::V,učit se,învăța
1427,wissen::V,vědět,ști
1428,sich erinnern an::V,vzpomínat si na,a-și aminti de
1429,vergessen::V,zapomínat,uita
1430,messen::V,měřit,măsura
1431,zählen::V,spočítat,număra
1432,rechnen::V,počítat,calcula
1433,lesen::V,číst,citi
1434,malen::V,malovat,picta
1435,zeichnen::V,rýsovat,desena
1436,schreiben::V,psát,scrie
1437,besitzen::V,mít,avea
1438,besitzen::V,mít,poseda
1439,besitzen::V,vlastnit,avea
1440,besitzen::V,vlastnit,poseda
1441,kaufen::V,koupit,cumpăra
1442,verkaufen::V,prodat,vinde
1443,bezahlen::V,zaplatit,plăti
1444,bezahlen::V,zaplatit,achita
1445,zahlen::V,platit,plăti
1446,beherrschen::V,ovládat,stăpâni
1447,ertragen::V,snést,răbda
1448,ertragen::V,snést,suporta
