,Concept_ID,ru,myv
827,läuten::V,звонить,гайгезевемс
828,klingeln::V,звонить,чавомс баягас
829,klirren::V,звякать,калдордомс
830,klirren::V,звякать,кальцяемс
831,brausen::V,бушевать,лакамс
832,rauschen::V,шелестеть,лажномс
833,klingen::V,звучать,гайгемс
834,bellen::V,лаять,онгомс
835,heulen::V,выть,урномс
836,blasen::V,дунуть,пувамс
837,pfeifen::V,свистеть,вешкемс
838,schreien::V,кричать,пижнемс
839,stöhnen::V,стонать,кувсемс
840,zittern::V,дрожать,тарномс
841,leben::V,жить,эрямс
842,geboren werden::V,родиться,чачомс
843,atmen::V,дышать,лексемс
844,trinken::V,пить,симемс
845,essen::V,есть,ярсамс
846,essen::V,кушать,ярсамс
847,schlucken::V,глотать,нилемс
848,schlucken::V,глотать,порнемс
849,müde werden::V,устать,сиземс
850,einschlafen::V,заснуть,матедевемс
851,schlafen::V,спать,удомс
852,aufwachen::V,проснуться,сыргоземс
853,aufstehen::V,встать,стямс
854,sich erholen::V,отдыхать,оймсемс
855,krank werden::V,заболеть,сэредезевемс
856,krank sein::V,болеть,сэредемс
857,schmerzen::V,болеть,сэредемс
858,husten::V,кашлять,козомс
859,genesen::V,поправиться,пичкамс
860,sterben::V,умереть,куломс
861,umkommen::V,погибнуть,чавовомс
862,umkommen::V,погибнуть,ёмамс
863,sich bewegen::V,двигаться,шаштомс
864,sich rühren::V,шевельнуться,сыргамс
865,sich erheben::V,встать,куземс
866,sich setzen::V,сесть,озамс
867,hinfallen::V,упасть,прамс
868,hinfallen::V,упасть,сяворемс
869,laufen::V,ходить,якамс
870,schreiten::V,шагать,эскелямс
871,schreiten::V,шагать,молемс
872,spazierengehen::V,гулять,якамс
873,eilen::V,спешить,эрзкалемс
874,eilen::V,спешить,капшамс
875,sich beeilen::V,торопиться,капшамс
876,sausen::V,мчаться,ливтямс
877,rennen::V,бегать,чийнемс
878,rennen::V,бегать,ардтнемс
879,springen::V,прыгать,кирнявтнемс
880,klettern::V,лазать,куземс
881,schaukeln::V,раскачиваться,нурямс
882,kriechen::V,ползать,ёзмолдомс
883,schwimmen::V,плавать,уемс
884,tauchen::V,нырять,чопавтомс
885,tauchen::V,нырять,чопавтнемс
886,rudern::V,грести,миледемс
887,fahren::V,ехать,ардомс
888,fliegen::V,летать,ливтямс
889,gehen::V,идти,туемс
890,gehen::V,идти,молемс
891,weggehen::V,уйти,туемс
892,abfahren::V,отправиться,туемс
893,anhalten::V,остановиться,лоткамс
894,hineingehen::V,входить,совамс
895,eintreten::V,войти,совамс
896,eintreten::V,войти,эскельдямс
897,kommen::V,прийти,самс
898,ankommen::V,прибыть,самс
899,ankommen::V,прибыть,пачкодемс
900,zurückkommen::V,возвратиться,велявтомс
901,bleiben::V,остаться,кадовомс
902,warten::V,ждать,учомс
903,erwarten::V,ожидать,учомс
904,suchen::V,искать,вешнемс
905,finden::V,найти,муемс
906,versuchen::V,пытаться,варштамс
907,vorbereiten::V,подготовить,анокстамс
908,lieben::V,любить,вечкемс
909,mögen::V,любить,вечкемс
910,lachen::V,смеяться,пейдемс
911,rühren::V,растрогать,токамс седейс
912,weinen::V,плакать,авардемс
913,schimpfen::V,ругаться,сёвномс
914,sich ärgern::V,сердиться,кежиявтнемс
915,sich fürchten::V,бояться,пелемс
916,fürchten::V,бояться,пелемс
917,fliehen::V,убегать,оргодемс
918,flüchten::V,убежать,ворьгодемс
919,flüchten::V,убежать,чадомс
920,sehen::V,видеть,неемс
921,anschauen::V,посмотреть,ваномс
922,ansehen::V,смотреть,ваномс
923,hören::V,слышать,марямс
924,zuhören::V,слушать,кунсоломс
925,probieren::V,пробовать,варшамс
926,riechen::V,нюхать,никсемс
927,fühlen::V,чувствовать,марямс
928,scheinen::V,казаться,марявомс
929,zu sehen sein::V,виднеться,неявомс
930,vernehmen::V,услышать,марямс
931,frieren::V,мерзнуть,кельмемс
932,tun::V,делать,теемс
933,können::V,мочь,маштомс
934,können::V,уметь,маштомс
935,wollen::V,хотеть,бажамс
936,anfangen::V,начать,кармамс
937,beenden::V,закончить,прядомс
938,aufhören::V,перестать,лоткамс
939,gelingen::V,удаться,удаламс
940,geraten::V,оказаться,лисемс
941,öffnen::V,открыть,панжомс
942,schließen::V,закрыть,пекстамс
943,schließen::V,закрыть,сёлгомс
944,schließen::V,закрыть,конямс
945,stellen::V,поставить,аравтомс
946,setzen::V,посадить,ойсевтемс
947,setzen::V,посадить,озавтнемс
948,legen::V,класть,путомс
949,berühren::V,трогать,токамс
950,verbinden::V,связать,содомс
951,bedecken::V,покрыть,вельтямс
952,aufhängen::V,повесить,понгавтомс
953,anzünden::V,зажечь,кирвастемс
954,aufheben::V,поднять,кепедемс
955,zurücklassen::V,оставить,кадомс
956,verlieren::V,потерять,ёмавтомс
957,fallen lassen::V,уронить,правтомс
958,machen::V,сделать,теемс
959,herstellen::V,изготовить,анокстамс
960,bauen::V,строить,путомс
961,reparieren::V,чинить,витемс
962,verbessern::V,улучшить,паролгавтомс
963,verbessern::V,улучшить,вадрялгавтомс
964,ändern::V,изменить,полавтомс
965,graben::V,копать,чувомс
966,graben::V,копать,таргамс
967,beugen::V,согнуть,мендемс
968,biegen::V,погнуть,комавтомс
969,drehen::V,вертеть,чаравтомс
970,drehen::V,вертеть,велявтнемс
971,wenden::V,повернуть,велявтомс
972,umdrehen::V,перевернуть,велявтомс
973,heben::V,поднимать,кепедемс
974,hochheben::V,поднять,кепедемс
975,ergreifen::V,схватить,кундамс
976,halten::V,держать,кирдемс
977,drücken::V,нажимать,нуемс
978,schieben::V,толкать,шаштомс
979,kratzen::V,скрести,ангордамс
980,lecken::V,лизать,нолсемс
981,beißen::V,кусать,сускомс
982,abreißen::V,оторвать,сеземс
983,abschneiden::V,отрезать,печкемс
984,binden::V,вязать,кодамс
985,binden::V,вязать,сюлмамс
986,stecken::V,воткнуть,сялгомс
987,brechen::V,сломать,синдемс
988,brechen::V,сломать,калавтомс
989,klopfen::V,стучать,калтаямс
990,hauen::V,бить,чавомс
991,kleben::V,клеить,педявтнемс
992,reiben::V,тереть,ёзамс
993,streichen::V,намазать,вадемс
994,schleifen::V,точить,човамс
995,schneiden::V,резать,керямс
996,rütteln::V,шатать,чукамс
997,rütteln::V,шатать,лыкавтомс
998,schütteln::V,трясти,чукамс
999,schwenken::V,махать,яхолемс
1000,schütten::V,налить,каямс
1001,füllen::V,наполнить,пештямс
1002,einwickeln::V,завернуть,тапарямс
1003,tragen::V,нести,кандомс
1004,schleppen::V,тащить,ускомс
1005,ziehen::V,тянуть,ускомс
1006,aufbewahren::V,хранить,ванстомс
1007,werfen::V,бросать,ёртомс
1008,fangen::V,ловить,кундамс
1009,packen::V,схватить,кундамс
1010,verstecken::V,спрятать,кекшемс
1011,teilen::V,разделить,явомс
1012,schicken::V,посылать,кучомс
1013,bringen::V,принести,кандомс
1014,hinzufügen::V,добавить,путомс
1015,hinzufügen::V,добавить,максомс
1016,bekommen::V,достать,саемс
1017,erhalten::V,получить,саемс
1018,nehmen::V,взять,саемс
1019,wählen::V,выбрать,кочкамс
1020,auswählen::V,отобрать,кочкамс
1021,bewahren::V,сохранить,ванстомс
1022,behindern::V,препятствовать,кирдемс
1023,verderben::V,испортить,коламс
1024,beschädigen::V,повредить,теемс зыян
1025,zerbrechen::V,разбить,коламс
1026,zerreißen::V,разорвать,сеземс
1027,zerstören::V,разрушить,калавтомс
1028,verbrennen::V,сжечь,пултамс
1029,geben::V,дать,максомс
1030,reichen::V,передать,максомс
1031,schenken::V,дарить,каземс
1032,versprechen::V,обещать,алтамс
1033,wünschen::V,желать,арсемс
1034,loben::V,хвалить,шнамс
1035,küssen::V,целовать,палсемс
1036,wiegen::V,качать,нурсемс
1037,zudecken::V,накрыть,тавадомс
1038,zudecken::V,накрыть,вельтямс
1039,wecken::V,разбудить,стявтомс
1040,zeigen::V,показать,невтемс
1041,führen::V,вести,ветямс
1042,lehren::V,учить,тонавтомс
1043,unterrichten::V,преподавать,тонавтомс
1044,aufziehen::V,воспитать,трямс
1045,aufziehen::V,воспитать,кастомс
1046,leiten::V,руководить,ветямс
1047,leiten::V,руководить,азоркстамс
1048,antreiben::V,подгонять,ветямс
1049,lassen::V,заставить,кармавтомс
1050,einladen::V,пригласить,тердемс
1051,vereinigen::V,объединить,вейсэндямс
1052,vereinigen::V,объединить,вейс путомс
1053,vereinigen::V,объединить,вейс пурнамс
1054,besuchen::V,посетить,варштамс
1055,treffen::V,встретить,вастомс
1056,sich versammeln::V,собраться,промокшномс
1057,spielen::V,играть,налксемс
1058,singen::V,петь,морамс
1059,tanzen::V,плясать,киштемс
1060,tanzen::V,танцевать,киштемс
1061,sich trennen::V,расстаться,явомс
1062,verlassen::V,покинуть,кадомс
1063,retten::V,спасти,идемс
1064,bewachen::V,охранять,ванстомс
1065,schützen::V,уберегать,аштемс
1066,verteidigen::V,защитить,ваномс
1067,sich schlagen::V,драться,тюремс
1068,schießen::V,стрелять,ледемс
1069,siegen::V,победить,изнямс
1070,ärgern::V,сердить,кежейгавтомс
1071,schlagen::V,ударить,токамс
1072,treten::V,пинать,тапамс
1073,stechen::V,уколоть,пупамс
1074,stoßen::V,толкнуть,тулкадемс
1075,stehlen::V,украсть,саламс
1076,stören::V,помешать,пирямс ки
1077,belästigen::V,надоедать,а максомс
1078,belästigen::V,надоедать,а кадомс оймамо
1079,verbergen::V,скрыть,сёпомс
1080,verbergen::V,скрыть,кекшемс
1081,täuschen::V,обмануть,манямс
1082,betrügen::V,смошенничать,манчемс
1083,töten::V,убить,чавномс
1084,töten::V,убить,маштнемс
1085,wohnen::V,проживать,эрямс
1086,arbeiten::V,работать,важодемс
1087,sammeln::V,собрать,пурнамс
1088,pflücken::V,рвать,ноцковтнемс
1089,pflücken::V,срывать,ноцковтнемс
1090,jagen::V,охотиться,кундамс
1091,fischen::V,рыбачить,калонь кундамс
1092,fassen::V,поймать,кундамс
1093,hüten::V,пасти,ваномс
1094,treiben::V,гнать,панемс
1095,anbinden::V,привязать,сюлмамс
1096,füttern::V,кормить,андомс
1097,melken::V,доить,потявтомс
1098,hacken::V,рубить,лазномс
1099,gießen::V,полить,валомс
1100,reifen::V,созреть,кенеремс
1101,zubereiten::V,приготовить,анокстамс
1102,kochen::V,варить,пидемс
1103,backen::V,печь,пидемс
1104,braten::V,жарить,пуштамс
1105,umrühren::V,перемешать,човорямс
1106,stricken::V,вязать,кодамс
1107,nähen::V,шить,стамс
1108,färben::V,покрасить,артомс
1109,reinigen::V,очистить,урядамс
1110,waschen::V,стирать,муськемс
1111,abwischen::V,вытереть,нардамс
1112,spülen::V,полоскать,ёрвалдомс
1113,fegen::V,подметать,тенсемс
1114,kehren::V,мести,тенсемс
1115,baden::V,купаться,экшелямс
1116,sich waschen::V,мыться,шлямс
1117,ausziehen::V,снять,кайсевтемс
1118,anziehen::V,надеть,оршамс
1119,sich anziehen::V,одеться,оршамс
1120,kämmen::V,причесать,судрямс
1121,schmücken::V,украсить,мазылгавтомс
1122,schmücken::V,украсить,наряжамс
1123,sagen::V,сказать,меремс
1124,sprechen::V,говорить,кортамс
1125,reden::V,разговаривать,кортамс
1126,sich unterhalten::V,беседовать,кортнемс
1127,fragen::V,спросить,кевкстемс
1128,bitten::V,просить,вешемс
1129,erzählen::V,рассказать,ёвтнемс
1130,mitteilen::V,сообщить,ёвтамс
1131,nennen::V,назвать,лемдемс
1132,nennen::V,назвать,путомс лем
1133,rufen::V,звать,тердемс
1134,rufen::V,звать,серьгедемс
1135,prahlen::V,хвастаться,шнамс пря
1136,übersetzen::V,перевести,ютавтомс
1137,denken::V,думать,арсемс
1138,glauben::V,верить,кемемс
1139,bemerken::V,заметить,неемс
1140,erkennen::V,узнать,содамс
1141,begreifen::V,понять,пачкодемс
1142,begreifen::V,постичь,пачкодемс
1143,verstehen::V,услышать,чарькодемс
1144,lernen::V,учиться,тонавтнемс
1145,wissen::V,знать,содамс
1146,sich erinnern an::V,вспомнить,ледстямс
1147,vergessen::V,забыть,стувтомс
1148,messen::V,мерить,онкстнемс
1149,zählen::V,считать,ловомс
1150,rechnen::V,считать,ловомс
1151,lesen::V,читать,ловномс
1152,malen::V,рисовать,рисовамс
1153,zeichnen::V,рисовать,рисовамс
1154,schreiben::V,писать,сёрмадомс
1155,besitzen::V,иметь,улемс
1156,besitzen::V,иметь,улемс азорокс
1157,kaufen::V,купить,рамамс
1158,verkaufen::V,продать,миемс
1159,bezahlen::V,заплатить,пандомс
1160,zahlen::V,платить,пандомс
1161,beherrschen::V,владеть,азоркстамс
1162,ertragen::V,вытерпеть,кирдемс
